unit_id,FeedWaterFlowRate,AgitationRate,Temperature
103,42.67916066529863,171.77649227878604,49.342207660585096
104,43.39327558460241,164.15119532619218,50.19938023464994
105,40.018096996176574,117.2664515320953,37.252629644077764
106,37.51283055054351,201.04709885728943,21.828278363759708
107,44.102064128016224,225.3105552094751,36.471377810222464
108,43.64004049815682,185.14601759044683,26.98077537386807
109,42.80304157976243,221.355417656802,28.13465652067475
110,54.724615931135865,149.43839940496437,44.27160341338881
111,35.496286290675805,220.90341517564457,40.9429436134555
112,39.758786950401735,196.5214038872456,31.18995504368318
113,32.632001462200485,164.19858199104934,31.80083400997376
114,40.278372584009276,191.13909828402376,43.70203406841461
115,35.84772503980542,208.2037256023262,32.16730038442277
116,39.764527435566066,187.07933925726192,37.623128283401144
117,41.67567103539827,188.85228237442604,47.124119942393556
118,47.30781437192052,235.49569628712078,46.0571081791186
119,48.01862029781818,212.7281551454031,36.684390905683856
120,25.739114251226265,198.79842316223068,41.81946494674785
121,42.88564899368269,164.13150990354666,44.94060923558198
122,31.08687538996366,161.47714207439822,37.43136570153692
123,29.280626343255665,224.55529628424847,34.29501621715434
124,38.78426323257251,178.82944569114164,32.11555730690419
125,41.70965209115368,186.38719361701703,30.93629984861563
126,42.19366373372519,138.19544410890663,37.979511895550736
127,37.826839562252886,209.945667797381,36.7732940320815
128,29.34933942314293,165.5347515245172,22.34333378953415
129,36.48658452840326,192.00027171821654,37.4662473342362
130,38.12817889607159,242.349610984177,36.6238025006071
131,31.017304828462358,193.82191634019307,34.25173697644702
132,31.109778724571417,200.22337148547507,20.846040523257518
133,40.56946885497795,184.17331984486873,37.05686483457862
134,41.278508799123934,209.6229932233917,45.442764394338596
135,36.94938682991365,237.61082568507769,38.69048952036665
136,39.42112543991513,162.33735419689893,27.952353428227738
137,46.31759009050265,218.4886915145125,38.55826054400461
138,44.25366871942574,205.67477247455523,38.631853659325046
139,42.995285428888735,237.89269298171993,34.91885773560481
140,33.846645970673606,185.79489264578905,21.004085672773346
141,41.7572046629791,206.3199118280961,35.08347630302105
142,34.36810142221177,185.4535749183297,28.552387728165833
143,40.84358068294581,144.11707164307785,27.61553680200329
144,54.79552712701713,221.4593117191338,35.52334301532355
145,36.68256879348173,218.61138013436351,23.821626309306833
146,47.67769360032483,177.92761782783228,33.34080213469154
147,36.37046552280521,218.31886809916088,27.727319888876313
148,41.144613763718525,190.8801568330104,36.36702423002715
149,36.631432213032106,235.11703576451308,35.783778683609995
150,24.422163550807184,248.67481413174386,34.78233671260502
151,35.554073596898924,174.19762150013287,38.118526629992736
152,44.442862431199806,189.62689882010315,30.565122513997206
153,44.364897002146115,218.31818997215115,46.80376832626621
154,40.51775798109479,195.63876809923892,34.00111324285373
155,36.33281880248733,158.44452736032466,41.22084900337343
156,46.97154617609652,222.88636934250576,39.76625004357686
157,38.25109180468336,216.7749200356521,22.030541509282266
158,46.97254694553099,174.2579218126709,41.614721927938206
159,50.51217967738998,186.86950797336598,39.0956862931304
160,48.66090492623023,225.37705878770268,47.69637691285707
161,33.842519523535,266.34037934818247,31.935215848515615
162,39.64891964853022,149.68352230966596,47.19882079464221
163,35.28240106883252,157.11080370436332,32.867968821334614
164,45.85431064444056,174.63502641864488,37.55877786258701
165,26.652944180843605,161.50710764028557,34.93418356703046
166,42.20062137755047,172.34384537167978,37.89224369161048
167,34.648998006307636,160.25683520696,32.166850279330916
168,30.1637208925484,176.99902282439083,37.58500243785778
169,32.60757295836856,225.54454898675473,44.83964063862036
170,36.92406647197753,200.41949928422108,52.5724286328498
171,40.19501902993811,219.96252986880785,44.20981634501185
172,36.87371240409519,187.5887517705639,44.285657778710394
173,45.48824770012133,213.5977034210357,24.682561308254723
174,47.795432547853736,165.1210820638753,29.092150824077365
175,45.43380710114005,142.7150734697428,44.718699779659126
176,47.5608113788071,229.3822228857708,31.284118862250352
177,32.334772809223104,257.22009718867247,24.60835805011313
178,29.259624625170936,218.32543520747834,40.10713969747614
179,42.97267029072048,190.81809028574978,46.42839088624477
180,55.58653254374231,179.6755392612289,40.65728637162067
181,34.425471759555,195.25319475705427,31.44562067825652
182,49.57731718613145,173.10331329254882,36.45802995930429
183,45.131571216139015,222.17563310288293,37.47429341642111
184,40.37087037332478,155.40525840182366,40.788154670603255
185,29.758864734969222,232.80375684281904,42.57583055701578
186,42.27329640658877,196.20147975581233,30.330796366457076
187,38.52718007238598,213.40958791175953,42.03759008945921
188,38.17687602094586,210.0949100186137,30.412716585874325
189,51.474900293420156,274.6909697463215,30.013452396599483
190,31.232484707100944,180.28429442762373,33.09467017890152
191,54.410979626689304,181.43108191556072,46.704724043914375
192,38.731156644382736,188.55186617809312,31.914738727368626
193,49.1970955600239,213.40371568594043,36.16304680693434
194,39.02665785178775,233.4663263277244,35.60358204492171
195,35.650268163625526,185.20710206413878,48.58470893387039
196,40.879418054253186,195.95803521933777,31.527720161600502
197,38.65629573575075,279.2823997569947,30.37184232396855
198,27.262632846377404,157.05771755287245,33.920279766088626
199,29.87258912740905,221.46036952610035,34.27249971173451
200,60.021622896973824,175.33059337193137,37.8252225000998
201,43.51127295468799,243.29079892479263,35.58638163424849
202,41.86693814192775,270.4131062108005,21.531495829696777
203,44.86919220304493,214.69903887839314,29.010594958362482
204,56.71627985986029,244.8889958586915,43.02289136468854
205,38.55028876258643,182.0591208953737,34.56360662026567
206,39.43815008290798,174.6607182357331,35.54221876888955
207,35.52188874493372,268.92378226191767,36.21415013724326
208,39.77609035859506,201.02977319812686,35.86881512315176
209,49.39889799866216,233.75511008086585,41.063234546868244
210,39.81146598225942,197.0151281008448,30.362342988569655
211,44.760112963128606,237.8457709060813,34.39908951338542
212,30.545913614889468,159.57108791204823,35.869720744921125
213,46.96227748480103,222.59282070853192,34.11046655852285
214,52.530897198629056,221.94804630434035,37.446956635610775
215,44.56492766312827,248.9464290392553,47.86809539251425
216,26.543940294546783,191.41313175737423,42.280083716074074
217,38.394532530125666,193.56662557121783,28.728496188948483
218,26.699961867631867,177.28094182947925,22.0746893111608
219,30.255899005465754,202.9480464077885,29.403148939631304
220,45.152908014244574,178.53748124585903,48.47517805904263
221,48.1065741939629,201.1799915545006,32.87356355456247
222,28.197175188681566,167.9162296725351,46.98076720275426
223,36.711370677558065,170.03794701676097,34.09866921917117
224,38.02831380483088,216.26691741249712,41.77982023766123
225,32.94387253382698,200.12713174542236,37.60838337007801
226,33.151588662447914,180.73665157280482,30.67863798966333
227,40.72007939043283,189.80083474052776,28.70730288866204
228,30.07425287179088,182.32258110468644,36.64476217944544
229,49.85149589681976,220.49460423222231,31.360825404403283
230,34.99085680567153,168.27966575918362,36.212010894211446
231,36.53213355594199,287.2518116903042,28.095253034630243
232,42.79672379761815,186.44979272843116,34.041372544609075
233,48.066794224419866,148.78798259180982,44.19940468988465
234,49.149484449442184,229.9774313091556,42.16116760922627
235,32.95573796273387,212.1577577707304,31.26247685772222
236,31.831715323293317,216.86163725677216,32.33239621804463
237,43.78602157410735,203.26802150657718,33.929448415732
238,29.97272625658841,236.54873866991633,25.77197093132111
239,32.07541254237769,186.5029329526095,47.25085772583099
240,45.494051139727695,201.51117221869956,47.42205602230406
241,39.64525990213252,233.6720820680819,32.84655992314445
242,44.74949138102522,179.89453814326268,29.867276053990892
243,46.47157536463183,176.9298662714833,33.24726801378725
244,36.21976467406841,269.43548296575943,44.63265679185379
245,48.49928310444289,205.01348582877665,48.73346456337235
246,34.7995534703996,233.12877280342553,34.63492907563177
247,33.669882446123346,185.61613360034337,31.083179648142163
248,50.04318873798046,201.0474415729054,30.87545927167997
249,34.13269931179499,219.83107580315507,41.548384749221434
250,55.40792416026863,158.23785979279236,34.480809824710725
251,41.37431558693315,224.87461778558804,37.825453688947455
252,35.8801284089548,166.85725959494442,40.68098346379395
253,53.02941345438032,151.7849551328669,41.58074780707212
254,37.59895858028437,235.1177133331674,40.122861526002694
255,43.925177741888575,212.0226021350709,43.390429491268
256,45.72651050783289,191.48415945199022,36.29355396700916
257,42.93351723095732,211.90304424613072,44.020970721759554
258,42.23356661540374,201.20287278877873,36.23389254556296
259,40.50770684109216,267.22017360587216,31.05441033016098
260,41.10577762695956,265.9613441915209,31.249415099304535
261,36.18663657225379,199.38874075608953,31.864213425846387
262,39.93577167312541,201.73692340022507,39.38613002564795
263,44.494302612747184,153.80516146092552,28.643307474710515
264,34.5861545204307,153.17737415785194,36.13136927834175
265,42.01933416865499,186.9912146513728,40.20221401245025
266,30.918783829353597,197.6333922011389,30.732925027535533
267,40.26535563814416,175.33464420576257,30.748936724479474
268,34.620698133418344,209.8818583081559,30.192749345703657
269,35.54104036958319,205.7115881692234,38.134018077449646
270,45.989500415930515,203.70081573897403,47.82532649107739
271,35.207098660461654,243.0129465823778,37.939052591753345
272,36.30047728556845,183.63873989318063,25.460117630897326
273,49.882740297933,221.80345004107147,38.13174849121215
274,30.50474240692192,216.11504902124494,38.698071957613614
275,32.265561104526974,206.40022806326073,35.41164965782662
276,34.979253668946065,202.81507346326168,43.43913516588349
277,43.799410285475865,257.43455850649525,34.93741784886987
278,47.699161501661216,219.11566743771112,29.505314645509873
279,40.66391306018524,188.37136962946704,46.57537134643179
280,40.51846992971666,250.24108731755868,35.43860479879923
281,47.79968438874524,229.3677549790886,44.45945830158871
282,45.38921247681167,185.52949544164574,38.06782584769466
283,32.423282576669244,176.1536918762088,40.679807884036386
284,26.537047827570923,254.2628127329079,39.387848427929654
285,42.403808479083466,258.08716153094105,47.03957284874768
286,38.3248586020588,188.69348778081007,25.90855254523195
287,17.706489791669348,182.26661923240897,36.33546641860901
288,43.10022078293975,159.52547200195056,37.60000068987632
289,47.46632302720067,229.19296888744336,43.105905887127534
290,34.65282109745314,141.1568321835878,37.58933944451075
291,47.4165445722453,200.20935743036625,40.0985852592554
292,36.590770081067326,212.57587538533247,32.42148876790673
293,36.43575788275191,187.03949797901987,38.079850683841556
294,38.00476748268671,230.3568385182033,39.67848205489677
295,42.474318970587355,247.5307283579404,40.581590976487774
296,38.94048320973586,125.80441656030997,30.497227188235293
297,42.054273129898846,208.82556822662755,32.60506382148195
298,35.931836109787554,171.9583064854813,41.97053217616047
299,34.27944749483946,214.80522798437917,55.653324748417575
300,44.55770641963606,164.40343877281654,36.79077252688102
301,39.8701573985873,198.14118898705925,37.967347827649874
302,41.41066764070412,173.35041738247534,30.48365250803655
303,32.4988548595526,159.7833517340246,40.49771064113832
304,45.38088391873151,174.53169792066703,37.31564705272172
305,43.781648162562746,171.90956258827973,41.13023139468098
306,41.6196018138143,252.61230199301934,45.21014706245454
307,43.089632524186484,215.94455287417296,47.96934059238137
308,32.54777597801677,247.0241880574091,41.20037633080517
309,38.18680167594188,225.13227942232018,33.589488246068896
310,48.17652873547538,180.06996105667875,35.44317614596607
311,53.489981782913055,262.83808057288854,36.163649772403254
312,33.757947763654904,125.34898186407676,41.59868980044271
313,40.674287118718915,182.47100895955455,38.37640089837789
314,35.088077004943194,214.04463541103092,41.413537832934686
315,26.15915943188836,192.26264619827606,29.50436339673893
316,40.63472274770228,223.87358506598554,52.343658409617895
317,38.96477480153342,182.67856577230802,32.95371905158877
318,55.96873017925351,199.8369059654517,37.08954112484728
319,34.137765162513915,223.88719150000284,24.52968999455182
320,45.84627707152903,170.41958639337437,32.42158677478538
321,24.169186456786132,241.93991949687427,37.313724912708224
322,45.58832212432453,211.87734170837436,28.642243217420543
323,38.65923067695075,190.71365182595937,38.24461482965328
324,22.10411583108406,189.29252588790897,31.646109931507148
325,44.9490415629836,195.65785337447988,43.904854206112915
326,50.801431208788266,224.59842645681317,30.551531778939427
327,42.85342099176126,163.408187010414,33.62945323986252
328,32.92717616306526,238.05938812424606,41.73230131776848
329,48.63055903037427,209.55850331237662,40.9384315196636
330,35.584674629917906,241.96508891489734,33.46022288509229
331,37.33928180671985,229.67390118089688,35.55672876735401
332,39.28250161019353,223.85079065135733,49.994277305888055
333,26.767435145479062,206.26074178355876,33.224842748614826
334,26.88122814425118,200.05283793753568,44.40422750137019
335,32.643109077683405,171.76821979346323,38.32553628885753
336,22.958368168875584,198.35309888044057,43.6334101463791
337,30.72729444369131,197.33979755286936,23.06528141592117
338,32.51484166623123,214.3358408474839,38.418882954615704
339,45.94879501226342,215.1289669888396,41.20021634911558
340,24.92352897509223,197.82116358990288,31.767861591978537
341,35.52783075624737,251.12655319441834,46.20723639579966
342,41.073579338233756,192.30099028841155,36.55751031255823
343,37.087736526678036,153.05203970821572,42.007255395253026
344,28.78267133730529,183.24567728882107,39.50800232597213
345,42.70469854533884,215.46904536469734,43.83634009647217
346,46.684458249923,188.95825855534136,44.50042180341231
347,34.7224329660336,153.00801625802447,46.052609452806585
348,52.362673060614284,250.76334203534955,30.11695484802556
349,46.60689271168886,210.0204473973757,42.96380930126306
350,29.10332240273706,204.57833712294405,43.35629934273771
351,41.029214609257586,201.79580703660656,51.062818214545246
352,32.82417577601561,159.10661809905918,39.68166696767611
353,27.80611371314262,172.62820394189154,32.494431464755614
354,33.66394573921319,220.67677994022165,41.81555813621476
355,39.51563104220509,175.06025002413548,34.97459296757959
356,34.21954883476537,219.81390138673183,37.53542361711733
357,37.49718637666004,204.07649664277994,32.670987416451666
358,52.123591400288305,167.15651947483045,47.899285559983866
359,27.42036954677425,251.04765617209299,28.46098521172702
360,37.04812209216822,205.51456411410362,50.995721275133725
361,40.9805017236132,161.4603584190225,32.80119245699866
362,54.64803559075744,217.20421010105568,36.807969962033205
363,28.656805516161903,201.9894519564132,37.09159894060994
364,37.65831804594007,136.32539571477804,37.51231182177094
365,51.64707753829006,234.8605708245203,30.983865745890984
366,44.38623716141849,249.68835983533646,40.57235327021118
367,45.690272445118126,171.15036469750459,39.34198844781492
368,42.1749896587862,189.0630523785122,33.57028944654646
369,37.010826831701195,177.55865079738078,36.78918186787652
370,38.83743714039952,213.7086808417144,39.16714458624339
371,40.450289561808454,248.72329938043873,39.26621220683118
372,30.004590464525965,271.9030260107423,33.6564581219139
373,29.350419027044616,241.52196029655792,38.38384292381791
374,40.5606903687507,224.2854546113832,33.7604864522383
375,41.69085554622564,124.41824067442765,49.84304050496605
376,43.07083216074623,176.79458362079495,45.235676416118494
377,48.186282645131364,205.00261150861039,36.81761655309517
378,59.12201423064911,204.82266432655783,48.19130068830187
379,43.367304107510954,146.22688127268438,31.045529870338342
380,46.420377135962255,214.53231022294767,34.01141046668208
381,31.159378780425914,248.45647170938653,31.63143877003126
382,44.64937372131339,132.8854115474624,36.98978261266361
383,37.49370501231726,180.54665184488908,42.45363443102434
384,42.82371675141494,156.0518625805999,36.14630371830937
385,44.02047471620467,232.32884836028552,34.56565618987904
386,44.79748822187485,245.16587644611857,25.677892982249517
387,37.07687307324127,264.9214340184603,15.787488112528631
388,35.13786023196722,187.67101558080128,39.19755117189777
389,34.7692395217041,166.80947652011727,46.54539915407325
390,40.494217426144964,146.59034830264494,39.53805494238303
391,40.402484806185676,234.7264023389522,36.78480282549446
392,32.95178087508397,201.80678501485693,46.866501264241705
393,43.25057290907565,238.75052707519777,50.86775253567387
394,31.320226735522777,250.60009425906964,44.375980632589666
395,38.703000000201236,206.7491578623601,39.287033830251715
396,41.57104548984581,202.0095182253879,36.07822960471701
397,39.675401316706136,249.96827007127644,32.92101244474186
398,40.050869761895456,227.65595985555257,42.39635667095302
399,36.90248326328135,209.01545894351835,27.40873260245206
