unit_id,IrrigationRate,SoilPotassium,CropYield,TissueNutrientAssay,do_IrrigationRate
155,47.230441139171916,49.27274199032405,6.737988826124249,19.870705625035626,50.0
156,53.97335374980315,53.72064915143717,13.081945875153801,18.66580377677556,50.0
157,48.164862339053876,56.056047819148674,4.476001546159752,29.630597583807408,50.0
158,47.74639832217014,60.86460929003107,11.185318677366244,30.75906091241042,50.0
159,54.51094981724261,31.817055826631925,15.211718715898414,20.866193974496525,50.0
160,51.88654986827963,46.210165357379175,5.621820677764563,18.748710722451754,50.0
161,50.91642617845756,57.1399120667069,6.278480575509057,-8.394152131285285,50.0
162,50.790350438265364,57.44305726588801,4.406753532899321,16.419417110728116,50.0
163,45.008864920156874,62.86038269467132,-0.3176772074862393,28.564225278992275,50.0
164,55.47645832187689,53.64793596941792,12.169676744936218,15.321598118340297,50.0
165,49.71929789404418,62.08817146833128,5.632504135505046,34.88941614453857,50.0
166,50.02641568150967,53.07920079062137,5.294279774556407,5.461845018445736,50.0
167,49.822681797671855,48.808458698660466,-3.5091586148430616,7.241750439497046,50.0
168,48.261291528419505,40.38772373498463,2.3035935904938762,15.450004396434453,50.0
169,44.036043694313996,43.97088977651305,15.05212697125646,22.373710830097686,50.0
170,52.00875367699575,49.175320574398214,4.904043920009275,17.475263690881444,50.0
171,46.555432517132076,65.10628090978732,10.7898298427322,14.627233649027666,50.0
172,49.43696511621803,72.75044211290135,15.890545171627426,5.717923394931178,50.0
173,53.60790115041923,18.898993724154472,11.570481882598804,21.869064718419235,50.0
174,43.16305524386981,45.55199366032997,11.34048738307673,1.3699664092703117,50.0
175,47.36880344687946,58.87536492102353,11.215832912667235,15.409068832703483,50.0
176,46.08797756380995,44.48236457485181,7.0476013933580255,5.42057611993712,50.0
177,52.69484766775099,40.65682186785168,12.336186265590817,16.447421106762143,50.0
178,50.741628075966204,51.17331747860456,17.830888183100747,6.9121214932606865,50.0
179,47.71576019598787,52.144159001654785,13.309428367960955,25.028070538063936,50.0
180,50.958604579417866,47.78830157088261,11.853585561462312,17.680416636154657,50.0
181,52.679782309945985,52.07932661771598,6.866693371847802,20.00129028500856,50.0
182,55.774297653822444,42.73470040211403,12.181541990751812,5.594979356914385,50.0
183,52.87913581090803,41.2982483607793,14.38515576926133,6.619932143808011,50.0
184,50.67467818784655,40.71698362060852,1.4633519265287038,23.737790196773894,50.0
185,49.9628455734409,60.8976670637658,11.27751230572083,15.357484994598074,50.0
186,51.35815825173317,34.235284158408,13.670826552913415,8.742658494815416,50.0
187,48.82487746825959,54.65735692648083,3.528993831729226,16.646706431527118,50.0
188,53.85219934422972,56.17502507926786,5.081770847473963,18.8642093717193,50.0
189,55.16610262340297,43.40274410115396,16.732691363232533,8.304831088957902,50.0
190,50.6521352160471,51.58978627890969,1.3409023935043205,20.68658831776044,50.0
191,54.725800789427666,60.84324391801512,13.908516375617936,14.492847408223513,50.0
192,57.46498265506101,39.91886774253245,10.179951667307403,22.66194085039828,50.0
193,45.736071125357896,47.53239417532609,7.621861113936606,17.95850070758258,50.0
194,48.501156415806726,63.258381795090045,9.623921849868433,9.664267619208053,50.0
195,50.143035869544846,49.22450132660356,10.52549089244512,15.504769652451156,50.0
196,54.94165333530509,39.901726941297106,12.634257048850184,9.178919528234832,50.0
197,47.61610224648949,50.05109849281916,8.75435706175574,27.740564080320084,50.0
198,50.2882234536537,70.75208939798962,4.201292839987857,14.648324953939468,50.0
199,54.10136497466711,71.85938039277556,10.935657178669166,18.39659933692147,50.0
200,53.6350344644479,70.51146593900289,6.794844242121328,29.42672944436145,50.0
201,47.70845000886455,46.644266984243075,5.096826960354677,19.807660525615628,50.0
202,49.28837959048643,42.00825432622411,6.8808755294681045,9.857132040538268,50.0
203,49.4290990273176,52.09455593923759,13.126975437820331,23.17749449958686,50.0
204,49.91751637666064,35.21303738494493,7.5461872618733565,-1.7837231759738188,50.0
205,49.3007556467943,43.58947790824339,4.1862899105191325,23.261928550337952,50.0
206,51.914969475527094,36.46282101384576,4.697145005534573,30.082409274711836,50.0
207,52.67596411657687,31.37548696712676,16.928042182584615,24.88724305728124,50.0
208,49.470292714820566,61.95068451155841,2.4393929433429467,12.09855221203305,50.0
209,53.17518979845565,44.240489959767714,5.892336249588886,34.75687936760865,50.0
210,56.40564299860088,76.91481577083637,9.601872071277775,6.909673394522404,50.0
211,47.906270338583965,35.38266411358154,13.881136859830354,35.81226701047555,50.0
212,44.0692163652825,59.661037098619175,4.885032244158207,21.895786170397585,50.0
213,48.3634983760886,43.5261957230489,4.9232905941512985,27.45061552845044,50.0
214,47.90307348504722,38.33255047183543,22.985205308664845,4.760983460439024,50.0
215,49.27865000568117,53.43775900741885,7.043977980928151,25.972237545373886,50.0
216,49.64820636999813,56.556651063243066,7.0082528315353105,19.182272404133887,50.0
217,57.022758256687645,27.595637140437532,19.365155193288825,18.78233405651644,50.0
218,42.33046036003889,64.58551092600779,8.370907274286097,7.81120585273721,50.0
219,48.48894776256872,37.44960105303302,10.779148158531559,3.863542249882572,50.0
220,51.03016085852598,50.367463496691244,6.461571207672157,5.559971963533927,50.0
221,51.5192326777708,36.74625686548693,9.467850852976664,21.48330679440533,50.0
222,46.962369055823245,59.23078810185677,12.126179579177663,16.710863578448738,50.0
223,51.50589070967051,49.274413419736135,9.508430742684258,18.45729250808009,50.0
224,50.4511218242005,42.02030101357322,11.854398604690394,12.643753207581614,50.0
225,48.03350569484827,36.06322181474171,8.535009833445184,27.127806101643166,50.0
226,53.012774589112254,62.78922549706362,17.145871019920627,10.081998618073962,50.0
227,47.25883340056477,14.833954065794977,6.124829034423733,9.408186485862556,50.0
228,50.818340237167874,57.378656603280554,6.810372162871009,27.730711775432347,50.0
229,50.799170155927605,43.49756301959347,10.037646355777468,37.84712625771148,50.0
230,52.47675307645226,56.579418311635415,16.771165278367896,19.81947799264666,50.0
231,49.05021102892627,80.83371762076862,2.023021145637188,27.34655032087111,50.0
232,51.50812311969849,39.03560668347783,4.919288136686698,32.0237576123984,50.0
233,44.23797442842059,55.25919891574056,2.591281999705254,22.64744646834371,50.0
234,56.82733278035531,49.226282096083885,1.2996372289070872,2.2778742524851943,50.0
235,48.93427200384036,53.19890565472917,3.03541072000017,30.555445236509964,50.0
236,46.37715154462874,33.915794318494626,9.688413465366196,17.585150685815,50.0
237,55.931870469965006,70.85696987244074,10.689206603472607,19.55198941428025,50.0
238,50.46949119556602,58.7002091003262,3.141535924935569,26.377171635600387,50.0
239,47.37086612332388,69.00407008096514,-1.810145340904704,23.735751285316937,50.0
240,53.828927914594736,45.29152848343786,6.683551791089205,26.160251347615095,50.0
241,57.2148919968338,48.500242014356026,5.585124085827266,19.49035541040808,50.0
242,49.75481186051556,53.7007513148658,11.786603111955325,16.932561130592795,50.0
243,49.47992838982231,42.19207296438879,4.704506054762627,17.694823211625895,50.0
244,42.795887043219786,68.94419515249055,13.359489783159248,16.64527430032436,50.0
245,55.94494245152337,56.1380952918451,4.531926942689036,21.65039005603675,50.0
246,45.88205098857405,55.1600710621073,12.018666956441407,18.999009205300215,50.0
247,50.44979292548089,41.44771507921921,11.196487771815974,13.7430997509862,50.0
248,54.98261973836493,32.15593185224233,11.705958385649847,17.09176642311219,50.0
249,51.007242849777604,41.895144836992294,8.923136571612801,1.1633945806363748,50.0
250,47.805651542726785,69.97626394839307,8.228976985577827,30.90373276471839,50.0
251,49.36486301929071,50.133133237553345,3.9832550882161217,8.878213136435797,50.0
252,50.62215137442763,66.71374387281118,16.099622679339994,11.060266626683193,50.0
253,55.53751942933667,31.529541290867726,9.273019951104036,26.01158113501748,50.0
254,49.41310141262393,42.750420388405374,11.040555564091383,4.073755771597062,50.0
255,54.08043236864262,49.230799887877545,4.95799145913405,13.126282127790537,50.0
256,50.5095043168907,32.89831899434795,11.206611001752787,18.60393590547685,50.0
257,56.07396977831827,18.762929083355093,6.239165247625909,1.37394667746792,50.0
258,48.882592746975504,51.119723749537116,7.895601300400348,15.670459049359582,50.0
259,49.512123849663965,59.963403082113444,12.957249698617437,20.3953744406962,50.0
260,51.35185731425961,45.64703148005692,-1.1092346954822636,16.18760826391891,50.0
261,43.82219510519375,53.32720634299832,9.572746971300017,6.121581679307667,50.0
262,47.35187328900178,48.29025064312209,16.023374459778324,6.491412962022891,50.0
263,49.73857698597851,53.417974037730424,7.225091328691642,31.083766745897087,50.0
264,49.52070110110519,47.652977392583196,1.1012149259294837,17.88584984094113,50.0
265,52.5736634340415,47.29632719535183,12.398809082771663,29.824021416072497,50.0
266,49.69634426405746,45.618669396927345,7.536159848743424,15.946204375449502,50.0
267,52.30275740281344,58.17820649986844,10.711088029432208,17.87877874648069,50.0
268,51.326313164569484,59.61286470629874,9.581277922560847,16.584405738516768,50.0
269,53.12056013957697,54.74657304372601,-0.5066358046213831,24.564513030291,50.0
270,51.15681131435593,36.10935035968806,6.7840157961324685,13.174831164847845,50.0
271,48.31302242142676,34.95827799626762,7.202741075192755,6.879877760905795,50.0
272,45.19741790921767,52.96235796353958,20.610261448165037,14.650844638742754,50.0
273,47.52595562735445,66.44936183752961,16.598161179063037,2.9837872823363387,50.0
274,55.04833816213058,81.14536327895222,9.27512392428408,2.393926849585931,50.0
275,46.047591694663495,38.792034437240204,2.9302753814888174,29.949004898223198,50.0
276,47.21094365635915,79.11694716590878,5.608300406445646,10.94170142922222,50.0
277,53.833976003781004,75.23177101846993,10.062726987940149,25.360515789538805,50.0
278,48.35934354299483,61.15036108505092,0.06807868326960176,33.547519280986165,50.0
279,48.31764819862367,61.13927744210603,11.319097666574539,20.855349840496423,50.0
280,51.52237180350681,51.24057296408505,6.849563988829087,12.400583320331947,50.0
281,49.31626685526698,45.90968252112333,11.675082306566958,23.603218634110114,50.0
282,46.34006279908409,47.70570230918391,5.5430134451017,5.307461642816925,50.0
283,50.959547680717975,55.76708211967582,-0.36499074093189376,20.417786830546717,50.0
284,55.50568589486357,66.09338131923154,-0.33490489965280323,24.208168625320134,50.0
285,50.87852396897121,59.45885958732512,6.375799430306413,38.08140765842617,50.0
286,52.99376200548558,57.41200863951887,14.386294340283527,0.40941223022600504,50.0
287,51.80380520954825,48.43340865401348,-0.4051958951561998,16.926435120935313,50.0
288,43.817176513375145,20.2342178578121,14.178072930972057,17.04060275336441,50.0
289,54.297786090154105,55.98255678106559,15.48963243133954,-3.680149438496997,50.0
290,48.50179362263459,43.89353821091844,6.773629422089192,21.291272182324327,50.0
291,50.77003563605576,31.31295692803283,-1.625321348598522,24.739839122936996,50.0
292,48.98797001596291,62.75771926140735,14.196647770887967,27.858762552208724,50.0
293,46.50661110662443,52.12592011585936,9.947934357657696,21.014935008778576,50.0
294,52.64240255049863,26.596936241509347,5.768501371332499,20.382132537167458,50.0
295,47.2417429976936,38.905084484434475,10.349480959212622,15.832450208752443,50.0
296,47.49149558771602,47.48910896919833,8.933621405359204,14.749988521360851,50.0
297,54.77935383282502,59.74766780152912,10.625037637418835,-3.9278868749582507,50.0
298,50.98359193255071,64.58481587686485,-2.090280568701207,33.75905858529518,50.0
299,49.17678541955023,49.18738881915955,12.04614224979718,9.04464573816114,50.0
300,51.00345737778528,40.173689385476536,16.57557395198926,6.809419424806735,50.0
301,50.26238525163161,72.67138561775623,4.684727945300071,15.65350046931873,50.0
302,49.351019371808555,52.238755373535255,4.845538820921154,30.81069088788023,50.0
303,51.72243143315633,39.034934006695146,10.88642459297626,6.67221187464658,50.0
304,47.828813218555275,37.9447150020557,4.017991292905623,34.87639041686239,50.0
305,50.931501764231704,80.58585189474132,4.742394287102103,35.557852193776036,50.0
306,55.75328643193994,53.277137081760934,2.660641237626524,24.929392428267217,50.0
307,52.460840838408274,41.94902127658103,10.223564961503772,18.548552087289906,50.0
308,50.18441393367328,47.07775082052286,2.5041010336854788,23.844303586442184,50.0
309,50.44185482607364,70.76764904806609,5.777750581695769,31.460000468260628,50.0
310,51.8400434217901,29.968555711256,16.689584446212237,4.841481656918659,50.0
311,45.67061801276714,53.34693829967342,5.0728314376187456,7.9797532079370015,50.0
312,47.24267464423308,52.989439789355814,4.448701879143099,29.88352428517489,50.0
313,46.76049914783952,53.769754701775945,14.42814863593984,-8.16293836418425,50.0
314,50.91554984330502,48.02991094423739,11.003441002590115,20.703246971587806,50.0
315,41.91693282388536,46.95083005565851,0.9059926137696079,23.195924762636277,50.0
316,51.4539458271373,48.320127725071906,2.9432047467632008,29.16687096654607,50.0
317,53.36385172708782,34.52586758604166,10.018232583709255,10.35883275206206,50.0
318,52.40769239943829,67.95100694142809,6.309700501687485,39.029877946292785,50.0
319,43.606059845509186,56.84492671041529,4.140217323902866,18.390006460155355,50.0
320,46.63424669818639,52.11745686699161,1.2273550539438305,26.82571437334612,50.0
321,47.93502332123808,43.30019713489389,10.762944377290815,4.385046019230936,50.0
322,46.87869102976025,46.8975918856323,4.237235909411369,11.766507906994917,50.0
323,45.31325821443492,42.930891937396744,-4.306661676431986,11.016658636065962,50.0
324,49.466909325538516,34.22154976858003,2.4899182682850425,20.172720900108914,50.0
325,50.01715678343113,48.3445380282737,-4.9934493997281475,27.477175141049972,50.0
326,53.64942850514073,29.468021182759987,5.4301130909614965,12.537595088437254,50.0
327,52.502344384775355,16.68702244650285,4.632954866171468,35.933712615746046,50.0
328,52.51932182123711,63.45562093368652,12.36994323871469,7.332340981450976,50.0
329,50.33584198220631,63.68228339350146,3.2765581596558535,21.69957457357784,50.0
330,47.025999487304034,61.24470678572625,13.366365425966631,3.1572236901279336,50.0
331,47.493412426403715,24.316384842689082,6.160673241133033,8.032260487559936,50.0
332,47.42053987045405,44.41917843784375,2.122558974293958,16.983570545295617,50.0
333,46.68367478102953,63.06130399853707,6.024456366953885,18.57525432062403,50.0
334,52.84527597290791,60.14498282657498,5.050317198498175,14.513596456006304,50.0
335,44.04469694478098,62.472612805526836,9.854113193441004,19.011588506035515,50.0
336,51.227963358258684,58.43783579313968,6.4670553544148355,18.008995093727567,50.0
337,47.76317704200202,65.095709334449,2.2310561140929313,27.11261535221794,50.0
338,52.07643640458616,48.90680853404752,-0.18059784356598918,11.214423011227684,50.0
339,53.42534838777451,58.30538069461905,10.420536426171848,24.06333468261286,50.0
340,50.343287834218195,54.959209005128585,12.577165819975239,15.896822958997605,50.0
341,49.178745954996,74.79970799210597,17.157182239880225,14.242963050563636,50.0
342,50.415767223043325,52.81930636342518,12.41414746613832,16.478920357379454,50.0
343,53.70457256542705,73.43964048373284,2.683879145971412,7.505728830750552,50.0
344,48.34889472908251,39.808366334862804,9.111631863988281,12.187391008821887,50.0
345,43.74444575618909,59.6656877995638,6.941528759311469,22.02674896058639,50.0
346,50.17918134103697,42.415821841923176,7.331426733758382,19.92680834882212,50.0
347,52.945580408563195,62.64293457615989,6.676547976385349,40.178640145059006,50.0
348,42.12142528273049,29.02594193610468,17.50260577607359,18.311643357555337,50.0
349,49.572611830500456,54.766268823520505,12.30993489556632,18.23271193670249,50.0
350,44.1169303324737,26.239846509410004,15.125167541633333,4.809299709777893,50.0
351,47.60697177216782,50.00562854860522,-2.16087467066323,34.23171972117849,50.0
352,47.81350909930549,47.97096656803562,5.743077856960856,14.684613723532639,50.0
353,52.704998695699295,56.000085627901484,8.127133380797883,15.810769337735884,50.0
354,50.160963414743165,54.61274894807388,8.342575583054844,24.2623429943785,50.0
355,49.274522503342254,36.745657477925775,-4.418689506336267,35.88535141871563,50.0
356,51.2925246601815,52.1336630856147,1.6762114732069922,24.78823783856054,50.0
357,53.01843408028537,61.45343042525832,3.435919279252744,32.040572704048124,50.0
358,48.75911901318267,58.22467748128297,7.6945477430890845,17.621605085695116,50.0
359,45.25390149931822,30.971248100429612,7.22448208261716,22.621667396227384,50.0
360,48.458307754390525,36.23163191929117,13.770204267776895,19.46351223903076,50.0
361,45.167429987043626,53.14887560761813,16.177753541037635,14.970689717423852,50.0
