unit_id,CropYield,IrrigationRate,TissueNutrientAssay,do_IrrigationRate
254,20.173225408605454,-5.773282321837446,-1.8786874960694409,0.5
255,14.799701796407543,-1.7560024313852858,12.176548500791755,0.5
256,10.261007186368628,1.4576977946316054,8.669680970413472,0.5
257,16.699360118945417,-4.560939160380091,7.807851392624836,0.5
258,21.971032628307924,1.777726651559942,9.085238420142584,0.5
259,21.43158901755409,-1.7619200974813634,12.227796470681104,0.5
260,21.00024244108565,-2.4801942754106268,8.747806990259987,0.5
261,10.824683108196355,-4.319751479106046,5.965162847474201,0.5
262,26.110189209752875,-2.762225478747329,9.289679145884284,0.5
263,20.51349549778492,1.4948707509179593,11.240517988130286,0.5
264,15.420316091764612,-4.929022945209262,17.624339984290486,0.5
265,8.75531725997387,0.4826872411682302,16.519505816416306,0.5
266,9.198774649647902,-2.4476749863646585,9.134458563175226,0.5
267,15.75553914258402,-5.900559034508968,12.540848233990474,0.5
268,16.13181418678923,-0.7704350062404979,15.256734767814436,0.5
269,10.467062009885828,8.000585754029302,20.649991814048732,0.5
270,11.026874464047719,-0.7690382059401353,-7.313632835904844,0.5
271,20.048889598450387,0.0479089997508369,11.352384382152527,0.5
272,13.929943128647233,-1.3694702298307988,10.328028488752397,0.5
273,21.950452206209587,-5.986862630554418,4.585252058254156,0.5
274,16.687910239578517,2.5940019577900033,0.4208482715943944,0.5
275,17.12239599278121,-1.6522455186339844,11.168048066753643,0.5
276,16.48783638000877,2.3856363748331733,10.322636894645495,0.5
277,17.701598672607922,1.6959245612101463,12.458082799684641,0.5
278,12.960112724200375,-4.592513619510675,15.300121893689944,0.5
279,16.335812412047872,1.3503821478428644,7.136392186171199,0.5
280,16.553432300471787,1.9162313368294615,2.9630508422533257,0.5
281,17.487500904581033,-0.19410898361911644,5.6030315031653455,0.5
282,10.835753479519257,2.4574150252752673,17.157931015286437,0.5
283,11.137874868849101,3.655991745060758,-2.3952810381427216,0.5
284,10.03007857098651,0.10327512261272576,7.515118704493065,0.5
285,12.630106489331112,-0.21772609983587854,7.914588598404372,0.5
286,14.232375065242119,-2.932585175681145,8.215942417447167,0.5
287,11.974567692989224,0.9147064492996095,17.764985886780632,0.5
288,11.96638722630479,-3.661624854003758,4.87415846326425,0.5
289,7.109377608186548,-4.667522156036746,-4.7440957520423215,0.5
290,20.280138815548423,-4.511438798146014,1.7224728314503608,0.5
291,15.805302097438243,4.6817258776687725,11.0587633660562,0.5
292,12.683352674433014,2.744251174410971,11.267796377048619,0.5
293,17.49728207485773,0.5362095120588563,9.530305582189307,0.5
294,7.420360690783321,6.600581314332901,12.826751483687769,0.5
295,14.501338969838185,-0.3455042370299872,14.33720031451355,0.5
296,15.017510171262344,3.7860599616392347,14.048579156742477,0.5
297,24.804233460906108,3.0955588222036106,15.24074401622132,0.5
298,14.112062765791558,3.2048206681950484,11.163800797775561,0.5
299,14.046693636491757,0.18992971980967877,1.6736675113211188,0.5
300,20.26637214561855,2.868027066691317,16.53626419904507,0.5
301,8.896181915121431,-7.681328463853383,8.89009489315539,0.5
302,15.689391958706636,7.528592487469732,25.543351630905264,0.5
303,19.533966526466735,-3.092449883268505,14.995750336255748,0.5
304,17.720343862680195,1.670311724735821,5.386362641999598,0.5
305,17.2273338249689,-0.6772557556744987,20.989601987102468,0.5
306,18.731449734647967,2.3113618995398695,9.033034133309254,0.5
307,17.635900305889177,1.699612233568133,18.562273051873404,0.5
308,14.328391697860953,5.08093583853098,10.473873079181828,0.5
309,15.053828070884782,-3.1503706756717325,14.220349224968121,0.5
310,15.88133604313889,2.87866279631808,23.539344637836486,0.5
311,8.976259361188067,1.223242091214562,9.710885781187137,0.5
312,20.230320625129764,1.8906335099201863,18.668640490240286,0.5
313,7.83662602525592,1.850686004129238,-0.693676287089513,0.5
314,11.564787868894117,-1.9017522175230006,15.142188379867061,0.5
315,22.065517919442833,0.2903866632827177,-0.7860536910154501,0.5
316,18.471955742390346,1.2882854536396529,4.710354088767877,0.5
317,13.012287446028537,-1.0057640232312908,-8.455050687001016,0.5
318,8.895851651672434,3.8654547592733155,19.022169619989516,0.5
319,8.24518584516137,2.7105625714658474,11.887838105429243,0.5
320,19.217473608460093,0.26371723341158876,14.368160683272954,0.5
321,17.71226688178739,-4.525981503831539,-4.319161897548938,0.5
322,23.372674496784455,-0.7452107397590237,9.689999039382107,0.5
323,14.793257844379388,1.2859169136226396,14.546206008150644,0.5
324,10.290793904693132,1.5465988879523058,7.249295947330941,0.5
325,6.747837757946057,0.9037076663166766,-6.3295247284663745,0.5
326,8.287066019253205,-6.732274119317228,-8.445302829917598,0.5
327,14.125987212479295,1.2413782919197893,4.93538901407053,0.5
328,11.146061565911843,3.8380030598785178,-1.8138084957314025,0.5
329,13.545257222371989,-6.681437883776642,3.269458144789785,0.5
330,18.289164061774663,1.2611698719802775,13.465866557886349,0.5
331,10.474549240328834,0.3524258075588335,8.844846733896917,0.5
332,15.9386099304595,6.611715041362877,9.545252133681686,0.5
333,9.042654219457125,4.453901736124621,8.967353177709246,0.5
334,17.938640329471212,1.3842218317935366,4.9464052623918455,0.5
335,13.59882386832902,-5.1955033887108,19.588314731975014,0.5
336,24.0074353961963,0.6325401628091564,-6.846485461837641,0.5
337,16.26559953020449,3.714746092357153,5.220328129822961,0.5
338,13.4549490924642,-0.4346514481612819,6.585561960282145,0.5
339,6.063673690613523,-3.412984662222007,13.524111341151857,0.5
340,14.485323713996163,4.713063231673198,9.347568648989066,0.5
341,15.283846946139183,-2.264278406179,15.192988499439645,0.5
342,15.277014670019218,1.7633251026886942,8.406698060506065,0.5
343,13.326963212188234,5.17831833188112,-3.544681721287411,0.5
344,4.212787554241008,0.26558842448409187,5.9185691935124165,0.5
345,14.093643413055945,-0.17266269625714326,11.067323379389912,0.5
346,15.784737594991054,-2.0893177101812457,11.026014456216766,0.5
347,14.783960156091982,-5.061346214032383,12.788096602695308,0.5
348,21.76906934669938,1.0460672644058904,4.232008820058751,0.5
349,9.539126702375631,2.7586114842808245,20.277424838661727,0.5
350,17.593116034591755,-1.3270337659341411,10.676182622429616,0.5
351,19.400042107069623,-2.2680670784157253,15.210084113224136,0.5
352,13.093079930696799,-0.2862004326890156,16.801988432671884,0.5
353,20.522975434145028,4.096570498400445,21.92191922798596,0.5
354,16.08839262525049,-3.6652992615628435,18.61639025472151,0.5
355,18.368211480017713,2.8993461534059097,15.314225507841213,0.5
356,15.728685811795497,-4.666445576970524,10.354394861147158,0.5
357,15.703560095315542,-4.341689379262996,13.223755256172655,0.5
358,13.444198817493227,5.22240789426581,15.323423022589893,0.5
359,16.655846087204484,-0.9534079213842943,17.12495843230367,0.5
360,18.666138825199752,4.648972041325665,20.15662667359173,0.5
361,15.825050821082506,1.8191971305397627,-6.222949657297772,0.5
362,10.544506847163646,-1.9958152416904427,-3.4832890508125107,0.5
363,8.19012482046721,-1.5646206335702426,11.95513769399904,0.5
364,17.173069762292535,-2.126718864627522,7.223055311798227,0.5
365,5.3930164320299045,2.6966185900406137,8.086354406723828,0.5
366,8.258161262698135,0.5817478885609576,8.864607981398207,0.5
367,11.52109334371967,-3.0547925845566253,9.43890111628522,0.5
368,11.61897258735259,-2.1573136393573957,18.289762348830887,0.5
369,18.38018874854364,-0.7475219255143584,16.881424546903986,0.5
370,15.308707693861038,7.083904450735833,14.682661800012454,0.5
371,13.836844665121689,-1.7619694438034639,7.075559567447456,0.5
372,11.467117189408562,4.8827661789670085,2.6975993833836505,0.5
373,10.856961163115601,5.5491817449637955,21.657351809215065,0.5
374,16.92985563854423,0.41004094014152004,15.222362360272504,0.5
375,10.247075987013595,-0.2983803052058418,13.752054525116632,0.5
376,5.110848936856462,2.1102621208391623,-1.8413834327190823,0.5
377,11.829278959659975,-0.9660185779876125,18.170415494888676,0.5
378,18.76832362372903,-2.627656400634865,17.56988385885218,0.5
379,7.797619326519865,1.8209695702793218,14.603141232228804,0.5
380,13.407170142408088,-2.469674389241613,8.57457788927762,0.5
381,23.43688156955367,-2.4070051707149607,17.116126515540657,0.5
382,13.554747825778463,-0.9162357300884874,5.867399746619953,0.5
383,14.737070007488196,0.8609777767533278,12.542572297022513,0.5
384,29.09978165590808,-1.5217260511254418,19.10012052886176,0.5
385,7.485538739894241,-3.3885381350606134,8.81543688655615,0.5
386,17.537594740883197,-3.350248312657413,1.7894209202866964,0.5
387,11.348746290876823,6.151996162454534,7.4179839304890045,0.5
388,11.41356867330882,-2.9651076620934784,6.181014479666255,0.5
389,15.14345892441715,-1.4161721796380646,25.63756117210297,0.5
390,22.386044912394958,8.151296170088079,0.6430719188551031,0.5
391,13.343166192061165,3.2539912160701965,31.3482240888952,0.5
392,7.309839638152467,1.1494545591567848,-0.11354722359086367,0.5
393,11.763896828319423,-0.03700786230908448,7.305844617215734,0.5
394,21.735997628328317,4.367385743955122,3.6925287842891583,0.5
395,14.278706106344895,2.238939141684735,36.998455939464776,0.5
396,14.678100677738477,-1.9700455859232133,24.332042044912654,0.5
397,15.04181542183794,3.4696747330368916,13.766864468630274,0.5
398,14.487120012717595,3.55221982723035,16.82622451757686,0.5
399,17.854186757223214,1.6206176761392002,13.365054170171227,0.5
