unit_id,SoilPotassium,IrrigationRate,CropYield,TissueNutrientAssay
50,56.403865122885406,53.9582942461408,7.759498230979982,19.341681338878082
51,41.52959046480485,30.041776676160143,10.26240899649671,8.43417801073359
52,78.87128005490493,30.737221015642486,5.633597786268592,3.9547753843695492
53,50.22878535008359,41.71828578317114,5.85905870524488,14.275721813897428
54,19.74873342027606,50.217517788542565,5.547650823002514,28.469272549851084
55,78.20794603325702,39.9383296677274,10.418037947235138,16.65718798578495
56,47.748369159924856,69.6183146294416,11.136527823267489,13.191826634221414
57,59.03024512518164,30.54380110484835,17.06546827004784,21.641803353875666
58,59.86415054142421,19.14256569788558,17.918942001978287,7.015882469184051
59,60.29721106780215,37.052998864852135,13.638420472649825,12.481121048516739
60,41.95950645795437,39.809202053201055,11.557225682801755,26.185340243451773
61,63.26689771186296,40.739958178041064,9.217623795256737,4.678553909132923
62,45.62535930976152,41.43634443995334,12.451200846171837,12.77049147475251
63,39.19438174747539,46.43977621587276,-5.019552928442712,32.172135611905404
64,53.18086901679665,33.42307329803505,19.707090613410564,16.62955566159718
65,73.11981646789864,49.17361440782418,1.4233070718505347,27.771050084034428
66,55.70149224325777,17.013849323068666,17.28231986984019,14.255607351047168
67,49.81035136586729,51.97623324972894,2.9925407225047813,12.1254220383678
68,58.035407233308234,54.717351548639776,5.988515229354558,19.66754541248467
69,53.136730197036535,33.43035345805532,14.691286520576124,16.161356737415886
70,55.92026978259013,42.00342144542971,12.751153497444417,8.336312558119563
71,55.84706723936536,40.03458834930888,18.66294990623916,17.888112340564195
72,49.18813808544395,50.08470973529984,6.158922034814463,24.44767781131964
73,60.33092704566659,63.45262277075407,-11.23830890105574,31.692198024969183
74,53.70619429438909,20.87628812177125,18.204950857453838,6.346466405254237
75,37.00672391935689,65.45723908714328,-6.152703674490137,25.398601178114323
76,64.94374654092405,8.537322281188917,17.797276646740723,2.5213077350426465
77,42.932566214551144,46.323930610062796,12.431329944320204,30.024545129517236
78,47.30911869605864,38.239841164866384,17.093567192475145,14.679559433710958
79,59.60707614426095,37.4683826228632,11.743766038854346,27.13889366626772
80,53.62298241490259,44.86840793286182,13.192494518658892,31.60804227392294
81,63.76842715760311,35.62534525386095,13.120795405779536,15.418873759792382
82,46.74285622299585,56.723629236027364,3.4121432279269914,16.011020616839062
83,44.78833309168479,41.42022080594347,11.090171928187713,25.996422226853934
84,25.340306955554336,29.244257283608782,23.827478018034604,7.95250932510217
85,53.2673692215838,31.960010429565827,9.520945404566612,9.896824933242218
86,29.02570273319091,40.771616928915144,5.74708988880839,14.185800323637562
87,40.28475718006747,40.690765479526206,15.382829317382491,-2.000350057275421
88,47.035520308189575,66.26746131351565,-0.762365797612848,29.04800966388283
89,38.681660732130204,47.25255322414119,7.928276537141133,30.078657489199255
90,61.73244908327627,46.20571904358385,10.648285114204763,2.1626645842762784
91,52.953226588562174,38.628959307391106,14.233235124405354,18.135933085882915
92,57.755690070679044,41.26192967957,13.809898257111922,22.76799405335376
93,65.31433476757414,37.38622310711265,5.98539668640537,15.749184662472208
94,36.97542781507864,37.81788169433154,11.969286997633043,18.88064860230954
95,36.190503503060825,18.012106628428683,10.68166990813419,11.225037005004914
96,59.20514609244473,38.34145134022273,20.592792263914607,21.057666587243688
97,42.270216783235625,24.458873409208223,12.430393733513322,15.073727987783364
98,41.38617546627304,50.19221928294267,13.692533437093047,-0.06650481525231733
99,57.51273233330363,33.87470529380089,14.843541801804523,12.62327040906181
100,54.190316005047215,24.44580132433828,5.4944352172104995,11.810262853970134
101,72.78463259787985,15.232542130750424,11.997785708271115,12.659504786871182
102,30.25991296856302,41.00547396360584,4.528223006583933,20.069286976489103
103,43.805173208327716,48.482790973406836,2.5680556056642274,18.058076998120193
104,55.79755783267746,43.93832704425177,17.44442656207296,8.92955034738376
105,34.59184396684358,51.83730699019662,6.407365064948828,10.559524711324238
106,28.14237636431717,34.04691092952597,14.672410153454337,-3.687331767512225
107,63.0730446275023,18.39342480215442,15.523269688043536,6.459235150619863
108,36.759800629396096,24.54656866113376,15.276322706662118,26.31153119111173
109,16.36425141329233,52.164338111763605,21.781162704124057,16.34597024080051
110,35.900250339287496,38.60901755647933,11.38297373024481,-2.987797807758106
111,58.86595551860889,43.09073350865678,14.6268996656191,11.451054760095591
112,44.25928561835771,50.76585182134208,-2.5159138210054564,29.992156612014966
113,59.920740545198576,32.97386950344804,10.69559513837627,14.411081567460275
114,23.93786445575177,22.991069496356136,23.02491238407565,-2.1020572764253362
115,59.234492190005966,64.90622644891994,17.20573885061802,4.134574163477907
116,42.88526939105681,42.06773594826403,17.905749332245954,-5.248666220334934
117,52.6330178502725,45.675397488488166,15.012994537611057,12.749486162837895
118,50.58299638119448,55.12274165758799,0.7056512166897457,26.24534246286119
119,62.85785240655138,28.805918584192046,8.548271252525065,5.353527236428273
120,43.31289227385833,14.753400524939337,14.21881583258867,2.8107496335197
121,52.37417368977811,40.45600269612809,7.625699770555124,13.24880899069345
122,43.31216491092339,34.64502280223742,15.465947773960167,17.494892458498935
123,51.66566267243127,25.711701952172028,14.618694777931504,12.47393153321721
124,53.04664744284806,39.71430254534017,19.12905806974965,9.315080485455146
125,58.1388414346582,38.632642104303486,16.53273448839085,10.483423147184041
126,45.8792137949262,26.26038651750992,14.097141332105469,11.906253172521803
127,54.13844866061765,46.95497899380048,20.8111332182282,22.376221341506078
128,25.888441035841748,42.15879108883187,17.137726631545963,9.937779991184144
129,70.4859892656386,31.695103565535558,20.814935879447525,13.401524904435348
130,53.390072879152974,20.862528101230073,21.415765624710858,17.63297377371528
131,42.54433504572906,53.291261586222745,-7.5620333066291305,40.38459664311101
132,34.22777291508622,25.085770858759812,7.224931624081755,3.1837833509905096
133,43.57559523854242,30.089312657169867,4.867593037831945,20.872574095010464
134,53.6499599204245,43.084422264144386,12.938565528868143,4.534064585946668
135,72.91969203695085,20.013030598447063,11.63096408686188,11.429236672606393
136,61.63666323180409,24.70652491692352,16.79458547151916,-3.5058637596116338
137,48.42623657743088,18.259037226151918,22.905554129912346,14.542106754110769
138,61.35025392132657,23.620148305625584,7.824959327106358,-0.06122036494112493
139,35.3705746593377,35.588619886254826,12.236630687950756,22.264017501865453
140,59.15786871227457,33.354145035219844,15.879049444346546,17.765781397794363
141,46.61066280599728,32.294266352015754,16.205654025527174,4.160007654587605
142,55.33160463095219,37.776932520965225,12.42150622111414,8.52360805745285
143,33.5404873942863,44.95117177925422,5.968811931572331,4.403916184155215
144,58.24248165112023,30.25352879903596,16.511968928024732,17.34470609719765
145,48.1102070733286,37.001578365384816,15.587691419967584,6.211330103404209
146,68.98169636157071,37.14902668199383,15.95201830150947,11.724786428713122
147,43.94128687064722,35.06392272089542,12.926042142061359,6.341279443403539
148,47.0999486002443,36.8125861243013,10.168247009609356,10.658546930941858
149,47.778289888613976,55.43643725272015,4.959033187185635,27.70412552910231
150,52.57166408174428,36.35688251388949,1.8454092780017857,27.99213712026054
151,31.422066240868716,50.81754923055939,7.064654243651432,33.05604389420847
152,52.41913024351201,39.62784746225244,16.811217244071496,26.145858421169166
153,55.255213951803825,36.301504266441455,8.041176715813986,9.480293978887252
154,59.62802114031919,51.536138597455704,13.864360612750197,20.679697458939152
155,55.429916099280014,47.7707852235611,10.951242908388933,22.308416723953243
156,34.41969335787082,55.560823106854144,5.127935479755076,26.124258172476445
157,41.616434079731825,49.01000152772383,0.7851773600443086,18.135969260533418
158,52.420702734614714,52.30577303835023,12.40642029454571,16.176483977506475
159,44.8165673420587,39.63509765085914,18.36160527338914,16.12111021266164
160,49.86329366913617,32.8460045616949,19.26639115245261,9.53757944231211
161,48.124220913200624,50.07852385711708,-1.681507339269297,30.261861635466026
162,57.80215187734061,39.23799504121038,13.100111404634964,14.46981941851194
163,58.11900004435918,71.43519963295216,-12.536238768264987,32.974408779262255
164,78.6750758904585,52.8572711271468,8.468653159588035,7.220574421297532
165,52.343748210308064,42.87615460775123,14.737371942225298,-5.128003516659742
166,29.471721210108985,30.077559716666915,15.447565520754901,26.760000054191
167,48.62029412478626,45.15012970202456,9.636278003775352,31.262361659226066
168,54.026229519409426,24.095124131249477,10.498474304166251,10.340833452500172
169,30.002000979703954,42.64470973461827,16.818053729914915,27.979796082543935
170,63.344031784095606,65.52191857432007,-2.1828127148426537,21.325952079771305
171,49.21140586232895,45.78853768031132,22.968460951227293,5.455856155573709
172,44.636324487504965,35.149584188028896,19.905768799945417,7.6188572677949695
173,57.49027729268567,34.810166006353406,9.766628514571197,4.700770182549845
174,47.22415631860411,32.65977335117234,19.40566751158326,11.008968116525741
175,30.04017656602244,48.748987017346536,10.729129779814075,26.680988836498535
176,38.67562566892337,36.52338512162996,17.952972508459553,-15.981510195639569
177,37.35817267790135,55.66160037395114,4.2743923481301485,13.855332619660208
178,37.9160186898959,21.983794149455914,16.82764783570572,10.794186214634195
179,40.69946897996756,50.053699361851116,17.165060997330713,7.189401196436732
180,37.39862295402367,56.95576814246992,-10.848178383757247,41.26651019136137
181,36.92816964983747,24.036617260707015,16.448176349843592,8.170208733290641
182,54.076085581575676,42.25897257485633,16.231506701718185,4.864217336341704
183,56.23167800886825,58.59041819963026,0.2560783248738677,5.475249109856726
184,58.130551758449606,38.10133073569694,16.324650937235912,2.113694064223381
185,24.449153956271616,26.963805584501134,4.832561076812935,21.294074584438867
186,46.089475352166644,54.33432517159996,10.805482686764103,20.636336555887933
187,28.87934243078397,37.12325888496842,12.393972088476055,12.670767688521764
188,59.15859017346122,29.739544001463063,11.467825464766747,16.92939365586483
189,43.94364147637475,41.667033166902435,23.727134712145894,12.48452129316463
190,40.01127096776451,24.674487934948594,16.522439724112797,17.561536897042924
191,44.35499182947517,31.140869594511955,15.541052089152746,7.633453476315669
192,52.33276402406195,41.71603385728068,14.255881248086984,31.397354251938225
193,45.85970816050708,34.14803910473547,9.027468877813615,-5.817492063253521
194,52.29354596901565,49.56845152883319,9.414238906630585,2.2209144257509905
195,46.589747642014736,23.825890330531312,14.727881083683052,1.322420882546206
196,74.3363829065522,39.00406142881497,9.457893345836979,19.06864683092496
197,27.261602520256538,47.14058914194312,14.062579776823409,28.54604023596692
198,49.93472350822146,40.010833916764724,22.43306829830509,9.722200599687147
199,29.886313217375513,33.91826281534673,11.405201131325551,-4.755268105620441
200,34.935743515082585,50.8842602479912,8.14556781862862,8.128671927898276
201,61.5100257831641,35.97507292172525,16.137751616923687,9.889178268310552
202,42.4648552165532,60.59165679683766,-18.062549272379403,44.51503781615308
203,38.3043167689537,4.03461483649974,19.41268383866708,7.162154946723249
204,59.71743148400788,47.717841754395515,1.7292527831699545,12.13857565188045
205,34.03440976168193,39.480806166961585,11.251289227844165,7.2556192896704506
206,60.10152964114536,39.97178252578162,18.45512041527786,-2.1777690090028337
207,58.307807033253795,35.94451707909399,10.933725100793515,20.73924517909883
208,36.684600976580164,52.3907360768145,2.729362743894478,6.079714177625882
209,49.57844928549135,32.59321933904215,19.66471239921485,21.12819981150052
210,83.81894829002607,44.811636211346745,5.035139981064601,19.151765374465977
211,42.276383917287994,45.37640599179353,7.185270395617505,22.949082165432085
212,58.665985054719634,55.102896077199574,2.6332682271423984,30.461292596268013
213,60.91331318735459,23.32528381947111,14.149396131207233,4.499361474976383
214,64.9218337550326,44.44197139472573,14.001560007985814,2.8716973861608057
215,52.17552827538332,45.183193939658366,6.734694566927718,3.1261496343473905
216,49.268171500290435,35.65276632615746,14.262328558026766,5.3382382235881
217,51.80527505033307,30.843873170268427,13.453020930161191,14.370279649304152
218,35.33411623792187,39.40814062407529,13.596006391333972,6.498291730160964
219,38.16518350859779,32.37844493580778,11.895235545878856,17.354298305054876
220,42.15372314484647,44.64034489970949,19.040821607870406,10.11949902738543
221,75.61848900276931,63.081765995415054,-3.0099537681297246,36.82708236930964
222,51.079906003044385,67.31609338284407,-23.54793632803737,48.266171255162725
223,76.97639627540622,39.222861205775615,5.105119263950574,35.85997050933742
224,46.1140706732561,60.25845616950207,-12.200650138358327,37.76759704113441
225,63.790631482664175,45.257973873303456,11.448581008818957,-0.982713498494947
226,35.94582590242162,22.74059506549917,13.371756584679947,22.64510490852922
227,58.72212709882654,47.434814908396234,11.88714865552405,19.94563406973923
228,54.91173278468495,34.33909223878454,8.239935574809882,1.688756371458128
229,46.267477655308944,29.59936422045693,14.259292543124177,8.691568028157025
230,38.51080223297022,36.98330592066472,14.029187498383568,25.46663271709228
231,51.25196009772865,26.9024413976927,20.025426732072752,19.070928427146765
232,37.46681187550166,41.29764125839928,14.07603068044996,13.875690142177008
233,42.416037594390176,48.038069112053016,1.5086853280730281,1.4857133538773297
234,22.46213174421503,25.300606284516768,20.431752291281306,24.938123099590378
235,71.15266058570796,5.98550599283474,14.850836317915103,10.03048792246885
236,71.84410848258217,24.151777822428706,10.137252695703268,9.086210997213584
237,47.17028041099893,14.092268408542322,16.5505632225356,22.469674161939906
238,48.73512371422485,54.79423101164873,7.318698281837955,10.095638764162874
239,29.311415098657264,31.15272039549066,11.52755000017621,10.689034457991992
240,72.00476903849962,45.4694716961587,10.308166707690292,15.33555536337853
241,49.51354871834162,48.010033502724475,12.049721447747967,23.96338271941763
242,49.68153540178633,42.110774403058244,17.106121991246823,-0.04678295291155088
243,58.079196989765634,53.738271006847626,7.8576352208623685,25.899216398507335
244,23.547203551139383,37.06866941754397,12.147213416167972,3.88801305216247
245,42.43496380730496,45.346551152118316,16.192101730354867,17.385777313389188
246,70.60577794595045,45.57686267815141,13.184982895335994,16.759047539378006
247,42.29612125862491,29.62248083923889,9.760591660073857,4.700860759230894
248,36.32491540045111,41.31180460749101,12.71538043160653,6.223850672220707
249,45.512721847178625,48.0621568017226,6.568584316267454,9.405224006269364
250,64.70596222183244,35.48053222320316,18.94213923276947,11.741211604581325
251,51.03291040677397,35.63579213571571,9.576966436481733,12.869393528526778
252,41.03773364645044,42.630110278290225,9.250437291611597,22.849029192958632
253,65.77868683267675,57.43403563222886,-1.6439437467903026,40.760595529809734
254,70.61207864595043,48.528845602369074,13.409631653627606,11.552579515369866
255,71.3512814705226,14.118864909457878,9.341020714519779,6.63446727348761
256,50.296039242865696,43.1233752000599,7.8479409354439325,13.601036418088535
257,42.10150501786606,52.8751236493649,-3.77603772170448,43.65496949566739
258,35.257232276826045,12.275706554001465,10.262401806331876,22.35043146052943
259,35.810242847337854,44.87630928700319,13.77650137163387,16.371161976407823
260,46.29387386087269,22.662259843616486,10.838054140437496,8.344942886195627
261,69.1081391008837,18.335687819595286,18.79250853548121,8.937597732758595
262,57.767001478111204,38.05220358677093,6.794213814849904,15.00033121366654
263,61.42152115146662,39.82528424164278,18.27458969689881,17.609461211409307
264,45.24194357915896,38.208555837818075,16.212670109067012,17.887954376702744
265,42.60086184053863,40.06759113655448,11.921831202982588,22.523796605660266
266,45.13475987959073,57.28282370441743,-20.276556431902673,37.44106518338262
267,58.01175271952138,50.51932022938379,5.204339636703256,26.438155318601403
268,53.22634180112495,52.984493032252864,-4.435445579529771,26.5118740433677
269,48.52038128293328,48.85359847246148,12.74612652619254,14.623312410127163
270,74.68297677217832,38.78064563219708,16.26858079535306,12.521150713216382
271,41.641269323416736,55.63307848827981,-2.430295969324955,19.801991859248602
272,45.45759194044673,39.29124022160946,7.493969858288996,9.800676644125701
273,61.14691535328794,22.273207421771485,15.865546571582698,4.100589057280107
274,44.20250014605582,49.599768238949224,10.178140169768263,21.267054399309668
275,40.3398533133485,34.31167923635944,8.561139414445506,12.34934524286548
276,45.50344065278102,47.43081921187116,13.209803845293434,17.876093375426223
277,58.976498027721824,41.00944112647846,23.174458185113963,12.747410701024494
278,28.235810555061036,23.337642767620864,11.935187993342256,8.44644759227269
279,48.36407064303143,47.07161187937464,5.8986978668839445,-9.200862488413529
280,30.14884852178845,48.96564274539277,9.364677322347383,7.281133282121711
281,42.24106010039264,59.35550323794756,8.13430080939418,25.74503937324941
282,59.828436402324684,57.3771276250951,-20.035196689881378,43.47131559304181
283,57.95545170091941,24.66911204044999,21.041883623061963,24.780521983668528
284,64.22203453650486,30.696928964750846,11.650004673603888,5.702790409919656
285,40.641703457467926,46.120923511160726,11.433434749711694,2.6447019818283675
286,51.07854233089857,50.84190555451772,19.23955450395729,5.622446739282291
287,59.034230406151785,31.06492140951301,16.26292034800477,14.505280256937402
288,68.43540641276498,32.64755157738845,16.431206219258996,1.809703630269805
289,63.80334555268513,24.999285867330777,9.303452216208893,-7.518101822537194
290,42.556329757811,50.29903099872439,10.463135664107293,26.22018874567421
291,27.132338878869525,26.02755425091498,5.741016365258227,18.15434513236139
292,39.342337814400295,58.42207189277116,-5.988393256954227,35.50821228374774
293,43.156436235089274,19.537874915551612,11.722785207228698,9.033159383707819
294,66.81276179989914,61.542506209089616,-4.2561066836143215,20.79846252111789
295,52.237737091079886,67.6931935007659,7.519667544013245,38.66987981061699
296,44.26946171443684,54.199537859086774,-5.4870732742085995,8.865031680455935
297,56.10224491189303,57.70738612410249,-4.508613485777752,41.415399973526135
298,64.23780761084063,51.24914682228967,1.1347881826156345,25.944343264182365
299,50.72286282032232,62.11223482870983,-7.669626287908696,40.862910802045526
300,69.6623071652981,26.42692179277081,16.763010139898338,8.159212242667632
301,43.22873854791055,34.5680741670075,11.948777883501869,15.153227501320796
302,65.6094714946543,31.49875149550498,12.060162078326229,16.800127524338656
303,23.63528846355301,45.0029199417107,24.10361533225812,10.617391945995012
304,44.167308638832594,50.30808167416339,-9.988285858281639,19.178008093672624
305,36.09594282900468,45.766181696037464,12.199375634666438,30.361193348734638
306,51.103901568282474,51.08106397235118,6.083564466361049,18.941136648340482
307,48.03018535291114,39.6346373746507,15.425132012080121,11.276940634898596
308,52.998912725417874,60.26505051733531,1.8404590026213494,22.1889835798861
309,49.721463585363324,62.19912663789874,-2.1344462779744093,32.557267155579666
310,41.66657788584905,39.71535582383153,10.00997113490037,26.989618537873
311,48.778953387709926,37.367920219804084,18.454103162637637,8.119083339065517
312,64.03337069741788,30.011378634144315,21.13046590758583,18.231176870065834
313,38.133561802371084,24.522627242597483,18.472446174251424,-0.41490905274250345
314,79.75709455509218,34.291071091609325,8.413748061152354,21.65229453367761
315,59.85163053499202,45.30418798043354,16.246978611046206,29.823037440411063
316,37.88815337188486,58.40640214854364,-2.3015593216952253,32.05675794653236
317,40.49441831695728,35.15612977901904,11.192258720842904,9.07685959194714
318,53.14837517882073,25.129558508922614,12.459070378819279,12.7602430769112
319,28.910435880352203,53.097371613762995,-13.338625045711499,12.145741934100993
320,35.04386067141677,34.52373380594315,7.885870595028109,20.248995689888368
321,68.24341322007118,35.8407914597348,18.37852171924827,4.817313692485106
322,74.81749811225615,42.94999558764049,8.500940683990057,6.111009908752748
323,46.77041472522325,50.163006649580154,6.592617298687037,17.481039045198244
324,36.64721506545604,45.199429377080456,8.202667294898546,15.162207089156059
325,31.43986422159375,43.63755456410955,16.083763898521916,6.1883353968996415
326,52.65128655902206,28.620606605379315,7.935244365623178,3.5931428425011696
327,43.178756405709635,45.38401829135698,7.435843198755415,20.230455487891362
328,69.77546289565305,18.712143258293718,14.149845604405881,31.31178020167092
329,59.86313241403832,35.277055218870544,15.464619484975348,-6.696537931119559
330,59.904103886042066,48.486239283648274,15.033013252248711,23.238096918551655
331,58.5629916363244,10.467039083718898,19.493394846449654,15.089588072683037
332,67.78303683284153,30.917929665617976,4.363215885112013,20.149026038734796
333,48.67558959911068,41.81585420326759,13.92667618550976,9.166427116632068
334,49.185465393446826,37.880298453123984,13.86067501012431,21.32179945316887
335,30.020266083714752,19.52952490669556,23.45392703065147,13.155309231740297
336,68.4928671673014,32.459295019574725,14.723326174894993,25.87226460356191
337,54.27787431257801,55.875899883028495,13.08797091166267,5.318275569695858
338,55.63824048718014,68.99939656771619,-3.119261283794595,25.29720922970231
339,43.6939612370531,58.75245905469427,13.409952150657652,19.56735701761285
340,25.80138008149739,39.887122486634674,17.806458139221572,11.778672877713607
341,56.690870379015394,43.93678845810831,6.834390023525057,16.64434062614336
342,69.84069427324886,45.53759324545697,14.900244792747271,17.424981426417478
343,46.329464003831134,66.90672595663905,10.940564615730608,24.559775648676062
344,67.79111099669151,39.80851128807409,11.249801322443055,24.063281312239177
345,35.391057952352064,59.90323905594395,-14.48486878752115,21.44552593842369
346,43.080353887606165,32.21934409970034,19.932204710581207,12.784847468544683
347,66.60419177353793,42.600068294081495,15.099068305849418,4.3670548497433535
348,45.48932471803431,30.69193945366907,12.654000447806032,17.147636440392276
349,60.04572594039615,36.841465922308146,8.436414350875351,21.31161861186723
350,44.07652588240168,46.4893147908692,12.774036479312223,15.32659246019199
351,41.04616197722463,32.0987903942552,17.7105229847392,16.511490941188683
352,29.033688185468968,45.68242889811136,8.811476198857537,25.374641938130203
353,68.54804678933691,53.30167579432029,-15.284269902024594,36.326089688964835
354,35.964267047358554,57.359303468273126,-5.034214096210724,30.354503310561356
355,23.44487356791659,39.23497319192461,9.66716836524383,12.863041772230613
356,65.47370048362629,35.626218411775,19.10300778212267,4.3769634308912355
357,56.62868605287255,46.79310311502585,17.44371793813803,0.23212771865516757
358,53.77873984556585,15.537428030589897,17.20507197010997,11.39909760583894
359,55.30454155781948,70.59416487809743,-15.0551756816988,37.769525108237815
360,55.615243788728016,25.59267119533101,11.33494460778921,17.72720314836264
361,45.05507035201374,42.68416473730217,11.972343229997998,6.764264644748735
362,61.252610783734,38.9037172873772,13.229811911563102,13.021938106888907
363,36.81260932629826,52.05802674807277,-9.116145332431522,27.345793304047223
364,45.98073050650017,48.39616856149998,14.81421537870992,7.391440068911217
365,41.58596848292517,40.560862148212664,8.389721370363713,11.550721672902824
366,38.12275995264697,30.10177649089487,8.39625889023872,18.325361845641005
367,15.703932565076988,39.86926235948355,19.743603057928134,2.9308824872008143
368,44.62657226745616,32.892036307860636,13.088417398410519,21.184892334396896
369,38.952859822910575,36.08449064273468,20.671835170424902,7.130170740534551
370,35.054038948422104,27.548094019776762,12.7548631547621,13.673264171724103
371,56.87822980921584,34.60898266001282,12.558647789633701,2.848440569654569
372,56.971689688456365,64.49987663515529,4.1746635713433,33.4566058382969
373,56.62326738421563,49.987892715169124,0.7460341586393218,25.94705373708567
374,64.00084878242215,42.36598765231267,12.235008058236582,10.635077691580522
375,44.7388363820119,36.11283997573821,7.234046220041101,-0.2312471771452973
376,35.86039434483378,39.98916143387278,11.72938402342545,23.010942041966228
377,57.39521927680486,43.99280653890116,18.780803452223804,4.05639732522304
378,64.67956144976293,32.66649369695274,9.308741571797198,16.116444852842204
379,42.6530716103998,35.88534026127944,19.959416538931702,31.978255347663115
380,58.87817015395238,27.89402489159422,18.136050641645802,6.929215319499888
381,75.2432853392475,58.797819317809534,-6.899649731132738,27.89776361294838
382,51.32720374859814,33.65979861142601,11.362879883536447,14.105663180945347
383,63.34999761863564,36.057148520230754,11.166119052058551,25.761599064090692
384,29.927322899265498,52.49391668223602,11.931226151314,17.307329809691943
385,54.10554963643747,57.49678996475521,-8.792303563928465,41.76891097898816
386,37.333470358867324,44.75602129881881,14.04941542315202,16.04053603547278
387,43.243280983335914,28.373546462071726,12.309947975785327,25.419439809892765
388,24.925080156010942,40.387931925305736,10.102662785514198,9.834576057347686
389,32.369832742318806,30.089235018087585,16.648289149130033,14.232020901769427
390,44.77786552759428,22.581060456228386,19.132880335715,-6.132874420441084
391,26.81722313380174,34.89961355014499,16.44352135211977,0.5831364211673709
392,35.541308356981695,28.680013070632995,16.917134874199846,10.098933926082005
393,78.95154789583856,43.67649828471259,22.136095217264838,17.101152159787105
394,56.78304368569066,63.61394532290498,-15.468305781049574,37.53957053289847
395,53.79705110574744,21.266077704329355,16.517697120074452,10.999608827523705
396,45.882723662724615,53.4883945388319,-13.653880435503666,31.222166583780904
397,65.15181994145327,27.08830367372853,15.65889083940611,22.808325126360373
398,59.8977666637003,51.721678476588025,-2.691226191067554,29.51461816738678
399,52.924329899289056,47.59362737434971,2.228129186411631,13.445046804007553
