unit_id,CropYield,CanopyTemp,do_ChelatedMicronutrient
101,-17.223145981650013,57.87167186169366,90.0
102,-9.084539384179386,82.57875608723799,90.0
103,-19.835090878301322,55.25041348075095,90.0
104,-14.69684395718701,75.59199968723418,90.0
105,-10.667310817836427,63.89922350835925,90.0
106,-8.300098763134127,62.6535172453719,90.0
107,-0.16085799716663735,71.07773082724916,90.0
108,-8.802384785939257,92.56671809624002,90.0
109,-12.03351391895056,67.58144472929419,90.0
110,-6.581672930680478,73.28208604076269,90.0
111,-3.364828161647345,73.77580340564447,90.0
112,-5.558271869806812,82.19795953428643,90.0
113,11.319985087910375,91.98534540572999,90.0
114,3.01864789707988,86.44870944723594,90.0
115,-4.037206109347929,66.33993037244178,90.0
116,-4.382061694396107,54.28107069365373,90.0
117,-17.25984410974149,58.861584040726484,90.0
118,2.0634279157023014,89.14198395397628,90.0
119,6.747266738834609,77.2345867854099,90.0
120,6.973398309002752,67.083453653358,90.0
121,-6.511659074179929,90.26590572448765,90.0
122,-5.448000572574157,87.65211933242009,90.0
123,-7.074543798466952,68.87499008631164,90.0
124,8.466730406855099,54.486202644911145,90.0
125,-11.901025680971596,88.41858324609268,90.0
126,-2.538812490127655,69.94310444551004,90.0
127,-2.483187638645802,82.33228895534259,90.0
128,-16.792574716446904,59.74324349460759,90.0
129,-1.3297636660612988,79.03100391017533,90.0
130,-1.9694114940475904,75.46110663486454,90.0
131,-3.6359416270331906,72.34986624484094,90.0
132,-8.742674055417186,83.67187796389081,90.0
133,0.22245249259024136,95.93932140332873,90.0
134,-14.646458649866908,61.70518435075692,90.0
135,-13.911785407668791,70.39202036579923,90.0
136,-19.74526205036468,50.54887947375352,90.0
137,-4.279036845225571,65.02587685186282,90.0
138,-14.352137900169666,77.78035319166712,90.0
139,-11.0184378919248,67.46162426465588,90.0
140,6.472196431731107,75.4773009161093,90.0
141,-2.3776297429948885,68.62027541398906,90.0
142,-9.244790980630961,91.90806739262517,90.0
143,-4.92894846142465,82.56768768266765,90.0
144,13.654660444681276,90.30541834047938,90.0
145,-11.44188321713915,77.4434024581393,90.0
146,6.726808367450958,76.45438001287138,90.0
147,3.267389615660292,91.82341517409483,90.0
148,-10.158666400062382,77.99123326359167,90.0
149,2.551427023353186,76.49162798326559,90.0
150,-4.207755735545874,83.22655919956667,90.0
151,-0.5432735927438792,65.6376296339688,90.0
152,2.20757660685865,61.91582286981679,90.0
153,14.540298065425162,90.05308897893887,90.0
154,-1.0223815551136486,77.4939783586315,90.0
155,-10.918133745073412,78.87154062816673,90.0
156,-9.276035679665362,72.845779605185,90.0
157,-15.342170198601973,64.40717854673497,90.0
158,4.7767002843798325,65.59013775445396,90.0
159,0.3962385134678723,68.43665648235755,90.0
160,-5.584858153789553,72.63791199942688,90.0
161,-13.417780354656637,67.7626415342043,90.0
162,2.5868325674882136,78.04763937933596,90.0
163,1.5166652294815792,63.77792772004037,90.0
164,-15.48779107841694,51.250725363914036,90.0
165,-19.778693557067356,66.67278867113545,90.0
166,-3.4019904912810643,58.178080900380614,90.0
167,-12.345234270143628,60.126129605117534,90.0
168,1.7624885630705616,59.75699307705399,90.0
169,-4.8190037611801095,76.83879701580226,90.0
170,0.5530659363761874,83.15539827955446,90.0
171,9.221744381754478,91.25997968447643,90.0
172,19.254288470165204,80.77780512778267,90.0
173,0.07537959947687956,82.68067318439293,90.0
174,-0.46745250831115914,87.44070443761531,90.0
175,-14.343571766211179,66.7313721712143,90.0
176,13.551104354836601,91.49643006804122,90.0
177,-14.118508201842982,70.14997246739019,90.0
178,-19.02847697427216,53.21986974337682,90.0
179,5.53489916344557,81.8055011916725,90.0
180,2.5755256668065374,62.374371635123204,90.0
181,8.704461297050504,72.33400025395343,90.0
182,-12.325894371164633,50.5401703052283,90.0
183,-6.690433260238274,60.071001635601206,90.0
184,-18.282586565016665,63.09291259602155,90.0
185,-2.1212713547059043,62.53738645439502,90.0
186,-20.38174356406929,74.51036356207652,90.0
187,5.442877780760308,86.39531027983132,90.0
188,-4.71338143754075,74.53171926355738,90.0
189,-9.237956413433288,68.86331270843313,90.0
190,6.606246992190259,82.16452659498744,90.0
191,-9.714135703497286,78.77200578353656,90.0
192,-8.994449808757318,70.61880463757937,90.0
193,-13.344933283849327,45.38416517284099,90.0
194,-7.083086102944952,96.66794911146958,90.0
195,-4.410301209699629,55.51666223691175,90.0
196,-7.23870957705852,59.33151210645234,90.0
197,-1.610120330077686,66.2593229799753,90.0
198,4.540356135423613,90.64407806991261,90.0
199,10.484880165662203,75.49206744627179,90.0
200,-5.952271549111176,53.59118254232099,90.0
201,8.17114997628744,95.15746097506221,90.0
202,-2.4158967850330484,63.292281550427724,90.0
203,2.305124420635871,69.58931039505515,90.0
204,1.1033408435373517,62.99544180342644,90.0
205,-6.950090019301222,51.677317125569374,90.0
206,-3.38088059139187,85.14980668069889,90.0
207,-11.967910687322213,66.03996518629089,90.0
208,-3.965635048735923,68.14333061861991,90.0
209,2.9086909058162327,75.83110467710092,90.0
210,5.093032650355751,102.15674384599403,90.0
211,9.858113868882796,62.26247337612524,90.0
212,7.153685051471186,85.01776791935598,90.0
213,-2.2168333391367763,86.02079224389213,90.0
214,-7.665711530831517,66.01534503192127,90.0
215,-12.996563741130167,73.7227114497524,90.0
216,-8.824800332399816,75.30796452735578,90.0
217,0.2344304675260247,57.88946587742261,90.0
218,-4.615003546686317,67.39307876947655,90.0
219,-13.052996858928216,76.7297291828099,90.0
220,-0.3487479421490002,86.6680099266123,90.0
221,-4.8753995261884535,73.79726614652878,90.0
222,-10.43251487744754,67.39773841095725,90.0
223,-6.623406782750209,67.69446087428499,90.0
224,-13.113431704831813,72.05921759351787,90.0
225,9.088518472813199,94.24288146325945,90.0
226,2.796663685560569,83.82066701687604,90.0
227,10.538551621553404,101.95102600765685,90.0
228,-8.719091525872921,83.53192976845757,90.0
229,-18.210364993920226,50.2184571122677,90.0
230,2.256914164327057,97.16647974748714,90.0
231,-0.4094015108717908,68.5593004995786,90.0
232,-6.430305743018492,70.12905323874092,90.0
233,-6.926841506737178,82.43438107468748,90.0
234,2.1024585803467204,91.20796643900927,90.0
235,-0.3967618522725824,65.73605722809637,90.0
236,-12.555120330260431,70.95335652032344,90.0
237,-2.9189832544968892,80.89108658539719,90.0
238,1.828593063820661,78.1952222162162,90.0
239,-16.08016802217461,51.28862184257234,90.0
240,-9.137810514119277,63.4266369386574,90.0
241,-16.471863864050153,66.09192531569845,90.0
242,1.3326356871481622,56.33296698084935,90.0
243,6.598433398358652,62.033633504855636,90.0
244,-17.245663732434274,49.803091534180545,90.0
245,-18.95570176157568,45.74376124205684,90.0
246,10.523514086199542,80.40114437079389,90.0
247,2.1142815921784734,78.73019570619533,90.0
248,-5.7115820356718725,49.43346404686719,90.0
249,0.2024803832221882,63.79806777488588,90.0
250,-11.902682248014788,68.13424963199327,90.0
251,-6.353309025384033,81.80027687718106,90.0
252,-12.443068642872635,66.6971811822817,90.0
253,-1.1958573221955424,76.70178742177536,90.0
254,-2.7427212882006864,96.10501842899505,90.0
255,4.6449918095149165,90.0541369202725,90.0
256,-17.809886698856346,60.74085152342971,90.0
257,-16.349483308986805,53.31570726875467,90.0
258,7.475784784444748,78.3266625565198,90.0
259,1.8676070235388806,62.61475052199872,90.0
260,-10.291231943955589,79.86673163884011,90.0
261,-1.9512100946658535,60.47797306709898,90.0
262,-9.627246519489693,81.47804174767393,90.0
263,4.897700139799044,79.0347624142555,90.0
264,1.514429266370692,77.0707174139181,90.0
265,0.6867946381037733,84.38135999114861,90.0
266,-11.583408825427522,71.51288241252114,90.0
267,-8.376429349826955,73.93731162911602,90.0
268,-14.141020284328011,47.596595871041224,90.0
269,-7.468362118235772,72.1674768504439,90.0
270,-5.548077591064638,92.53195773527314,90.0
271,-4.988995500954008,74.32807845052167,90.0
272,-13.238482186891869,84.28873081254757,90.0
273,4.102449470696991,77.94693363264373,90.0
274,-7.464249151076607,77.88327121758984,90.0
275,2.388632399382979,71.47202757553113,90.0
276,-13.341269324353254,74.16282038145607,90.0
277,-11.267666072377574,74.49832652956387,90.0
278,4.1081807063489695,81.29402512852599,90.0
279,-7.540391449851409,50.843430456402885,90.0
280,-11.597888479741647,70.71823029431235,90.0
281,-10.032192836280334,61.104235869826546,90.0
282,-3.004495976668169,64.62454089962763,90.0
283,-9.319964752499367,65.8887420649648,90.0
284,-2.5050082826960147,88.78617453875967,90.0
285,-12.533484759540134,54.435242743223576,90.0
286,-8.91149950394912,61.161386933555924,90.0
287,-4.676548114547966,95.8720604100568,90.0
288,-4.95590803799227,75.98767837099348,90.0
289,-1.2496095967869478,71.54471268288992,90.0
290,8.311732348407983,85.81476211590439,90.0
291,1.8651374664785192,92.64025313094284,90.0
292,0.4998998913098216,71.87337749461524,90.0
293,-4.71603848047024,65.71297679655586,90.0
294,-11.557424519962314,69.93393303542572,90.0
295,-1.1545842951078988,74.11115075570045,90.0
296,5.974060148664289,86.92628022169914,90.0
297,-9.78740522414697,71.93443941724692,90.0
298,-0.6866407873166471,81.83249068081054,90.0
299,-9.398536744811501,100.54513772046745,90.0
300,-8.508679092438426,57.34619006581833,90.0
301,-18.787887965389025,62.60288758370824,90.0
302,-0.5185452709371683,62.1926962370471,90.0
303,-9.123785535832278,73.68551060197032,90.0
304,-10.22567233121449,81.88136785750454,90.0
305,-3.4837347035933393,91.97757212972833,90.0
306,-2.8874949963269883,85.64169559125847,90.0
307,-13.90343539105484,89.28188076529534,90.0
308,-9.38262398978515,50.72098550171134,90.0
309,-3.9310032271850135,69.79751147301889,90.0
310,-4.915169711322729,72.07841885208074,90.0
311,4.093363752859404,74.29757297082587,90.0
312,-6.277008252856089,83.85816550707182,90.0
313,6.12157765748538,69.1612471188256,90.0
314,-17.47169719718638,63.788317346546044,90.0
315,-10.59692614930265,62.92682152047499,90.0
316,-6.761345599202455,75.80585140230399,90.0
317,4.252368131893062,68.65745493176749,90.0
318,-15.253363200282555,74.18816505845052,90.0
319,-10.758118731829017,75.78054636772563,90.0
320,17.57509328278771,87.2583645693166,90.0
321,2.130984352506615,89.82750590008918,90.0
322,-12.505337530654515,60.30298726642716,90.0
323,-15.171162055505171,71.06359338933436,90.0
324,-13.131284682566399,61.39043689537318,90.0
325,-15.068149050099757,70.79751586559891,90.0
326,5.7922547583847415,89.74200431395677,90.0
327,8.519018658343123,76.77510842380063,90.0
328,12.724961602433993,92.59679966553756,90.0
329,-18.830956031908975,81.4316948905325,90.0
330,-8.545367273203547,92.67595425915142,90.0
331,-8.63828992990038,84.40982398653702,90.0
332,-5.8172816577648625,71.09160898290206,90.0
333,-7.086990165267578,68.12717658899916,90.0
334,-10.601173615200668,68.74768980743373,90.0
335,3.453934007390383,75.68296297915768,90.0
336,-5.829830273236125,71.64842986001868,90.0
337,-5.18890108137128,65.60853372058148,90.0
338,0.9450490501421458,103.08179000456511,90.0
339,0.48909981236972744,82.47392967042859,90.0
340,-10.892503543818258,66.19782954184556,90.0
341,2.904795898984485,74.62120044816118,90.0
342,-6.3274310146089086,60.89598048878496,90.0
343,-6.515325149181541,62.111389120047264,90.0
344,-16.31619914604232,65.69264574512601,90.0
345,-5.682983056533773,95.85862569841306,90.0
346,-12.527724694166487,84.91845752068548,90.0
347,-11.330291177171757,76.12821487226103,90.0
348,2.0443826218145693,76.84024422657214,90.0
349,1.3533365444519911,63.287733502912445,90.0
350,-24.885525328919808,61.68678196342937,90.0
351,-4.022643719007482,68.0154814599769,90.0
352,-9.640944737965459,72.147542472648,90.0
353,0.20581022552785644,74.87329219352142,90.0
354,0.4038031117703258,70.90171733495539,90.0
355,-0.9174748141649651,81.5777833727817,90.0
356,-11.773442509113444,80.94785924982759,90.0
357,-9.063630144187742,68.08027666452405,90.0
358,-10.598768467579362,95.23908705854585,90.0
359,1.8005822064244712,88.36284688109305,90.0
360,-2.7229551428169483,78.4940251946053,90.0
361,-5.684484453527296,72.45602778517042,90.0
362,10.923836676411709,89.29421873927824,90.0
363,-11.506298141371113,69.90739756077224,90.0
364,-5.149184519367215,71.94799310086776,90.0
365,-18.015591499344886,64.22621255415308,90.0
366,-18.204415657430925,82.00351010226272,90.0
367,10.725554434087671,79.01142538151768,90.0
368,-9.340586721895537,65.88644190379317,90.0
369,-15.542841832072185,88.90019423238031,90.0
370,-3.742909138546612,83.65073832323276,90.0
371,-3.6662698290204094,78.25000198634955,90.0
372,6.613145581836613,84.79622662109612,90.0
373,3.981883706040877,70.30032145380322,90.0
374,-9.974761493626877,64.71870916234847,90.0
375,1.711585551277703,69.44491798193317,90.0
376,-22.437132232382385,71.32298532268685,90.0
377,11.125181296512041,72.47953628294725,90.0
378,-9.548122528612453,64.0897911495607,90.0
379,-8.342265312248271,74.64501406305673,90.0
380,3.588744388533082,65.8794338838878,90.0
381,-9.721479251203606,79.008765612019,90.0
382,-12.888390866207644,82.06195416679977,90.0
383,-14.569768506098734,75.35575593887319,90.0
384,-1.8741554778712972,65.4851770992222,90.0
385,-9.637083961285152,60.26632654270861,90.0
386,-4.347626046195466,72.00472218602668,90.0
387,17.268449441505233,74.6218142597035,90.0
388,-1.108321635944312,75.00462519346866,90.0
389,-1.0588060573265068,87.15632385946633,90.0
390,-5.160433030307532,71.53661758808505,90.0
391,-5.22139688097023,53.11685902971926,90.0
392,-0.5142339339002474,76.62703476214304,90.0
393,-3.234551741262032,71.00387469560113,90.0
394,-15.297138244521475,73.69422280250686,90.0
395,3.6619085950526142,76.02792538753614,90.0
396,-27.261224831618378,68.64391873995147,90.0
397,-1.3795241522680435,66.12780045126941,90.0
398,-2.070825188106464,86.22129378509412,90.0
399,-14.09176941830291,71.61939001698805,90.0
