unit_id,TissueNutrientAssay,CanopyTemp,CropYield
53,48.58926664664333,61.1137624955331,-42.59931768811767
54,39.106851279231726,63.11558229324631,-36.97207191949899
55,24.693765788050364,76.44358309672228,-25.948453899755766
56,16.97619099820534,80.04231281655714,-20.63989455692794
57,52.78868810387764,78.22034431396908,-47.22504516795678
58,59.46949348704052,49.27344643544998,-46.29032254670148
59,39.78414036754136,66.5220232340918,-39.9326895353051
60,53.52707531528087,64.37552420428574,-45.92105127347652
61,69.81833867055687,84.79707630509346,-41.7237810584108
62,62.76265381480142,75.91961185215837,-27.631408212551094
63,47.66283934045446,96.12373837088354,-26.42345744555469
64,26.884828791859285,81.6103265466674,-8.05290726471724
65,37.36478455575321,83.02516784033804,-1.525302824448206
66,44.338972852398925,102.81827197218058,-28.334501788710106
67,39.7899602267011,69.22129480937545,-39.07854005509523
68,47.93191607904847,64.34794690066569,-40.35629148539055
69,45.39122212108933,69.8528636193187,-51.075973979890165
70,39.49472557117073,83.391054989521,-38.52165150261696
71,55.48060705066831,81.08438228949178,-40.890695119226095
72,54.729748826286276,67.34656459460781,-61.49251413896857
73,44.604527484866566,100.05606015605056,-42.03824771868305
74,44.615804031554894,61.38001655833332,-47.167179408463156
75,42.986139492171844,91.57979514981271,-27.029761289065874
76,30.516049301330966,78.6193093511694,-38.714753328522846
77,44.6999839779045,65.59771043485503,-47.6820551176686
78,37.61685111665062,85.1612229491367,-12.000580140465813
79,41.439044019816905,67.38897099912198,-7.457713691470797
80,37.110781249141574,69.4568994995037,-49.19543266510723
81,44.60814260898589,77.1976028700612,-45.61122822109251
82,35.56265958671478,87.95657805174159,-25.855903847218272
83,19.431650369681584,74.40858287175438,-27.046611305546204
84,38.938565903477226,76.71601105443291,-38.84670064459599
85,44.12726053516316,73.96803048504678,-46.245136537952725
86,44.20706953945903,58.01571152698418,-42.26915844774588
87,42.601287540181616,80.01645145454424,-48.80296085860132
88,40.586041734274026,58.102217508758635,-43.197653251082194
89,54.59364660775849,56.932628477717984,-45.23890908538762
90,12.138135280085786,94.49903347847385,-9.647534094481344
91,39.068903192712284,64.8772779282641,-40.35730842325432
92,42.52539487962711,77.98754977313357,-41.22951711540962
93,35.3732034433331,54.737871093657496,-46.795809556869514
94,44.65020473862671,61.02034271359282,-47.4317372861511
95,27.408418182634087,55.46560473665862,-41.73854010272935
96,16.328259519428954,68.8629320783771,-17.194194979901926
97,18.745298035300785,54.442333581461895,-18.296437901413846
98,28.951791149765327,63.996643196167746,-54.88674219209183
99,57.02623981167679,84.75236866565346,-49.77539620027549
100,53.38319711736594,52.72981910534749,-46.524732730959116
101,33.84786132540749,69.51329587240231,-22.49852567776442
102,0.48430270381314955,72.23258152547278,-21.854310436996315
103,43.59039215117845,69.45773483009998,-52.883384364425616
104,47.28362052166892,62.16240438441538,-25.351435576665015
105,30.637967525175902,92.70174728196486,-13.048261779848728
106,31.353604527429876,87.2151462247506,-26.99440105811356
107,36.781623855954706,92.02883639027706,-35.19008798616069
108,14.66359897343137,66.30055377791132,-30.517657361450233
109,57.042225403300264,97.86581082683409,-43.02427187003091
110,40.689031946317414,74.60276871669029,-24.772827215826496
111,36.927136207384606,88.80072581677446,-23.664003634383725
112,39.442245698458485,65.25677573550746,-35.86467186305467
113,27.14147856067666,70.85469666985621,-21.526093592175037
114,51.065943769685184,66.84555549829315,-34.97906517296062
115,44.00558413260667,63.78491148048051,-27.238865124307356
116,29.071321670954617,72.86423469996075,-28.320111875943706
117,42.24229287473836,64.47173227175462,-50.57424367127908
118,60.19130811169927,59.73216835078982,-28.619291069810263
119,21.226414010922863,69.83557232426337,-48.184928587883604
120,26.04565599323409,83.56596392335939,-27.876285989093443
121,43.20387396611345,61.10270042707314,-19.91766415904907
122,58.31930549945185,81.74618092855627,-47.276683283769394
123,23.852086682599833,65.07128216484007,-37.6662260474562
124,56.860962063308314,83.53153533226343,-38.00524172815831
125,65.62814271514416,77.54623043765267,-50.806341028584235
126,50.6351410076027,73.41758237071231,-27.483202061641585
127,46.61471371668842,90.82259519243001,-8.525330946089571
128,72.68432842040107,61.6471249388143,-29.17489947215213
129,38.308562626140976,69.55626062733337,-48.66662303275723
130,65.70344096340635,59.6720939053047,-48.11927967608247
131,39.70338920867766,85.93218044660826,-28.82581807583783
132,27.041572265157228,51.8163724623632,-65.29441431547514
133,39.96441566690178,92.52454158043174,-37.98087078042011
134,46.28944198094069,61.452530947781455,-34.876944802003806
135,33.117752469217955,75.9599965300883,-30.90511145674191
136,30.356992876887972,70.74747404832908,-22.648050847722878
137,26.481354003700933,83.7958585470337,-42.65673252146577
138,24.170323198388807,71.03707682639676,-24.007711601987495
139,31.865641618017584,71.89418661496028,-40.27274195871333
140,13.668903203794027,63.23565606394003,-13.216362588105081
141,23.13214492399671,73.94673852220336,-53.279339152770646
142,52.23111717524833,74.51713057725084,-53.71604286860102
143,42.55548495888409,65.66770566764545,-31.245884725491276
144,17.47280633176988,102.75272161898292,-11.368883054800868
145,56.10686379155676,85.13181827738515,-31.943516534084235
146,55.82520331070391,73.14288303009043,-41.03063033873647
147,23.402164230369582,84.6335862203044,-11.943769534781532
148,29.585888346366094,81.73036646391546,-6.372321601857987
149,30.558298851714174,74.40698406275408,-33.61283488661321
150,38.29057235884309,74.1940589589199,-46.442890754490485
151,49.39086976766587,87.40112620617276,-19.1403125191029
152,44.108995021299634,87.73197962465781,-34.34448970407798
153,51.66203734928948,92.71510132919046,-49.26244513267551
154,38.04436527378779,90.56641425054426,-40.467867803380045
155,39.54726041746469,65.64300290699589,-36.96819711839672
156,53.75986777588396,80.25577471854936,-32.781243188302795
157,63.13365257001922,72.51496620651125,-49.622269994155815
158,33.29218023930069,73.47139334486366,-30.71399228923379
159,39.95313639611443,62.05809870290583,-47.7713771638996
160,44.9361541825058,56.03624919796732,-30.552061693509838
161,45.28022640099537,56.58723541210815,-54.07535212197345
162,39.63323065836652,56.86103310087175,-47.036899953524404
163,20.461590907088997,87.34604403459177,-26.08970583814068
164,18.995759577438438,86.52217018932328,-5.666710546660415
165,50.561872411101845,75.6357413104697,-36.91197287603905
166,31.62739578664044,48.015709194857735,-41.51279900677839
167,32.96890175442853,52.28218916077493,-44.664448121319744
168,28.877023771226142,89.66970342603616,-19.18374289041938
169,62.628517921420304,86.89896868090686,-33.24914430743046
170,44.86068330837529,89.41858437965632,-26.373134396852407
171,50.11679944357532,82.55034207623869,-35.95543942133745
172,68.82388060202693,55.245798439426345,-43.93721119644212
173,18.86898182502181,56.66938068372591,-10.661561075442494
174,50.77912625876093,74.00031444968086,-29.15977795294467
175,34.465824770403266,64.63255705754726,-23.712035888249666
176,49.10994888430046,79.23375432872042,-21.858508285156212
177,32.21550169112814,55.52905990791352,-38.5422869405559
178,29.535436085338308,74.29503484915463,-30.057251322099784
179,32.58485492121399,92.61742587399428,-46.094150959859924
180,62.88478761544549,85.4897690638495,-27.482254603372365
181,54.38254298272106,76.80055839660275,-24.234264345903572
182,55.15876470577955,71.75660669702042,-45.95716622308674
183,42.73168525352888,76.64026288278487,-36.449321229942775
184,63.65659534349099,75.18963040342315,-41.47533658686237
185,42.054181271722356,86.33205863336937,-24.021947873144963
186,39.62632867497244,65.81064488383069,-43.32881499271812
187,39.57981907080584,93.3299424745552,-24.382448135543374
188,15.356743608729568,63.61587338610796,-9.238625187959435
189,19.774275720529314,80.10561615976091,-5.160040422588719
190,58.19565971402617,74.14513251849019,-32.14446367149891
191,38.09930023369891,74.26259428949835,-37.80674507019535
192,33.04560336286416,90.0786312523195,-35.20975153302477
193,51.685858116179844,81.87844431314875,-38.779504294489364
194,57.32151131755795,85.71891664557766,-30.956423361484866
195,31.282222721696645,67.86739456769428,-26.063980715386112
196,9.7050464331888,66.48086791226406,-18.36133562986347
197,44.31644982618407,71.53925843031394,-11.135171202336219
198,44.39657842499856,61.91993917602733,-35.24260397128718
199,39.117406221038415,76.09634086565536,-46.34822518547504
200,62.16590572801147,76.14012542982367,-39.80631335751461
201,54.499934559510194,71.27201750570924,-42.09082444878828
202,44.5319649996402,75.62574601951174,-25.587444680330055
203,41.11575454507223,53.757729142616405,-47.13308667935209
204,48.63386813284969,66.07078979222504,-36.251021578467586
205,41.637155034945465,86.14833101617236,-33.1371652946919
206,37.03258009159141,82.93492165910645,-33.52641037512474
207,70.11644705683455,67.95382664511592,-51.14731415408547
208,66.50388969813656,65.82036077100769,-42.24622575366802
209,12.611217531285218,61.87421461033701,-23.054099891538346
210,38.68608508773594,66.36282138267042,-51.31778627883997
211,45.35933565928844,56.512985666972895,-49.59874585786814
212,16.537292779607963,77.37428867368631,-26.219499227980513
213,48.17104737001746,80.64567687410137,-24.98592950268379
214,33.25994549637026,82.03971572094122,-30.57046683460494
215,32.1005622293154,67.86781684724397,-38.168991127646315
216,39.844984862018784,81.18844885374789,-17.85945011847128
217,22.55598324434736,85.84752786863766,-26.611398018609226
218,40.59782704636302,76.24525176569875,-35.5330687432553
219,45.13035460643245,67.37252736815951,-42.58157184222705
220,-6.425703339229782,67.66375041850522,-7.922745089916456
221,69.08310171829902,60.87182809281109,-49.43729257895563
222,25.184591613658803,73.15960818016208,-19.88440088676702
223,75.08095474723174,93.5370672737689,-27.310990794124383
224,31.615556009606593,62.26701804564397,-40.722715172414276
225,36.465497848740455,84.78449327946487,-37.872847794478034
226,44.61717685325886,61.074383650255555,-25.51881491928482
227,54.065654810130376,88.05819416999279,-28.233409259206727
228,57.87376011503923,72.790465831515,-43.43411047055708
229,48.475782751185946,84.42733528747873,-57.740746042760364
230,44.96476703189728,59.870959000037125,-40.85011796782717
231,65.60928245457212,77.53323707489733,-41.58013968997315
232,36.23332482169242,102.91129375654226,-10.886933664197686
233,29.85917883713377,84.77923633046399,-29.668102766201777
234,39.74218332853811,86.84608637282194,-34.52694443709203
235,51.55121942092622,86.34409725728975,-43.827901844173866
236,53.65403449068149,91.58991085969265,-44.48947359220683
237,21.44269807991737,59.817749108990895,-27.015770665787535
238,56.48279190266908,86.43309129436292,-34.99946527116073
239,34.54617180356882,75.23372042827883,-38.13268008437947
240,25.102205270214434,67.6406100781549,-44.13743096317511
241,56.83355516911667,71.0800693754108,-62.0522936508349
242,52.50607928250216,58.6043455000546,-55.52971654802495
243,35.03578315899166,55.9939573651166,-45.317505093275884
244,10.374371246096008,59.930144438572256,-15.515441288250127
245,51.77764471810829,69.80323939698836,-49.32717542431839
246,4.669639710247256,64.26447761458395,-8.600246935244858
247,22.133761631093787,68.95053553445759,-43.21908899605694
248,54.69295125683135,88.20432289677117,-48.76188676385945
249,71.19146677064084,69.70773402237947,-29.909144428758083
250,69.70076169750917,86.83167930238935,-39.02567203796157
251,55.49462749972197,85.40688292989226,-30.2078030219551
252,38.00608424555294,67.34127858735768,-31.83666769219468
253,71.83546948161543,85.0828338361799,-46.16836330786656
254,63.51891644597704,71.13807314649944,-43.44204799951069
255,51.11628680869518,70.58248877707297,-44.639084608355795
256,43.57919849042881,59.497648975085674,-48.24111828160217
257,56.87981877142053,70.93879684810707,-49.27679408350014
258,17.658528571800986,70.75018981947522,-13.670658851868808
259,30.4829566755149,92.51449442759326,-8.834962102562859
260,38.79071156073861,63.89333820625559,-30.700321295186008
261,44.35422350703338,82.54191802478994,-45.97268678162583
262,18.816184916997432,77.28641533495887,-13.589642751431294
263,31.320465430090323,53.75522865539185,-20.20531559545646
264,39.37614535832108,90.34772043331967,-31.931919224399607
265,34.389377434070234,72.05356878299224,-28.187868061311164
266,24.964134090647857,95.82423083006265,-38.89366696279144
267,38.185338150944915,70.73390749642603,-42.27470427711214
268,52.220032434747004,60.325724075625935,-45.72277142895609
269,49.43867798702692,82.57078096588359,-37.64727552127855
270,62.68675535549309,65.95841567525194,-39.08813484537137
271,54.33109746364041,91.07354650036551,-36.53273183542586
272,36.43117738473188,84.9401152601861,-20.72951136496677
273,34.934112386312,51.41053286274521,-24.899528954721834
274,66.32763627466687,84.39176069046667,-33.29179026951624
275,53.409412673066846,69.31550917886692,-42.55184995378814
276,12.731854207828231,83.37944467660475,-30.6331731882699
277,52.46497928740056,64.23459526957829,-32.46712254422681
278,15.181116975802997,67.33183832717764,-8.168136692126726
279,59.740134510926715,77.769308199154,-40.635456393726834
280,42.99198785346929,80.93218987945602,-42.04915692911198
281,17.953044781329417,80.88060459362913,-15.499282570583846
282,51.634227938759096,71.53770865267792,-38.95749580670628
283,56.396823781066054,71.49502669609032,-37.87817485739741
284,58.81949636282293,58.753763175171436,-38.90306000674774
285,57.87395762794439,78.71263595090768,-33.297411949290165
286,53.68188432347418,71.86316362738809,-64.0320807080698
287,24.36848540535291,79.25889086592674,-25.857603905904277
288,54.47676741960624,64.71235040099043,-39.76185546723333
289,22.15024497526117,82.55961222390064,-20.323156687403287
290,53.89100367476435,82.65238725906006,-52.1409832286322
291,32.71269280095488,77.2205910115491,-44.88145126446587
292,44.69366820144909,69.88647158752215,-13.149563054775282
293,47.567292301236385,85.01409367038308,-30.560982679091648
294,54.39943376534119,69.44904336284392,-17.160503891467613
295,48.20022449588579,74.36174074056504,-12.433444141254805
296,26.149910208047253,76.60167070771111,-34.87626608601552
297,43.91498674656716,53.14678868559631,-47.82460007479031
298,41.46656147830882,74.00365107844837,-47.43862285959216
299,56.899898952605646,81.81813270930644,-49.682232198853626
300,32.075411426494185,65.62087589780374,-27.114873404590224
301,27.98865284369739,50.320563711622015,-40.8545242665921
302,29.82809298103455,79.09218912917179,-47.52349557788765
303,69.49734384684429,77.34332040499173,-48.35843710021536
304,17.32730388284401,69.7199713925536,-33.005446449051135
305,12.543055367888545,89.8133765976493,-7.912417672423152
306,63.16389743726142,67.14687285861966,-45.700805428135205
307,57.18155039998707,71.57476498987602,-37.33903299317928
308,10.990696822340006,63.26076369139188,-21.222610241871273
309,31.74570528972511,69.56427945429259,-25.467305487425172
310,44.325941588311906,61.535670616922744,-23.783910184701202
311,29.237788311726305,74.0861660840167,-43.659358116926
312,63.034131352429654,70.11851333541496,-52.05436433357804
313,42.599094581820765,70.93713073202223,-18.57482039979118
314,30.644808649271013,89.80717251677937,-21.550173309406045
315,12.724866808717302,78.21552483782641,-12.293282451876008
316,59.038062484671116,68.86284801004325,-33.4617103245522
317,73.630552781364,79.91596395704622,-32.909501198199436
318,57.58011465077323,61.4782605142758,-36.94606605939659
319,36.1406764904213,75.14992659922964,-23.34005676379726
320,59.66703700310948,75.88857154731102,-48.184167037296696
321,35.52055345697347,78.15795399046742,-24.54758450594987
322,59.631981161864886,72.55704959532832,-44.90480538390148
323,15.810274943324114,63.63512546069491,-28.314496304438297
324,58.29790442067531,57.43169810475576,-52.080304863911394
325,33.23940009686175,96.67920147810607,-23.76353822881243
326,40.39208600463219,72.1878940559381,-40.95510508311256
327,33.18760487826511,67.29600758411968,-32.150782242179844
328,34.795280820286244,63.616501309822,-21.78690910171139
329,14.872433593827974,81.6461698271376,-34.25116635713306
330,40.35411868418257,82.788900493318,-40.73109539259624
331,67.08958593737412,77.3891364217588,-55.016157256527094
332,67.5892381927749,59.82445223872486,-39.477963099639986
333,23.13110931607265,59.82379070821152,-46.43778524805412
334,64.15513989076808,81.46650392725233,-24.64558323406012
335,51.97817084726322,90.54299551475835,-34.32627506410916
336,54.83150574431383,85.716717915532,-60.165744143713624
337,33.81042075537652,68.57632462838244,-33.296367625933065
338,36.3538572243253,82.57856258809426,-33.76338295044258
339,38.75422571314982,68.44855772416781,-45.44449950435289
340,49.80671142940619,73.20030444273631,-24.047042935290374
341,33.31943007460963,70.82431477666923,-35.276321417237824
342,46.137774180834164,74.36234531148575,-43.159453749268565
343,57.44703962594364,57.50977905963006,-34.52861573694562
344,26.35448940607869,82.6776752364964,-25.062134332856857
345,27.451354067858087,50.050890102813334,-49.61617224216744
346,67.18783121443391,65.00157723503433,-54.78591129693573
347,23.73425691686275,91.51351847577688,-8.050250165040923
348,5.718762553865634,77.28134022817792,-22.084997318490938
349,47.91882780998474,65.28710842513102,-28.22881573646056
350,42.97872540596804,98.20274879780783,-41.101772914572884
351,62.90071361993795,74.91158341112082,-46.53930722176662
352,14.233504117240269,64.89476592306865,-20.92090470998077
353,62.23602040313729,50.56373033315459,-50.60451941567156
354,2.5029566222738353,85.49782482970328,-14.076819559109637
355,47.878217576549424,71.51153816412405,-42.27873334015058
356,52.22613444535317,77.95894499329633,-33.156913784295156
357,49.64282495744337,84.96830939747949,-35.37363116810699
358,27.193033691172275,85.98967605729239,-34.52683378055414
359,24.253672070925788,87.09286218299012,-32.79610069060692
360,31.908552322375186,80.60554107952527,-29.377778224237286
361,34.56304223820211,71.01452112525143,-41.84847687846206
362,62.573962464960246,66.94965047013717,-39.04056584967073
363,62.816724568651146,77.76886613206989,-20.371708538151623
364,45.63051705785141,95.46649926340511,-43.74841292493109
365,33.376889238381736,58.821227852498055,-18.204081753448808
366,26.93325993595047,84.75285222287903,-38.17218532039377
367,11.224293340136606,74.0028385011289,-7.715440019973138
368,33.12273794864519,103.91948332283837,-25.870216704623854
369,36.23306707274428,72.21503796399323,-32.07088800679277
370,50.24148966776406,84.83529521643084,-35.99401009386519
371,64.66143061589989,75.03277545345719,-44.46504786702129
372,10.64782059228265,70.60674900689882,4.159598757825611
373,48.50207124599881,76.73293888090176,-31.012048161534402
374,44.68639780837002,73.90003469385532,-23.395009384310537
375,65.60298105466173,50.789180026339054,-55.12781866583549
376,37.3648379230633,68.93653305321419,-40.18103437746248
377,39.30529410709376,78.71354533790361,-49.293017488458
378,46.257190820352776,90.21518824086542,-40.25357669523665
379,42.437699073366694,75.29433128460035,-25.296930690019543
380,29.228206886421255,54.283712851822145,-47.53199535412417
381,37.62023709469656,97.26622448602436,-15.919102521115665
382,57.58420610379115,80.47990110207888,-21.439704296919924
383,22.944015780591513,89.096835229959,-12.760018810695794
384,55.30519192938175,46.83567084838134,-53.2449211222328
385,36.67177023180638,95.9139065390511,-19.64277047218959
386,28.764372925545928,86.21024539436912,-42.960932164792005
387,51.81232804183719,64.84364599379944,-24.65790057259511
388,48.75651612770305,85.99267356393833,-52.2007215472755
389,22.304279837692242,73.41091462589817,6.214944539976371
390,40.40642295609112,79.86565995909112,-18.029413433041675
391,51.63894840292954,72.98598623313254,-40.03067564050296
392,66.37195465813488,84.62947996903328,-49.23849481900506
393,50.36201900082513,76.40831692491881,-44.95792977442546
394,75.28449013718611,79.55181364086049,-50.479323808238945
395,64.09300165714608,85.32757010514594,-46.500707791987864
396,57.64428045043529,86.09889116624097,-37.58939023427399
397,53.95339190319559,89.99420184354199,-44.61845072414798
398,48.67408875324456,75.14347222094115,-54.546165137162426
399,43.4627023152208,84.09870609881845,-38.51548038001526
