unit_id,CropYield,CanopyTemp,TissueNutrientAssay,do_ChelatedMicronutrient
78,-18.957016066911823,81.00011852003169,12.716529299867133,100.0
79,-9.129721709580132,84.62168399509343,2.648740375737341,100.0
80,-9.672917540842677,72.16332702421096,1.274950045623064,100.0
81,5.645414969135812,68.53410444119193,2.3216041964526504,100.0
82,-12.004524163122566,74.6344386214508,13.192680410627773,100.0
83,-1.862141594336066,78.44117981473342,8.196096202863009,100.0
84,-18.37398484943811,52.51579688228655,6.8673719861022935,100.0
85,-17.786323706084335,73.59439480248406,9.573773941646534,100.0
86,0.8719216647960852,82.57524365033484,4.104821152133798,100.0
87,7.719420377496234,63.898782594977135,7.729647211759914,100.0
88,-6.15246020514831,70.5748702694365,1.509407961183177,100.0
89,-14.492289549525713,67.50093454109958,7.164937001112359,100.0
90,-3.8913024183532383,93.32091194441522,8.600063404980517,100.0
91,-5.515678064792656,62.519919293461534,-4.874419899396644,100.0
92,9.522824202616054,66.7873358111814,-3.20097623327052,100.0
93,-10.707415981700253,64.44435745034036,39.73233159308917,100.0
94,-7.821699016897407,82.2718322641188,8.247601425496201,100.0
95,-9.4491517628232,78.39090550804177,9.642231782610843,100.0
96,-1.0219621587156675,50.846824364670425,14.394926428018493,100.0
97,-3.093489827905518,79.98227723075209,27.369904845480143,100.0
98,2.5062784627227215,82.54049267073293,15.955534103319117,100.0
99,-5.384406780598424,64.97145556226494,5.881178401746743,100.0
100,-4.123079493371405,72.63533273490266,10.242637466820222,100.0
101,-1.2749583620936824,80.20436612433807,20.41627953314576,100.0
102,0.3276240144824888,67.6309599139854,17.388389750671948,100.0
103,-23.140768778574973,61.16480999150356,8.364851708066794,100.0
104,3.8785476536599512,93.65030935106537,5.021826755564303,100.0
105,5.10228390051798,88.0109014799738,20.370095595116634,100.0
106,-0.8294126029250884,71.75237375162499,18.558611975971793,100.0
107,5.7425449833834135,58.04586828955015,26.240256492200768,100.0
108,2.6364104563532003,78.98097774046782,3.6032160190573608,100.0
109,6.383004851544337,75.29381472800681,18.688193008841175,100.0
110,-9.84493344506512,76.31115829870133,12.287893103969957,100.0
111,0.8116273751720469,82.65419855825323,4.4990949513306555,100.0
112,0.49317706104008907,77.54316997076593,-10.65102886060485,100.0
113,-2.7301656334530153,66.28616866269904,5.384200929413135,100.0
114,10.281100155030607,88.53783983623046,5.84899157577168,100.0
115,-9.769633695283423,65.25519287600325,12.32034188060405,100.0
116,-6.3156002661487305,68.26108455729972,14.252305605914895,100.0
117,-31.39423078919774,41.76671088063532,12.890206148859082,100.0
118,9.1757584268382,84.22931397690944,14.554058492950043,100.0
119,-20.927814576322014,62.12238998719613,23.321460691984548,100.0
120,3.98827929494532,75.02931158527801,13.035813377331262,100.0
121,-5.4226674281927885,85.69643234411008,-0.4472946924801757,100.0
122,-4.442576273364312,68.82621702467263,8.352553850897994,100.0
123,-3.477100271744501,79.65903211031512,12.857994663274344,100.0
124,-10.852470519925546,67.59577970157895,-7.287800583907988,100.0
125,-13.459134851517538,61.78347793447395,19.648889763877666,100.0
126,-0.8781425986717423,72.20671591331856,3.8169389682233117,100.0
127,-6.574560492414269,84.66865476627832,13.360144287866857,100.0
128,3.7084925023645723,86.3189941451327,21.779145253784755,100.0
129,-0.033392533666279256,83.37813297759098,25.160033820204823,100.0
130,4.85053702534129,67.36498808028851,18.45447984523718,100.0
131,-3.70445075256412,93.09797889219186,29.47790047160386,100.0
132,-0.09324803013903943,93.57891986047511,20.246300027589513,100.0
133,0.6027739296174817,70.65925906880544,7.309311287601452,100.0
134,-18.681919391599,60.365829001355685,8.351374161968044,100.0
135,-8.859946599960631,70.34225057436981,6.796087679260459,100.0
136,2.815291375834228,86.58060918272014,-1.6340379858898615,100.0
137,-12.547015832212768,66.82661903754027,19.82956277015896,100.0
138,17.6653287135072,68.5240486450583,7.078640802139379,100.0
139,-17.314090309672586,81.50956811152045,9.387531148370876,100.0
140,-13.925474996852497,74.32725944041084,4.2839931706208185,100.0
141,-4.7866390266371965,60.425920869279814,10.698130935843842,100.0
142,7.130833710514281,66.81282601217559,17.50030666895165,100.0
143,-5.894114687087719,70.27736399869785,-0.7497025763333856,100.0
144,-17.38384919815149,79.2891735518511,0.43256036280810406,100.0
145,9.482883851727745,94.78826638011876,8.622258294304038,100.0
146,-0.6560616011616931,90.68097272454887,36.16527426214838,100.0
147,9.874656953956237,81.45026175641279,5.68497541162512,100.0
148,2.530448761716423,88.44831661826584,25.466103442810276,100.0
149,-2.3306930331916904,74.77410360901213,6.032930328289449,100.0
150,0.8635960510874292,73.57545179352576,-3.147956521202431,100.0
151,-4.256135771446402,60.55591865177344,12.390438801396192,100.0
152,-5.220957627536976,71.09758893881674,7.368354801135269,100.0
153,-18.80884421937879,57.64700238765034,4.331836398576389,100.0
154,1.0402654142178687,72.60907982801774,2.2262363136690544,100.0
155,-0.003369302821520037,80.843339364156,16.57084497978569,100.0
156,18.849761712868197,73.57013348439303,9.506201326828739,100.0
157,-10.88073797499187,48.147787389996644,8.951408922398622,100.0
158,-11.584277368808083,67.66950517867318,-21.629689297745124,100.0
159,0.16057372285185867,75.04997327585778,18.698188458122466,100.0
160,1.2169041048828686,94.48858956358497,1.6841446143590195,100.0
161,-5.6223264693338315,77.39000530513293,12.741444394299371,100.0
162,16.29372157502796,91.4514475922644,15.487333020646272,100.0
163,-17.17623544572508,67.3328179098206,1.13950224634553,100.0
164,-4.544200725230265,76.42736499106678,7.8489491363813855,100.0
165,-9.885946353290572,75.86307710266145,21.131333424815047,100.0
166,6.360662941252943,76.9412872915598,3.777329056201695,100.0
167,-1.053621700479351,68.3933376217579,31.78718658956315,100.0
168,-8.244088165749709,69.37106029859179,1.1904785526922765,100.0
169,-24.92936086368401,70.36947377785802,21.279295395888433,100.0
170,1.2990499324575886,81.9125096209943,20.962331498915088,100.0
171,-13.725342339537196,59.00285367014463,3.5600030016265443,100.0
172,-2.708108254317237,94.35058482675805,16.94226236588677,100.0
173,7.697237910381899,106.33539199712263,20.380176931438026,100.0
174,7.998239916819538,79.39433428442021,15.026836491758349,100.0
175,-19.976933810696117,60.36793861146243,-1.4880871613229871,100.0
176,-7.051868023392792,66.55308349658095,-1.2524869326522552,100.0
177,12.811714107127209,95.97811925914168,-4.313569229975155,100.0
178,-5.8581810302001225,81.67189993665896,9.930757637028343,100.0
179,-3.7176082460049313,63.43810459529393,10.931241686042728,100.0
180,10.301729390383429,83.39521233871326,-4.3447339758191195,100.0
181,1.8698609613634138,71.55145755040071,12.285552908584272,100.0
182,-10.811275510964876,64.33738307657075,1.5552984389711497,100.0
183,3.812002522203707,55.75965724371161,2.471983030134825,100.0
184,-22.856832711595686,48.86693428913383,14.113378334429509,100.0
185,0.6768472942480388,68.56447149527258,18.04372192095228,100.0
186,2.728009873647057,86.21837861947196,-4.941852530179132,100.0
187,-12.118566188309087,61.924679470418255,3.40960284943257,100.0
188,-13.527717674452997,41.729829371065044,10.726076839650636,100.0
189,-5.953561711049342,82.55067365696009,11.348823121404106,100.0
190,-13.067808184009614,85.08240536490705,-3.417221308481631,100.0
191,-5.844215858436265,89.28435593303045,12.09305941382146,100.0
192,-12.770033233690025,81.18048916697337,14.182660467659888,100.0
193,9.430580691417811,97.384296241217,12.122232982990528,100.0
194,0.71915786198588,91.51725334995483,18.407621427421333,100.0
195,-9.075388149942214,53.275222518822005,-8.979909790563017,100.0
196,0.9738286968663887,68.86753177922563,5.308703210960708,100.0
197,1.2411798041031803,75.14666525503849,17.161282908711797,100.0
198,-19.579615286664787,60.15224712327264,18.875605903029186,100.0
199,-6.667547565141267,71.50448543443999,-12.065003132834502,100.0
200,-3.939069136184374,67.21840629297992,-5.730028572536288,100.0
201,-15.20651877165474,64.43122214288101,3.7721047345032632,100.0
202,-10.839961557132552,66.3078841576165,11.567346583558582,100.0
203,0.263194133847517,81.63140412505979,8.024366297911085,100.0
204,-12.797197933149647,62.91942579605872,-1.605061354176133,100.0
205,-0.5070854128068293,93.87679607909666,26.226121883695903,100.0
206,1.4490635893965482,90.12550817645077,9.396690362821642,100.0
207,-5.7273549514698034,92.63874051089549,-13.803643843795673,100.0
208,-0.35184644273070287,79.90142767394745,0.8997209135206834,100.0
209,10.592927539754408,60.738231316619284,-3.63066205541776,100.0
210,-3.16274084837507,59.24530143397552,-3.5559582148689763,100.0
211,2.5826676491906047,89.75553389570946,8.634874060151514,100.0
212,-18.881090813466958,75.38976978754833,14.734057348400846,100.0
213,-10.51265220935956,75.85365707361262,20.65793271769227,100.0
214,-0.5296731893058637,73.47358184613009,5.802913027450317,100.0
215,-7.038693760876019,72.0633504060187,14.997849180370762,100.0
216,-1.9780248740572173,62.96643426421372,5.102731999340639,100.0
217,-8.855711597820033,59.074924837720076,12.042102860336783,100.0
218,-0.7847142118589422,77.6528433615148,30.207442176011774,100.0
219,2.0530630515296053,102.27217128974699,7.673786113567639,100.0
220,-1.8115968443630566,82.51693873556287,-1.5528176375869798,100.0
221,-7.717570219609,81.41602558192491,5.034988202343931,100.0
222,-2.559068999204047,75.2731443565908,-3.3241850564923396,100.0
223,8.26401433941841,72.43534174545988,-3.2815446138539386,100.0
224,-4.795261310314636,87.79620401942033,-5.209258447338142,100.0
225,-4.904540792782038,73.89232216349609,16.861680372670143,100.0
226,10.248916990172965,105.2912739460227,11.318576372510618,100.0
227,-2.352854269075359,65.81033406746683,19.66853901606713,100.0
228,-11.329434332768724,93.49536469987035,8.422435213167118,100.0
229,-12.052668825940867,88.10742648591132,-8.785191537722618,100.0
230,6.21560873832131,74.80394004676702,4.509029957943631,100.0
231,-11.086820102661871,80.03177226306636,-1.1643302146045826,100.0
232,-1.8030652085291827,69.52668146057941,6.472704837533003,100.0
233,-0.33915164020734156,80.0358490054748,0.6349857489164226,100.0
234,2.8311611084846673,87.4720248477343,-1.6404068228022801,100.0
235,4.664295027072069,67.6224988604592,7.067253322315869,100.0
236,-3.373187407541961,78.81868926738075,18.051547093776424,100.0
237,-5.620199027689594,80.18040832924872,6.378125993737095,100.0
238,-8.478398475946923,83.978379699333,4.003329898339571,100.0
239,-11.160511496851313,84.62355665770913,23.039602502606837,100.0
240,-1.5254833108795192,87.8340648263987,5.80312310529309,100.0
241,3.4607298019165,73.82838862392403,15.67814622239581,100.0
242,-5.8445031987597265,93.14436082241888,-11.481825989069524,100.0
243,2.2835873969303844,68.77031482517232,12.916356785722218,100.0
244,-0.0585535562333222,68.50774796438274,6.92265252227218,100.0
245,-10.538054746409294,80.72166819433025,26.186392708688683,100.0
246,-7.611031789115431,79.32565043000442,9.613465689192958,100.0
247,-16.334841591000743,54.803224557589154,7.951409192078279,100.0
248,-11.438394394431375,88.78565337082898,0.8456729525497444,100.0
249,-14.024389439494588,66.49378018221017,-2.537849468862838,100.0
250,6.143777903139071,88.06734062494778,0.6620285607009055,100.0
251,-11.168887285058773,39.93247437728258,3.5076445215255605,100.0
252,-21.130212278969136,48.65098239799552,-1.4348165610333705,100.0
253,2.064786031643555,79.06325807996019,12.898283962707271,100.0
254,-4.374597347649068,69.7044646220678,24.27807167060295,100.0
255,-7.3060384964232625,62.457829826033375,-0.38985911831204234,100.0
256,-4.209496904355895,74.30599275586191,11.37430509791162,100.0
257,3.9598844603838135,57.99395816565846,9.22401506662781,100.0
258,-11.432603559799393,69.75644276945135,11.090693351923072,100.0
259,-3.376664148312273,55.68733570173394,12.188637463058969,100.0
260,-20.926554091351438,74.82648040581847,20.786056323571785,100.0
261,-10.210353094914147,49.94266594262837,-10.427495673463579,100.0
262,8.902536390139815,102.25316140713954,7.805956924453244,100.0
263,-6.225795716107593,81.70304153409549,7.549822724254195,100.0
264,9.174040666250779,72.17722357972752,0.24698719131878555,100.0
265,0.44557697655093276,61.88243150472442,23.156107626610446,100.0
266,-5.825089240331718,48.95937450114496,20.902014992240613,100.0
267,3.785042515114913,75.87685450437877,21.65844346140416,100.0
268,8.798636727078048,72.84606163373736,17.954809850866408,100.0
269,0.2585274826526507,57.937397217165696,16.06000222068862,100.0
270,-15.604035753879634,75.45313177037642,-7.465494358199045,100.0
271,-5.996338675543776,62.59150207268982,19.788792210138638,100.0
272,-7.912086604171824,75.5159025214443,14.605020472451791,100.0
273,-16.045112875213377,68.59725774435049,6.527051645763127,100.0
274,-9.12542949848435,88.00649905844105,-5.405782400521845,100.0
275,-0.17401581931233867,52.70176627439783,17.12443432954613,100.0
276,-1.4821248255071606,75.79243891598578,-3.0541694471736722,100.0
277,-9.847082433168518,82.81986470858894,-16.10226504532174,100.0
278,-1.8059556435531743,65.3337832992622,27.186475405064964,100.0
279,-11.573073901227945,95.32782871013566,-3.059287158204464,100.0
280,2.340810639858149,56.874619177320426,3.0975298271833163,100.0
281,-3.5699003375768625,91.30855302742282,22.066877708355108,100.0
282,0.2375533563763641,62.701279700544944,20.500054693551554,100.0
283,-4.782636296905213,67.06622059463174,11.498071115832508,100.0
284,9.828455757280464,77.32403923854417,16.463021549784116,100.0
285,-11.803122855376651,71.88619271866949,-3.3220554199503987,100.0
286,7.612083412771596,80.38536889568242,10.736492629990787,100.0
287,-6.712316095710127,80.19421832962462,14.440245595414638,100.0
288,-13.48143160256696,69.07126743145015,19.04199156784276,100.0
289,4.146690873414151,75.91406960796493,14.892655506304067,100.0
290,-14.04671041847902,69.84759152818306,20.089582953194125,100.0
291,-17.10655235173363,45.8324008787941,17.180057493437594,100.0
292,-3.529219840950976,68.21749647741721,4.075146780490704,100.0
293,4.583083634301897,71.55164638312426,15.63897221348573,100.0
294,10.529090868499063,85.08628617488698,8.671637751246857,100.0
295,-11.051434762427455,86.8001481890101,19.58803355432902,100.0
296,0.2941426539910008,83.01157182462057,23.15501598327358,100.0
297,-8.73375608039268,81.32673570727825,28.72070641396266,100.0
298,-4.181878038171286,64.49640326866393,-1.0940337678826157,100.0
299,-20.424585032621707,58.908691923985494,10.248840838599039,100.0
300,-10.891869987830662,65.84794999956678,6.593983011400178,100.0
301,-7.35210923008752,67.70249068196469,-14.327092673831611,100.0
302,6.766380129079648,73.19989187343452,4.457202618321767,100.0
303,3.2789714322533463,93.2884551983076,14.972194856170287,100.0
304,0.7760635394707949,73.83686834541611,10.492158921825702,100.0
305,-17.76800265259295,60.36267822272286,6.436111009529799,100.0
306,2.6200738789699836,65.57960685624727,18.995829524522968,100.0
307,-2.5302523838638074,40.638060284339176,4.7972160668579535,100.0
308,0.7442548356059615,83.35967502933764,0.14718595525874534,100.0
309,1.743509555274615,66.41093464504448,20.557732271129026,100.0
310,-0.3975943900756256,70.7181649724926,39.728176916053215,100.0
311,-7.211653818242385,81.22943433392693,-7.021019022096411,100.0
312,5.6875628618948495,96.0460773397592,15.942657561374665,100.0
313,-16.43032032313274,88.01662973290784,4.846505064715447,100.0
314,-6.436216698824934,64.76394194738472,19.394828902190206,100.0
315,-12.99197603199947,68.8035433919999,12.257129244654722,100.0
316,-10.213038383339423,79.57329935700105,20.204876267221778,100.0
317,-3.7160307476646066,89.86417226853906,13.102511925370825,100.0
318,7.5954335041989225,79.32462464592454,14.450475768473908,100.0
319,-10.629733441521866,60.508315045362025,20.83686678352032,100.0
320,1.1592340599419053,80.42032419114169,0.18509047239970045,100.0
321,-6.5991160270330385,64.14266427891481,1.2009982354807498,100.0
322,4.556319461186035,82.32922687206367,0.7121033273246553,100.0
323,8.050517800695403,81.49607156079604,29.152530682094316,100.0
324,-23.605934878902044,48.46826311666666,5.872332608650973,100.0
325,-3.767824910241774,77.82681736516412,22.404589966637715,100.0
326,2.4664822560498774,81.89943120353179,27.52471579250565,100.0
327,0.8288178034117748,82.72260343124434,13.43061375743535,100.0
328,10.763239139705716,86.48592066921472,6.587796337994776,100.0
329,4.203194882670402,75.28100606716845,19.875157712278757,100.0
330,-8.789826708340305,65.91090978737216,24.442742969968435,100.0
331,-5.960123858758838,70.17806682801256,21.094397942134055,100.0
332,-10.684283489295847,59.98446548595309,-5.057015690098908,100.0
333,7.538990630294846,81.47876163209243,-13.17538202903161,100.0
334,-13.186706885602757,67.12587201819089,11.886062238035011,100.0
335,1.397145444057196,67.28236061855561,4.008319145241003,100.0
336,-7.576901876873901,70.49358075568597,-1.650084796925599,100.0
337,-3.152737840822128,67.49284495157227,-12.512081498524829,100.0
338,-4.494930062983712,79.80874002341537,28.322891153741374,100.0
339,-1.4106753461520496,72.56163455802886,9.582599530735244,100.0
340,1.3875069925554504,60.39000596537396,16.537855359996417,100.0
341,-9.406622362178659,92.33690464315218,-6.520931583935859,100.0
342,-2.290709154027455,78.74732275842162,14.378341733763044,100.0
343,-9.821812049454506,65.77309197248668,6.842980802426064,100.0
344,-1.9911571570764246,87.95237829378505,-3.965690672003783,100.0
345,-1.6413618192203363,74.48724717384897,17.6708947159134,100.0
346,-6.834847143235791,63.58770831106655,10.403931224188678,100.0
347,11.220546690606103,70.38027504326666,0.3198761996680499,100.0
348,-10.82473383717839,72.26059999949139,16.225119926136834,100.0
349,-3.1091833531067556,72.00430284581421,-7.863091197045037,100.0
350,0.01348374356908455,71.03132828419571,-3.532706907816113,100.0
351,-18.42871310850568,72.14366904867798,6.495373727142944,100.0
352,-11.341324998005009,68.71533023877564,13.926722358920482,100.0
353,5.634159353980857,79.70371033811368,24.085798536081956,100.0
354,-3.1484910674561837,73.2776609239821,8.679741115586888,100.0
355,-6.680261594902682,79.39333660864168,0.9955109690911286,100.0
356,-8.431516332473738,68.58005298761776,-1.4348038888981485,100.0
357,0.3811426621838492,67.14336331238093,-9.783461018584664,100.0
358,-6.592392078419117,74.59792398055262,7.4853182271135505,100.0
359,2.6840356726535486,67.50159103831207,8.961066601503497,100.0
360,1.0308009955318307,85.55929007368226,28.40313521791289,100.0
361,-5.2483599722335,58.96749698043687,2.427196178262035,100.0
362,2.8844543360311663,93.56492990471699,19.873073601186057,100.0
363,-3.718800100720154,69.36816893192619,10.244588065711694,100.0
364,-21.22968717051893,72.2733471702448,26.120156010428293,100.0
365,5.064050057278602,82.00452997873225,14.721574394406929,100.0
366,0.3235837840184279,79.30377007118015,6.5125205041689425,100.0
367,0.7603440327421364,96.97970306833446,5.594649842562982,100.0
368,-5.857199626821554,65.9104564108115,11.978276831670424,100.0
369,-6.509993758890882,71.94373023141075,0.2036642066982548,100.0
370,-2.6652488376673045,66.17558691951322,11.946028209944515,100.0
371,3.200230824174616,70.12515132294249,14.949496102309034,100.0
372,-3.8287061034557963,68.8036471134624,21.099995027817062,100.0
373,-10.309348656848115,76.34742601759093,-8.291553174525376,100.0
374,-21.00808938714936,56.956619345368644,14.771896835366231,100.0
375,-0.18689540159774287,69.28349103743487,15.460607006089607,100.0
376,-8.611702499879902,57.90203117406057,27.26972223251078,100.0
377,3.466672305474579,74.62065894269341,2.493413755090727,100.0
378,-18.026439640418705,48.58563209404137,18.132514091272846,100.0
379,-15.89479399905393,55.28507044064733,3.6658604287170773,100.0
380,-11.059765263839418,62.218789418256485,11.311306574549057,100.0
381,2.1163973428983502,84.81372358525971,-1.6356133627175176,100.0
382,14.349287895547219,89.24350592113106,-1.0057387378004066,100.0
383,-9.126108336981153,104.08303203274403,19.052486309374494,100.0
384,-7.154518975357551,59.79143254674073,-13.115144745599562,100.0
385,1.1168410379204006,88.02129079623583,23.17838058510017,100.0
386,-16.932533080921452,73.54711716261181,2.288197036378067,100.0
387,0.8545652104319696,91.83118316511334,16.73510911502248,100.0
388,-11.599726488822999,70.25935416179824,28.899987322729483,100.0
389,-18.569724770399894,71.13934918106258,14.835397866492102,100.0
390,-4.145952768480797,89.7183691639805,23.263142260697165,100.0
391,-12.969269108791996,82.54157604660148,-14.881171912294857,100.0
392,6.243605564602304,61.19437461579038,15.677251148405738,100.0
393,8.221969444141884,88.37307928529428,5.443085038021057,100.0
394,-0.9863826326463196,73.40002102433027,24.636185282377383,100.0
395,3.103118605345413,97.30731875279245,9.80952760086425,100.0
396,-13.2065631576022,65.35988854489084,11.697945734396189,100.0
397,-4.654498176710385,57.60415366921024,6.552212989636542,100.0
398,-3.114961275316518,91.89849309071235,3.6642538957714583,100.0
399,-17.9808947360764,71.00572293910288,30.518069256365415,100.0
