unit_id,CropYield,IrrigationRate,SoilMoisture
245,-23.870239627903025,34.19333398749217,82.21407719308583
246,-21.581474737152067,32.19441796865212,79.52223320508645
247,-48.77205424086696,52.326012869082234,69.61026746339391
248,-13.786401572986128,30.271371791457717,73.11316619492011
249,-45.060617482592285,22.263316630675856,75.02174707891064
250,-46.255669558886495,49.885008967407124,68.17767519076477
251,-47.44283737416452,48.364361703906596,58.34480794472815
252,-29.311827921682298,36.10409867505409,68.3179573229112
253,-42.61906270068236,39.339032863014005,71.0399675074896
254,-21.045630316209433,33.88339338928527,73.19593166843784
255,-45.01784250859664,53.33405254343167,54.55367529040256
256,-23.032998476393043,65.91067379983825,86.5201397404163
257,-56.93775319067841,51.933400863637736,72.7843223823411
258,-35.65153326366189,47.40620799724707,78.40394123451202
259,-28.500125029079037,42.77451046794958,81.76040679404883
260,-25.49205799662659,46.483647438758744,74.17522937434033
261,-39.889805765299066,45.39032959278413,69.11293396218252
262,-26.215207893848774,31.316474234670174,87.5201460713979
263,-50.00942918246548,48.79095778050512,81.80520970820895
264,-19.826501133179633,27.57895759803852,75.45884813885958
265,-51.91648167721794,64.49116709350281,77.1597524943089
266,-39.87916138765765,47.558873332910856,68.37059349051884
267,-54.437317510753665,46.52435188077792,48.297117636862055
268,-37.55805295186085,44.77412785679283,63.960810559541045
269,-42.985441748098616,31.2628530925746,68.09008725828626
270,-23.687846798959303,18.881284445225536,72.72420600105653
271,-18.120842338866023,25.762323529951573,81.30595255373115
272,-2.9060811936887476,9.807060725005854,93.93214338052718
273,-46.24870390438243,32.37160507062856,91.91280212431369
274,-46.79483280789343,34.073557226353145,66.42517284150797
275,-56.06891524087235,41.90968338086615,74.28880548886367
276,-50.07168536856032,39.38806865159092,88.76451049681536
277,-35.002178867699065,72.26994727625141,101.62378956347784
278,4.620338077419029,29.311156401341783,99.88471867137717
279,-33.2491397601634,54.7101676383851,87.46027871397295
280,-35.82085610213287,63.498301022511775,101.64466156823791
281,-42.1820442266869,22.474684917116324,74.9765323318809
282,-48.939884385512975,60.11509718863889,72.11523565304779
283,-42.554623931626665,44.90665990925044,65.20612320292125
284,-26.21006580418829,22.00120793464281,78.07109528481668
285,-31.28625746049113,33.358263612159796,79.12490031882433
286,-44.11445342739087,39.522020738535886,80.14439948632497
287,-49.347496327990655,46.21147662513482,53.58449885015818
288,-50.85540796554483,45.5392259435263,84.34211913931512
289,-49.75912595723064,47.76633486691932,80.73367249721622
290,-28.808524726257666,42.95680249942488,77.08378321764681
291,-23.909842766197826,41.87187739927752,91.64721293454444
292,-22.739886872743938,35.716941973424696,80.66726709723166
293,-31.903430031164728,7.626385255099915,79.93135461623062
294,-30.199831160151916,27.067287964844475,94.27119977808938
295,-28.005539273528072,61.383055676423915,82.3008748838701
296,-16.455969088908336,42.295586900341014,93.90571022760925
297,-52.18184550253594,38.37055020837214,54.4507503524303
298,-39.189180232901066,41.836518479290405,81.03037615069138
299,-41.64650940795387,49.80709414768498,95.83685771243555
300,-26.809331356031297,38.54876102399567,80.44699976833016
301,-26.95632209780519,41.764122762897614,77.0775423737524
302,-37.32225053396863,50.33656283821287,89.56701336140627
303,-7.500847317413009,44.09102310291264,78.70347963173987
304,-56.95240790167631,42.88592273893504,69.20799215485457
305,-37.080482468579916,48.88087039119248,96.75535863613536
306,-49.87265708157112,48.826684982959925,68.30138477416045
307,-28.770831926539508,48.389839610426556,74.94454244418854
308,-30.187652093533448,41.29261394166581,74.89350636138825
309,-19.832077943550285,70.85954801045094,72.71011281996205
310,-40.9880122217581,46.64344149274618,65.6772178194485
311,-41.877195199507725,48.55458414246984,72.25411247246365
312,-39.212736736304656,45.953382047573115,65.56234045751303
313,-39.42567604736578,52.36616042341383,92.1297261771877
314,-17.64928815530858,38.00069141816211,92.23912625641307
315,-45.631633858900905,35.59466960432575,78.04429460006237
316,-45.957668264745536,48.151100504930085,96.30990869061588
317,-41.218216468692354,24.30927457706344,58.632378118789795
318,-40.46883082141629,37.687540008960326,86.28808730984565
319,-57.74844475335741,57.078016915307344,66.64347141289144
320,-50.00402147082105,47.27448063484217,68.5486051314453
321,-37.25250588670365,49.97398939646666,65.64114196103539
322,-17.07143719247784,25.449564599506683,71.5294248371136
323,-36.75076236612389,32.44064446607208,87.22722751863745
324,-42.85721519210326,55.358621533001134,63.60076278520018
325,-25.308071462677667,30.167758346148304,74.90580373414316
326,-40.26817724341667,73.30989727876553,93.93822386607366
327,-44.124880627526544,29.525518811784934,77.60314042651441
328,-9.924250734686074,24.896879024566807,82.77134881170153
329,-34.78057078166539,33.715943643892224,62.93884987475657
330,-27.097201325896936,17.385742658451296,84.51325168552918
331,-33.98670283039845,22.119467797164372,84.01126245606767
332,-35.57862711939743,45.79686148386938,80.87089160544564
333,-37.88162961845294,17.911903645025763,63.572997049097346
334,-50.20910174978971,37.23367032100905,52.63898309716066
335,-35.76705320330355,53.15588730059295,80.72450126513775
336,-15.458450415667354,31.6244930054105,75.33752099149008
337,-40.538128216772954,52.87531442688042,70.34033920477987
338,-23.600595517264924,31.403049630471394,110.7942433523241
339,-39.28046796274678,28.190329911720408,74.22537795761932
340,-44.71636529525274,44.0677156858859,69.78319302563605
341,-51.37075949012749,49.608773232054304,69.65086008292688
342,-36.81594534152201,35.3268487410275,75.89905555731214
343,-11.730116270153463,45.04484635771191,71.96981087588168
344,-35.68870047048854,53.123669299405556,93.30082856410158
345,-28.391177465885285,80.18170967774631,74.41132843451416
346,-33.424258822951856,36.51875659962538,65.8729892952306
347,-31.322235646455116,39.82199430900684,74.37123674442252
348,-30.010816498702972,57.209010735017635,92.40255862411506
349,-46.271786527456634,30.88073154486799,90.27241620055989
350,-50.58832359113621,56.18278540792933,71.54648283674383
351,-42.76228056291827,26.420090584375238,62.021359069054554
352,-25.207799470899943,43.5610859330026,90.11936719188989
353,-22.00822492775227,24.311881427901486,86.76093753061994
354,-46.05642772512143,51.85345795680966,64.10962519701012
355,-48.716615835571915,56.19692507549449,78.71596639624181
356,-40.64304337510201,50.01479343349974,76.77302728483562
357,-19.75819514481357,29.66949101267074,70.08487070326774
358,-34.88322919501817,33.97459876279098,73.17759089236013
359,-37.63226831422354,37.35721099270481,77.42571832938164
360,-48.23370965228376,34.9998910990247,85.92897210490949
361,-23.81525560223791,69.60051876809815,96.02485914681874
362,-41.76644077796868,35.92970025946501,75.80317596176668
363,-36.734710835815214,32.760577131516264,68.45156026476519
364,-44.25436378970919,46.89616814469954,60.74706035580451
365,-22.93877888199635,34.977738975434825,71.27731969353043
366,-32.21199050345976,34.74048310586057,65.44505919658562
367,-46.12769602723691,56.74040175279055,80.20621900591182
368,-43.62891375919366,38.0195869626899,82.40919690905953
369,-35.260496582018526,52.21052892254796,53.07715173407519
370,-48.031422699048555,42.229160194251754,61.961812630667815
371,-64.22569279388647,55.28056601009661,69.14625811459013
372,-35.73115982507939,32.6194301204399,83.15473893234217
373,-33.971646086431015,32.904319334576286,94.0210750002688
374,-46.16159289320966,45.733195263248405,69.72523672401722
375,-25.48761467032268,52.28914990101005,110.26906316024143
376,-21.367214069653382,44.23498165462753,105.28385700771466
377,-46.393436512945414,59.57167546247136,66.11220111360821
378,-21.501056966928793,32.23233568191113,78.7719060794861
379,-59.429418722687046,38.96995255730947,62.91801823332832
380,-57.05712703884667,51.04422885858254,102.75070431397741
381,-13.994412330949993,28.93487832081137,93.05672856929937
382,-45.19181265625745,49.67885866731552,91.27522009011739
383,-41.45187715405237,62.87282845375746,70.47581890872654
384,-30.603627636368845,33.4971336542435,69.34279888172853
385,-43.51467528572076,31.53728514669267,73.68440876521352
386,-11.461446359615216,19.31396609779447,89.22480171095225
387,-16.6056787870799,26.295779582253434,83.22963053643424
388,-50.110517327641375,44.87150344808955,75.83739955792863
389,-19.1407810237149,15.757883080120699,66.80781849727396
390,-32.014000388910425,39.425834629352835,74.52909914587741
391,-32.357182610868435,41.18696863954307,88.02389979459437
392,-37.07481136158937,48.54066476538608,72.45040368093687
393,-30.619295432334734,26.795734827868078,57.14534961017141
394,-37.15523002564145,41.72693904706022,80.09487443767212
395,-40.03157962447724,55.14571432531447,74.9902346093922
396,-30.199176306995138,47.46197003211837,76.71836293529195
397,-52.54149058442818,65.14080646208099,64.90557253495263
398,-29.234780243731514,39.87632255892737,67.8645831750799
399,-18.138854215434776,47.33363228964289,76.63067320492371
