unit_id,JobThroughput,RackInletTemp,CpuClock,GpuTemp,PduLoad,JobQueueDepth,MemoryUtilization
22,36.07144086433942,36.520978525630156,59.26321771890913,52.68271614749359,49.592665540007545,35.376378150084804,42.05823951042019
23,16.48848407448487,71.79499769673407,50.77056505413791,49.92778017172924,42.986998727561385,32.0763765415273,55.22279913556346
24,22.16404900449268,28.68120371748618,58.192325628358056,43.381903843482434,41.96405185882919,37.85528358297636,66.5798928375736
25,40.81171212734973,33.96442486513206,41.06716504494986,67.9082549904841,45.03409946790195,29.44453579788111,57.36788394161419
26,11.252012308305758,50.032674422049595,51.958988873077054,48.855093368432364,42.9207596497556,46.4727475553621,38.92305603945081
27,14.506099284302161,58.62352732222889,41.19563227723732,37.91856791972832,61.017100103872465,49.45366351720671,39.291916972372945
28,17.33897566050473,56.00185595412659,47.24572496628852,51.1503338228947,59.99712082393793,52.224271263838176,71.94926171611537
29,10.014885847954755,57.59674698927199,62.67467042516453,53.85201056049414,76.69875758112103,59.10794874604391,41.034784735244635
30,12.927031331075812,63.58640790797056,54.81852703625974,50.25875014489675,55.093773398603965,42.56110433137556,30.84122757771827
31,25.914838871333163,52.84021930644669,58.3380107242802,39.9666620331484,61.892884561457535,63.6819813341699,39.17033453185706
32,21.439629653619285,55.656126502619045,48.54547523441017,44.4196796196814,66.29027024965056,41.48407923354022,63.96945067600676
33,13.638322865026264,61.51206498130956,50.17228987205208,51.39395137029513,36.631896041830345,61.84990016833576,36.87665461180473
34,42.4636511368683,52.4704352172376,52.6043080628093,47.66114561942102,78.60570172618793,43.031535192648114,41.922529952077454
35,18.627024296274666,43.0685987288579,54.10073750740586,42.36358716233197,60.88484769602223,47.102518874160495,52.89842926359749
36,32.22017422686934,44.58537845805674,43.71862990033418,52.27557801469051,54.24583512524756,52.14108451403098,47.269877039995485
37,28.829691621008827,34.556185469908684,31.874175368964835,41.26222831164976,72.27696910564353,21.047750827710896,42.94750449753402
38,18.21054849997058,60.96570629142122,44.65705809146174,51.022570475045754,84.76710487482076,40.07933099656769,37.287444947692784
39,13.554241467550963,51.04027513602258,42.10507974165962,58.62082590763508,75.02711353965002,45.87822161927679,35.88689117185127
40,31.41105153784155,58.27338990062402,40.97053076834834,58.22519794576853,66.55730115157837,29.444231327033588,57.660531874252754
41,32.1349545643573,45.010565297913004,58.329869176262704,53.322561470324246,53.519524488690365,44.63128281658524,38.431730670471595
42,17.537982800639355,59.41623305750416,50.14012729756022,46.82949766992022,46.41920948625381,55.58791991614402,49.23704322037623
43,24.87037515669946,45.95706741470777,62.25904723627945,68.10322518258617,49.65583991688771,31.385654671863797,60.59837114320101
44,35.01657751234692,47.916649556883115,54.15659479444089,50.532784796811356,27.39944840650852,37.19985464838797,56.151985520001304
45,32.64040029134587,45.73072033177779,62.46463895914215,62.960614988840405,68.90756359509557,54.09456156048501,59.62456140763181
46,14.399464272898355,49.90849754084367,49.97855437239425,49.30903830012663,50.65572294916536,36.20912228126003,54.558653526880505
47,5.806387665996256,47.75483162420844,58.30395518124321,32.02877713942401,34.27641273554253,98.70556328437684,45.90603093937979
48,20.258104093360647,59.82931128438058,55.84404914298335,41.24834083994068,63.26096861416603,62.63309253723398,53.597339209095566
49,9.408433516588557,55.58201071810737,54.54641470283348,38.56693325102647,59.9765779099259,70.50105406764362,60.978670300345826
50,5.806277831171039,59.53515715852013,50.14189915262832,44.0121197877736,58.72704741034475,39.37128350293653,18.122195581977397
51,-4.677630737030788,76.6783749287906,54.71968874301432,49.47191847384413,55.584374773852325,43.31054316363319,51.55751916698313
52,10.199274743060252,60.66314695112358,49.251469128338655,51.806890936810994,48.39637267607453,30.092850406357766,54.830767512531615
53,12.604580090267055,55.05842668073323,48.471422169683706,63.297867949227836,74.20999894974898,73.21344457764998,70.69860014340185
54,18.824683592817866,47.12185393174069,48.92286521489623,43.98830210578767,45.76536524615253,25.670555971548858,42.13585814836689
55,9.907465851895378,49.58292077321575,33.70194160081035,75.05103763196648,60.30818760905508,52.52872427885572,38.617972971307054
56,10.646482341998418,47.8313159075042,41.02952472680929,48.75341140656829,43.96344319087829,50.080944329477965,49.782233076765564
57,10.885636812135267,69.37835075912243,44.46308059208693,11.174138378098947,53.01700293979991,51.27237014044624,39.94335915427136
58,-1.1915942179788575,79.43290515502495,46.324013017321896,62.320517486272735,42.10485605423938,49.802186679747685,46.812733598728975
59,7.608279565064851,54.65194801942434,48.798462245312734,42.643363421341235,66.90668499457588,35.093593702950194,44.229906529884815
60,41.10406334829672,52.32799113758793,55.492201180491364,51.112963107029124,76.16084352761078,38.22891368523366,47.66970939177557
61,52.14026384201317,58.61080068094533,50.91372143426036,51.68868868778111,52.08083928442083,83.05981180599079,58.127694423849334
62,16.68606724039731,56.30772716072781,29.073402150247944,46.334573870294754,43.86385370669809,42.140365607294136,48.2373146781584
63,30.26445662377429,50.49469221415292,53.63638126445298,44.09155312111085,22.05450076412226,50.0823673218796,47.67822667793683
64,28.45400114647824,35.06052039172204,47.98731187496275,49.353798061562706,38.686430641871304,58.84599713184366,66.23605372379622
65,25.330159743749903,41.20339043866617,19.062924288040122,64.45204032897803,68.4146800961344,30.24438255982516,54.92636983138906
66,21.151651159858154,62.35215040748419,54.74691559984665,62.456204183005546,77.87224333786816,39.84618963760068,33.64631779392459
67,4.530890769609563,51.82936911386978,55.30328379465944,34.389474045279705,64.16334709061536,42.7813885760459,56.59078817097666
68,24.649814549593792,51.02903046406875,39.640489655284476,66.1801619838187,47.57768088404658,55.746187821208565,42.98836230453675
69,8.412205297255824,49.80787612724657,60.086244423402654,61.235704752140734,53.61297754188763,43.32123192044087,47.1883236614854
70,17.67716839827647,53.519218347092476,44.452792432245964,52.84471271959515,55.12231509591092,58.959840857552656,43.186972598932286
71,24.14133127364714,58.43750752625907,47.991172299940935,70.96388979013831,36.65279568815232,32.2239020244878,53.521287778081465
72,8.455293698898268,69.17498929383282,64.53594465702761,66.42596712593516,46.113152863775824,47.71136908917103,50.6934895242087
73,16.649277212215704,78.25600156655184,45.7630264856119,55.037430647557954,58.29790666872777,42.02067413865065,43.44722565784687
74,12.262713098724547,49.39833081339411,53.89360644725117,43.17132509380371,60.29452483712341,52.044812375988954,55.477354236421476
75,26.835832892783575,56.56568380529874,43.185720590054146,43.454349648234086,60.89628230079876,38.81460908587506,23.278720349967664
76,14.753041674724601,54.52808572397721,41.99518302448114,68.8410895572876,50.58405078565156,60.35868137386725,45.19356009967471
77,51.48959569285818,76.14169034598392,43.77533317544589,77.00305699914735,67.76584923011112,37.8247290208991,45.79576992786701
78,37.99164219488882,36.05920702344958,49.384947238605044,47.90206756749854,59.54008946815298,65.95099065896665,34.00774103357491
79,27.66620277058589,34.89247637060888,34.31612382741326,51.506397009388664,57.33406682233451,39.3505451774941,69.82783762003872
80,1.881132282951791,60.29771657765876,50.96004443291439,28.543298694820084,48.97402098801568,77.95735814967331,6.099495534423802
81,18.08415067682612,60.11095419737383,44.15356602402976,41.04379678541406,34.13862796096754,44.281462518094315,27.031677931135988
82,43.10783489324922,53.46769136375623,31.956710204177863,40.587644417362874,43.336202780331135,50.64783873219683,40.79861876373316
83,23.811216771335005,62.87774075278903,60.0975396345908,53.75522202318115,50.72825376937546,44.183637183922855,48.962401047530285
84,24.36317572496013,54.07410650526321,55.24024420453921,37.0958559269546,30.737491683483213,39.69011600110214,43.74443360456362
85,33.311421805738675,54.95433844232917,65.76082759805156,48.90051486669543,48.67321051964626,59.30272750090364,53.69612749253708
86,19.035383821835843,48.823682557648326,46.198448540411775,50.76803195099028,34.89490021177561,56.07411708078125,36.879855283611626
87,35.19445421934795,57.99993455482035,58.57427337316163,33.24295758391871,55.8114569780098,36.19241919830085,58.55408093980701
88,7.479806869028119,47.67042258686577,45.846345010169216,75.38250038806031,49.39623543016289,55.003848596586536,65.69015702904669
89,2.7890914115579575,62.04300422057279,49.7946084109255,51.55040576082288,68.40698543397559,30.612942883198297,42.62355515083634
90,24.14051633128466,51.73167782515441,41.383768089659725,36.53273259090253,53.14284234720978,48.708723143774336,55.10441935872828
91,19.819468946422493,62.650546329470956,49.52109036668722,64.37460722702987,69.99804565083167,49.89817067671366,61.99976369783365
92,12.613712347023611,60.866691853538015,50.680518633267376,77.20550369222498,53.245428854924306,59.17528800222178,51.80031862444995
93,9.961883420878838,55.54174075403536,44.1774651573912,61.69569291931031,21.202983939690313,33.27285671803959,73.40166009383488
94,9.772827849228868,56.581094053359294,55.909202545151416,73.39028917331437,52.10411823637534,64.98383916333131,44.14268766635086
95,20.636161825166194,48.64556244778509,46.05808663036358,38.29617846315527,68.67926812328741,28.245305670404004,73.50106924909053
96,21.812933812551268,32.809906435422555,51.64593732146535,74.5295374646694,46.52923376875162,47.89961215133199,63.65476765510878
97,23.814917592171078,31.786695864682205,48.64348681960033,52.62842554813471,36.33567501882656,64.73122172978445,21.56346392266252
98,0.7194488701054738,63.799764965483895,66.10192628551638,49.427577141161194,58.74945530830085,65.20730851056094,65.4013159232153
99,10.769312541430253,74.43465448995798,55.17568771361334,52.16598194747572,56.58971518370677,50.93242675702997,36.45300219348339
100,17.99890242244118,51.71945050056098,51.692984887816706,46.907865664837814,38.76833392796698,57.835522299125294,40.96497536713575
101,14.905340087875697,45.17224521957381,42.702407271355135,52.12542175554698,51.81394169617203,35.92875785824324,47.04414678641664
102,34.693613942669316,38.68416584013627,57.49577166900251,41.83124886948195,35.865533686842234,19.54047276602241,53.3543142259391
103,27.6124009336878,59.223398889819705,62.42051523906129,50.98251818721384,67.94318037329731,39.499828967219514,34.84697267395564
104,20.835388313978257,45.84990975164953,40.68292345810589,24.574700833560637,51.47943617295229,46.739405547122104,52.2417156887204
105,28.742630453303637,37.8328725048043,46.61273992979864,10.756918205156722,37.34026708547745,34.977543836420125,45.67984546886965
106,21.526991992505316,52.07946330422773,49.3283662201919,43.868129274829315,55.60769408066766,56.540461315586306,51.51766361590692
107,31.164349865251104,60.606253764082105,42.90052988726613,78.99765584517156,42.25998021469603,42.86181124062994,42.071967573811385
108,3.817457579688311,53.631572361820304,51.1252662100712,24.336881540312348,51.89163311639724,44.39919432414053,61.5947513633746
109,34.062239935380035,58.72694645508457,59.17603895910091,48.77615745759866,45.24725858016999,38.3978770873216,35.262536636422034
110,33.2069914305664,40.49237089133849,49.223763276215166,52.19510673162935,66.60291437068467,55.951245992730804,54.93915737355397
111,48.93808854195487,43.48940819477178,43.5662404122396,59.593079312980876,64.51819669217979,40.86749526882288,66.09536348434884
112,11.019082787000826,54.2580768876171,50.41831936364594,52.008254890641396,51.72847523663962,48.08335392146374,62.73566489376187
113,34.58708203777818,35.91016299070951,41.24860935519161,60.51962083941793,49.308767440918956,54.42445779899584,66.79842775949119
114,13.93700849621191,52.52500836438474,44.15146354999014,33.73949954273442,29.05531762083736,37.95012352002025,38.12582433308811
115,36.068508357009044,45.53055652505207,34.929434132236906,42.14944869606335,49.09477027431403,46.135062074368626,53.4946597505656
116,25.042746960966415,59.275964593603085,49.815536551056034,71.25457646275372,47.69327795264482,45.3870522553107,42.174884540081486
117,6.692253442019062,73.55728299920308,58.644729420664675,24.67643772364953,36.86385469729298,49.859124754531706,49.43998920924717
118,22.116913884802607,41.73544727638972,54.73193978942121,51.77393424327394,54.68354282157897,50.72810381102399,47.99472438109439
119,8.081990594151781,58.79608937123973,61.21854106286349,44.216551511185465,69.95367800962394,48.57979771936124,54.28352807733683
120,49.92278280792983,44.27013007657691,58.174461914334664,37.82183717540824,41.670080756174585,33.36412992989477,62.1621525734735
121,19.381156322878265,32.168493844785125,38.69347203005211,75.38354467474656,49.35132383327636,48.57071298477372,43.98404660961614
122,24.311357306524727,55.29929988628297,65.35768482458136,63.91525596864608,66.86862291353285,41.88174505328005,16.622055738141533
123,21.049247571290397,49.087395483815726,48.00941674745198,51.918168489238376,32.078698534821264,50.22296336215765,36.78061806650159
124,62.69694085076549,68.30255150869564,39.862602891459545,48.27688992063287,30.135129558601314,54.66491010790439,46.30825102624016
125,29.299848664903564,52.81094846139961,53.02249170533398,48.81644887341233,66.75978041571962,51.09241021560509,52.55231673884467
126,42.333996570673975,47.66923168411278,50.46035942106276,41.28146949426319,46.40965456410752,47.91957193571406,73.56958605346817
127,27.928866864030795,48.26415590807687,41.64222418110242,47.198490379753245,37.04778646209912,46.77457533708941,47.81855419114352
128,10.192853337349423,64.71311822677146,32.64643397638762,71.50507102303841,48.17882378675989,27.41266661367154,36.87928563811442
129,35.66155295178518,59.491110177533194,50.221758853357166,54.06083896832605,58.33686353465367,60.92772424238968,48.423971457932055
130,6.324863142098967,71.01531112856576,53.70808216932989,74.24342810178318,60.08747252543009,59.68013389278438,58.18497570038755
131,19.367091954401857,49.6165813623798,53.066853925202324,71.08567319095438,39.0620991169165,54.416923975157616,56.3275673603225
132,-3.7029869671871722,69.24623876493682,69.75104881489312,60.36939990837764,51.78111894575066,68.42520953811285,47.84123535396646
133,22.58618188753441,51.7040229708347,54.14953883116641,68.0130404314923,59.98660563121446,28.77369550675287,27.810449858861055
134,-2.6679602339095134,72.47675792513007,40.80073178649586,29.462402060471963,49.64740826680796,44.24323724062457,55.12549689127795
135,9.157197127663423,61.51631806565087,51.15789829607833,45.71042644348743,51.83739516789352,58.04273833611509,64.33559793546684
136,5.992675779353593,70.10739662609424,36.776930932112386,59.51780769211071,46.07186112094058,64.96973063978784,49.721497927335214
137,3.000808779948148,78.64111872780072,65.30784333774156,65.51874452761794,50.5507509517521,26.42845584216805,55.11773159220944
138,14.846171631454146,57.59111527260961,41.78147042253642,63.802032330076095,53.27633499227545,65.17746965251554,44.445800154927014
139,23.60502291451565,68.91731728255287,49.06063664485758,49.501816682716274,52.48659928623981,57.83423873530979,54.35791603901428
140,15.738281861188279,39.945028771983274,46.36419991939421,61.41337179203773,34.49558726457273,36.93201676366554,59.09092472861864
141,1.5130954172413311,59.902196249179624,66.74082464254968,64.0533023700172,46.598990598577714,48.56316640727557,56.53558772020416
142,25.853604943166307,56.10920835106153,56.70701685047835,47.54958488985435,41.14101415729185,46.415903621371605,38.61515812204868
143,12.662253508203715,45.92343939626997,51.672237460904995,56.44914110938983,63.47545883475142,64.19799126335852,38.938573608701745
144,48.88256114426118,42.48386105751067,53.83317180568462,74.20174177056622,55.7743777347428,65.01860834964586,53.10140945177856
145,30.17652360985427,46.82391066320218,43.58687576113444,57.14502987741402,48.73234168593903,65.76438825334596,31.44673279625242
146,15.232978463882246,63.842603089895114,54.45620047742683,30.280314155607442,28.151490571252005,48.858674759640074,66.24122760998318
147,37.97451174241328,34.684821590030666,54.445205114324956,42.076448154269684,50.202244860546884,51.333557228628784,54.4536876154893
148,24.09795534838495,44.423441676439666,47.37223641815247,59.02829348845519,27.472033140777704,70.23829785272116,55.7794960601996
149,18.90022882510008,48.732900672794585,59.38850047338177,50.37544168009672,62.366783660855056,31.951242438741286,79.94599466883176
150,23.33131177481617,50.31931232633687,57.709435621827,53.777185347560504,47.57306511722183,42.29549181092926,48.174619106837966
151,9.154204792415959,58.35968636829217,30.753516974429505,41.25779646429972,62.034486817717635,49.77823447420426,60.63405263727536
152,25.56587102377843,51.77274295069954,56.91649646044993,58.60052533440319,67.10146744352171,31.384029079607735,45.554327663404834
153,17.865628348825734,74.18695000133384,58.60330825482907,50.482569085342575,43.7578476678481,36.0456678000276,30.324310713505433
154,20.6391355815824,62.44120885348164,51.58401279801233,58.419313653315584,50.61705664677659,50.60675298026581,43.93308273833221
155,29.18342621501874,35.984824349609696,64.49209910336374,48.889095385091764,53.06889294079497,44.287221983530806,47.69860011384967
156,37.60169459542485,55.740429154934446,45.81994351284508,64.43215045196129,17.006294708438947,46.5437470680175,22.03569202492305
157,25.067402725613398,62.68258512455743,49.8329869930363,15.064050136219251,55.87764607548991,40.828920969485345,62.25958446810723
158,31.297978012614355,50.07384408120387,44.23075429308314,56.08978855367622,55.334986168655504,54.53109917995517,41.219349720596696
159,18.12286173337748,60.80003649301451,50.04995435953654,59.27808149014523,55.02342241061268,45.987834342015404,50.42386915891837
160,2.0799638291368057,76.93707176895585,31.7628202818133,63.64869929968445,52.26672178523799,67.29541013660736,77.9995127934254
161,19.206060990232753,55.56669416767178,59.77684304073591,43.54859487073314,54.00191641812875,48.01402330659102,45.383369495712735
162,2.339064299025101,60.40572123517581,62.26799986117658,82.915005949094,41.167019658976315,36.92338851280437,61.8303927099376
163,17.557287548087412,46.77444030602857,62.46084333838988,57.66652354451889,51.00424328544507,47.228627155896376,70.2484578883444
164,24.445794333113465,44.83653409591586,43.00713310180898,47.014944825730495,43.29439898245864,27.09632439655832,72.60596468294872
165,1.5076355224600007,73.40412894161099,48.36088922021509,48.56205043071241,79.05200349728231,44.85105214976082,60.25088162054856
166,25.409786608360164,35.02756154865118,54.307883123643606,28.273761239814515,26.122616621952083,50.513003748642966,58.16128877616295
167,19.23938984911782,58.30566781635854,40.996310547203635,60.437889323435215,58.153105391721084,34.9344423594328,31.604467961180006
168,3.304890851698298,70.25990822501572,40.90314876352055,60.07365056129739,64.00087658634602,62.327649758115626,42.445737359846966
169,22.422159671036923,51.6058341190239,50.056806372891685,71.53353835901059,40.49116883899277,45.257665228953016,39.4370105112811
170,22.215015884526427,64.52066246142226,42.03049650118272,41.743537177370236,52.76446666867514,65.06573472506503,54.586640322652784
171,23.667623300102083,55.68297248202758,49.17340561982242,48.39498201466135,41.37693947539838,54.09235588621469,73.45630625378244
172,4.157597890494056,71.30658360495906,42.059792183509735,35.516495645737606,62.45985616630344,56.81414166123932,51.12978572944701
173,18.12388080825112,43.04510338247221,40.05600258045767,53.9321619651515,24.880533048769607,63.35751689320777,73.24417193750782
174,16.168727960945063,50.25364130734087,47.649734723144086,53.96730447300739,63.52697347553134,59.040885369681384,31.44258886822036
175,11.583339584493531,53.29985300696313,35.54545839053702,37.909536796284385,27.55271614769434,74.02645189223526,36.22569361655401
176,23.282832200386153,56.96078008631282,35.59974229763323,61.45063506699223,47.249541020342825,45.38269042799115,43.02255482260915
177,-1.608190580180458,66.62939688302023,47.97306370628406,53.39350083705143,37.046731805070095,45.10388027311699,39.539509301765534
178,17.717434063219407,43.454505436436826,61.01725490416021,49.50910100424091,52.968325388931845,49.74472224901067,70.8324117124532
179,11.184145790801578,64.50832366222834,64.94918388656117,67.77029689422872,53.68083160811027,46.96830781649598,65.96936236277843
180,32.81861598849628,54.47932336828674,47.15250723039829,45.84367699161863,71.34834975089329,46.556527839179665,38.01150808323082
181,22.775806891492156,47.189332966810014,46.48501994499728,50.37905748465621,51.24711680773235,46.65193752003445,21.98069733073987
182,39.776730486749194,46.033639579957665,58.970376900257634,37.66019129366739,43.67202712594855,71.82146649717166,61.33200010067243
183,18.778345351122844,50.97498886882419,50.33136027811332,43.387921401062826,72.9601726268563,72.57748993605448,75.25001068686363
184,9.451397341021938,67.22620974622572,56.55004199409612,67.20870169785769,51.94453129982779,53.69531499066828,78.99078730894692
185,29.403921430226887,55.70886662980044,46.892224075276346,73.10570567689955,63.9492957275575,57.29988392926143,54.25553483753439
186,24.347513795895292,47.18270060008849,59.90423974045284,60.441398474063995,49.55156646746716,43.8056368371468,71.808585940431
187,68.32378647572948,28.41460871817396,58.24007714211764,74.32297725408802,50.57676899843038,49.01226840827913,37.26414120629886
188,30.88265168481721,33.91890684398796,42.7144449160253,47.654783486106496,50.469895536034024,63.85557677964138,39.79456659320802
189,43.224063705758525,45.71203858033568,43.938912813627745,50.92863832081997,42.26842541302458,38.71632231878823,52.99630394615349
190,13.510394646292276,58.74465769320168,39.97723014812294,70.40015512727815,49.399135041530975,59.64043704300206,35.9243020232966
191,25.778353227852076,36.605634053211894,57.10035762712928,48.18711912654407,48.49665350014617,53.461760916581014,60.151030055521844
192,18.395403762775306,45.43802508298108,59.784819554032296,54.832766273711705,44.77698478151344,52.419051764030755,38.97188601458128
193,31.184957062241587,51.495263095597664,49.83240098996247,29.62558134848011,67.21185283293563,41.529153227710296,54.60579570771387
194,20.79066487442192,53.006409159010495,37.03483768107798,73.13452587584979,42.226752578186606,51.41983403599508,43.54694104830351
195,27.627203571048092,35.003106006532086,47.94379624103288,38.33406550999519,51.6616019942694,57.17855087663925,41.197982883889615
196,55.00806511287411,33.06579397835337,44.57722939927217,65.54334568469687,68.12071446678513,56.09512287973956,18.819125666260806
197,15.682569901762646,49.71400589083481,23.73503128388248,49.58530559268506,54.79299320828046,38.13268786074988,62.140656794254205
198,4.935499633458839,60.85129403060606,41.54623390577879,61.46819305707089,47.43506887983453,49.07614271921716,63.75470381855164
199,25.2470076300409,52.413793582508276,55.772070139464404,46.18971690886392,47.830415337811324,55.08397939047863,59.9767980981404
200,12.855544698107522,59.434943525077735,54.48574034005386,47.42721299898697,46.19304431107106,49.617877753791994,37.77236391276053
201,10.056665444816707,61.049190672938714,52.26384436248152,34.622121811559666,69.81161269507687,42.50225725898371,41.58347984479064
202,10.27970272541841,59.80729461370783,43.799947289202585,77.87031335915613,46.19037068255453,47.979902958113655,34.27275300308182
203,4.556899082340113,64.03545494627063,62.214985115526154,75.68725297527448,72.12589346764429,54.02481628785548,43.082828464051886
204,17.633707620392464,50.973223595459366,48.473970163948024,69.89077103017262,51.14123759917205,67.9473181755688,40.59924622060955
205,14.757030924312675,55.897628992552875,48.52978314417768,45.8142897439128,48.66106400641882,56.55331781242891,44.81984688880295
206,15.623653023451887,48.18299399652666,45.30996204004521,30.39103847902886,40.930849814452365,53.570717391139155,43.33703430401841
207,23.741545751798256,67.69007720802051,58.53826142613608,45.47855952696864,50.858716883532395,57.10782862153233,60.31142149152961
208,12.658195116232827,62.2873269751326,49.60601615539202,59.48703940394407,60.03012976462086,54.300729436938866,60.9945654743845
209,30.28551185848403,30.027329669892815,52.462093983185376,66.50110390271497,50.76342080011751,44.34729123955674,40.24210787887031
210,12.831684066154217,57.48327417282288,61.89189993365743,59.27094711104618,42.00527367519217,65.38260924265386,50.587662858735044
211,14.283277669017915,57.07096031628859,62.39505269981184,50.83094225942207,54.97457031934052,36.15930977556569,40.65158398447732
212,39.962702102861336,55.773728648540434,57.739674603532286,46.94406977206452,50.701833125010694,12.447785792961795,34.690903420385396
213,20.542439468315333,51.16654174818563,42.21421825187722,47.551540869965436,61.890726472409135,24.929891432730905,62.19487073583696
214,41.25983634970619,66.51653845639702,47.93065297244197,70.53643473901188,51.402763372805566,51.83262993962475,56.62922541265081
215,5.737466132478096,60.840534144479996,41.217118071246375,35.107162342692604,32.805219756402174,24.038448610555264,52.481235260568
216,20.091233254867785,47.382276549213316,41.93886218475019,47.29786673297767,53.949028749087404,45.46730121981676,48.91631272795522
217,-0.3445220282794237,75.56862252569175,51.06099925269223,46.22247495498923,42.84756872360893,49.790823470404725,59.42588141078325
218,44.127508474100225,59.32810528238595,41.98035585836383,39.287382731501836,40.64540304992163,39.52851687642046,63.934679268799094
219,4.673178130924566,55.68839177976262,57.738752446156305,35.87856500733126,66.20734562826154,33.117296265124985,38.1908443487291
220,14.757065126184761,33.05418092168309,51.64350239558277,39.8747157464352,59.657448313700314,41.27107042435733,48.96689722506277
221,14.156665255936545,60.00961127389744,56.16422802246289,34.52986631694348,22.353270747996916,42.65522379665222,29.993653371270703
222,20.979803940675488,38.696573163734065,42.950043522201454,51.20870277835733,50.466046744130814,34.827387107972584,34.49439759161707
223,28.911344514737266,62.044722177170875,37.77809074834943,53.402839025624736,59.387902613147084,51.06469153017274,52.553876652948645
224,16.22321995581087,58.80611857333156,57.11022284502191,51.679226701737456,41.32594551911336,37.77893412266115,45.876198930590284
225,29.143766085598884,62.177157569021205,53.82245811532643,50.3452065514239,68.48803273887356,31.52360799243743,43.82880303699366
226,38.269846600063566,49.71805387243896,35.23257917643025,51.039173754800636,53.9893204642546,39.9038608314339,45.24232473013268
227,19.534169800858773,56.9625941305108,49.17601192010861,59.69486614883797,60.91150202920613,42.38102181048878,35.04082818918159
228,26.16842959006695,67.40146784409762,52.8213238087483,53.810099922715814,51.76632135455384,33.73417290744693,30.977097041162757
229,34.661839321880144,62.49349220871535,66.43094959735367,50.300784395332,62.664051445123434,65.52300537211002,37.32095801989403
230,10.778319986485332,48.515612136034036,52.18910589682766,52.65995165400031,41.76072698133469,70.9832824173246,39.731770129340354
231,24.15163903326498,63.00294803748424,55.62457288135325,57.33121776467166,65.11155504566187,34.875217291130795,36.37763836002999
232,35.41173821808519,45.18959534716292,54.06207707132119,56.88777404946678,35.21001563451107,46.690589824814396,60.91906822437116
233,25.190801075951672,65.64685659742442,58.65057721351686,59.06997145650661,62.461860895188394,64.13327835632619,51.91461185929576
234,16.25862948179057,49.10682376345799,51.491468557754615,34.294514002411795,50.117715831591624,34.04564299631987,52.24860235673992
235,16.268486093363553,74.12119887605662,48.17657459208925,68.2997639694993,71.09741331407099,54.58864863206979,68.87298143350837
236,44.506863040111064,51.08400652853786,57.615739520478236,35.2471964377701,67.43599754523164,61.160372222381206,47.190985591705015
237,13.11327411134401,40.63894471855575,32.32189527470801,29.15039951291221,34.040394745689866,36.48210816637957,35.44262003100632
238,40.63142799103593,63.171142349139615,48.20260169964022,45.733405469669414,37.07743998866488,67.01546716395629,50.23737984670292
