unit_id,JobThroughput,RackInletTemp,CpuClock,GpuTemp,PduLoad,JobQueueDepth,FanSpeed
27,20.427267799627636,50.014769916986445,38.50006733009286,50.19761677759917,51.554365910821424,35.90330118009082,45.49737449968012
28,5.4261897852292,62.61795791336178,60.36709827911548,62.95722187215375,31.225080837320498,49.08773684552008,72.7258369254683
29,24.224177998276204,34.88376221473046,38.068787492005875,51.95714968467951,62.315088146947794,66.11336892035806,67.11745312078766
30,23.586162850486485,57.57175971393616,40.49547609886929,43.533383573802766,44.83879946955483,30.316883974041577,68.76076257090153
31,41.90776846100768,49.190672841001714,48.887352911946195,40.90320674805117,44.501104575378555,34.37009989063915,58.73929855313262
32,12.01889054921169,50.70657315057915,59.20331561975302,74.7857363067883,50.3464954037116,52.429696814259664,40.87711148360325
33,52.34279693410161,47.901083842328575,70.16367283210273,50.839287688499326,49.2393648911892,40.52146615033121,63.24015084570777
34,40.51356494904096,50.631677141974805,37.66834351825649,41.51972841521608,56.573581378746354,33.22482244492178,56.83376996450392
35,21.637448264566085,35.46099450598155,58.27201478136558,56.11978563393186,51.74014475922116,56.152884897445595,79.68750386082527
36,34.07104776951787,44.176779423144374,54.69319448932141,65.87313945141534,34.68829872368119,31.339079151417387,46.38234127456783
37,36.79649628751317,61.29925692069754,55.54567292400307,60.890439683664916,45.2420805179817,51.540235618283866,45.79811900382038
38,5.6288245429119135,60.755742501940574,43.50369665048558,44.35693922198666,50.35160912164397,44.96727112798154,58.24745275066771
39,3.840381532865469,76.64453815281769,45.86592112933494,59.590123203980305,43.956086380683544,75.27276086398535,51.98448390406283
40,0.7273541609661649,61.30239638573383,45.09547165571163,53.08237972204968,38.2496075083844,36.566606073084515,51.180964689044174
41,8.919042864396957,73.7745946028264,45.79144530055233,41.09288737826809,39.486685955559345,45.20251490778396,54.3403398069071
42,42.07685887195405,45.92680108299487,51.796177671781,56.27599688375347,25.995478494608108,50.56829381420268,51.69898116327647
43,20.883251829198603,49.418643600543525,41.75659749547688,33.953114936732106,53.05056354488311,60.26132716107616,45.61726746775726
44,28.823982411501035,60.131498093995596,48.9172592797785,34.810323850016665,50.81595634911194,79.17636639852114,51.577052463511755
45,14.624757968604817,65.80469333579771,64.33518828984025,59.71074119354101,41.70561981926278,62.524029099226446,66.17409256916872
46,36.29704939289675,59.06780663574812,60.11197692529216,44.90104604802997,40.617599935154914,48.93577165369402,57.64212685554865
47,33.15464593806607,50.00346608212576,40.75051287632077,47.42186406991349,33.755715854009765,64.27275714819088,66.05057083565467
48,14.399029122111063,62.928359502713775,39.260878721597486,54.177647824835965,55.58145944347435,43.012362936224186,57.70890143882237
49,36.435265638869076,51.02163175757067,59.166578700951156,56.805802921682414,56.7967441640391,58.96161094545478,66.6206150555324
50,5.140784863675564,69.05297821156606,59.4962306678868,52.851314427424235,70.24193959807661,56.35386137022006,43.07839017649868
51,14.025884871595949,71.22084622113594,44.694193531751466,37.38761604699341,40.80296106007062,45.278452919086085,49.3413511250017
52,12.948802319269014,55.67628121527923,46.84381964115374,67.3956887685267,61.09888558613827,68.55400801859139,57.065131035696915
53,47.917453616919836,44.791835518549455,38.26398645976071,54.49360333533859,68.3621346205245,43.03008027133176,64.46466879177133
54,8.760355120170704,62.62082979245921,53.188396832442734,30.452664132226147,27.882184745321,66.53954465280518,55.7363038042214
55,17.961987179170738,64.69921152694157,47.570585412803354,32.37489801812127,33.0780756379309,46.073837849561166,62.76690301634345
56,13.18896794399509,63.68146126590707,56.48575381964583,41.15401192408331,60.58156679843207,27.80437642099097,56.967692504015666
57,25.883242907654207,52.53262491056948,61.89075765407354,47.97688124670036,44.08702643873373,54.16355812815111,67.69529984512607
58,3.00191818073775,67.32442699233361,52.76733193567647,38.53373335625169,52.45993279826099,43.9059568335441,44.707134669742274
59,25.50138712500377,25.542661998153218,45.62632223206489,34.988334422977594,56.41076266544419,74.88374789632608,65.8919495408153
60,28.961805125867702,52.7588546690473,60.74674651277664,47.92572146231688,33.34097307731935,59.05693117910046,61.15962507921988
61,8.625909465901884,75.1345017146738,42.49409478134147,55.20508891220616,54.36976820926101,55.85279867001452,57.73630901665536
62,53.85746767959999,56.206731709838785,54.06624580982499,59.50724013092386,32.31900969480041,38.942025526251165,79.24813470557666
63,22.32164452241068,57.3064983086967,66.91659595086658,35.17979767554567,76.81928785036743,65.66823892102796,61.84142953691482
64,0.4857330410486269,69.9314416220481,55.41319429551417,62.837433835638556,23.833728270422753,52.24270974455143,56.35832843625297
65,11.484799947642806,47.34632798383375,41.90226371075646,58.87513556446014,43.121171116041374,52.73786686068164,65.3701174300536
66,14.377598422072216,44.37750389229109,53.10769459285791,54.53077484366083,48.180847086175206,38.66163500430228,57.249006651359025
67,14.564364720626372,64.02545906468367,59.20882456744362,64.70747217298,52.24608277747054,51.39669368480209,64.47995814290627
68,44.47319898776702,59.254085169242245,51.53792206901109,26.218652318698375,48.7547289374278,67.31803745691604,53.11080131095057
69,4.536001453862787,48.691279611925694,49.76632247433572,44.91001714607871,59.37927838355095,37.79849673958015,64.69758842945988
70,14.72729662413161,38.922635401546756,36.80533257587409,56.96262937643368,52.284052869155346,37.89922882421931,66.4250909143997
71,11.819855170094641,55.145907339909314,46.630499635413834,48.30978368892331,44.17657831341023,67.9770124998991,49.72150305129339
72,23.6757236022242,53.80489993318246,58.61926853499293,43.409358887043055,51.37390171473352,30.48638086081836,65.3346457594478
73,4.254470844521951,60.088680344323315,51.121651336940346,65.15264230635599,29.159151772928237,56.63646937224837,61.66587705453706
74,13.130874286415246,47.51687261276547,49.5846078848761,39.98066365147728,72.81703095615029,39.79996445614654,59.13144938021374
75,7.049026127683309,59.68748334005504,57.0063716647477,53.37900341020445,51.81597156900915,36.36810504877185,53.97473483223114
76,14.415130845485601,61.4834046558037,51.628279213444145,50.27519310246856,59.71457507260726,60.05446230867015,79.76910910343109
77,3.468249110496261,57.29047781789655,59.61851432484367,61.57581419862357,44.978210569769615,48.738809398043124,67.41401233964706
78,17.352927702054984,55.038317476087755,38.332926585068655,47.94574567007406,49.48665472892994,52.904311982753285,49.64321323304396
79,20.24193753001701,54.66945715588258,59.78424287229746,35.14105776417094,35.859006090731086,46.466817479773205,53.851779528323604
80,48.36715538116408,60.43069674416597,40.0726049519087,56.301008757082684,69.10470085136397,68.44766143250915,78.98008604248982
81,28.509558219778235,51.76952539017732,46.367936579290536,59.22082077254805,48.88841282317124,76.32581819651719,59.782281702621084
82,11.800381643368368,52.75220874911399,44.40140109000792,52.879881499137326,50.56446577666298,41.846481671937966,61.6949899045005
83,49.70801615697406,66.72880936045868,48.63266184394834,23.97634197984,38.9991832200649,45.02969789736838,64.7843172382869
84,8.064605582339535,61.23859589764941,42.99464998378026,35.08549463645973,47.769353887711205,48.99028367458928,56.889938679476025
85,11.42853693022211,70.25179286684164,51.24197866149948,55.154024191801646,56.780285113266814,54.24346299581223,56.4792766901375
86,21.364409174486887,51.563404543577775,44.480107813762174,44.639050677490005,62.323424216154045,43.20216694349839,85.53618877187931
87,17.985245917755417,57.21208984700286,52.601236317029276,41.809615748277146,42.00408001287136,52.580029864682075,60.464463206769665
88,9.440613580887721,59.035675494533585,50.66209781746242,52.74653081033085,51.215899050520065,62.499113530985156,47.774335414020925
89,15.47363550416237,71.29751102243534,64.0187627639485,71.68720428882446,49.84339692429016,74.50882408186008,40.2882529537688
90,43.79861281596618,48.59851934693967,46.85303684503481,53.06073050966043,54.23339905241801,55.71974776806943,65.59085797697881
91,24.2112730939964,71.28129807796654,45.30398876046615,40.940301926847816,44.97167046549038,47.8266208377573,90.40588358105943
92,20.289616974711464,38.937915876819964,46.287007075743176,58.16000924171749,52.10146254744405,48.550704250203495,55.04867266668314
93,29.770626769678113,47.88623065128263,47.596521104208804,57.28017594896811,56.1438175991135,64.93272729858077,45.77763565083477
94,33.64851989260439,66.18239820250636,41.33802532220976,51.328835709194095,40.62220603720227,59.820580949502066,64.3481467769262
95,39.69593540520509,56.14564118887227,48.73100743288735,44.86835622603053,50.19272586618663,52.34970628268708,48.388488128120905
96,15.913237789563851,46.55879715994908,48.99271544167011,39.91733085516388,40.00838074632771,42.94271357449792,54.98372385809041
97,25.774603726861116,53.371901533719985,36.687029784437335,46.39297808325795,35.60941318457052,23.28843132958938,41.826036521967865
98,23.662119092557482,74.84504804654777,56.377904282749675,35.23177834739475,49.02123651330278,52.465980461578795,52.96198955920872
99,50.14369620931306,48.211884039587076,44.58222703080987,51.591652635623404,53.93147640221215,40.37955774183713,64.27577498416316
100,19.66836277377217,46.224470125768114,51.19186276710734,61.92794433191312,34.38236480581841,56.88199293846162,72.72394648272476
101,9.325711590722841,55.973915589986944,49.70988274315256,50.76599478569235,68.3585499111683,35.79333918300509,56.85197483111986
102,7.88121974726152,62.476419670145354,49.73007459401429,47.57926113175506,67.34988542411007,53.61664427075838,56.92006829594644
103,9.607069071437113,64.06393274576318,39.46614689874537,34.096108403180914,48.439361038904984,49.98357802098816,57.3690709758214
104,10.62410674697143,56.7006716304006,47.63877442418909,43.483868741421524,57.54796660073102,35.87270107795628,50.359182501388055
105,23.86220239408965,66.81167866981917,49.83220509303194,52.647773781079366,29.85916082628211,43.97489482891572,53.088383075329176
106,10.481686805097269,67.67620693207796,52.82620317345914,44.513333171719964,49.20163573243002,46.202146292679906,49.5327045412
107,27.95012681739904,57.83749875089533,46.34452016515343,39.09718383765675,58.7113279563956,38.683948384104966,65.99106304210542
108,21.192085895318677,61.051075699068626,38.0189954238115,40.58266616722526,38.66628550786867,46.13831576871482,43.46796488480575
109,4.727168428973497,77.70143969475303,50.78169220913701,49.29560030427656,59.99246624541044,48.87455675463982,57.13257915530208
110,20.448130464959924,61.98326403677299,51.932619312077186,56.494134334943496,55.889802551142544,55.99509937865584,62.348402778785676
111,21.665385971599456,76.86325651538641,54.89929547420293,54.25606406593773,43.23999287708911,30.362079739176238,77.60520959112704
112,25.790694683907304,57.214302007266085,58.37722987541414,57.76437685325195,44.167425588913154,52.78468675287972,64.6271177836885
113,31.76240183422295,49.30538411360375,48.74138811850971,50.92480616346765,39.38415628239398,51.745028156559655,55.08113521638136
114,23.66014118355657,50.68115456305315,54.32651430013164,75.90029577794014,51.79212222204552,58.82284887294143,63.03636583763585
115,21.64199348603794,54.84292018367508,46.10613887171905,49.70357116320161,31.55415225318746,42.244217699589235,73.79320741346586
116,33.511019989936116,50.79415570476524,50.557912779201736,30.897802611310123,36.7572586655806,48.08251921933385,62.428297455227515
117,18.629517046352873,34.81399435663465,37.4009729827584,59.58351450565559,50.96455813260019,33.511963239575955,58.550085017721635
118,30.196055251354064,34.153177357320295,37.95097564991246,42.03768578720664,32.81511085936621,57.65744357248872,41.35152217306087
119,4.575899949435101,60.02092842835366,33.12642846170302,34.09955253932469,23.21568365631632,49.361721715978824,68.52869790139198
120,39.19304732824234,41.028101774451535,50.817112153637574,31.059253280290875,53.236550319078106,63.46782524257277,66.61641221637265
121,20.398916134296726,62.15495051913423,44.04946410157631,53.5186623027845,69.40623245881866,50.55730984510073,57.59621076933282
122,-1.9651223175973027,73.96790005187569,46.65689772604183,37.75801994707388,36.7498435514314,60.72426884967008,62.14682151827557
123,25.587125949252332,42.768034025424406,46.58503122221883,42.63325400786911,35.19528687717772,50.71620978897227,60.15105803685816
124,11.657892528601478,61.73652241553119,36.80931547384027,64.44544039082872,61.30667918384462,58.092909536030355,54.658147836940365
125,-1.8426990599558115,71.94968387935226,64.22417060473286,34.96945337392947,50.947884818434744,26.327868248958858,54.736815858701945
126,14.12277849803485,56.24368567727328,37.951340184383945,46.15575534644829,35.16219773851539,44.26957700646024,38.49199705922028
127,14.36170926754966,46.25303415021019,47.73938864646832,51.96103623711141,43.97249372014512,44.244023462106284,70.20507869110247
128,21.59036786555214,40.857984152334126,43.26337815271295,35.8765227291472,68.41303925814911,59.356237396979594,57.518155953565866
129,39.762714868126935,60.23634811186787,50.793002368809866,61.67804690938108,37.96983713942225,58.84240148683899,69.76759450676938
130,40.01691358006399,46.47274984960552,58.36472854587088,58.89843805179483,42.833095531847775,48.211137763766246,62.99183332853536
131,25.390615171442498,37.38861773938146,49.916258963139946,46.606098922064525,37.12574059709545,56.82435668523543,59.73769289178448
132,35.94376659892664,84.37501871630175,61.35780839166872,40.065126460589696,64.85407618100724,57.26096960213495,59.57128873618384
133,65.42114767025409,48.617164448329625,54.09923415867863,56.40566144603776,72.856765850122,50.5404093147646,54.35717872041881
134,23.295621445283818,61.244545488218364,60.89587885761938,48.789084959045226,61.78412784672393,36.030939526087195,56.215815423220285
135,48.789219985027806,39.765368870165794,53.14416703086244,37.19263500272254,62.23903615545472,49.61719337079657,81.01239240279513
136,28.397871092965,48.50793800443721,54.65895579433925,39.28166876898992,63.59101392658919,31.14633589836789,56.814178361357136
137,53.05979079422911,69.30433706650129,59.67445915917151,38.15473568430774,45.84077436129001,46.035052136213245,71.57641480109493
138,10.522963077202256,66.00268431999415,57.49775292212847,37.32863516227467,63.248235134370276,64.54735548225406,46.37687826224906
139,21.0943633191974,52.71711594281596,50.446679834702486,61.80404645013667,51.12194034486388,63.457793584530826,61.386691281260454
140,43.694807046004556,42.077088059011984,36.443052716245504,53.44496786234952,60.723053983544716,54.20892753296033,49.19349437048968
141,9.291102635594257,77.85268515183412,45.00015617977026,62.55195666488716,55.47447529993352,48.93362372877709,58.04458187370949
142,46.066245032062135,53.21344180107014,62.32766342665831,52.154786150714415,72.84329180610696,33.023228490258916,65.78474986262215
143,64.10001154142107,43.03416716999617,45.74465500431758,46.7497816707405,53.50191301811876,50.964548206362075,64.06792967468466
144,5.625392131430539,60.97790603844248,54.180606672851724,63.833147002980496,34.39699053127868,13.17159567487121,60.247450401434605
145,47.957704346912244,38.875593441854996,40.11420462735211,58.63516712350307,41.52451899611931,53.72704672267639,37.848289590181665
146,37.180202511349805,49.691664975017545,41.40114144828974,56.35094564697093,41.01366312778137,63.597989933373626,53.68220261734745
147,15.001536735525255,63.7954326690542,49.14965171766482,48.73398605947027,44.12395560998576,42.374381732070006,65.1447892534036
148,22.186125813913595,44.21256443590132,34.85553226770763,39.23553038280397,40.015017760666346,47.59349077903349,69.21419083940738
149,15.597310959159602,57.77439968707104,49.292307471548284,43.89341460092996,64.32576502144681,59.26875034919114,48.90666758867864
150,24.9801641651443,50.26719070512295,61.11805768026695,37.95172827722018,59.25136057156795,41.91579111151063,60.717712179288654
151,26.596393561015947,63.161212365939974,64.3788488295562,54.69158615880699,49.28031790090881,64.43144708042895,69.75013881268026
152,11.43595226453736,63.54694593596884,51.86789392071661,58.874645538043126,36.6190492251521,46.42937974673768,62.388603613569344
153,10.183144681357636,62.64458182670939,38.1526285382301,69.6667326843649,45.80756000526466,46.99958503416265,54.03738786023268
154,12.715786859048977,54.764273823526565,55.13942585886109,48.62542890351,59.47077142571073,61.40527454253742,58.43378841598153
155,47.83836294228904,55.13635843953004,54.10528369365999,34.83829098915827,68.09555265999899,31.47005266798199,61.65677747148785
156,2.5620104676548445,68.66691594298548,59.25023158514903,47.32115452716143,41.975178822632,47.87449593247129,40.31334436698433
157,32.887868699504644,52.349780505805086,52.922573582619776,39.98031358591092,55.62525955480667,51.593647715235576,80.76390450332721
158,2.628033485602753,76.58490812247217,50.75725340478996,41.64101253508353,55.395443035705135,60.49014146506641,80.38413412347116
159,5.061205550462098,53.62929981893501,48.95273767109612,61.94112612391211,50.07477747882725,67.49725632238696,47.928535921339524
160,3.147623567165776,72.13862373068353,41.67004283402284,29.339935842150403,39.10485153687257,56.19515616124666,59.32508200583561
161,14.736214428946994,52.468291636493575,43.18065741665379,47.81088336353874,48.72050372100118,63.5088343086441,54.476067739354285
162,24.622792955396328,53.59375636414995,49.82717632884473,83.86361887145907,71.32094014854304,38.777519156305694,43.644984456332836
163,2.6025801217234337,62.1719126000883,51.38625031053248,62.42635709774621,80.97012614545658,71.32717205527595,44.13137131678754
164,2.6279303356356873,58.136559390680524,33.719105174124245,42.27993296271653,60.99942751645784,61.39417586587131,41.932358892283155
165,11.007069511927204,63.01166264323697,43.683669411301366,29.426421351461315,43.557249476273356,78.8984569857322,62.190929907414905
166,22.578052791551368,57.7090388028297,52.66826573477906,59.3139400508467,64.12835897914897,35.33574003076949,54.678151778426056
167,19.86788046535303,65.15467130488923,57.47459133905433,58.4663545140895,51.57562557818711,46.43370137515682,57.20382430977173
168,48.07887664266932,63.56980293433943,44.85270290331463,39.290143319586655,33.73170022119217,68.62184912516815,72.01835260277464
169,21.442902125086135,45.51889208664738,44.52764153399534,23.222334136225925,54.13485304120605,28.794847785365405,83.9032894807901
170,25.511786024385714,63.132803807409005,49.90813776827968,40.95960781790223,53.149849754136355,31.66681430088637,61.87688560196125
171,24.553789491011692,42.62563815530862,53.13024350295946,67.48733124927146,66.22783298115101,49.19380533210575,52.36094510161854
172,13.130008258788088,49.464295284038656,42.5541174763489,49.23624891495028,19.948564663478038,32.852770188877784,67.40644290383663
173,19.067302572340303,51.58979300229592,58.55391312311294,59.17040046704564,35.077269683162555,58.852858375179146,52.53170219965324
174,38.75602469586844,74.77371094335845,54.31756137950829,55.556261885701915,38.54430817043962,38.56661623566391,56.95590084819928
175,14.221556152746928,47.41018533004334,58.171785344473136,24.35504017169141,54.25750217574571,43.192133922123524,53.30136408031176
176,10.960368895037089,63.16647129897214,51.21692438005236,57.14894317365205,35.46710203787922,59.06829915899828,62.99147231486301
177,20.880876216276405,56.68876680179537,44.36094616875598,48.55502029401516,30.176881578824485,84.65267653640613,63.14199615420364
178,15.595928550449484,68.0094769924099,49.543479765146714,64.96514862516477,45.2024684600211,54.0750948777185,41.92087591919168
179,22.598372882719566,42.78711732873704,46.418024935480524,22.484918554546656,48.96986189999156,56.25726613605474,45.28500638268782
180,46.65808727668056,56.058585889624766,49.05927116456924,63.66884610988873,63.37834217223879,53.53023356199657,67.85772642687485
181,21.578764824672078,48.06342265356461,35.61184757237793,51.09909529114299,61.47784706069956,30.990277888100096,44.76491919461954
182,5.741994036589642,66.4399694929534,62.1712546088295,56.04277166717097,35.66034128019281,34.27004008296423,59.07050199580807
183,5.913695565844623,41.856969987902744,54.27393418739097,58.116959322534534,44.914474545735196,51.170637181239975,72.73859232989511
184,17.926451162672983,37.60520998769723,45.88112494242956,55.25326463668266,45.880071847200256,47.54938946104602,63.164218921173855
185,19.63561443408921,39.115385664405764,50.671962971376665,59.895058508403125,56.78042353640606,63.96654514155598,59.118172494619
186,56.23087956187059,62.50359118966187,41.7774317945305,37.02209604659281,71.38422814157865,41.855766884917486,59.18768089271433
187,13.090895829055928,46.058426553681336,54.68614078705716,45.65599769167212,32.51050234031849,68.04687360872867,56.84551115203429
188,11.316098416258694,54.090467095309414,52.43932206641881,68.04434232017904,59.242908285366354,27.382638345512888,43.23376784500708
189,39.68557954773934,32.523158020956025,56.48184438100402,37.41055401956765,36.85385940216727,27.742094147291123,46.419562565385874
190,9.098609943249388,60.90284511988433,58.49720521521538,64.85978745310545,54.99229235784059,45.28660564609099,67.31805260754638
191,31.324169365829192,51.68151859221415,48.98426373552132,47.74243391333507,31.829871328912233,35.392968447145826,73.30885397309238
192,18.394620459427642,44.28291726317702,50.4698037457091,63.29048692129147,46.888288154865954,42.373395332878786,66.57118188410891
193,5.4889663653845995,69.14135788497552,57.0557007910336,39.83308083186472,44.9170407440402,23.072869690601397,49.77317269997436
194,10.3014143086293,64.33523013102135,48.631164386796875,62.46757459815835,39.73379789651586,38.91379419357708,63.88337734271736
195,23.343910531988005,41.348891308417684,53.887292769832385,63.669460124287276,53.688466661463735,55.408841617160384,69.10654240261131
196,21.009870578805547,42.32900462127387,52.23612805860242,61.50280754789437,56.37691125350987,44.105963962662884,60.15012802733108
197,36.88820482968573,48.648357016561896,47.090513571754045,75.92025658385164,48.05491718900965,40.69974651799924,71.24921993571871
198,18.29588168066728,74.32737964925161,57.892350488853566,51.039630137181135,49.82649976620546,30.583702923557333,65.67684478461973
199,13.157548447383125,53.21911663495848,54.9658246660516,40.094168888333385,55.570857183616006,65.62555559963468,46.10920418047681
200,17.317050686743446,45.93884431070367,40.944090167225774,55.07055868338194,57.39700889860962,29.489455202794904,52.50129525089442
201,8.416347505584607,59.65053802401455,48.459979446920855,43.66014086270301,63.8877987177307,30.569491023200055,72.74915491213946
202,36.262068326975786,62.28703732380488,55.10106368519119,51.39045238451075,46.97679696672731,50.288427467351966,66.13110247767327
203,11.34121348841027,65.66784037443766,53.26712649612211,36.28873799596539,32.6559952672992,63.45235249778321,58.01377640756621
204,24.28609322016285,40.94627261117043,47.444813218329934,37.2364625158891,25.661878931953993,44.829180149823344,60.872738381300856
205,16.882331080248456,60.55168161462375,50.18554550337472,38.31319137444288,36.446230646637375,51.616612141667694,49.60386954608135
206,30.994144344436936,19.999349811980167,57.00688075278672,38.12241946958811,54.09761238539773,70.39102119938104,56.74484714376825
207,43.28954755533928,58.89602757616481,58.17808651982026,46.21952818349879,40.47563595461771,66.3803852617352,70.928065019107
208,29.98110577457081,36.50397015184478,69.98150454002251,58.40850784330607,59.943332588344504,57.726818888003876,42.80599815361049
209,28.866565563789194,44.14215058788027,43.25503427050262,56.18378651199792,50.526802358117834,52.460649983248295,39.04395467200472
210,11.31358839714625,40.45548620314781,48.06915638092244,49.94680097779241,50.23211433769982,34.27386752122508,67.72728895462598
211,19.49779916840416,48.67209884551304,44.6139364495966,74.88049598025907,53.77076644505338,48.552321951119936,61.3272791739872
212,13.380270145052645,49.62971671811867,46.49601555337507,45.202043724906495,48.59324133823082,45.871656637033,63.58250272258124
213,31.346520922936175,59.379430892925996,38.87563960388461,32.129557521638034,60.46671761851848,75.80031208205804,54.015056136236204
214,33.022666157616435,41.898717078718775,31.019487599442815,44.305727536940935,40.214443572930016,35.24577900431577,46.0331451783077
215,13.567711102627218,54.50949267910947,55.31966077634946,55.667545319008745,56.8231826008975,65.57925913015919,64.07079085090068
216,38.930857566976485,52.11004025258592,49.65014884794016,65.90578131120175,56.3884941700401,58.19750084718285,76.7103646077085
217,20.3186240052904,62.67767416650227,47.08267509953055,57.95913936090328,63.240017565605,37.21985992687412,82.25005375517627
218,43.11101338111706,57.650687205542944,52.050365344047464,49.65580197878882,23.90261003164524,34.586412284921906,67.35369578723895
219,2.969234060559674,61.627107426924454,40.623513543122414,45.054654703439965,63.600922879422924,39.383768713151426,54.161441751220046
220,15.157262080002862,76.2864638581661,37.071267074322336,54.973624696054436,50.82777807291707,50.158411776218266,63.769016753744495
221,19.720756119336393,37.44381356918386,44.57591245948692,64.67179417852488,73.34975781982901,53.05610492389123,42.125295958105596
222,12.80865476402902,46.84980175790286,46.88712886157153,64.56404442895075,28.35860519089158,40.40479714251574,64.42854004436875
223,40.877383519934284,58.244840262147974,50.7643838895386,44.879528198531084,33.02064227534846,59.61173967423408,44.65850154694187
224,22.820247706566967,57.086483431476026,39.259795357495726,32.18013260714274,50.85704377191717,63.60762901975771,64.95701236132363
225,51.52049702398884,35.93327532301606,58.617981189224516,29.70078147169705,58.2007627857722,80.47353599652848,52.82378611751652
226,29.9479956969822,29.765666579447473,56.01584526116788,47.4261026469507,45.27724718931128,75.60174698412412,55.544224936619635
227,23.500298282680248,60.39272191819553,55.02363972362175,43.210085012476576,41.53325602271851,28.793009887453625,68.07187411890428
228,4.486286649655933,73.10645003479571,57.30775471601775,44.78807787372376,60.765648024129725,31.95270283982857,73.34568947045618
229,35.65850110521978,45.83740714243397,45.09487335828293,47.23146477621448,59.56514490621067,40.499389855141686,57.72355895956489
230,56.90510942453357,54.62453829663299,48.69540521922394,52.89608448634671,51.43966772852367,62.51629155117832,62.42541643789482
231,7.948267605954079,49.03178974923992,49.4586619260514,57.81612653651369,56.81691721849802,43.85231505430569,60.692195646686216
232,19.89598246331105,72.16963921756948,39.26443252875764,42.54722407659034,50.69284085451306,79.45159591458403,80.43327065256894
233,25.50009209569201,51.37506303088866,55.3793876953608,47.044094993496294,37.08608699965442,60.4814868085271,47.807520843711764
234,4.6935431107291805,68.43030030092416,57.0667068499712,59.70808533485656,63.44181737299301,48.00011294661918,53.803738520648444
235,13.361883380724462,62.963193974405876,54.38736753917725,63.02220021444577,57.328081923769396,65.09359463678437,69.41299928466579
236,24.29957725930743,54.44748981601646,61.3881151100214,30.214214312767368,53.17280975219815,38.078670277593964,71.8687195133434
237,18.8158194049699,43.38489756414927,52.00347856752123,55.62302753289043,73.33825386271734,59.72428436830446,49.98133033590645
238,13.211826610500438,48.576108770070896,51.06497796948199,28.66916958277096,46.735142787416294,58.19441480523156,79.28862384475897
