unit_id,ProductTiter,DissolvedOxygen,Temperature,LDHRelease
337,-0.8893309023751135,86.51283494299172,46.62097018712828,40.08871438485029
338,-17.33944035592616,81.02149779304786,44.71258421981548,82.04623970780739
339,-23.89835623627058,51.18319435926756,19.89290395323816,55.797949188817526
340,4.076797582483647,91.42771283557919,87.53434508950374,44.19513011478772
341,-11.65533686852734,84.03990500162271,63.86381782802459,48.27761091188127
342,-18.397460521291112,76.4658479319595,54.219956240423706,55.76369468501409
343,19.603063262167268,68.13664166158803,55.49047603402461,11.744526175586063
344,-17.171697238640217,81.90072766685786,45.79593906090129,67.82287900077338
345,-18.238444465863388,58.39523982737586,68.91234054858421,56.45275188300865
346,-3.1689294615478945,50.831537064857166,38.168556223086675,33.271110628086284
347,2.839424953780589,68.0710889716987,52.01387809001033,37.53411416379886
348,-21.700984723359618,65.63083747259726,64.21320274940766,51.08458964395943
349,-16.94630150399237,77.00742479382734,62.01965093247688,68.75893445049743
350,-12.448672359296253,81.42611317310269,66.46946742603473,41.98694901734318
351,-14.71086282460536,65.78615542844038,40.42714882387015,12.291381273896619
352,-8.657827495845417,69.5893666890868,53.899567144632215,46.27577650458611
353,-9.55156994440041,76.73011685136206,62.86613304702158,23.34995653597811
354,-13.838795454389112,72.57770121183081,49.61131537980303,75.13274212960461
355,-21.072492753585163,66.29162829543813,55.34329706533202,60.993838127456996
356,-21.853953819698948,64.31702952080616,25.947201318256347,55.182505634350335
357,8.427280914098002,64.01658419495377,41.834199745359356,17.554350712818277
358,7.837904720653635,87.82434446232531,36.55859300596942,26.495460851288684
359,-3.1090824146732485,82.64113548615829,39.11311187073211,51.36734404921911
360,-17.584070316510736,67.9767221474832,65.44113736587715,53.714146011366495
361,-11.400821289963865,74.23109439859493,40.120666540658995,42.487172139788136
362,-26.418040869715373,52.41829798193536,49.19019397833259,22.999486829325274
363,-4.817738970947683,67.77603464396525,49.650628520867976,37.76428200798507
364,-3.472103322252744,73.16885400260632,40.79760144909031,51.9128943017983
365,8.314272636493063,81.65873136144273,48.73771426731937,46.749843130647506
366,-3.909710817083454,43.42454540635969,64.07953518785591,16.537944818549327
367,-16.463290576097933,84.53688506433248,51.74350728669868,58.62308394973805
368,-28.943961405035996,56.84132637159633,48.03872706880689,36.838737872858076
369,29.40902055816426,87.70679307266617,54.428746944147996,23.27998800173876
370,1.7831014825480933,82.84187563437578,55.757606850622444,33.06987041955832
371,-27.60308063257731,63.02609758512344,44.8799847103351,30.985218260178574
372,-5.420495411802932,83.10932460904453,26.251736117194696,27.714508423864395
373,-20.892676101335763,68.36596653416932,40.02811287968545,53.22223770467865
374,-16.201049684282196,74.6608026622301,47.812480780886105,59.177545626236316
375,-14.80315913273672,91.26684289417199,47.942145564210044,19.16053860034824
376,-18.36619666351123,71.89520057487356,60.48616695614015,48.14663549919754
377,-0.9328909957750057,72.52143715061351,39.27856031215045,65.44128900062191
378,1.374960817095273,84.77884798793549,62.435999164735136,38.00630977351243
379,-6.137284908554952,80.40713052072016,62.51703524790699,28.295269508819068
380,-38.18912568196889,48.760260135178264,47.01507106144996,65.62478734543444
381,-8.986707714474367,76.81412815099321,39.36889569875056,27.947225402925046
382,-16.21776358230955,82.0703964123281,21.015597676557753,35.040493525951774
383,-4.36790857524552,85.19106497994777,42.239723347224064,49.03566301400568
384,-24.741854634068716,52.61054027303984,33.36737506636877,56.730054565382495
385,-20.35591544273492,59.901799390254766,70.16258605268744,22.747701709235816
386,-32.959184291797634,55.9417108659858,69.57221530629704,54.24272187119529
387,-2.2756314919815255,81.43420715491028,40.396509509918864,32.31199166599648
388,-18.736750411603847,66.88862618321002,38.68262199291626,19.685141245077077
389,-8.151974789571888,79.61575416031201,60.49934762463887,41.95053089995088
390,-15.16250762644121,61.53784875911171,52.93541841636335,33.65089168033171
391,-34.03675502629072,55.039603514028734,62.79974267111992,42.1276467147865
392,-1.437019635512696,73.56832852785107,35.26548881958783,56.78102016081185
393,-5.129594983722181,64.59341519565709,26.565195417079696,15.730760957295725
394,-15.349008733336904,67.16956923342494,47.07679949763371,66.22572020720467
395,0.24481822008786014,91.07989042323464,50.96436754658193,35.015602977675485
396,-15.194988050755727,54.565429880125905,51.73912978199622,64.25326855380284
397,2.912852839493441,68.19310704403689,39.594737693825664,33.38355801618592
398,-3.9867322815491884,78.6498552750841,80.75007497751805,42.086263860833746
