unit_id,ProductTiter,LDHRelease,DissolvedOxygen,do_set_CO2Level
45,-9.880865510712734,18.444417291198295,70.2336635155624,90.0
46,-14.606936477690873,96.88957851052336,77.80970540504133,90.0
47,-15.463066990459804,34.4295352558228,71.03605929971168,90.0
48,-20.33357031901606,42.44152144338929,74.16821744922802,90.0
49,-13.194744263440668,35.93822874585461,68.9920593885274,90.0
50,11.73788737256585,39.60930977176808,86.26211189232987,90.0
51,-33.25073477059464,35.84472060899893,51.94357443698384,90.0
52,11.750816377423533,22.953340637438618,73.85587995275492,90.0
53,1.5279918432020487,60.87468690476755,74.57804969805576,90.0
54,-7.918221033871354,13.18664040815635,73.69506507123428,90.0
55,-0.4276690243283209,54.272180683667145,85.02617983210293,90.0
56,-2.8533560571117316,9.116358054347138,63.906762353443135,90.0
57,-19.480496752930986,59.42256715118552,74.33177414505373,90.0
58,14.32408368658279,32.47173850378524,88.95433847367737,90.0
59,-11.177206143228638,65.76159173801811,92.86846708475754,90.0
60,-17.714683247047702,48.5114821655427,79.01002828151955,90.0
61,-35.887956852506505,12.462580940771971,55.108210112779496,90.0
62,10.735190347054031,53.44594582026839,76.60832221022144,90.0
63,0.43927314867813294,47.20104147362826,84.26623292357834,90.0
64,-3.3503295400914546,59.90843181681659,77.95242105675986,90.0
65,-28.019984082934766,60.276202878526085,57.49562457943458,90.0
66,-8.008795276746152,41.19713714429112,62.29322415657119,90.0
67,-0.4517016257539843,32.75272063931504,78.28737304346974,90.0
68,-4.703073887953565,18.742435544702545,76.9747952535539,90.0
69,-6.577378172109254,11.57305990739357,87.6481966828794,90.0
70,-17.75014536294042,56.56097810189127,75.58599546042099,90.0
71,-11.902474033971709,45.27411594383723,47.66539196416395,90.0
72,7.087832671819127,11.652711153541006,76.58552084314267,90.0
73,-11.781336464137762,22.371103735061844,53.840795931974796,90.0
74,-6.818501346453751,34.3389217583426,82.87110906427073,90.0
75,-16.75634260945082,53.78969161244472,80.3589424069803,90.0
76,-6.398985636221577,58.675623756259526,73.85122874859307,90.0
77,-19.462031834032793,47.40578117119848,69.84811775110363,90.0
78,-3.8767879663918667,44.12378456938602,88.76876840316248,90.0
79,-14.681041608778715,56.51052549364491,77.3115680280066,90.0
80,-12.693887132135451,31.821772598073487,77.98165285177221,90.0
81,-14.009195440258848,58.18842957827158,67.53280637599782,90.0
82,-4.03202788624966,25.21603060510787,84.77320584407892,90.0
83,-5.158961218666013,30.125700394656178,70.31360572213703,90.0
84,-24.688577513672495,24.68691440631669,61.699637921284115,90.0
85,-14.341812757007673,76.3175642212656,73.52314232752319,90.0
86,-6.74296719396455,22.639348086091506,68.16303011763631,90.0
87,-12.184198084002793,49.809456331504144,83.95485530191151,90.0
88,-18.608941202013867,55.112435919211244,54.41458417636037,90.0
89,-19.102236418723773,72.88607514127625,69.5688923055947,90.0
90,-31.880877930414457,48.72288471705196,45.76234191212778,90.0
91,-15.716459569505366,66.32869043807385,86.62410228504919,90.0
92,0.49288651685729845,35.461471498229145,96.79564360138,90.0
93,-12.105541498114572,22.12535447183709,69.09274398907405,90.0
94,-12.610042690497714,46.873257255673344,82.73656780999524,90.0
95,2.0845792379394608,23.84857885062469,95.30705173218387,90.0
96,-15.72509706216356,47.854313349768425,58.56677295614459,90.0
97,-10.127253765947234,46.12957756813864,78.11659749712747,90.0
98,-16.068013985803976,56.178676287811726,79.62672107698661,90.0
99,-32.19328010723117,63.85092473517912,61.1608987448842,90.0
100,-15.461588329287494,25.624661843259336,76.4878160460053,90.0
101,-4.367779875380916,55.769898747645755,100.94334029907841,90.0
102,0.9357930085955529,29.037207430024438,74.09698453962321,90.0
103,-1.6216956735712698,18.35188420279568,74.53280024066324,90.0
104,-2.4603440603785014,5.806641177275477,65.15141912871978,90.0
105,-12.24648527150684,45.22286134507317,86.04810222664912,90.0
106,-4.60654715867524,43.53083458186054,79.78199603805052,90.0
107,0.3244753743200568,52.94660053218857,90.53434004088203,90.0
108,-4.077439964054484,44.16084911311721,83.92289204479883,90.0
109,-20.079670038603485,72.4558189780033,72.81999202084064,90.0
110,-20.110410406036085,50.50369115764105,72.35627560976047,90.0
111,-13.55494033407282,44.553727425346715,73.13089466585286,90.0
112,-29.06912799348912,36.171807884426485,60.805258455196274,90.0
113,35.63823153421181,8.38726946542365,86.24266195045936,90.0
114,-6.85483527306975,45.5097963293527,81.70136419550605,90.0
115,-2.851791036803392,23.247622996297068,81.1614884136776,90.0
116,-0.7844047445073256,34.499327339073574,86.24912193665676,90.0
117,-10.382917122410557,5.437188046940513,67.59728208455303,90.0
118,-1.6528307272533973,57.6478501546254,92.33099977806431,90.0
119,-13.573324795758438,36.440306137267015,68.8236091373275,90.0
120,1.3970267323149062,18.353066217301134,64.8193305582212,90.0
121,-12.598980918156075,21.362215841104728,69.02969490166298,90.0
122,-3.365776831065217,82.19601922290134,61.24721460685435,90.0
123,-6.777543840992861,22.549082754598572,57.77392086792056,90.0
124,-9.607741464118545,52.25802613059675,74.6814848161393,90.0
125,-17.94828551569187,65.23515678209247,74.33703301356472,90.0
126,1.869676790195749,26.799099701154415,84.54771249558584,90.0
127,12.566848302354941,51.87862106274426,74.58772079481278,90.0
128,-6.467550053359885,70.20555222989765,57.94269614326933,90.0
129,-3.177585971909897,47.07210530012516,71.6519166233223,90.0
130,-7.311112504502795,41.43905105032942,74.52936740800283,90.0
131,11.94667889803107,52.20526496362133,88.78367185458335,90.0
132,1.7607119207961348,12.282905276797386,83.98475967190544,90.0
133,-6.5187207738490045,46.70014768880611,71.05269894031318,90.0
134,-14.055281029217468,49.422409996425316,65.42834390338847,90.0
135,-2.2316847426981017,17.971042507817046,75.26019653104612,90.0
136,-0.6056395013838696,34.8107379389855,83.90938897360475,90.0
137,-8.456308420921378,40.76620096369325,82.31832602111933,90.0
138,2.12244830120382,44.43089212627531,92.60313480665133,90.0
139,-10.88312324282988,60.66550682054035,88.75339876714007,90.0
140,2.615989343740109,44.049294689082416,84.75421411512332,90.0
141,-10.46796484711728,25.825706336904876,73.22671219082756,90.0
142,-14.761946771617323,71.66870985618237,72.42777482597056,90.0
143,-9.085772828575909,24.835209585097445,82.4378293216253,90.0
144,-20.0378856743968,50.74274733394696,69.7104333587774,90.0
145,-4.727915982112513,54.194028007205674,77.90187117327073,90.0
146,-11.039741340868066,68.25017811589971,90.65843664403576,90.0
147,-0.057433927008977426,22.927087450066132,58.22399044999849,90.0
148,-14.744600599735687,51.05572937806886,72.45106080937728,90.0
149,12.2383711497049,39.778260181531955,92.67010579696952,90.0
150,14.622787106030493,18.18435890821683,84.57102812052966,90.0
151,5.3354377537492494,44.67127140418903,82.86653756577107,90.0
152,-9.77521592108225,76.29716924318176,90.2589008356493,90.0
153,-17.01486660717033,58.87357889047151,58.37349976904501,90.0
154,4.429806682673739,18.16330066147697,74.47450910467529,90.0
155,-19.779190530845366,60.17816531403661,63.7060065169297,90.0
156,-36.99494800314438,33.63127842832593,57.229136039870745,90.0
157,-12.528195713418311,74.21136409100447,74.10242553303185,90.0
158,-16.740795538367014,42.41094138416732,63.17345783099557,90.0
159,-1.8474627861176955,46.41187192856303,73.18631925686341,90.0
160,-0.6690066903260572,24.175143789234816,78.08198110954851,90.0
161,-6.480513759728164,38.51447203667514,73.12861473595966,90.0
162,-12.207872941978529,45.725112529192764,80.03903045646578,90.0
163,14.54510946011316,15.88951518474052,76.21565700125635,90.0
164,-0.04665806673504491,36.40848238724703,85.53572551748448,90.0
165,-7.50963981839821,29.39512352402795,65.47358600374584,90.0
166,-25.160331320671855,67.13802594546605,58.43661874021138,90.0
167,-11.715504434140783,33.85381950445968,59.51641572997216,90.0
168,6.879349714593428,26.70258929384347,62.168381804579134,90.0
169,-13.981081972270822,32.05269875529807,65.91551655452062,90.0
170,13.519079987879538,15.406673814365483,91.0601292481627,90.0
171,3.70851206737714,7.852493146115261,73.99474299520848,90.0
172,-5.539876857295274,43.98435233807014,60.19906194031536,90.0
173,-15.201609575233675,37.14527527078972,76.54436865948783,90.0
174,-13.237201045145584,40.537670013714575,71.79046878644378,90.0
175,-13.866766612299411,25.09147996839312,79.63597255158092,90.0
176,-16.033711521874817,56.104881501522186,76.26533084362804,90.0
177,-14.73351534550273,31.52572154507557,52.59894106124367,90.0
178,8.160764053021104,44.80367902433231,93.88231316244274,90.0
179,4.962340156577817,55.67745367127265,93.45579770847046,90.0
180,-18.2245768277962,34.16384726631019,57.39319169466731,90.0
181,-7.496975153391048,59.193797616664185,80.7175623642307,90.0
182,-13.433488712660074,37.811079316333505,89.71735239617344,90.0
183,-17.40148765948359,69.5502614820254,85.16709931638395,90.0
184,-8.14846564151634,72.09268228122272,79.87858956816356,90.0
185,4.3465621268575525,23.617380636517574,70.37445179393414,90.0
186,25.72651520410136,7.644586675050997,78.80823183913846,90.0
187,-21.343115761711218,49.48165223015265,66.77959834115062,90.0
188,-17.276062483623654,23.734826697130533,65.82556154788955,90.0
189,-21.336057529452845,68.43473381693131,82.63737989580942,90.0
190,2.443059913478851,34.950061253649054,76.85869021447728,90.0
191,-14.028390109985583,51.98752868837772,77.9375079823995,90.0
192,-28.714358304902063,25.092842214349233,45.04557305550449,90.0
193,-1.5648000291329058,58.09239606199895,77.831428632916,90.0
194,9.92910660529755,42.42708286554691,101.75340186617915,90.0
195,-14.660221256950726,57.448989903284115,72.91208176369393,90.0
196,8.276226078329632,31.502148509094855,91.29263164468719,90.0
197,-24.02809922113115,46.17347902844329,66.17217631355581,90.0
198,-10.61594447045163,60.529900477369324,70.08160537717487,90.0
199,5.531488399666189,39.546288167454314,69.1712489019328,90.0
200,-17.800761640738163,70.01915968634087,79.14925813258068,90.0
201,-14.139493733239883,49.50450095600737,65.91204416694822,90.0
202,8.205828815744901,32.09636948850132,79.79410867234522,90.0
203,-24.868701955148193,55.18793073615599,54.697247452514574,90.0
204,-18.403676124129557,45.244557798739336,63.55885673171809,90.0
205,27.324433933221385,12.820017523399125,87.15374929851141,90.0
206,0.7302261730866304,29.978099825462508,76.00889977670188,90.0
207,-11.39812782755373,44.67203478755651,78.57144180671754,90.0
208,-16.975880015355557,54.186333106278546,73.27546344231482,90.0
209,-24.421319860770897,48.65866622253542,72.00631352284398,90.0
210,-17.126128065799925,55.55336734059122,66.88506728077158,90.0
211,-22.355602899720772,55.95108339215325,54.882070165066565,90.0
212,-5.263492609211382,-12.082422957014785,79.03096713330531,90.0
213,-17.49197107144288,75.92342565759597,76.11678268432912,90.0
214,-17.98516692267777,70.47393229901984,70.58360302425794,90.0
215,-24.62183067106907,59.73269981136106,66.78605463128554,90.0
216,22.29107397874623,9.058026468287338,77.19396833422552,90.0
217,23.08177128641593,18.102059768555065,103.37001220927013,90.0
218,7.898148063610364,10.452158261733135,62.87452532562098,90.0
219,1.5558104688314174,12.67505999170745,63.83020359832809,90.0
220,-14.205128118315193,20.94255307877784,67.24366922572716,90.0
221,-6.992606952446762,44.6865679505468,69.17889822195454,90.0
222,21.622872797033228,39.52494358135181,89.40328045744747,90.0
223,0.11957918532672611,31.686145578267762,83.83791220427403,90.0
224,-13.45014404642069,53.11800628551222,66.30231467625147,90.0
225,-9.087677589759476,39.31811867803583,86.11778403781022,90.0
226,-1.017877581745419,50.605145779015224,71.46076955575735,90.0
227,-3.136111301984516,38.2488541717048,74.7591306057965,90.0
228,7.766553198446853,44.49485479296905,92.1661749958795,90.0
229,-15.432694555417118,43.80298640918064,80.85478164073292,90.0
230,-3.2401113636609375,72.71463860067641,91.03032734268923,90.0
231,-22.8880286982458,21.474165712000097,69.1281579161945,90.0
232,-18.22461939147014,53.017334124099655,73.46820525199709,90.0
233,-4.67653927574948,32.71989615324937,87.40513910032942,90.0
234,-38.79179981373787,68.89147690621307,44.85100384154201,90.0
235,2.92350649065229,31.177936671940977,69.09636009722593,90.0
236,-5.672982833773799,65.14476878151477,76.1295017793812,90.0
237,-24.625652555455762,66.42563343713503,65.41908252577102,90.0
238,-8.774330029476934,57.38486907761794,76.15351501145021,90.0
239,-6.62445110544339,25.74736743995847,75.12509912639962,90.0
240,-20.825571221271122,26.630870492546396,71.62101563469518,90.0
241,-25.495349800167563,57.55205925720507,75.02646714566492,90.0
242,-28.618440467386684,42.899413011259014,72.45745030841971,90.0
243,-10.69750365680187,54.95551358134902,90.39389762161433,90.0
244,23.754269921649847,26.89355669992794,97.8480791662237,90.0
245,-9.472252637881112,49.86754595324541,82.93188499498022,90.0
246,-18.02771558488364,27.29584716127051,61.320420491208594,90.0
247,-10.076628451232967,59.513271064832885,63.572609240012916,90.0
248,-15.24904360136799,58.83400966449312,65.30442852494903,90.0
249,22.282010653039876,15.749967824253055,63.04630915720603,90.0
250,-3.489286969237087,70.49599237617204,77.27506362297386,90.0
251,-12.314223737500436,73.59267313612064,59.888460600940284,90.0
252,-10.372952911883347,11.654538613151708,76.24264819387457,90.0
253,-8.485095047310638,51.87959321458074,96.8412605586404,90.0
254,0.8756141030178792,32.78175275819443,60.932727168488285,90.0
255,-6.732461924290199,41.34392815026207,88.56208374976345,90.0
256,-10.305124131121238,45.109087263740314,68.64651382091947,90.0
257,-19.465704332247324,58.848421977815484,75.92033941354143,90.0
258,-26.300220180593485,36.56786512353507,54.63798930592964,90.0
259,-18.80038637484682,73.26925842918598,68.10290764248131,90.0
260,-23.936867098064205,33.690205841701996,51.90929670452139,90.0
261,-11.851173263086444,3.395016810821243,47.04021405166891,90.0
262,-18.886993321880524,52.749986299277545,73.35415460701438,90.0
263,-19.166792355415247,62.529529014253015,71.28094173892761,90.0
264,12.373031846257657,34.593389018137664,87.6564471087007,90.0
265,-20.92293308513419,8.326943369052252,65.91762803417858,90.0
266,-9.00312975831114,10.920288200163967,67.53715044686656,90.0
267,-12.36840667181168,48.53065959562839,70.24316676099049,90.0
268,-1.8152043641147,28.082639333908045,66.66865694071137,90.0
269,-0.650004844167622,18.029215764397836,71.9806079090319,90.0
270,-19.468655410725226,71.15998263421979,74.17163064176516,90.0
271,1.5803194754406973,53.72387604193361,88.29653145576674,90.0
272,-4.588854272601573,41.24548241206084,55.33932862310872,90.0
273,-20.83965728924255,40.49724685593256,72.24609768747055,90.0
274,6.72144426323494,38.79854923509919,71.44467002727902,90.0
275,-5.679895352481776,53.03060734533569,70.90252006905004,90.0
276,0.6514886272861049,30.017810395170567,87.33923842433873,90.0
277,-5.500234255980189,61.778438715472205,80.14733488370732,90.0
278,-17.661198962461878,52.90834560437928,82.2871507902882,90.0
279,17.504448263066834,84.46035934273958,83.58579392525893,90.0
280,-11.846457404892494,56.06269175210913,62.25033992989724,90.0
281,-25.247690226600046,46.03676400567573,64.79680920428116,90.0
282,-10.107725300880126,45.51253593505814,94.20067167114492,90.0
283,2.79112325645748,34.00069908422249,62.06210107275943,90.0
284,11.458251561170487,29.42118738716623,94.16842795394976,90.0
285,-9.275263307867485,49.23988198316884,69.99408529041003,90.0
286,-7.4660756871581295,15.107711965727692,82.59313162530363,90.0
287,26.8732651321302,-4.986014327112137,70.29649390354673,90.0
288,-23.742190631138826,26.414857586446523,63.295654567150955,90.0
289,-9.238308906735572,37.903279648880286,94.52857103716893,90.0
290,7.580705263350676,31.064964948008523,72.29558529220932,90.0
291,0.2743223111957498,47.66769538447853,100.57955389956999,90.0
292,-20.143610703434433,55.933195704464495,73.65862524218267,90.0
293,-5.281714288587523,50.51274176173746,59.1591167957906,90.0
294,-14.727726176439091,57.5349575930387,80.66668158068146,90.0
295,-7.71011705456797,72.83550485441879,76.42270874040237,90.0
296,-18.73283228242231,53.6191406367544,61.55857891515391,90.0
297,-27.484807760615897,54.01222467871808,61.56716128416772,90.0
298,-1.1792876553227154,31.2720137430616,65.65682171544881,90.0
299,-10.112343548149678,45.11189963704043,69.0811977577286,90.0
300,-28.92638456817785,26.207153140243317,58.41104614476733,90.0
301,-16.10661410399485,48.300905800959114,77.77316810449625,90.0
302,-7.459005120856176,59.34295365791675,84.2025207025472,90.0
303,-2.1427181645211455,2.017394036148687,68.529405660571,90.0
304,-2.527173679268413,54.73844828563679,86.2474487318618,90.0
305,-16.082721120989753,33.838163936062216,74.59588289630821,90.0
306,7.291315839121029,57.644110808032536,95.69756107454376,90.0
307,-16.506965173965217,72.6583093088617,77.54045665097922,90.0
308,-4.409795080515116,60.88694140477274,84.61165700116845,90.0
309,-8.209460957604184,42.44588823915104,82.69251900467161,90.0
310,-11.315175618877428,60.63033987654386,74.24728963591748,90.0
311,-24.214877835424673,61.20522165833422,68.77241636538938,90.0
312,-16.031384206087655,38.44796018819454,64.86624091615454,90.0
313,-7.7485810565301385,35.20213399392724,76.29963525169006,90.0
314,-18.3636478229456,49.80587662209215,76.65216795188583,90.0
315,16.968590014376986,11.133674395391152,73.69545608245446,90.0
316,-17.283216538212596,43.378909097504625,72.04024200844286,90.0
317,-32.612072568897986,69.98724712690463,47.92097712091389,90.0
318,-21.356618826855836,78.82641234330139,75.34723837159179,90.0
319,-5.78135989565261,67.47162743879325,79.68693482395956,90.0
320,-25.1108580208098,67.0186843720659,74.74861244801697,90.0
321,12.13546151457581,24.871292042793698,76.21439212418713,90.0
322,-27.161057396704216,65.5328070626813,75.84738989725643,90.0
323,-9.019658735241705,43.078963289783964,90.75333747190216,90.0
324,12.526384380017086,22.274779931290347,63.469646729352505,90.0
325,-11.712540315904599,45.808454041381104,84.6864375211023,90.0
326,14.05682918619672,48.398798006269146,83.59433853815581,90.0
327,-9.617213409866089,66.93410258818977,79.76733964548137,90.0
328,-16.374359338979588,34.31116955719853,70.58866381327218,90.0
329,9.22999235744467,56.94881650025426,70.32708815537737,90.0
330,-12.708620572061161,35.025303382919425,44.62158385462507,90.0
331,-23.774367646440037,33.5557485816377,65.90964418482878,90.0
332,-11.341841689135993,34.069461454300225,76.62038627668694,90.0
333,19.942084484104885,44.741792998196104,88.42097025319002,90.0
334,14.867225954856249,21.358089481957826,69.94900090444445,90.0
335,-2.1155242175574944,4.200889989058869,56.10716801618873,90.0
336,23.385995459918018,23.178650108865074,74.35774376376935,90.0
337,3.159862302697773,39.93669594942562,70.28041991699403,90.0
338,-24.058606379427008,73.23582466826718,55.26065089562946,90.0
339,-30.53853355871869,40.04972445160551,61.10387795376772,90.0
340,26.787233064408728,-5.653102986559379,81.75912930057272,90.0
341,10.855444378225977,48.90693409415054,85.56869471710621,90.0
342,-13.902305002406772,22.551779584153806,89.72850995515417,90.0
343,-13.759984567446896,63.59321433769442,85.96710519782297,90.0
344,-3.841584706671555,46.21113103635058,75.24389489118194,90.0
345,-16.59117353973554,37.7867438026893,73.16517305836744,90.0
346,-11.700924900846468,38.88687936116145,83.3850683784609,90.0
347,25.852686615127787,27.186014855687972,81.41711963202488,90.0
348,-10.091492816025301,35.63691472840304,68.32620159493464,90.0
349,-8.0297322987484,57.3886190586385,71.43147092925668,90.0
350,5.5084702960858625,17.81834709371101,53.96141977490645,90.0
351,-8.054315562406622,66.62116178526645,78.90661751039856,90.0
352,10.985374656848744,35.92384772597393,68.22031759271722,90.0
353,13.124742772570734,36.820087625482245,73.63949188196582,90.0
354,20.319325166345187,33.52210963186889,71.37693055207217,90.0
355,-9.237234499519362,46.63154413037141,78.90797202848242,90.0
356,2.8061145288781186,47.20156018154541,100.25544931893154,90.0
357,-18.269502296802738,58.23026227232764,83.32019878109496,90.0
358,-15.630890523596781,50.16224036066321,76.10005302232352,90.0
359,7.946089282076265,45.400083383055595,82.91755295167165,90.0
360,-9.771060991204116,45.14773226985419,79.83359297479379,90.0
361,-14.138556911146008,42.43384346063358,71.82060581836281,90.0
362,28.024498108410512,-16.568330692752628,72.59762951728804,90.0
363,-15.96871326071414,32.30943592477673,68.80351453250411,90.0
364,-0.6932734424450644,-1.1187303097407906,83.06055468530313,90.0
365,-11.71971425557735,50.39951992269749,64.94776334866563,90.0
366,-4.976206202967066,56.578997386246755,73.85639953999464,90.0
367,-7.068999277138873,51.49105104714721,71.60860039932594,90.0
368,-8.21149663700739,40.16271215706888,81.65456663565902,90.0
369,-13.792136597553608,31.409251436786704,76.57566539667162,90.0
370,11.276989825849572,20.94225845140459,66.08539157067287,90.0
371,-8.48740467846375,22.12314996953625,69.61057735061263,90.0
372,-6.511401676546649,51.19631932629447,65.62731496898901,90.0
373,7.954321008083864,37.37594936077594,78.15112219496073,90.0
374,-11.948771083225074,75.56134109716126,68.8997733758516,90.0
375,-1.4799686109233017,33.3179596011111,87.37697923223405,90.0
376,-14.759010833806137,59.62036590577171,77.14132856778997,90.0
377,-5.669909506983528,37.988091209367894,99.35739685513481,90.0
378,-11.71212662763832,30.98251242608396,106.23096090685468,90.0
379,-8.100413852635818,63.19886813355532,70.37676010994231,90.0
380,26.863279300354755,10.250030430262061,63.3381935668513,90.0
381,22.517671528452205,25.46507575739399,73.87867218124674,90.0
382,-14.045653165393894,37.17230375023161,89.6353600369503,90.0
383,-6.582789275109581,38.8908785447731,87.5010208621697,90.0
384,-14.251191108587971,42.45331208145935,77.51715322059302,90.0
385,-22.580895317117875,30.306312335248474,66.55197494292737,90.0
386,-9.995037687402661,36.342315596001505,67.43199707907688,90.0
387,-10.867124410647204,62.42036036013769,73.15276370310288,90.0
388,1.6785405890060563,72.01894764787845,95.03713048652035,90.0
389,3.4386385387004843,9.690259617756553,67.44071539698243,90.0
390,-12.52010736343421,43.330764738204905,74.93040570997633,90.0
391,0.6888387774717382,59.44240559348599,90.66826876382025,90.0
392,6.592373681878474,48.44880495189055,88.13417023376421,90.0
393,-7.9348189850739255,48.47152189473039,97.43286232920515,90.0
394,-16.870744431260576,24.64107400267903,76.31343105356973,90.0
395,-4.805087793915902,42.55065343666499,72.92120992410136,90.0
396,-14.98578516083634,53.957199736996216,84.76988457115465,90.0
397,-17.163552345063824,60.229254576456235,62.93543075022617,90.0
398,-17.743817145850763,43.47580067057836,72.61165269324806,90.0
399,-18.772968287900138,28.2672102631102,57.54258270589428,90.0
