unit_id,ProductTiter,LDHRelease,DissolvedOxygen,Temperature,GlutamineConc,Osmolality,do_set_CO2Level
177,-22.35382602779982,52.37449153111856,76.4555950017376,20.276734052226853,38.124037901633656,50.72290914381683,75.0
178,-22.242799630658507,44.90749247384977,65.65100016264005,55.63781819313092,40.45066580053094,55.565369325636276,75.0
179,-11.057888196476041,49.11629978697566,68.66848374393015,57.460514375086426,47.75069171067679,37.181063407599225,75.0
180,-3.0551749388443024,67.42317587880359,81.97496811373824,43.84773378594649,73.90876197820026,51.667412612436735,75.0
181,-15.687838653311282,74.90499515426848,75.2266571647376,30.721023048507416,35.03902634485973,43.73135081481171,75.0
182,7.110086379322305,31.544800043458125,71.77027326071618,37.63409098182091,41.089058289884505,20.916198288055206,75.0
183,10.87890206797098,28.04789039024468,84.19367581809806,74.01272096617673,38.585843477621715,44.380319608662106,75.0
184,7.1713205114788305,11.172731289685483,62.73140879001137,44.06558086941353,44.43938881984492,40.45803898695567,75.0
185,-7.530573294408359,53.609091641400326,61.23942070856572,31.538011876390428,45.07832644122257,35.70922850190312,75.0
186,-27.61463216938198,46.32452044296108,66.5729854475093,46.89751931869368,61.488922190033584,70.91210103549726,75.0
187,-8.12530249728271,46.48770991602264,92.89213186323161,48.08010002359035,53.051254271141595,53.99467602434402,75.0
188,-3.7958895848503262,56.078148209912165,79.11911144573904,58.04120653367306,46.5643659486454,32.537445171686464,75.0
189,-14.559509203596889,61.27281831158943,77.7418128841188,37.13091880720915,43.87579887068574,43.88298081160925,75.0
190,-6.077621839200002,49.96741562935357,59.53894307487663,54.88914157743178,40.2614552658334,71.97868821675235,75.0
191,5.398240669169339,41.75231353873207,77.80440185857165,59.80011334310518,57.05321378362885,34.04713919307294,75.0
192,19.42084188312412,-3.904058418532081,85.49563664512796,64.13446889436733,57.4641494660329,29.989408587154323,75.0
193,-14.433749153595013,31.61606125136587,49.86328489213169,41.96744958678926,51.201114201676496,32.78568644682447,75.0
194,-5.057542757557,23.476827155933155,63.30125961601214,57.53247833223852,41.1119633546087,45.9360853011415,75.0
195,-33.34331543451867,46.271098243765984,40.878088522087936,43.509748247409085,54.101911381462074,28.54602056706021,75.0
196,-4.570648474844752,30.01863237123999,69.47163743007796,43.82906251397519,62.41826511372345,56.68550953060679,75.0
197,-3.327051602855966,41.94839017486922,65.41158811752554,45.26194012629242,48.58507945128432,54.60558653111052,75.0
198,-8.569118854332656,57.96394019055069,111.90439609660024,40.85228978587412,67.03853307955677,67.08218793741734,75.0
199,0.5630641338881515,38.16167333455131,79.59887750690939,46.45344285416825,22.328485755734157,40.04108886720576,75.0
200,-28.982515750145843,55.96721140034271,62.94951651352518,66.24595328247592,35.6462315672272,44.957304778665666,75.0
201,-4.084186557358038,66.62628010975135,83.39964103290978,42.26418090869234,61.06271847189679,30.231959111339567,75.0
202,-20.941518821213176,54.88635149561623,55.26026890713239,55.83539748547609,72.1127507479213,58.96865649438493,75.0
203,38.53403976936418,8.179531566573882,93.60217338462708,47.54182155053429,47.80105463952735,55.206905901127776,75.0
204,-9.860005355044715,43.308806591038966,68.22712839020167,57.72225848836329,45.59878607192092,51.06402322056024,75.0
205,17.858992630898808,21.80435694062243,81.60396836230042,29.736043959729415,35.30077590788392,48.292517655489554,75.0
206,-0.018600498497797213,37.112376709440554,74.68488173572806,46.08876158187024,64.12452376871322,38.52160704484968,75.0
207,-20.22932132588516,45.584452539851206,57.84361101747375,61.78967214638197,48.159041812560645,36.52713741759006,75.0
208,-6.74058977828073,53.91365766536788,69.71764184873224,53.052225116183216,39.86352721111868,66.32664896775486,75.0
209,7.549588565428439,7.271476854365728,55.72270229123146,28.52361458001608,56.29786629642489,44.1826462571414,75.0
210,-13.850615949612116,46.7177977186262,65.58606728978653,65.79707198737051,17.999188228708473,35.06147662410528,75.0
211,-13.769998739970431,41.42495840296875,86.55963371052957,58.594151902788475,70.94751333570824,41.99492241831749,75.0
212,-10.59274036512037,40.164427138182845,76.20839586253399,49.11761623188601,55.3686802483741,45.741225436108024,75.0
213,-42.93562120154173,33.38394169175344,46.78543046747525,47.628415751041146,68.58629857285979,37.60947295102967,75.0
214,-10.319836342247168,33.83484189453468,62.5730943960675,87.39816994932971,43.81812776545991,64.08648646536231,75.0
215,23.097188689354176,26.841286207547135,95.42467797736329,61.07175314533624,52.66942496115725,40.53962781257741,75.0
216,-5.8065185090674145,58.57916725442183,87.34941835971568,65.5150840166803,65.01367628630572,55.43639863479041,75.0
217,-6.8043583703468,41.52163961474982,62.72974787119533,33.51046655636244,54.35031548949529,44.319803620085956,75.0
218,-8.635884196733794,23.317490828114753,67.3520824879965,65.31977085953274,50.41869342898577,32.15686122825829,75.0
219,-13.770746171784777,39.21432354276524,83.02272500742504,63.56555733968805,58.59286873459344,36.99256575273991,75.0
220,-10.763882256708015,43.01408495101106,75.21031797696493,54.47657105525103,52.65578227514106,60.036469602115005,75.0
221,-18.031252003978754,48.339595460503396,56.33759694600509,61.13797592100414,50.52765698450371,45.872289537811284,75.0
222,-18.507448018418405,48.519790623054625,83.57547603150002,48.095727725867114,32.39571610167279,35.95319247008029,75.0
223,-4.390687116676715,36.85465716347163,86.88254003286289,41.9555637488061,58.38866341312641,47.2397856530578,75.0
224,-0.3614130847793391,44.52372495841001,74.6136679022604,44.02058275417451,58.13367330061106,43.55485764843841,75.0
225,-12.885527595076326,63.59639375648448,85.62547679262705,38.607909633941645,57.70175217733788,44.66783375166604,75.0
226,-4.901374342603297,55.868093130532515,72.752979201657,68.82557193195271,59.70281165901872,50.81875240193462,75.0
227,-16.50872665639656,39.946017182695144,76.86329311006372,42.658996343982324,52.5441440563514,47.159416092433915,75.0
228,-14.330719078887205,37.42540338565714,70.28567303200603,29.923515057444753,58.13535076415591,39.722983760940835,75.0
229,21.153069736349764,3.1420913370467964,81.72592763799445,55.121212663043764,27.556323152555606,39.0036293634408,75.0
230,-2.700953916757717,32.35381763875694,101.25499181671236,63.958772499079245,51.32488113327241,66.08272076430585,75.0
231,-18.607451155538858,79.48865556374322,72.09891003888683,49.484491963584915,51.98042955397416,27.226102647728144,75.0
232,0.6681992777022301,35.60565146331223,89.22998184308709,57.54029060618332,25.105105589046474,56.316560865159836,75.0
233,1.3264883797301112,45.662925363728895,72.4506173157173,78.43186392371341,54.63235368197083,67.90768982412942,75.0
234,-18.241409666005957,71.90792553267255,87.65861455112733,69.48090657237826,47.4442624223851,38.344363633436245,75.0
235,-12.285203362529037,50.362896971882975,91.15682259873475,51.538984666573086,42.7430461342519,39.2386295655549,75.0
236,7.293666455170776,53.85579849694068,84.19656391840613,40.04044128579987,37.72185855600207,52.9069664398587,75.0
237,20.979258537665856,67.43292947448049,100.41880201410163,49.50422202126506,28.92297559005499,34.11948076342852,75.0
238,1.4666707770262413,26.622977249887352,73.58421929073506,42.38960310151066,41.98473586889504,35.7756027591472,75.0
239,-13.655459350434747,38.60966252208288,68.0895216364906,57.60816370961464,44.46939704581478,51.26299224923061,75.0
240,-13.204843133909474,36.39903086891677,76.08195453058539,58.906569569051406,51.04685693108827,49.211894238558834,75.0
241,-13.64037768528746,53.520490045918194,87.2237744321103,61.34219073102112,41.623623923963954,56.28459397124131,75.0
242,31.32113761809495,27.17509842543015,99.56772962238949,56.191602724753146,38.38638670941908,44.892559055437616,75.0
243,-2.8347383212308515,55.41328729450255,103.7902830680736,37.389027380142956,53.40221005454121,40.749461686728125,75.0
244,-2.2516542564787856,34.22157394862604,76.90133217787965,42.08775032886324,82.3197124905173,33.196383976334566,75.0
245,-11.59128734316146,19.842621446365627,65.24773290037523,57.25702442653983,29.338242007385976,50.791518491036314,75.0
246,-1.930134900929069,30.234836653089342,75.79087847037206,34.02614188710726,35.617088490064056,53.60812917503906,75.0
247,-10.184786353277685,45.523114294677974,78.6571455277299,37.03512621989648,40.59751887788114,63.38103244684115,75.0
248,4.22264676542145,43.5564790588942,64.40944210208136,39.41570744969341,74.67691977726358,32.061276076792716,75.0
249,-25.73356669336037,44.47953213132429,82.4004318412171,41.61018028739305,39.81991310633396,47.914937589421505,75.0
250,-0.5804370488311132,25.87900650978583,90.98841972343548,45.99982334875408,17.88474405481061,33.98290777735946,75.0
251,13.888379703439584,9.989166133711457,78.95280358500003,47.61103506803041,59.200675226370315,51.88209098588925,75.0
252,-3.447328297200743,69.23581815609838,103.22224601685392,32.235089425711166,57.022847309629945,60.81135269865284,75.0
