unit_id,DissolvedOxygen,Temperature,GlutamineConc,Osmolality
68,55.497275092961544,47.43299596870535,31.08210144685045,55.48922116169523
69,81.94525840906371,33.089517435968276,55.78076188910293,48.091694631771944
70,73.43247946594798,81.79323534618584,51.89512006328749,65.95390911292236
71,66.09431607325715,60.51612900979478,66.74997683777369,52.91839065016261
72,53.828995504138284,32.64729674270651,70.01660054938372,51.454295784351274
73,77.9622047053152,66.96680979877976,58.567817006613616,26.447783434904412
74,70.68511455901731,65.8260665936974,60.004544714726855,46.59823152852205
75,62.42566345914393,62.54384869185121,45.3355583254921,58.35956022561791
76,98.02393972295138,38.48175771502014,42.68124826540835,47.39582774367872
77,87.51633096113213,63.194511980843,52.5425479359441,55.83010126673403
78,78.41782262048982,40.17706784788819,48.58551475359496,56.49569041473865
79,82.72002640018529,45.870753485055204,73.3410474185851,43.28902297232507
80,76.68910179690063,36.338137156579315,48.76402631183323,46.34136953397247
81,77.58775624683359,38.8347080575809,48.057799068208666,50.5338428652246
82,80.8681187762803,28.448075769817443,59.83263616679055,43.583374332654174
83,64.29980842668533,33.699488283217256,47.42687822496322,57.0241419975729
84,73.6940280995298,45.941270031412756,78.21820474779939,63.80833140615487
85,53.12591960709086,39.77789715183435,38.04726700813421,68.99922889523118
86,80.47955247529033,57.20206390579514,44.349845036791585,74.63570944950888
87,54.69683955125208,57.6122079725741,53.21286901429311,46.91900751024226
88,69.36170680158828,29.35077599820885,36.391239921900535,44.596561469189496
89,67.52968323371465,58.787407133202436,45.84942720262518,50.16212859505524
90,75.94234817258217,55.76000813889028,48.870517370228455,56.29727623529146
91,66.62841950542928,62.79128190017211,69.6413201204657,49.4920317451571
92,79.13735057725935,50.88852399195375,47.68111853570023,57.63827499925256
93,79.67742869047098,57.63760018062418,63.76235079460175,47.18049770831571
94,68.68983712627136,51.022374847460824,47.21398213844751,66.48325682378986
95,84.27774520957935,53.8023457235908,54.57009478395593,57.47843266010996
96,84.95036323107438,35.533965614180296,44.763315542823115,36.3334281511426
97,63.9655695453231,54.102211999516726,51.484890812515566,57.213768562407104
98,85.12381349824977,48.62845409215819,38.09024811244231,52.85377383573049
99,85.04560693895539,47.924391093451135,64.4075614872218,54.9654719444729
100,93.3719926690593,38.2678037963703,24.865739252712075,47.39824963304617
101,51.23562340549511,52.45765710179391,53.60292184071006,50.41424955805117
102,47.75836383523824,34.620607826729625,41.53320915268354,50.95387249446548
103,76.50159189103577,65.09456096823943,42.70442213931009,45.52425737017682
104,79.50913420502565,44.65667114722958,56.42656365146413,31.108649509985835
105,62.380450254423096,46.95553513164427,64.0420131320684,30.27435779097798
106,76.02519031557931,31.12529346586042,39.395098352714825,47.143525822049696
107,72.9601317182694,53.68382528297362,47.2557277359065,33.09740270720838
108,52.568086123961336,42.189378055482905,70.00008309745226,35.598442395945305
109,71.45103631095469,47.12401506503998,65.31560764457427,56.91272215623705
110,76.96032694335764,69.46755066739397,58.51911462607388,50.648952822788516
111,83.83294690415813,64.18822794879844,63.22953632052974,47.94618298741088
112,49.95827894133786,57.99145444710337,48.22930110054738,53.73604020868788
113,86.87383179610799,39.943583463696626,20.057219004580098,33.267796797495485
114,82.41205705549548,51.79979863805738,68.772860992275,39.79277624393876
115,75.97428169094175,62.609053356198565,56.449007676098596,62.43905069574539
116,76.6707360710972,61.36154575741035,54.392858561101846,39.99755525314808
117,73.96346940682913,51.03088891609029,33.0646448478804,54.19422299514605
118,61.70751938443932,67.35230735730087,30.872610488492864,52.3471637942629
119,76.35874978951439,68.29523361567897,36.46381595928494,41.39152600793512
120,68.82900804356198,51.58280514181488,56.999192017282056,51.7706697691631
121,65.02293869169353,72.62184592195104,70.54954098490278,31.95495336018212
122,94.99443075847715,53.88998266605989,46.014605767967495,67.39012977037639
123,80.56024770865203,68.19560297020931,59.126634136552404,45.65967789171964
124,82.12264759796355,46.59109389059416,46.071700386228464,41.94255467833753
125,103.0009651959772,48.883017952011365,42.603340518909285,44.43283582513294
126,69.45763882133087,74.873342533521,58.577977414275416,53.77194778509611
127,79.1247543266708,40.92958510030199,46.59808143967502,43.1843952543264
128,71.15369840769748,42.116905560168405,56.88274568667118,39.18601663519136
129,59.065024633244,48.462014056238694,46.037373454569426,50.48625482752082
130,82.21007441365145,51.37510478745048,45.63177129712005,64.22425983015195
131,88.69153677826888,48.678339960072094,34.56544103108526,43.680359837175
132,77.86239983011563,44.53011422898506,55.03307028893208,48.93947352626939
133,97.83883218031264,70.50517672492194,48.17093551569367,45.782152708733584
134,74.22536920280109,82.16765324961159,31.983948105617173,77.73534659985998
135,91.63165110700962,49.867675716807604,66.29715408356958,68.55724467433527
136,91.79428762767266,50.11245109876283,61.18378162937981,64.4293633059031
137,73.35289750827401,31.280365827740294,59.37310747930939,61.94095439032205
138,61.75632451755446,58.52680315653755,19.01218630238044,69.75221865162608
139,61.53395165706954,56.02625038453238,62.17069016410106,50.60186261708182
140,78.44036781094427,48.21643795412155,22.181857659338508,53.14831055636742
141,86.12912055617106,64.45453343523457,48.05166348594173,32.29476490919469
142,62.96861611295622,31.577396514333095,37.102877310626326,53.158947529888906
143,75.48391017873568,53.0240758713456,36.559823534295695,51.82086522256953
144,64.76308450470697,38.79331710548507,46.24985944302311,70.67157343355277
145,71.8611782719646,46.04550099561579,68.88505617458279,45.69978035483183
146,76.457287465105,42.150805143236575,48.62411545588418,30.06019040222842
147,109.01539876406774,59.84322326594143,67.05805056011265,41.50435597233168
148,86.30153722893115,41.44242538181085,52.643784590507565,48.00864622512982
149,64.79763843392699,66.98776245470756,47.853674042614415,34.24725081426718
150,75.54642742640088,62.591562469322824,49.192196296973904,58.943638613450865
151,87.71880697246473,30.259780827133454,49.998700628266704,44.047475603130565
152,80.59165816230727,34.41140231863878,43.36908871866294,39.404276422123054
153,78.0381356536688,67.13205779540982,44.01016884496262,53.98202207168171
154,67.37098333063847,37.49730145035591,70.13772415702023,60.09965550876333
155,61.93097035252245,39.34637348860114,52.11703349333562,82.12476112080374
156,100.81460733756613,36.98165359273393,45.30511434386827,51.29616297724043
157,90.19265534165518,66.18973346946788,52.79545262260492,67.74463132980853
158,67.84172130840147,41.04523919301535,54.9419822805175,42.17514700780457
159,69.30907279454966,33.170378263793275,51.732182925230354,65.08423016243644
160,72.94478193705768,70.41999203794822,50.55361063405062,73.40650202435306
161,82.81761502399901,48.34461823623239,25.575158683168624,62.72507199614817
162,77.60538190543528,47.46112095407034,55.01214656706275,53.07550291331348
163,71.09681937882178,50.18975166184114,65.55482853396803,31.710082032995036
164,80.15688765545255,48.724478173118584,44.794740003856525,50.38979309675682
165,64.32657593364942,51.23931367369782,40.435361660504746,38.85944694827959
166,57.78752296751232,25.635942449741123,37.82299783041493,34.00963355232987
167,71.19565501733403,54.346234592492785,49.14767496520805,45.50022010177025
168,54.01214737249325,44.361632771385075,40.3494405180827,43.580356850091995
169,80.35925032844568,61.53520863114069,37.75668545009746,50.428573619478854
170,91.97455427430369,59.82273924309735,4.999636091051862,59.668920608916146
171,84.52310352664642,59.191637962656664,30.068197634899093,49.31353022983411
172,92.02241613556517,48.795131306010404,30.569839916087826,84.49639978724093
173,74.3729497536713,70.94978126722935,37.116453859166356,43.9878816348553
174,70.94146500699972,59.00717001446416,49.00354851127807,58.583787765845685
175,61.40869459054379,45.61126284610274,34.27725689388915,46.598315594985074
176,75.3405441092205,52.44542032660595,36.50142531373231,67.15843674273762
177,94.46865136307794,64.79032413787245,19.045009508964096,54.283278213148904
178,61.806467018538896,32.39104436415539,42.91063020038164,40.84243394281066
179,72.63029531461275,73.36996199337986,54.8818137232144,62.89514713515336
180,55.226008894278834,31.867509379734294,50.17861524284048,51.21811734715764
181,61.14468729940287,52.2204817623214,43.9185047664211,55.63769243105009
182,55.99847281104256,57.97488500725665,47.07321696719633,49.6793198319252
183,77.17144434186265,56.60322456896408,65.19904068760478,31.98740335059577
184,59.56039137176153,48.98650272535245,46.25483188746787,40.48468425513213
185,56.934636907406805,45.4583101870723,58.125530481641825,59.10342133166169
186,64.5422294894182,40.81307312012735,62.31959663892083,32.38847023904674
187,81.1792635117205,57.270153804271004,58.51595281304834,61.78482861006056
188,62.45866138417521,26.839203313877547,66.97930470270141,51.67512292653957
189,76.28508888731052,51.960361559719864,43.968682566817094,55.48321826458037
190,106.71782140643492,45.88999393784443,45.387587893840966,54.6725616258515
191,77.52131334401447,40.65423740301048,46.984787901179324,55.10687318896942
192,84.94935694549984,55.391541685736854,47.80874269386078,42.24480896838611
193,77.520007389703,52.333414832903856,54.82293439865557,42.64476351069609
194,73.05534941895714,48.86363593336984,51.847999683920605,51.373716175179155
195,62.00965722022319,41.05493952142383,56.69350573392295,60.03090766730645
196,82.83487050000791,53.060029948264145,43.40091848838156,36.60213278050001
197,75.87770920949026,41.39882761688075,59.75791077509119,41.912488510593256
198,56.63047382674993,57.87062457697323,34.55924177811077,47.14355722126419
199,93.83271864313704,34.5800359707325,41.8661656311751,58.53317974790231
200,84.14099173893344,81.89299591562997,29.303699170047615,57.994117973894035
201,66.26050658285969,42.059469197329776,49.78872969130029,60.10375093427791
202,64.1744826296331,41.79185556328129,47.642541812125955,31.18340731737114
203,75.90740930087198,31.834799916859225,44.31381500291653,46.91582674618869
204,54.54481529902711,29.318557733206607,44.266980804310656,44.80949632014374
205,75.56838951148949,43.21518770709195,63.052171789377304,57.12870125032283
206,76.60875930666123,46.20279402678845,51.20324464921047,49.403576444870495
207,56.115897468480796,25.405990282063158,53.765598611923906,55.47792887814771
208,59.81510395147507,50.26288268982129,32.97252857596348,34.145858679479275
209,77.50736118184746,31.238263229038616,46.96447534426662,77.8591044728002
210,70.52441424183915,42.81295138151536,55.63892132499921,48.36744843778492
211,104.40595881177119,50.71876110856146,32.461212589695634,54.17602915048313
212,78.55018864837481,49.96201119569208,42.98244619389011,56.85026278916868
213,68.21848001854265,44.81523605964073,72.79046030202697,39.06731263265288
214,66.58522752033144,43.233058232130155,28.650328556826462,63.332213867508635
215,91.36959392835828,40.327689232298646,72.52092322558501,45.35556716122225
216,73.91788700374224,52.241493224766735,55.920874292568406,24.44713526788795
217,98.3286868276158,65.21964166871963,29.65265369894263,57.69400243989609
218,85.36271598620414,74.92527317267276,58.63134364289964,58.69805430172501
219,73.63138394339128,45.874464352850254,46.46002161812532,64.12048272285232
220,55.9472232883935,40.34501833479681,54.60154372945927,42.63699788486167
221,77.27298628165418,40.8178057936677,29.263926378648154,58.131796219441576
222,70.0569564237022,69.73039370325213,50.998940831072005,34.853303409272414
223,88.1903028869025,54.69616109128531,75.83608181754953,60.70278533829473
224,70.42757277279524,47.97653505513371,27.466496012559574,60.993978045186715
225,56.16222630751013,30.059282533901765,30.770532779931024,30.44890553267203
226,71.9784531117095,40.56039018033222,51.148237944741034,49.106297283119865
227,58.1691424766367,38.684386831864735,41.90094057034272,60.957973754983215
228,98.43006305926642,39.01639058547061,59.15640717024913,65.12091496577317
229,58.95086650964525,62.1150185686478,56.423773819231585,52.97460932196849
230,104.85775620429112,54.26137305438637,68.88380709767955,42.866873241600146
231,66.66720058211294,67.86054127494444,43.935194617130065,41.4382077110767
232,98.15565268572264,43.30077822550543,62.2056630942906,53.91152670337571
233,84.62837137834967,71.24710695157837,61.604290104854535,50.86707150057578
234,76.59482611690268,42.598597168581165,54.13543684868758,34.36294173165979
235,97.78010155257746,53.19293915259335,64.98247537757963,52.9751177465386
236,58.08465149840082,82.86999767480853,47.61337684384281,52.76149051150604
237,60.07709006568182,56.28999398859514,56.56028373784431,41.78576760853742
238,68.09820078825003,72.98437301067916,50.55718412943028,48.9871690124958
239,91.32211295356952,56.334229559754476,37.50418599030143,46.246161038943086
240,84.66924923426186,38.44655898877316,47.508618543518786,76.2866174994474
241,59.01129646447666,76.17389247573011,32.121307333111886,44.357157816130034
242,72.05639583087536,36.93835046092029,60.18956650619624,54.59478298847976
243,65.90848630579742,50.48679226578839,58.03868196969612,38.168652738162216
244,72.2191228893078,53.93723550959305,57.19231654049617,40.2213389320978
245,64.22322316691807,54.9055668078249,57.13628399041394,59.28971119774825
246,92.50298333531683,44.65332815337562,56.383284271531245,55.133870449678554
247,97.48672814917083,35.965677967949944,26.806996131964304,65.5950463143625
248,76.86569711588089,52.56966374632365,43.8214352349006,57.02623858314109
249,81.04721114853831,57.17293882111816,34.81110074570268,57.41118058139095
250,58.24473879123929,58.73109986075796,61.766572511786336,44.794779614475715
251,91.77546417915704,71.7180040960145,36.53945969321478,74.11940986628585
252,62.69770079367822,57.25382589561371,53.37303284398832,59.179865760020775
253,99.08093118184756,59.241597815945184,61.225585985944484,57.2651659522129
254,93.25627873064963,36.9782182363567,25.496890846248217,53.61634645570523
255,78.05979364582694,45.89522296127305,29.069354677409226,43.40852836459218
256,73.89638672671144,36.015748896375605,47.48572103003787,39.41578185674109
257,79.25278611286559,47.26054831511818,42.30505028379555,46.11488387194132
258,96.58136042492053,39.711090447154724,60.48568156082608,42.52344318548736
259,80.09214733384795,38.402602800045756,55.345175511802964,50.89978700671245
260,95.93006774743469,51.58684830760188,66.54294880572071,24.86599044621448
261,74.35969602413672,44.78423771738105,61.813900835163494,49.87059686897778
262,94.6860497034344,66.58037423900902,40.15536909760887,23.25752337622583
263,89.41421419522766,67.5986077639646,65.33567554519337,56.49592846388539
264,80.7554614726122,60.81088448245874,63.8653941766488,48.84883504877934
265,60.79539581869783,63.76275130778064,49.20858961068966,41.0435018425976
266,59.56425396518566,47.92902334147867,25.209232270495193,56.29873509924646
267,66.16047827380854,44.444702853574206,56.79242792475473,38.404070081454265
268,77.65973602737736,30.62340222384649,24.715414569403016,42.53154114274425
269,77.80417235107389,41.49309539586352,57.79447378658435,48.53027097976366
270,68.12806641871857,55.55127057424244,39.505666675244406,32.43319794643031
271,73.6049550253185,63.90145001185837,53.175454712088325,68.01276242267484
272,73.60286502931662,48.39982788088286,31.157533988669112,59.73158915535099
273,89.62265983702132,74.8493212615626,37.825927027285104,51.51105545979196
274,70.84400153945263,47.80103379125197,51.556612271614135,43.94323532576483
275,77.90016589302824,45.12868744686702,56.04500353787347,55.66456724519781
276,79.10037790497151,52.876614337410665,60.859267633516104,49.533649039120654
277,80.5346664537336,39.0529683999479,66.14718852256766,53.104678995844935
278,72.59837016327246,42.62138236083142,38.99837583845591,62.94748326822541
279,78.55889885703093,53.9575711381559,65.54077194977057,53.144333255919896
280,79.00912124085181,71.55735142038219,63.072993226448475,68.2490626128329
281,83.8360685312231,48.962152727472905,55.432606651406296,39.85559984766406
282,65.32123693805569,37.81193562034295,57.50719059094962,42.377781145817806
283,64.70553907035318,35.42816472664208,71.08177355365629,37.53059696010113
284,61.133415152235955,52.24768611012593,33.14775846424452,56.45596584454099
285,65.19099661581325,54.41555745366618,28.834294511944123,65.61689407456258
286,75.74729078198536,38.45496942623353,60.73200771278213,54.52034832949733
287,70.13694635743182,35.24044733654002,27.316933296535247,49.22578378304727
288,65.09006428964982,45.57318572610411,54.53200575742164,71.80082158113227
289,61.373282759019745,66.25812197739997,27.87351641132073,42.04297447764413
290,93.13132951546535,54.28915855842961,32.52782211199288,60.56907373668594
291,76.09400509417641,40.792778001180494,43.06819448450878,61.274819790333375
292,71.1682408901278,48.10370321911273,72.16962338989212,20.744246476865992
293,78.12307375701263,41.373053441347906,59.07665149518663,36.202919688908544
294,47.52816606012874,30.3829234004261,54.075252421508246,24.788625720995498
295,71.68416447422686,35.3749322540039,40.51612482732012,41.698158679117704
296,68.14441894620263,52.32875253973998,57.523972694390004,41.86429321071259
297,99.08949649175705,54.601762382383534,59.754149536970374,53.90389812952863
298,74.87442699457948,59.70065950418021,61.298087073461055,55.67383543711629
299,72.75889938021135,6.3559773499596925,62.883913427947654,45.10729405979458
300,86.26247038903325,43.39157052672261,34.15872022845569,47.20338558898648
301,62.170322124350534,56.80462524623153,27.540777454603095,43.34370245711468
302,71.57143917693632,37.82564624486144,44.80897598350159,62.197187372116716
303,80.99033817841553,41.99556086150933,43.41459886024438,53.01083352536544
304,81.0863971199311,40.67247036141713,45.35252087803759,33.71073364857773
305,74.08253399307561,51.499086462727306,52.04569379605477,55.27698027205542
306,81.50932104089058,51.49957034729494,29.744105914102832,48.92870221513761
307,87.74543032478311,48.611366496082724,42.71667067631084,56.45439378048431
308,66.28318136247054,49.21087106541637,37.03946218210251,57.44646181964547
309,77.83490770977687,30.856107392234936,58.38599557586667,50.47600919765469
310,76.30768748780004,65.90018698817735,50.371149366648915,55.48732613413374
311,60.148520401730764,35.05981349029083,48.996073798991574,47.863746218528426
312,96.6345912407392,75.56768656734691,53.974398326750425,45.025136306017146
313,51.1609084243248,48.53889819228696,46.30002465928235,64.45860555939016
314,63.73043287920856,53.86518772106808,46.408028294673386,35.13229490214929
315,96.59520738214272,61.55374282879059,44.25199135587795,46.005961258325364
316,84.02502939577101,31.376433565683556,63.46803531782589,40.30047727624154
317,63.81993429495204,32.06507985686113,48.33399209352697,41.264900708807886
318,59.00320592997558,65.15831350309708,39.52453612578822,30.12205183078305
319,59.652596040262935,70.23110320040769,41.64906526887473,25.092302252135926
320,83.77403557198393,64.10171691718028,50.26546325345652,68.21470310180023
321,88.0010927104011,50.823618749810294,52.881837894913076,35.806640572915185
322,89.17403381794763,33.42941630556257,50.980256073424286,48.17433620910879
323,74.62437028260146,49.03330183969131,63.71993421747056,38.51022341473362
324,63.95052235440057,36.43521020755963,44.88282750555582,49.013179700078844
325,53.857804487495365,44.25892704898966,32.47166340705671,38.64447248614914
326,56.0377306352756,60.53728451865749,35.82525954670646,53.49656414606514
327,70.73525013809325,47.36440268223217,65.05776298282169,57.43205563361353
328,66.37734288811235,31.76817640952508,29.18865780521013,54.77396884820918
329,70.99046093808082,37.0529680661105,48.0038776580883,70.29770308688416
330,75.17449025032154,62.60178199379695,24.18696095295286,50.3565111588048
331,56.31568441867783,14.57229487560538,56.38110619963032,54.33903960896458
332,68.37792288998844,42.624419915358075,42.68053796600825,50.514536312231
333,57.90376114378814,77.29502899645937,69.95088267601189,68.4713274478348
334,81.2161924456673,57.648422013159546,63.54227006653211,66.24961802147972
335,78.73226866817659,48.21519682281415,55.21623116617341,31.341450112593485
336,98.0513319652765,18.875280555087638,74.32974519394462,28.162351854196896
337,79.26965264675503,35.244250304004055,52.719905047372016,30.94428790903942
338,69.86218354633333,48.031087020699005,60.21306272014723,60.51625057832255
339,55.7658159825714,42.89663540233467,51.59086189835261,28.192623927757936
340,78.26365176389588,52.7198528664825,63.76297416974918,48.3332619992213
341,73.55339844165802,63.14252204653064,40.15766394610958,45.35848117561148
342,76.21435888324893,54.753555711316146,60.451036413253576,64.5904689900118
343,78.92699659895848,47.673798812551105,48.35239711324815,56.27937102448294
344,50.04351508859655,43.690368987182836,53.53267694173369,68.78515790661203
345,66.77651603140092,64.49893362010562,38.44063404840123,23.11096049111716
346,84.07511082537042,72.37748106811877,35.47580556876849,63.657964979446646
347,78.76528436903206,51.46485024865197,39.70693966868341,55.674998464133175
348,94.51799176189068,48.645706725208946,62.80278550815164,51.33430201356359
349,64.19007254331248,39.51277125547785,46.420243104734276,49.80409221704189
350,78.5686870378492,53.83065528115625,27.618879669369647,53.57195522752213
351,92.26783071150922,50.22600823177028,35.111384557386415,53.6222446150966
352,81.51978845157734,65.27731266851602,54.5046403901862,65.43964624232422
353,87.63020455238167,22.113672611107283,35.952116393282076,58.90807952077802
354,78.0353616969914,45.8137518998062,35.93708084422329,30.90761320198486
355,86.77407880847365,42.49903742112592,41.11306634528199,32.65573747223748
356,80.56677552213515,50.07093573048899,58.33764218799326,47.67640810348793
357,71.54408483928813,49.56046538294549,35.772626355066386,45.37274608129
358,78.699851681111,74.93346760917404,50.953765858032895,37.09746496730997
359,78.58440696371778,37.52724349263064,55.03858879705699,57.46225876733703
360,77.9276962984756,48.82992919858128,57.203676712920306,50.80002153510385
361,78.6625284470379,50.01411399915566,50.57639210391679,29.3325644549924
362,74.36414140073278,41.786739473230725,46.78328085795152,49.78875066528495
363,62.06710427513639,29.093937474766996,63.80500007836065,68.06365260228695
364,77.81027549098734,53.791720763853974,48.85473424293337,46.25845766818793
365,54.97095035356393,24.391224018481456,27.601540107104263,55.03931470213372
366,59.51178203312049,53.99855336320198,67.52268250928654,51.25884171871365
367,69.20440412263176,51.58179716620035,54.80844330745037,51.43425325452956
368,59.71579758741965,49.93174163275731,66.10043892273465,49.2802044664299
369,86.9479693367705,68.58618350793806,43.98619500254117,48.64153174172782
370,71.79732173864129,34.24707072639214,65.03871438277024,52.3969315635963
371,68.87712438992028,41.20046693428235,43.547574201103245,50.250231842547144
372,68.17277796305909,48.32793425164135,33.881887923320654,67.69382138015924
373,66.31541382174402,34.679493511475286,39.22379926424586,62.541317534122896
374,85.83760860505475,46.6494758355357,51.38222153507573,49.30624120335639
375,60.11989971463933,58.391915270038055,54.33622246292136,64.63302313245869
376,56.91886460075841,38.66525383306488,56.773847721524646,53.465223478045516
377,68.66643559505022,47.976381060881025,57.267369958631335,67.14122895574636
378,83.76628190719683,35.48729596122945,46.197094110990804,55.13720945680873
379,58.23710450441624,52.828642177681864,40.67129836493687,43.27964205015665
380,80.64818335347954,50.081785308969394,54.43064095686977,58.92629194473289
381,89.05635325779261,45.3002435714436,58.49079267597821,49.55411534203853
382,65.63211206491401,26.213284580707587,44.13543118583611,40.459910948071894
383,75.97255453417044,70.54155369006305,53.198657268206674,57.77963053142741
384,114.5527187137473,51.71062748630861,41.02072758864468,40.457198258035966
385,48.39569136256212,23.446786326579563,52.89803801341827,75.22370543702982
386,84.60018405521657,50.695849736663575,49.41757723634027,33.914467559254206
387,69.50166557006227,40.91324315970006,39.27491746432676,53.54111991660438
388,68.51191005068335,33.98457326796194,57.85428182327967,53.37222337728129
389,74.25669161373901,39.35628499169128,35.17636322896457,56.789610363769874
390,92.46734522544976,44.138256919001584,56.022877071965915,42.84193026633446
391,71.59792658832164,64.70586314502188,59.448540294039965,49.64402724401252
392,59.72906057526499,37.813231572554685,74.83164423925346,52.95329768065033
393,67.31533589442536,71.75507996481761,41.841818390672564,49.246901046490606
394,94.73722273849359,45.53122757115182,56.65440557211462,47.61017514311917
395,69.58701548266036,75.00405238441704,45.54381715933691,42.40511578195905
396,71.63192992856345,40.71259438003336,69.20319417789275,41.17402006914884
397,74.44218146031623,49.00177953021609,60.74389119099195,41.89312518735946
398,77.7988195855186,27.94291102100619,52.589225830888836,49.20721901721115
399,75.96844265683929,39.371852861250765,55.40075072129103,45.4226562303152
