unit_id,ReadmissionRate,Sodium,MedAdherence,BloodPressure,Creatinine,LengthOfStay,do_diuretic_titration
97,37.97339289022185,37.462410138849336,58.44051600242476,42.14994731838562,40.06426599540356,42.07554149824147,50.0
98,44.362147380010455,42.66828254636572,51.29315678677879,33.56348517807148,48.20310085366442,41.22859807175941,50.0
99,26.48622151529738,46.89360107399609,50.04846074386107,60.066322369565235,34.230846871139384,30.242758836743544,50.0
100,51.62302455477187,51.11226542943396,40.410530022769954,49.646134897923154,31.222819280426346,36.41500482687508,50.0
101,47.44864504157324,58.36861894910079,62.700564337070915,55.181495153537384,49.28294574816354,51.90088974542745,50.0
102,54.9806896426831,24.76287706010885,45.97271415581575,54.88336636513348,53.48231295842821,39.00577391327839,50.0
103,60.192069063754595,53.97381479860406,46.72175056328527,66.41217053325639,66.7734087057061,32.552012352016035,50.0
104,59.25711176556589,46.70995707353765,34.543327593805294,45.821657744839854,78.67370421152818,41.81266477070406,50.0
105,37.79215872204093,38.47905264931903,22.3957828216277,60.19126985005618,50.531637442904845,40.80358924232658,50.0
106,48.10271516751789,42.98729522286777,53.83702330507361,26.47166555298934,25.512324128808007,43.74898523981929,50.0
107,56.41620542912215,56.543646617357105,56.562064442779594,54.62072313862617,46.68054055510658,55.114282626361884,50.0
108,54.43965433542887,50.6458661528366,47.5218128278706,54.73392437631769,28.470335308621696,47.29657261978571,50.0
109,30.115471560989103,60.75212209090511,57.64869936777196,45.281245921124885,34.62672150853214,31.077102603774406,50.0
110,34.141601184473004,46.3714919828511,33.282867772904744,48.256520451204565,59.805941198727496,34.19887014997388,50.0
111,35.454896570268936,52.47869829134778,58.4029087991731,77.81815530650748,53.88699766422998,32.867028038215246,50.0
112,32.24018435708424,28.80928318775737,50.972408419431986,60.99143769950811,41.72333008572151,22.535397763994048,50.0
113,88.71255744594355,42.2476504880481,36.19126047530811,37.08910414528846,44.43032083371803,49.10494113494853,50.0
114,39.65743056947881,47.31936508497709,46.27101336251541,46.659086689255325,62.70026390316724,44.79342687798164,50.0
115,48.6700083857873,42.14168234087166,55.42323595756529,30.423315338769676,34.99851971707226,45.683433362860015,50.0
116,52.540020884595606,41.46179461606828,43.04445006200122,34.59629899130232,53.407948001570134,51.14012946549274,50.0
117,47.308037484137586,45.15257871567856,46.62279931046072,41.208671210593856,73.81940249310806,41.52963501894879,50.0
118,53.108269078767215,44.747704550614294,59.013390585256175,57.23652915765459,70.40558265621581,59.42074743253228,50.0
119,50.107292562381204,53.499215289004084,59.53171213285955,46.41632276214101,48.43515689735558,33.739622768032454,50.0
120,32.16998941476384,50.57002083688252,53.72472415887667,49.131996903676466,57.34022981822552,20.841870040904432,50.0
121,35.610739410519145,50.44107963113945,36.04004646581143,54.486598290493404,64.55128125209005,39.37474330398813,50.0
122,33.188037088094994,74.77227788882298,30.61967222507879,40.946119378973634,50.22847928716486,27.028822573019454,50.0
123,22.649874917577847,37.98123979034358,59.461307498447944,57.36167839156433,43.3148255039695,24.517464542394706,50.0
124,41.97480601547567,56.93549841213164,37.8409177052767,50.0612789305276,44.64159653748468,48.6033702552491,50.0
125,34.928936707424896,56.74207713939247,45.35921961709325,77.42050311132562,34.19729885998521,36.226116142209214,50.0
126,58.06945072353404,61.11109481869542,28.54450228805402,53.785394896666716,55.02919792001365,47.91294676232004,50.0
127,65.52275820783333,45.718270085694066,48.29397685945173,52.28203253844303,46.70402320609304,44.18798565397052,50.0
128,37.02349919413639,44.81265239697737,25.604004768416278,34.934281285433386,27.087671405648326,29.21807994153047,50.0
129,39.08086031124855,57.68090865045092,49.415196014374196,49.257989030123774,58.96117037840375,34.01282694538064,50.0
130,41.37976279533433,36.05274816654585,62.28818651910913,36.08129365750082,54.684002042064826,45.106974943566804,50.0
131,49.02563304131502,63.12371983298732,47.60547961858879,58.38588651729617,42.432794741761924,51.606746022119495,50.0
132,43.639115447159575,51.09523877731769,57.51768488826182,39.00793052003367,13.21040884037148,48.3079620594021,50.0
133,46.33957584843843,44.034812774900914,44.94226627653612,38.11050427433366,53.783180644510054,34.88964093266623,50.0
134,43.2400758039259,52.255322168482955,51.66323983465007,45.24670255364992,68.81784323810876,30.10712251756382,50.0
135,42.77111802205045,50.30774423686987,66.83633949584453,53.53027196535948,58.15873251145219,39.067466968099524,50.0
136,54.16174560394413,23.471612963052785,37.11468963359397,51.110388804651606,35.48842728902881,43.073549137944966,50.0
137,51.1012017566378,57.31616035179204,56.57187284857875,31.741709437756985,52.801548975895365,56.21996599104874,50.0
138,62.843209516239604,56.88279601980595,55.96527700503097,50.78670190081133,47.20671937804435,54.697064119581356,50.0
139,47.37323931855056,61.597337645359914,65.66808481933677,62.84303696525275,46.06289463125985,46.87653332724562,50.0
140,45.55318377384405,58.29880763748828,45.57702442071651,46.658581573361985,24.008666860349834,47.04012458467915,50.0
141,38.866296360520735,41.40555795519138,51.387273831694856,44.42489443317888,51.76557039077556,41.608262215603894,50.0
142,29.917359732394306,62.71632346116019,42.98499986683582,49.16198135557272,31.377057157958284,42.1792051552723,50.0
143,45.85921797068136,49.55312319724592,34.511236426244594,45.60647659899081,31.372480229070636,41.08941184500938,50.0
144,43.892960712356974,22.981908885030663,56.60633436321937,48.78703515379887,50.97929771815264,36.70185054837162,50.0
145,45.79274928930749,59.46303943498362,55.09337586440633,45.21184578418594,24.289155576073945,36.856665740479826,50.0
146,53.4187473056863,40.10632624648614,42.376460463303076,46.06430193918939,39.76468790132459,42.47855897810134,50.0
147,53.34242082358523,40.02381671912776,55.8157765202242,52.43457397303666,40.766998025048146,25.41496772583652,50.0
148,33.91289311561884,48.87957883656916,47.778488194255154,56.16574890753152,50.48395945827628,36.25849740834614,50.0
149,64.06858738074624,35.549636599616385,61.00571642416204,43.86744032640495,46.21633307952847,54.43777424737547,50.0
150,35.4987121163446,52.23067651224172,74.2435353597363,87.50346731440999,45.74791396848845,44.321196833405466,50.0
151,53.825259106104824,50.11615039583527,35.58979684265377,39.576252347085536,57.344382549506356,53.7598178281548,50.0
152,39.04795950028592,51.32568457684832,43.38649763254506,54.74850831021435,37.529960055625324,58.102143953884465,50.0
153,43.74510546365053,67.40861276823452,52.44368939437671,50.074438097217616,70.15592162730572,26.394865348715374,50.0
154,60.485321965439226,40.455124151189466,50.061079670020725,50.93496113249396,46.50706181017195,36.191360928855275,50.0
155,36.96295982108513,60.73322197032739,29.9071099244129,48.42835181337849,51.86338147617447,35.15283888576909,50.0
156,35.68489838474323,26.546881594935897,62.43057916095881,71.51171613657101,56.901273750000556,20.352579498004495,50.0
157,35.67151006956982,44.87999907704912,53.74536426289588,53.967198403463186,17.226528829275722,42.95196079105732,50.0
158,43.96657672294796,35.94030970344245,36.47859024772419,44.02463444557216,59.56137855177175,30.11671513371311,50.0
159,64.07174859451484,67.0470324215839,40.46870867147348,51.18288642846402,54.452368963955,45.47048499948873,50.0
160,62.78912365312548,48.73497072959082,61.117569732502744,61.547304008209096,74.26264378912367,42.41971348306657,50.0
161,38.926612908085396,38.91941920428082,75.92749777011386,60.53309631552758,40.29093723100153,41.11183826760007,50.0
162,34.31692820058527,64.29920778899829,31.553801096944277,42.46335370480185,68.2348357614303,44.74414132197073,50.0
163,67.06856565798259,43.039948492509744,33.27470299295903,45.66743174534858,39.4203507318384,37.95111626041388,50.0
164,64.4323621635674,43.5417397677201,41.57166110491484,60.43246202065253,49.32907750676434,53.28354030513265,50.0
165,39.02128841788889,52.56979075379793,34.69612024368447,53.35660482094386,44.79536679613052,31.239367096983997,50.0
166,27.632995606661392,51.747862265078446,37.28587920911092,42.39658890983306,51.81159709156134,32.22757686246729,50.0
167,27.42031129566912,37.13712551284802,29.457993882570477,64.94245875810984,42.63079372223852,37.073761020308964,50.0
168,47.22245430530942,38.52992853169669,34.87303175530825,53.29412495351808,56.64146928993868,37.2599784501327,50.0
169,23.9264385635738,40.187867995030366,60.95994797255237,53.43565368794017,68.65033466556206,33.5775917924888,50.0
170,66.66198886894767,75.52618109269174,52.17634159690109,51.49156829548981,79.03056318285434,45.635443124962556,50.0
171,60.57862411833383,42.20440595758816,62.33791027285915,67.00523329996479,61.85677177859283,33.41952410758316,50.0
172,42.907884784393396,64.34597793766416,46.01088711854643,64.19943837307349,60.9852272954328,28.633475039543736,50.0
173,39.16824737690835,57.19433056338845,54.61362648266394,62.57872822268302,36.59652528093367,45.38345704219936,50.0
174,40.65169936288494,69.93548821000944,34.812331359676186,26.616495877248067,35.427708630847434,41.279943673411935,50.0
175,41.78648028507644,38.632836734070864,33.08439649848312,36.813312152288546,63.96223573089841,49.26955328006442,50.0
176,35.09123395806114,48.83670710073102,60.83735667957531,44.91473615896887,37.61246667520227,42.95267630150791,50.0
177,23.27244271428294,31.330943607673948,70.80286751750894,15.797623157414138,28.747556801266075,21.500087796029124,50.0
178,45.695380370896366,61.72924177963951,56.95993543766535,31.819795617091135,57.211381408905574,60.23390681364941,50.0
179,61.83190413554831,37.94988524202968,41.141063855051556,74.30289285525805,65.31552800488974,60.72929893510244,50.0
180,51.01138721485841,43.96866881946276,37.517032047746476,46.813879459828954,60.53054512894769,31.69961351904376,50.0
181,44.688551702415786,48.115420901009166,44.08722887245236,61.16267200177998,44.06334795937654,45.459657680282476,50.0
182,48.96145818488536,22.020151968714828,48.17579979098564,43.65293873699391,45.12615762746274,48.24602770341629,50.0
183,34.12982734677558,66.19569022685101,60.798755810131055,46.98724602368672,53.23653235782386,43.9764169980128,50.0
184,41.339210158123585,72.07806382115949,29.006619613425983,27.34203510152667,60.91155585160159,43.17103652702241,50.0
185,46.44550015342797,40.26534413582678,63.69829259380649,46.24986418138699,57.94979338796765,30.730742202706686,50.0
186,82.08722054748154,56.88145039477472,48.43147262719268,64.32746033615905,37.943024966264744,49.197901596653594,50.0
187,36.29954565266176,70.6127582334898,52.38709836975616,41.89659215887076,61.66056200631156,35.48951842227874,50.0
188,33.90977060019097,31.65837705090951,58.86003903051606,57.83366854305539,36.254282897667146,26.086338682738486,50.0
189,60.04597110935545,71.26511412947858,81.46481546899348,55.22260636945166,38.30345805076419,41.641318594599404,50.0
190,48.70776439317267,66.43549829998204,43.87982724431612,41.202904209126864,41.61142537323036,40.96730535533284,50.0
191,39.18105389222106,49.671419133444715,44.859498544451235,60.9394581167025,67.36463864602887,46.803519871335226,50.0
192,17.550650441164137,46.82322232628236,49.928947076373575,35.45173873566967,37.82959876749504,2.549352373037209,50.0
193,64.63750567953603,45.0924868150149,52.45612608297982,48.4753091315607,53.57823118299827,46.88420126339017,50.0
194,59.20754048741934,43.2866026872091,66.4538132066448,54.482089829253994,44.977944363318144,50.59556344659789,50.0
195,33.26946294197542,59.66547418964567,40.98433078745314,36.956389133459744,67.12726680520906,33.46923297781236,50.0
196,64.66182607449866,44.954231193219854,47.38885058622208,34.77994715545934,38.66840676220031,51.00590143312955,50.0
197,32.406945837751785,38.81409623815623,78.64588322469315,43.49972573995632,38.78196384136727,33.48138808996836,50.0
198,36.20085758346465,50.15269064250638,34.88730907933981,32.73979102096994,36.80339240593577,28.20541372175015,50.0
199,45.45983632637523,51.63370380413054,56.28752038423331,58.52802602799457,47.7890397142058,36.504783157680265,50.0
200,38.11986925067109,45.063578420955764,37.11905349686714,42.68256428852199,53.228046452196324,42.679929319265185,50.0
201,43.98635149579612,28.491766618638113,63.927353974935805,55.71319993877555,50.80513291944676,37.570343580903746,50.0
202,65.3008623731727,68.25653945605026,79.74559498977594,67.38315892783517,26.729679013336465,44.32226015808119,50.0
203,31.57241472415763,42.723420194961875,54.48626017650801,84.84933998956427,30.761650634859105,19.888123552447887,50.0
204,36.735213581087066,46.811870890297975,67.96176057723387,68.9238755097411,52.868903230211345,32.18742156824653,50.0
205,80.40504560379631,49.92591432697497,42.32657903850613,47.01811182071924,45.75470707390103,46.96533189731357,50.0
206,56.119678416369894,26.556257513176803,39.6475396631732,54.32613518092188,49.13370185104351,41.63112583740112,50.0
207,38.63396519074811,71.78953579363147,83.06170837166708,52.40802928123042,49.139432741181324,35.363798746491234,50.0
208,29.023538290449803,53.90642659681721,53.95363230193932,60.62134887667602,46.8857483983811,28.034453666316136,50.0
209,33.95778108452281,53.05612061972712,63.67328446117335,37.83568190740002,56.76891811811333,36.212128476023615,50.0
210,32.52453301461787,44.04860750833919,45.44310051007328,46.51630917481711,42.51479143484974,36.76442041632901,50.0
211,28.67554237925944,38.92579028539707,60.298872996536986,51.02306406357701,43.285250568876286,30.356446452483226,50.0
212,39.31875963649063,44.70636360394366,41.80705607308586,29.483997008200088,48.55205200092386,46.32825790172161,50.0
213,47.64674788690024,43.63993504808264,55.133325323648435,53.55985168025241,43.54757295555727,41.615977592696225,50.0
214,41.99029026655984,57.67224232364056,57.649387798769716,65.26479233135862,48.7413831633238,32.23087892920596,50.0
215,26.221156700944885,54.19010562196712,65.47798951571737,62.94916864128857,65.20662738716356,44.99114555623241,50.0
216,59.37121978819386,43.99011454376427,42.936869706407926,71.74506951410778,60.630336559164476,45.51270309595728,50.0
217,77.36126681784312,66.03800150070765,48.846189508048404,25.248579779620446,36.391083112390525,68.94892631644481,50.0
218,31.525926763032196,39.117052286815714,37.84354201669209,41.33889818512774,28.301846027350884,42.699701449306644,50.0
219,47.24770834604655,46.62033082760266,51.87540883992683,32.67895944290613,36.559692212769065,31.512504331244735,50.0
220,47.28092850758629,58.45295616850657,46.94252776601668,56.868279514651014,73.3074260475007,34.672550752807545,50.0
221,55.93006682326937,39.177894422003035,49.1534591164395,31.688687155249355,42.080289380590635,36.56014452612206,50.0
222,57.91550622463733,58.865136447182145,31.174363301178943,42.12603402129366,71.01771584941771,62.61880219274278,50.0
223,48.585835366592946,56.043166711934475,38.28692144488337,62.06046081338249,43.09115524984812,45.7575156186497,50.0
224,44.34459460679905,41.65859117608215,54.825441810420976,53.90044160569693,61.54011653296509,40.171334012719335,50.0
225,47.82476195742623,54.166858487491524,48.85730098160958,46.019592187565706,50.70691854443025,48.46914546390851,50.0
226,41.9110922976293,55.06202165010588,36.21764953980536,51.46502205152831,39.044371703857145,42.78919779971654,50.0
227,57.31531809656443,72.14763089745634,49.09067202018649,58.87007193876104,32.4844593352249,34.45944398900279,50.0
228,43.9323563556123,49.893843275045676,41.76700025969384,71.89347631388873,50.45856000068764,56.98050126816916,50.0
229,56.441179882718885,41.03224106501385,56.12830735165441,40.83979919745094,40.74492892335519,44.669562903782364,50.0
230,49.10742290141222,42.8561961732255,32.763439289364015,54.574181566229676,48.90486202653615,53.16387149706975,50.0
231,33.40469133648037,28.501564437059155,89.43399868556394,64.02245200393702,28.479630595622346,38.61876324997271,50.0
232,29.89961967683444,41.96276487049195,44.968113261277054,54.95717724991009,47.13041858253025,35.955706293289566,50.0
233,59.261803494305084,35.224740860787826,31.850190749468045,54.258711102602305,65.536058721344,49.180243122757155,50.0
234,30.465919836887515,46.803007276342186,58.44499092850888,47.86492204319185,63.934708725319226,19.0776151902317,50.0
235,50.66394239108752,38.73604435567356,57.06585302820368,51.81455431249293,44.10899021848928,35.69333166124165,50.0
236,40.74803164569354,75.85823424152632,54.19978690037559,42.89354456193086,44.90804283517519,43.12889696418595,50.0
237,58.79831416953776,50.984843955430776,45.06896667962963,48.158226243613925,45.32229141340505,30.0433344773908,50.0
238,57.350081319528705,45.139395388051305,60.612285375560155,20.797844492672358,24.491405906243116,38.347942207469956,50.0
239,33.75405515348841,47.92960104517293,49.07975618517329,49.583427822758274,67.04524908004491,33.91355568827905,50.0
240,30.169364798426237,49.57736729450559,52.322169502027215,55.46937235498503,68.25760663202009,42.46173837333369,50.0
241,42.102511324348576,63.73404337684843,67.80653457212313,58.18591881769998,31.83016044176682,39.827208874190795,50.0
242,30.406904564433983,20.789530451547286,45.0542982850946,55.48697136010502,32.137676224359744,36.52301619458489,50.0
243,48.320957866295736,24.49940793118405,40.08485483011322,81.57736770874378,44.124394619417274,54.85542367885644,50.0
244,76.26821092768957,51.18171549790983,80.74635767699375,48.90180766373976,58.00381797347837,53.882443731199274,50.0
245,53.03392483840642,64.92981938652429,54.37251166565472,41.379294483212014,74.09267518840021,37.182531123098826,50.0
246,38.33892259755276,28.824546905537055,62.275119435611124,28.078097890564266,44.770902691961076,30.882767705757274,50.0
247,31.507845225346102,57.4967341318804,39.65245624267817,46.74986201458001,39.5355665411876,30.80955865963546,50.0
248,49.56899783582992,38.55617919639724,49.08574785583279,64.19072824313614,37.19123795758054,35.095088729807024,50.0
249,76.6163091520202,49.542993033118194,56.62762729400117,46.399148520398825,62.193936805572065,30.740475550287652,50.0
250,65.4072078455236,63.65908619884001,28.576966968864856,31.445727395141482,51.50988048804635,46.85999644622571,50.0
251,43.17997604311145,50.616510089770514,52.44367975720899,60.18315931510978,55.463402751498016,26.99546215673822,50.0
252,33.428485702452726,43.05985478519362,44.30857764949326,42.584806555184464,54.652011891304554,37.319658935857,50.0
253,49.33158258035645,72.27116068722039,31.75464879425534,64.47156505444303,52.34933656263345,59.439019354351245,50.0
254,56.109469941893096,51.412058315865835,65.06818765176762,57.755570010042845,58.21047026878789,19.30512985733782,50.0
255,42.640551054034745,41.38120402646065,57.64460916024214,26.145951114059557,59.14912474894581,46.375876318958326,50.0
256,46.254434249335986,49.234203245904816,46.270437555129625,91.6173726765164,48.05876440332626,41.98179050680483,50.0
