unit_id,ConversionEfficiency,PressureDropBed,EffluentByproduct
97,-1.4061223421057858,38.05786285874532,52.25095256968124
98,-3.2776388075206584,43.84930760892149,56.30869123190708
99,3.4928862405374907,51.55930812655679,49.1368324447481
100,6.654788964959819,43.00428425151062,42.780452215003336
101,6.257843529473565,74.03201726529504,44.28538941546262
102,3.3521437883953467,71.39299606212036,48.94242312217455
103,15.601699744841234,44.1692179720046,56.79310014378285
104,0.6540923638521452,48.80136813905631,54.7078880327437
105,14.15775223274953,29.380332351532516,56.33749845561585
106,6.98830491303439,55.901982292574274,57.317896500584844
107,6.869857399100053,60.87464358300196,52.037397077537
108,-3.853747955946224,42.1839195275024,54.40063078502271
109,-1.4354119612417064,58.83340121208545,57.15408362864679
110,18.43969543255922,63.3091866068169,56.76858326502701
111,2.847406278614222,43.79123836839738,58.44759693539051
112,-1.892374133425082,47.122743079364206,56.015778773992324
113,-3.75517377351676,39.543088240765954,46.174394662158434
114,17.422785099639,47.24071408098943,47.9224220311013
115,-3.8203055610216197,28.21422614396556,48.70858381689677
116,16.407746213973596,43.56516701311501,36.75345259309939
117,17.534464479171973,56.77070259973122,25.492601666157267
118,20.97284896785776,33.38351051830883,47.62816091796472
119,-1.2995465067340888,24.849990263775876,54.60854177124878
120,23.412021336361764,44.28738374180388,47.52781113757837
121,-3.0441400621601966,68.1707678798127,48.59058462497924
122,-6.160828829651177,39.956513766517865,54.55690800510521
123,14.073712925027028,40.98430758143477,46.386197409715535
124,-0.42804259596730365,59.40150423783766,54.63298281436764
125,-3.8559575206867462,48.36352309493385,53.80719326062584
126,1.8118244331938471,32.93541398359738,53.793856374042456
127,13.931580251377119,41.88198812114689,42.18226162878838
128,10.922169808246847,71.95448540536373,51.72645743200744
129,4.038318564368783,43.54268244294906,55.153600851230514
130,14.942091224363443,45.397428692702825,42.2310232980343
131,26.43390440595149,42.69880745696539,23.895728965004782
132,7.0916981530911585,67.22324767814104,57.71821192241184
133,-2.755199430298773,71.2236779744788,46.61487465554606
134,-10.585169633347714,64.658463429965,45.32411083426926
135,16.435161165745804,68.21453190436422,45.861706724705265
136,2.5759538814881857,61.358758037855054,54.07861228955276
137,-6.106455116255757,41.727358238346554,56.96195202554863
138,0.420601994153853,57.92391218539875,50.21618633418471
139,12.712014563496195,45.59215923842592,55.34132260041066
140,18.825752337664984,60.60856519824294,53.3176523808
141,14.421559681482481,54.03114000292321,57.152092956148145
142,17.12727775197949,71.16501074839027,57.30188907706753
143,19.09370959300841,49.34953271687786,26.29381920968983
144,-4.524358370129763,30.499371712945454,55.44673096662795
145,12.580342470933076,45.93905395492938,33.86106801018823
146,-2.684682840699492,36.814441670094176,53.36580937827664
147,2.0711916409547135,43.30176972004334,45.690398158047145
148,7.848869268314101,38.27205802730605,38.089830836263566
149,23.85341909540928,65.7183516789853,56.23858391425856
150,2.816802855936717,52.890529875629696,47.06979352818099
151,22.26368657015009,55.6926445931599,57.79113927480756
152,0.351329466727063,36.950941066888426,55.95683911142383
153,10.489874560398764,46.710132779607,54.88726465029616
154,-6.521465048580447,57.89417606418248,51.09224819947052
155,3.3118775393606734,71.08780181806272,47.71906972142239
156,4.858231143467536,42.059086694144845,53.883908914926664
157,4.283785424330269,57.26039087315296,48.884131959641905
158,-11.604113190023671,52.51384210413341,53.92317397528079
159,7.052933743306831,51.25171396351965,52.297656584989774
160,-7.502153825882812,40.70934669795132,50.80236463351733
161,-2.0632982788341536,43.678631332660125,44.55652140690667
162,5.8733531417388525,75.10695396312565,49.221665607598744
163,0.6987697150737437,78.56767771496335,53.29741147313098
164,-3.5387474206344773,57.86812587277178,46.82660929337514
165,-1.7344695855302397,40.88840090422589,54.999825248884456
166,-5.662635103614315,64.05485442226082,45.52787231050544
167,1.8167717897095015,46.86729628283582,54.45729717857296
168,-4.391108859647074,35.82850058734284,53.91100262993501
169,8.056718349403365,47.915342830935636,43.15845494172888
170,-12.384744842314232,53.45227720178098,51.6262768660839
171,9.72634937202722,60.211710065490585,31.64592093011165
172,12.290157197495374,30.921928310946576,49.545756576712385
173,0.08434912771301817,37.72417452035451,47.82905667705324
174,-11.564862739877288,35.95452901819634,54.567019608156784
175,10.081261056323061,51.960731127940576,54.26896434579561
176,4.55798910185084,38.48832202578539,57.1548881142604
177,6.174156711892266,33.39302093214178,54.81752482264593
178,11.30915730318866,47.768301653623055,57.43338688206505
179,11.922495529760779,46.506161545214354,36.030764664944634
180,0.450627620033738,62.98051020383562,52.21330946464646
181,4.611473739957659,58.099254754570374,49.05970879390272
182,6.606029851814622,35.62102345127396,55.32549085348404
183,4.746900245908886,40.28912630409663,48.24673515461434
184,8.529154193382912,47.97466707575438,36.09529580410377
185,16.69126065491128,61.4833377667964,45.79322161352091
186,-4.653245202976047,79.09796112243211,46.96521785375315
187,3.3721148062625654,34.04156184735292,50.337217048099454
188,-1.7166889359063147,64.34987391395154,52.467585988868215
189,14.229748853312422,37.43070393037323,32.1907380187585
190,3.3924177923688306,55.90888546172846,52.94141436774406
191,-0.7839823305794877,23.823761178546803,47.64489857965576
192,13.690434917808961,47.7236596256082,39.48911520352663
193,2.4656222349686745,43.29125181280105,52.67628351481054
194,3.2208073817967326,41.4193637904949,53.567373481067285
195,11.121529263926966,60.73508983165611,39.40869195659099
196,12.644145007177606,50.56597707202719,50.16161855180034
197,16.32336643653025,50.9847248921827,56.37096492312469
198,-11.571882180996125,48.30107413402697,50.041729890520294
199,8.54619356070786,51.34783220644552,55.7560951906935
200,18.33482455096227,59.83405093354126,51.53441167747446
201,-3.063245887416344,54.26740064446118,47.56216878813946
202,9.19288908047087,43.66336136965785,56.4353290807648
203,4.082720224785073,34.87577547673047,56.05968134639839
204,10.841230332958663,27.01177669515724,49.471734003819016
205,-3.9592459245777563,38.98857900700392,53.8573477970391
206,46.591703485891934,49.41371039605932,14.656287883014299
207,26.217627066318872,32.564929322005064,56.926677710996294
208,12.85061858865091,63.372868696413036,48.41409087016087
209,10.237582638644616,49.39240337011768,41.867931906411826
210,4.304018135944897,54.137368095907455,46.76120277654051
211,14.683448428289726,60.14300095935104,54.35379316578264
212,6.757140941819254,50.93890869893069,45.46533314736615
213,10.119111980179468,60.015785666731,56.54810364989165
214,6.19510384408944,41.31493350442443,50.16821351286826
215,4.009064366641351,60.19037398977792,52.66834545866569
216,2.7566952704289895,59.324115973906714,51.743506018622035
217,7.393963299611225,69.3384452908486,53.68202089624023
218,-4.3740711832041015,28.105379368321017,55.45293376458802
219,-5.350457213392457,66.33336401050049,52.565578476288856
220,-4.4006737455091915,45.813664623520395,56.77190646288738
221,15.276359434800472,74.16693256869196,36.93201394759202
222,9.150311289702417,35.8076931562251,53.23049255112039
223,8.69705734403158,24.674966758185093,56.63083125134108
224,15.861280708773014,47.55035271121262,55.92979819505417
225,12.828061401776639,50.39015136638411,44.49133238362173
226,12.416358884854414,43.75415953381491,31.675076419740677
227,-6.09202338412015,43.72719006374616,52.79221266316433
228,-3.954146326527911,60.001951641785304,48.288436432944145
229,8.59570769849337,59.24349002599723,46.40365843027064
230,2.1455018151325844,47.27331266237887,54.210141138290304
231,2.948474904902799,53.04225028950018,23.364437875086168
232,-0.15681283635088772,44.193414342185235,57.89658900463027
233,11.049912040817498,43.36062891436074,54.128397051724534
234,2.8913335575874406,67.30406835349632,54.58268278954301
235,-2.9112947415321195,55.111258607869615,51.150452049421645
236,-4.112785247012506,51.6758168230483,50.38663091624927
237,2.180289510605194,67.67660728076737,37.123441608815014
238,4.704860223255349,41.2940777591443,46.2190781596166
239,3.0136864513994386,46.076452696982884,55.91768790363403
240,0.8969279884593355,61.66842291487041,23.883456163168248
241,8.878723898232991,39.225067441080114,55.958504201196895
242,9.813166725748856,68.76380292178203,46.25636561449832
243,27.081375636799674,58.6559111041448,31.700286771666665
244,13.595225342262035,44.45980238303558,46.44718239382985
245,2.38520411581646,76.14615370276945,57.3197839714993
246,2.7895325207563424,40.151057649210344,54.908925642492086
247,7.413220484259014,53.64424451815675,45.45905135494514
248,15.244540146255929,68.27790801897062,32.10406039475587
249,2.3650494987901203,68.05431800307971,56.34047725200859
250,3.495790583688548,56.8901218783161,51.10538185294731
251,-7.590990222381446,54.934337570957595,41.03684941713385
252,16.73656919436198,53.941989951909754,39.006120138317186
253,-7.358159093692081,28.40711973958203,47.98403687782129
254,4.875822490093082,69.5729634126863,49.5923480248992
255,-0.44655540719336084,58.259931891214045,40.51833990780922
256,13.149839140076068,74.22585930921629,42.9872421212512
257,-3.988887620989376,47.0777296629568,52.3483834761111
258,6.564706217577861,35.16109542701945,54.93381893609206
259,12.57931678698152,58.87462160269716,48.44204422679914
260,-0.797341774565098,65.95980321235982,50.01871132293044
261,3.0537666489750426,50.68605807280392,42.882305084772845
262,10.144675704940138,26.321485396944237,49.561731981878275
263,-0.06476340692118221,54.032660672120926,56.39046731789924
264,16.12026048070588,61.8913378346215,42.42178019494558
265,-9.898959895587208,57.4036571300353,51.87755204117513
266,1.6545040114451286,40.80897704039024,53.26111865680541
267,9.327787668416196,42.847411937715876,37.954364282729415
268,13.57115042659836,56.07015756017276,26.355627756698603
269,-7.145420354074545,39.25308505226481,49.86277147277778
270,-5.204549768072629,62.401802304218336,49.61996765653102
271,10.634427893016083,51.96656713410591,48.12478604253718
272,15.91208545234874,45.967113313234435,55.482023708815376
273,13.940497399090063,64.89592488990068,56.4949395253
274,1.2931744731425558,60.99218209819329,50.30849255199578
275,-4.624278640214358,41.2862423453859,51.26613505748562
276,8.745580328574519,44.79740547280389,57.96701473979449
277,21.61729995414918,47.74142792766175,55.526625346194
278,27.784820157795654,32.031119671145554,45.91539620864414
279,8.287084728025928,63.54891356696318,56.23943430569138
280,18.269085683104983,49.925632393652386,56.38071511329177
281,0.6432228208155459,47.424242184641976,47.37777654257586
282,0.20774124049038956,65.6781510703113,49.233516399544726
283,7.586971181493582,42.28754510204545,41.30963911131312
284,0.4268967052823305,44.227104902511684,53.04282382901445
285,1.6372244259304551,48.07695138687748,51.459518475478696
286,2.472811944816741,30.27491042997428,48.19969368947125
287,-5.913997454136544,48.2068170311353,48.605857474689046
288,-1.764146863687332,89.35677373845837,55.21340598821791
289,3.2436389896782982,50.370769096503196,56.56631743117318
290,16.82076393550772,53.039193751316475,52.281596450246035
291,17.98888240060225,26.915703574235742,50.10515927359561
292,19.848793638943583,49.06692547471996,46.88117513303636
293,3.496211865061895,56.52007380755488,54.75472418934833
294,6.083094149037515,46.60316809330738,56.45160993244296
295,17.332236289072178,43.526878537505205,55.74902921328423
296,19.53696668162979,51.05802049566083,56.86080627299457
297,-7.5555150850989445,50.057301522264005,45.97219260700546
298,1.9259466286179387,39.475274963901796,53.84146131672119
299,15.42142544202635,46.87184236948811,56.953456690755225
300,4.248346822040227,57.987110954244365,48.46372921785313
301,14.456324564665177,45.88433853482217,40.979234283353705
302,18.837854146997334,62.91428743956097,55.371347870261204
303,43.311204059882925,55.587958475735135,10.549279535221077
304,5.652970782712087,41.52165819027765,54.30684546160085
305,21.00001395931245,46.77055296975878,56.4852753753223
306,-4.949463005764594,54.431661972690435,53.49897307590205
307,-0.30582725310962655,44.842587755972644,49.72308512057884
308,9.580642463800139,43.271512335812766,36.196943691299865
309,19.586725484838908,47.97605465975739,32.362224052638744
310,4.657997487951977,29.15213421693717,46.35575352526514
311,-1.407371861680225,53.65873116353584,54.79274118052747
312,3.929772188076365,49.4229893216482,49.38925478205539
313,15.085267670078341,36.0437798337597,55.46399179789358
314,24.4100713117848,35.84583704499617,38.372250662777546
315,-1.066694311037111,42.613477619926584,57.00535435029028
316,24.10994332657367,46.36489533742391,58.77546796878142
317,-4.281505103919125,46.40302628968948,42.647787751516915
318,22.928342064139372,48.158722499902346,52.81447896850286
319,-5.908012002991665,39.15957863943964,52.90579059207421
320,5.235706476681264,33.70729520284356,48.0661916927495
321,7.37893885333011,68.25605371973167,40.86479549315399
322,14.606662398509892,68.23554680688392,44.18214429319622
323,14.974225083975282,52.58055551481566,52.397595038502686
324,-6.447138644648097,57.30988339452551,53.84562794012991
325,21.258639004168135,46.081093869413,47.239126920300706
326,13.50621982064888,56.36987084137877,56.95023650670188
327,6.406688887651589,45.54553717949661,56.0452249387638
328,12.716030474256812,31.1431478661548,54.99820643597622
329,12.828332575226554,71.41718316124772,41.37530645109714
330,4.846390891168793,32.229584242650425,49.92091859897031
331,8.02131655420044,58.8000169351603,56.44349804597225
332,12.301754228875406,49.662962967597764,37.77203398367537
333,-9.8599399813005,36.81113970765049,51.95082287924858
334,-11.17971075709456,60.1222439953537,49.38642581963235
335,16.53915186212648,69.26927633780578,37.87759837655411
336,37.26783944621687,47.55544354760575,22.670356359588556
337,-0.13380208865532506,35.42178827231247,46.31027156725421
338,27.224445484479222,60.8072455469499,56.220271350339466
339,-6.724641521682554,54.75706182942334,56.31063337387878
340,4.295993774668701,62.87442392800171,41.949797477761706
341,2.784344963120263,49.48915300035925,53.21263700278782
342,-2.1830946531795865,48.01780125258631,52.62056097612993
343,27.447338454888914,50.901893999343805,19.53778775854265
344,8.285826759212044,62.71131852089988,57.49338269760405
345,0.3419424898703962,43.99807562197342,54.091527612764835
346,4.809921667607207,50.39930411959531,34.3428647795174
347,12.49821113075884,41.60190719689045,40.09017920683793
348,4.270985114664149,52.92963112020691,56.03723703888045
349,14.299055068745268,58.321110673185025,58.17754133378077
350,4.157256648771548,33.56830981513154,53.69859064350689
351,-5.085707535919439,61.77851975939159,52.106541802026854
352,13.471257383268615,33.17612122394547,45.004849079684
353,19.62840918050953,32.22828430826932,53.82960969114674
354,-0.24506184573023937,45.83511882122251,53.763579497874815
355,-8.163526381295345,49.43191398510913,51.642952649271635
356,3.575215420881137,56.52816099312544,50.82498693402619
357,13.934628240952982,67.54570882068711,25.671950898692064
358,9.145527738050482,73.87819848572552,40.993250168832915
359,12.75723608246556,54.79649597418453,53.60565251604312
360,2.536286992161803,46.88662669163385,53.511085454276476
361,17.034718314185,40.24205404916315,52.45032300045338
362,-0.6427366052483738,29.613291050111677,55.97750952932944
363,3.0411273822772174,40.01507591919902,46.77809726273584
364,1.2614614267784157,44.925929387288434,49.81022723007465
365,12.180063885831412,53.844763416252576,39.260291151220564
366,0.06409100752568264,46.868993141115595,37.65928244820384
367,-1.6779754635988393,61.03185679450998,52.343905131372786
368,1.1383992395705649,36.39059821395836,56.85322200314546
369,19.698503893151294,31.322323671387355,23.250238719683367
370,0.7376174013530301,71.54655746408713,45.83338841922078
371,-13.476862570159465,36.44729597046877,54.7238586273004
372,8.40251179953006,37.951023667211054,46.892497358343135
373,12.827749557637214,51.95879990751286,54.58010715999171
374,-1.7604314018157141,60.277584523829745,52.59305982496616
375,31.50665146057302,37.960250148419256,57.37773203152028
376,20.826943738395173,46.38724573863889,53.44990010468742
377,-0.2478264885442677,60.97002988504181,41.376201384072836
378,12.847190248375655,57.74735298779933,52.06123404401607
379,-4.197744231166037,31.443286680262993,50.65177956524481
380,7.459197682073156,57.38854361474637,58.95847300752748
381,16.158350158810983,30.42989869313999,52.840920493605935
382,9.50390867662844,61.75084018681777,55.2616692930748
383,-0.0669206026187199,66.67093891814005,48.25749401877095
384,-5.932993109110572,68.96976443429573,50.99131922594053
385,-7.7963759282140845,35.127333710906164,53.74042111605049
386,10.510698257257413,71.65934848139403,57.36038035013156
387,13.30681107751885,41.81176188919965,47.07361238464127
388,-2.176332456898497,31.9339206159285,52.31972074564673
389,2.6634771720630823,35.5666970749828,50.74136604382095
390,-0.7220048227716558,66.84958292633105,47.60033538518207
391,8.775966061808896,64.59701010694462,57.20646184239803
392,5.065492921831803,46.8455454123815,41.49692155793894
393,0.21713510051143725,62.8630323119453,46.26463908101622
394,10.781146514532766,65.50922269441766,55.14886959283422
395,13.211860951793737,37.91083517036005,51.14469504461078
396,6.719072490230422,43.238216165176276,49.80895432589508
397,7.0937365774805965,38.84982558140229,39.82035446675001
398,2.8551305747215556,31.60734556486209,50.04239393180465
399,10.89173635051519,37.46533222712556,43.401601645496335
