unit_id,ConversionEfficiency,EffluentByproduct,PressureDropBed,do_InletTemperature
53,12.81768308926149,26.184460336484854,69.01111624046598,10.0
54,48.555920440079845,19.575947570628276,21.10270405044934,10.0
55,24.64563858535284,21.509015132690994,32.35014691886467,10.0
56,49.86542675986989,20.22396647124693,45.64586270103302,10.0
57,35.78199904563342,16.71672025661163,48.23668066034943,10.0
58,33.51973682196015,23.442384746972806,63.43441666791623,10.0
59,41.04580001616648,17.035457718995563,58.06923499010254,10.0
60,37.22281150316707,19.67438197494216,32.2771394069646,10.0
61,33.895612276058486,23.731586427755328,41.512329307973516,10.0
62,25.645505260867914,20.689779900732194,48.44370285705554,10.0
63,23.145774526099157,27.662804510650496,47.09423083941297,10.0
64,10.59982727909588,25.241956821923146,56.11295117742014,10.0
65,32.37843432003887,16.07965470120561,68.24221031684755,10.0
66,38.44941773104606,19.707638592882144,49.72507811889577,10.0
67,31.019697763699998,21.654450525356562,50.26067091361141,10.0
68,-0.5863856211147862,19.614770286994887,54.46723207502705,10.0
69,44.157299841831815,14.450188729894833,62.931827805649014,10.0
70,22.564721730828087,16.186368741309852,63.501419230291994,10.0
71,30.084109048085473,13.237262424650611,57.202466971663554,10.0
72,15.820786269671096,16.39277379963107,29.870368962605955,10.0
73,32.1967520291419,20.870971241942023,64.82613304356688,10.0
74,11.934761574625421,16.331075621539597,40.72521613331206,10.0
75,35.61578595709259,18.28898042277435,24.451058776599833,10.0
76,34.985428010813145,19.51583086934166,15.669000306926375,10.0
77,12.410190519278444,30.479443438069595,64.352984357009,10.0
78,40.194721737795774,20.213638343287634,43.00678747809312,10.0
79,44.030245262091114,20.866405454940367,38.67523369525485,10.0
80,39.844263289615,14.449161241221363,66.71128930137981,10.0
81,29.98922666419772,28.590899538114787,41.724078739514894,10.0
82,60.04969824479342,19.641677809433887,41.26342946760305,10.0
83,28.349939525635342,16.22606957712259,64.61322442496612,10.0
84,27.908531716264704,25.053219197717823,49.28340985879136,10.0
85,20.296925021733365,26.081002512579712,58.53770259798628,10.0
86,29.606670385920154,18.770790545458148,71.24190234372762,10.0
87,30.76524610791145,19.174883284068876,59.146628798146,10.0
88,40.63610442885478,17.109307105064374,62.73627668558577,10.0
89,45.362280187757506,17.527617877089575,61.9759110832733,10.0
90,21.067654387844044,15.435244605516205,57.765847635869925,10.0
91,32.21582591575291,18.55136328570584,56.149944044368716,10.0
92,65.75068265225728,10.632163654154471,60.77483936551433,10.0
93,44.630834756702434,21.708545318484127,52.542529018147256,10.0
94,42.27828830031792,17.048700214938954,64.48906428192018,10.0
95,28.775744150960094,28.48292456069795,53.01734733263764,10.0
96,52.492590692727745,15.911890705403133,53.07101577132351,10.0
97,23.475539977172648,20.995811555682277,39.2777034446202,10.0
98,39.12623680841526,27.792434801741834,59.710399125033454,10.0
99,47.29995265162896,20.421425484691078,42.769700502856104,10.0
100,39.54440133220881,14.830325009709117,51.3612033540232,10.0
101,40.279515890146556,15.8904583471279,45.116754639272585,10.0
102,35.62897574745186,12.888037934371836,44.47937413853397,10.0
103,46.28129057566424,10.906442714275977,50.302749955040746,10.0
104,37.237890831385954,12.057947637553331,49.8949402371677,10.0
105,50.011916575311446,11.665876880310774,55.308829742013465,10.0
106,32.21514240560044,11.583180265754113,55.00441353338511,10.0
107,49.31608612079087,15.292732348374646,57.61353534195416,10.0
108,28.498008588291846,13.922008161785795,63.507459467304884,10.0
109,28.09925524917319,25.35153181046125,60.05779679303599,10.0
110,30.415481905153136,24.04063931531612,69.82621056213277,10.0
111,48.55121464598947,19.984100174161366,67.44385875368108,10.0
112,26.99479063600016,23.048410745800027,52.35720290982891,10.0
113,30.71127915165748,18.963190426427058,66.88388518235448,10.0
114,41.85739243288232,25.968122430956537,36.067494587232964,10.0
115,32.16034505034754,22.82989440023553,56.439863853634954,10.0
116,39.92083816422666,20.088564016114212,53.18252066012521,10.0
117,45.542453980484886,15.594906459820002,53.21417945306364,10.0
118,16.60601833311157,23.621707966843267,46.27423827333822,10.0
119,36.52215033838942,23.682726363783424,59.501029623764154,10.0
120,49.15985003019727,9.798027919386302,51.58381360709532,10.0
121,28.692575536939106,21.583848768261205,29.997763173185433,10.0
122,29.6377905765465,16.53986562591009,40.337461677620325,10.0
123,37.64419695268088,17.8621783926035,57.05480652348796,10.0
124,31.079388954262097,28.013531245467234,55.70634534942502,10.0
125,24.003969599019605,28.396349073040724,57.66692318132932,10.0
126,22.648774921051032,18.436894577443745,53.46912762712664,10.0
127,20.59784776270883,30.786895737593706,36.29818734377986,10.0
128,30.37820315501676,15.793202411631835,67.20795611326693,10.0
129,12.68457331554212,18.94131594124202,23.846791861968132,10.0
130,49.8791724092554,19.78321503932805,53.700239139477404,10.0
131,26.62399143390872,22.692652874729543,45.07515089912077,10.0
132,37.0880222821521,16.564369118361263,60.05219166716789,10.0
133,43.210987434787086,21.020541834494864,13.37070598995059,10.0
134,32.93951195181738,20.010074556530125,32.49587725467234,10.0
135,39.05881172111726,12.212287557083517,56.00138931675373,10.0
136,36.69968033852758,15.21205512278038,63.232469866375766,10.0
137,41.66203349554324,18.047122801663253,66.44143152480147,10.0
138,27.39112729756068,18.7947192709168,41.65698244314493,10.0
139,28.857615929396623,22.792255054641952,30.75789565665738,10.0
140,40.84799837610567,21.232804383802804,51.85518502135839,10.0
141,27.80574762863873,17.93380860901252,50.43895324774916,10.0
142,44.741351142036095,11.517455950017617,53.02346813006955,10.0
143,38.52560093507129,27.857466060739352,39.10961947143015,10.0
144,46.79560853399446,20.857803628078504,50.04448210954864,10.0
145,26.1213938633627,26.681601478727504,65.85088044239842,10.0
146,39.329320060587676,22.893959762744437,30.857020845712192,10.0
147,46.413039434797085,18.22387544885911,57.78018335594805,10.0
148,56.590842178505994,12.356295911134627,58.298846077387175,10.0
149,31.147094774658658,13.53248909038622,56.889123982589695,10.0
150,24.988030123465215,22.02915189550966,48.14588105099995,10.0
151,31.794252545932988,19.189374404962738,59.16940836763926,10.0
152,37.619550403342494,21.698133047651048,36.97699951588766,10.0
153,25.499854982695414,19.07647999120369,39.798442778952804,10.0
154,40.536930050293705,14.594133420495517,60.745638300894825,10.0
155,25.43293336384015,17.919131579442418,57.46458371171527,10.0
156,38.64346374280871,13.845875857582701,23.672976463466227,10.0
157,30.732093715160538,17.795726059169265,42.388808863890176,10.0
158,9.977134995229122,28.316825977810375,62.790228807594225,10.0
159,24.494259259125712,19.55813046609276,68.74287961016549,10.0
160,30.38995481022723,24.406377710232668,59.49309918149143,10.0
161,44.517153048438274,23.08822179250292,23.6948173358313,10.0
162,32.393201106087936,17.10899368087389,44.28630124217474,10.0
163,33.923539234449535,15.528442047467045,41.403516693708035,10.0
164,33.36742255286997,19.638694107016644,50.267135590929456,10.0
165,35.881454079362754,23.660546679010974,41.519869852852146,10.0
166,19.891060313309396,15.867120903287562,41.93333538400478,10.0
167,39.873023671679434,14.223159938633877,31.826916565988615,10.0
168,30.914531689176165,16.562883435430713,43.814031940448984,10.0
169,33.68545132247987,22.448422716793786,38.501327195268445,10.0
170,36.01655719085841,15.506570307000926,55.007748449445835,10.0
171,55.13588706923708,15.207940629922481,49.78350946113036,10.0
172,51.94248474843223,19.153115938233526,68.68727591776697,10.0
173,37.47413395147448,19.85768394457323,73.16481093575335,10.0
174,24.895661552288903,12.42770239457393,46.39018563171072,10.0
175,46.94264587957347,15.363359702272039,51.68667470575431,10.0
176,24.08682487369957,23.103398655751324,57.38976447443762,10.0
177,49.110051120524076,21.394176866920787,47.76450559434109,10.0
178,8.522732458952294,28.407006202183897,42.13348872068645,10.0
179,25.00072011213966,12.845678390331996,51.791949676419726,10.0
180,18.402083464042637,27.31511229539947,41.670611079186486,10.0
181,27.671752489042262,22.838064473426964,43.80863291034854,10.0
182,28.197890032277627,21.03456692488134,49.50385906369809,10.0
183,31.492777356208606,14.574994258042011,62.39409156347591,10.0
184,40.35743869879931,15.020651799111082,42.31145460288618,10.0
185,32.19152026280064,12.056033769626168,41.33313038380911,10.0
186,42.873943297567926,16.573713138433607,52.613705694228024,10.0
187,50.98114759453467,23.14961376081048,57.460799318213134,10.0
188,35.517144555558254,19.01174340444339,56.440966668780106,10.0
189,29.46878492649242,20.179058763456776,56.76977570363285,10.0
190,46.95694311877024,24.17938595126874,54.72778082571264,10.0
191,33.75520832555805,10.998205196292972,68.14910470497212,10.0
192,53.79672589284847,11.499844041434965,16.909013300727498,10.0
193,20.127411423434562,20.184842198355152,43.60532019524144,10.0
194,16.860807986223186,16.885064915150096,49.26090971795303,10.0
195,16.589650086016917,24.90384275094051,32.33210834258604,10.0
196,49.05734600388213,19.702024301609356,41.881338745065946,10.0
197,40.557175460145594,18.081322730754174,67.93826461484922,10.0
198,25.37707253809585,24.328583596586043,44.38828935271353,10.0
199,30.785804126557757,23.924013164246954,30.93509588028395,10.0
200,44.82514229260489,14.154467889480564,51.82748441591521,10.0
201,44.44979034862533,16.512912509329702,64.30924584722241,10.0
202,41.52887398256401,21.77410349736744,45.37406977103907,10.0
203,42.32661370928661,15.603883835039237,62.774582053191,10.0
204,33.12451116343319,13.636563849726778,57.95879410169728,10.0
205,49.962704342070055,19.42289928181362,66.31182870553397,10.0
206,49.46416282462662,19.95918738618236,52.50645275634529,10.0
207,32.37778092712994,21.033715439642613,86.01933208790567,10.0
208,17.928303614412236,20.713117930705966,30.385266223971303,10.0
209,30.426982111029165,22.84913393363429,36.30073338764859,10.0
210,24.750639493507645,21.164900289126837,44.89647497549824,10.0
211,60.06550993591379,19.753725115479792,21.43874046031648,10.0
212,25.168091202864005,17.731615007547738,59.17850707939026,10.0
213,28.819372555236306,21.260023813518902,44.71884540459873,10.0
214,36.581497011625316,23.38805917043103,55.9234775795852,10.0
215,35.203712083255525,26.92977877416424,59.605806447400184,10.0
216,36.94405352643172,13.414769971875208,58.139693079429165,10.0
217,33.08210348802607,17.31793659048481,39.824230241413545,10.0
218,50.90435350801069,13.304232045637372,49.060102601067996,10.0
219,50.93763256281945,15.175787186941436,48.28331571164473,10.0
220,37.44571096125136,15.11663339990359,59.05748909111021,10.0
221,42.28655134586875,22.211733499960705,39.431040771561825,10.0
222,41.981818374080305,12.899498689970429,43.57543540935747,10.0
223,28.988810591581363,19.9678299305301,66.56342377038058,10.0
224,32.10906764449696,17.233601929795704,46.7386222400876,10.0
225,23.97193597623113,25.386253641464624,52.74044696039293,10.0
226,20.648258020627416,29.165438386354438,47.772199418546286,10.0
227,25.888826571722475,19.005761768106975,63.92838363336995,10.0
228,36.62652628603386,23.222184795280892,67.51485466363005,10.0
229,14.506509257348716,20.70927121305712,49.53401448241192,10.0
230,44.04241405247491,16.168588417341482,24.57167515123179,10.0
231,42.088393122501394,15.935679536515005,55.38327974770574,10.0
232,42.00259777593067,20.994820429120498,50.47398350931842,10.0
233,19.79263971498305,21.607632415155784,41.88393567670427,10.0
234,37.90890235397334,16.157610258315827,55.46733586200031,10.0
235,44.28932386264536,17.2237635233154,43.67464123795087,10.0
236,15.274881588512416,26.305848104620406,58.80055321569901,10.0
237,35.17276568413847,13.588762212185088,45.43448635955112,10.0
238,31.30226715283098,16.130359802714107,56.973181956009164,10.0
239,24.551533454828448,16.308741494852327,56.28898248292068,10.0
240,34.740773829418856,22.519913883045323,49.90094631146316,10.0
241,25.783342302966922,18.37068725405847,77.12049423570302,10.0
242,31.81550529833967,25.834246831588793,42.75859768029399,10.0
243,9.511779656412562,22.655564315382204,32.96892718056615,10.0
244,21.421580421359145,17.229394144807436,54.493512284387634,10.0
245,16.450393270382055,26.510738123098392,50.22140731500883,10.0
246,28.537299156553594,21.602555922467392,61.91385419119633,10.0
247,59.20006682753658,14.915208672426301,57.02961589821313,10.0
248,37.92396644396617,21.775784053532437,45.58391063348127,10.0
249,38.35358464813967,16.560058899483675,41.61681154860721,10.0
250,22.917237919385375,16.822606418640067,77.56116035810498,10.0
251,45.76890183066773,24.57108673011747,34.30518534704488,10.0
252,23.441634320699762,26.017594648053965,52.87897375622608,10.0
253,45.927810128102784,22.577581363823516,69.05511483500366,10.0
254,59.202290424007046,10.843514086891368,49.804941329168486,10.0
255,40.58083090574279,15.365251852752383,56.21930613577432,10.0
256,18.217792090652836,22.382123149782416,38.315877660929445,10.0
257,35.36648015505029,21.747120738372974,39.686069942992845,10.0
258,37.46978483411192,23.838185186376812,61.51220502138979,10.0
259,51.59023670487016,10.51177815017422,36.64907023441412,10.0
260,55.110402309661076,14.411316105848547,65.06054387225507,10.0
261,36.30119386644089,22.011336485724144,43.309172006145,10.0
262,40.21792602644094,12.820875979356805,57.646397933579436,10.0
263,52.80888072022463,18.25169961364002,37.6785356089103,10.0
264,31.060380494314682,18.38365904922114,54.82293316930192,10.0
265,12.945384735435002,13.943931190910979,66.01176571204431,10.0
266,19.57155706771823,22.749897585090284,49.60608922794977,10.0
267,41.186193651372285,16.399429418502276,37.24675565591616,10.0
268,30.413996065836205,21.771313817851276,62.56366175006472,10.0
269,20.397779436392682,24.10348674377475,64.25183024069185,10.0
270,45.22427805534378,20.27987756392861,62.83497896100482,10.0
271,50.51817964269184,12.189908370677575,53.18092365439015,10.0
272,40.104129408985195,18.852701936452696,32.02455691471432,10.0
273,50.686350152113974,13.666496305031773,39.641113786206105,10.0
274,45.51129693020805,12.041756479497506,55.57811934686694,10.0
275,49.3603175245401,15.492416585015627,65.96777192908486,10.0
276,67.97720082009178,21.393461461572898,65.48286878716604,10.0
277,39.64342466099166,24.25506885217526,32.65127728164977,10.0
278,25.744756348822474,22.73217554240379,39.44774391973623,10.0
279,29.132565105521092,13.966983985674378,37.41445934950239,10.0
280,25.1372687903493,16.80287173019609,68.84630630368632,10.0
281,29.25633934884167,24.669542729061686,62.41852881144845,10.0
282,23.62822466276222,27.901991060719887,51.97022249851241,10.0
283,40.89073429117138,18.1317737725505,70.76187500913463,10.0
284,17.292784216484346,25.211168697059684,58.73759905307793,10.0
285,22.216478931776393,27.994902640249023,57.27966931938182,10.0
286,20.226930487692307,17.21602786000718,45.74889690635224,10.0
287,31.507154609554245,26.11827010103147,71.7654090968139,10.0
288,15.906873481616586,20.44075218708547,38.344281166852255,10.0
289,22.1353111580511,22.506018537115054,55.84287274286513,10.0
290,39.78027821404945,16.441995234574996,45.53277354733402,10.0
291,28.662014791475304,17.663596180284767,37.07537682259579,10.0
292,24.292912058481875,16.496643538541406,45.25395706573205,10.0
293,43.70521828857968,20.013547284037458,26.285491191937457,10.0
294,36.88338849850281,20.58481192964097,46.54432662751781,10.0
295,36.44081000164884,16.673147087853298,53.59550870175614,10.0
296,53.625814180413656,13.329602078952576,23.177039224702668,10.0
297,49.71933467504795,22.99563023967324,48.23384540736994,10.0
298,30.143800396860172,13.994536146749358,51.63079386570629,10.0
299,31.66056876162011,13.919838638260709,52.28180426586966,10.0
300,40.333597430584504,9.552859868146031,44.51034248228866,10.0
301,21.626812109968522,19.10100893455801,30.863520146682532,10.0
302,20.033534547821215,21.055570326410383,29.43579423659775,10.0
303,37.39791041950678,20.916322188256654,61.439689431442396,10.0
304,36.13039626635586,25.533998679774697,59.29744213580938,10.0
305,36.25761130404311,11.166088039649356,48.663891685420744,10.0
306,36.51936910223312,15.081622448623104,72.706774218279,10.0
307,35.19041935501915,24.77145960472009,48.387323057051304,10.0
308,39.171424938872256,12.563096994349712,59.76498111972761,10.0
309,34.04774835349777,19.345626282723664,49.16867187016286,10.0
310,38.863719033999324,16.090063187751795,55.535140689870545,10.0
311,32.71076101250926,15.614198091465044,35.41758833061933,10.0
312,34.1135380764519,25.297361668576144,62.40549457653856,10.0
313,21.977751506351403,12.750372487428148,52.40197076784596,10.0
314,32.14350284196251,16.48530603759405,53.905812743091985,10.0
315,32.999967540710855,21.492113044825867,65.46012177343313,10.0
316,21.973677318367788,10.83210755993434,70.13482126641841,10.0
317,27.87309862485771,15.268774654821952,39.50837856961463,10.0
318,23.775965978235654,23.7936309564508,55.016603407394925,10.0
319,15.403978488954753,20.989372406657164,49.49812480529853,10.0
320,49.997085934817,13.330140095542466,37.292535192661724,10.0
321,45.04259980288438,17.615971752313065,30.02841959142232,10.0
322,32.125628203614035,21.21325514974241,51.661387591051536,10.0
323,31.679242656969496,11.337028758930959,60.16086217542656,10.0
324,22.696466315404347,22.55537045881412,47.018354984109415,10.0
325,9.907220027355958,15.88670671450737,65.50323298581337,10.0
326,17.03531482698415,24.792176226024775,38.66888929423746,10.0
327,33.464094606883855,15.283778013770704,62.7198716168046,10.0
328,20.43595597108419,24.82557206623493,43.52772173412219,10.0
329,37.41843901343385,18.601220929457774,17.260916971202043,10.0
330,51.597191287532326,13.112638008351285,64.00968302585929,10.0
331,28.666397815863984,17.38836348527059,36.999594311148606,10.0
332,30.23191923268758,16.200182770408283,61.061138377992336,10.0
333,21.923205659914103,19.639309638524907,39.177868694782845,10.0
334,44.27943334486418,16.036526467394285,40.08284559149027,10.0
335,20.36640262322333,27.911673741584174,54.6749115455882,10.0
336,37.95272351573117,18.42771141940044,66.21813110453438,10.0
337,42.73191747111241,15.556426768919074,56.00014970264095,10.0
338,26.310949204330388,22.22980742493856,43.034560426978345,10.0
339,29.36112372891599,17.814100838823606,73.79895531020624,10.0
340,10.396052149224762,23.16892596444307,65.61895282893015,10.0
341,35.13004729859926,15.275181738856329,64.07687553584695,10.0
342,40.12271165466363,21.47191996902906,65.11433387991977,10.0
343,29.73046987540083,22.17872408643746,75.20328151055583,10.0
344,26.813551626440514,17.964918772200022,63.26335092548454,10.0
345,35.99476742422249,17.835108947782018,32.46553191178475,10.0
346,42.65310091610478,22.128637030121883,55.6390103653678,10.0
347,44.013443830838234,18.138437328256703,43.70532997563467,10.0
348,32.69871773932712,28.29863906312435,52.06607799666116,10.0
349,27.443237704298124,25.065438970123274,57.87865418813133,10.0
350,33.296322648894815,19.020919974359245,51.45752415526579,10.0
351,16.73218782944958,18.628820363572164,47.56832597623786,10.0
352,33.50880821451518,24.696909982930652,45.15026682710989,10.0
353,37.77014051170944,18.70797635926166,60.13601213731239,10.0
354,44.682193999400155,15.236111370190425,32.02315137435084,10.0
355,41.936213848803305,17.080331145306104,58.53933130547912,10.0
356,51.75050092060623,14.84505839325895,49.61464012016733,10.0
357,6.431561906310398,23.65522575840222,45.259347749612814,10.0
358,22.217377094795825,19.037892196117994,57.036616481908666,10.0
359,28.103411593125763,21.5477943727307,31.095971446155506,10.0
360,47.442674895795506,19.0517680497998,55.42184664261588,10.0
361,36.73360750993589,8.546220594837227,91.41311101290673,10.0
362,33.96449017405156,14.885235225914897,57.08126224467157,10.0
363,17.342800578994463,30.80789586623506,56.12511528857388,10.0
364,26.31066576766214,15.279483488050865,76.66550790986919,10.0
365,18.419564526271465,20.676052358386283,58.65713223210558,10.0
366,35.669291653226026,20.21290290995016,39.64586993252271,10.0
367,19.59962232182552,22.550738265926434,54.62160215556516,10.0
368,35.157497705824625,12.175561691639837,57.83795391747409,10.0
369,40.29200173451828,21.13259517667774,19.602690754402207,10.0
370,40.11191261492351,14.349517291362453,41.53227581888261,10.0
371,36.492545301279925,18.543456829631825,35.438289948187496,10.0
372,28.512010056704053,19.79683232830208,60.1940883260928,10.0
373,32.56862135379805,26.654169562302624,41.694515210624296,10.0
374,29.350239212140355,23.157259045246967,36.05806689003861,10.0
375,19.88550127193251,23.7842992280716,46.00492264746911,10.0
376,18.16512396460209,24.21904652499584,32.59887093461747,10.0
377,22.089823296107106,16.167737308957626,29.861080904320204,10.0
378,40.05500035136589,14.864555236954272,52.980562169539816,10.0
379,24.873628697550167,12.434781923263852,45.88365153568639,10.0
380,32.3057984219717,15.969618644558446,45.671880998831696,10.0
381,52.810383689090884,17.55964949499086,39.59607629978792,10.0
382,25.59760208236374,19.971085414569842,46.292243574377714,10.0
383,46.026448333332695,11.133428830601328,58.63041137957215,10.0
384,32.05407015603669,27.78349920103381,44.976308703437795,10.0
385,24.602476642423053,15.597171990441195,54.313111436044125,10.0
386,44.44668495101509,13.808154891159948,61.55131181271679,10.0
387,14.831152528298603,17.651702538537997,49.99953006637651,10.0
388,33.09237891721622,22.870051688911666,32.618227821349585,10.0
389,51.09054398182623,11.99344238415748,57.88437352787433,10.0
390,46.27530390067019,21.776221884749088,47.34866768556861,10.0
391,20.410801453671965,22.233826480503705,66.88517810413245,10.0
392,21.912149691377973,26.978963517711197,21.319222286775368,10.0
393,26.876149692378203,28.068020435590306,44.764567852611826,10.0
394,37.06867904492223,20.589075279684966,58.23054704646668,10.0
395,25.91893229952985,21.64793590984159,59.75559512489521,10.0
396,48.91262240548105,22.557863414861668,50.993042094806775,10.0
397,34.4400990945565,16.38170519240434,37.993074472985406,10.0
398,29.13563925725132,14.128364121838498,71.39053069331777,10.0
399,36.628926390616705,23.341550110898936,55.618264920000485,10.0
