unit_id,JobThroughput,PduLoad,CoolingAggressiveness,DiskIoWait
56,11.915857932663142,74.05988153068301,34.64689239199386,52.35656504431944
57,3.125372085172622,78.62343944391982,52.99163335460052,52.58041554899282
58,9.682317017425774,66.25604100198196,45.36003848969568,56.46390253864679
59,17.713142946399447,89.50849934254352,39.06767632966151,40.24399333954123
60,9.873062391229473,70.55955948684104,45.92930112805756,38.165594597797
61,15.973846587738938,79.43234052233096,32.45802687319626,67.21041269083851
62,8.636814097064434,70.27551029447383,22.20674289557483,42.98773401807743
63,7.052608941200268,66.9719707238288,55.26150020531913,28.761026673653646
64,6.421101736198151,64.97327599338759,50.41037339482584,45.23571252909326
65,16.628874753476623,72.24559424049771,45.26203165259782,67.46189731578389
66,4.7162173008914134,64.03636302831194,34.763005521500375,54.99507760290025
67,8.064901168658126,62.90178433145051,38.2066965547783,58.55877947384323
68,12.828855030147668,60.55695429717545,24.96849349396943,44.31064017537812
69,20.303562592282933,89.42628715552965,39.52290664421376,63.13446538012013
70,1.9885733393061193,67.45385464460924,56.50999447874606,68.58515150495639
71,-6.490511128744962,81.84250500069466,70.1043921621332,40.17650187234099
72,16.944117288029794,95.17520896698971,48.67057262901904,45.47524472057852
73,15.31409181367967,64.24772450673082,29.20655337662575,47.96272511426621
74,13.747711300977844,66.01527030617945,33.38684281561035,71.25752418896651
75,12.082241813497,87.52921574274013,41.43344698480666,46.240230771200174
76,14.492944941042301,78.71077690314789,39.79423624114082,42.45601411620421
77,19.25272513236906,76.95746076983673,46.28418407941966,40.613559479323094
78,14.34011324297603,91.33953196282548,48.650133443670896,65.6043023343259
79,16.840910813043863,77.33729141202899,40.22681715403196,56.380618549784195
80,7.0278460821683515,62.610639228654136,6.7754894382255815,46.88569890008177
81,10.664413752818977,75.83157767232386,55.726298456984246,58.6852299986664
82,16.963495335822834,86.95001299112094,45.637724463451214,66.62476776035632
83,7.720927694843154,78.99810587325058,48.8487385035345,45.268489853236126
84,-12.059846564849266,66.30230672347466,50.56630506400305,45.17901667845508
85,24.970294995216708,95.75629894439611,32.720140257396544,37.50385042821564
86,13.924569507463435,73.96623778235909,21.05634335359038,49.91552044702641
87,-3.985292509734303,73.32663127773064,61.72148278875479,60.388435635936695
88,-10.875135659938362,75.52365520915842,60.016268873796335,52.480327090024325
89,17.903259115414034,82.16472007223867,24.166609206551854,33.19494772920266
90,6.959648478383846,74.82202481348641,44.033744797371725,62.65797588973334
91,-10.504928773099477,97.47211593020515,60.150985449981754,42.2982458839199
92,10.04018350412225,54.6644072889632,50.29704928797741,56.78834848510507
93,2.076650572099963,81.83927929099362,44.873264095578385,67.66331615299609
94,16.859761258552307,72.23051937555458,42.21628137480372,53.763463921147896
95,13.567433492841648,80.58217714632883,43.27149129733087,44.21374078524015
96,7.594469099467724,73.54081002600893,32.4907938180662,54.23848697944999
97,16.91729700792879,80.99089688327024,24.493552540063433,67.33539687689128
98,17.67349424023524,83.16561142448349,32.2125584152856,32.297611955569096
99,14.818568350593607,74.96225492418269,43.0427125032368,28.995057098955193
100,-2.3811323493847967,65.3228845034083,61.046885053917855,58.48088652112838
101,13.44341843673355,80.61471665902117,38.19321081892642,53.575044993022985
102,15.049301221793261,76.83119616927479,48.4764771120672,57.53223429782578
103,14.566274745313029,79.8539209230768,27.47343703649829,62.67381763924996
104,10.450982579132397,82.36408224988216,28.273549705704422,63.51177476422765
105,10.567584064009313,74.30598412096141,41.00368526170404,61.322467276307066
106,3.800930206948264,83.72885490190343,30.661170448806985,65.17460046841049
107,10.205433618104204,65.7815641577494,53.13952856246599,64.75307292537023
108,10.74364054424861,67.14303882020138,35.7679238575708,60.180469083938064
109,10.327617327257006,61.400316510390226,41.95677569641943,62.590673434860555
110,13.000376970785883,77.50073172717,41.13041772551252,51.21366977477079
111,19.41308473838069,103.97766715316698,23.637806154153537,71.1469407838997
112,5.425061581363879,66.77080698437794,56.39995506336857,40.584996455843225
113,-1.26690124537593,73.2115807359704,56.435549607000496,51.74193529633888
114,8.751901035905918,63.9082274430822,39.22130700402477,52.689323375837176
115,15.196941798514294,77.33172887430413,33.57620540295134,69.88560015770926
116,22.71678679373123,93.63744204785903,38.99401136031772,47.29529519619715
117,18.380490009657194,80.48412571550851,13.2671334833058,40.50029640133277
118,15.804545202125954,92.71076910466884,38.63952020994587,38.6755990120495
119,2.9022879735773124,69.80576651855682,45.07161878939686,48.66725123689924
120,9.741431640543443,87.58322306621977,44.648312348877795,36.05908446095551
121,5.050182112234144,83.27995878363575,48.67222147701858,55.99044105048063
122,15.924793435817486,76.54252406586407,46.7586503118546,47.00626768522204
123,11.78365820423579,49.1513674935972,19.297226937877205,39.0590551737255
124,8.60484909580433,56.580841372005686,43.37875741511098,37.02862804806746
125,18.926705756994053,76.7021357354033,42.20658940092097,69.88341352001557
126,8.774252279798908,75.61941964290327,50.20126295417662,47.42474650463241
127,6.940736274094506,58.260502889355394,44.37046268314303,36.172989390802606
128,11.747637879167991,65.67624872933276,32.70906355073711,61.26866911299598
129,25.759330101963318,98.56874128087502,43.54226567544919,56.86147152555671
130,28.477003515753367,101.48778016126201,44.8648560620253,39.72698780976044
131,13.425977176635092,80.96974909791165,34.97803110200889,56.640246937995215
132,14.685692818260735,77.21990949680254,16.312048625450316,53.98594883215003
133,12.745618881882079,79.52901528501002,46.10514191334628,32.21232868737812
134,15.556970065633793,72.5173788465533,50.61494551395602,45.509872112674486
135,17.824704273488948,57.20568178634256,36.08320792260663,39.53689307690903
136,15.19684938633868,91.44925705884637,35.87453240889134,41.344792647276186
137,10.996511035377566,69.31570580896661,52.36826107936273,50.67458471597493
138,15.467778124000901,84.34228348121738,50.4111787108034,53.87406459810913
139,-3.1220792436533213,63.0626380806302,60.60756966605957,58.69565732795132
140,9.92285670448295,57.908204029795115,36.113805767914066,48.99362223035373
141,19.549717825608255,84.89949974476201,39.80658488406702,41.717528764840814
142,8.307835829554454,53.731901620060526,29.22634649128718,60.19290606750508
143,10.283620010813145,66.43179022477904,24.55522776525174,38.22622413117725
144,16.91261545326239,79.76963812695656,49.80858198416495,59.84588920913025
145,14.155027793520125,76.04335004088917,43.81753015277232,56.30176162130519
146,8.346162029898721,63.96464235168464,30.866851358790566,34.475881689618916
147,15.312133667753365,85.79653128958573,40.97562707913306,53.55054625154773
148,2.737354072944896,58.382640627950344,62.61492941502167,44.137577153657986
149,4.313530970571243,57.9797095197167,53.731510457018814,45.17442162944896
150,18.165902503075216,82.68817728590696,39.482490054995814,66.04194798573472
151,2.6893995852978243,62.434227342783316,39.18757594194802,73.237617855464
152,9.547939856276727,72.58697550551416,41.629588018334935,49.62113734031495
153,-6.624052508311875,59.18189989856643,60.99260417490503,49.56191155868028
154,14.233056375201487,66.15222475854162,30.914343745299213,43.634860182364065
155,3.1255214281577963,77.16758285011842,39.99323936712541,43.27742851309731
156,3.8565290657811664,74.63226196504758,68.19247895838558,54.64754049485209
157,14.589937771475537,70.37025913567801,25.51968161503921,30.794497002323087
158,16.2903237012203,93.41806603644837,33.11148230804298,48.086663162832785
159,16.29053469812317,77.66496669962295,44.02018729031828,52.79224980911791
160,8.99264606799678,67.8952920336612,49.33892657018772,50.679165213291846
161,1.1237340226673598,79.50063506289156,53.81739232660586,54.78185597734152
162,10.947472577011602,50.678003911659026,44.78607959486625,45.9719132516512
163,10.301775019679562,58.433803189481,28.807106436967462,41.16189613907382
164,14.400447012862742,80.66920245909625,45.051636411475044,37.96404894424079
165,7.385045548821264,84.07439475400487,47.85332159428689,59.42199063315525
166,6.843911886431156,77.83612151716788,51.525033934795566,52.48590461309177
167,1.010417802856062,55.620203300055266,46.993163045467,56.109592314233645
168,7.103752871625982,61.26638410561199,51.049624752334516,51.90057107672671
169,17.66004202112508,94.88031091232757,36.055192581155616,30.157497246640567
170,-4.864239898427577,70.02032642506649,55.30770216648553,35.671070742793106
171,14.924552760363479,73.34613384782664,18.047767240620114,43.42134918433039
172,16.270005725731384,81.62058706557598,32.85557716278331,68.37199545010066
173,19.25046664900356,96.58884617541298,23.89165359027263,34.62940306493643
174,8.704433493506588,70.35157752107065,26.906896102075493,39.22572924306498
175,21.01105874881145,76.00618453246797,18.056114114529592,29.787188271138913
176,4.840298019460148,63.62820141267427,50.15426738362826,38.82756069858491
177,14.874574923532563,92.45594964711339,35.96235310480269,42.94305558779186
178,15.92323085101519,90.14894590981568,50.30268241861266,52.55821433847154
179,21.388107153341554,96.89069782939393,36.48185295825084,40.31090888406547
180,8.472428288523492,84.90511122666435,40.167742256512454,36.45852043288977
181,4.935726046483747,62.79354775513926,32.428306548576174,36.24301507829148
182,13.749248563780334,78.36071471274747,53.151169346676255,66.25564584259466
183,14.751911504957135,69.24171574264068,36.56284167702849,56.09134591503328
184,9.728045199376258,74.45278750757024,44.909674293546296,58.70623299028952
185,10.00617667640452,82.25586530299802,47.86068936514923,58.07039749894734
186,20.836018908448317,81.5478228234676,39.63466305290679,54.45942362778917
187,8.856060401649367,59.15367467221279,37.23711647178054,59.37631805723323
188,0.14307267582644956,84.26056775469091,58.08560964726837,48.05067137812204
189,11.049897266602908,79.21747026180896,45.366413742082685,44.810011650736755
190,9.573085818920156,71.03461629021093,31.530571955196613,49.26676025730277
191,11.83790877698682,76.85558524353097,46.934596090874265,94.4461122007919
192,19.987565398219182,89.18426680976991,40.77836177415883,71.9787141358082
193,11.713903462586124,82.67640071990903,41.88724941329813,50.51601638762967
194,11.671860080220478,83.07566677154539,24.512629219598672,65.61655778295429
195,7.537846882309446,66.53079656418066,45.413456398195656,44.570121039519584
196,14.007016872965423,70.85466395120406,44.56086026411418,75.0874034612875
197,12.189460172350396,75.47772482060493,28.855849366822824,65.03077389883406
198,8.16424118810691,72.18583747935871,39.013486598801556,58.55932896204412
199,10.00846398118109,61.809834151787,18.58907943360048,37.48804039542731
200,11.407127669603565,71.4937330065392,34.32224359482199,55.77275218720023
201,3.519559044089222,58.01173610644985,15.902352999001721,50.630546424677
202,17.314185283885877,73.14296994067148,37.12949236126236,51.07987129004372
203,21.547667568403682,90.0182339260896,35.603720618852705,58.88761795906826
204,7.8663047282499114,66.28079616554066,51.591995676992475,52.549390351007254
205,-1.9173757778872602,71.81461254321266,53.934640004825866,31.238783223839953
206,18.36449672231503,70.68031572321188,27.95116727986059,62.02665197154559
207,7.941325480347474,82.00216638027801,52.36124077304073,35.72098925738733
208,14.499959676807897,73.21913736908553,43.263915737600605,56.7579383949135
209,-7.630299520052194,78.3213548775283,66.74582924232928,25.430899770924537
210,4.176450182238266,91.20690982600189,59.62212185003834,50.92705886902499
211,12.644924535582506,75.29907840303031,40.832894506876805,50.92357946777355
212,3.5381379130429877,77.02525624086852,45.58224916766243,41.848354376145714
213,6.168378052801067,83.89099585106855,50.31779944504801,53.599618484871556
214,25.034840383059603,95.76501982128099,13.821325992302999,54.02009162851432
215,6.456819373127499,70.78182736516948,42.24987815070446,50.001531838097634
216,11.729875463022614,67.62741280218194,46.774719779433674,66.47830048836055
217,6.990692957555059,95.49774516838943,63.209986633699025,59.901056408516354
218,11.615781313670384,60.87914806488523,26.884082272101914,82.21172505253445
219,16.405437090318877,72.55995833203366,45.521654787422044,56.529133537794166
220,13.381184109263812,70.22442819580506,38.257343768033024,49.143475006839466
221,19.837175946652618,93.24216986154386,38.552664919607,53.119091804557826
222,11.738765916650156,69.78960219918325,34.15381363522174,53.56481297847754
223,14.57631912360279,79.478287290789,55.41381530713714,39.46244338924605
224,20.62153332129925,78.2088467445942,13.035168337926331,53.30898719918051
225,16.246661169663824,76.08993460307197,37.16542054595544,55.47795407996878
226,21.3903301321063,89.97561335538485,49.36233551401937,47.62180691572005
227,18.93804504592463,77.3383862490485,44.18929271311893,23.505911701427653
228,-10.15828869586413,74.17843687459505,72.47646635782365,26.931270402465348
229,11.07656849716092,95.59241659241691,50.45168921635769,25.33078703773808
230,16.731429687664015,90.73314137213897,38.750586379139456,52.832314201367566
231,4.543191778619683,66.61295500478549,46.71821541017526,56.15115495937312
232,12.748956359157805,76.60759357735039,21.334577273420738,32.560200377611395
233,-2.138658412314895,64.74770310101883,43.86720057088588,24.62213762574528
234,7.555610160610433,69.03507000186168,55.60152161695523,63.68173539573411
235,1.59137714876367,72.69273378205806,48.736281437665895,41.442392386324734
236,13.217970718886432,80.88803563840796,23.344191332643437,39.209587532963944
237,15.504909214811445,71.30485324151853,12.845768952504658,47.27231728274526
238,12.670159871505929,71.68586101147515,39.6885382795919,60.576808600249244
239,18.072553159587972,74.30293292841253,26.691604505622333,27.360805124361008
240,15.303642592945243,78.87004633971009,30.663204052836775,63.89392899910854
241,9.045109576484926,60.584953915165705,35.02637921705872,68.12311504491956
242,3.0021861999500588,77.17796463270734,56.59477643393086,26.58360789145626
243,13.56569806546361,74.32848757709972,33.792765917534915,55.552641110580126
244,14.07031766370667,80.10372647026837,16.01335230845107,54.68970920461153
245,10.542328153287626,69.48444117118679,54.33066850789086,36.872055154906505
246,11.022383958614698,73.58166874442709,17.400092943059573,54.34800989022358
247,10.069260922682764,86.99393693805334,48.95792840339209,53.12248235174606
248,21.375037348943923,84.16939463431237,32.846036294658376,41.66287370627009
249,7.189260276936846,76.93191956527093,22.52660201504494,61.76459268024455
250,16.725515664346513,84.52029288294531,32.82858364049422,55.95630779214591
251,8.159205723812574,60.34092873046551,45.039193395205515,56.29284381024145
252,19.082273964263734,87.85163111679779,41.18861260452957,53.81048681572576
253,13.699552678940119,85.2813726566589,42.39251068151276,52.16742427425575
254,-13.274917472465503,82.29299305097332,64.54294813058847,36.06630793879661
255,18.092283006463944,75.12451967958926,20.86089598801673,51.15097801116319
256,19.329903315113942,88.58048164340902,29.922738208620995,57.53392928760735
257,14.113008340507994,67.58395341093923,37.740092055630896,48.24867595542707
258,-5.0435685779480695,82.09024052916038,53.199999485522866,55.84128197035136
259,15.535567672016846,77.56881047063884,40.72303552326346,40.75048381758247
260,7.148432381249227,63.374891092902324,23.804566932323166,40.24477061991964
261,11.412193512482952,73.56073942889411,20.21054784492931,58.71866679698594
262,16.89013022166668,91.06416526185258,40.82003704297245,52.70581587786525
263,6.581056893498961,69.6653214078794,46.15867258896975,60.92993212750945
264,12.622944858158482,81.30210736362764,35.69782744875499,52.26970785517248
265,15.199533955647901,68.061143799823,23.613532073938376,43.88186788223671
266,11.94823826164518,70.38162402496505,47.27764805102244,47.286901637188265
267,12.966642627029007,69.86731536275963,36.932601661789526,53.154835768627855
268,-10.31923926508234,64.82754141614528,75.6668799935008,43.11288835436289
269,4.7689381559677475,48.42335770427718,42.58488384930997,39.86562193973932
270,16.41418750000431,78.11385682591717,51.45974507624767,73.21543363019971
271,12.897275652452707,63.4523115314098,15.59652164290562,45.298398083939375
272,14.44082975169929,91.93229028687847,38.72802253202008,66.95684107631456
273,9.428173932342446,76.14368978275037,33.00907893001002,37.389008241212686
274,17.124696542651385,62.149393271461776,40.472593748661836,52.429757280668305
275,-0.4280004325315172,79.55369119956609,44.75700146434824,42.783806225334445
276,9.279603455206622,65.9416519592449,18.316176124463862,51.66636021422658
277,16.818615735320922,72.94271528673534,20.32563430138956,60.68350081158093
278,10.816750927476974,67.88564409090223,31.44406185652159,67.2535734722485
279,13.337521830389802,79.23433775872209,37.049259889013435,42.7496731348824
280,8.705649206821407,68.32896810280995,41.65844443726217,46.47545614416686
281,5.8522516259887665,92.93818741866234,50.96376376786478,54.61488614394708
282,7.470056428383174,66.90533941798452,26.80772873987004,51.53942819480094
283,10.425519071905628,77.00872653791335,46.81934551061899,77.28058570837597
284,8.959676584851476,54.28753407715813,41.964974127350274,51.59511522267348
285,-2.3400718102546345,82.42366293338175,58.52852865577789,18.12949776187902
286,11.954446787788408,73.90755380855902,45.7911982064395,49.01964765370232
287,-9.078764625223968,49.97200476552758,54.501797405451434,50.78771436774445
288,11.599046877488579,81.80100697741662,38.75794534575034,61.20620682295244
289,11.431001779441226,69.55722805277298,41.083042356261146,49.24095768889766
290,16.86077373502748,71.03421028491357,18.742889306727122,39.78832925473067
291,17.412456331980966,71.16239602960601,25.18613288687404,54.83789970650673
292,15.37207242351949,85.88731225730197,29.276405666317533,62.57424954523381
293,-16.886571581825663,66.03944047468559,64.3611746833719,51.08227765705375
294,15.903261599485429,73.78001535255886,49.58676933540297,39.31202729930242
295,9.732248270391239,72.18824182185527,43.19362426012641,33.59525266894676
296,9.855090718644842,69.29070982995759,30.918945552859828,51.13284143788735
297,15.206326675296168,86.50569245139856,37.41898360804634,41.91916574892219
298,3.34372212239706,61.435756178813655,50.03581906681657,48.219869282883934
299,12.157478944348702,65.8444803931173,58.230197457498576,35.3510663180432
300,24.367871713675356,87.36829196979534,37.433181667777944,45.021449437587684
301,11.607128254149641,68.96527280206351,46.72819720985612,44.929702382041604
302,-20.91073357861913,73.05073908994335,60.395242555449435,31.662373022089366
303,12.336512140201899,66.28284051667764,44.23013831962941,49.75444306321315
304,12.169277589837225,83.36991805747292,40.52361935946555,37.93607074053564
305,5.604888684153427,56.02086682966606,51.16557393673313,57.120585419308846
306,12.34425789949583,77.27966428933631,43.08596638681128,31.941648863355805
307,10.070918526248661,71.7454733829979,44.21405107586655,55.27610497009971
308,10.502805168846931,60.50167834009083,42.55848943148674,47.981297405607165
309,6.297213599185638,66.88657026165149,44.34308480760993,33.20941555204811
310,16.15395817586983,78.65772805708825,45.36848637595705,75.9463798029464
311,12.595998213796463,71.60905372817777,35.13768008454361,43.73018543915355
312,11.11682927185522,67.36325048581206,34.44206632607455,45.49945216248387
313,16.06235643700121,77.19084523322192,35.577860570330074,39.27194255106845
314,-5.230949059444505,83.67117111287514,58.76331472858022,38.671629997053294
315,-2.474703952854096,68.47316863062775,48.410097131858436,54.785195031905836
316,13.47937623597453,54.914457995164376,48.428951719683795,53.86719233799925
317,8.75434430817221,69.27109349736274,62.60976243259695,59.53631125431445
318,17.029387828707655,84.89795745417776,28.324212909593953,44.6833656498376
319,11.11390651199692,58.214727372895695,33.952359446752936,54.21218450374863
320,16.31950310723674,63.81074247914968,18.67291577517565,48.66120372380624
321,2.833971471804317,78.37203887877239,48.698479600731304,36.02379012042896
322,13.983110049405585,71.45358278964953,29.101361033062073,60.35167856966202
323,16.35927036809037,61.75791844147663,22.305033842590333,51.46608143765917
324,1.062349033363529,60.41289572131639,54.91708507196296,36.10075790901729
325,-12.53671875156499,63.212789295959794,64.27523974001261,46.70615210226566
326,6.9133060187405375,62.69962389750626,46.02618975732241,26.26047417678528
327,15.963495476232087,80.8321318749505,36.965383670296426,30.563037713660304
328,10.404481429484282,81.17617648436588,48.86258148807556,63.74965091909294
329,9.966795601497083,61.593337729931854,23.21150096252717,56.600483864233006
330,16.710722036535074,81.13713384037408,42.84643335276404,56.41855066385608
331,11.41534625031714,71.23559178585711,14.547150158119138,61.89835111997057
332,10.795105731611297,57.943589312540524,39.207870528571824,63.377949431181435
333,16.991754213929482,59.548044220269205,47.792580538904495,39.57545679629864
334,7.892528046587302,57.375504897314585,32.56954694840398,47.155652903942546
335,20.667000826177617,77.37889583459783,24.890842649466645,41.03992022121828
336,-16.076525269863733,68.04496207706079,71.75811175432105,57.54291008623591
337,-9.527732682907388,75.60338887300796,51.85912105466203,51.3326194840736
338,8.968071248551405,67.29354781875483,38.9915142427034,45.7060057865282
339,15.09244663981062,73.56301505583411,43.36159303991741,60.6874613747773
340,18.89170116835295,77.1086927911022,34.80694316550394,64.58476115702629
341,19.83637510473219,88.08920011862756,18.483062498356393,47.134999845590755
342,9.216773687065578,80.39895739011061,37.72825707142066,48.94663028824696
343,16.331906919955905,64.96563233725786,45.23652891248676,58.62666143738031
344,6.927035508397909,67.50188248010515,37.99750187692249,50.50557769078485
345,9.650129217647068,67.56414125762139,38.18459957973487,39.28645826568083
346,-5.099805601127737,71.40101549475263,57.746293025285574,55.319252843335484
347,16.170859618004197,72.20435666019085,22.68254512582195,32.37298070333173
348,17.871726770511646,96.98176839107163,24.757686567415057,43.205604010360325
349,20.78399578417882,86.44425963219169,47.63391248177165,34.229378923442056
350,10.610640961403748,67.69468054079724,17.628408427717233,57.681626640166684
351,10.492857437894576,70.68765889492005,41.36806588596071,53.103811826269734
352,14.264845365096122,75.41111368279813,38.47772081681099,48.03009956162816
353,12.838572302213038,69.46611977338542,46.91811259017133,35.31176290108259
354,12.489894293351865,74.55009262414373,34.780901398583275,41.18483364264108
355,10.316544161491953,55.80639173378798,34.34072381540235,48.17452038790409
356,10.328773627682223,58.614040947146265,40.32485711444736,48.79618172540682
357,10.104999701913622,71.70876231398891,25.54386752020057,62.479993476599915
358,19.849755353554166,83.92098301124508,34.91442666989937,31.174057824642585
359,14.666875695190985,80.55608967660045,40.565707883699304,44.73970932704281
360,14.86919292049673,87.6903645075714,36.836183484517704,41.92488503808532
361,17.8703758928715,81.17839375972869,27.079555812828836,52.43546326076669
362,18.559385383768166,80.65917570861819,44.51068674028314,56.43007315976624
363,14.503556560087166,94.01607648393083,46.9895635653091,69.99239298230609
364,24.930813730580425,91.56124093661263,36.48262730477216,44.76337921106129
365,18.784527862120946,53.57803483426912,46.08310754134838,36.50089425879047
366,10.456022655784595,71.7240189024675,60.11249414263146,39.96907572232847
367,18.853699130561843,89.94302218854216,39.410687175321016,61.0041349439309
368,16.708013561344448,91.00828281698612,36.11859024698359,44.400424110602444
369,22.862732089675248,92.50892694200842,35.077838137812115,39.84724909846372
370,14.71863595414997,88.48468690224982,53.569914591631544,49.37011706756947
371,6.385398884696101,54.116561316857165,43.843388118384745,58.5528253243042
372,11.17763435113461,76.15394945037127,42.18210834442537,67.13241926587028
373,-22.221756001662403,64.24641010044648,58.64926410088689,75.39654796365643
374,21.014932696162163,70.40958530142197,27.60039433683687,57.217481015798484
375,14.427512062952584,82.35837496683538,42.77724851052024,68.69554611222547
376,-4.643914925973401,81.78912083421768,48.84573071850904,38.79858165628675
377,19.877564506717412,95.42547839080027,41.71143241982639,58.33223678964043
378,12.875471399824145,68.05758050755145,42.2549032204487,59.76987383538776
379,11.522099473433292,86.1648065694475,37.291246849903544,58.33926431778545
380,23.088163443440166,85.66385363780864,25.481861348863212,46.77378591666286
381,8.409473245162518,71.53340794741844,51.76148634180558,65.3714018435859
382,15.53629078697849,70.13017517063338,50.75019785476766,43.76103165340301
383,12.702096892821546,82.46589577773446,38.23862699314831,46.21977052739886
384,11.375624889228714,64.18684180076002,43.978056901823145,35.83679643604844
385,13.922613744834347,78.02006621946418,45.78830088464921,57.73213140544053
386,10.514467622731548,59.47716435121195,39.1260880846075,33.677612830867396
387,7.670831683572584,59.576526392323736,34.59831106273848,54.65838801763745
388,9.856415475486928,66.42044313345347,37.13437144678797,45.953295806651894
389,12.10678895498781,86.28836529705983,44.1174494386992,54.777733065250764
390,14.20165217851013,71.29443062659281,27.781986874920538,57.584973535382815
391,12.80167677917709,83.0329636647488,31.121654049370296,44.03641693835198
392,14.359006539521136,63.775747117276254,50.94473768291633,51.48632223862843
393,17.39580631143548,93.51991656046451,43.2331277710961,70.70204095717888
394,13.858494613532281,75.56549486501416,20.14301098674348,45.39656747988828
395,9.51193913237492,72.85994059067052,49.57863041485138,62.64319472865563
396,12.32228363299509,77.63375513997774,38.17113808760112,67.30491895511135
397,11.646424466518882,87.23760478471583,49.38821920157498,18.713632876329463
398,17.48118241096554,102.35879930318444,34.22656259202697,58.93477996275321
399,13.144763841819005,77.37875823470768,60.557429178460346,49.47015359645821
