unit_id,JobThroughput,FanSpeed,PduLoad,do_CoolingAggressiveness
45,-7.937495726129075,61.310990737638676,70.5769475943881,75.0
46,-11.101674344547181,55.051754512146765,80.8112568062527,75.0
47,-6.966881150511515,52.648003627148704,86.16734296838041,75.0
48,-13.586777948652067,67.47285271414283,101.31433565178968,75.0
49,-12.747536047768818,48.2342010265593,77.84295006415155,75.0
50,-5.83599437683675,52.414632054706026,74.90537891011925,75.0
51,-27.21986649260573,64.22468215901704,64.82240016432112,75.0
52,0.8304239375064233,51.27885984207046,57.09056906943581,75.0
53,-17.523212361742118,59.50242525751263,69.30570521431393,75.0
54,-25.757743926594262,56.53671091783839,85.89912348473445,75.0
55,-23.861429040424497,55.63811035075262,72.6312893082838,75.0
56,4.974083013930662,28.762283164520614,87.2414911519217,75.0
57,-7.116261414357188,50.85475129102626,71.8755431545645,75.0
58,-11.605098492833589,66.487868272925,88.33987657775822,75.0
59,-19.17656810878694,40.947280073570205,78.96385980756202,75.0
60,-10.626111095844319,32.86782734243226,62.329464561705834,75.0
61,-22.34248654460797,51.76543727961585,64.13000538602874,75.0
62,-15.689601616090396,73.71432428065438,75.90784355654242,75.0
63,-29.325676386383563,39.982653714293285,55.65483187847658,75.0
64,-10.828732158012816,63.7120422492823,84.26418542515538,75.0
65,-21.269386030921805,33.31822627408824,68.60781005472232,75.0
66,-5.283711601118435,49.49764458413559,91.71168705565152,75.0
67,-19.13803657940413,49.661651637515575,73.33726929643343,75.0
68,-6.952936332188529,45.06825341876575,83.72422919208628,75.0
69,-11.951112912559362,54.77454866475757,83.11295429222295,75.0
70,-25.849424476277832,44.2177175352967,80.96863970428376,75.0
71,-9.293003268984187,34.05733299003651,86.67085000173219,75.0
72,-20.42488553615607,41.992942940521694,61.01326134282295,75.0
73,-17.47372729137968,48.59219627445914,68.25638299866291,75.0
74,-19.848617878660402,33.76613740248975,73.6741706082661,75.0
75,-9.813894689493239,59.16644178510323,70.50317284946621,75.0
76,-3.8983082438847703,38.840868561991705,79.69439800460566,75.0
77,-20.83664485043146,36.80037226265087,99.00315831047041,75.0
78,-5.729118155968714,69.3147547877554,85.6013432341903,75.0
79,-8.778584254271687,36.47418401156796,72.12720689581982,75.0
80,-11.849030428330025,35.60822899778659,69.99711096884852,75.0
81,-16.239490081083844,45.5297923291288,76.04049741435483,75.0
82,-18.926188024221393,23.072584143452538,66.88197377459396,75.0
83,-20.895623694072583,53.45098781222214,65.8399393353047,75.0
84,-9.721228144309627,59.068718961912126,93.75231712671949,75.0
85,-19.97763785269323,48.78817929704275,60.28548419265905,75.0
86,-23.382688015445012,28.820154002720805,68.85369181927571,75.0
87,-16.60604437461383,50.57181180383445,76.52634156451144,75.0
88,-3.2977541758516233,54.7264248703195,65.37601882110299,75.0
89,-15.096111613424121,49.63671359894472,69.90295293137949,75.0
90,-8.444398094591914,44.06901887609598,64.63251685768208,75.0
91,-21.219004162808538,39.15235678047181,72.47760248483814,75.0
92,-13.380542142698616,59.22658048710876,80.21820613345139,75.0
93,-25.751025183269032,65.49778310355917,48.20219030228761,75.0
94,-25.862407844441268,72.92385049032443,78.8361115718413,75.0
95,-24.16201290626976,63.555394736203375,67.52561457995448,75.0
96,-12.378097616157325,42.54914681420193,94.0623155672935,75.0
97,-23.26638981520066,77.52190078690016,63.25242433154872,75.0
98,-9.656532889297651,55.19579551817964,71.97056243230693,75.0
99,4.462588032262377,51.86625306691654,74.66592703230657,75.0
100,-23.837685468444164,48.42879939704644,64.65140871080975,75.0
101,-20.413464288706084,37.824925798340146,78.36486773314728,75.0
102,-26.942093875221822,44.19739293532725,56.643492674102596,75.0
103,-26.988357549182943,58.8277458121167,63.83386806840881,75.0
104,-5.151865663275868,68.81634283272082,77.6721577748314,75.0
105,-18.513701692963224,35.57824030386405,78.06841834629806,75.0
106,-2.9523827249954953,33.7240551305921,80.5731784394146,75.0
107,-7.002829030653298,54.76371102336509,79.48300218199118,75.0
108,-16.825931217180454,78.37614323221972,83.40754022416404,75.0
109,15.846246736012047,54.83060469643298,85.72527564561028,75.0
110,-22.86472372644983,59.204469686797836,72.02774190201819,75.0
111,-0.8835861881160252,38.85121784296307,79.67907283599862,75.0
112,-17.90660994624202,55.230011374274916,74.96190011957718,75.0
113,-1.6428838535905486,49.165029048094475,73.17705742502476,75.0
114,-2.6059320925374205,46.27627865258417,103.79263189194754,75.0
115,24.150909695667824,78.945187024105,82.75995387434035,75.0
116,6.468073880476002,24.519275364416742,67.62100886826732,75.0
117,-15.144175975906986,50.612058448041836,74.97514456269545,75.0
118,-14.13352430144008,44.10197891106054,73.80927823126349,75.0
119,-6.101685010938333,43.080432674577025,60.93475560752097,75.0
120,-15.891789079554279,35.16540784287332,74.80555872706844,75.0
121,-24.22794695202779,40.74115489617015,57.07702399248288,75.0
122,-19.73047323751261,51.361726723290055,77.07857652172073,75.0
123,-19.049139494237362,34.198379744933256,68.9770394577328,75.0
124,-28.933891211646717,33.31370224514022,85.15031655361888,75.0
125,-12.32817346489384,38.32715075553262,74.62317315732825,75.0
126,-18.035287734966385,53.35363360112574,68.34299606712926,75.0
127,-6.715552917920954,78.51128657249807,87.80381841006707,75.0
128,-3.7717836226918866,53.3859603213978,78.73603386960013,75.0
129,-12.016415150689031,41.73406510467261,95.00621926653737,75.0
130,6.888575737643714,25.649316394939362,90.5625293140798,75.0
131,-29.869463826547108,61.24912715629461,69.68604374612352,75.0
132,-24.018887882636967,53.63820526048596,59.748553826287576,75.0
133,-29.066370197772493,31.75505347400838,65.19416004612658,75.0
134,-21.46780747575457,57.09727320750508,78.44074577102984,75.0
135,-7.699166772127237,53.29738433028818,70.64290325967262,75.0
136,-2.021515433264206,47.70875418319535,78.32041426329086,75.0
137,7.79083778329846,38.34274228516558,96.78651827912067,75.0
138,-26.724238568262685,43.37821408407103,54.58966081998085,75.0
139,-9.569957700157984,35.598426291195786,75.23567749458591,75.0
140,-20.820724972139516,32.40923842229456,85.88070872188936,75.0
141,-11.67402604798884,46.4606516476866,74.03194101132723,75.0
142,-14.495460795404409,52.859451119024534,92.73321815132064,75.0
143,-16.56392532727929,52.4095081789266,53.914924072926034,75.0
144,-4.235776569454423,58.177329707597465,71.86172290651017,75.0
145,14.232175751398268,34.98360580933521,74.51408940368269,75.0
146,-6.278357565661019,60.64175773817576,89.31976627393281,75.0
147,-4.55647369453616,48.162455133262526,72.56979811087184,75.0
148,-19.517944641104243,57.607232054461115,74.35058315845707,75.0
149,-9.27432808558656,65.69706160033482,77.4786277574332,75.0
150,-26.512023344916308,36.69039373906249,56.419883191839844,75.0
151,-20.831454956602585,52.00637563743059,82.56326780726562,75.0
152,-22.166232572451317,63.0724616953873,85.28720011487742,75.0
153,-10.623918992931756,49.70146951339194,61.116634990782174,75.0
154,-9.350902093932518,59.4060603812665,74.0565262369388,75.0
155,-5.79360206022026,42.362115889250106,71.27536362024448,75.0
156,-30.85091090001977,53.89151140872318,80.40361578487546,75.0
157,-18.23851414763245,49.81341131516578,77.928592869307,75.0
158,-6.343933533272235,36.628012007502896,80.03804505092525,75.0
159,-21.260959316007664,32.469044522604115,91.50461099457259,75.0
160,-5.897979119043775,48.29328268401066,86.9988937073813,75.0
161,-20.6526695296604,65.160763067927,58.999010471519014,75.0
162,-11.319579033993165,51.8496911762812,74.16350400224384,75.0
163,-18.494578258729344,65.33629531919031,71.29334947521124,75.0
164,-19.33685879532251,78.31390325429055,68.15224955236641,75.0
165,-6.715286217349845,42.36518906431645,68.86941104511418,75.0
166,-21.908509082391124,65.22098517904388,74.26039243591246,75.0
167,-17.505103810035596,45.73234325796826,66.49321878305581,75.0
168,-13.768092450953693,45.36487863210102,67.16650944131932,75.0
169,-17.909037129377953,44.49296256464291,86.9621001208373,75.0
170,-7.358112457557423,60.24505966250113,70.4157583364985,75.0
171,-5.881663630350133,52.53376214645899,97.499829785596,75.0
172,-19.74660900426296,42.41401521848063,84.43066487746675,75.0
173,-17.03345205811817,23.23766558612072,69.63109171891399,75.0
174,14.826547811622484,50.174076532497836,82.49335485869057,75.0
175,-26.663880166903596,33.97729005317217,81.66772198800228,75.0
176,-14.947408837502378,22.772562412604586,82.37885405868913,75.0
177,-16.295995697353312,56.10143963667399,64.05852407504948,75.0
178,-3.543653384247788,47.93409225975834,74.41978846554586,75.0
179,-12.09939533148215,67.99425387732876,83.70313900652161,75.0
180,-17.708811830021823,28.12583184779418,92.72903502840666,75.0
181,-12.06099361508359,35.07072140277435,78.03672689932273,75.0
182,-7.35225701180479,47.47641446005523,85.31008594488505,75.0
183,-21.864067062980816,46.41910518512973,78.38363244125269,75.0
184,14.754926841370665,50.25457701436635,71.76234587598118,75.0
185,-24.376522946214898,38.699385115350054,59.329278514850564,75.0
186,-11.789522483257095,57.003572041494266,88.79868583468394,75.0
187,-23.80651209284276,29.54068376892773,71.76647667885912,75.0
188,-21.328124138939774,41.88740656237821,72.42849172018275,75.0
189,18.95945735784238,49.04215611188929,92.96871847212456,75.0
190,-16.52221459882837,64.13073611181265,82.91342183548105,75.0
191,-7.072478135051481,60.930142076805495,80.04662596326393,75.0
192,-23.15620213832939,55.05989457344837,83.46094116945774,75.0
193,-4.603785212590431,52.36384826292484,67.72483471766591,75.0
194,-3.5436547228344693,51.031015322944306,71.58955539733427,75.0
195,-23.148577218308777,38.935579119873886,76.99323151473479,75.0
196,-26.30143585155406,46.061913097304846,62.24893216754212,75.0
197,-18.248193670107128,77.529153010558,84.71105598985716,75.0
198,-2.346187006778573,70.68349756205895,91.95081873716347,75.0
199,-23.674452860981802,53.66694209531012,69.13204534459304,75.0
200,-16.03717530815574,41.87020510978356,56.615086229316255,75.0
201,-22.373297663136444,68.39038881541902,82.579836985589,75.0
202,-30.367958011709213,68.28041513828705,74.73863152784554,75.0
203,-20.70563743435683,60.89859757417789,88.66324532147372,75.0
204,-20.30649237715882,67.46290774090551,74.6221778311026,75.0
205,4.058023100811839,39.828562898248606,61.264824178894834,75.0
206,-18.27249268206503,73.64390956851615,82.8747077054865,75.0
207,-24.870937098113018,54.53547363151506,71.33204566976966,75.0
208,-23.021802220993315,64.45567577264491,52.76872044215657,75.0
209,-16.931749398517297,60.48816112391161,78.65364392638912,75.0
210,-18.06798296259415,30.969019985942378,54.55725648281926,75.0
211,-14.006516978263555,24.93443839138723,80.95247367870067,75.0
212,-18.123960973911917,71.45920224000692,77.47052696044712,75.0
213,11.200714343851402,63.32779249978109,72.1050347874347,75.0
214,-12.470081660139833,56.990163047451055,74.79398322609654,75.0
215,-4.386672182718916,39.99826223755925,68.45839736301664,75.0
216,-32.69352780493547,59.9770333020266,76.62669345761046,75.0
217,-10.704787562665095,62.73042434414311,67.45579209698226,75.0
218,-14.521509315672866,52.26988150568686,69.52643054890497,75.0
219,-11.425320810541779,39.862568719078766,63.98738527183485,75.0
220,-0.9256969865439881,33.03809675349083,85.07241855747799,75.0
221,-4.802182945431136,25.172265692890743,74.13228495983228,75.0
222,-22.433661526402684,59.64539464709498,76.66046062341107,75.0
223,-29.597375919456347,47.9479956072737,57.36166547377443,75.0
224,-22.77657057194623,35.17016642932392,59.39404166154092,75.0
225,12.851157742463307,46.27960324218389,71.7651569362031,75.0
226,-19.324881392619645,57.567085079216874,76.26065760168181,75.0
227,-10.960647827642777,43.79463838444322,75.03068977461879,75.0
228,-19.821195578261353,48.28114113913061,60.63654495945885,75.0
229,-19.346088939285277,62.625082829234366,72.52240363090998,75.0
230,-12.535428818234845,41.180042081549054,71.92637421922025,75.0
231,-22.060751155324652,44.09476159247146,93.06722617036733,75.0
232,-25.66517596773913,35.834713575474474,89.43599996129907,75.0
233,-26.864471627201134,73.70029818531245,62.97502260327741,75.0
234,-1.602169532289034,53.063810801013204,94.36579182845259,75.0
235,-16.474572929255324,50.805550646528395,71.86020230219624,75.0
236,-17.06534389236839,35.085007927563,75.02370423217117,75.0
237,-11.480821924007738,40.08566700878613,83.49131372510938,75.0
238,-1.0522730699995098,38.29414879426957,74.52039430489756,75.0
239,-17.497085235255895,43.59680407031434,65.90191594633107,75.0
240,-22.86064511944853,25.14285124064112,81.86151274687698,75.0
241,-24.81957120448518,38.6430419743614,89.68219191931678,75.0
242,-5.657907613194411,79.22893887426007,81.87062180025391,75.0
243,-22.285952662390976,41.258781185086754,76.6684651828781,75.0
244,-17.776234160569764,44.121282959008354,69.6082525879313,75.0
245,-26.093570324563103,37.04243222642877,91.60351869980168,75.0
246,-15.31116344430086,26.5175274835557,89.02158161169797,75.0
247,-11.010540841339461,45.89544431364094,63.0799644218944,75.0
248,-21.198409673447614,74.86748678940995,76.64392014239552,75.0
249,-32.537769593653,65.79958177875304,60.762019549830924,75.0
250,-11.91011220863496,39.85456522255105,95.98491233997437,75.0
251,-18.560180120172372,65.1487649462218,50.10125590119178,75.0
252,-30.89027160968336,56.39978747083113,71.48553197991144,75.0
253,-13.58604285095484,35.88174585220435,93.87197273153788,75.0
254,-16.59938082772422,63.599499496044984,87.23864969984928,75.0
255,6.642244407182892,44.21508414377987,64.20855932176352,75.0
256,-13.872167972232575,37.53128984748057,64.91083263711805,75.0
257,-27.326989002265496,32.03041931365491,55.97796635047124,75.0
258,-15.408825743665224,56.53874598891498,62.713367431104395,75.0
259,-20.219750784131076,40.57834416798155,85.39463209468202,75.0
260,-7.878109994775663,46.089602887904874,66.24617951746771,75.0
261,-16.07270559049163,47.033732756354624,78.85360924387265,75.0
262,-16.847436616035328,47.2040467843897,55.74931834201469,75.0
263,-11.710199640618884,66.67685068702788,91.01314107787984,75.0
264,-18.60719422997271,40.826563420837914,85.6184084137676,75.0
265,-22.315145073706706,36.807576889101085,80.17763009058388,75.0
266,-28.800948439646874,53.15544125925749,69.69567366262872,75.0
267,-25.08301622180585,58.64645937691081,72.99369257901769,75.0
268,-18.2921763782476,51.534058368730584,73.33148781132974,75.0
269,-10.369731731498417,40.321604498535386,71.20586072740274,75.0
270,-12.410860502816979,48.162507719076395,84.1144184168467,75.0
271,-13.167933036573517,50.520305251190926,71.0609143418249,75.0
272,-26.7640056303496,51.800978014445434,71.99764566929831,75.0
273,-27.792827987942726,68.13619944322716,79.62845363628574,75.0
274,-8.519818043383852,29.88297604014221,86.08062441665753,75.0
275,-20.462279112916477,51.948203791592874,56.50389627738861,75.0
276,-21.647681172630076,58.87344686588553,76.09889795881956,75.0
277,0.6174502518810465,30.622543106375314,100.2738806566945,75.0
278,-10.77108373025906,57.6223618851776,74.9010504479543,75.0
279,-14.83998549722989,58.58048419349836,65.623121125786,75.0
280,-15.495199945217772,45.83741416267535,78.58211258597365,75.0
281,-8.569033299307518,50.307697801749285,84.73384222371156,75.0
282,-26.954792407295564,52.72546821955111,60.81053264328784,75.0
283,-13.661630203253814,36.894129072619435,97.51021478181,75.0
284,-22.857586423260557,35.678100978505036,69.05994460237557,75.0
285,-23.90363067540709,65.5008250975035,73.83748293893669,75.0
286,22.232171682154675,69.08905939481859,88.8094696389412,75.0
287,-7.298687797318103,33.150839678643116,73.40355127975577,75.0
288,-11.965701233157693,65.34350773800948,95.86240862897213,75.0
289,-19.74822223176062,65.60143167485269,67.53959346534113,75.0
290,-18.051069221209744,46.427431429488884,84.40707452275218,75.0
291,-37.83062919578505,30.672653310141392,54.39706925895899,75.0
292,-21.347543193526583,79.4985055885055,71.82832692536013,75.0
293,-18.484576583647808,48.39860353703472,72.74442974181129,75.0
294,-28.036517550028563,53.757500822320345,63.45377792870359,75.0
295,-4.46688799528129,47.63191078160841,97.88444667220014,75.0
296,-28.766639525701123,29.638391694673054,58.96839437292724,75.0
297,-23.01716294503017,25.284180142476444,73.70425527221111,75.0
298,-18.159302300464866,49.476776460146674,80.34077296154184,75.0
299,-16.36444814326445,47.43557715289862,104.47569629603734,75.0
300,-15.55697165999215,37.14451535941511,80.53959864120247,75.0
301,-15.34237945020325,45.74187164306896,59.80394239126632,75.0
302,-23.817143593952675,42.721309436359014,71.9036720516689,75.0
303,-5.170263301205493,55.80870807937629,99.14466086004867,75.0
304,-22.846655107867015,63.82843609374554,67.21560163040992,75.0
305,-10.944888788599037,57.92484607555892,85.63596835306898,75.0
306,-28.41865067826209,32.64246309138775,69.91210995349074,75.0
307,-15.168823165388266,49.806809369963084,90.52008538867264,75.0
308,-18.834493448640877,45.69605890238239,88.26237710967047,75.0
309,-20.936048467738043,39.49833063003796,80.50265789620573,75.0
310,-13.760495191704154,59.3523578991635,67.38649223519232,75.0
311,-9.005640399717894,55.93548102944684,79.3189134156672,75.0
312,-13.187371079824082,35.83315587758446,93.26436889647007,75.0
313,-19.924093687130547,45.08390910857925,89.46879727649353,75.0
314,-25.283186169989502,63.79606754412329,70.09589675083139,75.0
315,-1.2629220947470794,58.35752962991782,72.9199503612297,75.0
316,-25.866742392218278,59.56018682525412,75.70382259398932,75.0
317,-12.395551939060095,46.74168769066861,76.4678651586348,75.0
318,-16.205851665859218,46.31544955999938,68.34610664757561,75.0
319,-33.95142556608958,29.644567443984663,50.589433546033064,75.0
320,-26.70313834877622,32.98956594524144,70.6417801720007,75.0
321,1.5942596761074022,47.430217029304806,80.20761338870578,75.0
322,-9.8075978255197,43.36591695048281,63.991422475160135,75.0
323,-23.89555235355547,67.79039700560143,80.61256154975669,75.0
324,-7.12076096212589,39.10806571026413,68.45280994145769,75.0
325,-16.411250853438965,77.61806930199387,87.19196452058166,75.0
326,-24.06924803455121,52.33648006449127,63.246601898311944,75.0
327,-32.208544642633775,23.615917367076538,65.9058220123493,75.0
328,-3.6150669429863687,55.6742815865361,73.20599483561361,75.0
329,-26.50357090634171,49.38062406585298,72.78582905871566,75.0
330,1.2919386696661614,17.906773898476736,96.0885654425964,75.0
331,-10.430196639641771,44.642764633644404,86.44250619523605,75.0
332,-25.152190964733613,45.45759175546443,58.30695178320112,75.0
333,-13.574951666278512,46.34176439772106,80.21848209206738,75.0
334,-15.75666271419235,43.496473484401385,77.31618532245943,75.0
335,-18.552470455989337,47.035548668403415,100.08228869690193,75.0
336,-19.87004537493229,46.410951432618816,81.01001404615619,75.0
337,-7.761975392561123,56.94713138197795,76.10766136890267,75.0
338,-4.125157781644718,48.64731221603604,72.4850805895437,75.0
339,0.9824130600341894,48.14377699861718,78.33164952657579,75.0
340,-17.8299720214642,44.36209447459829,80.7312416316478,75.0
341,-28.29006322654651,52.931752445980145,64.9692437188233,75.0
342,-18.073306290418618,33.03136148541036,85.35995226137288,75.0
343,10.893365329897922,43.23374680995521,74.43852186688915,75.0
344,-7.126314066129519,61.97893176522927,66.5166686712179,75.0
345,-21.34182392505158,63.679332998366355,71.51715456870129,75.0
346,-14.30003924033514,35.30278284211186,96.24611045591153,75.0
347,-20.598799480861533,55.861180439578455,69.81771452894317,75.0
348,-22.285204180729966,47.508864563409126,74.93915383165165,75.0
349,-13.32879144344568,40.23093388486125,44.685164320072005,75.0
350,-21.142237751997392,54.083523249592716,89.40812485285002,75.0
351,-9.716013646749518,45.86272398824588,77.70398566867098,75.0
352,-9.845553772112408,37.383757862182165,86.69146775547297,75.0
353,-25.577596130675698,64.35362548250194,74.36594090671707,75.0
354,-25.883736825382076,64.82898515217606,64.02985449021784,75.0
355,-19.807506174881247,44.4273168151675,76.62755940878205,75.0
356,-3.0254193827868128,56.51073059608871,88.94821970254189,75.0
357,-17.411221248153943,44.70824465067236,95.33920328397981,75.0
358,-18.172044605760252,36.25887005923252,83.1384346633436,75.0
359,-22.560709815072556,59.235963498321084,80.18374205334094,75.0
360,-16.984352296572403,51.626249119990156,61.08189333448954,75.0
361,-19.56365289670263,53.69090861079213,69.15768612053651,75.0
362,-4.8760129367999685,48.14794739005159,86.52815374946722,75.0
363,-28.100382999884708,44.855665735428595,51.392669944775946,75.0
364,-0.6940143169259374,51.361977078474546,73.17079840106638,75.0
365,-25.372393872519165,41.782633760141024,62.97313059127205,75.0
366,-31.92020892055801,39.60804159192832,50.55895691702851,75.0
367,-2.5245116117237876,65.68917891728314,80.77007340645747,75.0
368,-27.023762200727695,48.787972490397436,69.78597267844897,75.0
369,-10.382303630694388,59.56370670261082,88.8092418793005,75.0
370,-27.31446064787152,45.24188171844291,69.17111507785333,75.0
371,-17.056402821601313,56.889359355785395,79.11161252521894,75.0
372,-3.2257113409197173,54.88913825411917,89.46856658693969,75.0
373,-28.403078518731792,63.66798280213892,81.76410021341775,75.0
374,-22.235412761069643,57.05515160417872,76.64974919903595,75.0
375,-20.719489295947906,34.66661405787656,60.774119183261334,75.0
376,-24.897299757785543,48.40547294649998,67.04864151611196,75.0
377,0.5653553773354174,42.03000798124174,88.6940705122369,75.0
378,-18.381822357796203,32.89297223302687,67.60234701754561,75.0
379,-16.607899270811455,45.43725759431311,87.36252675798592,75.0
380,-5.017857578599178,44.520375752602405,79.36327935927731,75.0
381,-15.117157007536722,41.117300771275865,74.08606312679386,75.0
382,-19.959520283984112,81.52668927014044,67.20580734255259,75.0
383,-26.305396292709432,58.519178917185194,75.1696849801381,75.0
384,-10.270913117159441,48.241315895836166,72.92234864972481,75.0
385,-21.257877477986195,57.81594427985124,83.78937118097144,75.0
386,-11.915742366715527,49.044343377233965,88.15417501209154,75.0
387,-19.849335923297136,49.20783658433852,71.06552612715141,75.0
388,-26.504355399208585,36.985131802471905,71.55000250265472,75.0
389,-14.702455643839812,59.94529050139587,89.20263501806411,75.0
390,-9.699359876311423,65.50199397396396,83.79641371501405,75.0
391,-18.56037887227144,58.91782047986955,86.79720534622413,75.0
392,-26.271271446893092,45.301130508617995,79.94977461740007,75.0
393,17.85904033379563,56.30838059221016,83.21040354417289,75.0
394,-23.295430385860236,60.82671221780261,67.68517935540454,75.0
395,-16.022273815205192,63.20615239374368,79.50564775317225,75.0
396,-32.5464288408015,57.174754195480226,30.687558966560776,75.0
397,-12.516525080141815,22.463618938812967,84.82034608518443,75.0
398,-29.048512669526076,48.02492020878947,58.84236812054579,75.0
399,-24.135777435649477,25.362970817715226,68.37195599326384,75.0
