unit_id,JobThroughput,PduLoad,AmbientRoomHumidity,do_CoolingAggressiveness
89,13.912117068355162,59.47881037120824,64.40131530706998,20.0
90,8.877496910173145,69.66436388115343,57.74625083631015,20.0
91,17.10347866890387,83.91801328588421,55.27124932680262,20.0
92,20.39861320816624,74.53410079491562,61.293752952269294,20.0
93,12.74201541367074,73.0289587769982,48.845381011260116,20.0
94,13.060219939364536,66.89156563183559,23.300921210035085,20.0
95,16.579151539420913,71.81037824265593,46.844585995427714,20.0
96,12.496264552909635,58.011079716739104,42.46570531488685,20.0
97,9.7608241948275,56.96503415018084,50.545053551086255,20.0
98,9.93721585636408,69.90957522209531,32.54884453833704,20.0
99,13.740370991526158,78.19240083713503,33.10495226195977,20.0
100,14.917742704462778,70.65333654339324,60.515363826961696,20.0
101,16.737916873389896,75.58703898750285,49.466606350093876,20.0
102,12.613386202715462,81.98484563535328,63.513545568838914,20.0
103,18.330742451287897,83.63125969632368,32.2043771512888,20.0
104,16.148033398698868,76.95270602817858,57.88580474987922,20.0
105,16.09585564147301,82.5244373065776,41.99132987907298,20.0
106,10.76389953623952,63.194558446716144,62.842631519465165,20.0
107,10.791549855217095,84.00917301181698,63.92127422842542,20.0
108,8.818424515075712,71.2032914266494,64.25780646386686,20.0
109,20.12497436156592,78.30302864949182,67.38236959172613,20.0
110,9.98031542623895,72.81885521371926,38.818471403754316,20.0
111,21.369043257584288,73.69002933555878,49.69075642175126,20.0
112,16.887144751078274,72.55702395115144,60.96659585405282,20.0
113,10.989042968549976,64.07083799080617,50.27507409016013,20.0
114,17.250775031496996,86.30496286309713,51.45380924076767,20.0
115,15.97166891333389,75.58462924177266,53.2990252642378,20.0
116,20.654202254622806,90.91672470081734,65.93482643971343,20.0
117,17.481143121762386,89.74307553022898,35.805936927989194,20.0
118,9.603359477911297,71.87564718289747,59.09418887394341,20.0
119,6.426941251020802,52.74765093036647,56.638732568507415,20.0
120,9.32435016168055,65.78903579845179,53.040013949395956,20.0
121,11.550247814075675,67.21400838458025,40.61277907502758,20.0
122,17.325542430032396,84.25006796409706,58.020949446277264,20.0
123,22.57952036231286,96.25894198025917,52.120258532202975,20.0
124,15.220876094612967,82.74113988491196,45.22824030334409,20.0
125,17.722905205075108,76.96464251548093,37.689784943734814,20.0
126,17.431154747622926,90.53658477208923,60.75959889818435,20.0
127,23.72088870590902,84.83421288383761,56.84824845733648,20.0
128,13.915822730431001,77.5262595446306,55.43672193599005,20.0
129,13.027534239554809,56.70263381297532,47.12810566112984,20.0
130,10.796578718449428,63.58040162851961,55.34977027166539,20.0
131,11.440408226718175,64.23392725204687,45.06288092205467,20.0
132,10.928099979584887,76.7963898253852,27.593934472818795,20.0
133,20.644232186477705,74.3064639496475,51.284252282683006,20.0
134,1.2427686130785123,55.215376474993846,40.132428722500876,20.0
135,12.948538755250278,71.7395188391422,69.48915111204465,20.0
136,15.911585981457407,65.86215416342276,69.33676529209542,20.0
137,23.867836915421506,85.32461225804859,68.04778916105563,20.0
138,19.993363568410924,96.33986461272086,48.98569050910191,20.0
139,10.463764627060359,67.02977816234288,59.46392456649968,20.0
140,13.618769151121642,69.9336019251523,48.945211802514656,20.0
141,22.037149167588755,93.17318029095397,41.8824379309527,20.0
142,14.156843684276634,83.31806274443424,22.98224121260779,20.0
143,22.239999193082404,83.50347542458144,43.5665174646823,20.0
144,16.02417762616559,81.66944960877831,46.029844923515924,20.0
145,14.961961985664267,74.02760917106971,64.25988085969553,20.0
146,18.509845990058324,80.69627689377452,28.518514795076474,20.0
147,6.794887425156729,69.59989220405282,45.23814144565052,20.0
148,4.591880696221713,69.47596008761927,50.825313916651,20.0
149,15.214277976269837,80.38562337130558,46.755733303281005,20.0
150,14.822723096922257,85.02008263380216,59.04509610469809,20.0
151,8.802919186011273,71.1295188014552,43.67768292021735,20.0
152,10.219970029666552,85.28871300939994,49.45449248336083,20.0
153,19.711897611269293,94.83694898114975,46.09102637453175,20.0
154,14.606041045013109,76.74758950050247,25.43988858291732,20.0
155,12.373692579035131,79.75432802006019,52.90919700611224,20.0
156,21.087861702832384,97.66763036729931,53.08541777706772,20.0
157,16.299062088604025,78.39242413375898,55.886292323913864,20.0
158,10.611711697619581,74.41299460314735,64.18035055359444,20.0
159,14.903073268209551,78.15313566058362,39.83088123786198,20.0
160,13.429867799452557,75.66610886363843,33.1840059255569,20.0
161,9.173663948549544,64.51819773894474,34.174771172976214,20.0
162,17.377981944848315,87.06453305352021,52.33881451726302,20.0
163,11.898745566486747,68.45654667775781,67.22420564103169,20.0
164,18.51494624394792,89.02141909513611,56.14513816605314,20.0
165,20.604355754615188,98.45209860910568,24.842309967226228,20.0
166,12.935860964614525,56.22161746417324,46.79787861492748,20.0
167,12.95412073512315,63.979192933169784,44.58509158674655,20.0
168,7.909950692500063,75.46167296608323,41.14573277852113,20.0
169,15.316323255488705,75.26041788913474,60.99664055924274,20.0
170,14.431586286212283,73.81901835572448,38.02654935640083,20.0
171,21.191893477520793,101.9076187332145,58.88253151039714,20.0
172,8.732938968322536,68.17681422860619,50.076982602064405,20.0
173,15.01729393231178,75.98946948266328,45.05466499644008,20.0
174,14.967684472376867,68.61885038987732,74.50359471144859,20.0
175,14.915080585114367,80.00230332337327,42.90528135627089,20.0
176,14.683509875139341,56.01488710886529,39.60625617317439,20.0
177,9.079670845307803,73.02643519140884,44.457706306462434,20.0
178,7.50771947816722,60.88864381558433,88.74902483665848,20.0
179,13.71347309869967,64.57325368467767,58.87429474166989,20.0
180,19.6156159847353,88.61453651646531,62.64835478149106,20.0
181,11.848025026785386,81.66604414858831,58.08504475533625,20.0
182,11.231983601594425,74.36467673182496,55.19757061778836,20.0
183,15.755241655534832,83.75869968490017,64.718328451863,20.0
184,12.590543043342471,56.527597957206716,47.76542927851356,20.0
185,14.143744775177868,67.863270422622,41.536377261762546,20.0
186,8.696967726178261,66.522033010682,49.877984275321,20.0
187,16.92612457449668,92.25385979613455,49.14660262884468,20.0
188,16.844926941084744,87.90675873187035,47.05577056922479,20.0
189,10.919441775611494,77.93120943297099,57.79180459207063,20.0
190,7.498384897158927,68.88729871699914,36.86978203988799,20.0
191,17.38370554854973,80.8784781902897,48.83631478985011,20.0
192,17.532585562073155,75.8643962997843,37.79453187623439,20.0
193,10.24243832469707,47.493044145690995,31.429210139069706,20.0
194,11.87519735810649,61.44641965408197,69.0812356327308,20.0
195,8.568015870992207,43.75151614321527,57.596887370341385,20.0
196,10.376741081769591,66.75459686366071,44.86411690178443,20.0
197,15.548783628120466,69.76958601515481,28.914065215877454,20.0
198,17.83220745557933,108.08626431418745,73.70696748530725,20.0
199,18.088900050619127,77.92049414004838,68.56932212304196,20.0
200,7.8104627635527,61.96657489539392,67.93676359496686,20.0
201,15.349272886318548,87.69244993300399,33.98783510740479,20.0
202,15.642451488316482,61.203210863688746,50.22821443359345,20.0
203,19.53792935167537,91.54084121347604,60.533687374838344,20.0
204,12.999432781809793,69.91977134746192,55.25624610311118,20.0
205,18.879832052261573,82.4103220776573,47.449187330357404,20.0
206,12.778109596604608,74.2576469719857,69.76066004036888,20.0
207,6.616031264373761,61.88303545224264,41.55800386551228,20.0
208,18.869919427609897,79.81883064627239,57.14561410169156,20.0
209,8.399457848838214,54.048883856721986,62.1381173920342,20.0
210,8.973474008407841,70.4166069895682,69.25977730384281,20.0
211,16.444846479229458,77.1482647390186,59.12758010734789,20.0
212,12.21069840950991,76.80803368895874,60.213215282360444,20.0
213,1.3056138560925983,36.8505367630525,40.27977172174006,20.0
214,10.59018924394797,63.06467716719643,48.48220701069304,20.0
215,23.139669293309318,98.80331299221548,59.054313995591464,20.0
216,20.95130354201757,89.87694561220631,65.43752472407527,20.0
217,10.537552766390903,58.44586872817732,53.693291474648575,20.0
218,13.36151302978143,67.63274742309953,52.29568302121806,20.0
219,14.12733316407174,78.48504701330204,42.50363476645221,20.0
220,20.02830595717581,75.04646576271062,61.703091689682225,20.0
221,11.127973682586566,59.49694487817435,57.26412176067885,20.0
222,13.780713554939515,77.54404328105967,60.3454665859089,20.0
223,18.73781324224324,84.46821117542407,66.68229719303099,20.0
224,16.673958030202666,77.96769345076457,43.741350100873106,20.0
225,17.330672812776815,85.88308395327196,47.34651376713581,20.0
226,16.056994271729934,77.79373336478477,49.09750259747354,20.0
227,9.487411489871896,67.35395198888354,40.066615242755475,20.0
228,14.93248838275425,68.8012977052805,55.553811991052044,20.0
229,16.94676739223723,81.50191574284693,42.19416363245299,20.0
230,21.01554959427451,96.80411678758983,77.03468721477398,20.0
231,12.057979276173251,79.76190264133314,51.63550526259151,20.0
232,19.629494644850805,83.6665543876042,45.834660489011064,20.0
233,13.282939823375708,72.82141952620223,54.4670170915194,20.0
234,10.824333685548337,85.77249607571811,65.78511124573618,20.0
235,12.945500737146252,88.48366094363845,68.18662978796168,20.0
236,18.414776039742936,89.01624609737699,42.509797346056466,20.0
237,23.686110821081172,113.37156465019449,49.32711507663213,20.0
238,12.610859296492418,81.69824816115822,41.71778713234148,20.0
239,17.953676175304373,66.72426717398008,22.221527122177164,20.0
240,9.474066950628083,70.7087366020516,53.909793240975844,20.0
241,16.485432509570177,86.51530595242771,49.44535943783405,20.0
242,12.968486538082765,104.31522138276297,48.84389828322806,20.0
243,18.918332494148558,99.85038236050936,41.52297002378999,20.0
244,17.963231907323546,75.23534371641776,52.51096001488307,20.0
245,11.739245788690102,62.39149426029772,66.49292213655022,20.0
246,18.12616980380824,72.20124756528618,46.49465505987262,20.0
247,13.85239928772254,78.87133446392251,50.72110982714537,20.0
248,12.493839507992472,64.76154795010794,52.58419648340174,20.0
249,9.900029896474914,67.98466142414554,55.196213782225065,20.0
250,15.155059733679623,90.96709711921436,45.09104364253379,20.0
251,14.048573544376177,75.20635311025904,51.31565052078642,20.0
252,18.032252547647275,103.44511013734562,39.72461944139165,20.0
253,15.511280228294954,65.14087719953814,48.33662276604246,20.0
254,15.053741144288164,79.9590489598206,60.81798793971639,20.0
255,15.051548581270676,76.9026839849608,41.50775729878844,20.0
256,6.883764910476744,55.34922837731801,36.40764899444345,20.0
257,6.906574858203655,60.04945588538481,38.087021924134405,20.0
258,14.80498165581026,78.08868485646659,35.2936340867773,20.0
259,20.698873816291012,87.30980934804342,42.67047941416384,20.0
260,13.869307608525787,103.93018736431975,35.437345459515114,20.0
261,15.975625402607717,76.92976505187056,49.52167453683363,20.0
262,20.91484150863511,92.21110674608991,68.61001856319496,20.0
263,6.429647027071798,47.6996544943571,35.3593730897725,20.0
264,3.76422467924752,49.151722290761136,56.75936682475946,20.0
265,9.462734920580836,65.07372449935141,60.0223651114123,20.0
266,17.52066034506165,48.695588009243274,56.53973825794661,20.0
267,16.109308350925293,83.41421935747992,51.435149354466034,20.0
268,18.821421063895187,78.34722368328106,55.103706876961866,20.0
269,22.34443135754477,84.74107442629638,39.37165144924812,20.0
270,16.222338011826842,97.14423572435135,57.562159509853814,20.0
271,5.740709758545398,60.97956436687977,55.028444599800565,20.0
272,12.927582764673781,77.74210097778823,39.843343781815044,20.0
273,12.884019645197347,73.47920284717402,53.44864994384569,20.0
274,19.416556389612897,81.58208272020893,49.58701173329075,20.0
275,15.747074356708286,72.98345099632168,49.318183986284744,20.0
276,9.92321637260948,64.87537063610088,39.46774405679941,20.0
277,7.577950145155796,60.294932364575374,48.72757894097807,20.0
278,9.619694113549668,70.69184443949138,84.03926571455642,20.0
279,3.7183043108711544,57.80733977849614,52.07435511557339,20.0
280,16.9224603606577,79.83313483671918,61.666266178524616,20.0
281,22.24572472706162,75.65812177234656,39.1425214094301,20.0
282,19.765146561091903,97.1900280482358,50.12991963218776,20.0
283,27.6968206853661,93.74141672207404,45.341832773180684,20.0
284,15.649304093289192,77.61157473949893,73.69418982409316,20.0
285,17.232163041593466,75.38209588002613,52.600913833438895,20.0
286,15.86522625878705,75.86024200880144,47.07673066384284,20.0
287,17.184588160433346,95.3212940767997,63.704433806218475,20.0
288,17.045731714213773,73.32638548619381,47.80349264950665,20.0
289,18.824053760076765,102.23857016506484,40.83945182026416,20.0
290,14.93983226822667,78.13458851663208,52.949891687316466,20.0
291,3.799820443007193,66.64337084970727,60.186651018332064,20.0
292,23.742877356465357,90.38025758428728,40.08740951878202,20.0
293,17.171874830530985,77.59626958384995,21.105032747632812,20.0
294,9.208775649262192,63.544912075908655,54.988749456773775,20.0
295,14.178923087696779,71.23645798304037,52.65144747956475,20.0
296,10.96112157916819,66.108314109895,86.3450954741424,20.0
297,15.17566262024293,79.6666092773293,35.57538407263121,20.0
298,14.916396497322095,76.00252366040515,50.10159273390363,20.0
299,10.67497530876729,55.60436603281303,48.38251757209159,20.0
300,20.66712378849479,83.46829565049774,40.586414971835325,20.0
301,14.502068986057694,86.70327023166261,46.06874503567556,20.0
302,8.947071790650785,60.00632514340556,45.54078833683383,20.0
303,23.956125923606212,96.98236643979614,59.638528977103014,20.0
304,12.856120005773208,69.17492929714935,62.608378516587656,20.0
305,13.889496283046388,61.611168884713955,58.6581139298215,20.0
306,8.319553333690259,66.97500567190171,32.57470243963235,20.0
307,20.406298534885824,85.33218672193112,30.801024345921277,20.0
308,17.893559440975196,94.04357528522151,40.36716246015555,20.0
309,4.580011592807653,50.30193943723126,33.06018438274402,20.0
310,14.356891648884321,71.44090756201943,47.05213531686892,20.0
311,7.566939373078942,74.8933934636736,59.06914074737821,20.0
312,8.837338081261937,71.41664555739234,46.40259529757065,20.0
313,10.014882711103088,54.32610898261717,44.292130907712874,20.0
314,15.695380573606473,67.23271014029636,37.83524556465873,20.0
315,6.082414770335145,39.66732558802847,50.16637058143247,20.0
316,11.932090591509542,73.02176749051249,49.89038353810784,20.0
317,10.791153797830345,56.06766768261237,58.97973870431265,20.0
318,16.212639461241785,71.9467356142259,62.47079233639793,20.0
319,12.411092670625086,70.12960620887497,50.97443404665831,20.0
320,20.652802919470798,80.07375144334064,73.51827950565168,20.0
321,12.392076948818485,69.75935967636657,62.98293448982995,20.0
322,19.486364059506943,108.24573922717148,63.742130733027814,20.0
323,20.2529980244446,81.95580718521146,59.30683084207247,20.0
324,17.352192883264156,63.12539624531478,44.98150333285076,20.0
325,7.280713834137023,62.737685928473546,48.320239188239526,20.0
326,12.481155153994557,66.65793961906184,59.47946399508468,20.0
327,10.874765735304566,61.18019425525097,54.94793995861006,20.0
328,23.948748675832448,98.09510499361507,33.416601724896935,20.0
329,10.178818381794992,78.77961183805003,55.99454498353206,20.0
330,13.483129198373813,88.36319401337632,44.15814032367661,20.0
331,17.676975623741043,76.60219164576016,53.34080813594369,20.0
332,8.495868803636984,56.87519189070689,46.09802204623554,20.0
333,16.982427485317988,82.95197879682875,26.66984371515061,20.0
334,16.330749082681773,88.1778937030846,45.98019913728142,20.0
335,14.369801291206652,80.52897097717288,49.030879080007466,20.0
336,14.082405066764396,72.06587739635687,52.49806788897422,20.0
337,18.285053492775255,70.23814710249862,43.89667305310147,20.0
338,16.753720672884782,68.39561721270634,47.44185748009735,20.0
339,20.071108412528325,102.2621170661692,70.26314294026163,20.0
340,24.255607773505808,85.62783544821941,23.61782287945673,20.0
341,15.2378320830806,75.40248242992269,45.73110233607661,20.0
342,7.867426537689491,63.370760771000604,48.49892244573775,20.0
343,6.230460837349215,58.10343195060238,43.13665727615171,20.0
344,13.952757586211925,66.31069192499518,48.08497418411963,20.0
345,11.481317592493637,60.787066619791695,48.12916369399699,20.0
346,14.8633575909466,71.92535216448829,35.85756601613593,20.0
347,5.569671725364485,58.76945716399498,59.64285622819956,20.0
348,15.201323214346392,53.22907289436856,60.68088237611403,20.0
349,9.101881467729,58.71294780727855,54.1290912600007,20.0
350,15.309372570597322,82.51596328117702,47.1079162313009,20.0
351,13.166408288228325,71.75553578043649,78.99089733592777,20.0
352,14.070565738020289,69.6862495037657,47.55712035045204,20.0
353,11.008553532385392,63.94950414684658,33.54090111457532,20.0
354,18.810654784745527,68.73328902814475,42.11850233374221,20.0
355,22.59732350362206,71.14402240111565,49.049653913547274,20.0
356,11.840658710355495,90.96792523391314,65.86848943014748,20.0
357,13.248011632405161,69.96809416043635,53.64516690514239,20.0
358,14.721339431603184,91.26364985844486,58.01353584820918,20.0
359,4.864887016013633,73.00648263460788,32.87681929841665,20.0
360,15.477447927027757,77.30832196466088,53.33319006381582,20.0
361,14.72289296429421,79.11012988377749,45.06552047617549,20.0
362,11.959952086590372,71.98291200900503,54.791976915038966,20.0
363,20.60609311984114,86.3534855578899,48.70683194459266,20.0
364,15.310817155125541,79.22281836696297,42.930276065686,20.0
365,18.92227697080837,77.91601578109554,42.38874915425693,20.0
366,20.13573414579624,104.55098163399153,55.26050096687653,20.0
367,25.668915765966563,107.3824815890926,39.55638389172567,20.0
368,18.06063626700135,104.05801739853325,56.40300486548351,20.0
369,10.771131605507428,75.65741965042247,43.26243109789341,20.0
370,13.686573356991861,79.69498819285018,60.77980463757455,20.0
371,12.87958441210185,72.4155083724683,37.42732412185075,20.0
372,5.252485458756767,57.36104380359233,30.338872729367655,20.0
373,7.929348728153274,57.96841450740099,37.83350066094336,20.0
374,13.574191710923387,69.02960141427286,65.24035113989041,20.0
375,11.018158200939984,87.83610297449624,47.68500368969148,20.0
376,14.510256843756858,71.28175588677279,48.26406392876185,20.0
377,19.595455472925156,83.43203049600456,57.21094677067919,20.0
378,28.36392866397863,97.00674045720757,52.957744200610364,20.0
379,8.848285922498274,51.636630964448244,42.80284662797332,20.0
380,7.624231902768367,63.68311912143897,82.0832344870265,20.0
381,9.68605133341641,52.99197451967501,65.22384713818118,20.0
382,5.868886871247307,62.24673239979168,19.961023913777712,20.0
383,13.732462656887105,93.75985318630006,52.59873580978128,20.0
384,14.51860462774977,73.54213327503172,68.78321776219687,20.0
385,15.869877948013476,81.18260342696519,38.822399418654065,20.0
386,14.544564337272273,66.3877047851464,71.10469488192336,20.0
387,16.678441085792677,91.27688603895288,37.099653431658965,20.0
388,16.425955492357048,85.03099522280381,26.925530456639873,20.0
389,10.769848590088744,67.32080420186459,22.91080792614957,20.0
390,9.475957931336499,58.33208795804013,66.39354321520331,20.0
391,15.724699272885957,100.05660283686157,39.82017379952143,20.0
392,17.71832554124259,69.69494226215394,34.16766580890396,20.0
393,14.864064681952822,83.15664503896222,50.049535589033916,20.0
394,14.817605390271469,89.88137275051028,61.0059699560278,20.0
395,14.673580188908716,80.56503623145008,45.30641747820565,20.0
396,10.114015565468753,62.86981717422671,33.71008802216036,20.0
397,13.980319279889997,52.86650294339818,32.17192983954085,20.0
398,10.40649571385389,78.50316938673002,54.78566780523047,20.0
399,15.700218988475187,80.87307288706067,59.50682390755635,20.0
