unit_id,JobThroughput,FanSpeed,AmbientRoomHumidity,PduLoad,CoolingAggressiveness
51,3.0110514405041133,37.91380683803402,53.3791757799307,63.10005976459738,50.37465139192031
52,2.49977176148348,49.93310287107544,66.16037416257399,57.48662997378516,57.34924401070672
53,19.756666789617775,66.02473262041724,55.989277205374215,81.34870705647218,19.235173508908595
54,12.738637128648728,42.67190653806235,40.06808796238167,67.57542777785409,36.39048185622735
55,20.047783534030966,32.87020655658783,63.3802358617001,92.05808875040728,26.126924573181626
56,9.127655977921258,81.76623660076214,57.3429449707248,71.8494569393408,37.901445598579734
57,11.75967869495217,51.61081105976303,49.97504171032964,74.32377783680327,48.712327054834994
58,14.969372971334723,61.3051310945569,37.77304967052415,75.12174492537072,37.50537694142264
59,11.377061115589512,44.33603159462535,66.70899749468155,81.9478163349048,31.81033085632904
60,15.460315363353763,66.16353023484221,49.86428794467976,82.55404775304652,59.32830999620109
61,10.128622506540495,52.2186396073736,58.64143919723091,63.09533065717372,37.410885462154404
62,5.377064592881267,35.956294377361026,41.94391220437559,70.0611787263428,45.23674891510809
63,9.46356707195979,45.72199971130073,53.31833727969797,75.98196091501019,49.281203862155095
64,13.917977513930738,46.56295353393959,54.11006144307983,78.94088928439568,44.54635845746032
65,-7.827821641989883,37.1261128705371,49.28700217553355,60.27687022623175,48.82496912485237
66,1.8574423484332532,69.48103777294736,42.30066207085959,67.24270269463479,58.938370929690876
67,-2.6114617396879654,49.93519669673881,49.48541334680982,69.87324663713301,57.943645587819766
68,10.542519684691417,22.882899689673053,61.243300956248966,70.4100523581445,19.36498144505712
69,12.369194266408051,49.935796694861885,76.00083186372363,68.1021627366717,33.93603403913488
70,16.95498817823035,36.710182872298105,30.072531305140757,79.76802856045015,44.56236105504148
71,15.03823714260656,45.045193214611636,24.06610706779256,75.34623130246594,32.46267263521604
72,15.03029431560406,39.27200068853254,56.793526528775175,81.57051981460806,46.85307066854767
73,8.185287097698877,27.866962003751407,61.8391511638208,75.56102777683019,45.860513633396295
74,12.658161917761687,44.24688857489257,47.520442232121354,67.41909226422221,49.425132366396284
75,7.623276571674881,34.63162196969256,45.82201299715021,76.12661048004978,32.17708251584964
76,6.546334457865878,48.784941087744095,48.50844701563389,74.50367065336921,36.73209975850253
77,11.659362385788313,50.16368480038086,42.285355989433,45.87191987375236,40.77887571074213
78,15.67784813017363,50.872784287146686,59.27415701740379,68.77314404689889,23.491611768709852
79,12.465258415639173,42.46062560277982,28.325169292638694,66.98736418770974,50.51945204865011
80,7.897204025796528,66.1418662998082,47.74278038521907,55.44879797912397,36.78431291037183
81,12.871644350008767,68.95399116702892,27.233977371356154,82.42073614986015,18.473920119063273
82,11.910743028617004,51.91396353903059,53.12589667842293,74.64885798606875,39.82754093525317
83,13.882522158286374,37.388211957506186,56.498929175528914,68.87571495863983,36.604156611494645
84,7.717811239421142,38.95834597705777,36.24528085447744,52.20595003448388,40.020640098664174
85,8.079308249706424,58.878895620326794,74.9405205358071,71.25130642322667,20.313871484158252
86,24.71021665365076,40.860642751950564,43.71005297473401,100.0959290229071,31.6206676985454
87,9.213789619180467,52.2247776705163,61.37870821339366,57.97759600888175,53.886276076381854
88,3.3026573912169424,69.53882978423714,78.01652747587148,88.071553815217,50.597673331176445
89,12.878043308799946,63.123878647908285,40.262917911639,73.96731017087178,28.42942493706166
90,7.315450413649446,69.59887193589647,62.01416307509834,77.52070080422189,52.86221268243395
91,-5.914861923251823,72.74703026352472,42.491397155177665,71.34520873453505,61.96332501961665
92,6.374251056736713,63.10194526139834,76.05934283330488,70.97347098778185,33.14014506848152
93,8.571688153424219,44.06880642266229,55.48415007405248,72.91857693873314,46.92057787772969
94,17.0877078735116,61.210039316867636,33.16518015593856,81.3486682878958,37.82353364744299
95,3.6409402868353804,37.934160182743625,54.881093240506914,67.67080126748567,53.266459517503016
96,11.794703947022255,47.137851304786814,31.545835919347816,71.72133648189556,41.648716437686296
97,13.183021071379724,54.553013973155565,38.977873358896055,61.290318782693774,38.76652854057261
98,10.643004578211801,52.81521951814739,42.901890228373766,73.77585532764346,51.38033581028297
99,-0.24698792934797797,43.939880224462044,36.933751824820696,67.52967189957485,50.49603128835348
100,23.1202403940773,63.120729676303746,66.62144508434625,93.65477542386938,31.538808172041378
101,16.464362307751006,57.834812057382955,33.60208132824104,71.03978849696813,27.68427441438891
102,7.747446522968282,41.69467960926794,50.447636271588934,65.49133247343366,28.67732952855486
103,5.442936798674155,43.35721680227123,72.36108721043158,66.0485988498568,43.628536477155215
104,7.093441721418955,50.880589664336505,39.28567245206703,87.4391675050477,53.35011233899261
105,14.346439731103683,53.04771672406392,51.90561112509158,82.7997106373832,40.51510859177469
106,16.080978612079345,43.18682599640981,70.35111952293832,74.97046420244135,42.90207010375174
107,8.030478426591536,59.87645631348115,42.05434265057983,55.81769946249011,25.875417745028706
108,15.0678237935502,57.9566216838087,47.8767437253763,86.04918390110751,33.07054294427399
109,10.670664984816417,54.50082752773865,40.034287869196504,54.82504957643272,24.618603142538515
110,14.688817703968704,55.65865533665013,58.61491872089954,78.17661665385099,39.48905748495213
111,12.340965446273536,34.838662114210955,31.9153733512684,77.99715191824903,23.96931761673962
112,16.360532008612363,41.663181775917536,39.54606185827603,65.26679155559512,37.059812220366375
113,17.12783936786607,51.03607969798658,45.00987449572548,79.04031064721936,19.421502862742532
114,19.44034815817619,47.24336323966993,75.37933040504998,92.26733779924479,37.17803163453878
115,11.138931054437649,31.21318384138289,35.62878552343998,59.16460428576443,61.8034594196063
116,21.19260627005694,58.85605776539131,54.60140354635433,85.22163777362343,18.329864227190118
117,15.581062021407163,42.33078447361265,58.244437356306626,82.61290512403424,30.972891807830468
118,3.244044722025871,43.53661843442904,38.205086424778784,79.50281131897921,32.38901358755925
119,11.728297271838988,32.177561575826,47.95910628790841,79.39334199665976,48.354976962443025
120,15.097709684650383,38.49841782781358,63.153296456183135,69.19440895895647,38.27346682655209
121,9.69388355537426,51.75615220059585,45.01843642515325,73.77872680114976,32.936216586123535
122,-3.9951371332698167,46.18416382957434,47.96615441727037,66.47644701609912,58.507157832315904
123,12.924004031239882,23.913165430691784,28.56666137340539,66.42591849725046,48.99367345152676
124,15.214645964056093,66.27712809491983,22.771001544732275,79.99848008454569,31.717767843283312
125,11.366804392498981,49.38617755674648,36.821978788568245,55.38770133328789,22.438779079608743
126,11.955587825482812,61.4892116323895,61.46268925508957,70.52079874696997,33.29242155198499
127,12.805593922341933,44.882910162500814,40.82880750825595,73.00264646643281,37.33315094047658
128,15.971037809274867,41.59072772039488,66.90984450498343,81.16221109665354,28.931879317599453
129,-1.7386611115711395,47.94872401997276,62.11572909045924,74.55231287942973,58.00623535304301
130,20.83748372009817,40.90302156795745,52.185525164009306,72.72152709391663,27.491005925374694
131,4.048737894114061,52.49398706040524,56.33758099815862,67.87289580066435,49.13084482867653
132,17.331583641999366,51.37910379367086,66.85267707719727,72.39581977153512,29.88789543910346
133,15.021680276578378,31.78638796913997,68.13939583487813,59.22318301552706,37.1891121867391
134,15.372301342563532,64.26134826002023,52.43786397779588,68.18135851568027,35.50905371450125
135,10.408393144549661,47.85706242498012,66.79687026438104,79.31858411490369,50.81821782621653
136,8.731349727100591,54.0245026175416,74.34497158760874,74.31307683665044,31.90444540691157
137,11.826065771575555,44.74400436723257,56.14616073672224,61.40041412048492,15.1269983583772
138,13.614568397901502,44.991699417910475,40.60884809405017,83.60213486619797,35.006250266008784
139,8.494114832839495,51.20464109143732,68.19709452871219,55.15033832375066,33.89760170776569
140,16.600915786488677,70.71302029672565,35.318072647717415,88.37238561676183,40.25857685794705
141,-15.749331676147422,51.44842400511345,42.061348891793465,67.20770897077787,60.79512517537618
142,10.57611568625829,62.844318921463454,43.98483679608273,78.72811271569009,25.4833277898875
143,-5.652987034562813,44.3473824494175,36.71269849334743,66.20405517018887,50.86945432483476
144,4.7821595837344075,48.02505448857268,41.36326080296823,65.19857236380203,47.403106837980616
145,12.068776905290413,52.172486149314146,48.81502698638065,72.51581148326798,24.757181592051964
146,15.30124160007211,41.867832180508486,41.52976329817929,67.22160111029714,35.59502515686467
147,12.001698431785336,34.12211053223728,52.28281807656604,74.84490735994251,32.49351947764919
148,9.99459398449407,79.95185702620365,68.3097333698481,61.21641510112341,5.7347754744800605
149,16.43504587717395,32.93472972488721,67.9852949384958,97.14807586277058,30.664682894887108
150,-21.291662905762987,71.81188426626775,56.96817936096417,61.48563558574128,64.50496793591688
151,12.143223124893666,40.263068727976645,50.352517486553985,84.15193480850847,12.682788155308007
152,11.797435461734704,77.65147843914419,54.496067296427725,72.1101528461803,40.73749135414374
153,15.331147568417444,47.33758240408056,34.39040956175245,82.07396521871364,57.870096131277
154,-4.688981051661067,45.3354550854319,77.57629849915816,80.21181388083234,64.34944085305203
155,19.963895470280846,57.638013119294406,33.7737439102159,101.31275161761155,38.3989535166238
156,9.311996703020768,43.35949820553237,33.56163368277076,59.84312278710951,25.35937460811236
157,4.258067865311228,52.33897368392884,45.23162405742321,79.58291825737516,37.609923244276274
158,9.412502498869083,47.63201435916765,44.26374572353579,72.2942508996216,20.620452980118625
159,11.946963355173148,36.21594373600209,34.927878368280425,71.76973501208002,36.452467262555864
160,15.009833803961051,48.658897046966494,68.77935414522673,80.49179031108783,42.51536178197485
161,9.015125575367463,41.20433270365798,37.458939895871964,61.71059625641286,43.353178471306784
162,-4.7741533647554695,21.37138290630904,51.9516083507313,93.61248625178128,58.659292800327876
163,17.172873513823866,57.45514271815758,37.694579756796756,71.50454834935948,44.31219777888811
164,-2.7025231717969573,62.55438779313973,42.92605890993533,107.1805283047704,62.40503889717404
165,12.964670447897786,69.1108743802004,43.460593355444175,59.410216741291656,39.576379372988775
166,23.166343046815655,57.47895491961925,37.95952037357586,83.2057789340138,36.861951982438704
167,9.664765503681659,58.358395922460744,57.90659496624228,67.38938729308647,45.33935365092988
168,16.012477451293236,35.12993685369159,45.37665957252427,85.76361504219615,28.428956924444257
169,7.375825487221421,50.42753382211187,52.841867077833065,65.30931061353878,19.030344646927524
170,20.939742464185336,35.63335947424706,38.809312005935645,90.56257453466972,31.351798104556785
171,16.90136063740263,50.27282612590589,34.03801091034888,77.44329005816411,23.328846850461577
172,6.03570972936613,36.02231406139569,56.16683461908056,82.20831868321258,32.7463097800593
173,8.616572428655939,61.8196824457926,43.6205430064798,60.35091968882603,35.37511315548009
174,15.973499083249031,45.23212928070296,61.0319966912015,98.83871450389881,26.307710540079196
175,2.8235334131409573,45.91967998036487,56.47646820262624,77.49435561272192,54.21691213614344
176,17.44732686118249,41.11183152658001,44.72988086225432,73.51450922757007,18.11247431702546
177,8.088419354806806,38.29316989072192,70.78051857378392,63.01337226323398,35.72343127022886
178,10.353814091627935,25.819860053088288,45.429234586384936,86.34300651802235,38.255761357268824
179,21.170236078051122,39.12305881632959,32.53124704762748,86.9765695154549,48.783631453571466
180,19.17899424657075,55.111485624784216,60.65086160674782,84.10634902208157,52.52660344310117
181,19.63741566189704,53.709973300149656,55.266641222719194,91.47492156501407,26.1718506852848
182,21.260434978872006,42.47322809474488,65.38369822311607,86.45271222955812,27.716813587024554
183,12.630353892606406,49.0741805654655,59.717709354037474,63.20195980507655,33.340002592753734
184,13.95236989547403,59.565106751256536,57.23427102073294,79.78480802337941,43.54956969689563
185,13.17319419491054,47.91714397605656,55.28167353777898,80.43377284772569,21.778885211594428
186,1.4343461950603573,43.44167173212105,47.57144541802959,57.55661553059379,53.33181550685779
187,20.797312323481332,51.92372012760901,55.69031364729144,93.1147302834946,12.808661298234155
188,15.487448470117066,46.64130802234561,50.336665120968824,82.65042514097003,20.211472939747956
189,17.650815428899246,30.7894130028965,36.24478772836902,70.37141219119944,39.75333394969884
190,-8.174941045595366,59.187833164694325,60.467132367227926,61.039567212336436,56.45603343521003
191,10.486751742931789,54.95488448479878,54.234932828568056,78.12699730845435,42.21825267461872
192,18.355297406139655,46.68813072614975,63.85488465514216,69.01627285572452,33.71042164638807
193,19.21731299084496,50.35836826211357,29.149500240911053,102.59555369781893,21.46729343249502
194,11.774098918072845,26.520505709670825,60.46876787619694,69.52038239981432,23.017405814121577
195,17.070898393754465,50.77635400711049,20.256236603370347,59.016389255755485,40.50593151770231
196,11.684013417206138,60.56592794955442,43.22715108826262,76.95722724118816,51.62871005464586
197,6.3580294080655975,44.46397013226258,64.08818434894866,64.044687901872,33.244025703908896
198,12.818814411856694,12.0383298913558,53.19911631619511,73.83994355560394,51.415743080066164
199,-28.763210397045093,56.080528047964805,52.693153034087466,91.22311553739311,84.74480676566567
200,12.782407916490602,50.996828451331766,62.65520461381188,67.75410443829416,46.9592251360177
201,9.162441478450237,36.69494306512388,53.55581433165277,73.81750505676835,35.8784682113107
202,17.326589177650572,26.808255405799617,41.871172674784376,82.94547261861675,45.22908576888048
203,16.95521839921598,38.6768411165944,58.57067419364413,84.07415511874368,26.931867380899224
204,10.547578694196934,45.77460096047316,63.40502560980918,56.294828584550395,34.44006097242163
205,12.850580019456466,43.48702279101295,49.02102848017218,83.46748981288778,32.22130361212348
206,12.319989961222186,56.51751990037349,68.42460497324099,80.25199003272085,41.420736946922624
207,17.01656357552253,54.027776650924515,45.74998410315811,82.76395371442116,28.814823342259285
208,16.992581132612436,35.9395416442556,47.49500010251409,90.05466778805919,33.994523166034995
209,17.691570262220417,40.44755842330214,62.324354037620076,100.84585056081175,41.359372306826735
210,15.33104868086595,48.79038346140838,51.75338979005041,67.228483371351,33.37673410074605
211,5.920717276525364,47.6342905443587,56.966048026658314,68.75180223415796,26.510627955672252
212,10.756249369277953,58.464725318829274,29.86433336574231,71.44991020633222,47.101002184352176
213,9.278577149524219,54.56729426024752,40.46594343016936,68.90448765949778,36.43640098594631
214,4.903221001429527,33.1588843881915,47.08549636185567,46.13366832295925,30.583559147969076
215,20.598553941198983,50.69477987105729,51.24526509987834,86.34628875066514,30.776875687062912
216,8.91514440098102,43.231281770139766,43.06539581279441,88.29398837598255,56.181963778323954
217,12.504995130664387,54.205432905611445,29.8978020056235,81.98885008305072,55.61834894540641
218,15.446374770615416,45.529100442412165,36.93576848652886,79.05727245826424,28.47720734661731
219,6.752770552731206,58.54548471408441,42.34922288650398,62.03846288289971,31.81718522463573
220,9.211615485668238,59.0529192386513,41.876643438866566,78.83905277995052,52.380230934004096
221,4.503225234657306,27.635169092348292,30.611468754155954,56.633226358597135,48.61435664378912
222,18.871323089099203,30.741458833786933,39.07191060728229,91.73367730603432,29.634867568870064
223,5.278630614628629,39.31514378565539,54.191627172834,56.54504217277776,39.80957867877045
224,14.86764665913567,65.75059000816822,36.30894787710127,83.63980132653127,48.13262217219909
225,14.293848788012017,32.70689005799936,72.18330758104062,61.460168812824996,45.84988312643683
226,9.227847378525258,52.292433081600166,53.418311250895485,78.00974466160393,42.86253091042613
227,12.718877720165521,54.16874961606621,36.13478242967438,83.40328283467406,42.30108120912158
228,19.74433711278945,47.04158663147997,48.95361493468948,73.51042621056355,39.55603516687055
229,-5.040788199964332,56.005026903740735,59.03265738373998,81.00740547277631,68.56949959255144
230,11.562536344024062,70.13582055230711,27.32172665820362,86.7429981372651,39.444386242595144
231,-18.48639297710221,57.15883684946867,55.98379555262379,67.7991297194197,66.30558613441386
232,16.114781651735527,71.48046894373121,71.45077659991406,81.03195518433607,34.77084311218545
233,9.005560768888047,41.13166077433746,59.363932546770826,72.82258649752724,49.02371034191878
234,17.459749105593993,58.043746891685714,37.47080584377395,77.50382872381478,44.742685958158596
235,5.763748201445985,61.97002140120909,46.803995264824536,50.024864490875984,44.04872281583283
236,12.206800756839812,35.42934305210674,53.594181326080694,71.39960687579254,43.453211661910544
237,17.760700198653048,48.03116614919225,40.547947544866325,79.36988093771713,29.96527225458883
238,19.018207481908814,46.23884846261541,71.21466689384353,81.51376193318188,33.959161308931925
239,10.049078071566722,54.60159580249972,51.07605636383572,74.53532514279424,41.222241184017655
240,21.098629574319194,36.68746412610283,57.82914701225564,83.2092363384811,42.46667459053552
241,9.938474318226579,62.11239534896411,44.11003640996183,70.90582532561558,21.201069556606647
242,10.30019147881249,72.84695635663901,43.94316313249452,68.32865006924212,25.881267099225873
243,4.024135025574498,43.84402965775468,72.15392707354059,62.72014228419939,48.29428695261018
244,13.242059272977908,69.23913122073489,35.20832228089149,75.08449509482142,34.104891328374755
245,16.682804375427594,50.00039677806057,63.18338194472052,84.76089842775627,33.5962946340995
246,14.442363545271213,62.26698412682184,50.162987094905645,95.23153640984324,53.82511112495109
247,20.87276712343774,50.92617857178598,56.454106562700886,82.15986845859395,23.24995532717565
248,8.375423270779233,42.97852404262309,45.240160865979455,106.49029587440748,56.252606117390485
249,8.562920147824563,44.98173286745669,53.46296122529575,74.8546854337342,34.27659274553892
250,10.48187718410093,48.80440155872151,62.54143623124017,77.76902544569668,41.0302970334962
251,11.122502216167636,62.045550251594854,68.61260346841928,74.83011630500275,27.94141423247333
252,14.080380279030775,50.76863471765541,32.25693652762863,84.93197358261241,44.20701828375187
253,22.25776103620358,54.52038361375725,42.95380035046636,97.05690847369287,47.72124069824208
254,13.958691406821242,41.51514105926533,42.46155838241581,75.69498381491199,37.751798483159355
255,18.312579727189615,42.91459538221857,46.35262928997183,97.33616895010003,29.13959998922065
256,-3.153837383449398,54.687213060441835,56.28952878506022,59.56223690396458,55.27900395563876
257,16.87729624828174,53.62789139652194,47.146729314809924,74.4735000705262,40.349967698798
258,9.930412531931918,45.518811433464045,59.92915133112127,58.511463539643614,36.78993962481951
259,16.658587960975822,19.12364546646408,45.020981803902295,80.38837844227956,35.8440167352097
260,1.4514656836753819,49.23110331150954,57.03115767295203,70.68646883637385,42.061050182552705
261,12.469904741055132,61.26996254031812,35.540299699233564,73.50998525711456,38.83650838228797
262,10.808623706093304,62.54161930101141,64.19068910984029,80.3075514015855,31.11915161256953
263,8.615435749752997,49.57460214851431,53.57430916678125,77.9162785233684,48.96941801360765
264,14.467623506236691,56.927969811549154,36.45925229650911,65.39895937917937,37.3766099195343
265,14.755290875992982,42.790940977047725,44.029299200158796,84.52798955083475,49.610174313620874
266,8.708453547950223,56.83470440040733,54.384247821324735,78.081082371133,46.40546636414829
267,11.974233238657147,56.65028295127482,51.80094560171303,72.77150525499238,42.21887581865871
268,0.9657316846089854,45.8726033093954,53.7104223339305,81.2163635746734,54.9210560726604
269,4.658666007035057,46.176087856558134,34.74087558202096,91.36876687627193,52.03636464168862
270,4.456787621619997,33.53284190345947,45.994353948508845,58.541988806022225,36.66631451856515
271,9.490773636095284,77.5962323355186,48.173050457278535,79.81860373224178,28.060577747487
272,-23.184355772930704,37.356745482254674,50.47785559547054,61.487228202369394,77.20807144136066
273,7.476506153641972,67.43323777843311,34.7766544276228,69.00266955102951,63.37305717965982
274,15.51433014622098,55.58830280967805,63.57244933659143,87.10297457612909,41.4716061652902
275,17.114762854014906,64.4611890674773,73.63702615131453,81.82918894693726,43.792915069222765
276,8.823508628983049,54.65102500963385,47.20673738690889,67.2211759225083,27.78621271901587
277,19.332145628724327,54.36066802413881,53.100716135042916,89.37525757409122,25.647739264474964
278,3.360278029449754,59.90739431373801,65.01555211749117,62.833860175622604,40.801828254438306
279,10.174724860327101,56.484982464393255,38.568016682725,62.80068283501621,40.02547258282208
280,11.143750790091804,61.49994821711772,58.50449583501459,74.91480887721298,19.738269343397562
281,22.19161677830416,46.84762149543685,48.40824282022749,87.00775474577118,42.148992421967236
282,15.584443111993707,41.78431903242359,33.180917057859276,87.39543046402167,42.85279826522924
283,6.053875859406299,47.43797211662546,52.5686046507242,73.4818230941842,39.332185028473305
284,7.5500773204718135,43.63029695525437,74.10991126215343,70.65655387200567,57.48930441635737
285,13.78553218268532,54.593646071035835,33.618970028509544,81.80677959899229,16.59261954639511
286,16.835365785469303,51.10099875672991,57.61933195559761,75.42109637479308,40.63535501609476
287,13.348063594728908,52.53617204182045,23.281176185840714,66.78929196714768,31.821737768774785
288,10.421561309016287,52.4616126960406,42.557687336305676,81.23125443591948,44.070096787584085
289,-7.286687166202875,58.45999527835554,37.51115672619561,66.81438388080238,58.207426679593546
290,12.311861330708645,49.758449263604014,53.66181850737258,79.23699961734795,30.2002444518638
291,8.193071169931992,63.305249970834346,25.57765527918903,63.08252508056823,30.510931661884722
292,13.76200162655558,61.781666891097366,66.259616292011,71.09561065052412,27.549617756845517
293,14.75087605730457,54.950875544236126,31.407644472917685,79.32324311345072,31.432815917353384
294,8.97394432476193,47.53245033440109,48.954265118789586,67.53589506231435,46.13902976496875
295,5.987007381472257,49.491477948940144,53.947222655991936,71.87056938940536,35.790882639589796
296,0.6691293760273664,34.69903297044904,46.85178395389047,67.3995304375509,52.37540860436137
297,8.237924638442653,54.91020679893464,49.857057494683644,66.29949106657008,19.475390161718174
298,8.101923784491486,28.813282741810426,20.074858160667386,66.28042722179579,17.641457232307864
299,2.743602820483127,48.714506791460906,54.371339119569946,86.61307628674238,55.163347976415764
300,10.842027314139996,45.10577783854557,46.756335345332985,64.28413621242834,31.461979746787488
301,6.692776957873461,57.020060976492005,84.84993644275329,50.18438053307568,47.503389273477325
302,16.063537791011967,39.82087665704063,37.59290787854663,89.95958709883465,20.554813956798185
303,10.715880312301685,51.326352626906925,72.6383433600203,78.50870033152889,39.135378908725784
304,-1.4201950790085056,60.54333121453126,21.678368266077413,63.05555103279259,51.19415204984572
305,14.586302805767197,60.20107795808161,48.090795646089816,66.23106364915806,36.17465842534966
306,9.276779134852767,43.724315402330824,23.203059005627097,74.8068892979839,26.924474898180165
307,4.541458389631888,53.383074742956936,31.717975256394524,70.56461377642152,48.21887101048829
308,16.07903483793401,51.22765871690464,36.75921903809247,58.23092102146339,45.01779452232644
309,13.65547271951293,60.37942477141027,55.13064799313693,73.52662498035531,27.57541147520676
310,19.707148811554248,55.68398282736413,68.08522954248053,76.63707017451651,49.54613567631712
311,10.040005151808428,56.36785489027673,25.38717304323308,76.84304234144696,34.51848130978504
312,15.533765731659434,68.79863552874716,59.14687899704193,68.4546734887774,40.18008775166058
313,5.736541088030367,29.991937490412163,64.75902624290006,67.70199785872424,46.74560218436133
314,5.853577942227595,56.21364949977749,54.67183832633941,81.67274049595842,35.596257579345014
315,14.600917870835357,34.0123285391432,36.89590067817689,68.44122923916534,37.0209485856726
316,5.043943186819939,48.50145770896365,61.854928885915534,58.73562973012625,46.39974630847499
317,14.03576094181867,45.62300329732782,61.954024796240724,76.10487513664036,27.40988878092049
318,8.620027279152794,54.55981108473776,47.41961801191931,74.7376727781553,44.58232296331947
319,-0.6221382908552155,60.503763693606366,36.92818359774446,72.32597457359562,56.6314019851469
320,7.78082936953523,59.23973868902227,45.156568914435596,52.958211470862906,41.14982482162681
321,15.29365035898377,55.50532844452436,57.742837286644026,93.64823071293189,38.16478841545673
322,19.430143521602538,60.86748105043979,54.058364493288266,94.50052893176515,10.70251923776906
323,8.644546716824353,23.88794361083526,29.427229600734517,73.27786360106197,48.649225857212
324,-1.4163624497686307,55.659215863424606,34.5276606939498,86.97607709203162,53.2978475269084
325,18.76332319683277,51.02591893909109,36.37689507816079,82.43895926423313,32.605065065995014
326,4.488297959517518,82.50767935133058,60.323240075356736,66.93185773926602,51.22669543317603
327,7.0592070330944985,79.50233215600166,57.50638853262525,86.93130911930747,65.69501506836272
328,-14.95960206689615,51.33136248480737,65.06707929565178,64.82316249322427,61.84722472367895
329,0.023032306704083627,61.21190463695413,46.74042644952579,84.74696169593265,52.78017881058363
