unit_id,CapacityRetention,CoulombicEfficiency,AmbientHumidityBatt,do_DryRoomControl,do_ChargeRate
248,26.862582919898358,14.014097331780878,39.98525878509722,50.0,0.2
249,29.359660265841168,11.021865745559067,39.60399785500771,50.0,0.2
250,16.704315123965248,5.532187657214987,47.43171371674269,50.0,0.2
251,34.84318740017139,22.628691263415718,45.734461038826176,50.0,0.2
252,18.944262191728463,16.33311661287424,48.5709835636094,50.0,0.2
253,41.85195113105022,27.387779314997143,51.58875244372559,50.0,0.2
254,36.44082138816955,14.207631952882242,36.97808069483213,50.0,0.2
255,27.572571179397475,-6.973771610717126,39.79948675077302,50.0,0.2
256,24.163300762332355,16.429494183956223,56.49802832115336,50.0,0.2
257,29.05562625949142,6.473806096969835,52.739440455956,50.0,0.2
258,39.142559802147716,22.239144905460982,53.97722956073554,50.0,0.2
259,30.859080389103696,21.08468897046258,64.93065222175443,50.0,0.2
260,38.12734014032039,3.7040781935351506,48.6513548932728,50.0,0.2
261,24.514376359717957,0.8565426544889938,47.11458743761375,50.0,0.2
262,39.556225754365016,-3.044208053158954,35.813425345772174,50.0,0.2
263,35.02784409017869,15.252144936162491,42.31437841372474,50.0,0.2
264,29.137912725069892,30.202790696610215,51.98983244612893,50.0,0.2
265,17.271807020881088,13.421561526611658,73.46041784391174,50.0,0.2
266,17.15777824032559,5.724537092563326,45.804874868052906,50.0,0.2
267,22.468063634659888,1.5584240270245608,46.04119290107973,50.0,0.2
268,28.138176005170347,-3.204696908193407,42.63578593521491,50.0,0.2
269,26.058333510385225,42.233728049258886,48.6032761705125,50.0,0.2
270,21.625148323755973,-11.153452032697928,48.91147945304366,50.0,0.2
271,27.408643599515347,7.939176345862055,42.36524328444401,50.0,0.2
272,25.23106581430771,29.65545292742114,32.55407763163414,50.0,0.2
273,35.577256762135036,11.964989429740923,29.376145181463556,50.0,0.2
274,24.84785174867595,4.682149815089092,48.208627819532616,50.0,0.2
275,28.342130318873213,12.372073659449006,41.629470381135874,50.0,0.2
276,28.6500744240553,18.126109597294196,43.19494583471915,50.0,0.2
277,30.07782289295374,17.543647130891245,56.259665627037506,50.0,0.2
278,24.62215325379247,-3.7979289779902388,36.628502243471495,50.0,0.2
279,28.356931670835433,23.206574647735376,49.34766162901582,50.0,0.2
280,28.757628978054154,17.858840351047327,52.571823553858174,50.0,0.2
281,31.603927945658107,8.30889226776707,62.47093223583126,50.0,0.2
282,20.615184777377664,8.209997166698267,55.41755667233559,50.0,0.2
283,20.05237617515032,-5.080452544360911,42.32165135425365,50.0,0.2
284,18.289130060548636,14.777854488438845,44.03251596068807,50.0,0.2
285,21.245065284758198,21.420387859911536,48.30081073645162,50.0,0.2
286,26.386562055879274,12.730282191969843,25.79396045710666,50.0,0.2
287,23.159122033781063,13.478842744549063,63.31123233818684,50.0,0.2
288,20.737461640820893,-6.760654491833668,37.50379948580918,50.0,0.2
289,17.158054094796615,6.290001940709571,20.13994423953774,50.0,0.2
290,36.68998995087087,-3.7343937298096144,49.80438031082093,50.0,0.2
291,27.12274094491375,29.866772718888512,36.05780740825273,50.0,0.2
292,23.634917857248958,15.89515598659315,45.965457705883836,50.0,0.2
293,28.74063159338472,13.32225112882755,56.79179287658137,50.0,0.2
294,10.757909816980233,-1.0201342217244562,47.43421443753093,50.0,0.2
295,24.578529627883622,-14.77930449170007,35.89800965027774,50.0,0.2
296,22.94480684153976,9.51051222003274,54.39921675028071,50.0,0.2
297,41.291707467084464,36.6067590637213,77.65142766936863,50.0,0.2
298,25.826509601726634,-0.572593636211634,43.38207165850003,50.0,0.2
299,24.81542355984888,1.3004831550354012,58.64997212663096,50.0,0.2
300,33.27144544579506,4.670116099947494,55.658902644437354,50.0,0.2
301,18.12984430333355,-4.40009269210112,46.68890825223996,50.0,0.2
302,25.168944963260248,1.0506441262713153,58.58098946243241,50.0,0.2
303,30.932737227932957,1.615424455894721,55.654169592740246,50.0,0.2
304,30.455326595585884,-16.673701327999268,52.5465372448926,50.0,0.2
305,26.536687270615616,13.634066123395781,58.953609809243794,50.0,0.2
306,30.695088712729792,-2.3308275928035194,70.19337724699689,50.0,0.2
307,33.43265004993124,11.300162856148802,64.88541182869284,50.0,0.2
308,21.855770650562068,12.075200231832158,49.4095268062424,50.0,0.2
309,27.7071596687754,-3.6820796072974673,47.36103450055021,50.0,0.2
310,27.16740974633699,30.021335594178804,43.937942243536746,50.0,0.2
311,17.074826022438295,-0.9827590412546954,66.61356361064425,50.0,0.2
312,38.549735950330856,26.14596678179043,52.27750809709082,50.0,0.2
313,12.405326179815415,18.722345836812536,28.71259698474913,50.0,0.2
314,19.750144275281592,8.285663555186117,46.168516609850116,50.0,0.2
315,39.15444564564606,4.927155585061175,56.69391285711826,50.0,0.2
316,31.64578293047581,-6.077577891145005,58.49149804764546,50.0,0.2
317,20.331447123009813,8.998300676767808,28.991077344653544,50.0,0.2
318,16.773733009756665,20.756878760672386,59.26868118727038,50.0,0.2
319,16.78418292422515,6.766465865043575,54.96774338757075,50.0,0.2
320,31.805536911501516,14.545946058593385,50.976335011250725,50.0,0.2
321,33.31046993794433,13.65827638561132,64.14109494220175,50.0,0.2
322,36.25083315263886,-8.256452385517147,52.31145144078915,50.0,0.2
323,25.863393065256535,12.523426979392605,59.97450201059893,50.0,0.2
324,19.60651914129933,-8.22259810336209,57.52870438506598,50.0,0.2
325,13.39018286181934,-3.20938862025284,43.96502414984955,50.0,0.2
326,15.23410023495188,21.58633656392849,44.83096555593714,50.0,0.2
327,23.9156574309763,25.738116377548856,35.23648363003508,50.0,0.2
328,21.114255014394413,15.251588324326676,58.92503133989068,50.0,0.2
329,23.908763141234417,7.365620747874936,46.99738576455361,50.0,0.2
330,27.469903822710613,8.105314981864046,54.269142782295376,50.0,0.2
331,15.951254466005945,2.971076786611384,29.767389266303915,50.0,0.2
332,23.586564019672114,12.297471994609577,44.60241762211629,50.0,0.2
333,16.214394913695397,9.529922588089034,46.61965161963429,50.0,0.2
334,30.231170087205577,11.020176003699193,63.42312805561788,50.0,0.2
335,27.912390425538305,2.7796384678824486,49.76384287439055,50.0,0.2
336,40.45912419327602,8.801675425886705,58.42796451914875,50.0,0.2
337,28.696104019292804,-6.355879471513823,37.66830078979676,50.0,0.2
338,23.506581460554766,14.412377066824995,31.279564486944075,50.0,0.2
339,13.992873357456892,1.050712148751133,51.004037982304155,50.0,0.2
340,27.869946823834535,18.195299813196314,57.20818490282714,50.0,0.2
341,25.653035849514023,30.895643757310737,40.351055849809114,50.0,0.2
342,27.051838618612628,15.81747699461411,54.69846507120261,50.0,0.2
343,27.63387580700261,6.140829932453498,71.74804417951484,50.0,0.2
344,10.653338034603145,-3.6898924011785947,69.88122781179021,50.0,0.2
345,22.15614776754058,12.640014950701069,45.83549344807106,50.0,0.2
346,30.88600806609305,12.643307194728983,39.91993822093209,50.0,0.2
347,27.936637123233,3.9068875131144507,48.75530213859244,50.0,0.2
348,38.3399136048055,-1.3658452614026704,41.179732012527126,50.0,0.2
349,19.45261279231849,12.735969195790176,50.09327175147221,50.0,0.2
350,28.986057130845406,28.03732159293463,35.7770337743004,50.0,0.2
351,36.09077594108054,-4.050451900183662,40.14530934801827,50.0,0.2
352,28.785548035230097,16.145040176564226,42.39670877178202,50.0,0.2
353,34.309864911151756,4.563402922358469,40.6559986248617,50.0,0.2
354,28.015930625976093,13.983912728217488,57.63768981281027,50.0,0.2
355,33.00257144530591,11.39403144532684,59.012865969849614,50.0,0.2
356,29.000823479061765,12.071539009879018,52.34754066835107,50.0,0.2
357,25.27569130883239,14.230779540336925,59.33857619613169,50.0,0.2
358,27.493313412911863,15.372365461899452,62.43311758959349,50.0,0.2
359,28.768466988718604,-0.5115011556026605,36.17103296995539,50.0,0.2
360,29.062953379279012,10.148382631160025,51.977721773644376,50.0,0.2
361,28.036063262540672,-11.405658781706741,59.577323463127584,50.0,0.2
362,24.219820541927554,-0.9443802725921024,64.40549747997254,50.0,0.2
363,18.24741842994805,5.8494509814042726,68.0273979947618,50.0,0.2
364,28.417154174217167,-0.0020093978401689583,38.591975765857725,50.0,0.2
365,13.48169249529562,14.93859949406162,63.03844601294115,50.0,0.2
366,16.59867374439931,11.075456573318007,43.67272988663664,50.0,0.2
367,22.48366607664853,19.142496905723476,42.11534957562681,50.0,0.2
368,17.78078431927794,7.585628256328047,35.41368693225392,50.0,0.2
369,33.22961297482137,-2.7231674136610415,60.34021881166247,50.0,0.2
370,24.822678227277283,18.611973808243643,70.09458164973219,50.0,0.2
371,23.046775303994682,9.92465417643238,44.52301925740051,50.0,0.2
372,21.850114567924717,27.608815822876053,73.66906547378312,50.0,0.2
373,20.96636109891747,15.79994387994244,66.34120547686372,50.0,0.2
374,32.27337780654522,-2.2898919824001798,53.96893701241405,50.0,0.2
375,17.854739795233165,6.873141854308491,41.68145208041331,50.0,0.2
376,14.385151632013157,16.945628214131315,67.24185895149037,50.0,0.2
377,22.151646952313442,11.152585136734462,54.7701062677323,50.0,0.2
378,31.7537321093795,-19.958235492898115,35.91257672631323,50.0,0.2
379,15.684412557277492,-13.196769813667036,76.39994619569566,50.0,0.2
380,28.256793217478812,9.640450804690877,56.4017319807982,50.0,0.2
381,35.98331363509191,17.00936421190428,28.791010918212578,50.0,0.2
382,21.535897566987327,5.577353750191891,44.78066029316796,50.0,0.2
383,26.411514984646463,15.629940931774605,59.59510482531857,50.0,0.2
384,50.41577755464485,5.838281465473904,21.642142188016518,50.0,0.2
385,11.118713627268265,-13.602155217726217,36.891926647993216,50.0,0.2
386,31.58273722770966,4.35284148648014,52.80822597327247,50.0,0.2
387,22.39473728850494,26.950022151890465,39.06554883046586,50.0,0.2
388,22.10810675419541,-11.658831148890116,27.85784141456721,50.0,0.2
389,25.792748629722155,8.668564541578018,41.72838180135108,50.0,0.2
390,37.306116450344504,12.46903484794205,54.622038046741864,50.0,0.2
391,24.28411405254825,17.978079321767694,54.098155540639816,50.0,0.2
392,16.62709072052745,10.896877932743445,33.53350518564334,50.0,0.2
393,21.8399561499493,35.14143219424264,50.71219155112665,50.0,0.2
394,38.121558029262644,5.167738566120482,40.47462764311807,50.0,0.2
395,23.660383712767636,30.514255896627283,40.79267781497034,50.0,0.2
396,24.68026216582645,12.473788989200681,48.40259878223343,50.0,0.2
397,26.030601184945013,10.226338634540564,55.49454192939805,50.0,0.2
398,27.30283806507343,18.27807951576952,39.22104526431014,50.0,0.2
399,28.011641994143865,22.460585262163946,50.460018596690034,50.0,0.2
