unit_id,CapacityRetention,CoulombicEfficiency,AmbientHumidityBatt,do_DryRoomControl
168,27.400740387135137,9.927578044649692,39.881949992358926,75.0
169,21.955364948918707,-2.815287902429553,66.15915825805949,75.0
170,22.153015494338575,29.94314477889512,48.91120410021363,75.0
171,20.630573293907272,9.963028649463064,62.56970022178839,75.0
172,29.822564514774346,9.274805934962195,62.22040667715991,75.0
173,24.46533347699453,1.4694254958083475,58.27613316773786,75.0
174,18.162766743907948,14.25265819463609,41.84663120121626,75.0
175,42.80028023926819,10.886249357952053,50.05605659889257,75.0
176,13.08348413307128,17.2794521746456,47.751925171304904,75.0
177,29.779187173506745,16.99262212683867,35.99542548533821,75.0
178,28.15577889948392,-20.204438769530743,47.316627073466776,75.0
179,27.10741965113567,26.21967136482071,47.74792382134297,75.0
180,29.416543024931812,-11.073300899834233,37.42189114586477,75.0
181,34.975854000518986,-12.988037653816424,59.16364360365364,75.0
182,31.91798815146463,13.33795759419429,66.04004746037018,75.0
183,22.594078255401005,3.939305139222064,43.11638080709724,75.0
184,20.083157261370946,0.9534889978945795,57.86649592699763,75.0
185,26.51509857893247,21.434445075870546,63.172207986927916,75.0
186,17.895588009633443,5.805767938535526,56.058313210167,75.0
187,35.4740089164639,10.560619285259742,67.62210715827297,75.0
188,36.29540799265553,15.791723435912521,65.88123229976152,75.0
189,16.944357648300386,20.933491090503274,62.56087611399059,75.0
190,28.101238747737543,8.677974635423574,61.923015162011744,75.0
191,35.573500807022974,13.283232117211222,37.01338062803511,75.0
192,38.46592376889127,17.418621813761085,37.09320667556186,75.0
193,28.980001058281232,14.44026422296115,47.538414537055786,75.0
194,15.387957042141887,-10.887644216840986,67.2730415210281,75.0
195,13.007913174115544,8.72608471168486,65.72245469201202,75.0
196,13.024614719810652,-3.2206409997267897,47.080157002613625,75.0
197,37.8204168910405,15.055372086921889,59.72515406681506,75.0
198,25.633761043827803,16.374482533639142,43.15292566939029,75.0
199,22.785389469214945,25.266573786099915,54.39432621948478,75.0
200,25.78868906268106,3.953297215079278,30.884774000724818,75.0
201,22.099488996704952,18.934851011624048,38.591883831918274,75.0
202,22.950261487380477,-13.283182860735202,58.22969331938659,75.0
203,18.393697501495147,12.745387844796905,44.2420882377954,75.0
204,13.610521590898355,10.603177515650785,51.95515810880679,75.0
205,35.505843573609745,22.493640963337825,76.22224534439363,75.0
206,35.64645191247081,8.965714066192792,51.85335013103122,75.0
207,26.300167704588656,-12.035450026572683,22.027833872178377,75.0
208,21.09397904635711,-0.5238177268597575,50.722877269651214,75.0
209,19.887485640672374,22.790777015526757,43.21777445787268,75.0
210,15.934644771219471,11.699905338686772,55.45298363009281,75.0
211,25.86463977484098,10.87519996252634,39.00011105179405,75.0
212,15.334775955452239,-0.07385118737094842,46.86455716858926,75.0
213,31.10777096395044,8.064237093383289,37.81538789865882,75.0
214,22.323585677707236,12.596996295742219,55.77943966696273,75.0
215,16.36304106121711,11.268018049515463,61.344940697590395,75.0
216,15.934935806644528,7.440408662593217,62.94057588918198,75.0
217,34.96947124421455,14.381418908545232,48.88374432530255,75.0
218,26.36874695201608,2.147840582709896,41.523594632363704,75.0
219,33.09662317424347,6.056318000569117,80.66224824824388,75.0
220,18.954140540514363,12.784079011967524,68.41726917283125,75.0
221,11.263587743669508,19.150036372222218,45.739511918992996,75.0
222,30.987436832555964,12.126059729052862,46.90550218819641,75.0
223,18.02144780253685,8.462206283267683,26.995878153887038,75.0
224,25.085876874707594,-0.1156833838830007,58.696172822564456,75.0
225,38.893285825714756,35.102366376825415,53.286024857176066,75.0
226,33.81077614930557,-4.090413504131288,37.76939314161629,75.0
227,22.39521611685854,27.1108015315226,50.56334239808336,75.0
228,26.722573068796247,25.07462794002518,29.531560182845865,75.0
229,18.631754106677562,4.336113768947886,31.816295746512825,75.0
230,25.648258828710023,-8.259319715504855,58.507068231891886,75.0
231,33.918141159733224,16.52608282067054,53.673978808001266,75.0
232,13.434778893552291,5.8763789258711006,31.42480617374401,75.0
233,24.17932316157893,6.675857145812062,59.5525858260491,75.0
234,18.417451873617665,9.924387195953258,58.31537486904297,75.0
235,35.95189165691208,-7.144972599753139,34.1927785187924,75.0
236,25.99335353940162,15.265416458642758,41.06728896370592,75.0
237,31.385352448765673,13.565715404270627,73.33857599981053,75.0
238,34.85061141686729,-5.051973484121875,55.86423345532437,75.0
239,31.271446331520966,12.47279365315934,51.28692533685934,75.0
240,33.0551124777903,14.885456662303543,63.91970588869081,75.0
241,16.240499784439574,-10.94269454492828,33.25268410260212,75.0
242,31.155825687936723,7.492037406620809,53.737845397913254,75.0
243,30.93299934522908,-3.9562210472778716,78.944638930217,75.0
244,22.727358617355055,10.495076595712154,24.382465480921415,75.0
245,26.528898142669583,-4.88223121038429,47.21509426071668,75.0
246,36.18255887187186,3.210962492749476,51.14876248263403,75.0
247,29.678015032928126,-6.442982325625675,51.739638155099364,75.0
248,18.468670466282,6.5638830200954,30.323967629105745,75.0
249,14.399259417712297,13.265185488737227,47.13705753822632,75.0
250,26.32848325876268,7.207006099300152,28.783743674882015,75.0
251,21.60451714262458,25.386201994688726,47.886642527571915,75.0
252,21.76440139214812,10.446279932250455,41.26593303183934,75.0
253,25.658747555340305,17.185407834415862,65.91972422494325,75.0
254,30.118939537365087,9.061701590159227,55.83002296150897,75.0
255,37.468621612763286,25.26184965333294,32.56853574260254,75.0
256,32.04499498928811,35.87061302448764,42.9013196004582,75.0
257,36.831205088551286,14.722278387357928,40.87994328821376,75.0
258,27.404794098078163,11.80166512651193,25.770603413130033,75.0
259,18.224011811079244,10.145742717049952,44.93563198445493,75.0
260,22.84297176668255,3.424437176291204,47.2936500037631,75.0
261,28.404370733023853,4.1242674634451175,57.50296203317454,75.0
262,16.98614803804846,-5.3554663234635544,43.315357694522866,75.0
263,15.232128477421323,8.260728469963826,43.18007655977142,75.0
264,30.767944685617703,1.4953664801284434,32.5165202699216,75.0
265,20.908866887018885,-3.7127685943707824,37.039052872728426,75.0
266,25.10852194378796,3.4270803282984366,44.39403500310555,75.0
267,20.239234889439523,12.694770222296778,64.09420366866323,75.0
268,27.99885260330305,16.04016713195083,48.38077528722333,75.0
269,25.426365846606565,33.48703760042997,42.26557493660433,75.0
270,16.085463764284924,-4.5884914041703,43.5989357212614,75.0
271,14.180487898361585,6.463835989562178,59.051987042241585,75.0
272,19.05988958361346,11.94201832909662,75.29754951871982,75.0
273,27.108890442421867,4.6664297688006116,54.47064510059469,75.0
274,37.461750783894054,5.149137799019639,58.16750476668075,75.0
275,13.57024592516825,1.5740218286721213,47.81135284989824,75.0
276,19.466367635566876,5.498838645034727,45.364050139902574,75.0
277,35.52885988370877,0.1055912206853531,52.96786109123929,75.0
278,19.587452146062,10.89583973806215,50.64789795721287,75.0
279,26.89658779110349,4.581030721484087,67.31419027248727,75.0
280,22.511878566279652,10.369183062629263,49.1635399298475,75.0
281,20.03716560312118,13.129106864141342,54.00009324403281,75.0
282,23.774299577337274,-1.588932247184065,46.760707695535466,75.0
283,34.66744641989889,3.076505554684813,49.86390688393931,75.0
284,27.42432030045525,7.254241649505973,56.00592793867427,75.0
285,27.474810804343754,2.0838084682601075,43.72874496111044,75.0
286,4.338000651233905,-8.02805200208584,60.311511549342924,75.0
287,29.156078924459703,17.034948739924616,41.81775034277355,75.0
288,17.44162429301852,-4.452905667042426,34.81990834378199,75.0
289,23.88947397582764,-12.600681675370026,47.27324095241102,75.0
290,38.61785748823459,0.7964311975408336,39.15596024848733,75.0
291,32.704503566597964,16.060923157480943,33.30999694573985,75.0
292,30.861729608888886,13.288675775169366,66.27807154435891,75.0
293,29.152113094038715,19.979408721260214,38.094808727548134,75.0
294,14.753215513569174,6.269643651467858,53.330379042641766,75.0
295,24.821432076248293,14.659666672738675,65.75660155434966,75.0
296,16.702995582263892,0.38514491675280915,70.06652278622833,75.0
297,35.7289466662129,9.28679504766885,76.56413033779465,75.0
298,33.29701801563091,20.468122086862557,56.42871860327417,75.0
299,14.227159227736696,20.365959012054226,30.71581521870205,75.0
300,18.87102634451535,5.383674458038525,70.5798112931194,75.0
301,23.758562364980342,13.45180065364438,40.26822486695546,75.0
302,20.53216177221137,15.880316905272725,57.82401846326496,75.0
303,15.540670447485107,15.307532994548538,58.584814487833626,75.0
304,10.25705186675873,-0.5959057781229724,38.06000901385694,75.0
305,29.66860028565053,-5.354718728789074,57.14552107402114,75.0
306,22.928095281448957,8.731983354037876,48.642850878888126,75.0
307,23.732736723330472,13.537498568988756,52.7652125265645,75.0
308,26.27471265929009,31.572247922724863,35.99984476156713,75.0
309,19.412715861183194,-11.343472407924128,41.07571969822028,75.0
310,25.907144901231263,17.645362674940635,40.056758945364386,75.0
311,20.74168285408031,8.203564528719932,47.32866372657744,75.0
312,26.252480117101427,24.148823588625696,73.72823373587104,75.0
313,28.586161082047134,25.179235848256894,49.27228274952953,75.0
314,14.884904680085139,12.070226188852867,42.49264571735202,75.0
315,18.930078640155788,-26.033433777476972,40.62933672921316,75.0
316,23.28286411876572,-4.033813122715323,33.316725410722675,75.0
317,35.94526633922146,11.336634440173656,64.93096165244813,75.0
318,16.000375539276895,12.214818628991457,47.63509092200552,75.0
319,22.058434194756664,-16.486719103117657,53.1339676389267,75.0
320,26.314623206032998,23.25413546173316,53.45234125069138,75.0
321,27.926310256863978,8.784878642770519,56.8896878421652,75.0
322,23.24802425365184,20.247178327456012,41.9966027772965,75.0
323,25.571064336303397,22.75014125050839,74.54792923712716,75.0
324,31.608469616520406,7.861464835973807,38.296620565293935,75.0
325,31.385927121417765,3.117190733025442,44.98063695251932,75.0
326,16.455660112054534,-13.087050905587901,41.2117276935295,75.0
327,36.36524795604859,22.693374564199218,35.028741419188776,75.0
328,18.86757553174724,-27.123441075610053,49.77370927719642,75.0
329,12.630835232861497,31.42884107021887,38.79621544292347,75.0
330,6.5251842852046025,1.5054176283643281,32.194203539177934,75.0
331,30.406489719234767,3.866080220723541,61.56386584892672,75.0
332,26.557199633445848,-0.27220447996211306,65.32076237291521,75.0
333,12.515837296034531,11.398148145354103,54.80535317901451,75.0
334,40.78024385883336,-0.9844806123941332,33.83056412236047,75.0
335,12.485480918968658,-10.740940845026731,37.19533059202058,75.0
336,17.249001196948754,3.2811000420112295,62.11672393402653,75.0
337,23.86407434872539,7.1663293563286325,32.302784742399446,75.0
338,31.519689332874393,15.836948232668515,38.469728583701375,75.0
339,29.20739205572904,31.201150322261952,48.976581341898466,75.0
340,13.563681048402973,21.707170535424936,55.86924262433068,75.0
341,27.915779450246546,4.219659187420091,49.78624082509578,75.0
342,23.608222111926345,-3.2879612884911786,72.59845230015166,75.0
343,23.270518565760426,-15.08416921675424,55.20984072871545,75.0
344,18.980450015008657,1.0848766016372915,52.72713897453383,75.0
345,26.595950374487778,36.34921438908174,39.20158400804485,75.0
346,14.305843764348486,7.82016703136907,45.85189511925753,75.0
347,18.052831586385444,30.67999602756918,68.39660161704467,75.0
348,31.935051170271322,9.151175437270064,33.351450291013144,75.0
349,16.119252354677197,-4.16506199635173,30.34752941300429,75.0
350,8.725530710348284,4.84943386105005,26.82450364452622,75.0
351,27.084593932458667,1.2744788219970404,58.95757107322104,75.0
352,15.982272626338395,10.915310285858148,48.100870163242355,75.0
353,26.42230053777306,19.672126290772532,66.16466880394081,75.0
354,26.992555155003302,1.0831195864623693,40.04554484531675,75.0
355,13.063322081082056,-11.124648688508522,62.33629754220456,75.0
356,26.256997842257164,8.50766228992783,54.14061330694775,75.0
357,29.01449872812293,11.187611535168362,47.2069709256526,75.0
358,40.382054142456674,5.938466037783789,40.703740051036085,75.0
359,23.066897515905303,3.624967255378385,31.80014020120489,75.0
360,34.67646182654809,25.363935789132828,66.12316783254514,75.0
361,2.893294293097088,-19.51747862615959,44.31250016839875,75.0
362,11.387976046192401,8.844733484878457,66.98949625831459,75.0
363,29.450957438743814,-3.8086738540341436,65.31280294616128,75.0
364,17.75230744482531,12.233935748404917,64.57336711099649,75.0
365,14.987113968027018,-1.2579137793916555,55.73583562321779,75.0
366,29.869132674627107,12.335719222983503,45.50508551101199,75.0
367,26.12902969262407,-7.186636543913028,54.066024496876686,75.0
368,35.7794364717665,1.0306715971640728,73.10820924084183,75.0
369,30.488334760894134,4.74253274402702,41.52464784463413,75.0
370,22.7409073250962,13.259197422711225,39.53173685390318,75.0
371,11.213889888289339,-13.301420862654304,50.810056176769116,75.0
372,30.00019474994187,16.151329244586673,42.10595028823274,75.0
373,6.82074177182662,18.448259260610566,55.96634272095406,75.0
374,26.186185392586562,3.940609309811528,26.412030324889695,75.0
375,24.471184492376743,31.792512113734183,32.34445963956792,75.0
376,18.763393405768497,16.23173452073324,32.66750837452842,75.0
377,27.580993820752575,10.48308017916515,52.21626123692669,75.0
378,22.613068518577613,11.337450407940107,63.50273476202252,75.0
379,22.359650625062464,14.443968564093234,43.52421873196476,75.0
380,33.1931705653019,-2.1330931960706536,58.279155866722874,75.0
381,27.372511454099794,8.193594498655848,57.8459852552703,75.0
382,31.332024486615524,1.3832528989746038,37.84626910784105,75.0
383,27.558781455757522,2.4992827555795785,53.343830153040365,75.0
384,31.73057031050557,13.254270137913535,43.16514713112481,75.0
385,33.581099558949106,10.028013572036206,52.372214159996275,75.0
386,31.72429939203526,3.6694182530068167,73.11276923842286,75.0
387,18.984260974523,16.556281805464906,42.91658830203709,75.0
388,22.198178634080843,15.326169841589106,64.5790764178021,75.0
389,28.2896366039231,14.186806678213232,69.30220196368008,75.0
390,14.010724477070948,17.291386439011347,54.34835310352842,75.0
391,21.787598493267705,-6.888983772601637,60.24908438815972,75.0
392,19.248586789517258,-9.304168486522538,37.019569141950036,75.0
393,28.652704973127165,13.180616120594951,53.371229294006916,75.0
394,22.315646794710766,14.86652431613669,91.36239279863841,75.0
395,15.9369536392715,-5.600769922618715,34.62791453227275,75.0
396,31.088181599724955,19.636812639872296,65.78676662754852,75.0
397,23.227779282591815,10.760301128771806,57.678905020010006,75.0
398,11.346802803727517,35.42766313280224,47.4121256018418,75.0
399,12.932091928594106,24.213209355945835,38.13372350602576,75.0
