unit_id,CapacityRetention,AmbientHumidityBatt,ElectrolyteFillVolume,CoulombicEfficiency
144,31.499422331259545,39.89001930328942,64.44445256298505,-0.9613995793667325
145,4.461970739168758,47.159671391392635,56.94758583991943,22.19752952951703
146,10.913239733812244,26.418738087614297,40.77150756350689,14.854821941160754
147,26.427183279691505,56.31879116516896,63.98409366250091,20.811416756946965
148,11.37535708408386,38.72320136712059,54.89151606450219,11.340410474663884
149,29.733659865422485,62.338651853445285,65.39629113240028,15.295275520242924
150,4.609105728909239,56.86959092602422,66.98329189978944,21.513891667873217
151,-3.9529453365817067,59.45093772439639,59.025756053973346,69.87620909679752
152,-0.7122140707060352,43.24038514509819,39.63920601358438,44.21077494414982
153,9.601304832144262,42.26316256752034,51.33833522625079,21.398633138237464
154,-17.787085446483182,48.59088252729399,30.255832675744866,39.47267900937424
155,22.989219146294804,64.56205508590796,66.47065953390428,30.840124753910647
156,23.62695517870934,62.70577885708844,30.273189183935052,20.78921594969261
157,19.739379898656157,49.81866069155076,38.569770910047545,26.3707826038422
158,22.917398605682813,61.23477408765226,46.25752213947306,-6.0828061014104335
159,20.279761436239156,49.322739810022405,58.68114744741713,24.82080834052591
160,21.334154398068854,46.68811706046567,55.14660303330521,15.902332651300405
161,15.310857301026978,29.281234540208313,72.6496587663181,5.952328375588497
162,8.680007255693344,70.00107348715736,40.69444406256234,38.23534102351819
163,-1.296874304669985,50.254542713711,47.3342931655276,15.978842094599147
164,14.681547086091962,43.45812666034295,62.16781641048164,8.967288953846804
165,5.207216404605473,59.66856873551378,45.932421676324175,15.833598007155599
166,-1.041379102122841,43.061925412320036,54.03995205741233,34.230111958858004
167,15.256601260891923,48.303737649444386,61.218223748349025,-12.612220129022068
168,17.617459857954927,57.469297414162405,32.43023068023948,11.844767583350855
169,20.511163113272957,27.419782836707505,36.25177883008061,10.039000085850928
170,-1.274617409599042,50.492983141475015,45.71245695753663,14.47598849677882
171,-5.816711318157172,57.00156548038398,50.00019710966407,31.90320062172905
172,15.018992592377133,59.12815721751891,61.03761390458155,31.081419320201668
173,21.42732517485876,54.90670151755288,19.801564735767965,24.135612711099927
174,11.830059672133121,57.41865299744313,49.679162845391616,14.373475061032838
175,31.539146593806404,42.1379113463538,51.21630633630541,5.775162957150847
176,19.89084448669315,60.27826411812239,47.172664276413286,21.8540516959133
177,19.21554561518068,69.9977079594608,35.71278552973149,15.505446395560792
178,0.8980210939102218,53.02579255763503,51.26119586412614,42.193649291682135
179,-3.0694208460950354,43.168721752066325,48.70567806796415,50.44648833967931
180,37.4956842838666,33.46253220645341,33.750657536297815,22.923231219257154
181,21.699925453462892,53.29598944911696,47.90444007084494,19.316214193439045
182,6.242499841470501,71.94181201129433,37.89287744679026,31.222524364330255
183,7.704039429072729,31.739276497691833,52.30344087521544,7.8002366105195
184,21.51468219491415,25.438579237208288,38.593956658069075,22.780627936602677
185,25.934391461722164,37.82728655815658,30.986485028048715,31.903929962543238
186,37.500460148593966,56.35048052680246,36.273351463704614,27.873307485927782
187,0.005088558474052984,53.313664624620635,58.587865528510925,42.48524026397889
188,6.756087477819201,53.91294341753011,54.13317462111715,34.70533172377522
189,18.313553464317714,52.167089361371595,60.60760180536022,6.560392243285943
190,20.27209046361876,40.24511840293312,52.92997414554068,12.576832555942794
191,19.85558633725314,48.83707985052611,52.955603548183944,-0.965615880859314
192,18.403100764224977,46.653976917662696,51.9586295100722,18.849403783760394
193,27.4186816928525,51.21938108474799,55.713106153924265,-2.681383848074539
194,19.851616665928955,47.94212862297333,45.35850327706139,16.81804775508233
195,18.652623537207734,49.45179025824841,47.11550577150754,29.58154668898799
196,1.3189571529986703,51.81905280100399,32.39550486578738,41.08938745601126
197,1.5877714541978714,55.41498279886717,56.611262332014796,47.858407039268116
198,30.28259156978376,43.249935507750216,40.41264802580332,28.11727106135507
199,23.93549989984453,65.17285314059856,46.66926042421548,-4.684699280219711
200,5.816515447304534,47.64924025271216,46.422678138171094,31.18003121539168
201,15.449090150662474,70.23237387041557,49.69757963803471,-9.138950644496664
202,16.445511396321436,62.685525112484314,47.72196922621449,19.790723239778348
203,28.926739268277863,43.521863678451716,61.29250189482082,11.07463527036653
204,-0.3962867862522481,68.81605241802882,35.6880132585263,44.20945945990727
205,20.79595454163124,44.71279123555782,51.40091084345833,2.6382257322358136
206,6.792816354416997,53.83028009583964,55.8305603734259,21.051870523696792
207,14.898977059769884,53.52151301854764,53.967356110249824,0.5115165954201544
208,-8.12353060362549,51.77255960970423,40.17666280055461,34.15587670149479
209,14.700896812594241,47.14136654255481,52.53065573441448,19.986324937121193
210,-20.19292140862779,27.539915904318146,40.267902252876596,43.5285011664911
211,23.897621753325414,43.821162103492725,40.437685104330264,34.70665511977313
212,18.5815360408565,48.256129964488856,46.521795427243106,16.995163578381682
213,27.151594214044017,44.13011596830147,43.19086911634122,1.967101645105183
214,25.462095326587594,32.36632699395502,42.50735994319474,11.553636601981113
215,7.789184704538695,38.628845267860946,51.57747062179807,34.718425929796624
216,12.898483718187851,70.98303975541069,31.436909521114604,13.901054240039173
217,23.89985309892587,51.079129471695325,18.590184782509663,35.255841046094446
218,19.768776222792784,52.043791728804,55.974823523331594,33.74913024177649
219,18.588445831401433,52.5217751064516,59.450593022915655,19.56035629330945
220,16.360398352495306,51.58529834952296,39.892915084217506,12.14406832816628
221,18.23946449172154,47.3927710734613,40.2948085119629,27.558721516246266
222,-3.72681246026211,52.75823068025841,57.192934834577635,50.79449258231703
223,20.162085642083444,23.93169453583384,52.85112515436762,-1.1608341425804554
224,20.3859670440984,53.77480634171637,46.5658391013959,15.598260629327868
225,18.942453729184162,65.38416783032648,79.47047116553199,5.362760754811173
226,-17.545342523591703,42.77630763922092,48.05527838683246,49.37004256622305
227,1.0800112690207193,39.79772263823843,49.14185561535757,30.018696183832017
228,-6.543406175977167,38.133319554080146,41.192236761628216,43.20845021428777
229,-0.7197777601630908,54.75945250937047,72.16941195544878,35.728502440375934
230,4.761689113985842,39.35271130497825,43.191423802176466,27.332578974887685
231,18.51031334662394,51.67729445471024,45.90380178592271,3.481456151145828
232,34.81827365405109,42.16508561996868,55.2333954502137,9.118469132850572
233,-7.843075452248689,38.25524651864979,63.75027918424624,57.89873197481056
234,12.559007213926794,33.63286718125398,45.585937561639184,35.92214298052974
235,36.12345000834129,63.444065313199545,39.82966221753122,8.271689960616062
236,10.647142525307938,46.04427973613147,48.49334925263512,5.145309781300311
237,18.092734890531396,53.2728457195109,45.604504730276304,5.798308197088643
238,19.430851129121343,42.633881450514664,44.36003873850469,-0.698573734352788
239,24.53410174498846,65.59193981099823,58.04751670602349,9.55048801004905
240,19.72206817910263,46.83701275825193,47.27296227254028,21.776159035663646
241,24.6983932653804,45.03730757416325,55.630533477205056,14.21555310115217
242,18.844413151814145,48.97607200393248,43.25990672544412,22.172438263287184
243,22.777665794811927,16.519928708772742,53.2943645349953,12.192472011895118
244,32.04840151076042,51.366463898386854,47.79854162488676,12.354828685640616
245,10.589815049863802,53.38339240147405,57.77766809727214,23.084395489605793
246,33.34867703883441,36.12026628457783,52.4233418026419,13.300169423420222
247,14.261879373035136,53.571426526318646,54.44074873597417,10.361607424625348
248,18.019067835163973,61.747858539896505,47.40702454744828,34.294180610539264
249,26.623035756830546,42.61057840648303,62.32772768432528,38.795351849942485
250,20.12803168240004,33.79503916554567,37.84064044796905,7.758186620871868
251,10.028137278850547,47.37047698997044,25.27752468482118,29.85726570712611
252,23.728190250269712,53.91333903578278,65.46772269490442,21.336407500883244
253,23.731689175425263,53.41050289210149,53.82819755493121,-4.026888462670499
254,11.173837537309073,77.80382348856189,52.01892433998289,10.442670587591989
255,10.499428169349713,35.88115767754719,39.94552798430104,-9.803930040861736
256,27.02780872310958,43.36824608217828,40.16473393245918,13.381408369140571
257,5.398088921203364,62.82970845762983,59.30811536365731,31.2859446034913
258,-9.607487144517581,63.36044037603977,33.54632049579915,38.32009222670901
259,29.871570803136105,40.22318924947686,59.100364327719745,15.758120339566128
260,15.00941061983788,48.731103706088525,58.62782950160116,26.362440911489664
261,31.606936148888,52.116583470865024,54.823908174987565,8.531936054350709
262,21.234706732565886,53.89592969828459,58.33845063018061,-0.6059168320862032
263,1.3267638164315958,39.626035660134086,36.49815666931276,21.187086942705392
264,19.01862258829034,40.242013440907776,65.72501754477246,41.33124797900855
265,-9.38680011226245,73.46576770890654,36.151017228576514,63.571223645579785
266,25.719113819967205,31.914249626282853,44.8052267732515,3.7409192061461933
267,34.73062589243271,50.258384593544626,30.160895188827958,9.94260447031886
268,19.295247181599322,56.95874552343333,44.966181481523385,6.634741861115577
269,14.537399760948784,52.013973953156494,38.300542219986724,3.6831027274593673
270,21.07156913004006,53.556649553593275,52.29278451552782,12.391384602797872
271,24.443680425180144,40.276586784407044,39.04806310705408,24.176855820166555
272,25.813111871230696,39.13270975092833,41.24668340358864,11.449557317524482
273,19.05406144565197,62.20951964680913,48.41233682545544,20.97843537866045
274,18.707527587370215,41.607822689318844,44.27406926497159,16.3761172108742
275,13.277668137863168,30.35152944759227,47.13578608596289,11.817928878319421
276,1.3471891726928602,51.16847694595306,26.71265584677939,22.657593119423545
277,18.442329575176323,63.23241092563411,40.57032053713792,13.738950631633276
278,25.302654835565985,59.803544220433565,47.37451414480305,-14.678243729452866
279,24.362241944963582,33.426716648907444,28.86058497317352,20.3809893433617
280,20.21475402321112,63.05013928509854,32.01305005043469,21.19220400543838
281,14.945842282371874,39.985026235171745,55.50682636079044,50.26307232057284
282,9.050861454545664,43.95365279947884,50.86235793218488,50.603967027108936
283,24.543594660457007,55.19923024314314,58.99566383796977,17.56584669494648
284,10.341676304948798,58.20339550779585,51.02898023647415,-1.2694671300005567
285,3.299183031447164,50.05874153851014,53.191865552187295,34.50981837012795
286,17.96840864606339,76.96915846065023,41.1176612047651,16.052002892775935
287,17.01873610442491,49.68288864989319,75.66781235218069,4.084271705237331
288,18.66096888831502,60.32143338072816,48.32970345245099,37.74727368177095
289,12.342546357775245,63.06966205098699,51.45105374255507,-3.346623229312195
290,24.768199428129947,67.39306335471875,46.974275124547674,19.842851023303147
291,16.07899408279632,49.59375561028784,35.22315938941989,19.47702927568134
292,26.508289945001714,62.48273733054776,34.64222198346191,26.69723597706232
293,10.670857816851141,38.075783690925405,42.05437174491746,10.720791297646405
294,29.43425652426425,49.552976296268966,28.097815917348292,23.334253404712417
295,27.42844647694961,53.44931830757424,64.14770575109468,5.340341144611455
296,1.122412835249127,53.20141687997575,80.35502455571627,64.85301740487182
297,31.134024619612845,51.53462000050588,59.05893171199156,18.949411575278504
298,24.013548048902432,29.048566740321874,70.16570536446832,10.07622632676519
299,11.679153940264017,54.63993832714271,72.95170200864769,15.030058900452966
300,11.911011895564487,54.82602023893538,68.64358589842875,30.90614618445288
301,17.567327659893067,52.02876927442689,58.926406747780966,35.29863747004339
302,-2.911754512514744,50.711127036996515,46.687031726777896,29.558901738474336
303,14.62910386185879,43.779928765524296,48.42629225108924,0.000716833700145969
304,14.283233336327127,62.31560526625228,28.43728739315309,19.11686821618107
305,31.570335324423958,38.904350229574455,63.636587164492816,2.553306756068668
306,17.201520745967915,36.315631774203474,48.6768563074868,3.056132246109872
307,15.680611476077752,56.088634388484024,39.491960532093316,-4.08708837608933
308,2.1618296358835805,56.37969907625296,56.22046955617284,20.008036349479895
309,12.277682245524298,29.478336440834916,68.67598915190132,11.035346242141866
310,22.126179860348074,63.2535040904194,58.60110963780917,27.653670119351215
311,14.572138900948302,50.49641779463662,36.41879832524228,13.677658817057113
312,-3.8861021897103463,58.21525804488684,64.02963777533247,35.85977425530845
313,24.750049439519305,68.18961876620294,61.71756221143974,13.611106769932444
314,6.672607960206909,33.66882264949797,64.13890126914603,21.978102128392507
315,25.52823562837987,54.30626350730014,62.02887365796717,10.50576967596471
316,-2.2746763591877777,52.99747494365377,54.538884912614996,16.720675827204953
317,13.451524382857983,44.0077906495951,48.272196362416835,-2.881550715493786
318,22.217745392856056,57.371539704797385,50.20884493951959,22.54875747094214
319,-1.166292272669494,56.29866065690823,22.771081569430034,35.719484146102936
320,19.192289569378406,50.5996212917094,41.78463240122788,15.905851707418014
321,23.82415406228803,70.07155457716708,48.36083437672977,5.568422110599911
322,0.16246461199667905,46.53334228371666,63.028717250136836,22.696857429555898
323,38.38320340869487,38.30169705499083,60.12556071347236,7.101119857657851
324,25.381753716518038,58.98846906108553,57.15490841750735,16.488959374758245
325,27.916047088597125,43.01984310946959,78.48537283159501,20.379576639573084
326,8.83384097536818,62.12620277641863,44.64415138779848,34.9005917783882
327,-14.874166647845774,61.06294590529694,45.29542872311884,56.42035533770536
328,13.888084238458873,50.57188992140655,60.185133624070865,5.705903567044217
329,14.363307898164717,46.11796414956306,31.486819224688627,54.81868747004671
330,10.719232653441845,28.652075245158212,59.93109843262705,15.197176672429206
331,25.883420839630375,50.83008331659169,67.93685537318697,38.65310475409744
332,24.327389077906656,36.38524878926417,55.15790243740876,35.528103445711174
333,-2.6383125072415363,33.71232321916983,55.891078805797854,34.96815660422733
334,-13.385145381337157,59.1954204835682,48.372782276402035,42.14511495495164
335,-10.308779285434479,68.61402186466124,47.85274873323732,26.566418350294242
336,14.39247261917431,41.26909022097249,51.77275965908553,5.677300030219321
337,19.633706041067533,62.367863411589376,45.297326627753804,11.189960131549507
338,10.60100926997794,48.810214503825044,49.476048001884834,32.5646650871448
339,29.86066571196495,60.52273389351677,54.55599794259779,17.501561485287088
340,14.888269439308608,49.03273422941067,50.418734926656214,24.688252055611535
341,15.007464996786469,55.647692604917,56.54927095738641,18.02890217793731
342,20.507170175804266,50.13234989961453,57.57924427666409,20.164382421426495
343,11.103511505353232,45.8324020983068,39.31602438830488,25.89370602684219
344,12.824124032391746,60.21752932528339,58.233416095661134,36.43462530821347
345,17.308021159831398,53.531872455268505,41.14071558520355,28.403053011564076
346,20.56580381915297,66.74881381292509,48.44624106830713,18.661278038474826
347,-10.47057620499411,53.6152079427996,44.57825243002773,42.960812124803844
348,17.547305945953866,27.529275326982283,45.48125957197891,16.163587261523222
349,23.68570618989014,58.746469952108704,24.830239939879718,24.03593883648545
350,15.320368695403754,73.9250098111179,56.62170886962829,20.595165310495055
351,11.048679257933912,50.79336385888507,32.03772547981428,-0.9779426039330801
352,16.116664824508135,52.86312449541058,54.44941363093953,20.30995640348595
353,22.50288368587185,70.8173204059196,51.71937864537965,-8.669473611784792
354,25.77947719054721,43.18284911649299,46.58403628576296,31.818394125251643
355,14.64265241479859,42.95378770444453,46.99349165872153,26.26315072672168
356,-0.002595554061683991,29.775213958433664,38.71085885666884,47.60132789474413
357,11.67876714406977,51.48121417413465,62.43082719569743,20.147880968552357
358,14.84747983336861,56.43960513098121,42.2386171256718,7.908084779605727
359,30.50606285276345,39.50291115696406,54.24512573091068,14.859948565916543
360,-5.90590279657973,44.489687331449844,51.56843255998559,39.98844372449722
361,28.084654111759658,46.300222250030444,52.68554477029515,9.502783625949604
362,17.84015596474822,53.85849265071812,51.01120967956998,-6.841656438655949
363,21.629678158729256,45.38848730745714,49.74381733301359,11.192830510152561
364,8.201209482627759,42.866055519132985,57.70185802361473,35.11121844774665
365,24.94097052166991,34.107540395517596,42.08162987799164,25.32787427234002
366,25.142035062916246,40.22041925108648,42.52539658316108,6.130577710291924
367,18.51290800460565,61.77842307281532,61.912527844967734,23.241161054597278
368,5.318333914844119,45.518160739284596,56.34131956264672,12.964027652357666
369,22.642473141954923,34.75208776658394,46.970792376107134,20.90798192570376
370,17.129347325635816,42.47007185863781,50.53982496224927,10.875246483971134
371,12.396686936254842,44.616603681319525,58.22639788099755,9.807403329297268
372,20.53806316575122,50.28306764941713,53.322797291357126,15.944689092996589
373,19.304778743963162,47.356489979269895,72.50787711328886,18.57857016865789
374,25.306880472496243,34.40868534289889,39.98555324796716,22.563434761239673
375,-24.26225986953975,62.56666788482313,41.64134469884025,21.528561310418734
376,10.011100794250197,39.71235105905054,33.8940436426867,23.06058453994419
377,29.669798572318104,30.610668847177962,25.87045312483176,35.92516502220716
378,25.369280057646286,23.865920805560595,57.80674683578529,11.43868469239348
379,-14.433451086575355,44.35712293389177,41.75017773950168,33.77018876417995
380,6.043524985234661,46.870354268378556,66.07947031282656,29.959560155518968
381,20.03438886338536,27.54498814321662,45.91293744398615,-0.9330760384552441
382,14.356725448875784,58.834352060351605,46.300181209091306,13.005448962038583
383,0.29193665399432245,80.44572403782232,52.28561192969971,44.07317727581959
384,13.637050175370456,53.36913833787617,45.082989703657766,29.934054852311203
385,24.202472848204952,63.0879791561231,53.744258152996245,-4.023842972556595
386,32.64136576352509,46.5141859199826,37.70932129864622,11.799209742592113
387,31.139887479224267,52.602966027056965,74.40930383986247,5.517719024589901
388,16.075745781030093,46.395456792450716,20.494312024431174,7.393310990927599
389,17.682642103844852,65.09179307707235,51.692482330892645,14.081452210969731
390,15.08753433084772,58.57051544234601,65.34547846880538,12.58405312635676
391,23.348490386184466,59.84289986768734,43.54673509091934,14.107681229608291
392,22.67909655005768,27.531100563765182,41.37550668591433,28.828633775893913
393,25.08881925404771,44.20673329502816,38.12871820481557,-3.8691469032728865
394,-0.620886307064433,68.3867603735384,63.38113818040608,55.364780040756706
395,30.311605737961887,48.75572417278447,48.075900954292216,3.750730129755196
396,19.74412546561291,34.51095507539441,74.0392138966561,30.776481309284108
397,23.9028286714097,51.95040786201763,22.152306277518075,14.404359194004476
398,-5.666899887140425,54.21129204415525,74.7532734768737,40.86519257309447
399,25.181725479236157,69.21050248189925,65.983106107479,37.40850166724351
