unit_id,JobThroughput,RackInletTemp,CpuClock,GpuTemp,do_io_scheduler
40,15.011224061194628,64.93319286917722,52.615046412129225,39.46399499410382,75.0
41,0.7535801296464264,63.87663357817454,53.09971914041996,39.2192480453539,75.0
42,30.934289716884564,36.53317520714721,46.901097003984134,30.12953623702721,75.0
43,32.881469260560365,31.233041760522774,52.78526132328526,51.61233708861626,75.0
44,29.355370721522753,58.79105008825518,40.7130593897024,52.45938566712836,75.0
45,30.54811252886473,48.4454944009054,26.161688504184525,50.506986266275675,75.0
46,6.023074206246361,57.893575209419595,40.960428013616294,43.38992437021227,75.0
47,29.126287799434145,42.15729340952208,60.86029285384899,54.590833793063545,75.0
48,19.830786046904954,36.8804117199764,59.08397845609471,61.937450166397326,75.0
49,8.092906689789494,63.4306849636608,63.91499956504791,49.241355211241306,75.0
50,24.16722961734528,47.08146888110007,36.028784962324124,58.7652502079947,75.0
51,26.563910280917565,38.34880733982792,48.33804052170694,62.04743321798566,75.0
52,11.791341048773788,49.88613811471675,48.269328527183426,29.24952322987086,75.0
53,13.009460227674854,51.01937831342061,52.86446767163447,59.58468977031314,75.0
54,29.45700958317233,39.337457264549435,54.35847728181979,50.21962629327539,75.0
55,18.41130964421251,44.9013908318065,52.31917260341545,49.336984528932035,75.0
56,5.698238766277504,64.79869242646477,45.47888987671538,70.81512128007661,75.0
57,10.63127794596262,59.39040382623249,29.096961612896674,50.089433039183426,75.0
58,20.797274343442254,58.30180762615135,51.41506000639599,46.81185309289446,75.0
59,16.275859365672492,38.890489980082535,59.607817416553104,44.920831226694546,75.0
60,17.56636112495311,60.761222288357416,43.476195221762474,46.13290163344162,75.0
61,12.35454586802454,48.956666661720966,44.94856035293477,61.847769023657875,75.0
62,-6.931817983325763,77.68523160375587,56.890251037155096,33.76549086753357,75.0
63,35.412003511380554,51.675955482025344,45.68181697498261,33.08091394318281,75.0
64,45.130770283037606,54.03677868220353,59.023996622503425,35.88441113011021,75.0
65,16.865988480200592,51.37588201833071,47.084646176165386,49.43738838825917,75.0
66,11.88914870254109,59.34701404969552,39.10234615540835,21.061110082043484,75.0
67,14.867318241874573,63.93015665331631,49.2117799114537,42.98759150927878,75.0
68,44.61896653691121,24.98248202065289,53.9222678659101,64.8065106603956,75.0
69,11.929754151024449,56.247219552318185,60.61236713998104,41.075630133083855,75.0
70,24.356719843378457,53.240750852172546,45.75642092491056,63.47252692303405,75.0
71,32.44162114102876,50.24744930202069,48.9809785839312,53.89462530978285,75.0
72,5.639056860525307,63.948445475250196,50.78405090848052,70.23311569107045,75.0
73,16.011775851616502,54.928842412388605,53.09500520578803,52.44899527811249,75.0
74,10.602351177737894,67.0724226444297,62.34914953808725,41.971878067369715,75.0
75,-2.984768663114928,77.551766445073,71.14913317016136,46.8145558309954,75.0
76,6.312983321004423,58.89047327468824,42.39911887474772,44.38042448401911,75.0
77,18.120893782171265,47.98813928501267,44.11902092966392,51.297563847641015,75.0
78,17.23369417326365,42.603857353672716,54.76605843600516,36.33123846178367,75.0
79,21.575246422245282,42.0057533576139,53.022281534244236,52.163041321622885,75.0
80,16.14202059797177,45.133230693878374,44.28701654471011,47.331733080825266,75.0
81,17.30198639552194,41.206056176931654,64.14338400476154,49.04773042832414,75.0
82,15.703750571710223,43.09489299683456,49.22454162687268,55.76741268820557,75.0
83,6.274508707253056,72.78596188011667,45.67775646372888,31.077943667202113,75.0
84,18.4709342224969,73.10010996112946,43.89424202048953,45.58704644936872,75.0
85,21.92278816185219,38.40917081526642,61.33602978048618,63.51436549505232,75.0
86,14.25760488958826,52.82558854091531,53.24509064807283,48.02385272286487,75.0
87,31.75433920573531,53.24319393496494,54.007173751170384,42.078601308042046,75.0
88,13.238445282524996,53.59838087491534,50.497088727793745,41.32830985703983,75.0
89,3.964583539702264,62.28040971004055,42.5562807410576,27.314831020691038,75.0
90,15.930065389280383,37.63274020581594,60.38858103033674,42.65234561520613,75.0
91,-1.147496332025021,62.48449503125266,35.96207360623373,43.89603469145911,75.0
92,47.92977033717789,46.06545983342997,31.39514803782032,38.56925111197652,75.0
93,2.8637947801362564,56.104530914632555,54.88471095097021,33.299570762921434,75.0
94,17.63724312563655,73.23610796348531,55.017219188329825,38.69215602113717,75.0
95,18.27856352491537,52.841643975268234,51.1357504805388,53.07957372823342,75.0
96,1.2957725142094452,78.43909237295112,55.40252729644826,56.44273671701283,75.0
97,5.557176222218851,63.43629017593773,52.3979403026376,37.271447398527606,75.0
98,11.725602836736615,53.25920825582838,43.793297692294885,47.60131679859765,75.0
99,22.445899275093822,65.40102659138333,43.57382285858927,51.46332295103895,75.0
100,24.32726076860544,62.285933891106346,55.342973363064246,34.359230320105816,75.0
101,16.256439287656782,43.59242265794658,59.83823892492891,37.72331691193851,75.0
102,22.265482428720276,49.39419674882588,50.05820774720597,50.2485703891318,75.0
103,4.381818750020176,69.89328805677876,51.057315071843576,67.36276344431383,75.0
104,0.03546933604809421,67.33520565794271,45.92643252455309,35.30721402911443,75.0
105,9.030205872142888,64.7689385983758,43.84214580142158,44.80495043386867,75.0
106,-5.252908758982642,73.7082750935779,44.700089765443664,61.223036098750086,75.0
107,35.996954774100814,49.647178570721145,49.906517198119275,46.55095017159303,75.0
108,17.74200378339718,63.44780464371499,53.130199408877786,50.937000396653175,75.0
109,29.61757414551384,60.170475354210886,55.54657282767312,50.700410408867405,75.0
110,11.159865798944386,57.56706777527526,40.90350503350332,46.354200771304065,75.0
111,3.0005738038176646,60.38987366119826,56.00946772396813,71.34334339261748,75.0
112,38.060476199602185,49.528566697017084,45.33668173226837,48.29220477331558,75.0
113,19.143882581036454,62.01493319688111,54.95667621415499,49.57977113613656,75.0
114,8.21464268341647,72.57199293953981,61.48519788365043,61.54879595866528,75.0
115,16.262424439741867,43.79266387079995,48.83640610549188,43.03844553162935,75.0
116,9.035596777777887,58.75831296949312,55.44937584288098,35.8608311243582,75.0
117,9.953959374746834,57.55172969258505,52.22570696959283,36.82805780899001,75.0
118,4.318907543021101,64.07216537842203,55.1649537952887,41.36598869758976,75.0
119,7.7049421657352894,75.2973886684843,52.99343173591239,27.53698706535779,75.0
120,13.849875618538503,47.55877074729884,42.34925699515316,34.90309064883566,75.0
121,15.494287068901675,52.11115208685598,44.39409826337874,54.48153642153636,75.0
122,19.49785350297794,51.05272882583979,61.19470923769003,39.81207760807173,75.0
123,67.69588315422827,44.01664358825313,45.5406669979133,19.868664293016373,75.0
124,39.63035268270235,40.59129889676419,42.59208681734322,22.9242981596905,75.0
125,12.104773048884066,66.76537602382567,52.7546871408336,46.937736739943155,75.0
126,13.081354137179083,71.67296677966404,47.15949142750622,48.167109003252456,75.0
127,18.183123202478185,86.41193651482654,41.2423962251803,58.92710696895617,75.0
128,19.819569075211426,60.99114249263643,51.633310038817534,35.04872954538112,75.0
129,18.41257680412177,56.17834174289041,48.90898232856582,43.611913864974916,75.0
130,17.909172959853244,56.32130629622482,52.04619846323277,55.2552211875983,75.0
131,3.4874074261171586,61.46228164057469,43.334957695546834,30.005677015822066,75.0
132,8.96586139905656,64.62039084434811,54.94634303276854,55.491150893960594,75.0
133,6.154741192329482,60.74809662204351,42.24154805030257,35.99117333012792,75.0
134,28.835091282001905,34.01202275899286,57.75245922715683,44.53228344889365,75.0
135,32.36198567295183,62.61271688315173,35.13062795030136,48.40840548755072,75.0
136,8.730759791834139,52.97004153289437,64.0063876376018,50.169115001061556,75.0
137,26.1314864847149,46.996570217159665,46.599878837261606,51.15693267739761,75.0
138,13.481458721213968,58.75939625601598,55.60112585031007,41.653795086912176,75.0
139,35.47204121451148,49.74052145285742,53.701280521100166,59.07049144036026,75.0
140,28.04954431007948,51.04856187007335,53.322739911435676,20.941299280138722,75.0
141,6.612075466783215,59.74265041201896,43.76264012461855,61.21848023785203,75.0
142,27.25152667614378,65.17309225527448,55.043565716677584,55.697777356761044,75.0
143,17.58886460276028,51.50265360953043,39.981232837827754,83.00309412921479,75.0
144,30.788012494800732,27.552048314851476,53.683326981620795,57.44450659290151,75.0
145,15.860596558992706,58.94341344413944,52.12815430166731,68.52589176729506,75.0
146,19.59746977860924,54.85596737076098,63.484392112199025,53.31213096957847,75.0
147,12.705172648215592,48.31250481994482,51.95943988667485,30.795775300152684,75.0
148,53.615569268850805,53.8919040683183,44.089180910460506,60.53022066166251,75.0
149,36.00422748124868,47.44460920194768,54.76459198048074,27.784398842659012,75.0
150,25.295094964178865,32.46035599616563,41.60369651943997,46.15265268106878,75.0
151,15.424270920700376,69.63902471869962,24.05834323238137,49.423904439394946,75.0
152,19.7596891438344,57.59517101696825,46.05676117915616,71.84176058583348,75.0
153,36.33193618662365,61.96438982533007,44.571278423385856,49.526196721511255,75.0
154,17.614639664385045,62.88879382438992,66.07157548451298,56.76223856691231,75.0
155,0.9854305368830882,59.09001247274206,50.243395419745724,69.99213058062793,75.0
156,35.14115144761745,42.75844652386057,55.20250518322506,32.8860447848062,75.0
157,13.57303245737811,57.41755218421548,54.58754667503004,53.992828855814075,75.0
158,2.0736561202958086,65.03279670477538,48.590768234919935,59.69950839027865,75.0
159,24.54348886099838,44.59494249981126,54.537869521041465,51.67888702444597,75.0
160,20.557441530924567,60.620268896461,45.57887971249007,26.93665388080992,75.0
161,10.906298906532491,68.2425847616907,63.18740684268584,32.73414286458646,75.0
162,71.424176039844,51.67257069088891,63.216971628655386,56.98248566845053,75.0
163,23.195115651156318,63.15346287216055,50.3320522771497,48.582761662520376,75.0
164,13.65283172212419,49.18383910408051,51.492056200035414,56.91621131986568,75.0
165,6.989087811328167,78.63755998113089,43.62350504191361,35.70095880681395,75.0
166,14.233924167502925,63.10104349397269,47.83965078107305,61.589176755867676,75.0
167,29.341900243709922,74.3737474263395,52.3669920703648,33.11600104519842,75.0
168,27.090283377030786,57.644476161806615,30.14123451579796,37.278024554091594,75.0
169,8.893563942979961,56.47128721480372,52.06959008354846,42.190829434017274,75.0
170,13.60452588831276,64.15403321281458,52.809395728947855,60.31185513989918,75.0
171,15.948458479322962,35.98496010891582,48.65247127325925,54.956314515505206,75.0
172,19.526468623291827,40.43388812020924,43.176172006637294,48.0816965261603,75.0
173,3.698737846457216,65.13058008762671,42.796554112625536,42.83193699999709,75.0
174,18.696568721186374,46.076869079387315,45.157247906700405,37.35961353729923,75.0
175,21.06784409119397,34.860022381887106,51.03637558048182,51.6837287136931,75.0
176,30.446301218736114,36.56307814816195,49.86423728357678,62.79768937772457,75.0
177,2.9299299848650273,57.89303270796737,50.1388958831313,46.16868270081272,75.0
178,18.831514605691595,36.407729507303515,63.996755623216174,36.33364825892744,75.0
179,9.026806892235939,55.06408808934959,58.04245691198821,19.189269061163923,75.0
180,7.629455023948702,52.56967770746605,39.41237396656484,61.27519888085814,75.0
181,37.58768500625769,62.409606758131254,38.21746400138799,42.36820035623685,75.0
182,23.499474643720397,59.505156372929896,52.56620664972671,64.80381598356969,75.0
183,32.562024060106054,21.228315251741822,52.07677511590273,56.9192368834736,75.0
184,7.240894061153767,77.49652688282065,44.92482737717676,38.49440289240028,75.0
185,11.330156397523151,55.088922897094385,56.43833993396858,43.136542142314354,75.0
186,20.679688888535566,38.747674927603455,46.51204875722791,52.91002505331301,75.0
187,28.192821538415156,53.84774601434169,46.733415027515235,52.48774539339157,75.0
188,5.344451403280139,56.776702876586185,47.6425060509629,48.845876187549436,75.0
189,19.077215479952944,41.49065886847218,30.716641875246356,51.07610133500342,75.0
190,3.88342524569779,72.4900823618748,54.7551340657174,54.13746100029705,75.0
191,19.125303574689994,49.85502512611164,53.539079364115906,57.665677417154924,75.0
192,8.377441492834029,58.30841341866009,59.36271091884288,51.712528061961436,75.0
193,7.172635877721525,65.49460240017756,48.864076712558465,36.72562598699908,75.0
194,3.5446396090934105,64.1624098355707,59.12076803114587,46.80743619882758,75.0
195,28.739817264848416,39.84115141916953,53.735669040972276,48.34346570583345,75.0
196,25.932162532788123,39.273036885963684,53.755751646477336,66.7739921411843,75.0
197,10.98852470330429,53.91735827089755,53.34318533219791,48.76572839403333,75.0
198,9.510813850908786,69.1946343890604,48.770440422404505,50.538560950912434,75.0
199,28.51855378571266,37.59477942887849,49.74648313377483,37.57875948869151,75.0
200,12.429534374710471,63.985916530288094,54.074657000719405,38.20178200369402,75.0
201,21.587208843446973,56.831867126345216,52.88380900793202,25.5408266409043,75.0
202,16.99956226315606,50.713517450309524,49.89446509885253,37.614186259255455,75.0
203,12.688369522139352,42.64156217033843,45.65896825280523,47.10907462204997,75.0
204,26.123088780734445,39.28610455875085,38.98814366481648,69.54532438785259,75.0
205,18.28035303226983,69.09154740984458,50.07131290864081,41.738800287703135,75.0
206,14.882066579490232,60.48501127466024,52.68589015846413,46.66075357457105,75.0
207,17.53551474508892,36.658287737754186,47.29577517359197,58.27914692243165,75.0
208,11.233765210506355,64.61624711191324,48.46364712987065,66.79066511602723,75.0
209,18.98890420326057,59.70491557047155,49.96746155611419,60.6008386106011,75.0
210,4.483324342801144,59.17008769373663,46.30711138275141,52.94366193402219,75.0
211,23.47623330128231,49.81520715217418,60.195156648664025,49.19414824290278,75.0
212,7.854020590906767,54.666158621200815,56.8929219779062,33.19037615797586,75.0
213,8.259702564501412,67.8119404569393,44.89895188358811,50.5457989049118,75.0
214,23.925856971655627,33.188222322131345,45.836790266402666,56.51584419295441,75.0
215,13.704981025023546,52.22364246856912,53.41862406778329,56.915619361289856,75.0
216,23.677984976292176,52.96922169425562,54.95198585310395,54.94576243775462,75.0
217,13.552501873627065,52.924617938554256,67.04948678267188,60.622540795232474,75.0
218,34.443730005823625,46.961737446725216,47.87300268837666,40.82984351718855,75.0
219,25.602558958505195,41.14036851099197,47.0605946332325,37.24752494893502,75.0
220,16.40100728704668,55.88316443988512,43.364784636130246,58.65483997861703,75.0
221,5.034718562744409,61.056040804809506,35.071150245291435,73.88910066017469,75.0
222,25.15265582034052,43.84908300007111,41.81767876829272,45.76421300051415,75.0
223,22.42426794938065,56.14942885470235,25.42465840396442,45.67806171209151,75.0
224,17.898389653242795,41.15576769940117,40.13535045833329,50.29258846587368,75.0
225,14.65001708976486,51.13796769080606,46.6173791882151,49.11108011837872,75.0
226,19.846498080472728,47.48155627255783,55.71090580962015,82.18089363170108,75.0
227,18.026794200696212,52.18170169043754,40.16337170278688,60.67914833106278,75.0
228,33.13848066335027,49.607216024898264,48.6152982943002,60.30640931903456,75.0
229,4.990255005618176,63.607521653250735,43.90556363953574,41.256733405824455,75.0
230,12.379104660789057,47.75464542472333,36.74806915242468,37.57888954186826,75.0
231,15.184277901437385,56.476001512887365,49.27621039673117,26.391047513497806,75.0
232,3.0077684471473263,59.22110515160013,41.83239820141296,31.103803830865434,75.0
233,23.22016351691413,74.16371842067012,55.56497185604469,50.498725112134025,75.0
234,16.17639443114503,60.82890592372132,46.75112674214524,43.29798664948151,75.0
235,10.177166107862158,63.080789751229375,60.366523567542735,52.944532285695836,75.0
236,7.238710222832507,58.11666345514826,61.453920948692286,55.59986310075518,75.0
237,17.391293752265458,40.960199277596935,43.082443068617025,48.562162060618036,75.0
238,12.53432516679843,67.99807107729693,52.568180375995986,53.92509392198258,75.0
239,4.57859087735355,72.45788154693085,31.40558446231917,41.44510242782604,75.0
240,7.232466151273204,63.66103451843986,51.72839317788194,59.74477867802426,75.0
241,25.062222231698584,51.50041407524041,45.87925243744246,71.29505294374317,75.0
242,22.576620050947394,45.823595551055575,51.50148475459173,40.52605198108317,75.0
243,7.660898555595827,58.52704797435095,46.108322563972614,42.13621215244691,75.0
244,13.448725590744692,35.498462217430706,43.557411208626895,24.873093826174006,75.0
245,19.473149436243453,64.2516255566443,47.73008816736494,65.04152357165874,75.0
246,15.29476193958746,46.12227898553754,54.51124964965205,38.24793071566269,75.0
247,8.614505515771611,52.34847884083295,57.27652346304471,50.629074115594435,75.0
248,15.345735498467274,54.86582964320877,48.94524020242118,43.66906103883841,75.0
249,3.430841401739819,53.726766077694805,52.48103147849125,60.70226556838066,75.0
250,8.575952727278844,60.27680007719199,48.28453012890566,50.82594926673835,75.0
251,29.8525861809349,50.620169857667776,49.3607345451666,55.774318803731404,75.0
252,16.354877928162225,47.38785026187749,40.6339519024272,47.651106806335946,75.0
253,6.314794566592197,66.22184390729235,53.37899738453293,72.38739907051524,75.0
254,15.154252550501505,53.16551538603781,58.52182256215017,71.16500842067343,75.0
255,8.988991735974448,52.278941170837335,42.958728009166414,54.35963778907417,75.0
256,8.21734562667389,49.28287274498942,47.38488134565848,59.907742373352114,75.0
257,19.79231506532461,51.28778620119492,65.87321632110778,50.734018165566006,75.0
258,7.076202130262094,58.23507157115824,49.50374789154595,58.896599542400395,75.0
259,19.25660004944902,40.75752962943962,53.876561617902006,59.79738603351187,75.0
260,6.25846454593607,67.89391247429595,49.340267275096835,63.48400616070213,75.0
261,12.349391276019663,57.69246054991467,54.92924879265734,38.49680486404133,75.0
262,12.428323276373428,41.22211443969204,44.00552050380081,39.55158050321863,75.0
263,17.85618649963484,59.356389834944075,42.34761815859219,29.72125072960928,75.0
264,-1.5078249724984845,73.07360404231848,50.892017332048674,43.162977416535036,75.0
265,25.927291484530485,45.79928559057609,39.59547137441415,66.07247549385912,75.0
266,21.95285828320029,52.89651818301104,70.53247930500505,38.25916057524177,75.0
267,21.134648988621183,42.58681512581032,63.32675129780817,66.76515541614019,75.0
268,47.836380111685926,39.614256427852574,50.50474625438129,47.41958486749491,75.0
269,54.250311124840096,53.89659504844877,43.18391210107809,59.05324342163333,75.0
270,16.993231832219575,45.24883063688276,56.55955339034734,69.37242668327836,75.0
271,20.72963472782437,47.49130422254804,49.91663692152512,71.18721347382002,75.0
272,14.301664288451859,52.496716667384135,50.453526762847694,64.01692671691812,75.0
273,20.63811655186207,34.9090819938007,51.45280745500615,55.139428090121996,75.0
274,36.49779917855114,40.1269622512646,41.58334235154888,45.69351972287957,75.0
275,0.47536202479339806,76.63617841572102,47.80803952987072,62.6179244001292,75.0
276,14.37267206826359,49.3064250679669,52.67284542621778,37.16879478350017,75.0
277,16.965695235394165,48.707337668479624,60.48298854561292,53.97810588829499,75.0
278,8.889593920851224,70.14586634928472,48.012163282292164,45.599303499944675,75.0
279,13.173799033328068,57.15381454333498,66.1132115259873,43.81093134160508,75.0
280,18.66844351233618,50.40298760571563,50.401722243002496,47.02401911314104,75.0
281,6.535406665511435,62.18413588274443,39.01016360269322,44.32064982960291,75.0
282,12.22704558629163,52.33291646125707,31.719019735467327,41.27433089988007,75.0
283,2.5124511600053796,77.22829594441528,48.27787506457683,31.36686487193587,75.0
284,31.697250815940198,57.39249858460254,47.01595683841194,40.8483164710452,75.0
285,12.83452037714758,65.46310289895636,61.46957591436638,60.267285765189676,75.0
286,24.61425576247848,44.88551587569475,50.92354784979636,65.9530841160958,75.0
287,52.13790092582371,58.78043768773652,67.58849504514156,22.606726748588944,75.0
288,14.026313504719663,49.15169405330995,52.47568452755755,32.626390069444156,75.0
289,31.23945884004105,35.33332389132224,45.440037351230366,61.596131706579314,75.0
290,15.294115520262826,62.66820804413022,52.1024119670655,37.26602596609141,75.0
291,6.261943864853496,68.2057831532821,56.551247448550434,56.68865587084157,75.0
292,11.241908306946133,53.02367394104967,47.04315796616103,42.89254710356293,75.0
293,43.25372293142486,52.86600746033369,52.61364935450647,64.3240822636542,75.0
294,17.661769361173626,52.1231932603218,35.422736578477746,31.280108618169578,75.0
295,20.637705083118227,52.962497332836165,54.41882394768532,24.23279062018086,75.0
296,16.534058751711886,48.493067005294584,74.11994435982636,64.62337995384739,75.0
297,5.2381769703901,64.09731886552949,50.565294151297046,52.088321966012415,75.0
298,20.137557956955263,71.56457431556673,54.98784640410326,39.50165676856538,75.0
299,42.603561245655875,30.944026814783903,52.13856359508909,61.81673803395907,75.0
300,23.72591418630926,49.89565005633618,61.45095064772925,31.826506762326954,75.0
301,19.705462937474085,61.22842439480545,38.70106790465125,31.175083554229115,75.0
302,17.345697198812317,75.42060374180018,60.8994604906646,48.06426152523729,75.0
303,30.512431040953032,39.33758122702221,59.43846044291316,62.405126780339096,75.0
304,2.3460390967674933,80.33377697901385,55.51692113357289,48.90001481027221,75.0
305,52.52983802280343,54.83983441653284,66.05357172271962,48.58869165235446,75.0
306,5.074627303102565,78.20563456651217,54.518868405588194,55.9496404330454,75.0
307,19.36584895565241,50.13922948887983,65.70367418815174,64.41822263725568,75.0
308,27.59182307751557,57.84997797499261,36.65912541200366,42.40794913846729,75.0
309,19.363986785733385,56.334428105191996,61.65759993944093,63.87024659722542,75.0
310,25.987091774768473,38.14616813271509,48.669341480350184,38.49054313487011,75.0
311,11.975841633419583,56.42263516022007,49.90558728375861,33.17007161628691,75.0
312,14.31775537011777,46.43306231623184,53.72845150855696,58.244400527782375,75.0
313,23.28253970595198,45.59559932266337,62.73734064372714,57.10220161231712,75.0
314,13.698647575708224,58.956895380714734,48.134552668270544,59.95170724959185,75.0
315,19.374639841717595,58.407695411144,55.72309979361213,34.27574583639698,75.0
316,44.740465727165386,50.825199434236524,57.62923417933135,55.619465873313004,75.0
317,36.85939256409656,46.16689393110672,42.42197758692837,73.73560674571713,75.0
318,4.480787616680329,69.73504070017106,49.59359827410297,46.389930616132915,75.0
319,28.043008063069525,43.409150267388064,41.56871599857941,58.26499550370912,75.0
320,19.87701763122905,61.69954982434324,42.30086427148612,41.1569445072425,75.0
321,16.25129710905509,52.879531693135554,54.71421682804356,47.68012264026095,75.0
322,10.36919396617914,61.5603957310428,47.99000867881068,45.928070659267576,75.0
323,14.490376697455531,74.82175399535404,70.77087989121151,56.46822330139327,75.0
324,36.82307487516765,52.25539598955394,46.757864515979264,45.659534502707984,75.0
325,20.19370168257412,59.812116692013475,48.821013700354094,62.16922529912871,75.0
326,22.499513910504422,46.60261159681389,50.28792635752125,63.503741590390945,75.0
327,6.567067419824655,82.80555131092308,51.60269109888618,42.82749881956029,75.0
328,11.81033381893511,54.067169490953226,40.67189395031695,40.44503074077303,75.0
329,16.439427742747522,52.871109528892816,57.6120659024623,25.554254284747675,75.0
330,19.60524695227443,40.84034240905608,47.494331665095736,50.708361637581405,75.0
331,8.673558965410697,61.079335966330675,56.96140961298601,45.56916734267142,75.0
332,31.869766186128228,54.27779522982437,59.88043995267537,28.27823478344422,75.0
333,41.16054545084589,42.564467307821786,47.06349128985251,64.20413760992341,75.0
334,30.265068930573996,51.01847843788565,41.73154943147243,39.0357095623728,75.0
335,18.17324243931288,47.40529483717518,59.105854149783426,57.15872824306004,75.0
336,43.35525765851483,65.91882814675337,40.49420572694775,55.89635404876382,75.0
337,8.667634624440833,75.32362934788779,56.061636279722904,23.411465495300273,75.0
338,4.901267140766498,61.76438065287982,58.312662993780435,62.64582289665801,75.0
339,20.641108218842025,51.354537447249456,64.17764808804809,58.56965316531187,75.0
340,21.17699476788044,45.830311036667275,38.194129310007334,66.65230692327636,75.0
341,15.730161805292187,39.09221308816411,62.20326598098847,44.432950408171145,75.0
342,9.384393479095754,54.4052506848789,46.374643846326364,56.44733813976043,75.0
343,20.589575287721512,55.20412582396121,52.18283317196736,44.88791596985858,75.0
344,19.56300544819394,51.73443250994981,44.06239223129101,48.47703422442563,75.0
345,20.985550616512413,57.99145188256584,54.8879871196931,42.31288810568245,75.0
346,19.331109314964007,58.21401903981618,59.045926688140646,79.73461757645148,75.0
347,12.71684158123814,49.35709547197085,50.73263240751328,58.19471153955049,75.0
348,9.193263826951906,45.140460333613106,50.69301473417375,64.99162935779947,75.0
349,18.43521956272735,51.37947074036191,64.24700557440845,38.183491681400426,75.0
350,29.080447032966227,37.190695216514875,60.89623420953567,56.31647438433863,75.0
351,3.830331974496017,76.40044123711553,54.531570195810936,57.79250961222409,75.0
352,11.27099115582596,66.98996321139963,50.64660514270858,51.68604908789723,75.0
353,22.014956449115317,53.48421385783494,54.652181265100346,50.695928214772216,75.0
354,13.215708131836609,55.576590955436025,40.23768262233122,69.36653281888475,75.0
355,29.49234542707553,73.47574166982218,46.659668976748165,44.84969294592388,75.0
356,21.54924582247433,53.35664347309914,40.64779465645274,55.38999630016219,75.0
357,3.7131351796939693,68.29307152172808,55.6268414162708,52.28130196204119,75.0
358,9.278904669277704,62.719460717794924,56.217591291922936,45.367659076275764,75.0
359,9.62986415056898,59.2192084336431,42.1702639111185,15.793130416066262,75.0
360,9.628096078998546,55.18142142565624,40.737571438539625,26.6199551356483,75.0
361,21.922562983265315,33.67609441147719,63.40178438927931,61.89750172105807,75.0
362,12.142846314123874,67.97534243121059,35.69098634336467,74.07280276755897,75.0
363,14.878558352512707,45.947794325645724,49.12079376742046,54.9999230140415,75.0
364,18.982727585267664,45.09930520318661,61.048653322266105,52.0986731724672,75.0
