unit_id,JobThroughput,RackInletTemp,FanSpeed,PduLoad,CpuClock,DiskIoWait,MemoryUtilization,do_fan_controller
27,3.489935347777192,64.75665028667628,78.35167630157416,50.803211281963456,37.602350585869324,67.5995894559799,70.61412946409081,80.0
28,33.800019840094954,50.06862056156514,79.21743970529171,35.2953415266308,47.65538449496686,47.18794908661539,54.92044210294241,80.0
29,12.853787223536443,48.18056695168325,79.30954412758712,36.47860191231117,51.04750546484845,54.95295745428051,81.07505115107136,80.0
30,11.554915631059702,45.16570220059006,78.79153943232164,53.60834813027561,42.45258636204518,45.792828847283346,52.4532393514777,80.0
31,22.21834951366838,45.04443248467436,79.20331266473453,57.061634168486755,60.597495257999334,72.60835592593614,56.525765485296766,80.0
32,17.597987304389676,46.848101932775904,80.98687521693734,42.90570577730044,45.894143841970994,78.42551383986078,41.705110544173614,80.0
33,14.146430761862632,60.06571156306939,81.3173171515968,34.13877175156569,40.10078404309172,47.91867604998998,65.41490867698987,80.0
34,20.82243291543869,67.34069250425243,79.97237235679764,48.81468074761469,50.99303974317937,54.37863940003896,59.91117949873531,80.0
35,19.612612466401654,44.083605968474416,78.0106482140676,50.241627808194245,54.2046845110549,63.38374624714406,50.07644494508352,80.0
36,16.11797891880729,51.59723549632825,80.42689534118566,50.382119344609244,46.95045642933298,68.52079429121464,56.675609145506456,80.0
37,8.360154024757051,57.91284238734585,77.25312512671381,44.13449665195774,61.55163822342938,55.35691350680335,80.46482184985925,80.0
38,22.71437495556062,49.52875791841317,80.07834707514507,36.446184646791366,41.925797502891555,63.38958863962418,31.045878773987493,80.0
39,22.526147763734215,49.18037305333354,80.27196569014356,63.99853971863614,42.08574497637018,40.795500088335395,54.086653857117085,80.0
40,9.438255673197979,57.61547541861868,81.02104922610322,44.96934369925755,46.91963230051033,48.42893632541066,69.5589958571493,80.0
41,10.864249642120328,58.12658638614638,80.05064535749587,54.578451097463585,61.45274695021323,63.96655032832955,50.94951117544678,80.0
42,6.085566524880939,60.26924480313704,80.51321284266237,61.31721200327241,38.88951415158719,39.56653370687802,50.603893569620695,80.0
43,23.799765636007972,57.50609965578128,79.80253717073649,40.19849695823067,58.77575387000212,63.428497499424694,45.92394936860327,80.0
44,11.456959807387399,54.680609129465154,78.14103665094541,62.561934234488824,58.93607236085667,44.75432965224149,43.30725200463521,80.0
45,12.803542224609501,64.38787216136707,80.59062274877678,46.68132657592801,53.74659160963915,41.27476197128064,55.18852233036775,80.0
46,7.759536666339181,65.02981474410117,80.0507595194986,28.998493206442014,51.47936149683716,69.7513040099935,39.6593750703416,80.0
47,18.986996125384504,47.52420683127266,81.64924181317969,46.52998733755588,47.483664053813385,38.19323682173133,35.67631263151501,80.0
48,5.4829280373657365,56.50627928841181,81.2170373348383,42.6994360253854,47.674526626472684,58.87474550486152,64.69253960874465,80.0
49,22.262883712366456,46.45062344360452,79.17305126322758,41.4213441376811,49.648056781499314,39.935623724567634,59.74666120487435,80.0
50,16.87841830611599,58.637306188922054,83.03945042378935,56.86141314074812,41.02170136313705,19.71968483856693,50.56085913508681,80.0
51,12.720524063350299,48.271225084100685,78.35089426574221,61.10023584714434,66.39144998803042,42.18873172135313,39.69209115954019,80.0
52,26.339703295953804,53.75370816518315,78.30357977784543,58.060639853069965,49.05719168220588,50.00770925265974,71.85921311037625,80.0
53,22.457864588503167,44.82656644972432,79.84260018698784,66.11700770917234,37.413284320117945,64.62740371257794,44.653929216526556,80.0
54,19.617187418107903,51.8873060713856,80.71452030300519,39.559662014607845,57.54524362247288,34.075673085642265,51.26140382795392,80.0
55,20.20670871501609,69.55829724973232,81.03187633673548,48.63150455187373,57.35804816960179,32.7839759422831,59.98230664241866,80.0
56,15.919388328407543,76.95720241928768,78.99834815663105,63.63962690433006,44.630470640437565,47.13566632899935,34.20867405951362,80.0
57,31.936567238115174,70.16402715347353,79.62135256853118,49.610155092087275,44.110651094664675,38.117771673998924,55.48208088126406,80.0
58,12.786554801578804,55.56700861089552,80.62958885988643,53.30031551672697,52.81023433576244,48.41091080498469,46.60794192954744,80.0
59,14.079783863939136,47.46428368795264,81.84630007573735,35.30082187358661,40.15330058048972,45.510649636341256,50.35839903985637,80.0
60,6.157843638219182,68.96111971584524,79.78212588977486,70.40726375852805,52.42021406444567,27.9058242340576,51.79704795422568,80.0
61,14.557809309156568,52.29099693694519,79.36319201708142,40.86895040281889,55.11090298962853,57.82187464533871,56.36564932449701,80.0
62,15.744550225337585,52.26438932083028,80.7503763152709,42.20848776538608,41.12674120530109,47.142735821644514,67.10530524873614,80.0
63,6.807162705354865,46.68579986751151,79.57008576656918,41.66041457337902,54.900247700010546,54.19134910977692,44.25362812191736,80.0
64,3.5599633886703668,60.06376057500962,78.96046221753326,68.98063776211164,53.680690293948075,36.12259427251329,42.12076443693976,80.0
65,13.020423719650987,67.568357919356,80.34620019451981,44.09692387648407,47.692101244540325,69.97790169027762,56.00952808637657,80.0
66,14.804264279506357,56.194347105468054,79.3814602912306,73.46494019661753,41.429013039664156,66.15880810634154,65.03158693699534,80.0
67,6.9035341996830475,62.4920081247832,80.25476975699684,52.98658780043048,53.6379513535301,67.09873375373301,37.27529361817058,80.0
68,11.007661038288045,61.2213984012786,81.2610373828945,62.919526661592315,49.00888513512145,54.104385737438946,51.67701204282033,80.0
69,38.80422149875688,71.62575676073841,80.53992163767221,49.63747049643309,41.54417804533637,48.132703381981784,58.445849158452596,80.0
70,23.067129252858447,60.35444659545434,79.87845610507803,42.04583659060629,40.94249350333591,61.08141976904822,27.861363303145133,80.0
71,22.440984518054947,55.39645962543934,78.24642299285287,70.06144145430966,48.61243949515895,56.846859505692024,40.84883799520127,80.0
72,24.611509782745266,57.120891319285185,79.9209636790235,58.5675027049999,48.95562147088932,75.22709867703583,43.14562889070699,80.0
73,7.729245682704126,52.655025164883284,79.31044884491334,47.80881319527909,44.31253629635081,64.56180879443436,63.52397183504238,80.0
74,11.046059822069301,71.19389024497731,81.70308026964666,56.23125957674314,54.89885942454685,42.2502064278423,71.89369052048728,80.0
75,22.589586851545114,46.56613503295674,77.63975989419652,42.70056215272665,43.998074675634705,43.6526605057639,43.204178914539675,80.0
76,21.925548241990427,50.40818186001908,82.10420335498286,70.75220724144849,41.53014444000956,57.94733871839199,58.529214115633685,80.0
77,8.667170359093388,45.484066763632754,79.46274478246877,15.415453980001299,58.71867552961926,35.74400340925367,34.175570739461484,80.0
78,20.33147545865399,50.60812542565512,78.89060705705529,46.211098370399405,38.956447114965314,61.84587731190732,51.4478722622096,80.0
79,34.679969256553946,33.228713573444765,81.4580810814026,31.988296853365668,36.746361953129295,41.487988212113486,50.11273362727216,80.0
80,39.99833507681961,52.44184469229488,78.63653581047278,77.87233590815258,70.43860580790313,46.90578584625785,69.43902550340879,80.0
81,15.181339472623254,67.69612070637773,79.74920197693204,40.66870875877564,55.90824061992567,80.67231315642609,63.729289144477,80.0
82,10.531631608873166,56.631665570666215,80.1771936155673,41.664074618493565,48.115157121700896,56.51724242804352,31.480433815138625,80.0
83,11.446126081461541,56.2775808542128,77.98145578873554,24.954491050977147,71.26248019154312,55.56554880538401,23.456953317219423,80.0
84,15.652724782282453,50.44705192655501,79.3439975441038,52.754523019577384,55.18561053155829,64.83047935866723,51.52512867990515,80.0
85,29.487619159869798,52.57222783680646,80.4643080121847,49.351299463424745,54.74516407615519,69.8501895900299,61.58599111819047,80.0
86,13.827640015257735,41.36032783669239,79.0215617958231,30.292820962390667,57.722153945023294,75.05406130753835,39.9935856641568,80.0
87,29.416993449742858,20.58458818138631,78.49866860430406,25.1127043120326,56.304165917079295,53.19191773053506,42.1856474316949,80.0
88,50.09631354514443,56.07214554020969,80.0704071356841,48.9189127154486,46.542833526706524,62.06718908766113,31.991345018098226,80.0
89,12.618872497243135,46.46526532328995,80.65043900585995,43.04617898915874,56.747394469824485,42.31198348835062,42.44332717564134,80.0
90,25.442777013339093,45.756647620987884,80.7041312023784,35.88666353718989,55.95652548188928,57.83894616485242,51.44706745812629,80.0
91,12.500628184459703,47.79182865231916,81.304578963623,44.76400667779974,41.36026569269441,38.94636773069155,47.859282421156514,80.0
92,34.878628952607436,50.93595475838347,79.71268279482051,38.32276328780259,41.77979014020656,43.959811442548386,64.48056392933782,80.0
93,34.740924955171835,60.95345587846708,80.46204403850214,47.8032329158199,59.01895430703885,47.61832286108483,68.4695699281056,80.0
94,13.110043533138674,36.97961386504295,80.29095049482574,72.13436218282443,38.69534413998295,46.259780309988805,58.31517152536894,80.0
95,22.375861193701027,55.64052807698909,80.19432727349631,54.79401238871988,50.34219737257866,54.835260382836495,47.85629195591763,80.0
96,26.75647580616927,44.72408088076359,78.17886681053908,55.28109198063642,53.63948204936354,34.76476178221327,57.775558545053705,80.0
97,20.544479103523418,50.63288641562461,80.09524840472447,61.134080845233484,34.3140660525301,54.22730415927009,29.640088532203233,80.0
98,16.879154128117577,48.27621898601796,80.05283930575784,56.7228933985505,47.85696977029534,60.91462173372768,64.79710229535534,80.0
99,10.187589129360205,48.06755970496124,80.08111269288186,47.661605535548546,44.73967284544231,46.33374318605209,47.12871995873643,80.0
100,4.851645339832607,68.10798339760342,79.57960017714571,57.346205309574835,56.38223505257801,46.00502761094225,61.17533861933481,80.0
101,24.94219245073418,44.88081268561766,79.89043804873296,65.68766310184316,56.009257173060966,36.25413886186768,57.588894191185005,80.0
102,44.137467181512015,49.68629759340043,78.5397741746468,58.97043061431329,46.589080958160615,52.977822754410404,36.131130003720095,80.0
103,-2.0325818693740185,69.8965789561209,78.16916194283708,57.60743122476632,63.06773984458031,32.22432777588351,58.92778625832451,80.0
104,15.194397184779923,60.16186230286302,80.21411759405831,66.70275888600122,48.944815551170194,74.06878833452895,62.60749499546914,80.0
105,18.93906743177004,35.654534425551475,79.48726458873644,55.71901398453813,63.803024852509004,60.19658697179663,45.609387243091106,80.0
106,21.791718180336012,46.414874077160846,83.57072545042445,62.77044600540336,42.15363249448219,41.24010561858178,51.92763534002495,80.0
107,52.10643370305119,29.736019989382143,82.07811456453159,31.533225599643337,47.97064985521948,47.333953484478776,29.931702455867892,80.0
108,6.138907310862323,73.16468983750585,81.3205486297678,54.27982202923094,52.21068333342673,43.09964349451291,38.75524458073251,80.0
109,37.07515961240753,38.48153909832441,80.40198373234628,61.687424567050186,52.508875628810074,62.13971625058955,72.81257312742363,80.0
110,18.641556695951934,56.777027879047274,81.05113530906179,54.29356226958781,59.649312162070686,41.28789462336029,56.301123657925096,80.0
111,14.238152073267765,46.99753381932927,81.8155354972291,54.71349447634311,44.735263279382394,28.29050174456178,43.11514140334859,80.0
112,14.11383251507062,57.208527547978925,80.30488748548457,49.98657658406435,33.788422226694536,50.70576840118338,55.35312428893712,80.0
113,38.209542821747796,54.70214903463558,80.29374465086727,26.521712551992774,52.15446631833452,25.022397338959426,55.65168938767898,80.0
114,3.3970980401605053,69.24594360596865,81.17173823250542,34.19925557437204,55.89460110381055,61.2805345515675,75.55724100325972,80.0
115,9.890730230159798,57.5915122276175,79.04012335933078,45.5371265080606,40.80104018958572,48.67540820569471,59.70954731677034,80.0
116,23.92684638884944,42.511355822413734,80.66627526407846,39.52490683528851,55.65626116975759,46.21197157570033,54.82382448656554,80.0
117,10.520682756265316,47.2223042481016,80.66044773020236,61.26046431068972,64.47300493517234,54.97748680630669,74.090046793041,80.0
118,24.717171304288186,60.58160933973517,80.74652483884609,52.80864074460786,55.17845981437346,44.203177060208716,52.826618235803764,80.0
119,6.694030910933378,76.77306812056312,80.15393693347625,33.91930214024967,54.528772875290606,13.243209897260384,48.12337261560059,80.0
120,6.373152615942548,66.24253660937478,81.5411544815824,34.65408889281647,48.489457347707,69.19609354745798,51.05691358170631,80.0
121,38.95157865681444,41.95180569282942,80.73043857841488,53.526366467803285,48.68865382515051,50.415597178969904,56.82182346561696,80.0
122,21.743631666409375,52.497568078519656,82.33554546033535,54.92506778887262,50.3738848822455,38.59424805720836,71.77864266282464,80.0
123,10.96838402720029,48.13229141231511,79.9769735119076,54.01559267412155,43.31820754424987,58.09576976335202,29.070517089243108,80.0
124,8.568238661864662,55.78900715457739,79.6926625789343,33.460656907876356,50.47345383828582,30.911395486228006,42.00929750276392,80.0
125,21.44717608792046,41.367639920201505,80.29727595136843,68.33525961112288,65.56498138692767,58.690994543253936,51.94743631784433,80.0
126,0.897552977897699,63.03539802970736,79.74832158882063,31.119084254262194,49.69121641421102,40.64486588355198,54.36252788524999,80.0
127,5.128339947371593,64.09408213689204,78.79204714067369,43.515802855670564,64.27942617561355,45.66104353164961,48.40682848236609,80.0
128,10.10999074977595,46.935692892067024,81.21653914830063,64.57480717666994,60.77228815894061,33.363656891609345,48.93322228626281,80.0
129,29.54395142337357,40.20680928703207,79.90762980322177,49.27301671973152,39.27956372978201,40.7897312456141,74.72078879595665,80.0
130,18.998067210275504,42.06810287086284,79.69227508086948,52.99134468964299,50.55030269182609,23.329511658606673,31.07785914265643,80.0
131,16.742165135457785,46.46790222537129,80.5915601919609,53.19404981741702,52.63206541003851,38.81535274780018,38.81676738090408,80.0
132,36.10215596716629,53.66506628801287,79.68012777258173,44.70405291414412,56.61805351290819,29.597960035780325,38.49752734030179,80.0
133,23.906914868612457,55.68414361224509,80.16814412547912,53.198584366703386,61.957940316115966,62.809505055971684,55.89148654974564,80.0
134,3.277074147510275,65.47016643246423,77.93465488647475,47.31038073229879,43.185712064922036,62.94194130909468,44.466904159418405,80.0
135,2.176637272877241,64.53900852064004,78.5974064624488,64.04225964007071,46.26135693386783,51.34397694251261,56.69232292431319,80.0
136,-7.244023324401457,76.66561110144778,80.24364278820734,60.774119554168394,54.04724036436032,45.069821906708036,47.166663893322145,80.0
137,0.29619255428340985,65.326558007459,79.46928544373627,46.74410300167537,45.82775658167664,44.279502379774165,44.924627772746376,80.0
138,26.12084494275146,44.11373980330316,78.03348135338854,78.74192927674375,49.062089727547196,52.07424082101569,31.526790188201147,80.0
139,15.218065606166732,56.44988820168893,80.11420869556528,63.74362106438842,54.47194578481793,56.78656633944906,51.97297222618571,80.0
140,17.74021181735068,37.30021284430039,79.5277471560343,27.758338369131724,51.38474262133113,31.91656335280074,29.74779471867368,80.0
141,6.736744470558057,60.85422108954054,80.40109926569919,42.47412127702155,63.15637530163845,47.59120949845105,53.204089504482624,80.0
142,48.204170275534004,60.494152948607876,80.94878523944394,56.95725721580602,55.83002182011745,58.059158746414695,43.17356872500048,80.0
143,22.35156569012117,39.560719293612095,79.35996391823579,62.510473148402696,43.35834663464916,51.9483043184475,65.48397055838245,80.0
144,17.85183228662911,63.23558874205556,81.19404525566434,35.46318958301675,56.85104821536238,44.77434625642761,45.105927386224366,80.0
145,15.723341302144192,38.41590982000338,78.47781889063846,59.57062378429862,56.012347919691145,39.81829386168173,37.20143234265319,80.0
146,19.707923305186753,46.45276555417168,79.67002375253169,29.71727164528093,37.89317578333143,46.36769353714116,49.56448518398687,80.0
147,39.568975807151446,52.9157691973955,81.4015469748555,38.97876670513286,49.96879014534942,29.431551670369497,38.11118796200241,80.0
148,22.545665612870874,43.07885660804251,78.98687975525783,58.85959321501983,47.596867212320575,51.81849343025684,50.10402547548697,80.0
149,1.8930260139515744,66.78967458740016,79.43020641776528,35.52968826400636,43.91668502812782,56.694309144128255,53.889473549023585,80.0
150,17.829310532085458,57.55089366447347,82.18898851457182,54.163638123133055,53.85384759333118,47.48461592837598,60.05830695208067,80.0
151,23.372901103474685,51.34136391528243,79.00077065347227,36.68552916428171,51.31414249244411,56.7326577670337,46.602957990192245,80.0
152,18.933365105142848,44.48336800428255,79.5172719565777,34.87009982000649,36.93142605976968,49.22178500783294,40.64461018896777,80.0
153,11.994319138978494,52.99720114652834,80.64756630997111,25.197205928431167,60.83059840075709,41.91980992426486,61.645907904927384,80.0
154,2.2689888117966586,79.97287317197882,81.68524638128561,50.89196307617318,52.93142341736099,63.462945948203874,30.602902551071224,80.0
155,11.958334396171132,58.33207132277297,81.50917354606203,60.63640632394523,49.80799453441259,59.10308470878598,44.594063955123225,80.0
156,6.872182971748839,56.74884836631107,77.11428082450126,57.9045745055335,64.75225427513891,60.26763431038057,38.73537749778445,80.0
157,-8.487674228150322,68.83737366661214,81.74298076041191,55.83647820633471,42.10017666849217,42.49857520059895,69.35501239227273,80.0
158,21.303843256103445,46.80220395224243,80.5642282274578,28.436349408865958,40.57856152763376,42.96138243299362,47.554373489434774,80.0
159,10.099704675908173,49.091885103389714,79.03809622992051,44.19920245551562,50.18647143209259,39.12685829910171,55.96301507823647,80.0
160,51.27460077661879,55.10685525414462,78.98265277501929,44.90926587098849,56.714711995165565,52.73402019111858,60.8004875747248,80.0
161,11.772100735586152,58.15679472353321,80.7235542738394,65.28996918084273,49.996495635131325,81.91688729993243,59.84668247145635,80.0
162,33.011623843095954,59.42530882629338,80.74865391761332,37.21217302981218,54.73952265902695,73.21278070400275,63.66961398661996,80.0
163,14.664859445166691,58.776871463115945,80.13648995662373,40.7574794753444,44.95605360302953,38.05478090929829,51.71942241301882,80.0
164,2.807576516809192,58.584574096042594,78.40303913202348,61.01776530343392,50.87637004065553,58.930529906060514,40.05307379083935,80.0
165,8.277137270377734,61.33046612669405,80.58973368189768,67.96412491569964,56.366900052601146,38.112118117053484,48.284549633729476,80.0
166,8.210905124866589,50.41470836979318,78.86550784515505,48.58838127991375,49.73952451220699,48.18825101034953,62.15183728118296,80.0
167,-13.292075865933402,83.18030411105414,78.03014095305248,56.79601276901923,49.18241753184338,61.869569494930744,32.50886158622551,80.0
168,27.739536513270114,30.905707557596006,80.43262226261639,35.47758584694954,51.14530587582352,58.363637308729224,37.45628553057759,80.0
169,59.10747642008718,32.74314315826422,78.96234508165091,46.885906606961186,42.87877647102814,24.414084393992788,63.94711398676527,80.0
170,21.75871721919227,43.65493815836028,81.69278230118609,39.78223496755599,57.30901319082711,57.85801297599279,16.30410403587704,80.0
171,33.77495253185751,34.01616697798829,79.44940925251633,27.097282475934485,58.91793157715734,55.34435305667193,49.160663387254054,80.0
172,23.33055636411773,42.01552957879492,79.85568864646747,12.764398070314872,53.44128382332539,66.30090430163108,31.11735491446134,80.0
173,-3.2128242168718932,68.50878292900416,80.66569292465383,39.97239781559382,40.46216764331248,68.60378834692688,73.90457135929957,80.0
174,23.728169709721346,47.97353875874939,80.05892022874527,36.63522687117986,26.535733333465252,63.59314581006052,60.3471805941986,80.0
175,25.73953834693156,56.98059216962953,78.91808625486897,50.900131203820656,41.710058711302864,21.812437098926406,52.7451870413602,80.0
176,13.46507799179314,68.93275688317182,80.98206823754201,34.96403109029252,45.65507124564121,39.017083867275474,41.12428839737364,80.0
177,24.914375760841637,52.09843909322759,79.13806437340386,55.638757390016714,44.19844864473882,43.81440200492398,45.76995161208699,80.0
178,14.357387738615675,47.473556409914636,79.83690155745448,60.63052654243247,63.32843066931368,56.73875872907501,32.22707939526255,80.0
179,10.076706738287715,69.17349300684982,80.34464046614278,48.93540916990197,45.89637347609573,40.78396345534123,50.20803097156786,80.0
180,9.496821300118551,59.10588839330307,82.14626883534225,32.13894116835522,63.723257071151686,64.66144781971042,43.98789241180413,80.0
181,27.448339402164724,51.248074738688516,79.37718315909896,33.84466323558636,48.011187741806324,33.91523544804196,29.215987760470103,80.0
182,-7.334594070821902,85.55628518426379,79.2649576970635,51.47297364623432,51.85449875987865,47.75375069004997,63.38131284338876,80.0
183,-0.16489511488929942,71.7071744642548,81.07160355847542,57.36386686204025,50.96513513737866,54.88946512643273,29.430748600570354,80.0
184,14.44410989418639,52.94485392281787,81.34424557251,58.96857513803235,39.874189275447016,55.677596600962346,30.385300039363038,80.0
185,21.78249077172757,28.89312739882778,78.70837350826632,51.451527299023894,42.04659353862933,66.17189689370569,57.466280197086675,80.0
186,2.7331282117736437,69.0142773476519,79.15106141587393,80.17325906281032,43.26444377508326,45.13605996587943,46.24781470962705,80.0
187,26.799098989044804,56.06787309547151,79.37819228594589,48.53060225209432,57.55309424424617,51.4136691939784,61.6193022742761,80.0
188,11.469643454684007,52.532327802698816,78.9849896352881,51.08647207288534,38.26341504201169,64.1604292846659,44.519543499442456,80.0
189,18.00401975801824,59.671614388171804,80.59356531193795,55.618308120308846,64.32365455986574,65.78309065887436,47.04739166195014,80.0
190,18.037908470304078,44.38401188915064,80.48796361207006,44.03455032833719,52.04544477543843,52.21900940053945,50.709864787305136,80.0
191,13.663051218594811,57.58833402287039,78.94664770812979,62.62506480408146,49.99577137220609,48.11013759169033,35.31916904633373,80.0
192,6.985165705637202,52.33610279118427,81.57765170899506,57.87649903365635,57.68241505351386,40.198821269511065,48.41451586349855,80.0
193,15.50707331678514,52.25561336033993,80.31786704634675,58.963004293535015,56.3490893322671,30.801357165106236,37.42724634947031,80.0
194,27.06746682943307,49.083585523199424,82.53024319625405,62.165869858926044,50.53428267912983,57.44219556317532,54.49458713945779,80.0
195,24.201317541097023,25.58149801550574,78.00137180381269,40.60932673054212,51.90123034822488,26.971805146096692,28.060407585398004,80.0
196,22.077125383010497,51.80532978156613,80.07723656636875,56.75097763992598,58.28017789620603,63.36687535912648,68.35225355401393,80.0
197,-4.176283262612335,71.29232110397275,79.72660125138997,45.75781753820287,37.201813702950055,45.63636959282518,53.059985228220576,80.0
198,23.69143538584646,57.295871755291735,80.17478177484053,41.60594868097204,51.366148814978885,28.13347342399859,44.00261694758811,80.0
199,25.414573787549493,51.01494711188455,78.6744198874764,20.01133972938436,49.21193185495397,78.36717270863672,61.48044538204904,80.0
200,8.098788148811868,44.94860639289369,79.84287595237375,47.444792510087,51.68932575136551,33.54470489465296,53.45854369204024,80.0
201,23.00981301994876,52.98900034281492,79.38445475615289,37.622645535936044,56.00663767464255,70.35457750273605,49.1358484316826,80.0
202,20.785977573160796,38.63996880968529,80.07583174379953,53.08741057831859,49.94808725539415,55.936686540391385,45.66689061272458,80.0
203,33.00066716269496,45.569220031587435,81.4979341568554,34.048371937810444,48.59949685850969,63.48868639937965,57.38808739021583,80.0
204,15.809223579901579,52.81499508292916,80.44553525514357,37.9536991585675,50.85547182042663,45.88654325697995,39.73927657845388,80.0
205,2.5347851456496087,64.70293196830403,80.6355120264849,40.59760665549403,58.784666135421865,43.568797823318135,30.933837584672226,80.0
206,44.3988450663601,48.13682031308269,78.52334016735158,46.297886069889984,46.17786576011367,59.67908405728197,44.9714711091721,80.0
207,17.990186813644588,66.18422520210127,78.01436402582333,59.253294085786166,59.71316476422208,45.09134583024297,56.41352097600378,80.0
208,15.918110037889146,51.06148170704055,77.58831546410171,39.20831564685252,53.84426674306454,65.63666005452797,75.24916695248653,80.0
209,15.882288181680998,48.75778069512078,80.34821275158909,51.38846820544535,56.520903570379,20.750951174476818,63.039880254407,80.0
210,25.714597839511807,56.436635189981374,79.46504178783111,42.769933063826045,55.81601561644413,39.02088834187773,53.962396562223816,80.0
211,16.528510700948164,59.57334870595014,80.25388725795025,15.499703342186647,40.04013744860968,48.15945953113253,64.62334481121636,80.0
212,16.71438544738032,57.08609900968674,81.84040792999633,32.541481176078975,40.29882616712728,59.297050590449615,56.497183524321464,80.0
213,21.98197746569724,41.52993243073718,80.77222429596512,46.3793244021077,53.75672702979451,46.92534693242528,65.64496275408968,80.0
214,19.117923951189333,49.28287297116847,82.28699654625294,48.52011587400533,49.51535782055259,34.14750818437574,68.57156556482357,80.0
215,31.959365852197315,48.3640875971621,80.51962435590737,57.238980437642546,56.20863871436295,12.868981278723215,46.60296099667661,80.0
216,14.266602881518542,58.28452983077444,78.9529615990639,61.947160419921275,45.0755797387204,71.93833888661638,76.65399407172714,80.0
217,20.153851756179264,40.98820543853772,79.4247870310001,46.448046048143105,52.32871988188672,59.49586812807559,48.66705129541915,80.0
218,16.833115635214302,49.89914130619952,80.2191290744072,54.30948016679973,56.91447206091078,87.63063507553173,38.9881808195589,80.0
219,8.863651027290276,68.43360302898941,80.13415899143648,56.10874802230557,35.761941634811954,52.82351250958674,59.57223846672825,80.0
220,18.078757019999262,56.10773837713957,81.1755835978467,44.34690104835033,37.18377699171041,38.246287994203044,47.71736611597223,80.0
221,23.34562995024521,49.31178895000577,80.07925231847838,63.37923886913116,43.47516269024223,60.371040788366365,40.0464945537,80.0
222,12.138577504865372,59.899338274984714,82.12872736568043,45.13202547209689,54.90402116313037,56.67987456451876,28.122592842114326,80.0
