unit_id,JobThroughput,NetworkTopologyHops,RackInletTemp
60,23.69181758615817,44.11950712047827,52.24196689677733
61,5.825903417929751,39.81227635428957,66.53982892782953
62,49.767047879995474,61.596291490701546,56.58001125347019
63,18.941784072229595,46.73600620732105,57.585625396417925
64,0.032684652126485414,41.60250442246842,67.37523189520275
65,10.026480002830247,41.828091192782345,53.205916344072044
66,12.81377065053246,37.166505348221335,58.34199316748282
67,10.882717842409285,66.44182997292155,58.31842807165065
68,37.820373007222855,56.061676595142146,58.29146974430879
69,3.4446456481962633,53.81709675199712,55.43644319871701
70,13.846344477279073,34.15830544615612,51.53828929788219
71,9.9651445705994,51.867570635660456,50.487486392666895
72,18.82695676478367,49.04506317048911,44.39573854980756
73,3.536267202971007,56.206480539837784,71.4388972362532
74,12.43586028149426,67.47862933146753,42.942041443157706
75,4.478571001154446,66.37164961513278,47.67648906003437
76,12.495699549000102,46.94825576960184,61.58760734122846
77,4.201359826792649,51.35881419334111,57.34730330118305
78,15.916864642028024,63.669679046052465,60.692013232154046
79,16.09131009888771,27.436570977166163,56.89516252017484
80,43.17160169823967,43.13542405275681,55.80030170073029
81,24.19850264733269,61.69100165427139,43.5556041070028
82,9.553200200743412,58.75169570547558,52.6655146717086
83,47.78219757527672,49.11674072852257,62.54125484657177
84,7.14827453110198,37.058675603323294,58.15648198771732
85,8.763408233314175,52.24081720423956,64.30191607396569
86,16.42314752385945,61.979215007035805,49.91281907028904
87,13.677726289727634,59.83093298725194,56.40383804717376
88,7.212054922006659,61.079047692741256,55.604791908279246
89,10.598759246486477,58.47247701548004,77.50360319975609
90,36.65713287971532,53.35292241634697,49.42389617061513
91,17.82909669342619,7.872735077690196,57.176298257727545
92,19.037979659650766,31.24405023569045,37.22584141453597
93,24.037127832396326,62.70221458716765,52.06607883886617
94,27.26635752442607,52.968685043345936,61.82208914919458
95,32.89890599236489,60.56379249811236,57.86499806869394
96,15.766222538177736,53.448006037600706,44.01103188905263
97,20.60098995758956,39.437960082630006,56.236984329553614
98,17.294940299180126,73.70940231357754,70.48723569067025
99,43.84573505642312,53.08115231497719,42.67141820587232
100,16.87047172267417,59.926079837116504,40.657408879244024
101,9.366514092089597,67.92531024750932,51.64036753928832
102,7.8263712944544555,45.66286295527077,57.966258783347385
103,6.7280352994920944,55.59585812483982,59.86050753087705
104,7.754037179190613,52.041977817933194,57.79445659586988
105,20.077680405847595,65.8346271255908,64.97846917642309
106,6.279469239691834,43.878028323543994,67.52056245765674
107,23.030176191590442,45.39227909415657,47.45134162933794
108,15.428823311532115,43.29476717208395,62.86714154922003
109,1.0310646554424339,58.764179633562655,75.73596554743979
110,16.1984478240958,58.19015947668814,60.122459401437055
111,15.370188812069614,71.18176455819518,85.33756916024986
112,19.3559188614095,33.320198933496265,66.04297247087143
113,25.57875051714687,74.53548120449183,43.8914325794119
114,22.451760210163037,32.2695425420713,43.666254036958776
115,17.159905168802574,48.43621403085942,61.21480069905225
116,29.20802151024385,44.67009329504714,45.43973450376019
117,18.300425428548458,51.24291876947244,38.95197652684251
118,25.590674853060673,44.93793065289821,41.88332455195944
119,3.0453821085043167,55.88653561524519,61.61606312478766
120,33.34106865681655,79.05699335273536,42.383227838217074
121,16.14357550307637,51.71339653638898,49.99265091562817
122,-2.9153718979799277,70.59007462411428,69.85761866013766
123,22.030721725099024,49.403548706171044,46.83420072389097
124,8.72203542060265,55.97815768200271,64.27303882479202
125,-2.2674396933894903,57.52059582159288,67.61349539586264
126,11.297882722650678,69.77744368779194,57.84601914515012
127,13.996109568321966,54.19970713755777,39.86716538091002
128,18.457080756381657,53.798500567866505,47.011841812455714
129,33.32596105794963,42.65808378123641,54.063658488526144
130,33.983966389611105,60.744301003197485,40.63974591922524
131,22.98384268403074,71.63768826605731,32.063860930466205
132,29.66078461914148,56.3299580965942,72.97646249081814
133,63.42906384458285,68.8300099160099,41.336733299723875
134,17.270331616716245,72.32197879764786,62.664201603755515
135,41.91950290819237,47.25426056849137,37.79115895569416
136,22.415542768884205,36.85183871687634,60.447537614345784
137,50.80143424473987,42.14831895389747,73.89266523162794
138,9.261350776961049,46.2002627949476,60.63564632968139
139,17.970835030258293,29.554155893709364,61.755117541976674
140,37.46305106438916,29.420021686929896,49.62839887670634
141,5.6373385486315675,53.73544368707077,69.53885350448024
142,39.63142767677635,51.09509317564756,62.59885696678389
143,58.88925610979192,62.9100640642647,28.386367154634407
144,3.110367011318205,48.4491617427656,70.55243523639047
145,41.35245672770255,51.4085914161179,36.75086806951048
146,30.405162821290734,60.031038961089344,56.43856448642175
147,13.327183028153803,75.50468288947526,53.757634489103864
148,19.60139436129103,42.901118981903444,49.357563048006504
149,12.899441222398403,38.355789794635974,52.8694592338965
150,20.89841404061289,41.317740295910184,54.01286591242943
151,20.326294676951992,65.67207241758223,62.65833365035198
152,7.290377713270932,58.11735786348683,61.97216249093767
153,8.694852601918047,31.627430687894904,56.1906834892699
154,8.884164028766572,42.19425753571308,52.891786068651115
155,40.77998782553617,30.084701191418446,51.53988836878576
156,2.933200051743065,47.83302900284763,68.36150053064365
157,26.890008318166174,57.22121004906024,46.86417077318991
158,-0.6390526711721058,35.177780798940894,68.17944959296244
159,4.654964289416846,57.02994866232903,49.08137678720869
160,1.4028563989307896,60.30488090559779,71.92375427985623
161,12.303340337942558,55.944694519932035,60.70205261679286
162,21.262811052733333,46.006474543165496,47.11820591703822
163,2.2136929105522674,46.33768679451514,62.48078324671582
164,2.4400684101763996,49.70193425286458,62.92455357023529
165,8.066502788287726,52.61371538642113,69.90339635646626
166,17.61979081572717,65.51098403013911,64.83362749090278
167,15.666167481582459,42.71944606527072,63.0761826569295
168,42.66706818732697,36.664842091376975,56.56801056983568
169,19.270408454326933,14.436133214453282,47.31950936199361
170,19.024276779618923,50.14012837763703,62.307562894974716
171,21.70488652802503,57.22021794075886,41.14403476223245
172,12.45752073679176,72.71663153826489,47.930448776066626
173,15.723773894820425,64.82202234402273,50.10895593164646
174,33.011000673989585,56.93992237758677,64.3288851288076
175,11.947222082247919,54.91744431146664,49.733059979355986
176,7.537497064598188,51.963430207612994,71.13077044500541
177,16.191288897301867,65.80217756112187,58.49745844205717
178,10.948026213535785,54.822998324190564,66.34795521953464
179,20.144905814188924,35.091978109335194,44.2433025841289
180,40.04481781978599,45.59492999111957,56.343188697140846
181,18.259647445009556,32.65264883916398,46.24451727699568
182,5.273349987805926,54.59685987407572,65.04714218512198
183,5.959959673939803,26.981400250926967,56.805202665646206
184,15.667425824603578,47.29938893722987,45.0347491497111
185,17.69015371713491,19.257554375829127,36.44987886359758
186,51.156631045812695,44.91143165433935,55.043387208894394
187,11.204165742751666,48.76300244603989,50.76232083541385
188,8.875693566707756,51.90407867791766,60.303045044571064
189,33.53804033629094,43.22845530358284,36.55620822895645
190,7.666416964621145,49.88942510227516,53.42114077243483
191,25.522280503528457,49.20180070748301,53.26883221835909
192,17.279272438718586,36.58844895995294,40.980759991558116
193,5.35320744709933,45.721364875177244,73.19317294486243
194,8.265076302930611,33.286060226848036,55.52052505543856
195,20.707803389732117,58.82996875082397,42.760093737053786
196,18.665493965037633,44.10090464210865,49.3048859525198
197,30.262188334742763,58.02392015599719,56.98694158383728
198,12.467863213541861,40.45551411344244,87.55823007850422
199,9.842095216058748,41.150851575951286,59.080392859351385
200,15.553549499207328,67.5760772147755,43.92968884553894
201,7.220269063750815,39.76715099164268,61.00374784343403
202,29.693153966437,45.90622011119372,59.1041718907323
203,8.327640088145687,75.33823003036952,65.30368221867975
204,21.44921665100102,44.86417623101662,49.17482743236644
205,12.426337015794816,58.32872767317445,63.489175744263875
206,27.425974240986676,44.22379291807767,31.62711273189299
207,36.910163996633074,52.659523360928134,51.97202814758168
208,25.190799552333427,38.03858267824274,48.31350025091979
209,24.42847104561165,42.083301339086255,44.835174282616734
210,10.048053997002535,54.00893240013144,43.873819602973555
211,16.28196540784145,44.869446447564805,52.792426418506466
212,12.718502292818673,44.923770179471326,50.01873607632314
213,25.298692317318935,45.492926044210456,66.99531634327488
214,26.926971221652813,51.40490612386984,45.88682960930594
215,11.66341393309045,53.45577254097681,57.16483421810668
216,32.3668114164754,35.04371611762655,48.78742623570244
217,16.227470691777935,49.91365856669599,48.458865941059024
218,37.04029953194372,58.93494146550912,66.06172975007827
219,1.7815724213518207,40.34468127120984,68.86643798893326
220,9.243908065024382,59.918632496604246,70.87515417588826
221,18.71769104722936,62.411739890791175,41.13054479306928
222,10.498089595573758,39.861748612365346,47.749839867991184
223,34.03576132240291,49.96677842247372,60.95104618601944
224,18.39133605935246,39.91637011483307,57.00488318953488
225,45.00998260839218,21.60291990190455,42.956171041520875
226,24.486821997568075,34.730583978205225,36.44209138858268
227,17.754580629687894,55.41254836785167,57.10432762849895
228,3.6368921334925473,62.310216923611236,69.16335343054887
229,29.92295815365885,44.01937430594374,38.93623833589251
230,52.492764012035515,46.216925830583875,54.61137925058977
231,6.610880473829184,60.398998377650756,55.60086820363845
232,13.872261116590842,57.01429158774339,80.94507245766225
233,20.854152062230384,62.701035061474265,51.622933646729564
234,4.217790843950127,14.397976792240538,65.75288478809648
235,10.33819052735044,50.28939506393559,55.40816454306758
236,18.78584616398359,50.45913223348772,52.25594234297006
237,15.824533541167641,57.17911358265046,41.798240426606355
238,12.090550629933944,37.23308789111439,51.407058989503135
239,-0.786503877843975,35.64130745905581,68.61357962709641
240,3.1866371413870667,46.2632037853251,52.90263650033898
241,28.06318955809048,54.054332795113005,56.9584792608098
242,23.686339837179972,51.0732411901019,43.23885928171679
243,30.004422686566517,47.48196563409712,43.894027676626166
244,21.93348828936235,41.697919033102195,42.54211795427702
245,9.932438521616593,20.592902197237038,72.49730118164209
246,33.90224182409369,53.10942525196889,55.654838659707536
247,11.601953419224046,66.77219878891843,48.038296350792564
248,20.57210778331107,54.698012454241244,34.39963867004014
249,0.8628224178206727,41.25483032893522,72.8331852169441
250,9.276316761625244,15.645464576764445,51.51103884658913
251,17.43506200967718,54.47102208428736,54.660074321470574
252,18.61728915967822,53.279060140104725,42.82578282961363
253,4.593861770957733,62.83479355155784,66.85235757230194
254,7.287731048426373,67.88412502485595,48.28298412968346
255,11.72376820264547,50.33916249786695,49.69637427791298
256,32.35411271331884,47.18658217592736,43.40445459753554
257,8.666295991783857,53.29553812691335,56.32697918128155
258,7.3321674550753855,42.6136268969574,56.292569047890886
259,15.04978543395944,47.20739694224389,44.34012754295868
260,21.74909744131595,28.70020267666795,48.7418211534721
261,43.33248852966271,65.00173064685401,43.15230495878355
262,33.13718261072179,62.62289923131867,47.32410474739539
263,12.903790267072536,45.64640852110124,65.3876435130758
264,37.794069723787715,36.583559188712414,41.020899814554596
265,60.956783914623905,39.89249242918153,54.763813377073326
266,28.411520053988134,41.59965992600807,59.03331290502947
267,10.133647586201294,89.27417239373237,58.600883406446535
268,13.29577050313579,67.03688224063428,47.489243630684996
269,2.50640424798258,42.38593029324851,56.166475604460686
270,37.23831133020295,50.48300518575237,59.42998901130212
271,33.69750950341385,50.2775970311456,43.68718022554447
272,26.40536541059687,81.08691956828746,54.557721248365866
273,21.196621037985715,60.05043016549797,57.58620772617385
274,3.8671381802816986,44.79866803774389,53.97913540332324
275,7.4506001820817485,49.56477323596746,50.19788716967068
276,7.732651505094679,39.5463979851961,80.59596471505992
277,17.903088996061243,38.80162842216829,46.44592556412441
278,43.569320042227226,34.8513475600262,35.078826063538884
279,18.690059364040728,35.2275506813476,63.11430904177022
280,27.014213850434455,54.836623183378904,54.45236869930212
281,13.788060417895917,38.810536789678835,46.6549263028841
282,14.20992508620536,65.23485716989808,52.12957227470033
283,18.828200813774014,60.318698557320516,48.81774909883027
284,13.515498336830667,69.62866841392098,55.56279283060827
285,31.780301144882493,53.32417186066368,53.39966365879084
286,22.060221391950055,58.692903022749704,46.808194001586685
287,-1.146288019840698,57.730573101127284,75.99612417701182
288,13.207890846970665,89.58944493220818,62.324869941030755
289,0.8007135197889808,48.78217491630934,65.92806530007434
290,27.18099840097119,51.89680484598104,53.16517358664276
291,16.229163682168497,41.18467800841144,46.055358440932125
292,26.503960386073473,47.79180449811125,39.706574268550256
293,6.469550585538695,46.55086365260014,57.45979287629831
294,21.6192723507216,41.824726967932044,61.46513174968434
295,14.365957747042856,59.332082984896594,57.27027440363356
296,11.615461024144905,53.33180802322514,62.871956227471316
297,9.015653228060104,33.949190534544414,67.05671520135273
298,24.46300235428394,54.871845460790816,55.29857681922229
299,25.406244651234523,50.052525094046494,59.33182420778561
300,33.91610625509434,54.74382651391053,51.02627416223969
301,16.146541516754063,49.55584590168703,42.68653662718281
302,5.320707879201088,34.475570269641715,50.62386739758328
303,32.898960383194876,57.841470137310516,23.366429993210115
304,2.0988667361837035,53.87726299997374,57.28993475076299
305,10.447100153512615,61.06459593489171,53.78364891236001
306,13.945750458253157,41.43438867152364,67.55224123582965
307,12.144722335808055,45.76823017379691,58.33546554349761
308,50.63659827700985,56.04736621779133,36.34185460156754
309,28.449474230074905,61.384496545676335,34.85553474632433
310,11.287107377142412,45.67340501506706,44.66162318770964
311,3.8124897272334657,37.49314430603909,63.12669968268084
312,14.52505578694778,59.104414107480224,54.974370264818106
313,11.253224692618904,40.82302143113198,50.869727387018784
314,42.57073027446209,50.056493475651784,32.714107508430956
315,5.853045393948264,46.93880206137043,74.05802592045518
316,25.61840472070803,79.76433111813515,72.06266722463636
317,33.79055861151995,41.225017350927395,44.6487215127469
318,20.517258428641554,41.48732254534846,44.98770440971952
319,14.137646907180752,50.42137633825091,59.32849943824546
320,10.41783216855429,58.83294906702228,56.4887041738277
321,20.505401772998418,51.605296041032595,47.094265520326786
322,15.871346209311152,49.70472324343085,41.76584638282758
323,31.228515656325364,53.15831788260937,49.8160896924189
324,5.759420346887834,54.39991860078723,64.68937924282633
325,20.019488989598557,40.23939427476834,46.302069624619065
326,24.00253825306501,53.95610675841226,60.69574632522496
327,7.916104995437356,43.54379118710355,61.99363435324489
328,10.572109146530423,62.6152005063609,55.45011506191883
329,21.289625939773785,36.77478903539485,42.54585744069665
330,22.66763798606751,38.638798050174735,51.89381787545904
331,6.2111647078798935,54.15792079152998,62.95513146501987
332,17.83109969354179,51.362598049135784,39.09681713314235
333,18.787030080327867,55.23278685468292,67.72724722412059
334,-7.990036874605893,48.07493839328179,74.38976991290471
335,13.229078942038754,68.97950885893374,39.11382441983773
336,33.279981778788866,34.72496758572111,30.585657715646978
337,7.9536746114673464,60.333621915824956,49.20057985613379
338,26.383233097239856,39.36328348837202,46.60593806883128
339,19.411194407083865,30.895132034399364,80.99567705958432
340,7.275567474493779,52.742030231865236,43.52011309189148
341,7.728384119894665,58.90753785823148,54.70473333089617
342,9.314519405425923,62.4803503267092,52.75799262227643
343,25.58079606926929,22.504568340930035,30.633178928437644
344,0.029062327114191877,57.94024987275928,77.46804103848898
345,23.632392518941963,61.951389583391986,60.77898492236757
346,39.36850178044216,42.28476695005074,35.16128687547693
347,22.737322188602594,44.84382292844484,38.8755727219612
348,21.053994514487936,73.24141370487054,63.66647437232742
349,15.373085987720124,51.12870399881345,74.90528501630408
350,10.11141223580183,49.02580234791216,54.19277155682904
351,13.164792486693784,50.73134047732368,62.12430050502758
352,28.537673070900695,41.2856594470492,45.05540049785189
353,24.085772513394712,68.22674392433744,48.88062122163689
354,17.110125974283967,43.45898990774721,66.54247383264331
355,11.240742629802117,49.57757682332901,57.51650912354529
356,27.471712601770793,57.72760992659952,38.892268714797055
357,23.91228258899884,39.987762759767264,29.466324309251316
358,14.617855707259535,49.163320488564274,38.43468764967155
359,14.028921922077718,65.96279567610587,58.96743520783423
360,17.59790602534984,41.22437540318371,57.219998588653795
361,24.627043166115662,61.28883002364824,47.275824324507475
362,33.87895366792646,43.71971892425093,66.118678017747
363,16.53981532430849,48.387181757319944,51.86434744937406
364,12.143362678440413,54.36708846783062,60.12985506063185
365,16.522458379832948,47.387216853609125,40.30531674881022
366,53.27707003442656,34.54153282948603,44.44816010270731
367,8.537945004148638,60.827329227274674,53.129247155312626
368,25.41430222611914,42.49975391536151,66.72811929509915
369,18.84656865635254,59.5208786753215,39.33059411927226
370,7.58199035857714,44.98347449264916,52.73832017633635
371,12.70292826886887,54.70885513943985,74.04227635751384
372,14.300654882172314,59.64600547300033,40.18711918061367
373,30.06346085595134,65.6937873556809,48.07507287868134
374,14.530560347460872,27.356313270392306,55.213024223084034
375,34.90764559393257,53.07693020604313,57.55357232297085
376,38.69483242240052,50.649465337900466,48.09410394243461
377,17.38297126482904,63.51703359361748,47.564627949741656
378,15.76413600449561,39.82814433514897,56.7631831813778
379,2.9335846056053483,27.411343430976693,61.33368712311593
380,24.63514438908933,38.21668453226721,84.77948885634568
381,20.20589258691817,65.11698090381012,45.41384717763178
382,13.610607591966941,62.416781041965365,54.23120237558
383,8.64213960039524,39.37365973600582,50.69552949518016
384,48.48218414039323,50.93107832147792,48.581976173105566
385,18.440787743275084,52.077913616346336,72.63762917506632
386,53.26250824217107,46.0072058307823,62.44648849365048
387,20.731395477142694,58.5921908932187,40.09007877562624
388,19.293355096662708,51.26858326962143,54.120344192045515
389,8.86159448779675,28.281549132890508,52.569199425426724
390,33.777936660328656,53.245272108223325,50.781604672657075
391,54.925806675007834,64.02309136398353,62.736759576749265
392,14.101780967394793,51.28495616776499,45.06620849684913
393,24.27907031424694,40.5415465052526,53.58520531961493
394,23.22798271973098,62.52962506600079,57.327016685612676
395,14.782139753483287,76.83711954521965,48.256219516821986
396,32.67943250854192,70.58098782162219,46.104083389997754
397,20.90443774648839,59.11247669165207,39.063566624773145
398,18.355935265108883,66.21292170886177,61.889578682286725
399,33.94389868434831,50.554197990264285,47.365357612212904
