unit_id,JobThroughput,RackInletTemp,CpuClock,PduLoad,DiskIoWait,do_pdu_balancer
84,34.32502532463312,40.35944851750232,36.55586598476703,54.755994312256846,52.26725270757444,60.0
85,12.430246330041145,66.39613701858536,45.335719877181155,60.014445483125066,42.04972227801572,60.0
86,14.857666731926491,54.205243603041936,56.13500579624833,60.760119500048496,40.44262379661585,60.0
87,7.322436632996098,62.03303305663636,44.11537537362022,60.48072481786529,51.17410489366108,60.0
88,3.6677293632559076,49.76914158572721,48.45019700189131,65.32740266897262,57.466601883000855,60.0
89,15.661058761069157,70.85416597866795,50.80890017049499,62.46774306563242,43.30285207000652,60.0
90,8.997104141829936,61.750786039145865,44.2372473898211,58.680835433455265,63.42800325850424,60.0
91,-1.5490310022676623,77.57350597275224,63.14204122441971,62.29767443123268,46.00244212624272,60.0
92,-5.893827643702922,63.53449376135862,49.6611427452696,61.466205347605566,66.45325961804181,60.0
93,15.163302747529661,61.101067040681265,62.00587628687995,61.09744582643946,60.64071472432053,60.0
94,16.793619621885174,58.87398138673174,28.82649535981303,61.69418223291826,52.98429098295338,60.0
95,11.088249166671226,64.10675718660222,59.035926495231685,62.81212131673151,57.055302669490665,60.0
96,4.569840317040608,66.26171728075295,65.79075206203511,59.70398162250978,53.4258191684211,60.0
97,5.354036279677505,68.3067034047931,42.435897347657004,64.98246828628525,68.62087485789749,60.0
98,7.795152220808445,57.079823521691395,52.590203833897505,60.00273198958661,52.38832388440686,60.0
99,11.39776789709862,58.57986594569169,51.528666530333794,58.895796517757134,31.991009795763016,60.0
100,18.586617712474535,72.33989625914131,48.90067682679167,62.67126952055222,45.55800764538686,60.0
101,18.115013811102305,56.83427770683363,47.85493347984121,63.456206577332686,31.789258289079328,60.0
102,13.387346881547641,51.26981567610099,58.946422451963784,62.56087212276178,13.85749600502584,60.0
103,21.70200221781631,50.52862531984103,46.63189918307607,62.93463074277637,31.23487428837673,60.0
104,23.105229204923,55.736920675629676,54.02981082572224,58.610981096214246,68.6730056419268,60.0
105,5.4711522621671,54.76703377278415,57.077842368172284,63.30782851705919,38.08340046398326,60.0
106,26.93553878550778,61.70446172969387,39.49977264619464,58.16227069785588,41.57975598778523,60.0
107,24.819421887183363,45.995569319482605,52.088021467425754,61.99748177497608,31.943000357582022,60.0
108,19.612066716540006,62.086914571499236,59.90810524720928,60.13761345318986,50.561807151641496,60.0
109,36.000456981485364,52.584927203801094,41.66113908729938,63.57247425849775,53.911998858310305,60.0
110,9.438076129948186,78.4201233275309,45.92990722060733,60.202140686464276,38.27483608042114,60.0
111,15.381718606061852,51.05197778307888,48.16758505832062,58.891982839241,52.34416501724435,60.0
112,28.88752957382572,59.58188240018734,48.31041890137406,61.77998055364817,71.02350006926044,60.0
113,13.033990055775664,65.58734476073141,50.04218454268043,61.00551063759954,42.9597003111382,60.0
114,-1.8072648387891381,85.75275568492066,48.38031141564268,58.34193782243274,39.84257024019693,60.0
115,70.10942827446718,33.1681483613948,37.44759214848849,60.3734983914371,32.32125872371181,60.0
116,7.535669604065186,60.49174701941953,47.89143164482759,64.4729073188279,45.953783249149524,60.0
117,11.553079523027158,54.1748198534882,39.92641460965071,67.82300383617867,69.4287560488312,60.0
118,21.77497472929509,64.95137373060372,50.59948428951705,60.10400374522059,30.92899873181126,60.0
119,1.9906885379647035,87.35038927574112,54.93979487938689,58.39929726748124,49.91767222773086,60.0
120,18.384217491852684,78.62449104621768,36.60414172790758,63.57338945573137,35.845546356221874,60.0
121,13.866277877461457,47.51097101852835,43.786581752012815,60.366691987794326,49.418566377767426,60.0
122,24.900404428212468,67.62578207655768,50.34051359315028,56.07784486797595,55.58947121580536,60.0
123,25.087896129517105,55.71204535908236,56.24783424927694,58.41797040229723,38.141886613984845,60.0
124,6.820728096066447,71.21078642940999,40.147305743605415,56.47334462348789,53.56962545694617,60.0
125,9.296581050096082,59.93419719605775,49.411468998456385,59.01299895746709,41.112603760883616,60.0
126,21.680958669652796,38.21952449439358,67.26983033669023,60.51578408057641,34.208439821444,60.0
127,14.954603114360419,58.80921960762218,59.392585434028014,58.38460139299425,45.68700276674495,60.0
128,17.71818422859658,57.38202805865024,40.46131449811051,59.26961311259973,56.28743475372817,60.0
129,14.525917305417689,57.453522922396914,56.84174700982151,61.15124204383217,46.077572548323225,60.0
130,26.686302082503325,41.87175476489277,40.129028159768026,62.37621813519438,56.37619818282103,60.0
131,10.599936700077992,53.67538169155869,50.49825878008495,59.788091695294106,53.79686672283533,60.0
132,27.780823293797894,59.0967793062765,56.990428026892594,61.81628040154961,50.29805574413182,60.0
133,25.105178596649964,38.668628858725576,49.93313410112957,58.745254300707956,45.59139011384583,60.0
134,17.391331302381687,52.143106566874366,45.19687120194205,62.46062658550637,59.52964862379282,60.0
135,28.461406786238598,70.7748941810683,50.96731630127424,62.83380516144389,54.51033224441576,60.0
136,12.742427029048466,54.449357137893315,54.3077633716036,62.16712097365027,40.29872231882775,60.0
137,4.3544662546257715,58.50393974768618,47.66691364082079,60.144259516096575,44.133993683796085,60.0
138,16.870726618001452,36.19890797241206,58.022285588190925,59.691263945162916,60.47725109204628,60.0
139,12.760767380807085,49.96209799314055,53.4472269956737,60.860630900195765,71.70180636965385,60.0
140,10.131324021114096,51.033449494813475,50.85047825087124,58.038621499793585,70.54878050735137,60.0
141,12.0345784192231,45.1559692735507,61.56927508479475,60.95196565330012,39.698882661817315,60.0
142,9.437853148628761,67.15299074943361,56.81423353249644,57.07319658890074,51.79592597424034,60.0
143,18.555641793816335,49.83588396540164,58.76179699431679,65.98103731977012,51.957444895220284,60.0
144,3.4859106264524478,75.34294861242098,54.19610663035825,60.62127369721643,32.93495584987086,60.0
145,24.194100601222743,36.94084856932363,42.502618735470065,57.95972305515624,52.77427455160251,60.0
146,26.035554711572942,35.81732229641083,49.064434506392416,60.130631688163284,67.31912911613631,60.0
147,27.72143576025702,47.3261335532315,48.32253616487398,66.54692005439841,51.47799168358616,60.0
148,25.32979434824623,38.08847928488586,55.87346616027826,59.51756896290416,33.429907804977105,60.0
149,22.95579655805185,45.38251302806801,56.85251816246234,59.816959476245046,36.07658113307923,60.0
150,22.3817700665019,45.23432239155899,52.810210959758685,68.40921675077333,45.5702245965075,60.0
151,16.729276957196962,43.10224536525309,47.17791572187445,60.690337720213584,66.9970481111857,60.0
152,27.20910428192756,48.6815142658275,32.989150419811814,57.80356473321043,40.06004863251906,60.0
153,18.23607473386283,52.71612159521003,55.68513470485838,59.39094383778838,59.8713040670085,60.0
154,22.457233232241865,39.321782548277525,51.29954016741999,61.52065498913248,43.553046513891495,60.0
155,8.97821051895694,60.813977512793656,56.85387088683106,58.5142632210623,34.60760222195237,60.0
156,17.476296364965517,57.225057944776914,38.31808887333522,66.16038612585461,47.38160366503955,60.0
157,6.105886741649695,61.20899257685852,53.85364373628801,61.854477398437965,51.80382994822755,60.0
158,13.469458341546137,66.29209443658742,49.13440011402104,55.93851319029654,60.24253334772224,60.0
159,4.383867889747803,74.86543705381084,51.57506147834386,59.45432564690235,32.290252624138866,60.0
160,3.4947852366769654,57.72510743154749,51.47859996569181,62.9794776641358,70.52315631783853,60.0
161,10.13368791238039,62.38243392536828,60.834334998196624,61.400345488367826,58.105155463308016,60.0
162,7.199792372439931,72.9144473840147,59.37321808240139,55.626476786467606,35.71315932483982,60.0
163,13.037542621677657,48.47718850418788,43.77682912617251,57.19916114650271,59.26349137717645,60.0
164,29.01093941367657,55.83159706940594,43.3813794942804,65.98251705461833,41.39663229196579,60.0
165,21.119230162815427,40.833839378834874,51.32362497637583,58.20837049764911,50.02069619815176,60.0
166,18.999580629822592,47.63879659969397,41.22476237410004,59.7434430105628,31.347298583563163,60.0
167,25.848009699476943,54.89158481831183,40.495156174783126,61.155739210799126,57.812071967295694,60.0
168,35.17331528541499,22.691454020812657,43.937415629042356,62.76612212047407,43.43651731621638,60.0
169,9.738721919919092,65.2816291480478,60.64573074879371,64.2364410601358,61.726778797817154,60.0
170,23.849260299381196,39.82864803013355,47.501081078175275,60.80507397887512,45.44990394420002,60.0
171,49.457252572782345,54.851717409099095,53.29356795695253,55.63060739930904,53.62988481344394,60.0
172,23.285870766630207,45.50277705888145,38.795708233571425,60.89349441276723,59.38165040920248,60.0
173,35.27797596247364,41.111542727628844,37.74790315463765,58.29578902894356,62.82834958016128,60.0
174,7.1293383094627165,61.57143824183037,44.40512435409671,57.31294784291796,52.35664220982016,60.0
175,13.545591118637642,44.23909327212567,47.43775503097228,62.16752709728348,53.802416082687444,60.0
176,14.27198614782507,56.59841380410426,51.26148814606479,57.441429577926804,63.713838353670404,60.0
177,11.652581362163183,30.418900152465508,49.71394607395047,60.710016263316426,36.51092856300468,60.0
178,15.190004885631058,50.099457938132865,52.411860361721956,60.13120926095152,59.14167850107188,60.0
179,14.631129794148528,55.04818365160375,61.66689506907699,63.05990568160094,30.299364009021225,60.0
180,26.07524482585594,49.09408721355152,55.055237052255784,60.053880078611286,48.33744968888272,60.0
181,-1.3215612440967988,66.77056748829199,49.27956449561004,60.494463622125096,55.21321781361758,60.0
182,7.510095271938771,74.64821797267247,55.249922935430945,63.21222651125096,28.080974351011214,60.0
183,16.15739944314751,58.60663250716847,44.07000719272395,58.03070301651551,35.274541768564845,60.0
184,0.5732242521699158,64.06826334684025,41.30030340590888,62.10249808149725,29.71561742826238,60.0
185,13.549686040194914,57.844147541667276,64.7758903350787,56.08282720261586,67.91121189103924,60.0
186,28.468200558302186,49.066737316132176,59.09799263956572,63.264412390189946,52.7484486866297,60.0
187,8.002722022517242,61.11972375547361,56.00395367006529,61.61788773235727,51.46215766086384,60.0
188,13.369211325170703,67.78859685628322,45.175663882353184,59.24198297708266,36.02442137931793,60.0
189,15.313544430140322,66.88986385790466,47.28489956820926,57.361879666940794,53.9945664950451,60.0
190,12.082294874954925,66.19043408504976,46.51556200015708,58.89318121803075,57.20679696245771,60.0
191,1.3904286904559278,85.57926780874436,50.47774174685089,59.43506349133538,68.91264932575145,60.0
192,16.554283748964124,39.191600801438014,58.54709823572064,58.498664521726056,49.80756988042474,60.0
193,40.438088142740874,68.99984489584732,52.144167392755634,59.39961167361645,28.57374499403034,60.0
194,21.611962594860703,62.93140297687422,46.929233404421865,57.70115739695802,36.22046077293357,60.0
195,4.211996145045202,69.56845240003916,43.86717575964398,61.6245997521261,54.27867276480546,60.0
196,4.761036065480247,63.6340609908989,52.99545679617554,62.452430303779906,66.33096106142511,60.0
197,18.57617829683253,60.472645761932135,50.5863329494088,56.55263147216879,50.90785209153048,60.0
198,16.63346338856925,61.03171998641424,60.57053269995414,60.94737368053694,60.08702959578576,60.0
199,4.230487536688875,72.53582404148912,52.975305129822566,55.48192459747746,56.663003951486445,60.0
200,19.356675047942485,47.08439781424115,60.367214697859616,59.7112595858226,41.034793210652246,60.0
201,17.617658244257967,53.62032541524582,42.46055955084391,62.953245853266075,49.535974976594176,60.0
202,0.9420628239432522,63.74403125762338,61.562541544542455,59.00803472334636,48.62054507259022,60.0
203,25.151382269835132,54.16847269922989,65.95352871307641,62.07403363734377,61.00907225293875,60.0
204,22.04206549297486,43.64185177098932,66.79243329481963,64.6449562947078,57.81554392951836,60.0
205,4.328572384957214,61.52595070992716,45.36584608494657,61.679984708025856,53.853934033713124,60.0
206,12.70234936277678,50.58629432143283,56.56598745469546,59.674606037622986,51.46571040623133,60.0
207,25.780717227579178,60.41166516976671,41.10481022987096,64.13344065295642,53.87033659673308,60.0
208,15.673758819610914,51.274023969640176,63.080994104997465,66.51202755171884,36.37790640585889,60.0
209,25.18891286329953,41.05260584047104,44.242874256001336,59.958153264133465,40.73622350281626,60.0
210,19.080571265694534,52.33749249302292,47.51904235223305,57.1428045518418,70.92261511327612,60.0
211,21.108336333125493,70.10763387164073,39.989830354177634,58.8644462055124,46.26536420834832,60.0
212,17.294326631615967,39.36001082646859,33.23019389515131,59.189903502580776,68.23966874054055,60.0
213,5.662563186275386,65.00867134087416,37.13802396047657,56.183607228165826,41.05768288110925,60.0
214,19.95524681025183,36.70437880537939,55.23116876148826,58.24205424807626,40.77861164629049,60.0
215,17.360655453506837,57.52414048181113,39.57672259138948,62.10175220628025,54.56470601234237,60.0
216,29.629382504612515,54.5307506465605,49.53285687628853,62.98409289755168,46.36417807406012,60.0
217,21.17478288307164,65.06312468631401,47.77880746559482,60.25876172566472,44.85844485488725,60.0
218,9.825548988454145,42.59457965947891,57.06659177740825,58.479523913371075,61.45268598594175,60.0
219,-1.910600983540732,74.29192817566145,56.042697119397495,65.61465960162971,40.32226293686749,60.0
220,23.717465648216162,59.01127321489361,63.99815458254207,62.752866120118455,63.002779667166735,60.0
221,-3.4970600471114084,71.18327485096493,52.54260886839383,59.287736925035105,74.28761757564529,60.0
222,-7.021691649070966,98.14562624181701,46.62413615562061,65.32795724103228,38.82375239363224,60.0
223,0.03960925183739583,61.1264578812336,28.669440886353883,60.73648932936928,62.00770416524323,60.0
224,5.638875412257543,65.75338706711086,46.33965194910352,51.86148308389753,62.66716175640425,60.0
225,22.730438143122875,56.81472220922132,35.36089242680186,63.07615992624306,46.223272785528195,60.0
226,3.159329935266703,66.79200023601344,52.26195692123389,61.718984937147056,43.02535014221862,60.0
227,-4.312855769772018,77.30604217027651,53.38189353111592,53.90526989316672,46.81886032235448,60.0
228,29.806323569942748,64.60263802884951,41.40366696739808,60.09757560601608,54.66719567275749,60.0
229,9.533676612043697,60.379209276778575,54.28448060551925,59.668755248773905,38.82381906457916,60.0
230,25.16537328346931,55.29575322523329,34.37130797921069,60.83101406304377,55.62908724087741,60.0
231,15.193737210983182,63.453152323217545,43.78128368613615,60.08771927121936,31.042685860168497,60.0
232,5.599641193815064,57.6419370109797,58.12940030664336,57.51871256726165,59.080085101038904,60.0
233,29.66085812998891,44.75853020579818,45.44770808229117,59.08913705076682,59.14001370101621,60.0
234,39.0735364929914,44.06866421257642,53.01736948580022,60.19054424662728,73.15228479371733,60.0
235,18.210287263852106,56.87582135714803,53.797858666815436,61.851492209170175,43.091595127364585,60.0
236,-1.2912071647832728,81.85460688154652,62.18306716733596,62.634103235188434,60.06785299050718,60.0
237,7.4195897157605994,63.53685756304594,43.68762771222308,60.62363767793656,33.741029966688245,60.0
238,9.27532830125648,54.93506168133551,46.98529234940924,60.63501513028275,36.2018651605508,60.0
239,8.24089944078935,57.82161254409192,57.95135898437214,60.861301779357774,53.75719263712208,60.0
240,39.54677720616474,54.951975306721906,44.692876393022935,58.28719517038668,31.27637605031757,60.0
241,16.65548649339658,47.17231331084163,53.46584866345404,62.59548030304644,41.83832316944888,60.0
242,13.235249638502353,37.55189212046873,72.1230482392749,62.915929780490146,21.8655502695128,60.0
243,33.65568881260629,23.543553602052086,46.04213664577408,59.81685252498164,44.39068444593204,60.0
244,15.34304283296296,47.3845559490875,42.59271190662776,65.01389438413494,42.033910878686044,60.0
245,22.113665798541962,50.95844843895595,36.470119061232495,61.6393929023408,44.51441257704424,60.0
246,30.46626241369077,52.30197975055478,60.980538232331334,57.30704803976195,44.20893955008528,60.0
247,13.786353829624524,55.777235939531295,53.98175086812379,59.01248101460757,48.71372382053573,60.0
248,13.27983581417077,59.53838626162524,43.523178063411,57.12067042637098,48.189816944306095,60.0
249,31.219908099507,37.8725500297158,58.200646308531695,64.69060993866555,72.50098767415842,60.0
250,22.79880942015913,64.51876927469661,47.20655950243992,57.96941536918194,35.229703350664174,60.0
251,18.57680841251578,57.46811820526834,40.44614523579799,66.72790038831735,28.450708913400362,60.0
252,16.1725017915426,37.6583357257518,41.62728532176577,55.586151486749905,59.58476251186504,60.0
253,7.477294173995903,67.98158997015076,64.25827942213536,59.50560551891088,37.38870016480399,60.0
254,9.672290595614268,51.832992538319544,35.80931310654981,64.83738697876994,44.330619106118206,60.0
255,9.565823322315186,53.041434725991245,59.41107123676339,58.6749695214102,49.235944283051104,60.0
256,28.969956665507855,34.18622982121163,51.85664087291278,59.528469830523875,46.04021356202835,60.0
257,15.746086223185328,54.54260534668552,48.58731647686641,61.287979067953046,37.199815441468324,60.0
258,7.093553562388433,45.961908041489835,46.57430600711767,63.41696426987878,50.348982373740355,60.0
259,20.934358241437618,49.56232668240705,44.50889604213151,61.39350521593257,24.182248695115305,60.0
260,17.361419616444238,68.31170710273723,55.47253629373391,58.09624117988291,45.65158637401145,60.0
261,23.012710374601166,70.04471188577394,55.261318691998824,57.005235357042416,52.431325640792295,60.0
262,7.460880260969342,57.29520489933376,49.77216057866483,60.925236903268626,65.79656861460816,60.0
263,3.0980503438692573,76.54641606485558,54.44937307238194,59.1131335209856,51.20710494955308,60.0
264,30.88329367441559,53.542487786144946,42.61918480066568,60.19914737506619,37.88989596819054,60.0
265,20.893184933359006,42.614361019618606,35.11197217133097,54.95162701333048,34.03160266441836,60.0
266,25.79237048964734,42.74018851356597,50.64122282682583,63.2261827780269,54.11602228619488,60.0
267,16.752793312008322,55.629542429277905,53.92068004194505,60.70120699953127,60.40730780872131,60.0
268,10.111405885259945,66.17369749532743,48.43584444106364,52.6896327033527,27.48298396088994,60.0
269,12.582593414617943,58.15080953561505,59.59395387123246,58.34716922286706,32.49190453140342,60.0
270,3.0095823355454865,62.4155136650513,55.93935703212562,58.41170401422836,54.12703820740037,60.0
271,10.39754878487473,51.02542258456443,42.02158316678672,64.07998459484759,46.02914437479843,60.0
272,9.394539282803024,64.3420713288736,43.12976415270288,63.21226943563485,73.0313034634553,60.0
273,13.057548084229666,51.29656268925885,59.25160596735419,60.97514665889394,58.47075325186098,60.0
274,16.718364641797088,60.10778928591913,51.18648967811747,58.65630115905667,64.24390255952348,60.0
275,16.34682101191493,61.417654211275085,37.80051729006187,61.784597108224375,69.49522430305024,60.0
276,19.1638220276075,38.736753049702166,41.79417863887351,62.65773719651572,39.39074690352334,60.0
277,23.39990027626484,55.51483835955247,44.79635158058453,65.83989330083256,60.271335029135244,60.0
278,47.045631698665865,40.059107426180894,63.349285804723735,68.35818699742862,51.21803375051577,60.0
279,-8.057969804047419,75.8805544748217,54.262924695717516,58.63423532496176,50.790868800245306,60.0
280,20.173308031202854,62.433116076140564,52.93204348128945,54.89487058414374,66.95609231542785,60.0
281,13.266333164371527,55.27494934138184,56.662988777904424,53.217694891889245,57.44540194560521,60.0
282,11.23232732465862,52.561926359086044,46.26238320575689,63.4963130441695,63.66980676437585,60.0
283,18.164456274017446,40.51283710874803,44.727444537021185,63.19098288250578,39.579942920533824,60.0
284,16.2787068296505,36.73294983114004,43.43004808841207,61.75612154049671,35.42342384480392,60.0
285,8.935545147380392,50.91522280014565,61.798758513954255,57.164926495087755,58.94397298243904,60.0
286,12.568401915547797,42.643114181062515,45.83675036197627,55.80174690199023,43.74210029883623,60.0
287,16.36853307782311,45.68700101997168,48.16239904676869,60.82364745047392,36.42498139520475,60.0
288,11.995149406553216,52.57158452831614,57.36393411132186,61.23450485993111,26.436869517626626,60.0
289,17.3499297713213,40.798264211330086,52.31161821054273,53.51094488483836,62.065937613546964,60.0
290,8.367624616617224,58.78139584295521,40.22114932120331,60.81696540880482,44.58646696502065,60.0
291,16.95638768630646,60.58151260664101,53.845209278058896,64.56445376777206,35.62177702518745,60.0
292,33.53233244200577,50.35316530851122,58.189966491707835,59.85677553118357,59.34457728707634,60.0
293,4.7288138979904275,76.10184090495542,64.66886383031392,59.96823681701641,56.97267026841319,60.0
294,16.08444929253956,84.62134505592984,47.992937106563055,62.94625058490717,43.76435297646831,60.0
295,8.776484772388157,66.2686788475871,47.59286014970928,59.28111727934073,59.76176365946362,60.0
296,16.213925314479788,54.91037402533723,62.34089549343631,59.6538512709547,77.81918994670059,60.0
297,8.18018245809735,53.1528396843015,45.10513501356862,57.470893745167515,29.984031817920112,60.0
298,16.3801815877077,46.045597855773565,19.42633709455605,60.08352369236846,48.70355309698225,60.0
299,14.77389354551491,48.296093683255066,55.66859030383818,59.996542193876444,64.57634117428923,60.0
300,22.037127838982205,49.06307757846716,55.873978340916366,58.73602215812808,49.66873625888219,60.0
