unit_id,JobThroughput,NetworkTopologyHops,RackInletTemp,CpuClock,GpuTemp
27,13.59812404837012,45.51623205141579,50.61617965517888,59.49902177180908,67.91869609093393
28,25.208987477328886,63.68459096970362,53.882829824139165,30.50640224889417,49.974002018395716
29,15.84470060256752,66.7730627845882,39.93676942714306,52.471277667616626,64.03710738334651
30,4.2351070141894445,45.309326402984794,63.37802672413401,58.41625621266841,61.43221411560639
31,33.45250097778893,37.37551446137921,42.52900458805534,34.729310352078336,31.939939817991267
32,9.803779508074191,41.040578702544785,55.961286632944905,44.560569256503655,49.02798725802975
33,25.930577970400854,42.81695150808242,41.4773101931845,51.88085408879448,39.687364447655185
34,1.705402192626174,41.356368991422435,76.97092056427263,47.929494159982205,25.41931896705429
35,19.418220109972047,66.05895805650974,53.830052010336736,50.99210748494536,56.98642441523357
36,23.54413488976072,64.31811159940223,53.91293201492399,49.08381229066742,32.3435217144987
37,27.566178071086842,58.021288745991235,41.28340345759423,38.45387559239406,31.587271553344298
38,14.963987972241464,42.173781173523544,45.60565385299948,69.19190682224333,42.478199090754956
39,18.008829029886513,58.84869953438585,42.90385626169569,41.24924025798554,55.186868413054825
40,20.883826466816604,34.763615710524434,62.47238027750293,48.37208759923416,69.78919273277229
41,1.773912835797769,64.79209364806412,67.16350739251642,50.1045119714629,64.89851280524954
42,19.413585225382377,39.36688214906708,45.72092327802384,53.71635803552955,42.58256826883799
43,6.338298798327518,35.75460099265248,48.12970906654152,45.47406684733167,37.61704784149157
44,33.120774722398316,70.50120417696476,54.31415208533747,33.46620817247811,53.49230197623106
45,11.740247238193863,69.95656043759342,51.448343088292695,43.41360130039278,55.29592540655756
46,20.449871920358046,40.25064958661291,57.200357650386984,52.728942662714786,35.65620523771806
47,16.277093000994594,48.317675753816175,50.63140335575701,41.084336719755875,51.786678664597744
48,17.927509505590034,61.231570200765404,40.23674170084297,60.34874113011962,33.962987007106236
49,31.303761286803578,41.78553513411279,39.78120147637489,53.40925573283096,46.347606635901926
50,27.46723807605898,38.79468684842753,40.71700717915581,35.365801589481286,62.27402987377235
51,3.8535971149182107,41.0953227558815,53.09037725850211,50.10374474897248,34.11328002016982
52,14.975509526996037,39.601582947179516,48.38848719327268,63.18668330113282,26.046599631338864
53,9.479254185400334,60.76322498626979,72.40891548188027,55.76421944117195,34.66308795768571
54,19.803708811769,70.27904471422016,48.589178363129356,44.966099736704024,54.08306699216421
55,21.295980476549094,51.99807817585072,39.83791721440879,53.06021725006685,59.56329163839549
56,23.775738655065346,79.35965442080277,42.31701923206743,51.71341215589812,50.904280078828435
57,6.6142476080465915,52.16526122144794,58.54335565710298,45.43510101973175,47.22722843576228
58,8.085356032139876,64.18943332952952,42.682133825329444,56.047083764812136,62.02214804217237
59,19.327014993160674,59.31273196028792,43.398706926860456,51.68559581174804,52.57311975601576
60,13.37655855098441,44.111086204695276,50.00944746662533,49.318047158948886,47.23972592354047
61,24.8646900141062,41.27594035094207,51.81647938387909,46.255756267057606,63.26468445329207
62,51.621138806239124,34.736940967789685,53.16115741063516,47.64083779939315,43.78206608776994
63,14.47933672795337,67.89642172744573,55.325094905290435,47.0959654745862,60.42217191924644
64,13.148581922265056,47.841900495191595,62.93875535277013,35.73724296514708,49.40488563450542
65,36.28384061663195,55.435506840576906,36.94575011530451,53.65513388493492,46.54644472049458
66,10.93867407824464,38.90116458277625,61.59143917554682,57.8144429737956,52.78726851261032
67,39.536898896283645,45.91194378913399,43.059198140327794,46.65921024901343,54.75345570998609
68,6.152322104078822,57.856847512481195,62.29384412343381,31.276634286373927,38.58808649248031
69,15.348590257680527,62.181882076222784,65.52324570589786,40.64582062834687,56.259305374592635
70,29.37000151512248,33.592417116511996,45.089156591416184,68.35429291446883,59.06258295644593
71,17.625967340492505,60.535431867715594,51.65706708436777,63.00391409562078,56.78818562151668
72,39.93301113940256,48.29183357040668,40.136907016119444,52.16622831496976,20.202465143600946
73,15.097866206754132,50.86742817404314,52.19240297820009,48.69967094744413,57.0714502156922
74,7.932787817817915,56.444693370980886,46.54339677759171,47.91304141777464,52.14051717437581
75,21.27487987660267,36.96437923502739,39.335380159276404,46.382080994224445,60.65341564889027
76,23.398676059657078,48.33332324121256,64.83827121904623,36.09309822795909,67.32662718428817
77,7.665548886996162,49.02717130981024,67.70802798947355,50.75361871167298,57.15265967404953
78,9.532937847416466,45.6164411116633,65.86423364835517,63.856457712733395,48.40720235867191
79,17.334927670649456,61.51677617827025,38.40398062926289,57.103487775762964,49.12616505067832
80,20.878710527411208,47.80424925252379,34.93601777608965,58.62887527176614,51.95378761642659
81,7.963958502776798,72.57884745355044,55.06255037239075,38.06541562444731,63.91402054662778
82,11.403123262670766,43.940127946028994,59.51241216461737,60.574956011968474,59.77059001477752
83,32.46760311828589,63.33011500896087,32.633253952594366,52.96437847077617,40.44288076458672
84,3.0012314569479104,53.223794070631605,57.339978709163084,54.382504731628444,51.634021957928525
85,6.909436951720674,31.878985025929843,50.35965966668075,59.883723181140724,34.13930169914203
86,14.194952429078404,40.073266913616976,58.381073635153165,48.029766079321085,41.624993713109646
87,6.48523764420161,43.915815533553,64.57411938875237,39.72533356656383,38.768786841778514
88,13.112587274294759,58.62657683581101,45.76411259846603,50.83424275121485,59.702025876157705
89,-5.2785802781236715,36.70450687766025,69.18141233632572,55.93275623340131,71.38191563651547
90,19.9541161458749,48.84825524292761,50.425424684648576,54.57779009359461,35.347408469656614
91,1.5657095538259114,44.44490747897349,61.940506178702755,42.52282353637838,32.82853481719309
92,24.205356355905447,35.257012105554665,39.0393647419562,34.706496775658046,66.72405312658593
93,7.559415846134575,62.77466820774975,84.64950544865098,49.98249385191421,21.28570490610731
94,12.60655859441115,75.46940829000111,51.28106891507262,57.52348568916586,54.76140460220905
95,52.53469981295944,58.04031318930462,44.25888428724833,50.46720445991056,45.05707368703541
96,9.037336242182239,55.64054425311351,61.374752461345395,48.495458622148654,29.94588535348312
97,7.801726704562495,46.86767784216986,64.75360804802291,49.50676852559034,59.59208944131026
98,17.11765334205861,54.683351311100516,54.1068596322509,46.098497303547106,48.97447105778847
99,11.826476922891365,40.0757854783404,62.54258166942461,45.94010027114338,25.393099258535326
100,9.319226972357361,43.6285914729868,59.349787773358635,46.2934400483592,25.44944779870519
101,11.59170947318921,29.50592512412692,67.6678269399243,46.74546403142604,64.2081811242186
102,13.60121506867431,49.31581027403495,51.80654831391691,43.23094788660786,39.90745037065966
103,6.186483994440001,39.22650318685073,57.11766944070974,67.72716829445855,35.38559672582217
104,12.0119532842512,18.174281675123094,60.90489764114756,51.28317429248772,32.54834841384228
105,23.472056346499862,57.321294251599305,56.50722935919588,54.31450353741963,39.47541086367802
106,14.823253091683956,55.419786379005416,53.82875443750822,47.530181718606386,46.69390239657542
107,-4.249032601987591,26.821227825178944,88.3750633958111,36.56776061300986,53.20946763452641
108,21.532859851481952,40.16116019270903,46.223079433141166,43.13337460865132,66.35019148569067
109,10.724038761651462,52.16808018711652,59.90120585416719,39.90735373576036,63.002609164241456
110,12.575916343284312,63.66208291410173,67.32654592386737,58.97262123681518,73.3191786402238
111,27.014399244032365,62.678704861608864,45.7368330740799,51.38389597240707,58.03584290238957
112,10.451653985717286,65.60508249827274,54.944732802307804,45.7909807993977,48.05275750203734
113,13.791496992278056,48.223849175898444,58.23510187269135,41.134570064781705,44.163949029853946
114,34.309864823777595,44.6674666787728,46.339598749465154,40.08857940783484,61.544579936079344
115,2.31843485590605,40.65373672584242,70.8021300129282,54.075700583016605,69.31654026258973
116,50.12607847817747,61.48126777323776,66.57777200112005,48.85479401584578,47.41158128084723
117,12.751739162161282,45.84249220647457,49.718922721989045,68.19727632490226,56.93358836502647
118,15.864797928968713,49.86624456965684,63.74317009325877,39.152805174196644,53.86380410297786
119,27.940073271097535,34.83318099804295,40.104726615262194,63.40098027890305,59.37174056080733
120,-4.322113503818624,54.011183807755096,74.22594482115325,39.08930742667514,45.419994918129575
121,29.04103522763303,50.92205653833966,54.15008062572178,53.55318900092766,50.99189132664016
122,16.326085936691083,52.694469965446494,55.932252092993984,46.11852418342485,43.088080431017964
123,6.368804399588523,43.62043166917379,69.03530756407022,52.123292644714425,61.1545128948409
124,10.043646575191984,48.785575453930704,50.70624098286046,51.256373139549545,67.70516867085121
125,14.752081948765657,66.98595499958023,64.38544685605477,51.5743690287611,33.04821899675103
126,25.366740727104442,44.02532952931041,28.969884754833316,44.78201160978663,49.49585907263227
127,-9.18190006981717,58.767116472068004,94.92862602227167,52.13316795597045,52.05274181635509
128,12.33726785123205,46.34523378048683,65.13819243919433,37.32854927940556,31.036893701098528
129,17.475311577449663,50.609927042941045,65.72200205103654,52.82214989873076,31.327440140924956
130,23.12768998022557,40.36532321351803,59.29059322538514,34.48274971827627,73.14349639950525
131,28.349069081480433,59.048285820132165,48.48027809573372,60.52184225373107,36.205851005780865
132,22.599898617542173,28.15890548936747,65.3387400232923,51.88462436673395,55.565535822691174
133,2.3674876308698645,48.62906201636801,61.43358481968543,42.89601747153305,61.89956318145094
134,-3.7393655139639037,26.806333268263216,71.23602733966293,58.824903081283516,19.66371431409706
135,15.562752203493313,45.7708282202551,50.60413417510162,55.637626083373846,48.5404684605861
136,7.268628166288469,61.404696810664916,59.627844158625415,55.21131156069907,58.62708428175096
137,18.529962108638045,44.344953688393794,54.66859020451284,60.54765689423132,42.89351310768067
138,20.940565106981474,49.995437940223525,53.80842746549861,31.452349542737917,37.626125296412525
139,35.97346126935886,46.740078562025715,50.50205652991609,59.106255039062866,41.760672513093844
140,14.190261105615203,65.61272380612247,51.97945896256216,55.2880267181077,51.21167410960753
141,6.000786340250652,48.06843002741863,59.64517795179962,44.13395328185022,27.79898302495017
142,14.797667767844208,59.99292628761458,39.855861419506965,33.32018531922019,43.105122834106055
143,18.343639965008542,81.7340234310065,45.49377253044035,47.51644760807455,33.03703752037568
144,12.037164262261026,36.83635672999186,59.155083617310964,57.52582592632774,54.425126776129666
145,23.129284254622625,45.8716647244109,51.50139883676943,38.64169074307005,48.930064167094464
146,11.136516195357782,43.798466529869636,79.1276449786794,55.453089030072164,69.759740389195
147,20.739215668773642,59.13599339187753,40.72760238310286,45.332910715644246,65.30927530914828
148,7.241355609584678,42.865867778522265,67.10265125596449,53.992288394903916,49.46525443908017
149,25.294067829628094,47.709594460784714,38.76296876395807,56.80115825648612,54.3563458232131
150,20.83018694958155,33.65856540874554,48.54164918583704,47.311830833483455,45.44739268377559
151,11.352437947166424,56.4779635046772,52.17964681867367,45.78342228875782,51.07150409854481
152,-2.7258165010554407,55.274317318033475,65.54794874519803,43.1140426287755,56.46289933846227
153,11.967964751728305,33.12025568701192,52.28904270117587,61.01275466183172,74.75776262189207
154,10.88485766627877,59.30141743940436,43.01359892134158,41.71987386926004,60.028338760364136
155,32.71967795605895,6.149315703953648,51.11664034249501,51.359377927914856,49.74175903072681
156,13.62877787797974,59.55078657725193,59.025456064861174,25.44682854924186,57.1435856337856
157,31.603458815063206,58.02638279313218,41.62997358016379,42.43251381325313,26.53742907992965
158,33.70731437806549,32.047283051570986,37.103391543997496,51.73523969860132,42.56765572758878
159,12.0574004515553,62.01311635960118,59.39668639133726,46.46129404836886,39.6295972092183
160,23.487405026728396,61.19114731028763,36.95596459785283,48.76156361951041,28.111768425975686
161,13.863024948836415,48.547157616085244,63.64168323477399,51.261813517763734,68.53492211687112
162,17.568658739607287,66.5661474642539,61.73644059028228,33.21488560689896,52.49977961110245
163,11.420639542967876,51.769384419323025,41.97042831832826,60.58218317289242,51.52408073101122
164,8.543796905209298,33.905784383230035,67.59457798476576,44.08803599798749,50.36003506528557
165,19.26309094727108,48.726694341218604,61.07802428561282,63.03342533593493,58.12267738899007
166,17.75262624634563,57.58750635894607,42.14428483593798,38.10548206058383,80.24004150138954
167,3.047619662699993,23.706631564135073,81.75788946901952,42.1240975324786,58.90090607897031
168,18.671287756791024,75.7939648532338,45.458196534806184,54.726823681185856,49.51801141239899
169,31.88831569171507,74.2287783885725,46.271577187902274,71.17731016353642,42.75620381348719
170,25.485762973458726,58.91813391916078,57.02034199694184,35.61718502665845,36.179745274777545
171,17.94751193933325,50.022890216402054,48.45934996627828,57.63715626493221,66.97825297782416
172,17.762411953530666,60.33716652705938,52.370941464649576,51.91625504329953,24.310246382314308
173,8.833854146263414,89.85527598047038,57.37281990108761,45.21153974156235,50.92346298392148
174,2.434474457476406,59.06145569287212,73.84971757835524,34.253840402698536,33.520770959188354
175,-6.548429007528648,46.53452193390757,72.7028673510475,66.83668907605862,45.69153508332283
176,13.765182904243513,34.203483935948476,45.912905140167474,56.91466527171955,54.64589936399151
177,44.49064180791169,35.591718541682745,38.274954081299825,36.76738412685155,49.13100826181635
178,5.089916812556079,40.19801749473389,62.26109412154252,51.18786823958851,51.20462434150389
179,29.139070824177317,54.345608221138704,41.208547959502525,46.38362479385401,46.59646017581402
180,29.5840322139625,58.4214198910924,47.101649034434764,38.834321395387235,62.73500669423476
181,21.538171423759785,56.73953997844971,50.95330897408528,41.4060953010227,49.409241552479806
182,0.8051079159892076,49.143675522226886,65.98581795607598,48.935028549433945,50.731665389656214
183,15.490032926406661,28.69880495772793,34.636198196156585,33.52212793510067,75.65535923628543
184,11.997985255708812,47.0655513984829,65.10268544945063,55.39583429214423,48.85859264495096
185,6.8380903560596975,42.569597493564764,79.83811384814751,43.00547406531391,58.543656893157944
186,27.915881478281868,68.23852367732059,42.688354809106784,52.4704152812411,60.79798069173852
187,9.65006485480321,49.49793232533438,53.583477541091675,50.34522229532062,60.25851335620434
188,3.081756284061314,39.467458968222424,68.65547379133795,57.630939910033234,71.10212860358473
189,21.66121006851218,53.45506518979387,44.164859853672375,54.70670559071675,21.080898416906216
190,6.941193160062046,46.61317416720188,80.09546437257526,58.20123610939925,42.709829161742896
191,23.17888371052974,60.32265176886834,58.186103958470575,57.82981954509713,51.46654810008085
192,28.828951915557315,69.69862902011407,44.297992822245476,63.28878628634934,74.28370308085343
193,42.0011677702821,38.877497620381874,69.58849610897472,34.56754895424268,50.33908225228886
194,18.491618895444045,63.79196356147554,61.18854002660581,54.01336463705051,50.38755552440094
195,6.9526886605428615,55.90728609109551,45.19817064049009,48.92965599164295,49.15923665902094
196,41.949900654634575,72.35773658819406,38.85593796399105,43.330708343299456,52.2430816963711
197,8.994502746599448,31.463404594890633,57.14275226226418,39.32067532166776,52.1760377117336
198,19.10062947295474,38.90900926487233,51.09480565146207,62.92951965058755,43.93934169855532
199,27.71539035129853,57.26331778707075,45.26883639983713,48.849818720893275,55.62760905017502
200,8.22366136873318,68.18913993785146,45.78334339611849,43.6132567915455,73.35257823529608
201,5.563265110347463,27.15195290848826,65.01321783136385,59.09490198561791,58.44823371576594
202,8.98999001220494,34.72529948142603,51.99156987097446,48.98059962575038,73.73430698188683
203,13.72972856141101,46.136787867347465,41.85624012986471,52.78702866202256,37.572735510697
204,13.08456417961889,53.03416082609853,47.320442070082414,55.20557971520793,29.04230425807372
205,11.330346558026042,65.76629302094936,58.78462534227856,52.74129559091031,65.55590069645835
206,25.94047806134341,57.88562605931412,41.9155199091065,50.444808770147446,55.943691214464465
207,13.74800416511897,47.76471014835571,31.304286250875442,49.31005353826583,56.732226115469246
208,19.79557594356806,30.948436786184264,57.325399420808616,49.811446468798664,44.39541157272336
209,15.658075929942585,35.09213389880414,41.37457528891519,28.261712283051402,58.3181888399673
210,14.42139985361679,48.5400275449935,55.102057726346565,45.63795607939454,50.07946300873761
211,25.557517570835834,61.94995236690733,44.87571854204789,45.522922157647855,44.44857961143646
212,16.704973587376383,57.42660636129809,64.96494695359314,59.99796767758693,23.270103944575947
213,6.821929455756662,28.10270300059696,66.20855890653525,49.2265128699623,39.44217087996623
214,14.630192917077249,52.248217992437965,40.208161818452574,44.29473813267458,61.680684107801454
215,4.372892048250647,40.94806222985259,62.79920625380825,49.391700932410636,55.82001739823614
216,33.33216710545703,46.97496667807932,26.640983765568222,49.9659536081883,51.836121642358094
217,18.795811062418036,67.86863554781642,45.635078393793215,48.4442292733206,62.53870261139637
218,14.445758592211506,45.757661991732796,59.39917108202328,46.57974563108365,59.59191991842446
219,56.834296330975526,43.67114453509762,46.67864815399474,50.136494608777085,48.741016196658464
220,13.532051568852154,66.2701407623577,41.81446803513858,45.81130596266615,73.34126438223824
221,19.827125720933743,50.576378143522874,50.76659402769916,55.12023968649042,61.47981569303322
222,16.14392817511246,70.11871373578931,44.83555606548605,48.42037881397033,54.26677362749903
223,24.57864207121967,56.49929776135477,42.616851498747145,38.12139969949638,48.16787130115462
224,16.84000957856727,30.215514029898728,46.86899730946303,54.981804420670194,51.52419844576533
225,-4.169324468492496,47.82748991134561,74.7837052043903,46.69670441374804,24.241115371703465
226,28.789199932723925,63.8018941972567,43.25026231369271,41.127640933020416,55.45672040205738
227,30.353677540397175,42.444152100958576,37.37170636792375,41.17764674229387,63.606649215259004
228,19.10652079634342,47.71686171417067,49.86961554038345,60.049886224661414,38.0084096530225
229,25.849475783124447,62.20435250012643,39.65955543569863,70.37258870376851,59.82421307436863
230,20.520939057703725,50.65893142550752,46.79065083209401,39.364494418684366,26.50074539611517
231,26.767005226704242,51.431576179608065,49.684584680103235,55.300900910521065,35.20295739232224
232,10.006624193114831,50.250343935463135,53.28785407514671,50.7830568417232,48.267891467860984
233,36.307292577425116,79.47109482967403,30.73689896146629,43.836613343629104,55.98648437580381
234,5.3568920501045225,70.27392254891133,62.5111504070359,42.4896660088151,23.841144891256118
235,18.759598942048346,50.17928921571437,42.92464180953525,37.60226465359727,41.3912144718791
236,39.68098558228671,72.68146363674302,64.7667234435731,45.88092410979727,50.704034305021615
237,11.9400852656759,36.92677537046746,50.020286667956,50.55873872417266,54.48774805319254
238,9.076815714067036,56.80196349457194,59.256271815945816,56.82120904306058,52.90573057358458
239,13.35408462186074,58.23799046213534,48.56590442304787,56.99346213259782,58.0246492561639
240,42.78482413914436,48.09761712022128,55.45321884259469,52.777726037722644,52.975663662444106
241,4.349022654219411,46.25108409041274,60.261787996406866,37.12918541739747,44.98789891781663
242,14.939026817043414,52.90257193906733,43.602659526159506,55.524993983741425,44.20885182797388
243,19.092065569255062,52.11478967785415,52.68350850603445,39.39141960174843,45.658093656338366
244,11.920529352103493,49.400298371926745,47.73830310135463,40.83181243284041,55.40022631541386
245,30.58758787370696,36.473434608206915,50.5583033839884,59.33251342440483,62.9125550327016
246,15.808508930099508,32.96499530362255,43.43128755928357,53.53634246949958,45.52444834656273
247,8.502961533131133,57.734083411825125,56.44473109604456,60.77545356899413,51.48089497846998
248,22.631775312574,39.75157538332322,62.92763312458693,54.81474415950223,29.793451422989744
249,8.239137044752574,50.7603534181772,65.56873529232891,59.66668075676113,37.853001606153896
250,22.708341615553152,33.73528851150418,41.9052520640083,39.956128253402106,46.321869677779986
251,-3.3595804246448777,43.502833062662816,62.955321069161485,46.904384211247184,47.72508089251007
252,10.424068032562806,48.32455877389103,41.2569361858411,59.37287670903194,58.83733739230618
253,20.348389714198532,34.46918678931701,53.03562305781627,45.02552906033304,53.96988723859298
254,5.105343585724478,50.877301176398085,83.55659733660498,50.119015667548425,68.75672490082056
255,17.784905756023733,48.87039785777734,33.53313502429574,52.93200815381256,50.48270118709114
256,16.761950838042345,69.98403200469612,48.72979739847712,51.68984380884915,59.29448121646609
257,19.20193728468368,30.657321561022435,47.038012750162814,38.734638322027855,75.49817764463211
258,25.23608455233429,58.586066555323214,63.02759925853386,60.538292741664286,31.6974221838781
259,8.479665933689922,46.93603516466787,58.15447987716935,44.235827898716984,50.2348281124831
260,20.553352079961765,59.23295077634236,49.59305294843398,69.23517905603443,65.7319320386706
261,5.889703726758559,54.687018955965684,43.9810500796264,46.43820874326335,48.651422516240416
262,52.19664105309866,55.16593177371064,63.09522326780912,44.311186235945875,49.827180586149254
263,18.531897058574007,44.69589719584317,67.28588410086101,52.97130283797008,44.52314073357121
264,20.026242689845212,53.82633755205661,49.864559429256225,34.12749349353995,55.33110493555407
265,10.853421818445964,52.42550618610467,55.873893772082155,42.847490033215294,54.054203871197785
266,15.2019510428316,68.09967840659257,47.37809225950138,43.44384792278292,45.62354130714765
267,15.692731511223078,61.3943089212004,85.80294852968463,43.59038419893843,48.55749570679577
268,16.864505611919675,44.16701745652044,48.8191382645298,37.684855454999976,48.15219197795284
269,6.107320256113825,43.93177017520032,68.93874488349867,44.942531774278336,55.30618268389826
270,39.27458381314197,37.45310993746461,48.86056267502895,58.42267567082283,40.90208316878255
271,14.171373232983807,60.45548861153627,48.817524271615014,51.0469569735053,60.547491089487416
272,7.068167354875149,50.19300778394458,69.37028718402036,46.70678573628665,42.44632797483382
273,-1.6198704032017677,36.73980457035722,71.75814691293738,57.62932689273854,51.98510300205033
274,11.458305898646584,32.889844196397995,47.047302354325915,60.447176031662984,44.7266667244174
275,11.66103447028149,46.4927562254608,60.878443476421424,49.11273541218597,45.28735490305135
276,21.37692643996466,56.38777985283567,46.121795130347905,43.80236730324089,71.89937027897032
277,11.257486081635976,45.49322093385654,59.217198476476014,61.16016635083616,52.018694646541526
278,8.59191384577777,61.60367236892962,65.26799334404936,51.4064082216395,51.53638186930925
279,49.06664534421688,43.84139709052622,45.73949894754594,63.27058791007276,45.552852240047834
280,11.436707208305254,39.155579387652985,48.53314304154111,41.19830891564157,85.60729765727233
281,20.542853939588458,62.91221240540474,69.38347904141867,56.81879506750068,38.77788423168254
282,35.165761054265516,38.63331269092493,70.25939986236534,44.24529891779114,42.363404636217425
283,1.5904663699750583,38.204664898309794,64.13139619097115,44.52058128046113,50.9088045983141
284,20.937692887186646,40.8473411337478,58.687080328355655,37.82577397060598,49.4544216869316
285,11.960745469806456,45.850483543511466,62.57269078145861,56.043571355471215,57.70093446591948
286,16.676597891526743,33.798390944218525,47.20570832427478,35.32957223233356,40.53511016611591
287,19.739789465569224,45.83612661832043,43.70293629238501,45.32177287025565,59.48846543537672
288,15.998244543163315,35.05297427674998,49.6790353127906,62.55005242624115,34.59694931571395
289,22.19306162911723,21.07995789080533,44.44418288048941,45.875815166095606,32.15487563108665
290,6.487531757565633,64.6323146050634,58.3128571148034,56.47457384172042,42.855836013023705
291,43.79850914431037,51.40866109615701,53.57052320758888,56.10664139037895,62.68448143043092
292,13.374338772802847,40.75093557670394,55.85768964857121,54.02077119753978,32.4984242656868
293,21.88200342184289,28.46382807660597,43.83795727391879,36.31327707835597,56.677682483153035
294,9.453306088759192,58.50707389845087,53.89698155901855,37.96572937084707,37.716424218488214
295,25.09916461772146,67.74277081109169,55.833443844093125,49.07146569557512,55.448850596487155
296,2.4728505464190587,35.447183775221866,74.50042742152776,46.8267286037333,57.725949096025744
297,-3.506600626990113,39.126916132771925,81.85277665827853,48.23690777787567,54.59134694677823
298,14.332351818885693,56.52473185974861,36.471831306615805,42.53503161627332,35.81868419189677
299,-3.7484950849428857,56.00880522690582,70.30501304812734,60.430471472982354,52.635733693041196
300,18.43382021978347,39.89798287500161,50.252073121036275,55.170834327771274,65.94750433768192
301,12.981733049765936,32.89080829375862,41.200741546968715,46.71973591549817,71.32382597982124
302,3.367030791928764,30.22458618831633,62.872228977746126,37.376881048040985,32.051261949769874
303,18.086940221711654,58.76722190514841,49.69805911059743,48.66660761571988,42.546832845811686
304,7.919140015369215,37.327730030306746,62.50233532517324,43.218674635165875,29.125216625601592
305,-1.1113841554388557,51.710314833508,61.487462554453764,58.44004635432693,54.73407753828407
306,21.585855819703042,54.06806755157075,34.84263939373332,38.109134366655574,35.44617414758305
307,15.329599728515719,43.851372208021,44.477528371354325,42.003829399425456,52.85393970473983
308,8.972065214094506,43.13894636986661,61.171857045584815,46.608545272891405,52.917301697116564
309,13.413291583246744,50.73260638718985,49.28721401209977,42.62928639187233,71.7195746001766
310,27.7522917983709,61.2584632870087,40.629417696869766,43.39148101006823,51.307908310932476
311,3.546653395983122,30.7285368757836,55.51908417440745,54.89869909530075,43.92384920909651
312,21.851442343623738,50.708283009500555,70.55359981842287,53.04917833450552,62.7447401129417
313,11.906608133033695,55.060072380803625,51.659197253066914,65.0323429291677,63.232430281502786
314,10.295230254866288,51.91508154645949,62.852702125344194,52.90632210498585,57.44113004361891
315,12.995101466762993,47.88961589116639,58.2260957694621,57.839215333269145,30.374216518153823
316,0.6551139551055885,43.464565162132615,72.9954418555624,53.14377570548871,53.46695505933349
317,29.266286924695226,34.50873810428545,48.98238891069876,47.67009630547834,47.38103004207184
318,3.1418289062707285,65.26657909747856,74.46898638886573,45.12396806270537,66.88185336525848
319,-3.444379411510434,57.16753782210949,83.88216810564347,47.75362715317251,57.80145919521326
320,16.41359126595205,64.81325182029646,56.2718419592678,51.44571500682934,53.963562607407354
321,17.609528970013276,35.804087257033785,35.94340436155934,52.42583068130416,28.69525863098927
322,16.543323827159924,47.270915365388326,38.200344852207884,47.7953009506902,45.13863419393087
323,18.519312355364544,61.7171365542713,58.22153394094484,47.421586490289535,51.29320384644694
324,-2.258807326388973,64.32859126001948,66.56651773748348,56.36134305285319,38.754175662398765
325,12.049320783091606,66.70373725977532,56.886055849085935,45.74043007031606,44.16786294198383
326,9.696145638266495,48.73219624352411,66.37326300227964,41.74940812088248,55.14185265826061
327,10.4975256761134,44.08731005869747,58.71094475615386,43.481860821560765,49.84440622966761
328,35.156764150638374,47.58497120802567,51.17530359640888,38.69990210503353,52.80204615811534
329,6.72735149542852,33.109521134684414,68.53441854724792,38.340567131385384,35.34354245066954
