unit_id,HarvestBiomass,NitriteLevel,AmmoniaLevel,do_StockingDensity
238,17.44526839199836,77.5526450119762,50.76968620474266,25.0
239,20.59045664294102,85.36353066269899,57.35670153073055,25.0
240,15.298828423063622,68.45681492586091,64.95070114069505,25.0
241,7.102123386699061,56.691630479947094,34.720425683093474,25.0
242,20.666822502904203,78.65324735198676,38.639458690917216,25.0
243,9.547570338509644,65.97890217807668,41.474653205677996,25.0
244,13.5979017831246,70.33725924516054,61.660063005868885,25.0
245,16.41517903254454,67.87921547329496,73.27244158133364,25.0
246,12.82864409413497,74.94440507639253,40.53657617283276,25.0
247,16.750856018088832,77.56787807363321,73.56043097010252,25.0
248,13.944535600040458,64.04750987633646,37.40231034746283,25.0
249,13.635653965323419,69.52650642228365,45.32186203453585,25.0
250,12.219581454714557,72.5557085660134,51.34347991049655,25.0
251,12.993785856749518,83.41723669980158,53.3580798288277,25.0
252,17.926888923263544,69.89677722929726,80.13116562854259,25.0
253,13.509029517258337,96.50869685009313,31.849405620586502,25.0
254,14.577445656203503,88.6759641166605,63.28713295092466,25.0
255,13.994058372623254,92.29307812224286,48.15439605048249,25.0
256,19.602429280891307,77.58367701306811,53.72089295132081,25.0
257,4.796833515296886,57.31107547183752,36.10814787813187,25.0
258,19.411091406966168,87.73038681541101,50.16592327590508,25.0
259,9.31319559057883,63.43989651483664,50.54447905659843,25.0
260,8.652682161303364,67.0951187526655,40.21884551152462,25.0
261,11.455618748356164,88.967489225841,69.66239957778961,25.0
262,14.055188223796797,67.34217840533506,50.73844762497756,25.0
263,16.125232538724852,79.46730800873726,59.451803105555456,25.0
264,16.67780588326784,84.10870578967695,51.238241654124586,25.0
265,19.494485419759656,86.22504690121077,54.355479137889496,25.0
266,10.816552130231306,51.52155597236297,68.88314399892391,25.0
267,13.143092399566525,66.33016979744535,51.862149464970116,25.0
268,10.208657869399085,54.196961951693936,56.78577080277129,25.0
269,8.14988205577743,71.41019183574791,53.87860718759337,25.0
270,16.923277265692008,87.09140721352439,43.42815582488654,25.0
271,7.442577808249229,51.96378792823177,54.23477029368252,25.0
272,13.378519067776455,81.97146251995312,38.03805429120307,25.0
273,15.7920578265794,78.1661226264604,56.23778246714449,25.0
274,16.323715147123135,73.1390822223439,48.85060785837514,25.0
275,19.53600797387574,95.19838346220412,22.196796739012015,25.0
276,10.468824110778474,80.24430575438879,48.2786095750429,25.0
277,16.56084826338752,80.21736857747179,57.40020224458076,25.0
278,20.272702822989594,63.33029071537849,42.982615108976155,25.0
279,7.578797488313528,66.15249480795411,46.98707173348943,25.0
280,15.18371542811734,60.79874182157096,50.0001951735799,25.0
281,13.408572362887174,73.17443476437784,29.355259613065616,25.0
282,11.813701399589672,65.90158987895663,63.12310154062513,25.0
283,15.278246446246103,59.798337257643446,66.42462074531612,25.0
284,11.55916593066208,89.23321624488057,26.495097442359484,25.0
285,9.655528483490128,74.93083057165882,70.53955925007467,25.0
286,13.719269727989023,63.365533290486965,58.6269622133606,25.0
287,12.954831824049863,68.23853280827583,46.81901421809119,25.0
288,10.604593414934945,76.53047518431418,38.16988710708223,25.0
289,10.11098353831951,57.504418423801525,52.17465491175286,25.0
290,20.293564096917653,96.5267267685796,66.43810955540796,25.0
291,15.437246818235689,82.25323797335241,49.477067779075774,25.0
292,19.632281479287897,69.5784358608314,60.500249328169,25.0
293,9.636272378970618,55.02012929456074,33.17361015980215,25.0
294,17.896820108244512,99.76803345033177,66.73324306762193,25.0
295,12.233188214306184,51.90878698844241,49.3686807034031,25.0
296,10.96826692988272,75.40164333699417,63.496198943067434,25.0
297,18.615883102832996,94.67672579376838,68.82552022172456,25.0
298,7.849914974147327,79.04599873213996,33.86604017325637,25.0
299,11.539413074877675,71.21820978704325,44.249285486551045,25.0
300,17.58911087808077,79.07034329498994,55.74299207980337,25.0
301,9.32020417437895,57.301703768931105,52.684949835899346,25.0
302,16.96286802201586,67.77043060956323,51.224632949603546,25.0
303,10.653326080988567,63.58255032409691,34.57304339627467,25.0
304,12.993023410857779,75.44057155145538,39.428408723620066,25.0
305,7.826107241776689,59.53754384787475,33.77333617272497,25.0
306,12.764241575887766,73.38951949784192,68.4191740035754,25.0
307,8.920400505881577,77.00919909443255,41.68377019663706,25.0
308,13.187820430659789,79.37503118509558,44.55910901514235,25.0
309,17.18509812207882,89.953357093985,50.88124910760472,25.0
310,14.1741359810784,86.70281050887243,40.678943726619984,25.0
311,6.3683914245299205,56.27007138212908,27.33444918972713,25.0
312,12.89773750420573,70.51432362128809,76.26584691460279,25.0
313,20.547739633316738,78.28920600790623,48.03942363107972,25.0
314,15.534611927783573,72.09604570539243,35.21913656518987,25.0
315,14.163416171284737,69.14142199809962,42.86861502987881,25.0
316,12.563946783449868,80.12824488722981,50.039538447675554,25.0
317,16.106188668349585,74.58858915272423,48.63862369455491,25.0
318,14.729685495501169,76.54099334430805,48.92786282938576,25.0
319,13.03123025169947,83.62001323450099,69.75359404193391,25.0
320,15.421013534291612,79.0745452204603,20.810839843497575,25.0
321,18.47964723596623,81.76161438198258,29.863272828106357,25.0
322,14.742708664206685,75.00854211265562,54.88796256299783,25.0
323,14.623364332613786,96.23901972507714,45.94873231086417,25.0
324,14.472670342521889,56.99718145407525,53.551441458285495,25.0
325,14.604060561512785,70.49403691534586,22.576052332068958,25.0
326,11.579389336638133,56.50159660506979,54.98581733210197,25.0
327,11.389768943953575,55.90608191720824,35.237435234240564,25.0
328,12.735063673665532,55.14075614949599,32.5663467519292,25.0
329,5.96199786356515,72.4184967196782,68.7215497007289,25.0
330,15.90299268195182,89.16143408321422,29.35242829449852,25.0
331,16.819257883370874,73.7144932783276,32.31490734090764,25.0
332,12.237592884359936,69.37570187490535,59.817582791987064,25.0
333,17.97939816477896,76.80192218261578,70.00095180140283,25.0
334,10.385268666115618,56.91763478379056,43.51056535390071,25.0
335,8.787000373819438,68.21854361220186,48.24465631157447,25.0
336,13.796807356282375,77.23131871808029,31.094735510988947,25.0
337,11.72160481069834,70.6766718369438,40.166885639410644,25.0
338,11.595752307337175,76.35533929215099,50.00976405611723,25.0
339,6.5341204882103385,64.29257594923152,42.32472913619809,25.0
340,16.41548902472954,83.03912587218524,34.85145767373399,25.0
341,15.236093639633548,70.62798189615856,11.744077156408615,25.0
342,12.017450405039586,66.88157473690376,50.82070788802301,25.0
343,17.360950213102395,82.80573119707194,50.83492370821875,25.0
344,6.70677971088975,59.918209348339055,69.47623804010206,25.0
345,11.624006247627436,79.11328138806296,28.42806742195894,25.0
346,16.207026292298142,95.69959024714753,52.10160003900149,25.0
347,12.844256909002299,67.61290930704753,60.11608557262534,25.0
348,14.189141659425198,72.77267287240815,44.482313680928726,25.0
349,16.65321673703321,77.1855004358813,43.449298068069574,25.0
350,5.449720355749748,68.48181483606045,61.111490527526115,25.0
351,20.023165517601353,74.17533173386212,56.58064298855601,25.0
352,9.96064630878438,60.37339548045056,29.878595378261764,25.0
353,21.522509630480954,84.43848664424347,65.38680087975003,25.0
354,12.899239922236752,63.968781554415806,60.80309472794936,25.0
355,9.268956962192666,66.25162366937803,53.68126619178301,25.0
356,15.29181845980261,79.10402054073717,47.691461865743904,25.0
357,21.056205260958983,101.94493636048276,49.66234260264957,25.0
358,11.6911784013928,77.33577923618914,53.19680290806389,25.0
359,12.380928614165073,74.25578556424293,44.37603738407565,25.0
360,9.356161247771155,70.01047346689471,64.78110970474431,25.0
361,10.907809789244471,79.48496553348714,62.152426996236095,25.0
362,12.290854993838014,69.45501580086365,46.29140354158491,25.0
363,13.391364852173218,69.27664615999338,36.808832272811976,25.0
364,15.613644749308971,81.76021645326998,48.66230651151841,25.0
365,12.728066739558106,80.95199905897299,38.68839115444797,25.0
366,8.648365198899505,83.14306500970814,33.64278791715708,25.0
367,10.563862214205642,69.78973197985606,53.684160522758546,25.0
368,14.439372721612997,71.66798063863634,47.52507086171845,25.0
369,10.906869217213288,82.2516412963456,38.2345762191701,25.0
370,19.277052950928024,109.65827081376726,55.565267680463144,25.0
371,14.337766535427964,72.46841667116382,25.929380778976657,25.0
372,14.933440222355499,78.56047410729161,45.32102546430564,25.0
373,13.796232445576422,72.78146222357253,46.2551675797182,25.0
374,8.443539972937197,68.64105666683353,52.7357657384951,25.0
375,12.357757879753724,71.4653382695324,37.99360341758985,25.0
376,16.462095870090003,71.01073479011143,56.597630238074,25.0
377,15.30081072685155,72.41619705475416,44.28558110068638,25.0
378,2.7083622613394454,55.71521434064075,50.34734727034381,25.0
379,14.13797309752461,78.10505328587655,46.79521074381732,25.0
380,17.944541932667914,89.54950989454929,39.979889504105174,25.0
381,13.787584070440134,74.78523206599291,33.86829310372237,25.0
382,8.269422515252625,60.46657001099849,49.0018133599174,25.0
383,19.933635116595315,96.6130092005246,36.748016937624655,25.0
384,13.47234637996068,66.08734311918278,45.122685063015794,25.0
385,7.568571898201041,54.37714594473788,44.20438303216971,25.0
386,14.84241105347402,68.87118802214431,56.226840587205544,25.0
387,22.548585833203703,77.75517910259789,52.89290787399868,25.0
388,16.964263047153384,85.08213307354424,64.76861170685325,25.0
389,6.395128423306383,71.29722533390412,52.21379253112718,25.0
390,9.734447653426134,69.57043942611676,58.442199389326284,25.0
391,12.227993239976733,71.85160160650298,61.619361355183145,25.0
392,13.245128587806605,75.91975267089221,60.019695536352046,25.0
393,15.598177454079817,65.02440864432317,41.266339281222926,25.0
394,14.547462148569013,58.85193720155272,54.89094909856835,25.0
395,16.337737731423445,94.16362789608145,57.432384536693235,25.0
396,5.380178092034995,64.35576121461452,33.307881790594024,25.0
397,16.345966679170395,88.96534979301455,47.30864658225037,25.0
398,16.493422421328084,61.782483943916226,39.18957616556178,25.0
399,8.094852732533248,75.61543837550877,55.63103656737912,25.0
