unit_id,HarvestBiomass,NitriteLevel,AmmoniaLevel,do_StockingDensity
34,23.638716986859677,86.30864609288061,64.17305324883691,25.0
35,10.68463754733046,55.94077396380664,30.930115176493246,25.0
36,22.1430754490098,86.02651718973901,55.142332745933835,25.0
37,17.04081174535798,79.13075915663352,46.095517922119875,25.0
38,2.583389402373683,54.08267512283494,50.277028771698774,25.0
39,7.529685168370984,69.04095498304338,65.73925307061819,25.0
40,14.622504297429654,68.5375162831769,24.176168450088994,25.0
41,14.392493816030672,77.61905140104025,56.28724780739729,25.0
42,17.315845680439185,83.04727038941498,44.23053653779023,25.0
43,10.269244986078292,74.11538621204387,81.78353136791587,25.0
44,15.257268635878603,75.43897407421402,56.95435084773964,25.0
45,7.632649955126697,65.91008792435035,47.23650530376956,25.0
46,23.843476305418335,91.40575573874484,47.10078674990483,25.0
47,7.286503133245878,79.55741067759236,34.56177490419407,25.0
48,15.92340199268664,81.88400741990613,51.36600199280193,25.0
49,15.523046500019491,76.8088712285214,52.84607535642509,25.0
50,12.36311400680163,67.18775244351545,43.701972219044876,25.0
51,12.99310214760625,91.92132431712552,63.78720215794823,25.0
52,14.017144796352692,79.75725053343221,65.18724877820974,25.0
53,14.493202848432993,83.10080508952059,50.3143168191069,25.0
54,18.83489100003458,59.942448917980734,38.829581963824914,25.0
55,7.109015553387431,68.78153247712554,18.271199359756558,25.0
56,16.560423519463612,75.91542202817355,55.47002230515554,25.0
57,11.058280003457034,71.47447110292663,51.73627583702634,25.0
58,11.478157770563811,71.52548951772818,65.28801087351627,25.0
59,11.988712388310503,75.10626875078486,22.601687394365378,25.0
60,11.888729372023823,73.45024042847058,32.908108184208984,25.0
61,15.677611100341927,75.28198605965791,46.34185862239922,25.0
62,18.347564670904763,82.0590426176131,51.41173595260058,25.0
63,13.092278199509746,74.85994923188365,36.19259951000798,25.0
64,8.955770796780794,78.0412367672388,76.16529698790123,25.0
65,9.201725740049154,68.39973867654233,67.99241494287529,25.0
66,14.281664818845474,79.02014603962694,41.29718073685797,25.0
67,10.214363427038204,65.52360192826663,29.631650245562735,25.0
68,6.365321694362075,58.2557730376362,33.4488162728032,25.0
69,17.175829772179135,82.87175447343074,52.96599129122894,25.0
70,15.136224961409148,74.1262557402589,45.49485806058188,25.0
71,10.880439111073628,73.17557790632752,55.93130763260497,25.0
72,8.514274096236022,52.977449500916606,43.833000702860424,25.0
73,10.7993410531606,89.79974575802309,43.55183373226025,25.0
74,12.069189555401236,79.20138160186258,43.87776571725434,25.0
75,13.986049094883592,59.36557771559465,47.610053483584686,25.0
76,19.57601903917288,93.213392230376,39.213641875802516,25.0
77,14.14341288328971,92.70936339426417,53.198972353134074,25.0
78,17.426886363161785,75.17123836210513,43.2872637891246,25.0
79,15.785758477177069,88.53757422251597,48.39382288452549,25.0
80,16.614965592919088,73.26148278324418,54.04843727221211,25.0
81,12.291579541979193,71.41487514551076,51.730185682901244,25.0
82,20.128800648723708,71.41841724613445,52.71467260955851,25.0
83,11.397763540583274,63.846604964930805,62.044124257859785,25.0
84,10.971764831970148,73.97483596700516,51.232057036143274,25.0
85,5.427341100682259,66.86536043292814,56.37249293948929,25.0
86,18.872103146591613,80.54185573800991,44.84701650471572,25.0
87,6.716705390599101,57.42200319719128,67.04859653873031,25.0
88,9.724114450989518,72.6011377539705,38.38029315950691,25.0
89,12.678315844581089,63.89797474370069,58.21558928099778,25.0
90,14.790813131465676,73.28133748595187,68.58611722706254,25.0
91,10.995930925340598,69.43134777292371,18.271288837487127,25.0
92,18.785468746419188,77.65043166772679,42.20711144316288,25.0
93,14.903981367709825,78.492733171387,60.411051023411225,25.0
94,12.303684745277028,72.25525072303662,53.82015592329717,25.0
95,14.096997345931827,88.91752535779801,43.91586078694417,25.0
96,16.60485609191413,88.01442453660422,51.35680131639521,25.0
97,5.49506321463968,81.60247393026307,52.06928867716386,25.0
98,15.741954413134243,84.81727117785535,34.14177711707258,25.0
99,16.551612923838466,87.84595264286224,47.225367428265976,25.0
100,22.25314687877263,88.06709510319534,44.511123419391694,25.0
101,5.77498085336812,54.96549544326663,52.66033142390267,25.0
102,3.4617939655817347,58.39619212053662,56.8844741315289,25.0
103,16.80908265392016,70.65421288093943,29.023041588566834,25.0
104,19.400129500258004,74.36424077258069,35.37201968334515,25.0
105,8.678700090175951,67.1349326339436,39.768900130229376,25.0
106,16.6179637589508,71.46448154937218,62.84612224562323,25.0
107,14.505717913447759,71.1702191516859,55.726322689611976,25.0
108,5.44392803108509,63.16498432505758,46.70133219806492,25.0
109,13.691874845587602,70.01959426990881,52.022472916427056,25.0
110,14.0421154630724,82.50040628738792,31.14539813039178,25.0
111,18.449147686687077,83.12552425602578,62.97461226110632,25.0
112,2.3212499062624037,58.77677695331776,51.92070913172425,25.0
113,17.321319025362072,84.87608765910817,50.771347134997825,25.0
114,19.632654532172413,75.89194334814468,29.914611358601764,25.0
115,12.493499754461048,80.52045416741035,19.291086383209016,25.0
116,13.9780615880637,80.10054000663473,54.974372098802974,25.0
117,13.534547288534998,87.5633437954599,71.72159576104139,25.0
118,8.369498620566553,60.80860645037551,50.88036835267489,25.0
119,16.949580112467743,67.53495026681297,66.53989473442583,25.0
120,15.188923311597804,66.61413382383992,32.70446351924698,25.0
121,12.432119955241408,59.936964379071874,46.23342625051126,25.0
122,19.373948185943938,109.01023067931908,27.050223040033327,25.0
123,17.20190030912072,76.30424730246037,45.19356413019436,25.0
124,18.560829327405006,66.85421436830963,44.49838652904063,25.0
125,18.766141935249294,105.44563279550384,29.9422971900955,25.0
126,15.35911147611094,63.80307065509881,42.046422887103645,25.0
127,13.272736798274089,76.83762684185956,54.3852518057158,25.0
128,14.720414783868687,65.05801516673353,69.56290504244244,25.0
129,5.769965840599157,63.23652605347231,59.252570749078295,25.0
130,16.737491712523425,84.12892520139833,48.291233187543156,25.0
131,18.534602386460655,82.1762231098393,59.381485282002956,25.0
132,18.48077754223194,76.82548653492174,44.37600525945368,25.0
133,24.346194351043295,89.34215608545087,25.553915225433247,25.0
134,15.068194904600848,80.57893441023329,38.10890665574908,25.0
135,21.356171948482583,91.36360699131437,48.28456202696466,25.0
136,21.404593894621236,78.97155871918126,37.18868410914334,25.0
137,12.85517169577221,75.38704767312286,47.90222356241132,25.0
138,9.158637006797312,69.690647671194,56.8033043813718,25.0
139,7.995169619295094,67.40300785378996,46.771044547642454,25.0
140,16.52607277457902,74.77088780608166,44.09392881028667,25.0
141,19.20725097448162,78.76180194950163,69.34095939036331,25.0
142,12.942159342300235,56.90838800960191,57.87724792896403,25.0
143,13.659730654052256,76.65437451174115,52.396730468111315,25.0
144,7.283531770023414,67.82198789204858,62.1959863730175,25.0
145,13.628882200403098,72.08834930991034,74.90799065718709,25.0
146,13.41877935084432,70.52645096933432,45.56380423243306,25.0
147,26.48634677918521,102.26866444021739,30.6527527206016,25.0
148,19.968549825312614,77.04190516740434,48.572412832724844,25.0
149,10.978578358159748,71.44712438375177,75.05297304100516,25.0
150,13.810881042261757,75.95795849864382,44.90880786515255,25.0
151,16.75565428591513,91.89824288362651,57.222953959698025,25.0
152,14.553228114781739,78.20964733940332,57.99177233197893,25.0
153,11.480009364707016,78.29238354368103,64.13185017302953,25.0
154,13.44803509410559,61.95478673412058,35.92893649163407,25.0
155,10.104448687469008,64.2514500756174,39.28506748807569,25.0
156,23.83363761030999,91.55335755206616,49.884438906433566,25.0
157,20.971276112025155,87.29892202934452,33.96392987103659,25.0
158,8.568841102137458,68.7419925127139,47.9275559536477,25.0
159,10.96244826889155,71.23609488893855,64.25918938399842,25.0
160,12.467739071059722,71.62273930478742,66.58354882901955,25.0
161,15.261762420285754,86.89446583127038,53.33900213285178,25.0
162,15.01401270300149,84.0675123085357,41.61207564099085,25.0
163,13.89603086702281,72.11909154628205,60.43853290924848,25.0
164,14.674504465372141,82.38511400867797,54.64333093891094,25.0
165,6.609401536139841,69.08731842206898,35.32142393953769,25.0
166,8.387692680694117,57.45123219907178,72.95456690442343,25.0
167,11.581444131088032,74.97997019906504,37.4732081758603,25.0
168,6.452849430728887,58.61176188837716,59.32090757677466,25.0
169,13.832179073523504,86.69828545149402,70.2562322269699,25.0
170,20.763891251741725,94.86353711634312,39.837212694957195,25.0
171,18.413588464776474,81.95847056850609,54.9547336830845,25.0
172,21.342361864011227,88.45679726698748,71.85815941692188,25.0
173,12.499003680840207,76.01823669230718,52.583978957980094,25.0
174,14.791892764388617,72.5160823609689,41.417147536065364,25.0
175,13.021468659785775,53.444005209328,47.118955530774734,25.0
176,12.049503777402858,82.07785554883408,54.23965746362336,25.0
177,22.281958783222475,91.95575384166753,53.78496287883252,25.0
178,6.3186601964827895,64.13221140206535,45.82363365492266,25.0
179,10.98930211588345,79.81711551492539,36.967328135306225,25.0
180,5.88883625325722,55.277509833796884,45.32367253612822,25.0
181,8.318788799269006,68.44602946202012,53.143555403934116,25.0
182,6.355233967547626,64.97830095206014,62.98930654883989,25.0
183,16.299964536314445,77.67016564132571,54.95559640795243,25.0
184,8.757073207323934,69.09866442337285,62.99622036228675,25.0
185,8.86740361905404,56.52047284349394,67.89979518693008,25.0
186,11.636597708614735,67.83878886429446,49.37266685677816,25.0
187,14.081532314240885,87.91228988227381,53.41028214799301,25.0
188,8.763161948691874,63.344453541398366,49.98292315558039,25.0
189,15.875828645089491,74.90564879496605,47.11437022756726,25.0
190,25.14103922445413,97.67325476548733,37.225641576500344,25.0
191,17.117821261151033,76.7945282658089,49.30420813936006,25.0
192,18.13148155288885,86.6619918900995,43.54516683676464,25.0
193,17.941283504899697,63.68052227940181,44.915850377411815,25.0
194,8.50129250310502,86.85325935068988,58.6221159502974,25.0
195,6.609708881318738,65.02879365445722,36.74091236061085,25.0
196,15.027425495554207,87.06765059274824,66.18356570053534,25.0
197,15.830999188516333,71.7080773461893,46.61340339859564,25.0
198,7.679974436296986,52.27520664400379,30.22713607651245,25.0
199,23.78592458582606,79.3901690099891,37.228762876552096,25.0
200,17.6355838020356,91.04014391429361,67.85954307040676,25.0
201,11.946634662784419,63.768007816337516,45.508618256117686,25.0
202,8.861613925733716,66.59955629876798,65.48090040952984,25.0
203,14.14807608060176,72.67240555194705,58.47926385704372,25.0
204,7.618255103451651,48.85636569913785,46.23482833954334,25.0
205,13.0826111464091,79.0198671580227,49.22633293849502,25.0
206,15.973936626702422,72.36506550786008,31.670058977477005,25.0
207,9.011233708308906,54.22570307301104,60.62563676791514,25.0
208,6.627621796379432,65.39127218056112,37.71792036080147,25.0
209,13.044079806130158,77.85858410353222,40.489848364653966,25.0
210,12.875798636610238,71.46442327542155,64.17497051000701,25.0
211,24.06463187240218,98.90851901648239,70.60226824750579,25.0
212,15.92434706255964,74.08039417484578,56.871242500326844,25.0
213,13.043073515364597,58.82058436662956,52.406622852510154,25.0
214,11.195005211174553,67.1570979107125,41.331548200929156,25.0
215,19.005835967369165,88.31123396682923,43.89027347918969,25.0
216,13.255759645142078,71.71556475876095,60.16781235463608,25.0
217,22.983439379909793,88.26014089244308,43.67104470965165,25.0
218,18.845927286371804,76.68176373327404,50.03933206353449,25.0
219,18.78128544358155,64.6292181135296,46.39954303938077,25.0
220,9.759383515021305,51.739329296108366,61.31108462605734,25.0
221,13.723319161347089,84.14054679903084,49.49873630770357,25.0
222,11.923994184839898,68.32320080550167,12.300514910385198,25.0
223,16.908311043702547,93.48106441689046,44.78546497077067,25.0
224,14.319552358981362,65.18737723643952,49.932831038487684,25.0
225,5.895163871259147,59.635470173453996,51.64598720530293,25.0
226,10.283150144993716,83.6757329162371,43.38692248151711,25.0
227,9.2520433353107,53.58735214090164,35.52536800255445,25.0
228,21.45219549606168,100.23235294872919,46.846410072476836,25.0
229,8.23295119176804,57.14340875444475,48.288945501092286,25.0
230,22.878455547423602,106.71560936375474,35.31084335252939,25.0
231,11.024438614900243,68.67099257928889,49.02629008123321,25.0
232,23.24797136355609,94.42866493337434,63.129078558535866,25.0
233,16.500674090951666,83.02490080514256,63.20738991262172,25.0
234,14.637939081664786,67.31899241639721,59.44041461867777,25.0
235,21.524302072369522,99.1263157616792,56.29566189452419,25.0
236,4.9023342651515875,69.62759749229282,70.97705369786941,25.0
237,9.736002982363273,65.64698596306422,55.89389551143248,25.0
238,11.741660479762183,64.56012747145652,57.96041734062469,25.0
239,18.23574730208629,98.41963976539954,52.06017919238668,25.0
240,16.920419062395478,85.86793566110791,52.228465495541855,25.0
241,9.743783231969612,62.62995275573416,49.87095710679999,25.0
242,10.00750869338924,68.57483685174759,44.87150150302314,25.0
243,10.512198030917002,66.0148997248902,66.05508538335081,25.0
244,12.43240239384736,65.02364782821398,54.69685948311555,25.0
245,8.861629500440404,63.58405498595419,65.33111589001297,25.0
246,20.867063224928863,90.73988940214633,42.48451254426099,25.0
247,25.922700329540394,86.61344318974963,44.95340862325527,25.0
248,12.757830386572355,81.42204354361336,63.23605287469517,25.0
249,15.117826121649028,84.34468571629073,27.70002918073797,25.0
250,9.394362528095286,57.73826491848567,41.15851390252395,25.0
251,15.22998780754199,101.93850764569777,46.363797466801046,25.0
252,8.168722625272231,67.10709796941572,63.48141609506324,25.0
253,24.968357419132293,95.53701476397462,49.46895040093826,25.0
254,20.04216020221556,97.04056190964954,36.217823124591675,25.0
255,14.163403053225622,75.51883690630305,27.183249549318507,25.0
256,9.001508009080164,85.33747865707552,24.362833826978225,25.0
257,15.462792470794978,76.70994384829001,34.39312450222671,25.0
258,20.571389035874756,98.4613882415805,31.06426742920316,25.0
259,21.36278637213382,75.6388133498036,36.3189812550959,25.0
260,20.497400832692634,95.01795506484535,46.827542464487166,25.0
261,9.530119603295285,79.37800881659786,30.48128353783831,25.0
262,25.727595095959686,79.97670488315542,53.40206781602646,25.0
263,19.68852896974414,88.81235446233616,55.17120041430741,25.0
264,14.646978825494308,91.10939603842341,29.47471487559526,25.0
265,8.335043606587089,68.22443400695445,46.23305319783463,25.0
266,7.843344945772245,60.56203199453772,57.84990578519881,25.0
267,15.055108150673327,57.0469818154279,30.635111132743283,25.0
268,14.844944461745909,71.91028180176848,59.823174326437716,25.0
269,9.137945920083732,99.9842951897251,59.219176653359014,25.0
270,9.868569363877473,64.99321780445221,61.95570496416705,25.0
271,19.767377579414667,63.008175428569224,31.77068380462388,25.0
272,13.107324933425103,82.45137823630364,41.64810855498192,25.0
273,21.54963418484056,85.89024298123738,26.427492249843972,25.0
274,16.40709020513276,64.66413825092623,49.10805547514822,25.0
275,16.553390396935118,77.09471703334115,59.75008314987494,25.0
276,15.345723812682756,81.07551494664176,31.509618586992705,25.0
277,16.2273488816041,79.93966458038301,51.71693613423245,25.0
278,11.558145268289888,70.11816699359427,32.25283282443841,25.0
279,15.952249201266781,84.05969272025399,69.32814831824282,25.0
280,15.882455216035748,81.81099494904961,74.2568392433519,25.0
281,15.913239005125632,82.34578969550041,43.16927572680646,25.0
282,8.829463949362475,65.81146104486963,40.057495636238805,25.0
283,10.235956726567348,61.89249992704597,69.98410586356702,25.0
284,8.423010186823582,63.91095344361612,53.93947016184108,25.0
285,10.691422545612816,66.45749772857293,28.982141130192684,25.0
286,13.499713218249983,79.63199418906808,51.1666669386098,25.0
287,10.243072315356876,73.53057394015076,37.66371795506712,25.0
288,10.812021527644706,59.64324919168538,52.926318900916485,25.0
289,5.78511210338599,68.23886086538279,58.2706284175214,25.0
290,19.55334944156054,88.9887277636243,38.27910102001622,25.0
291,15.101212902723628,82.79039001488006,49.80438909141217,25.0
292,12.033635726719538,76.84566625747995,51.5771325680287,25.0
293,16.4823917529175,75.99857981514381,50.31855506849764,25.0
294,6.276891040384184,43.03327340035967,42.13903502005969,25.0
295,13.704553525729304,62.80977281676923,56.45794979837996,25.0
296,14.637693589340806,65.31239512597247,68.19251461777306,25.0
297,23.573685504387583,101.72475811236643,68.05698251410882,25.0
298,13.631070922483236,74.4370762732204,44.49543191293396,25.0
299,13.580122290179542,71.8405617009149,32.75337394933976,25.0
300,20.223754405448656,82.52640464541263,55.64172436923309,25.0
301,7.896997261424075,62.67789033459603,56.74207309712279,25.0
302,14.504352203309846,64.73146508341776,60.15052054383815,25.0
303,18.366817292524075,71.88018458087762,37.268868477614085,25.0
304,15.893038027696912,68.20813078517794,67.0005134386147,25.0
305,17.06352131664196,72.14605848632988,43.07033291523721,25.0
306,18.141409949253426,74.34498752375643,51.27380356999891,25.0
307,16.064903633367837,89.37238953963794,56.45596944734257,25.0
308,14.029164579788679,64.89565138882969,48.664443182614804,25.0
309,14.031950427377087,74.90973528712095,41.5341336698339,25.0
310,15.328110189736236,83.35288912206904,46.56675562282316,25.0
311,8.340972005712818,61.206439360857296,37.710872466825386,25.0
312,18.673930232261995,103.31878093559222,43.10281589885872,25.0
313,7.546690706879397,56.782792423374765,64.74235604073338,25.0
314,10.88432544405111,64.52742619182268,42.1421690715991,25.0
315,20.85031202842559,92.6897162781561,75.80503125436714,25.0
316,18.259837895999254,78.5848847306775,67.65775117062643,25.0
317,12.450893502228364,62.07653121751357,52.46407621787143,25.0
318,7.4939023912832,65.40344853398418,45.68619595506452,25.0
319,7.0947841441602675,63.55982193448383,62.07606450226846,25.0
320,18.857721592489252,83.31805166299404,32.70167596196942,25.0
321,16.943863927192265,92.14586590889836,42.90740667308701,25.0
322,22.124644498786353,73.25767685512982,42.961398774287716,25.0
323,14.608927563657643,77.82606462719619,52.3563302486306,25.0
324,8.887104633641268,60.363820380733145,53.54824121127591,25.0
325,6.077385379865284,55.017052867706425,42.94290754819481,25.0
326,6.768918852476531,61.97526525844304,32.56173450013725,25.0
327,13.63089820336459,76.78848829023225,49.02987468130983,25.0
328,9.58986771710486,70.24651747540221,56.35354981135725,25.0
329,12.65052903587808,71.1930657837395,30.43447627148218,25.0
330,17.92377170972388,69.17976147641863,50.321135239204075,25.0
331,9.68306034430626,52.81604545398587,57.31108771481112,25.0
332,15.30235925820553,64.10943276817864,76.04468654445202,25.0
333,8.050223530074307,60.30471250680179,53.87052056679669,25.0
334,17.312561594754502,80.10534602081367,52.346994394331254,25.0
335,11.557722483530924,79.58309270661329,65.61367860611517,25.0
336,23.13691322848492,92.93753298368044,33.71415884612801,25.0
337,15.613519485957513,74.4930406253045,53.41065196609806,25.0
338,12.202741584199282,71.25177580590476,63.9730123623197,25.0
339,5.221145863041993,60.64371655631862,44.451910454182105,25.0
340,13.144220139810184,83.74584945283127,51.98504680087096,25.0
341,14.810270545257753,80.68108160702556,59.42976528739314,25.0
342,14.116175407465814,78.24884138484965,45.38721490391354,25.0
343,12.039675790302349,83.22787467840487,56.48953378933806,25.0
344,3.3342217971602297,53.668411732033434,61.113092501193805,25.0
345,13.299247484421796,65.25312609285955,33.769513592054714,25.0
346,14.534960260257296,88.56026465986169,43.511547919268935,25.0
347,13.920998576594247,79.9474596894978,27.465780729484834,25.0
348,19.64529971863111,85.86698368715786,33.48993704524943,25.0
349,7.939002060206622,69.19493033130782,63.36305382369928,25.0
350,16.746739595241138,81.98734678907398,45.817971479720605,25.0
351,18.45201271989622,88.92014248796572,38.40775627292293,25.0
352,11.557321624666077,90.8455465205584,56.28065521361879,25.0
353,19.604994280651184,82.03400574179231,38.149046807185044,25.0
354,15.550122439365117,80.1746325593182,43.037157763603496,25.0
355,17.642914284747537,88.06940151593831,38.849407872162146,25.0
356,15.219106754456636,84.43063377122643,39.382912052433895,25.0
357,14.28494365201992,68.73652610845784,48.09511269853963,25.0
358,12.540492564189282,86.63671879113977,55.843174467822834,25.0
359,15.407811646503458,73.29436239976182,68.8677435554081,25.0
360,17.737364964527302,72.2493863851837,44.10547723033825,25.0
361,15.817530232227064,74.36955113306954,57.132929692024405,25.0
362,9.97860804725753,80.96363973454646,30.965321837327444,25.0
363,5.72599377889035,64.46434248189993,62.38705233747004,25.0
364,16.57392342819404,72.5201223913659,54.82745506188502,25.0
365,4.315137076720932,65.11531645189758,63.19373729884951,25.0
366,7.211714324076528,64.98576855483643,48.79425182548517,25.0
367,10.255754444537658,75.97026404685676,51.239468955846235,25.0
368,11.337471037651099,58.61475535217752,45.268233568825,25.0
369,17.167935670782178,82.38402986874429,41.87654503079025,25.0
370,14.87153547346144,73.61971949383837,42.83601419834038,25.0
371,12.95932896297913,68.07631619784564,34.772907730866734,25.0
372,10.539649199326618,78.06158289284053,57.28493129479992,25.0
373,9.067728555510726,70.44003231527194,63.83260652343746,25.0
374,15.484880634597031,83.38559504809226,68.81884360761079,25.0
375,8.774293531647647,59.35153358866158,43.22081751053426,25.0
376,3.6380907631296537,68.72290434426857,63.53975586569069,25.0
377,11.191442821990435,73.03071925068436,36.15815301121872,25.0
378,18.126269913695836,71.68994375244351,64.40069569531788,25.0
379,7.410129500605512,57.012776237879336,49.10668105748672,25.0
380,12.781907858731667,88.48287196567382,40.96222383230135,25.0
381,22.688279270174835,82.72044544948702,70.22506007057893,25.0
382,12.509073610505922,61.5894405768537,55.998864954059094,25.0
383,14.584354287082032,81.27165557182467,52.3271935326359,25.0
384,27.096089470381337,105.20480933216542,58.614506738332366,25.0
385,6.79946426251128,40.960394635282796,41.99040249702401,25.0
386,17.093431155342824,84.54726485036126,45.01095098840357,25.0
387,10.633635222670927,80.71484800291736,60.239094801191285,25.0
388,9.95409769591594,63.98905898750578,70.5236030775851,25.0
389,14.882770553003722,74.92370678449873,61.30100966056156,25.0
390,21.175249254323354,87.92804742164458,60.45197814910952,25.0
391,12.108082542596499,75.57504139083208,51.1273890408482,25.0
392,5.448394261937614,65.60604182567849,57.74033331568116,25.0
393,9.896913194759113,76.64373493856363,48.525675246914474,25.0
394,20.621704431534507,90.69039196206894,51.31838724940012,25.0
395,13.168563610346684,74.90977852495618,41.7224512506264,25.0
396,13.378179861120143,70.66027924015815,54.842038371114,25.0
397,14.379467914084959,75.0557153952523,43.52925412655659,25.0
398,14.069124755186683,85.02493512457652,48.87511835606289,25.0
399,16.513995573095535,74.22773461992118,61.57628567307232,25.0
