unit_id,HarvestBiomass,AmmoniaLevel,NitriteLevel,StockingDensity
50,12.352300874906163,29.50789874071552,76.83208145276367,26.539607816808275
51,-1.9914615045564266,43.50107911693982,90.4245526124487,60.130738590662325
52,14.105843544142253,42.75717769937756,72.5104868457977,32.24872882261913
53,5.367396303261886,53.31187997459288,53.66841174052073,40.66220250303622
54,-3.7592594407508466,47.1748003865985,93.4889538996312,63.13486480995493
55,9.190555962934665,58.29128973135513,62.39693415768337,13.269331168706266
56,11.963481816555563,46.60159818215865,72.41398734660488,28.60973509204664
57,14.573594928770477,59.56117182429075,84.59721743490526,48.0812854185756
58,20.270414987273146,32.28144491111805,88.1667559865542,28.218297318665797
59,15.4063629163989,54.117880954216346,85.71274441951138,35.108462626917735
60,11.709813068152812,52.85744028971292,69.66322368529892,49.020360574066366
61,13.757626799408897,49.46575693231731,58.96360221568091,10.674016801345603
62,-22.274729837527985,74.84531261185978,59.18906558795378,75.91013600694191
63,17.334741221848937,55.45795909599324,82.30477682219284,44.82700155842096
64,15.282326464924061,47.251877631484504,76.46872003803378,15.682701962440506
65,5.544300189236615,51.24406136775958,100.20933252402747,49.72877525050078
66,13.88968748363194,43.022095443908626,88.30341052584443,32.427492457876326
67,-3.5426948396148723,60.090447388924446,91.93747200628674,64.68997958282517
68,-9.746222533762936,43.75968514913538,60.827934421461315,61.03295116036715
69,11.34946148765994,49.39354836651327,80.59807150811356,32.24727416460672
70,17.825699972873103,49.768513886766506,87.29365905639727,29.688363850948694
71,9.855464448299465,43.40333279452193,72.62875533106717,22.86992031954719
72,9.106934774241545,57.16563059218429,70.28327948574089,62.59902456951047
73,16.06343131533707,47.59040965482379,90.53992092589648,26.819467484351474
74,18.774430145390557,48.69972179630678,86.40059446053594,44.090518947667704
75,6.781945754608103,47.49037157130604,72.55307178352831,36.0594782155257
76,16.256258799081646,75.44063213218277,89.71567388921066,38.74365720198747
77,20.57746590886873,61.50177097176042,105.57665523222312,29.025981243636785
78,22.046036303918427,37.124912183613276,88.76016803607094,40.00173765080159
79,9.511402029151123,39.85445209583536,66.33636184457197,29.726517446124387
80,6.485802276322435,71.91838833936806,45.47219050643151,43.5742949485219
81,13.628390277070942,57.55550754006699,69.31346678323139,36.16803460916386
82,13.931135837791313,49.73749779569428,82.91684468808417,45.00761463428699
83,-11.789214818596301,55.81109600985283,43.740341076130605,49.730916338104564
84,17.484981240516216,47.61002319947295,84.01533467752924,31.85716773097904
85,13.902482086178352,53.952687240203076,85.06662566824191,46.04596971728921
86,-1.8319321073801245,78.71247470141606,72.6994648281367,56.34410947414192
87,10.746123168681532,52.88138372244528,72.43331497543512,37.46213364462198
88,9.090893117659625,33.49710010628355,84.20355192567412,48.47956130742617
89,-14.84282952429543,26.19424358694597,86.13553233997034,62.107540654353905
90,10.10053100968309,56.29930513289882,58.23265399229972,39.9621797708041
91,8.387123750479153,87.66062785453917,55.873725420122405,48.91644323326896
92,20.741258614741653,41.25248306893548,83.03756671726008,40.28168611702313
93,-0.8431495147481589,30.62020802428806,79.4400537095196,61.46168430864167
94,8.62229789102243,62.44445848977345,58.956767838159564,21.794432789421474
95,5.5035012854151155,37.08357348205766,57.48580386981733,43.42107253195856
96,23.80896812033236,42.45671583882117,91.66136106816056,38.80946183339852
97,10.357338017543396,25.747952576518347,63.63303621611817,36.75766474296036
98,7.841984244423637,44.88460853853567,63.09887846911457,42.393952299422494
99,7.206457671834254,58.34106634061125,52.202358205299234,45.86688615368364
100,13.520250964886007,66.40054024261892,71.653311253844,40.13367963699869
101,17.448076160572036,54.833649228161086,95.71649640615631,33.040836971609345
102,20.392535466730795,48.18313112912293,89.45730728328856,28.704091556867983
103,-2.86476651841079,47.487506587471216,88.31434720047727,55.484231226633476
104,9.22200251194373,33.839752027606814,71.14242746824102,39.10408646001938
105,19.062354214056537,43.97078865829528,75.50855342314398,45.336075102579954
106,-3.015246210817531,36.51114456441029,79.88097334561182,56.296792698688634
107,9.674955649747746,62.24117356567047,66.38351430869294,47.819310271456665
108,8.568090691556376,30.903310195273566,68.6560024228249,39.19372623742834
109,7.39140722122794,48.729720814897675,74.5748434044469,41.92748692327823
110,2.1619683638416607,53.88483502438128,81.18905543891279,65.14477936838465
111,-2.830880676498219,64.28639895269173,64.55494930502391,49.26873272764333
112,7.428389703735106,50.47670511321734,65.01239902484238,44.134091069198256
113,7.467791959397471,44.35161116669993,54.18868335158893,34.6183914352607
114,25.61391892218304,53.281186929498354,81.25324192922137,38.55354538946273
115,12.3446398618154,61.44827200469622,70.20409387541856,23.49518295717897
116,20.33424859260049,58.849791416586896,72.95061721785936,36.23803566595026
117,17.958863802544073,48.25757994948718,84.50534141530522,27.604359812866694
118,12.44622561541203,21.42614758343093,79.8900454823627,50.536143172979344
119,8.189129771169787,61.45460146304616,83.96600160705998,38.94297216887049
120,8.763118405535089,57.21245155491577,75.39085043101075,56.3501045114625
121,11.580686831128444,53.362665833937385,62.05546607692206,33.94232045937355
122,9.68301076244692,56.3488251687901,82.13840181236685,33.911509251014685
123,18.172712295612108,44.892730135373675,80.26038015838557,43.63037180280163
124,11.725700201794929,43.685403430033965,77.75016602984083,39.04087179264943
125,13.630473157132144,44.831752137944896,85.79002038382254,32.590404612775274
126,12.86224357833331,21.897084369168063,72.90422882447741,38.44519816730491
127,18.18696262340166,63.32211523514987,90.23175620359845,38.34570966169015
128,13.533941006579349,42.27808940116318,76.33183575652806,47.160046035676885
129,4.36487771375074,62.84828744638127,51.13536030211574,50.780792900599934
130,16.898361935692662,57.70333905342581,64.68503526308109,41.64505941542219
131,14.877708823785047,54.65986988497587,76.62421724335958,39.2561021205328
132,-17.591850830743308,54.2928769644074,55.3584878774028,60.72702344561287
133,7.320588946610525,43.00459221169002,38.98355720845238,35.51403420660632
134,8.16077489928757,45.66104957420274,62.29467480554945,21.469035738136053
135,11.206144575068436,74.99953684508627,59.102000373560706,57.880404280345516
136,9.686297031514423,42.45306684533475,73.53272132330255,42.7324394734422
137,3.6905557782477785,67.85964391998502,54.95922076929813,40.31569546088063
138,18.343331129309313,37.54314671768541,79.1312022995784,28.314570162267497
139,14.649044518248964,50.438603514166694,86.6376302518041,47.03890277031804
140,6.642717817994932,35.23134031052971,69.4518007876698,53.548280914932384
141,-0.459828178975207,50.731954299630004,77.1663416871541,52.99127258202009
142,-5.657892493706569,55.916375742503746,70.47266165661603,63.51411506163166
143,9.091805419462933,62.96234336907879,46.11702718036874,39.400438258060845
144,8.570303771642667,44.39161706954704,80.47268822850211,32.61615085657681
145,11.470796230175676,24.770762103001648,56.083617677104044,33.56138603975144
146,5.117466709894614,39.824890229928734,61.675715863594185,42.95827034894156
147,17.84486525760183,62.103722097589035,75.96788526609097,29.5106628081417
148,15.837612883119421,59.883993829913244,77.34110545966071,24.547634767095484
149,-0.6442301227360132,36.11668666720362,91.91483712912539,62.45477207330265
150,14.361008437533979,49.55139539616941,72.45377269687522,31.340783276915786
151,-12.08048303666924,65.10087374704113,84.10489114793319,77.28304419301432
152,5.443998676572934,53.71588615294678,71.32930600636948,49.84587620289381
153,16.900686270236513,45.34667722750502,86.2551849784348,45.33588493584028
154,7.470336138165193,46.39707153010484,66.23681584487957,33.666841283766615
155,14.076871047487536,57.21882471423597,59.30120050656242,37.92677624920629
156,21.40310181097103,28.252151604995223,100.82720988118729,34.38235012783605
157,12.321164400476176,77.2126266036099,63.214445777824004,41.06626054423321
158,6.617438061910592,77.11611324316776,65.98547494602495,26.469806767756225
159,17.742747350729076,32.89156668638127,90.72275013649165,44.979634978007304
160,14.940790084124266,43.09616768288635,69.78574814227657,20.486047497319298
161,12.777992379081974,43.04822060503801,79.66745427563303,22.572213080237667
162,17.52403228603114,27.877287431177244,65.28448407875834,35.663304659775115
163,14.318580444399867,34.35461546594258,94.79746426805589,34.240200947755014
164,15.831037670196698,28.715464561915148,86.5746478059443,21.655066774865134
165,12.69086675973812,48.14107468738761,71.60851694781637,29.479647078671356
166,11.381037430522648,47.1843230263146,71.03530955443125,24.189583307929777
167,14.40077646064174,48.917131389532734,70.40401079863297,31.34671110909712
168,6.869706996618389,69.09439589365934,47.39534062263354,39.41384256021292
169,16.950083071990342,77.30162547308005,76.84919813535372,31.732351590124047
170,3.4816546367279138,54.115788497215405,61.35075513227544,28.325315697877095
171,12.896434062019322,42.84536919499244,70.38585136844993,23.9418849798207
172,19.16344113220998,60.46384683316662,93.72067638810483,45.0065220522462
173,13.355413807355845,41.5371179987388,68.49764438215567,34.1568968993859
174,2.9382714649293113,50.688660287838914,47.11243449829684,34.95505694145225
175,9.22121770409706,38.12764977215946,77.52657522351167,46.58909813669123
176,9.062680669386529,50.63957189205478,81.25153263057533,47.566594709679414
177,8.352747009375921,58.01427364862321,78.51402677844031,49.771181222239804
178,-3.1793113427877397,31.49433932871633,82.28861610990698,58.42564638713924
179,15.434594397973887,33.30208410514012,78.07433717721209,32.142289030562715
180,13.840937398698918,57.348875715806294,53.23904083982729,38.39407801116478
181,13.387352293974084,32.87440249410074,69.27716437459982,38.59704385457559
182,15.662730361220406,52.97294688589954,96.34970646512355,40.285604962690066
183,15.68639262364103,61.13340740757266,103.26987157120524,31.36646160133983
184,10.929945890508124,50.75653375729976,80.76086700649849,34.740836427903886
185,17.99468543963661,46.82439281738045,80.78032168450014,50.7807201477342
186,14.371345363628608,48.430067479507315,43.01364426169435,27.40333776664185
187,11.265364335889089,43.40477635168784,81.60978790261962,41.26695231964763
188,11.640467663806582,27.54684617545501,78.75579972561658,38.17475773282983
189,8.849422220180296,30.095865044680547,61.71019847386338,36.665541023125485
190,14.777592689076217,60.6697982625504,79.13320410282898,39.27483695922425
191,14.468041766423656,61.69968201402608,60.40140138344694,24.980216882443642
192,19.49954406258883,58.832174991059645,82.57734105768169,35.86855872474829
193,22.021623887050087,38.705133861797194,95.82666071530326,23.698562105788394
194,15.087987436229861,58.19425415822064,76.72411268748792,40.63859567176521
195,16.324001422318545,60.36098808348695,75.09628766203458,37.34942781042846
196,18.4888367138837,46.96302845747899,83.3663638835535,42.46449395632144
197,-1.0412595536604092,58.279522442518754,69.73806347269228,64.03365569914492
198,11.889176452424941,50.06418971843305,68.71254062873223,22.521478759932485
199,3.450092162781444,32.47676395205649,86.95533051473512,47.920659729138144
200,15.377861348803838,39.622739170138274,90.00743304313126,50.365358338429395
201,15.634397972348356,62.7666287124163,77.43095228280438,18.522065538742407
202,-3.2735209676356374,62.42089354448804,64.0480904479377,57.26128321799952
203,11.72748621960223,51.46352482459411,82.84820421913228,43.402701945036284
204,17.97349848845429,47.20735600433448,77.07065665429894,40.172464525784804
205,9.685006915923573,38.75168782742838,70.34671623506537,33.898648478469205
206,15.604834271979557,40.747038381669086,84.13788902132951,48.992393211189885
207,-19.55611556531611,63.26882939214515,64.35575352565498,69.92448834787571
208,12.788608509539749,25.015340233584524,77.01388103544303,46.94775467544984
209,12.288996024051587,28.017252015339153,72.8332680869896,41.45462418534372
210,11.728311410357875,54.522616490041,81.62781620445409,38.087507869505764
211,10.723071040980077,50.06231171798509,84.99053877810113,57.47115954261097
212,20.10518328335703,55.25202310135733,84.89552484022204,31.72127868233686
213,12.913889800968056,41.22170489712661,75.41549184300571,46.130933916420496
214,5.756574253878556,31.376397740185496,65.82182860641198,48.66300561684649
215,15.743876692565301,51.340211963047494,80.33103363625325,38.98433483802063
216,8.174268583349614,75.07052816781248,58.96739644531928,44.800951922293095
217,14.209364727931941,78.43362889181745,65.17607702103335,51.69407061496606
218,6.763765415610994,56.18030994833267,56.046601078064185,40.87647155323438
219,13.259157888326836,38.13374341227669,83.70234655601378,29.61096192471232
220,5.193908887634924,59.22712275400282,68.55524400676866,43.10850565232602
221,19.281054924549554,26.458353352351043,83.53653542269916,35.22349224794117
222,12.495406422103125,52.537861515350784,80.2994962958275,52.70770824275916
223,-3.1327333098643364,29.363315094973828,56.75499909006625,49.769192358345045
224,9.536525279119473,54.56541658021542,74.72892045811767,51.802762092502526
225,8.499745177414782,36.86031192933669,61.00373179733221,42.861407569433915
226,8.233249657389056,38.9731761219833,65.88981554304367,40.75653205193144
227,7.551636268855315,62.72000892962306,58.80084922036379,34.78508592702819
228,17.657890494400274,73.06779328138668,80.22453786959599,22.73190724855696
229,13.994012225057922,48.43734721646506,58.65365871039573,41.66844275570207
230,8.414076093421139,54.021244778197214,50.279114109548,46.57383422817952
231,11.59009018374308,44.224286167201484,71.68268038187253,7.9337785580697
232,9.566203663025117,75.84710927002277,73.90963655989027,42.88638883920069
233,11.839775458901608,33.83712316265242,71.46136403980195,53.597482382006014
234,15.767255645456855,44.383354194226776,87.57390181930094,38.60986886702011
235,13.350168145880557,61.561393830645194,67.38580613903726,31.25474236033743
236,8.365352663428691,63.6285588213662,62.514628358955974,34.423802497130254
237,8.754343755473029,37.39654765852014,68.74185808970506,26.645365152207674
238,16.83228180324859,70.69289263361297,84.39382048655142,27.188326891289368
239,14.988571616511747,53.54800642874694,95.0047775716598,39.67300016131165
240,9.104830615930016,58.22853401468744,77.26413049277961,13.971856089398448
241,1.1629616904815645,54.62295591386631,63.05383080155681,54.3424641406214
242,13.278432634275378,40.74911518094131,70.38032819274382,44.97580870321957
243,17.92629596334236,64.22370968924909,81.70666288905815,42.413359299276244
244,18.23948835103298,37.87150584324548,76.29635862375048,40.199824917330524
245,6.153415737574413,47.698194343086136,73.17779947121139,45.082141412601324
246,8.271682574856449,64.64315750197069,54.765707480871626,47.75767282776286
247,16.11306961469327,37.67778379384803,90.2505116262863,33.802806022199995
248,15.672829223880987,34.275921890373084,71.36681633036186,35.88995343903271
249,15.702580305452981,47.560394806701524,84.25357616712027,45.96103336732569
250,14.564235881620892,39.1474882755704,82.04787088715584,35.8424972338349
251,7.769412232530295,38.51823464191628,60.95152592892797,21.97019614188071
252,22.776290442100883,48.578259290184924,88.85810306348478,32.64782796327861
253,13.267960711988719,26.259303992957427,73.37893115582804,17.33616229585033
254,17.279295462534968,30.432625216286727,86.93617517529259,34.488591412580206
255,11.523122797637729,44.97532582725539,75.25844849539847,17.407967079565204
256,7.29453261418104,53.198184582698346,68.69780153954093,47.65773026384347
257,9.044342490168177,60.271376188602844,70.51614749578798,39.13040788094514
258,9.471063122180535,31.31584074010864,84.72463088072121,45.89092721295873
259,16.20845273272593,80.06508160740476,85.8664267452911,44.6782954289777
260,9.793398967353546,72.72342490094931,61.26212541805876,38.272298843900046
261,5.4563321038194665,49.52834336996425,56.213801053815814,39.53657808675177
262,10.419516964005126,43.36970221124018,66.90087139742788,45.452769765514624
263,5.2585765812608605,49.1862201801063,63.95326147629097,43.52961620327871
264,17.210719481812745,66.03116239112144,63.65734804273503,47.63632858658591
265,0.8027016452564579,56.99035692747078,43.4447043033231,41.39496265694173
266,14.869357465721006,48.471535055733945,58.44705895992357,33.83461366638278
267,26.88780602474757,63.557376566317885,85.91470393448598,15.1368996499088
268,18.956647453267152,63.216009281760904,92.96888162586652,15.098870202139995
269,8.56660603167103,57.60652981691578,77.99334453446855,29.87472124416758
270,10.877233995666082,26.838021586211703,57.81239151430721,29.418686383897807
271,15.85125347274485,49.2482761994227,62.1538069628722,47.51669728886043
272,5.057151825949777,55.619647776490105,74.83050765826343,57.33766720518805
273,-7.767229069225388,66.3427955959867,62.15473777012771,56.86046944094407
274,17.734185055562463,61.36469701778162,86.90479230789163,32.25460017036292
275,9.858912970174849,42.52306687118835,64.18250316638907,33.6879549491377
276,-23.704616160815533,38.9809543702851,63.7188228113995,55.881574466152856
277,-6.11230211706571,63.994408236762375,77.81941692576254,63.24779949802598
278,9.525870066562153,52.30488314773822,65.72670847697547,56.01557326311214
279,10.443075748044874,35.59812356671759,70.26728480748945,49.0569699791344
280,-6.300723655933242,75.3847687764469,71.98717977660847,61.519124206913176
281,9.481901266697594,37.808675119010644,71.79362029497318,47.047774650272466
282,10.28191213119125,23.57323634905134,74.30608050321644,41.70042716174304
283,15.35295782220581,59.2940919444345,78.52582301170284,32.79316998264139
284,11.13191977595125,50.24807889244643,71.85482519048857,37.24105010024167
285,7.216460944817458,27.046318220757094,65.10969482993399,42.95505748451847
286,9.767633697095855,48.668211843053726,66.1505597993893,41.40624955314597
287,15.090482839558714,49.45283136035141,91.20877551875024,17.111986492470304
288,8.3249666663538,54.53279382826599,67.05664218019454,48.31010438677366
289,6.489313040098886,51.46116980424323,83.21945334437666,42.29268166332926
290,15.174469422826592,50.1056302754368,80.64882510568611,52.65644153929761
291,20.641006631498232,75.15631644224248,94.0733679492081,43.63295566905611
292,17.95249571483527,55.81975182723767,75.15560605433856,51.546559509403764
293,13.686187197651364,31.868899318844857,78.21738597719545,44.716217201193835
294,0.7017304791999778,46.13375594876671,65.54815939926509,51.97574858946854
295,12.289765929915745,56.0132223389719,88.08769699581107,49.47607577818497
296,8.94426361605379,38.508247375385004,95.34984532563573,59.61184466825609
297,13.235209886664054,41.39532630583841,65.26142312209024,21.260845060030036
298,4.243969004005939,36.007253062223626,67.60171836982654,47.64500289232217
299,-7.8239107579108005,52.32430331633422,67.66874906716897,59.96464355507852
300,10.512070148401396,51.35733641563978,65.00012884869948,43.21502385519209
301,15.787747113704338,43.46956697002243,87.70880577795303,42.98186735606188
302,4.191813683939451,65.2586487361118,102.88893788530089,58.44284287710446
303,15.71297518915282,30.38111764118515,68.19611863219517,39.53239295208994
304,15.989041738713626,41.87157395858651,93.00690412529855,41.22901316142413
305,-9.223346335414757,47.68188875236456,82.81296351474323,61.23433305535984
306,11.145959655017807,63.602455808419684,68.99429831662577,29.660896629450797
307,13.990268250829963,59.03625441468962,78.16281865230523,25.598952551431676
308,8.939560799677974,64.04892174422194,50.99340397272666,34.051101923824135
309,10.151414738280263,45.73340642037898,67.9606755936009,42.13325552621743
310,13.589916738257152,36.55915621931178,80.59233609881123,38.16391069323391
311,11.293444168730304,55.59682128437445,73.90890004873641,37.2172056314174
312,19.007222156535192,52.520558095291975,76.52799329161618,31.14820095491696
313,0.5748298211290099,74.2615623126622,81.82643461024968,55.94043498500365
314,8.031759932922153,36.80161065720548,60.727157674396096,60.07465798830797
315,8.477426207310918,50.54962595867581,72.05531419467658,41.70547005689248
316,-17.8424283083378,49.34911675223129,78.60565252814816,64.66015816094617
317,9.190417369073513,51.28591510777596,49.59795872556677,23.334759251269684
318,13.539600420353388,48.33848355178945,87.45959350342417,56.32267067942779
319,7.442869404309814,72.47171484842758,64.0426635958562,34.88457679760922
320,20.5381850527025,48.805947315824405,90.53034375885052,27.49261666148021
321,15.268146074259151,57.92806546903444,74.38661389281305,29.033911723392503
322,21.730338367767136,52.108094979765546,87.86961145288466,34.89414458316651
323,12.19035627583336,55.39927485030062,71.38205223519526,50.760303316412184
324,8.965053304267597,48.0133513851908,68.33857277201615,33.681828629780995
325,25.228191592899172,34.429698620755865,95.79128039486396,45.06264786621406
326,-5.2923984984175,51.14198442427047,68.9213043898445,57.93529091517684
327,10.624159936144446,44.153225497524794,75.38611959377559,49.60247394004163
328,10.992915560043587,41.2645707443956,89.99059433563743,46.76368125461018
329,22.096846382530906,51.95971443447576,75.43146822526755,38.820384871207466
330,11.261071246633987,65.32265640963014,72.86872470556143,43.22339927133741
331,6.6606493991295945,44.66448600204497,85.0749936907473,57.29040004346954
332,7.533966555626912,59.20521092114846,76.47103758361949,49.50374011034909
333,10.569353418306507,80.4133589903027,60.158801243299244,27.675742097717784
334,11.678078571115384,43.897214259715085,84.19359685375369,21.07278394315395
335,12.813395945459959,64.41675065334356,91.56263629217425,40.499719694245655
336,18.40045812097865,32.358710976559315,71.88857238103444,41.2236271717415
337,13.46952047584169,53.735843224665565,79.99373919732686,29.386428083803423
338,-14.814753516500337,68.78380471646469,77.49739723365752,80.38014393762664
339,9.829566803179667,58.564407035153465,66.75083532322634,34.42464821144812
340,11.525588281022667,45.60660869982726,88.14841165977842,35.666674224822195
341,11.899735689901451,51.91017734710282,82.06832887855289,41.404221539141545
342,8.15716039018627,53.77997346741767,71.26235683460973,42.73553553803958
343,12.612509527826305,38.26397254561994,71.55962684940255,35.67406013867955
344,4.346956155307401,58.1857902760792,77.65180873995278,50.30667430202945
345,9.159194913273009,45.112538907115926,63.50242885674426,39.10740930626832
346,6.586192469302319,70.91000002894742,50.9735210882516,34.22476558239356
347,12.906161818339111,52.90142549150724,71.12478995454903,41.52194704389248
348,6.418967757234564,56.346453739360996,71.6360449311058,47.181411635352774
349,1.1408462699609867,36.197556686607975,79.91316553865605,56.48440157351058
350,12.486835137456257,54.38381986446788,77.26423811775837,40.64869187810807
351,13.694762410543039,66.60119617737949,61.87902511939927,22.931756634368135
352,4.500441028293101,54.40614370017174,73.8763479416832,55.45306034244652
353,6.8393288157227525,42.11926774979371,81.01894153862577,54.11697351590872
354,13.474315516227607,59.70411401386996,73.80205917586635,40.41674123299258
355,3.77212823263398,31.932524417480757,68.79055114652759,38.332729368457066
356,2.164097794517314,47.80038695651808,54.593926442523,51.75943534634054
357,7.981215970426097,58.18240812070073,60.10613919395744,33.315137942574424
358,16.852689995297695,62.35169768830734,76.908060080053,32.15867372715136
359,17.665418960107665,58.87006428406217,96.2983370363185,47.0854970808581
360,10.010526508645064,50.129055289617064,74.27642009775269,45.84878663927961
361,2.988986902384841,44.47756856609264,78.2986269862689,56.74167843648619
362,8.724381049214907,42.59625705656067,58.828607718401635,37.38251780275385
363,12.438512241618872,48.39158333917137,77.00789611515721,35.54568783282459
364,15.634230369399306,21.596315891557197,82.48594066384452,32.532677012069556
365,15.051652036848393,35.40804354259385,80.51842079055476,40.017546574427556
366,10.73290144997085,50.31613435039303,47.34714070967867,22.069274532635188
367,7.776230048706658,63.81246252850194,74.82476078866337,42.508285908926226
368,0.9314532523857082,47.7380083089337,62.86884491805963,45.42411220609535
369,20.76015915203917,42.84285242034461,88.56599434745617,20.740614593885756
370,14.619972929617155,36.63835021304501,86.09161287380671,27.476770404197627
371,3.3473361867896596,52.45718214862555,61.43734294270133,26.740650894575605
372,11.014831262527963,52.22419023141813,76.35609063455314,43.44143610398774
373,-1.2237656714560334,53.89372391852798,64.82050794348122,59.163632937076244
374,11.578137934268858,54.948510620650346,64.09927445529043,38.61826767460273
375,-11.25845068611601,44.560018899834404,92.60414148776697,71.26035468310255
376,-4.79050151565414,55.714513019953664,73.77989128702592,68.80761038328225
377,11.847186468673819,46.97813351723981,65.99938595367281,31.6345943642
378,21.541671948958957,28.298888339343744,93.2290250459782,40.414220284607474
379,15.034274325143183,43.929053014700926,76.9351659643407,23.28726474131117
380,-31.48782778358414,44.05021439451206,60.141648702707755,65.13021385550252
381,9.233468229568155,44.36564166192837,77.96036152554426,50.911942804261614
382,5.370856123804291,59.66640552662162,75.56219966575433,47.78123871377797
383,11.990852534584032,36.30401479896561,80.37790518924655,33.46533723745373
384,6.784952014222331,36.655670685609586,43.65929852139923,39.30990779118082
385,9.081266105785936,51.20359629651597,70.72263397879783,27.081650722109526
386,-14.427993175533368,27.23763422842307,52.880040699045615,61.54683719232773
387,14.712741504420938,58.99560297376104,74.07122580847852,45.88592917401795
388,9.237137033855095,53.328971966048144,62.71288370291278,32.87708181678738
389,13.013053067668604,51.02065346237942,83.4085348236399,39.85084050333901
390,7.462030488560131,35.02616423774869,61.562901392957535,37.0151143214916
391,-14.736001533906128,67.67097924099967,46.65741895287134,56.51898274943775
392,8.475695383449517,72.00301686712027,79.0385566516762,41.63206479346448
393,15.338914699105302,47.06705094602941,63.2206614822938,24.36843947002147
394,9.464514834927481,51.31616727434039,73.43664913684624,53.228758860512045
395,18.62396648096276,61.77593037885382,88.89806273511738,42.10873253584438
396,8.147327430224664,45.40474754021002,62.47299098592827,51.119168606916546
397,12.832111154545652,44.057819914176235,67.1172942410123,31.479512985070155
398,17.9234047196778,51.49962006126303,77.28288607651716,31.31375602820746
399,12.509500459097511,42.31320318492478,68.71485500586566,45.41768092810396
