unit_id,ProductTiter,Temperature,pH,ViableCellDensity
48,-10.259547751185847,43.62338705524836,47.16077901344554,81.91900573961728
49,-31.026376841681856,54.59366501434917,75.38578110054941,69.31293944165228
50,-53.61886635084858,52.746013318161246,37.05493898360976,73.1409060658756
51,-18.752310870754897,51.15844478250588,49.659043234670015,92.63181773113602
52,-37.037254195477615,62.556400919148246,57.62523140226397,74.89847465016219
53,-14.154231713530168,42.31137068463797,36.48578154685641,56.59215925113895
54,-30.601446778511544,65.70178684759146,61.46724867573223,101.60729985567738
55,-37.950883700587596,52.59316356261286,60.716753212361944,58.93479868623793
56,-45.35215239378047,23.137723312134657,59.7648205071635,71.7276528560611
57,-25.2545850166429,56.981358936669686,68.43569735636291,74.7070822306162
58,-26.5751614490344,39.139620214723,31.435869374640212,88.10866041037931
59,11.006600607704266,72.25681138788666,68.1172023842126,76.80653484182679
60,-43.92308320639199,57.68444370115841,30.07961830175754,71.09760959080889
61,-42.74632614904844,60.187154165127104,50.130614304838545,64.45282666079288
62,-47.396000586989565,41.338591828216956,58.69676340216439,61.49203409784042
63,-43.036896119971395,74.92742439163791,38.1921006492683,77.8354794248978
64,-48.03550762622245,51.002940939831184,51.55374470671286,77.56540736273618
65,-17.070923441166645,48.8596760184813,73.74804351227074,90.4251026273009
66,-33.75130159727058,38.699786750074715,45.4502085100594,80.50908938377947
67,-21.94712182309365,50.203394256907856,83.14972986470379,96.45645144385988
68,-21.192468770538216,64.71795540516138,52.515822199656604,62.01938155349733
69,-39.84036644848005,29.837400943674574,59.2724094248835,80.84606752564491
70,-10.60983554628066,30.861266116822442,45.673129549763146,81.90985484017385
71,-38.616479157612744,69.24385333326629,59.62233495777357,74.6858490688589
72,-22.911957062136153,30.026958790888827,41.51067491189056,90.76938182302077
73,-33.62363093017419,54.076312005869354,51.021746003885326,82.43499846573324
74,-23.05706645261506,36.780996237637765,36.88201886176852,96.5513022093752
75,-42.63511752583064,43.72328861934893,46.87326533017937,74.6457524802087
76,-32.57449370469203,63.715467779375686,60.171049274785034,77.92731949969728
77,-31.282566655215987,51.25668479348301,31.354217265446813,102.12204244282066
78,-13.732807253889089,48.03809862800925,43.01362295874229,83.69327453213543
79,-58.11087985429733,41.12768289023469,50.945578304799206,64.44956486400055
80,-44.06211351140473,67.63483547052662,45.07791069044055,54.413802360130376
81,-24.253366784153606,87.7670646495169,43.54932012847282,66.09831951065762
82,-11.3188288343021,45.707045031438476,51.55118806462554,86.79310963768309
83,-61.975385753315656,48.13987631915893,50.89446545401814,45.90854148334502
84,-19.734985578051333,50.531470628278896,60.039332127322155,84.23916169388315
85,-32.54558210447008,61.938271422109736,56.384668600757756,82.86200722800966
86,-31.67482535825122,39.828939523045996,41.77644648947219,76.44360173354045
87,-32.137401202786286,54.60358446815322,52.203646224335074,69.02917261047708
88,-31.195271120917706,64.5891355508588,75.61208763146897,86.2933734319527
89,-50.88761986883185,75.07462795549894,60.73250990614053,80.1643695025139
90,-15.706447743924171,51.62349096526464,62.19364564251448,56.3012073796866
91,-34.679788765749606,51.736077083322506,33.88799795017156,68.96631181402307
92,-11.864325639260407,45.852767617541105,51.042182628203854,85.0628910037157
93,-20.066093629732563,64.86057228497015,37.02684103483676,76.91737296707913
94,-43.32140857566859,59.40150773634578,52.736449652778795,53.81394257094253
95,-39.28104932310414,53.92297325379928,53.72526885595032,63.67303070259032
96,-12.219018600457712,40.788448000922855,49.311387400641394,98.33146420215063
97,-31.75956360341138,18.167554087904243,42.252666082133715,64.77628587330717
98,-54.16555760987397,50.945048127271576,46.84197563458291,64.32484164656417
99,-32.39634310169339,41.5319373288564,54.93473093742183,55.809664521409196
100,-24.58909511306669,64.7885554465055,60.903678088019426,81.18111711306912
101,-22.109780934188194,45.509540960495876,64.17288862319441,96.34669531350058
102,-25.942984060307033,49.42355971108181,41.67708266577952,91.14858302615096
103,-16.85265360586512,53.25579423367545,52.209849412809106,88.44717769362028
104,-43.01822900967032,31.74402079158059,35.40886925833627,72.74335966253801
105,-31.75064179972565,46.54219252553643,47.781270155726894,73.77576632165005
106,-39.44647333756795,47.56421513704372,57.15621609192063,83.46042799866493
107,-37.8511961869396,48.55944810005913,49.686318747803085,70.44842960273262
108,-20.553355640373123,47.39915247017241,38.0707115685167,65.12312062721377
109,-46.19855710984612,50.965887127743294,43.114629616939474,73.05953604035308
110,-25.612464522613983,58.38247704904901,53.98687731737614,93.3857350697901
111,-55.55896361477627,24.320103404374926,43.55224260675233,62.4924010726144
112,-54.14444192209278,45.78268767486697,38.873799763545016,63.71222957145695
113,-44.44237733726139,52.99314327196235,62.417821879178064,62.12324351153404
114,-23.335599148259377,68.80025332591529,8.169925195867178,85.79258316408692
115,-35.13068997060467,37.79682121849483,46.274543532861536,59.06818080024012
116,1.816137158587619,54.18702909236183,58.29296306396686,73.96734626689951
117,-2.0899061161444283,30.657133599998406,54.184190818762325,89.59576447238275
118,7.57627834851826,57.17346152794257,73.9109184798713,72.61390695597429
119,-25.704077534984258,47.44634639503306,52.14931967734565,81.86901243165521
120,-19.03172837724026,65.13154254176766,48.14448841130796,68.52077853352556
121,-34.3912229080354,61.94578969317232,37.79415274727618,70.57860589660217
122,-40.73826129888205,62.436726863987374,52.306413476638255,85.76855790029147
123,5.4064479281058295,46.112316833205725,56.10054436333598,77.80432766313972
124,-25.70566983474444,57.13470310285797,51.582652025667734,76.21819452250358
125,-52.838977283477135,31.46138468620303,42.437051822209156,90.15731151367909
126,-27.963871185141784,38.414088767570824,43.32090210749412,74.98251385573016
127,-15.546923498497545,46.712843707654365,53.32516708186594,94.08258499112885
128,-25.535689673320157,57.01896904810035,56.19912232113072,78.73414480253977
129,-51.66528398826575,58.5563544427696,41.47243920573492,61.63606227539461
130,-18.804420437247785,51.95813137003733,76.32670113821051,65.52965211042155
131,-4.077211269167412,60.96117657579876,36.99247634860176,80.00498197744427
132,-53.02099455828664,61.91647810394029,59.31389488867227,62.96729478760732
133,-56.202806652005044,46.47233305394236,38.649046486256715,47.99998923411782
134,-53.2859790108252,35.941130048537644,56.72318792736384,58.70960351058336
135,-24.439879916933446,52.536574285378514,45.52396750994647,70.39623494237935
136,-38.37452549631836,31.045800199573062,37.99929617731758,62.794992092861804
137,-64.3378810670015,49.86634895560283,53.26473938923082,45.27391807414924
138,-39.04334481864811,65.56214125120606,53.99714843836841,80.16244479152544
139,-29.745417617850826,61.83263829854252,43.77217898645753,78.28742713796267
140,-16.856782257054736,48.909149078336355,71.90922805348426,61.735406236779156
141,-23.203626264242214,49.42495998965194,56.298617104599565,82.63282961850734
142,-50.988720179937715,36.53870104675093,56.7811533943416,65.2536466336641
143,-12.1921885070391,57.087547611939726,18.061218199637054,51.974840321576124
144,-48.783077849461684,11.02028653074905,37.30356857296255,70.824569054915
145,-13.143238422704439,54.6493579695965,69.79925592720603,55.46520322517092
146,-34.92149763646114,58.429872740975256,69.15129894296142,57.26968997818625
147,-27.679088591249297,51.05144083868024,42.71410495901588,80.52228114396148
148,-6.921963368808677,48.51952674179716,37.08655091007634,68.21173697372345
149,-23.206924484648287,52.52109167511614,36.289354744337125,97.20842702502709
150,-43.50983571946349,38.62480603664711,32.90769518015624,66.37964554478931
151,-34.015881357531114,61.511265708790724,48.97071696137884,94.9301583860801
152,-47.87275638089847,45.79760010649187,56.17530817161662,78.47193545969179
153,-15.408735809790215,49.89675073064216,41.77201510684728,89.03395633185536
154,-47.654333009507454,59.064092493138205,36.51301425036321,68.84914111064512
155,-25.442588233110282,35.77328024773188,61.83218278027673,59.707241897144776
156,-34.5478566859883,47.47983484986692,62.77254239649798,101.85338235778471
157,-33.08947973816133,55.559007200853316,51.00958982806505,65.23038772894495
158,-51.40187435257336,59.87502378263586,55.15794490603202,65.33744826945534
159,-13.512481384332439,64.49634065371883,42.367352198035974,102.286595834933
160,-34.56817480835845,52.390230358830195,41.736867779920566,72.24849484419467
161,-27.27309016876467,63.41874966231615,24.413468368877474,68.52682055220616
162,-35.76091438596842,40.33827258839668,27.76946363819593,72.17670101590805
163,-32.026030476111046,74.34796427221634,57.110374310820994,89.71606834976413
164,-14.454521561263011,54.07418533652274,38.19468667171196,84.40875424924079
165,-37.31913910137496,71.71509894258749,42.30080697959135,66.5099052939029
166,-40.613412370412775,37.756350350592335,46.84453427143084,63.64074400093756
167,-46.72446545485469,47.55844867249738,41.692595476240385,60.86020152809026
168,-48.105986093812696,68.84711495012871,54.87536773458761,52.123993494340574
169,-23.869655787223586,36.47563827752696,53.285529808713044,75.46570805413987
170,-52.41119947435659,30.56283449294377,64.60145847990427,54.59684939961656
171,-32.868771213174824,50.64360655431222,55.79551303073629,66.6687392178402
172,-10.709889311683728,38.482797962415745,55.84232019860424,97.93194803842721
173,-44.057059720831,58.3438861114215,40.218887406775586,73.63444071559489
174,-63.619667595781415,46.57752035005381,51.252245170341716,51.81925746815953
175,-46.876239133886905,35.7332098099336,36.629567834013734,80.96737942077159
176,-41.308528543227126,54.47284079489323,74.60374977509207,78.69297847854078
177,-23.432749417539906,83.765715845743,62.03560157408087,75.33143406348437
178,-27.330427070451137,58.151367817075105,59.68500881512685,83.0597711891574
179,-10.310508144930482,56.38262144756235,40.93175235591455,75.59846274879799
180,-43.31569886540444,52.17911822410569,28.340225994420816,59.216423721523164
181,-21.570303492667158,35.88205233884364,52.655899257931345,73.24658322503639
182,-45.305885655955684,39.33094785003223,54.9781616483958,92.74262584977136
183,-26.4109585829372,40.79521092846599,48.541177673497366,91.98483831509262
184,-17.381012813607292,45.29508113545058,55.477253536104655,78.86052960742373
185,-10.79781329545573,59.43073123774172,30.72984461785121,93.36177774446968
186,-39.224765779121235,37.59958024381355,47.30573670924207,54.695220541506444
187,-42.13086621942738,64.5762987082185,63.84119704217886,83.07671287118293
188,-40.81437925440526,21.327721713417866,60.46892274043427,80.08567636475514
189,-28.047042527371474,26.03870785030067,60.93593085125471,59.04144791209263
190,-44.80158780148443,45.81233193847794,27.31699220868549,84.98490410599022
191,-34.849688098705656,30.197459109656897,57.3679381141583,55.59590225432638
192,-8.390437948490163,44.94349351855354,45.46509381513372,87.59013779610166
193,-30.166702188510346,24.254936321456338,68.88183866168878,84.20011859765175
194,-31.82410855023159,42.755159148057324,57.27295114756682,82.99202036692105
195,-23.57454737348112,57.68621287921769,38.23168723010447,79.94273042304836
196,-24.26378445772105,40.3152255517549,38.88474550762948,80.35904093046568
197,-27.508268367340577,33.08318243587931,24.994222498186573,75.63841456401656
198,-55.579814016592074,24.594721252078536,47.118331406237246,64.64148906283319
199,-35.52110035661624,59.64739054077699,38.50573482930609,76.97565937714101
200,-4.437781718939249,28.61112344017198,76.52418073974309,91.42261588238613
201,-36.61738106654631,35.718646673716485,48.223689056530496,70.83359196966794
202,-49.31872552158259,54.07625278270443,25.88392871576502,66.17625228902558
203,-39.90034432162756,65.84125319661653,55.47661895312846,76.69178758494004
204,-26.671472943296028,45.36999567989247,62.21764047779135,76.00275582001298
205,-43.22229684207517,51.26882765274084,42.68085541769243,65.01542607699936
206,2.171645949975994,62.11082432402382,75.65756971051692,78.209062442163
207,-46.73896740580767,61.217309672783614,18.858742328888447,64.16837318862082
208,-41.03333812951111,49.91896754376784,48.80154164168709,70.99090625256817
209,-14.907018671857175,53.48063409880023,48.607889660766546,71.97326178764048
210,-31.296289520013183,38.70599723113901,66.74469686195738,84.89508573182937
211,-15.505075088971289,44.32499830894663,50.79187951313476,90.74877805970462
212,-13.596227534708348,50.099689695763146,60.72255134075179,88.12881752949951
213,-13.481148821124872,71.8220004861842,68.44826480017822,64.94589850941483
214,-15.737643546847602,35.97120212694422,58.708705320132815,65.19517313585546
215,-40.352914202918484,62.0542460223255,54.07882966386764,82.20811745537478
216,-44.192556114242386,58.49019946339038,55.85080033831948,59.587585090709034
217,-32.19612817416608,46.45968273270844,51.97139192616157,82.47960381932704
218,-53.3507952536897,32.052115915727164,54.46890398976819,54.857142069607484
219,-26.872085930058766,33.03131425672938,54.08153430748119,81.88712207007308
220,-29.83354437452861,55.071974473359035,53.21131400661615,65.44484871461215
221,-5.284908671136459,50.46081825702707,55.88645549023704,87.80793679329079
222,-22.850245711116166,27.119381449111124,41.2995964819402,92.42473019359859
223,-34.6320250311942,58.940513755728446,50.375689814757635,54.1478361944001
224,-10.008793206389964,56.96960174615536,67.07524492473996,77.35960723759884
225,-35.96449872778464,74.24176834753511,39.43066374907238,50.038247569262296
226,-17.008465880641758,65.58240098314796,43.435711581357644,70.60586711808894
227,-55.70596751163246,33.768777720660296,50.15406753210778,61.65931513633606
228,-41.991484104142856,37.88891349257337,41.107191311598996,81.68709639448312
229,-25.009185070697228,41.62840987818564,59.6398147647229,65.35501263045445
230,-42.60779972763188,59.77769873341283,51.43352577105565,52.40012933185098
231,-40.777594998586956,41.69653910030958,37.54229997158244,68.75623306900921
232,-30.279137064690246,75.38997748060905,43.56714659689102,65.01536393885893
233,-34.98834084325099,59.049711884595716,49.450895775343646,79.64515088369454
234,-43.57348655431911,50.09460355072252,52.09026743121843,93.57907077143605
235,-43.06650698525888,60.2009518178943,67.38591978761222,71.6312007253783
236,-54.78251314196859,40.72691184809316,48.25540764812833,62.5221673980987
237,-37.772906137517204,59.526877722496685,39.2815524725105,67.73516984472185
238,-25.723245554617808,61.647459319254764,64.85846556322856,76.8123077551752
239,-43.28245316951279,45.63805614483949,57.22813591926972,92.19990760424857
240,-30.35155330745846,56.78267062593595,32.89428444664735,80.51093290284737
241,-30.39022044308041,7.957663847349934,55.17568149073004,65.87300917078993
242,-27.664608614874723,69.00858708993212,26.088171964921944,73.85101697057297
243,-9.301868276119826,52.29004209604624,41.04294249628478,72.96422198999298
244,-22.76425944005328,55.178462884635245,59.94163788620041,77.5638174400791
245,-18.948339786550118,42.477560479957155,70.09390554834793,68.15363933894282
246,-21.362026405353863,40.743202110170635,27.991149183523316,60.06483786522815
247,-40.1677278248176,63.03318708337858,34.22136619858097,88.51307573727091
248,-1.78602506767586,30.053958730993752,36.1653014358075,80.53668207382333
249,-38.938258116467594,35.35923856176623,37.377646205103645,92.93944451782444
250,-39.294157337130535,48.67537151988987,59.31972232328887,83.6763211678967
251,-46.67024086587238,45.4783829045159,69.15967269211455,61.98132401313381
252,-16.805767903567027,41.4349148298572,30.585904001595793,89.78441066439056
253,-36.487754981730106,62.06587966451991,60.28397404354951,67.78482105081589
254,-4.679505549385663,48.18891592149248,69.37630428917073,89.85626726797598
255,-38.74635353286649,49.2359304683674,51.52918940784894,66.56446801365581
256,-20.689307552639512,74.86967376041598,40.32639827999855,63.52263332025795
257,-56.534223971211944,68.49677366142565,49.626697038001375,78.0770821076582
258,-27.40502979322656,40.22931788850692,80.78110482121835,83.12287193425436
259,-18.02681372573512,63.697648126001226,56.82701385657795,86.21178519843973
260,-21.527711916207064,29.884958494847943,51.78514454247388,65.27849244940796
261,-43.44588034475485,49.248625261334865,50.474780222323666,53.663135055423254
262,-25.230563023491822,67.90780242626924,66.63624772641282,59.8984520588659
263,-52.74159425159827,57.79182741446956,77.97976429588898,63.29336103894132
264,-17.477104835164234,23.584835256447327,67.94714311949464,70.26193583394442
265,-61.989913615149895,56.50774700475873,41.254181724486344,51.252668074397235
266,-42.59291054791502,48.31765190828915,41.87849800713912,57.88720090041882
267,-44.965728723279256,50.5910170890399,41.17797076348775,91.18987702344306
268,-23.177673622373426,73.26550701311733,41.064024599605375,85.72143217693728
269,-35.058454439983066,62.54100164157549,57.44725817598038,76.60068273236283
270,-22.417636471957387,43.226095195971695,73.25374952895685,53.08297775852533
271,-15.00011846454876,43.21497173954022,50.13591109335461,69.04846635250277
272,5.255722006822273,40.6651099220173,69.57433069721954,73.23933093085766
273,-49.99534657419768,40.143589112583015,75.53664389167736,68.47502013983349
274,-35.60180263278291,60.24942379946017,50.48236932006371,94.72900516760036
275,-54.87442923250491,47.010010749838926,28.181769196657285,73.23477096193297
276,-54.47744458774354,35.44277068665625,48.93750038214101,63.790132964870196
277,-30.79913448079685,42.67825072488962,38.05911145130352,84.50667815094984
278,11.48687413689912,59.84950956696698,38.93988000140371,58.24984419145516
279,-32.18882733730452,26.313622126622036,49.39787540277733,72.44257913499052
280,-37.07662654872065,34.75989273408324,45.98716803574667,70.96060319876227
281,-38.362472215342336,25.968032369182136,53.34316731963347,84.46548824641377
282,-46.923954303609804,39.38925534104502,34.6146949702285,81.06332802978537
283,-38.254350857780224,32.31957289506373,59.618788717179726,76.2041796163954
284,-19.890579435548165,43.607181658678655,44.277110494930874,66.78815077860233
285,-31.620156606309347,34.63778573856146,48.81278686040862,57.59176762927505
286,-44.23636791001644,42.24135733600405,39.90796902573407,68.53525669258977
287,-39.57835606484728,46.786841034021066,82.54964640761126,82.10981188322704
288,-52.57540525797356,65.58249955499306,62.54731139041458,76.43650978290681
289,-45.01160613174329,54.54274824630752,39.63737517074109,78.37052308514505
290,-25.918162762540106,56.95869966396067,50.77212110044976,77.10728227223153
291,-10.392476636499515,66.30385109661609,41.90860382209959,90.23709562250478
292,-16.576159992765383,60.2142489587042,59.07525126425557,80.99159923065655
293,-23.97540547203867,32.900014273448335,45.86040894285924,81.90726547224989
294,-29.651709398605846,44.21951285636195,44.53836070807118,66.58496123198934
295,-19.104689566804222,54.72293439442577,28.024104991491946,87.09436516075137
296,-3.2703063277485342,59.573820178727004,65.06201709157892,100.98577302524626
297,-51.15231480703776,63.364719277107,41.50863805763617,69.56260993361384
298,-40.291872018175305,35.09130611112788,55.06352503549084,63.458859113477885
299,-45.03513328875758,45.15807588974375,36.21545174819598,69.38923887768556
300,-25.96056575272588,49.05445301006358,84.71195172330108,62.91604746057859
301,-15.372561906750668,47.7857105571106,66.4140904345353,90.00582470599899
302,-22.495152949875116,42.195658434736245,31.339693119526117,109.67988665207659
303,1.8958274262970027,46.75977188086274,66.82693690435424,67.33096345380585
304,-48.201766241265815,38.08581555562127,46.46937150586186,97.85276389302344
305,-30.765319494492612,60.38913669893069,49.49120130514165,87.98091880167942
306,-50.91629469275585,76.6425527732232,70.25353594963958,62.68711403679139
307,-20.425769694867515,68.86602205284782,53.154521483228834,68.21144131440587
308,-32.155280419494154,37.09111132790747,49.342087272128076,48.67901163712975
309,-14.223942970022232,47.59163039894832,55.253359141626746,67.3822241175755
310,-32.623573164132225,58.63460000231799,43.11566661423328,86.69336744245845
311,-36.498372260480174,45.034474461946,54.06917954400634,77.94299211325136
312,-33.367475033387144,58.36375598507617,48.87084038847946,78.49961746971687
313,-33.50777715718469,66.72133258340692,55.92955590304476,86.76448818157976
314,-16.302378382824667,58.40453284744418,44.849176751856945,67.36532166014821
315,-45.054194556383706,34.01512292793691,62.24085988581927,69.37883541696908
316,-50.68942879978581,60.155334666014426,39.93123816238435,67.60856912848087
317,-42.74728602093221,32.28894088701384,48.83476735807276,50.39988297284429
318,-35.13134556277822,68.35024941344713,44.888385398309744,90.20197788838195
319,-60.789515662932594,55.896631153718076,56.29073917144372,65.29897264633244
320,-41.34329450132974,60.67505530860731,45.191243468704826,88.45592897575311
321,-32.59169881148092,54.70021411664429,49.103602157354736,69.80561951581036
322,-1.2784509237766386,52.46254804372299,36.60093682164181,87.94068058018836
323,-37.99731490669505,55.29337227709294,51.2356277361267,67.56286839578249
324,-39.54438883504033,56.5370035063256,34.23009836371049,72.30646327578688
325,-12.646238843066413,59.793139419506595,64.19180063517918,95.60262341154437
326,-43.330959878544235,58.60215320198994,56.735009109344084,69.95682222763075
327,-41.13317595298646,63.32856900999772,52.925816126815626,82.49325438305016
328,4.894949873581538,56.35792126851171,56.09782323118466,83.08281530904699
329,-27.9665558391302,57.360878904094754,46.970177757845384,89.06982527160685
330,-23.153204711375555,62.17194141644002,53.33512830363987,67.5710040485774
331,-26.454041063216952,55.226617442220984,60.89193994024791,93.81444243855549
332,-29.99768708189571,41.37694094174157,47.45388745330176,82.67161529905715
333,-37.37177598596793,57.36434294693255,47.376884500278585,59.27242403757734
334,-39.79249038671118,60.69253110133081,47.91146676021461,86.94543095599077
335,-24.135999570180793,58.42188027830048,41.61169716846868,87.8113626077856
336,-8.688959631834113,60.14343125594258,31.476144983141513,67.08151423530079
337,-30.80505707026052,66.1459750530209,46.62097018712828,83.70130842986413
338,-18.371415911958326,36.26426165716515,44.71258421981548,92.01245702974636
339,-40.79273198849179,72.55263525283365,19.89290395323816,60.30659423998053
340,-33.59978842998309,34.09710173527568,87.53434508950374,92.02809234799194
341,-46.833068542637726,34.89603662004572,63.86381782802459,82.96988419593961
342,-31.5865208915305,50.65546675670925,54.219956240423706,76.17674410487601
343,-1.1577929818386683,49.90040459768619,55.49047603402461,71.28488769647916
344,-30.337438111658823,53.33967702001865,45.79593906090129,84.29444194601636
345,-27.4068540581533,60.7758840614592,68.91234054858421,63.5367758266881
346,-33.58232413313605,54.22738307213158,38.168556223086675,57.519746627988255
347,-26.415969002299235,53.93352724751446,52.01387809001033,73.91638265548484
348,-28.77196207394162,38.190545484118154,64.21320274940766,65.90028359355786
349,-47.98052188807173,43.488154294793446,62.01965093247688,78.58490220751487
350,-47.66177929328455,47.83794355761499,66.46946742603473,78.0927462415908
351,-41.68684685621948,37.10234061670705,40.42714882387015,57.0636866325127
352,-22.18876149066095,50.51785158233511,53.899567144632215,70.42673032437524
353,-16.113965049296187,48.068207815022106,62.86613304702158,73.25062085485048
354,-46.451833953393766,62.14876740070566,49.61131537980303,74.89302755715627
355,-47.9122861792674,54.26053476586739,55.34329706533202,70.72305900878122
356,-42.58241872788128,57.08574153771891,25.947201318256347,65.63758136479194
357,-12.090741219188441,37.962265796034885,41.834199745359356,65.80882887237509
358,-25.200037743053993,61.95883375479017,36.55859300596942,81.73887955227153
359,-29.599258683347575,33.82815764635298,39.11311187073211,89.46454895672095
360,-48.885490372589906,41.8027420766197,65.44113736587715,71.66836562472207
361,-19.31811395015703,37.35983951865439,40.120666540658995,74.15483349497485
362,-46.788602935531905,50.55917459044107,49.19019397833259,48.7076638082937
363,-31.83127481654998,37.38008500467028,49.650628520867976,72.76489093932656
364,-38.97171477450486,36.340563375436005,40.79760144909031,80.3884754743718
365,-11.46273805891679,82.87294219465002,48.73771426731937,85.83511404117341
366,-33.87488909967858,35.55481080241677,64.07953518785591,46.974064729316666
367,-42.24526492156535,70.11424507657232,51.74350728669868,79.02951682872273
368,-47.881498592774065,48.148722439788514,48.03872706880689,55.999680739153135
369,-21.889649553653012,24.774331771479293,54.428746944147996,89.26667665568851
370,-39.14442574385175,23.432114981795902,55.757606850622444,84.46170922272115
371,-70.0748173557723,58.690219679705386,44.8799847103351,53.938503119270024
372,-28.92094284049168,43.1437806581375,26.251736117194696,77.11042814092104
373,-35.15469781310059,64.6029204605216,40.02811287968545,68.50456040431607
374,-45.79168115635655,52.788839356869836,47.812480780886105,71.64193208836856
375,-22.380900760655326,52.50345775843013,47.942145564210044,74.01745456770715
376,-20.620987188219214,52.13269050207663,60.48616695614015,68.87041263513605
377,-44.09349958210261,50.87941669729684,39.27856031215045,76.48681015130948
378,-9.462294169964528,5.312988145499413,62.435999164735136,85.96136687518684
379,-55.17035411809311,50.598175162513286,62.51703524790699,77.26697370490058
380,-68.11148104734335,30.104157868624597,47.01507106144996,59.382819238992234
381,-4.613357033158788,51.01283444198114,39.36889569875056,75.60204317418768
382,-43.423620489228455,86.64046882547271,21.015597676557753,73.8706545027959
383,-33.0348637900188,70.71891735019364,42.239723347224064,83.97466211773872
384,-33.25201002385026,54.432885556897155,33.36737506636877,54.03985566548171
385,-44.27571906560642,65.02065565071217,70.16258605268744,54.809849502899546
386,-14.002026465883297,38.87832206674942,69.57221530629704,52.696348293727155
387,-7.454636928414218,63.96487229091347,40.396509509918864,75.94740072378923
388,-52.304463610566884,40.243898471113894,38.68262199291626,57.479763025028504
389,-6.411116897016228,52.87620115397541,60.49934762463887,82.12830240446037
390,-32.12672438704276,46.5474160492816,52.93541841636335,56.51939076849328
391,-41.04171591556208,60.52517834601264,62.79974267111992,45.90509858439246
392,-30.257223580979208,58.65441116335637,35.26548881958783,82.1330679776689
393,-27.85327486442315,62.02377724121372,26.565195417079696,57.504146524642515
394,-37.10910422094165,82.65917980881817,47.07679949763371,74.91052924788464
395,-31.73991495684168,37.34014931665182,50.96436754658193,86.92717508504525
396,-30.462665617081825,41.551227356825514,51.73912978199622,67.49857426430435
397,-51.958900614135715,42.951495966265064,39.594737693825664,71.30819914589273
