unit_id,ProductTiter,ViableCellDensity,Temperature,pH,do_FixDissolvedMetal
39,-19.72166301700639,68.60472839415169,46.0735653837298,53.48613007866825,30.0
40,-32.97923100550765,68.98799952309952,51.92060895898947,61.03202111070164,30.0
41,2.753521282466216,92.65764144488304,41.29014734589705,29.53874660210662,30.0
42,-0.714695232152367,80.94398608872285,46.87456288074906,34.27351176408532,30.0
43,-17.35398259848395,85.26826192852293,66.57024357961915,46.03976526717376,30.0
44,-4.766792520268378,77.59815136293929,64.35824472087164,45.51146749904974,30.0
45,-18.094979936365945,75.91487992263663,46.20147309888728,35.24868468164066,30.0
46,-20.15186127745532,73.73466890504764,59.84430658693911,47.064845622725684,30.0
47,-11.756135482878715,69.744378882895,54.761354656225954,57.22822237032417,30.0
48,-5.277929445935868,84.34307198265024,35.95189375017811,50.75987861754196,30.0
49,-2.388430521804367,78.14323711876894,61.03098802621739,60.58781028394722,30.0
50,-17.718143688403142,63.493726900744605,23.98645282645361,46.233274781983326,30.0
51,-26.649858574281097,88.15290466007035,53.59639290511806,28.26040111385764,30.0
52,9.537102998001723,105.17221109993861,41.88989111377755,50.95696352396003,30.0
53,-27.079860759404276,72.40154061264202,61.99479116500084,59.09720148387511,30.0
54,-25.665383072517855,76.88562358192891,26.70500860640426,51.174029417151175,30.0
55,-16.75229155731974,69.39734514136575,50.14327779373957,53.40225829387803,30.0
56,4.920866583587222,72.64266556965786,49.73864857457301,52.658611925139226,30.0
57,-22.039009385128004,77.0420543551857,44.456328699152735,39.247401818786216,30.0
58,-22.430576772686592,84.00153570114865,43.14245446484996,55.63550077776056,30.0
59,-24.48865421237832,67.39602317159812,48.16698913070548,45.38635000042818,30.0
60,-13.716314473560537,78.95211321980759,55.40256667921604,16.656328124798026,30.0
61,-6.925832664959922,69.62442183421916,70.52227258578813,38.01617050234082,30.0
62,-30.730954945417626,56.39402718980504,38.0511313841781,26.788141378009726,30.0
63,-11.692711643029973,86.37752066052101,50.83180907283268,53.022039905919584,30.0
64,-18.138503181160246,83.02009860421695,32.87717109179343,63.39781671647532,30.0
65,7.407699252622034,66.64871679418934,50.32114896542386,48.01137700207505,30.0
66,-27.87347527447889,86.50703806560036,59.376052254336884,43.53068052816027,30.0
67,-13.747350775557843,51.64898335281646,57.999133248152496,54.71470324803024,30.0
68,-13.733253300248064,89.44702968219336,61.93689913926309,33.220061346495044,30.0
69,-10.403951214199648,75.58264135367577,42.16132516357051,62.5361730898284,30.0
70,-13.084793018592283,71.53929432606341,38.22621328310544,61.25174191432001,30.0
71,-7.5327279076842455,82.61895576651396,53.46032866942566,53.247524403463295,30.0
72,-31.709823503766437,50.37350547931876,60.25316777798719,59.79323347190934,30.0
73,-5.889358740665651,78.68480733121906,51.67423535510345,32.6863850421976,30.0
74,-19.89483301389307,90.28288489301063,25.7177207543066,49.59526157339999,30.0
75,-4.313027581969868,72.01534550800429,61.84555699230317,49.69693456428854,30.0
76,-12.409237627321911,68.89964604799654,44.24944857825091,30.28704087791707,30.0
77,-25.465958834848973,79.4816207296236,53.265333079592835,58.75952934352056,30.0
78,-39.76806429028837,74.24713868953435,73.00527108894919,63.72928376334973,30.0
79,-0.698561247902362,87.72281125345103,58.19342296937206,42.166817031356224,30.0
80,-5.183326457266505,83.34090903309084,73.03796708641089,71.82808163956115,30.0
81,-9.596482178224116,84.10596201874144,43.10647260130644,57.36808798370649,30.0
82,-29.948964833325352,76.89378538267634,52.78075261715614,43.20858688768699,30.0
83,11.932417254456647,68.02595749390943,49.65907518410089,74.50644388375167,30.0
84,-33.52505791168156,82.21284087624967,55.302194225982774,25.915115027321605,30.0
85,-12.359628923388232,87.0169921829051,57.38476516703327,40.81777769075907,30.0
86,-13.096466961292402,79.79234756003987,46.966829806459714,64.18768319860199,30.0
87,-12.221454371254854,86.25727354934432,56.23154665345146,59.54629212106194,30.0
88,-16.106759125834092,79.35677075261867,60.679596339943394,37.5619860568168,30.0
89,-32.996919287375434,84.25750571085482,52.16007210252283,53.55635867255358,30.0
90,-12.901660138143445,82.11122816950142,54.00147424387988,30.938428430215,30.0
91,-32.02340996801577,63.820965198879854,64.2244370903493,43.34427292987549,30.0
92,-7.2420902888799,65.95863534197173,50.803631092840334,71.99082991191126,30.0
93,-40.79420985136429,65.25960501861081,35.801941140089916,50.912455654026125,30.0
94,-11.870513693608823,89.39196127525534,43.74662973705877,58.06847223238355,30.0
95,-31.695560692155244,50.57940536623853,52.58504944808385,45.543160077570896,30.0
96,-14.086452967754859,73.07707702237319,57.20732691753759,46.83251013753086,30.0
97,-15.09834473667664,93.82970569098981,74.74159996969648,61.63279092179141,30.0
98,-18.03991111184975,79.45104497029214,51.02888636692194,48.8793634813505,30.0
99,-34.091615698233774,62.86484899505723,58.49057605582693,55.11041332129564,30.0
100,-21.833194048386254,79.07441175807305,56.05670959420157,45.711174290133464,30.0
101,-26.08098331744681,71.09722958878226,50.040704003238986,43.773375151662634,30.0
102,0.2715491955941284,78.20975319742438,44.804419074590896,41.36888175564355,30.0
103,-5.4315104347211385,86.01105451089536,43.79034949542585,59.36814149038476,30.0
104,-5.765510868597381,87.0398563570324,51.30543348782693,33.258081575233504,30.0
105,5.390281724838983,84.97115105070188,44.42303796101425,64.48628054316232,30.0
106,-3.0330830904640904,80.72033028254297,41.25478864960739,50.81659390554992,30.0
107,-10.178933123695813,92.60373913894577,81.26204812233499,29.498525347996853,30.0
108,-18.149677351353038,70.82106825364012,47.97732936093739,55.298427965353106,30.0
109,-9.954633845527711,84.6180969399191,34.568323551459294,53.27393239309244,30.0
110,-36.14228495529658,72.71290794217961,42.81067326463823,43.17577669369571,30.0
111,-24.04192873216114,74.96629681717862,64.95582232768017,52.32419842966338,30.0
112,-5.100160363276018,74.83614093258264,28.2414452405119,49.56162316659828,30.0
113,-18.566764337540274,60.50394716362697,45.051503862208456,30.06867558826728,30.0
114,0.5663288019553807,63.444688654069594,48.40593677153162,43.518585309953856,30.0
115,-31.843194652736475,78.84767096552036,39.49708320290242,38.91930705807018,30.0
116,-32.995684025367176,46.59482228965169,47.339400896332954,51.19799022854375,30.0
117,-23.120583114243697,72.0600305468995,72.15681787554409,44.631287683169184,30.0
118,-16.429431790678358,71.21704567286378,31.904449135864187,55.75305856622331,30.0
119,-5.214552128986227,60.41796432238114,36.86470900970806,41.37135878359752,30.0
120,-19.07958522763771,91.67068357268361,55.257407535162365,38.53976593588677,30.0
121,-38.110373955088406,55.501846736416255,36.67570794282257,62.77086755864134,30.0
122,-20.094025450390546,77.65787628483824,45.15052757828685,32.62702584608131,30.0
123,-23.589601652946254,76.74455150618927,49.6709482085034,40.64049468711137,30.0
124,-32.45767264991997,70.52427525705622,43.74352097796283,57.808074695861784,30.0
125,-39.96940521915792,63.016684767442996,61.15395701358874,66.33222985315906,30.0
126,20.109613707536983,78.98634812335101,68.16105011670538,44.963073105821344,30.0
127,-28.389729366504906,79.26184471068596,66.66852283438637,44.59738825380277,30.0
128,-23.091805274722187,75.50375843812913,74.13602804550695,44.54077926361314,30.0
129,-24.20288900512247,76.73823114502531,54.56166911940865,71.23272542708611,30.0
130,19.621492065091264,64.73988907726024,67.70643853273118,66.65213765341048,30.0
131,6.1534959208659545,83.67134385011106,78.84107844150655,66.89967083148163,30.0
132,-29.43155111684007,68.1293813372013,60.34784609253109,32.95069683161539,30.0
133,-20.03200448526554,88.86653561252847,40.20825722214237,46.011813101217,30.0
134,-38.288202435352574,85.76660458022766,62.43381344245514,37.51713978650514,30.0
135,-23.976490613666307,70.47625407845894,42.85287450027661,56.455164690647415,30.0
136,-10.365166270623423,103.42666754419955,46.7986507124229,54.849355221639186,30.0
137,-23.646366552755424,66.57989246842004,47.123660867769516,60.378318746456806,30.0
138,2.2878672273031064,73.5084822085288,58.90572841916703,54.627840616445454,30.0
139,-33.61233626029777,58.249373466653275,51.22327696648141,78.15865532465807,30.0
140,-27.307312221806146,67.18824300924939,54.108488883499824,41.299426106852835,30.0
141,-26.402930942645185,82.08672988599511,52.35039367958781,55.54338210843645,30.0
142,25.889787549510935,101.09596772750287,52.43395122310318,28.644026202931535,30.0
143,-21.812200193993935,66.11065777375357,54.784559291463275,38.90495580482817,30.0
144,-38.19126539605785,72.31012550230746,44.201687090921546,67.0539972701145,30.0
145,-10.836089624383936,78.67881327459065,45.28628912185722,53.017593980677596,30.0
146,-26.42392226079491,79.35963480057046,66.7794334964558,66.34805851837352,30.0
147,33.32880881779833,103.69708400959998,32.906625565700104,74.70321312522896,30.0
148,-7.750703377534283,109.95331450235922,55.461497225104864,46.49536715947516,30.0
149,2.7928636710383783,80.76556974401858,46.00750590240413,56.97779917654887,30.0
150,-15.453004362419046,67.09403277344111,43.34947297222962,60.90314711799114,30.0
151,-15.1582335898225,74.92669322687209,59.94448119193133,58.24349569448716,30.0
152,-23.22145552348488,80.75017065084505,41.14801092214976,47.05748702979831,30.0
153,-39.17650855317288,71.79240876439428,59.5978342826859,33.29914519731393,30.0
154,-6.875149430122158,88.97688949612726,53.05290433573805,57.56408200786512,30.0
155,-19.125937737146515,61.244293396748915,75.40815041846068,48.366585124369564,30.0
156,-6.861482335293797,76.86010021204557,67.93559271088905,31.400596474306184,30.0
157,-19.167577306829205,55.26637779343296,38.857356019905616,71.88128702678813,30.0
158,-40.28916780258367,55.45166125400684,47.58101361442757,61.54515349736323,30.0
159,-11.421248635256315,87.2704851557912,77.3334178731272,55.77703404095622,30.0
160,0.051871133629776356,84.02063535339467,38.87030799178115,62.84288766223504,30.0
161,-33.4799229230268,66.9725727844165,48.34505218142845,85.79843286918216,30.0
162,-7.523054416592525,80.68351544485614,40.705697380303306,51.330767953208415,30.0
163,1.4322280618404513,94.28701542448759,34.22229424258665,45.616623109101695,30.0
164,-35.58074639864773,69.54253287299449,61.50800107329004,39.641819089899556,30.0
165,-20.967131642797256,68.89888693256643,44.7681154594526,59.952699014726356,30.0
166,-13.695887966971387,79.00527466983917,46.23459186417159,48.58263081329067,30.0
167,-29.852150287209614,63.2356564285782,75.6749293784125,59.858391637799244,30.0
168,-26.525105273898028,72.65086898973773,47.74735112383985,39.02427566005545,30.0
169,-22.247843744492716,63.82119174215432,64.89031731820558,23.911905321451275,30.0
170,-27.33745972065391,67.73957484463159,48.10380188790695,40.09176186984688,30.0
171,-21.129088951097536,73.09084680768684,53.87825635470559,30.339832405417337,30.0
172,-13.632537519630846,85.61080435504712,65.83100251804626,41.4673975365112,30.0
173,1.3908256496802505,113.56004714066616,43.78920358486484,47.2445064712451,30.0
174,-17.48974456384721,79.60728232961202,64.84077162894734,21.192160260390153,30.0
175,-33.71589676758149,78.31414181159715,44.58603180838615,59.46132788025042,30.0
176,-15.376254191636079,92.94340701014626,35.09123653742412,27.78196097819743,30.0
177,-6.999060382419491,62.40912137570144,38.7041626822742,40.15160418790627,30.0
178,-20.87138305675557,89.97928491548596,47.621093185443094,46.10172930560888,30.0
179,-8.991114626012104,53.93155564982154,67.80429723890612,59.15063813481777,30.0
180,-13.464214539577432,70.42515439502012,43.733478032114576,60.967792698881134,30.0
181,-17.091385890895083,63.55144339897075,39.98275073405464,47.29345655119093,30.0
182,-30.75637106364476,77.31792896677437,35.9753432245429,33.21687592923456,30.0
183,8.533656965252554,81.50023874482626,46.24107901847141,39.38031341191956,30.0
184,-32.13165111541573,54.03543810470949,45.06534592997383,52.4521615106484,30.0
185,-32.07177363221914,70.4375594663986,37.21674302530163,66.94737441422751,30.0
186,-14.393813321299426,74.13519371357653,32.926478300575184,62.83553891397278,30.0
187,-33.33131469968578,73.31963818862839,53.757100244138606,33.47253961782308,30.0
188,-27.2877632453001,72.67574723633736,62.170877035184645,30.784047419207944,30.0
189,-14.301268977278689,75.65372208827985,56.73413907220394,46.62423833375231,30.0
190,-45.0184912127945,63.72452189138612,52.69944626142236,28.204894888508644,30.0
191,-28.993919155384862,74.71642151767792,39.29146260131702,51.056631815836234,30.0
192,-19.242170760379185,68.85372181686155,50.353372838963516,28.280548689543867,30.0
193,-22.473138863719218,56.84357031826683,54.108274020590166,21.965118825621868,30.0
194,-20.192992022908456,86.27218790250514,62.211133022309255,53.42877218709712,30.0
195,-16.936406046490568,94.69144984369046,33.137374950237444,56.18269908929483,30.0
196,1.0888142164271555,62.0963775571189,39.14544757752158,56.47470380387842,30.0
197,-24.35274372386596,77.98685680370745,34.03460806977686,54.015146969060716,30.0
198,-21.651216330787186,70.38583780290858,39.66706523806036,41.107793367072624,30.0
199,-34.65962552661389,57.87310929196829,36.92950968051401,76.11274865716494,30.0
200,-10.692988660882152,79.11087448593882,55.47518783870011,43.326279448155226,30.0
201,-35.8405866245303,72.92111702798181,45.83727020162474,35.098260078034805,30.0
202,-33.02726413446806,68.39922130795267,46.35512132000729,55.85972898871929,30.0
203,11.73675869858155,104.33437813152747,51.729567598545465,53.43987882410878,30.0
204,-32.35156818877858,70.81977973096392,56.490540270943455,81.34256547768625,30.0
205,-5.747823035911597,105.68973658689617,64.33227847395423,56.575190932283505,30.0
206,-4.000301944598409,82.06863753859488,54.228671208298756,45.039211829873764,30.0
207,-9.104676649666441,94.72594934275999,25.967854348331322,38.477178880784,30.0
208,-13.084674557727109,71.62507318048925,36.58917093076452,42.240079789922895,30.0
209,0.17925282800769426,74.67286356050772,32.0064346731366,30.80839530251348,30.0
210,-32.25502042283384,63.84320921651829,32.73641450660508,39.38537110918578,30.0
211,-15.292859257876843,73.14427175426141,69.3148822707218,33.33736088481735,30.0
212,-44.96568459530414,63.3928941858818,32.63931890993428,26.448582347384697,30.0
213,-33.42359175702536,72.19577398025251,48.37236215821157,48.19006073141539,30.0
214,14.800900099629857,92.77000334606446,56.78148697081538,38.60650861177567,30.0
215,-23.171831854619846,87.98480928953353,49.9095593045529,55.61368818245112,30.0
216,19.563297621962537,65.63219361485365,58.44552770093822,67.14792781071506,30.0
217,-20.8062681517439,71.32195575897823,45.07390086659216,37.644592098900006,30.0
218,-19.823934347734273,77.82462111440525,53.60490337755744,27.042972499333874,30.0
219,-19.13418958411739,55.78008908603933,20.352582660157605,44.29034157320044,30.0
220,1.854911442397511,83.39639279961614,73.54075656672306,49.46691799283615,30.0
221,-29.349030399003695,67.71179168321221,42.334215115015,71.11056391430891,30.0
222,-11.640859075399248,79.68347731021142,63.55936007693897,53.332354023684985,30.0
223,-3.4763247246476965,67.44956708049436,44.5567088104184,53.223551776071844,30.0
224,-20.50755769900611,79.48602410506555,64.67771628678422,36.209956672909925,30.0
225,-23.287350444125074,92.5721743972662,30.060145755464266,44.03717149763841,30.0
226,-5.726341211208632,85.00097156109759,54.247254304573744,47.79619199616635,30.0
227,3.028250605629924,61.522347705503165,43.86600090980701,29.431215151211337,30.0
228,-26.646291280870184,76.76634563460296,42.49146588120215,70.53096509978667,30.0
229,-5.266638063294386,75.85168565414193,58.54313799654959,37.37294466624122,30.0
230,-18.18229748579983,68.50444945973103,46.670373603151255,57.87108919090054,30.0
231,-17.422554559993163,61.8173689263082,54.84955788214577,30.86672191107133,30.0
232,-15.532290870003006,82.74445267554167,45.34903336443233,42.67675541364285,30.0
233,2.4152583928929774,67.41051755125537,37.131006481546265,64.78138259933733,30.0
234,-18.579171816720926,85.65497752914692,64.58277476535278,54.909236624928624,30.0
235,0.3923296328287555,73.72430955346613,62.527957926963786,42.39843499290492,30.0
236,-31.784626430820005,48.11864580451551,54.24822794210428,36.65127620430333,30.0
237,-2.8104873161912973,84.50279642705736,64.90111821014042,53.52166348462043,30.0
238,-25.20685535750757,87.49108335978676,50.98798747843372,56.12193988982375,30.0
239,-0.980416738385208,94.21023781781139,51.66888467477194,69.67408811968161,30.0
240,-23.129984942273577,51.82153880635232,35.10087110255454,46.62064297568797,30.0
241,-19.229085876826055,87.78489924548686,52.57727727416839,48.99346699152871,30.0
242,-14.613933227758837,90.23713630044892,41.82687225306473,63.84680151198345,30.0
243,-26.653486779700845,69.2595051704686,57.96012176325065,78.4769276636245,30.0
244,-13.740135796375885,89.85899014046905,62.791716358144825,62.789647097051045,30.0
245,-19.917103587282064,70.66697726811569,46.164545994082765,67.63647487787766,30.0
246,-10.441897323635759,84.9790658564705,66.2760809676584,27.842412563379945,30.0
247,-23.518757004206428,96.57515858502929,52.33700872941351,45.88854611573689,30.0
248,-44.36087944378224,63.08521692000802,31.85075356604965,71.30152862186708,30.0
249,-40.6716278196014,67.79904498420545,49.2723202539417,51.159831347563,30.0
250,-7.1081209677761015,75.72423285680685,23.863726118456228,40.86296422112173,30.0
251,-21.51971068725796,91.4647003926,66.95870744701122,49.204055992788454,30.0
252,-25.689737602152874,87.36305912681208,35.21684914637278,54.67713524860193,30.0
253,-13.057818367258953,74.48024340445187,31.902850859049,41.66734932450434,30.0
254,-30.34262574787673,68.13912265733639,45.539202221906756,46.902236663598444,30.0
255,5.947948659186963,84.88950378916785,48.17661619966633,58.622816735615196,30.0
256,-2.487605940133488,86.82092404095297,46.73594763899808,51.22971646024753,30.0
257,2.674553806980785,73.7605193514207,40.611673240591436,43.28893091851345,30.0
258,-34.74798926850485,54.093847423110965,42.70505958329798,60.04585538761394,30.0
259,-23.84089336736704,63.60695265877807,49.43369215749484,55.94059161564479,30.0
260,-11.145645487551935,77.54315665853501,61.083930246266846,63.36031555612368,30.0
261,-10.827620146087042,84.7341703485752,58.21322859629964,76.14897837520762,30.0
262,-23.996318180766966,56.3257274303284,53.117780992939174,49.59474885490971,30.0
263,-15.893543523986182,70.80956569774858,46.487989340838496,75.50598748232747,30.0
264,-17.217110197444256,69.38004700866595,69.56973300265659,49.841416218519726,30.0
265,-2.3443680654142236,99.823662736443,61.416964774574296,39.626819270536345,30.0
266,-15.437626508886785,78.52355344259732,43.13894235338562,61.347602734986395,30.0
267,-33.884287423527,49.79313227369154,38.84036087178012,66.613551706518,30.0
268,-7.138986656263291,77.13587739284125,50.80473551739569,54.08995251292302,30.0
269,-21.66738688027522,79.22576812193098,66.7781890959631,32.840203412243454,30.0
270,-38.64592630003802,53.218105266100224,31.519233170901103,56.14767367082136,30.0
271,-12.105115696096906,92.564727974563,43.423242169738785,47.52299246295845,30.0
272,-29.163410225151544,67.07411585344549,46.275887930402774,50.348153313723174,30.0
273,-29.959055585966226,73.00866893335818,34.06923373007362,46.13595285128921,30.0
274,-15.319115765703053,92.33712404909109,50.893792909399295,58.694231371727014,30.0
275,-12.742141932450615,90.82938246713624,41.47021091226621,51.73253587584631,30.0
276,-18.79297314163535,63.15534823149923,57.3427986859705,56.11268439804275,30.0
277,-35.08947704502318,70.79195257537769,29.964238105660222,34.39643586087082,30.0
278,-12.75754971931401,94.92482680445738,16.350447420073337,61.152670555525624,30.0
279,-10.357495247097685,62.359036862937536,51.52442239865584,54.68483386822383,30.0
280,-5.434243395714147,98.48169380016657,74.62273149416501,24.60170696500622,30.0
281,-29.104103060080796,72.16820676098035,26.47210443039264,81.63160614151604,30.0
282,-22.20868590728119,55.071844618643674,54.78816829901733,30.133629109855793,30.0
283,-29.04115765741247,79.70108692067006,36.099603800112455,53.39889093403938,30.0
284,-10.240568086277735,71.97705149573389,50.19246646667326,48.27770011621935,30.0
285,-33.483045864876004,59.43232714934362,59.452413761073714,68.73175402798306,30.0
286,-16.470740942515928,79.54865843293788,47.84812409654554,46.310402557107,30.0
287,-12.292331930196788,76.21296764572715,41.49797846814228,53.74260678788069,30.0
288,-15.110614116471556,79.67861745319387,64.56080095054845,56.07469427803819,30.0
289,-0.9070176035927715,71.9612739020636,54.55347324904565,38.803125498792085,30.0
290,-30.665636601340953,79.04057873015795,41.36599635649368,43.76312608274621,30.0
291,-41.16781290493379,47.778769463703725,74.5547142653699,35.037959662942036,30.0
292,-18.738835794983416,77.1915494727782,49.54517467431752,56.90275590362173,30.0
293,1.102087563257577,71.22197634392145,58.16567004303227,30.24528000191986,30.0
294,-6.668148510633934,99.00629033941046,53.295609812254895,43.049509280902576,30.0
295,-20.336972392499824,61.8848070245288,64.73096504892045,65.19859011037987,30.0
296,-16.212688619167842,83.24194260440348,59.801160518060634,59.09325585607241,30.0
297,-22.997235212360124,91.24433575848839,59.22524399085645,51.004742448319654,30.0
298,1.126125209781312,86.09607983510658,51.027602335780756,49.08613654839991,30.0
299,-32.82301117443526,78.10350046967284,67.31841242793513,57.543885639127865,30.0
300,-20.215436302828834,67.34538624127553,33.11090308751416,38.166819595488086,30.0
301,-24.520746758236662,67.06579611287648,30.56301374000455,55.10375486564064,30.0
302,-11.823924281433678,86.21780498374655,52.57057702863278,58.64332894473295,30.0
303,-9.830397518781183,91.38725102107146,83.88334620927687,41.0162274091585,30.0
304,-24.65316448738151,79.82569945300891,47.358002521257674,56.603162022618385,30.0
305,-32.3933115978285,85.13688020366664,45.30140368467887,48.508616705225386,30.0
306,22.00635001965292,88.6946095054956,33.47268694574612,46.615590363040056,30.0
307,-0.8686034234908584,70.43932545773207,30.573693096908965,50.1799329259171,30.0
308,-25.9042793710437,76.6412594826904,57.61665813903642,58.41802179716484,30.0
309,1.203720906289117,90.45195700744685,55.390993641031514,56.00839426945238,30.0
310,21.01537946563899,71.27768256371503,46.75880271784246,75.35336865351805,30.0
311,-10.343243872043377,92.42644388216208,50.020293185486096,56.18232476416098,30.0
312,-9.946582883107318,75.18741602319302,47.587189102805226,42.36748351919519,30.0
313,-21.718990336089192,82.40420277430664,34.031459041365295,45.768825409328514,30.0
314,-25.317015713247024,75.99983327998802,46.3685112734335,46.56475087742976,30.0
315,-17.308256754337794,72.25460411853287,46.04598098229674,64.81065037058212,30.0
316,-35.814581851561265,78.52896701668432,47.197548656846315,46.5020253407645,30.0
317,-16.161722516503744,70.45225534770448,57.727909427461924,75.03482853956257,30.0
318,-14.239131982347516,92.91749349582439,38.49575897228416,62.73466630094994,30.0
319,-31.332922668679583,71.74456342407478,70.18626787346436,57.31137251093876,30.0
320,-15.52984479823164,79.07823777857253,41.18752815270748,53.937676997655274,30.0
321,-7.551665767030962,75.1256500765113,44.25733420181036,59.123682751826465,30.0
322,22.974793874010878,97.14505309259759,48.43961224269592,52.26313647213646,30.0
323,-7.36848043332909,88.75789682037127,49.691886282988825,31.041203908410182,30.0
324,-44.60884692142424,81.85829525597312,64.84392658458809,45.65005485640101,30.0
325,-19.89926835549354,88.32980588290025,64.77191041587226,46.42473070543964,30.0
326,-26.211348501926047,72.89462330754446,46.89097310097135,51.71234693520768,30.0
327,-17.498650401418853,79.36700987506306,68.55781061864721,36.41096510558404,30.0
328,-14.76061745698238,59.6986921921786,56.90273725461371,49.51800639877615,30.0
329,-26.76696835304061,75.30221697855171,25.372219317137706,50.21288579820097,30.0
330,-39.91044046714957,53.240032492727,48.20055114219963,62.24548281436641,30.0
331,-14.423500604749137,81.52846232376922,48.654052251608846,55.852806320528416,30.0
332,-28.580453893023137,70.93337600004627,53.10469279267529,45.93111137400808,30.0
333,-13.990390794199937,67.23380421394424,35.439108420676526,63.578515981372504,30.0
334,-30.032654588661185,78.64830434635304,60.17628991452334,48.181320887894586,30.0
335,-28.598306794394894,62.87418017493136,58.2139192703014,55.17180746487541,30.0
336,-11.982887492417998,65.47549826513124,41.13779123982326,43.8871095535198,30.0
337,-26.840163250078067,77.08482422295667,56.3038957919454,37.60346120135571,30.0
338,-16.85061593762811,55.20783734022231,54.22595370056238,49.12853166156485,30.0
339,-10.948366079579124,81.68270462846897,61.876541447933505,38.43971358532865,30.0
340,-3.788509195575892,57.198372852574536,34.43308488088053,29.76607833320952,30.0
341,-28.304435768017214,67.40149828869819,54.39729318778596,53.04594427061006,30.0
342,-21.96670477723513,75.29635829114237,48.378240079132176,64.85879471313534,30.0
343,-2.7835854234157957,74.72919004555091,46.923706096839055,48.2906080104713,30.0
344,-19.768398446507863,56.08692208434802,49.66648119641553,49.75808844125932,30.0
345,-9.938068555362076,88.42596032496034,64.4353385279147,55.800111607924485,30.0
346,-22.69260901595328,86.12642060060509,54.78115877484105,46.012075527784035,30.0
347,-17.604419696529686,50.70761035186793,45.05922978709959,56.953125072867806,30.0
348,-26.815655919555645,73.12101169876709,41.030246908458025,44.81076724963104,30.0
349,-17.602004822162684,74.44681122187146,46.236334585937065,35.4291380713345,30.0
350,-29.37756348100345,64.52505796822035,43.55115159422414,31.155791570185464,30.0
351,-39.86172688420232,60.49027908927965,41.974778971903575,36.118073032949255,30.0
352,-19.172359224977836,57.902590710610525,62.603974465674874,77.38102233401733,30.0
353,-0.4705128002486294,87.709556841729,48.63298940091992,41.41855649624912,30.0
354,-24.74993234109014,61.36973556963064,44.63206526570218,48.66433189523145,30.0
355,4.222414415451539,86.43107437330059,55.24299347226142,47.41467780329815,30.0
356,-35.516131274816146,60.35670888303121,42.00157407734876,46.926407750243534,30.0
