unit_id,ProductTiter,Temperature,pH
88,-22.58305208925709,54.7264248703195,50.52462067307085
89,-26.8068273636392,49.63671359894472,44.87403198377176
90,-28.663334741398025,44.06901887609598,63.2636979204371
91,-45.38144460666201,39.15235678047181,68.68501479636365
92,-32.320008677079215,59.22658048710876,42.48565856237305
93,-57.12785249791617,65.49778310355917,42.56859752798038
94,-33.83989516789444,72.92385049032443,44.69872511824673
95,-34.58990655962074,63.555394736203375,52.714048443492395
96,-23.220763813918758,42.54914681420193,53.754499026513756
97,-36.07407127875962,77.52190078690016,48.02570334221079
98,-27.465996918704597,55.19579551817964,63.308305090451015
99,-26.22227726718799,51.86625306691654,55.7575387992566
100,-52.32688824936872,48.42879939704644,44.25578721575399
101,-56.818532184424164,37.824925798340146,61.295186704393714
102,-30.608307591462335,44.19739293532725,55.56026115210893
103,-40.5380848815836,58.8277458121167,61.84625961004386
104,-8.879778744715676,68.81634283272082,44.818301267385216
105,-19.38622853187679,35.57824030386405,62.30424628529805
106,-1.4094721791671678,33.7240551305921,58.516311865881434
107,-41.74470543426976,54.76371102336509,32.1502667636791
108,-17.02165024153654,78.37614323221972,23.386523624821404
109,33.22571664209321,54.83060469643298,64.5493812249544
110,-39.60418332581076,59.204469686797836,74.80933069228803
111,-2.322347895529907,38.85121784296307,41.62929001848254
112,-27.048857541531266,55.230011374274916,54.78082658205277
113,-24.727078348916905,49.165029048094475,41.205304208896955
114,15.491453848723575,46.27627865258417,39.56569175483782
115,19.214165869856497,78.945187024105,70.33291133664069
116,-3.634871346379163,24.519275364416742,52.44054815741371
117,-40.23758947557719,50.612058448041836,44.20132154255303
118,-35.17375809478125,44.10197891106054,33.01688135345452
119,-42.8184406793109,43.080432674577025,58.07129157231085
120,-26.370268585567302,35.16540784287332,42.593205436395834
121,-51.29710667568608,40.74115489617015,44.903252121560016
122,-30.596140159165543,51.361726723290055,30.67397006035996
123,-24.276003711453793,34.198379744933256,43.320777626542494
124,-40.561603683428054,33.31370224514022,58.6216336499399
125,-42.18240146362622,38.32715075553262,68.70027643576834
126,-46.20904066721186,53.35363360112574,58.68443190310491
127,-10.952328350810115,78.51128657249807,55.619002595765004
128,5.032457828039096,53.3859603213978,54.27617112333509
129,-31.00253920418778,41.73406510467261,58.73134427553296
130,-20.34964324532421,25.649316394939362,47.490319242370354
131,-44.847099742592114,61.24912715629461,62.97194609654305
132,-28.698333846237862,53.63820526048596,48.7213606023373
133,-45.99124889772613,31.75505347400838,46.183370846968394
134,-41.878313218019414,57.09727320750508,36.93231789464374
135,-45.47603615499176,53.29738433028818,25.948035445921377
136,-30.047857232527573,47.70875418319535,29.566711010218484
137,-4.430744862270704,38.34274228516558,37.56183735659806
138,-59.11127911691141,43.37821408407103,49.41368927380468
139,-9.608954694030052,35.598426291195786,43.230651251844805
140,-50.82851992229105,32.40923842229456,47.34486764160411
141,-16.710409443568093,46.4606516476866,62.19533407444421
142,-37.39486714694344,52.859451119024534,35.635585875217494
143,-36.19571467118285,52.4095081789266,44.39998979830197
144,-26.138284763208134,58.177329707597465,52.79829197130532
145,10.911713616927267,34.98360580933521,59.86325974290166
146,-47.459683442931976,60.64175773817576,38.440359125791545
147,-10.303536746775027,48.162455133262526,63.899674953897936
148,-44.666497510589856,57.607232054461115,41.017006291868896
149,-28.90605926786728,65.69706160033482,46.65269312412903
150,-60.39629599550579,36.69039373906249,48.30712820128873
151,-23.597098839858134,52.00637563743059,64.96321265759718
152,-41.186993254915684,63.0724616953873,56.837653665924265
153,-28.006221436345427,49.70146951339194,32.06605677033753
154,-1.35873529585528,59.4060603812665,47.7261264310924
155,-20.497820596491444,42.362115889250106,47.97525353269809
156,-35.57579538015122,53.89151140872318,62.39876376953804
157,-28.00055004837537,49.81341131516578,52.858635796862416
158,-22.040651423335973,36.628012007502896,49.32698812512781
159,-21.758840728035647,32.469044522604115,63.13893328681884
160,-14.365979820450196,48.29328268401066,43.19856467208731
161,-44.917103173452624,65.160763067927,39.66644547903582
162,-33.776438657376175,51.8496911762812,71.30130079082365
163,-31.040104996297252,65.33629531919031,48.70383991353219
164,-53.47818866208108,78.31390325429055,49.02674044729031
165,-8.654753919653764,42.36518906431645,56.8726622121749
166,-25.74445676578727,65.22098517904388,55.78629929063372
167,-33.74802293418172,45.73234325796826,49.29025645062387
168,-45.03873547557419,45.36487863210102,9.012221661452523
169,-26.599587329823645,44.49296256464291,31.542197381963025
170,-15.997082261654848,60.24505966250113,62.2481548801671
171,-2.8603133046674323,52.53376214645899,69.80399471038616
172,-21.323222952520776,42.41401521848063,49.48475521991879
173,-46.402931167928486,23.23766558612072,44.09407479318188
174,6.407020428615848,50.174076532497836,50.556360083306075
175,-29.821509834811938,33.97729005317217,60.06637559967562
176,-20.462413985312985,22.772562412604586,67.21165455724605
177,-10.313732912881779,56.10143963667399,46.118799279563206
178,2.3602746727177983,47.93409225975834,56.49291061540005
179,-20.707949094196508,67.99425387732876,60.51318494629922
180,-17.575761350809216,28.12583184779418,45.598865509909
181,-28.511820517595375,35.07072140277435,38.0975122726131
182,-22.137431154972994,47.47641446005523,33.23061816106053
183,-45.778071463488715,46.41910518512973,38.99750427121225
184,0.7130386015819159,50.25457701436635,62.95451980801755
185,-30.41331814420233,38.699385115350054,48.56955261866692
186,-20.83438510574866,57.003572041494266,41.427971413437895
187,-31.304982634507112,29.54068376892773,62.710203730712315
188,-39.06028581480382,41.88740656237821,56.35783564569434
189,17.81100711132934,49.04215611188929,57.650817180321
190,-10.479538634751103,64.13073611181265,36.838459673288675
191,-4.073514210517933,60.930142076805495,34.71386976885796
192,-39.77395572262873,55.05989457344837,42.85332789632612
193,-19.671973928753932,52.36384826292484,52.833797781501104
194,-27.357124257609655,51.031015322944306,29.13921777520066
195,-36.680580848243316,38.935579119873886,47.60511615435686
196,-64.85037519713424,46.061913097304846,50.79825314855356
197,-27.58402503627152,77.529153010558,58.74312369522539
198,-10.22142827669642,70.68349756205895,55.711635335503985
199,-15.42946938472196,53.66694209531012,43.29328622608398
200,-27.938764911592784,41.87020510978356,32.575023047991664
201,-41.99470468917895,68.39038881541902,52.75809963696058
202,-19.35377864807215,68.28041513828705,54.50331812533935
203,-27.242216799608382,60.89859757417789,21.346156294709175
204,-40.92731657928376,67.46290774090551,54.9626815897151
205,5.6424203680233855,39.828562898248606,77.13345338469672
206,-38.221590139886445,73.64390956851615,41.99853425529538
207,-49.34227540234153,54.53547363151506,52.17588715526798
208,-40.07330948359294,64.45567577264491,49.545567838656055
209,-23.25232331573446,60.48816112391161,43.86017480893834
210,-73.92639206469954,30.969019985942378,25.741185375094986
211,-19.53748203281628,24.93443839138723,41.01538854937557
212,-41.98729924396981,71.45920224000692,38.99887887246035
213,-13.520588986287597,63.32779249978109,40.34684073433696
214,-48.11990050648411,56.990163047451055,53.264285798133606
215,-35.152969067681376,39.99826223755925,45.040842692548644
216,-42.16332904371698,59.9770333020266,49.59191540744475
217,-40.46588940544829,62.73042434414311,47.65609419394838
218,-26.67909719091716,52.26988150568686,51.442237582640914
219,-7.088272730242981,39.862568719078766,53.182354141195965
220,-8.964829621354419,33.03809675349083,51.36846922081874
221,-32.53258174839402,25.172265692890743,72.1901205914306
222,-35.9801579736873,59.64539464709498,36.27104884003036
223,-77.18704550324775,47.9479956072737,42.71174725182379
224,-43.96466024396587,35.17016642932392,48.69034450401619
225,-3.9190635781465213,46.27960324218389,41.93075556750666
226,-33.2177810756023,57.567085079216874,55.061549872577594
227,-35.62924952381834,43.79463838444322,59.55263726290831
228,-42.559634799271024,48.28114113913061,34.16354344076589
229,-40.05173728009249,62.625082829234366,41.909716298439875
230,-20.33425302567787,41.180042081549054,61.736281143352464
231,-33.21409181225367,44.09476159247146,62.07731411569902
232,-25.99644946291447,35.834713575474474,52.31842115804585
233,-41.37962822517385,73.70029818531245,70.71674556990668
234,11.351961531684964,53.063810801013204,34.52618776371906
235,-53.16964127603982,50.805550646528395,38.39342283763666
236,-46.10651015005181,35.085007927563,35.62258968647374
237,-20.70761632049651,40.08566700878613,38.88427982329953
238,-14.069423505024131,38.29414879426957,49.77087304451692
239,-25.20908868464936,43.59680407031434,55.002004307171234
240,-53.25908963946275,25.14285124064112,36.27333437801378
241,-39.47199681701079,38.6430419743614,35.25260916879398
242,-28.44049602280755,79.22893887426007,57.93216503221322
243,-48.871395326002904,41.258781185086754,59.175115655700395
244,-10.421482353931617,44.121282959008354,29.265270434378426
245,-37.35084835562582,37.04243222642877,46.78917402115179
246,-32.398482567444034,26.5175274835557,40.27332297134649
247,-23.306530284209337,45.89544431364094,39.889676368309594
248,-17.165585978823774,74.86748678940995,57.16062345471268
249,-59.634671036664514,65.79958177875304,57.256679415056404
250,-31.905203883575602,39.85456522255105,44.796543936710016
251,-21.6666867902365,65.1487649462218,66.97773071852832
252,-48.03822289644994,56.39978747083113,48.19222839591677
253,-30.40973930403036,35.88174585220435,50.327648694344504
254,-43.915138081362954,63.599499496044984,53.94437059029728
255,-29.90334045738329,44.21508414377987,50.092443510101624
256,-34.753041019860035,37.53128984748057,45.19012052776066
257,-43.673656565892536,32.03041931365491,61.64895277293016
258,-38.468570600558756,56.53874598891498,52.07606733481428
259,-16.904724860824594,40.57834416798155,56.789335572248795
260,-28.250151067181477,46.089602887904874,58.80018687093064
261,-38.19623235448803,47.033732756354624,58.988716230371445
262,-46.245202836278004,47.2040467843897,54.51485598305132
263,-20.415502758549195,66.67685068702788,41.302805364054436
264,-29.25403298899897,40.826563420837914,44.414349726581676
265,-35.63135129460065,36.807576889101085,26.86652186018654
266,-39.74045096315357,53.15544125925749,52.234161481644264
267,-47.63310994742598,58.64645937691081,47.30655340130842
268,-38.58079185796864,51.534058368730584,45.66219383735044
269,-21.39976163669137,40.321604498535386,50.70482561398157
270,-48.64607998603488,48.162507719076395,25.389130550685557
271,-15.733854392995484,50.520305251190926,46.8688692805098
272,-40.97256981769603,51.800978014445434,43.75872053767032
273,-56.316026451561754,68.13619944322716,49.46604558542307
274,2.4805276725914975,29.88297604014221,51.44933274923661
275,-44.41594682764074,51.948203791592874,45.02295731598237
276,-40.575256279000556,58.87344686588553,60.61569422838413
277,-17.804946127935306,30.622543106375314,47.69107185516719
278,-16.033659681718436,57.6223618851776,26.06277444848984
279,-20.67250286028348,58.58048419349836,63.551469605743456
280,-10.281475693080106,45.83741416267535,37.06499817926366
281,-20.865888564701283,50.307697801749285,48.735843233484566
282,-55.12272777905579,52.72546821955111,55.774995909508704
283,-33.972573977887734,36.894129072619435,30.03958914599634
284,-56.86647124677428,35.678100978505036,51.29322340204802
285,-23.51807162022928,65.5008250975035,41.27901572818355
286,21.278784666092122,69.08905939481859,62.97059638376902
287,-23.687242495982385,33.150839678643116,46.59069767263376
288,-41.250286350052924,65.34350773800948,17.709705886075987
289,-43.706492129603575,65.60143167485269,49.77329419822979
290,-11.150642398048142,46.427431429488884,56.214397899261456
291,-53.81250154182099,30.672653310141392,63.19584945715735
292,-21.028060578814404,79.4985055885055,54.34162750784506
293,-36.05339174381099,48.39860353703472,31.561481128704628
294,-59.73104521966096,53.757500822320345,64.56323291028207
295,-23.51350471012254,47.63191078160841,26.941881073797397
296,-48.22751065494624,29.638391694673054,56.354486719576094
297,-43.58625099647337,25.284180142476444,60.68059752792547
298,-50.34081954523734,49.476776460146674,55.54709407697553
299,-21.695527966623143,47.43557715289862,44.47153072392317
300,-29.91503263117464,37.14451535941511,51.29077217513282
301,-39.26335071209417,45.74187164306896,49.81136225075986
302,-52.34003147857795,42.721309436359014,44.14862661890728
303,8.230278611601873,55.80870807937629,85.08323223341775
304,-40.418269762909354,63.82843609374554,41.596642796116825
305,-20.331522276491462,57.92484607555892,55.531854671608976
306,-41.34132213812437,32.64246309138775,65.63565071224579
307,-29.930119721628934,49.806809369963084,35.49586871000691
308,-38.201594007944465,45.69605890238239,59.05634605131348
309,-39.319552886253916,39.49833063003796,52.6667220577849
310,-23.430077120829967,59.3523578991635,36.742287412291034
311,-32.18225519087026,55.93548102944684,65.98851131526874
312,-31.959751283724078,35.83315587758446,58.92215616788592
313,-21.924732332425588,45.08390910857925,54.359818048073514
314,-64.37645955143557,63.79606754412329,55.76257121345272
315,-22.906825193533766,58.35752962991782,65.9179092623657
316,2.741346117823691,59.56018682525412,63.65894904320527
317,-27.126026497942522,46.74168769066861,29.345600512247838
318,-43.288683694348315,46.31544955999938,50.72649822905913
319,-37.28000065118495,29.644567443984663,69.85605612304005
320,-36.65684282657822,32.98956594524144,58.45782455525121
321,-12.170067043972868,47.430217029304806,52.57129594356102
322,-45.675474250422845,43.36591695048281,31.538138687559535
323,-44.677217705618915,67.79039700560143,51.09459527562782
324,-8.302449817169109,39.10806571026413,50.881484436982795
325,-17.10919810121566,77.61806930199387,60.06675981199861
326,-59.11836864134785,52.33648006449127,54.51939078887254
327,-41.0496599432512,23.615917367076538,28.429904964659134
328,-37.57122195658981,55.6742815865361,77.55543880696105
329,-43.2978660877468,49.38062406585298,75.05481150208438
330,-14.488905221171537,17.906773898476736,55.533166868164216
331,-37.10258990721474,44.642764633644404,49.04979052428138
332,-63.60029992844511,45.45759175546443,22.820050906026378
333,-29.896817145785455,46.34176439772106,40.22807699292837
334,-35.72047104102867,43.496473484401385,52.56327789000063
335,-24.346207738560864,47.035548668403415,72.19444078525166
336,-45.0735129422301,46.410951432618816,54.25848696523598
337,-13.662182019350281,56.94713138197795,47.9585874761087
338,-24.99141358747148,48.64731221603604,45.354228356736115
339,-15.938127491222332,48.14377699861718,63.9218399052064
340,-23.49976127525879,44.36209447459829,60.67116602877499
341,-51.95711670075507,52.931752445980145,55.70047264761458
342,-41.61720694910403,33.03136148541036,71.56575379230459
343,15.22436019288126,43.23374680995521,40.73033214285289
344,-41.441184996958135,61.97893176522927,46.48831248957329
345,-16.616908907753913,63.679332998366355,54.40891564755111
346,-23.042391916318905,35.30278284211186,59.17173342882166
347,-52.58957320329087,55.861180439578455,41.32867578967006
348,-44.396640101106954,47.508864563409126,56.44602165398101
349,-46.70690654116346,40.23093388486125,70.5781734998656
350,-28.508682801979614,54.083523249592716,47.640407969442705
351,-15.776050830520713,45.86272398824588,53.07417547968113
352,-17.111512700627003,37.383757862182165,49.73997736912997
353,-55.628804425902814,64.35362548250194,43.206884447988834
354,-37.29508927588893,64.82898515217606,49.22581674519819
355,-18.553870291297976,44.4273168151675,58.28170846806171
356,-20.184329786941728,56.51073059608871,72.05389771738895
357,-33.134959316180385,44.70824465067236,69.72523552290164
358,-38.74429301991346,36.25887005923252,45.316687903576664
359,-41.10579276878041,59.235963498321084,40.79951755572405
360,-43.74052923944164,51.626249119990156,49.035763289719256
361,-39.488813548971905,53.69090861079213,47.238285071276906
362,-28.218763112610485,48.14794739005159,25.835343244397265
363,-48.96962229405072,44.855665735428595,48.711488451488854
364,-14.008538457850987,51.361977078474546,50.70383735998959
365,-42.95451124763756,41.782633760141024,71.27069941304896
366,-40.05117622242122,39.60804159192832,80.01807550949049
367,16.30665994060038,65.68917891728314,56.76090036508094
368,-45.05616303478181,48.787972490397436,39.58638456616927
369,-19.99963586807334,59.56370670261082,55.380828153716536
370,-37.29215228075498,45.24188171844291,49.5094819485535
371,-38.58626350251482,56.889359355785395,50.23253461832074
372,-26.14959160739417,54.88913825411917,40.98464321506653
373,-37.16243736171482,63.66798280213892,48.65122577061234
374,-52.39402702623532,57.05515160417872,63.869085298842506
375,-40.35601308043575,34.66661405787656,49.505525398032105
376,-25.68297045249783,48.40547294649998,52.764251888635386
377,-22.740984202143576,42.03000798124174,52.25610134983658
378,-43.94248860364422,32.89297223302687,61.058422070727474
379,-32.806312827756656,45.43725759431311,59.41271732003376
380,-14.061200866381764,44.520375752602405,50.53303339256126
381,-53.95640218437169,41.117300771275865,50.22994229575694
382,-42.22108619986245,81.52668927014044,60.20235442433786
383,-62.06186032751065,58.519178917185194,55.29634866916453
384,-23.52814652173153,48.241315895836166,64.71245851534457
385,-35.21400276697328,57.81594427985124,45.59604239680949
386,-19.83821883906465,49.044343377233965,66.56248750683928
387,-29.33767356097196,49.20783658433852,64.86513524874289
388,-29.763436211820963,36.985131802471905,59.199111484090224
389,-11.68258886356703,59.94529050139587,60.854896085374286
390,-35.096790277988504,65.50199397396396,63.35966457925294
391,8.999267801307152,58.91782047986955,22.52045750099389
392,-24.31827546320978,45.301130508617995,54.54783723752055
393,-6.726177561789341,56.30838059221016,67.27843938507154
394,-45.26225384354154,60.82671221780261,55.7475168331515
395,-24.504056221622072,63.20615239374368,57.02250167855835
396,-54.13735025436072,57.174754195480226,32.88079244200796
397,-39.99173199848094,22.463618938812967,29.622083597663504
398,-55.95170008740379,48.02492020878947,36.42771619004789
399,-46.565658435811294,25.362970817715226,54.28539851272634
