unit_id,JobThroughput,DiskIoWait,do_cooling_setpoint_controller
74,22.029404709952868,50.595022342049035,68.0
75,53.81952933186048,28.826540798576335,68.0
76,3.8766763134162394,15.874707142772655,68.0
77,-5.018486484421201,66.22680050774744,68.0
78,23.849370415645364,46.719562576191045,68.0
79,11.268428160036166,44.44612050941011,68.0
80,27.46091900112168,63.38216103039199,68.0
81,3.741072944225335,34.25895844390157,68.0
82,29.108813604911763,45.269452699854085,68.0
83,34.012026335442314,62.52723398836419,68.0
84,7.7171404678803,48.83126313155074,68.0
85,37.878999818867754,65.91040794486815,68.0
86,26.03214563207024,75.05799739755417,68.0
87,39.40236763718078,59.41059950477628,68.0
88,15.125596359583298,60.298549225928944,68.0
89,30.537871979269376,59.00485547245617,68.0
90,21.62197325321792,54.74307446530209,68.0
91,25.224243629773454,58.40726605354495,68.0
92,35.06481572301351,63.00129655240269,68.0
93,12.14465470405242,53.980584269422636,68.0
94,26.54795183888204,63.06053944882526,68.0
95,-0.0605073241320877,51.92889220886291,68.0
96,13.87126398340921,54.76145623573735,68.0
97,8.976767062267939,44.305773771374824,68.0
98,3.5888670828412828,62.44422063724695,68.0
99,10.374856362668893,45.18777991386794,68.0
100,19.236337865527563,53.90894622053525,68.0
101,46.775593085897604,48.035827807193186,68.0
102,47.06203388393229,45.33274218180093,68.0
103,31.490592184816233,47.59154749281298,68.0
104,34.27645266227823,52.18766872321886,68.0
105,29.696039737609212,54.124396435388974,68.0
106,31.127329914719446,50.40570474259162,68.0
107,26.567910572123377,57.99895349757925,68.0
108,41.065516433506794,65.38669550784758,68.0
109,23.041841602696657,60.017539922101626,68.0
110,13.169379333175002,75.33215739811739,68.0
111,17.8926346106881,66.97876200229278,68.0
112,31.078753913366235,48.214133326238056,68.0
113,10.754984430847399,67.66352090914033,68.0
114,21.78715221432678,38.35788061895484,68.0
115,10.130375606444328,59.011329152276765,68.0
116,15.226689873466428,56.30259063560448,68.0
117,22.122170591435175,58.22693151039982,68.0
118,25.15492226125547,46.02802852715098,68.0
119,25.132780530675547,60.34871165415234,68.0
120,44.64768033710153,53.343369988946236,68.0
121,35.846468593850126,28.24641140242051,68.0
122,10.5988519665876,55.65963365500487,68.0
123,20.164402697120995,55.91541563301708,68.0
124,17.45052543722144,50.4658690373727,68.0
125,-7.97114290239424,57.63616901079543,68.0
126,37.65491066202026,55.86801513549775,68.0
127,3.7771604992260546,39.21927386509068,68.0
128,31.00822004922098,61.90727934240334,68.0
129,21.13804302841851,17.651263919988878,68.0
130,15.29106110186169,56.54371871506844,68.0
131,9.168239301925269,44.488414676650976,68.0
132,31.093747580536775,62.562957811018194,68.0
133,14.701440120462012,19.886950904539436,68.0
134,24.14420503061646,41.08455153151124,68.0
135,22.191196428772457,53.61662968001335,68.0
136,17.723411008881925,57.27228766150171,68.0
137,18.276031399925955,64.70528195825867,68.0
138,29.880671119615187,43.48124568302957,68.0
139,23.99226909156912,36.68691254158944,68.0
140,19.970456794414655,51.58572028203596,68.0
141,17.504085398456123,47.508727537628275,68.0
142,48.115775458651896,49.754710602016445,68.0
143,13.108080453509178,42.30047961892965,68.0
144,13.349347484054755,45.86690263415465,68.0
145,21.553005453850083,67.57393291635512,68.0
146,11.791691714122026,28.414515862080194,68.0
147,10.8651948535137,55.457594683399364,68.0
148,23.770464377702787,54.71460007936155,68.0
149,32.58979286224945,56.1241462868454,68.0
150,15.546229699560145,44.76364970611165,68.0
151,8.5629644471289,61.014935969042575,68.0
152,9.5562981868473,36.97549312591282,68.0
153,5.743605017833339,34.072829336586075,68.0
154,35.69212890936852,62.172418799072496,68.0
155,34.12922314732994,59.859916009642795,68.0
156,15.678774579252465,20.63960414987109,68.0
157,17.553044659505833,42.50074925791991,68.0
158,9.572201676115963,64.60801768390286,68.0
159,18.502880474150373,69.41139517169644,68.0
160,14.746281789021296,54.26852502799317,68.0
161,8.158288468470488,28.844270080540436,68.0
162,19.129180915092633,53.61097191645076,68.0
163,28.2690785542603,43.160821023594465,68.0
164,12.079971650268662,49.70011252517035,68.0
165,10.766483457973504,41.82753165890504,68.0
166,38.66950323843685,39.86128531715526,68.0
167,20.32611164173519,28.84404549964145,68.0
168,40.68788758789128,42.156700851717574,68.0
169,7.893664318419516,38.63390740325822,68.0
170,17.13049552639881,56.470269373037475,68.0
171,19.780621677441243,46.25470497762351,68.0
172,15.236544792042373,68.80568764020742,68.0
173,14.188355252309176,70.98314131398661,68.0
174,34.69439795005575,51.495873863741615,68.0
175,52.23406781593373,54.77051607481447,68.0
176,9.720682635709826,60.95485333387412,68.0
177,13.403917806895429,51.26209231676862,68.0
178,14.887049930916405,44.766853870021144,68.0
179,17.43610936617525,48.48268204469509,68.0
180,33.62326686783182,40.397453780552695,68.0
181,26.724798720625003,48.57848576654181,68.0
182,32.86591428878869,47.84242824418852,68.0
183,25.64553755857732,61.51450890584761,68.0
184,35.80362444610784,53.28805052317196,68.0
185,45.72093797863128,40.84611116013982,68.0
186,34.530431086808285,49.16051334639062,68.0
187,7.1101617186774515,57.72538431282883,68.0
188,25.7254255722554,51.57893805275256,68.0
189,22.43566696484245,55.42070243635264,68.0
190,5.261054307687675,53.152508191832005,68.0
191,31.394614054768,68.33355998057479,68.0
192,22.606436161384764,19.153470385921146,68.0
193,27.35688101302704,40.82407405807835,68.0
194,6.4341217573614315,50.112568175615756,68.0
195,15.929921647039905,33.60595308344891,68.0
196,9.499055608693359,45.91730856467595,68.0
197,23.91557365647023,64.06881306265811,68.0
198,38.352321003248015,46.089125992712994,68.0
199,16.2568027000668,28.806033322835614,68.0
200,19.92574402745185,57.36047685622641,68.0
201,30.97824218951445,58.61318780145846,68.0
202,20.990662133250005,43.988007558568476,68.0
203,19.29046219332472,59.141575964636175,68.0
204,45.91296492592209,50.722381679633614,68.0
205,14.457043383022127,63.90841065387486,68.0
206,22.084464158356887,47.68651162495351,68.0
207,47.557681006735876,82.6313961491126,68.0
208,22.663873317023956,30.34934174012374,68.0
209,9.154711074086144,36.560135433827284,68.0
210,22.86398411448358,44.067206980533925,68.0
211,8.311558302943403,22.939047864525435,68.0
212,19.354364488513355,52.540733840312846,68.0
213,29.240222827606118,39.62121338648768,68.0
214,24.896817458884104,54.84694105199353,68.0
215,4.90905362252582,56.028159078522705,68.0
216,21.386372752312255,51.135757476364724,68.0
217,13.058745192007173,37.754948531711435,68.0
218,20.849934564797287,47.769067197536444,68.0
219,43.3724343825969,50.52951504809749,68.0
220,53.04286320987934,56.52688247153063,68.0
221,12.477658517820522,39.132586468972285,68.0
222,24.26101036723184,40.055054213808255,68.0
223,7.975212950872722,68.47838206168676,68.0
224,30.468662937583446,47.78618810488513,68.0
225,29.923894642954465,56.790607600809665,68.0
226,7.556412310943618,55.809194857120346,68.0
227,41.594432268245534,62.605796673481464,68.0
228,5.989332236043294,70.06197444566176,68.0
229,33.21745885941995,47.78478557566935,68.0
230,8.828231378955518,28.542518264640055,68.0
231,26.371844146774897,52.54773327323461,68.0
232,11.851152945693155,52.61589000273964,68.0
233,9.734209006646132,39.24631638780788,68.0
234,18.938894930357986,47.9724427128568,68.0
235,11.174979092134139,43.89905915434517,68.0
236,18.68147269562447,58.670379784721625,68.0
237,39.76336872135746,46.93625419619595,68.0
238,25.585273261625098,52.35158725196243,68.0
239,10.938782698348339,59.39735137408958,68.0
240,10.596040792685582,47.77235779894767,68.0
241,41.61868221469027,81.44747173734322,68.0
242,6.868125496084885,35.38079763659897,68.0
243,23.673497474423996,31.706251358337703,68.0
244,18.724058316622305,47.75416695798498,68.0
245,20.160027648787135,48.498845985655635,68.0
246,11.863217810860261,69.65884344199773,68.0
247,23.7195951097447,56.25790853653858,68.0
248,10.071398418251983,46.971519459740435,68.0
249,14.279172631956765,46.359842970370245,68.0
250,42.471899407315355,74.76431230912272,68.0
251,-2.766468731746267,42.50256009792815,68.0
252,21.204910181251623,51.800382799178635,68.0
253,14.29746890948126,75.07926977124455,68.0
254,19.383912965731863,57.40858423034913,68.0
255,16.063602939956237,54.3074932685778,68.0
256,3.037690690779355,39.26883814452468,68.0
257,14.58354330796386,44.061824351465916,68.0
258,5.30659259247974,63.64077934946202,68.0
259,43.22909677263233,42.03684939287219,68.0
260,12.703674016082928,66.63777570031166,68.0
261,3.7248136695143774,45.97439908876919,68.0
262,28.33970963926616,57.776825704868756,68.0
263,14.78481786718424,38.269320382834685,68.0
264,12.60719323954821,65.73940567380313,68.0
265,30.691912492863406,67.17464184870425,68.0
266,29.100538849035594,51.681691755025305,68.0
267,46.93554216837319,41.692344123919746,68.0
268,15.075452732951536,60.64160660513508,68.0
269,-1.9245001283353549,65.35494439748327,68.0
270,16.197331736472478,58.82253532923957,68.0
271,50.0018660778256,53.340581748869624,68.0
272,18.738418235703787,39.226231168910914,68.0
273,23.294212560219652,46.878532872145016,68.0
274,41.780871054475654,52.34809755000963,68.0
275,24.420518567031024,68.96678793874003,68.0
276,14.905831074694277,65.8800378081242,68.0
277,13.916552083593235,33.63173669405949,68.0
278,12.593958243723332,41.19300193672724,68.0
279,23.03414050591456,40.245528105390996,68.0
280,19.58257180868996,69.7217514364772,68.0
281,7.432134403742545,62.90461700506142,68.0
282,16.954772890973636,49.76726865503818,68.0
283,26.642054309110723,63.91618403907536,68.0
284,27.166965296576382,60.61006228880247,68.0
285,26.37336315227228,61.18659942046443,68.0
286,16.897052901272865,50.142964130231796,68.0
287,11.744896298082953,72.46888999860555,68.0
288,27.60737806675755,38.40404938927208,68.0
289,14.524929293071914,60.2800995174313,68.0
290,11.107898439445666,47.221642638678965,68.0
291,21.770773506759443,38.29779900519375,68.0
292,20.618426435857927,44.789992480338896,68.0
293,21.06616433121445,27.337050678706586,68.0
294,60.516927408278406,37.800505084631276,68.0
295,24.91764201744015,48.24766205935341,68.0
296,40.13439265200638,19.99327351854604,68.0
297,10.856255805356557,52.764274800914926,68.0
298,20.726604438308133,46.43247245619491,68.0
299,24.444500182561708,50.58353877572206,68.0
300,29.649568137736736,41.015293642475434,68.0
301,22.486273780258554,35.55033597472978,68.0
302,27.08134282091852,20.331630661425386,68.0
303,21.601106322355243,63.08895197926058,68.0
304,10.661110393141957,51.41948726475976,68.0
305,37.98169711297324,51.03864285489147,68.0
306,23.291213623362182,67.94190338464044,68.0
307,2.8980164341625834,47.74790818503483,68.0
308,43.14358729835092,55.96979285072361,68.0
309,13.437582515289273,49.50332092929558,68.0
310,23.244924908114985,58.59477136622016,68.0
311,31.28407691527172,32.08364567209006,68.0
312,0.025750324689200688,65.43341119081495,68.0
313,58.71758541060312,53.56975496192899,68.0
314,33.098406198875544,56.10439328515624,68.0
315,7.070961211239082,64.59309918370565,68.0
316,24.000916837383837,65.43338058580314,68.0
317,41.10337286991025,41.00375837818453,68.0
318,29.04587339583966,54.67354520701007,68.0
319,25.261819194861484,46.693396327163526,68.0
320,24.161670298062344,38.94819513196491,68.0
321,9.886052739741222,36.235172821445666,68.0
322,19.502779362807303,48.41026999105362,68.0
323,27.692673199518325,60.28499548434391,68.0
324,21.379836648727952,41.47666523887856,68.0
325,39.15839030938902,61.92685766894341,68.0
326,35.133501158810496,49.14390135478531,68.0
327,28.53489909703544,66.31006067321698,68.0
328,18.023868123141536,41.78701127926334,68.0
329,21.85719070905887,23.990933609881843,68.0
330,36.76587947706427,62.993376916414036,68.0
331,50.88418532016012,35.56459492346888,68.0
332,41.33098422126389,55.79420836923389,68.0
333,35.81617963865186,35.344501012513156,68.0
334,20.87818126255631,39.700151752067306,68.0
335,0.24549336368024743,58.723752078897604,68.0
336,13.377278313148455,66.01866470713144,68.0
337,18.481461017616294,48.77668030861048,68.0
338,21.289798748665877,45.35114646124949,68.0
339,28.101182376676505,75.62386997398247,68.0
340,8.445847448265706,63.78395009023554,68.0
341,27.26698773804606,72.51122645659025,68.0
342,15.732633864810834,65.58400795901056,68.0
343,4.601823714838117,69.75507679682543,68.0
344,36.58938387013073,60.179315711244556,68.0
345,35.60972729217184,34.06069124460392,68.0
346,5.013481989171549,59.13179788328015,68.0
347,12.672804057219565,47.9113196199409,68.0
348,1.6596760225431275,48.789438033146254,68.0
349,16.27029061376864,56.551560736432585,68.0
350,22.03369021313123,58.208365513734606,68.0
351,7.636832543012704,46.945254765985354,68.0
352,-1.1809966151314155,47.750562919413426,68.0
353,16.197933681323335,55.36812649540865,68.0
354,21.15577612094072,37.45902474195178,68.0
355,13.406239957544834,56.73902702307504,68.0
356,16.66760265774659,55.546792643714404,68.0
357,25.712709868093597,51.45269451601192,68.0
358,8.577434397266256,53.956502046217274,68.0
359,15.495727339148097,30.060051135111287,68.0
360,26.4596753540617,51.53588040359833,68.0
361,28.58005204395211,84.79529373173662,68.0
362,9.85617250461803,56.9785058268082,68.0
363,11.49880731956542,57.32631622381548,68.0
364,24.424411500037014,76.949504433591,68.0
365,25.472699619865992,57.98268894986107,68.0
366,26.422186165340918,40.06609899226644,68.0
367,15.039417619774792,60.7908780207718,68.0
368,50.07466155775292,60.11744032589469,68.0
369,8.63740983483144,17.774430256881608,68.0
370,31.5327432896084,37.42695469627176,68.0
371,28.069019451795715,37.91495967222262,68.0
372,19.60324237436536,60.62064943689179,68.0
373,15.609133583706246,38.36058907857808,68.0
374,4.29965921760442,33.19159763061581,68.0
375,32.267692511938876,46.22764332215025,68.0
376,16.12554040483444,33.02263420163318,68.0
377,22.59439548137688,31.877794731284585,68.0
378,19.364022053373333,48.57553181292945,68.0
379,33.61403197318481,38.79408669772186,68.0
380,8.975270699029757,48.79296339156765,68.0
381,24.301182858509495,44.55139306662036,68.0
382,34.5174884062364,46.802990156815405,68.0
383,25.85501601651797,59.97608663676614,68.0
384,0.3542268751986235,46.15102306790513,68.0
385,62.11014164587695,52.321548592491546,68.0
386,17.203922085289033,64.17733896512021,68.0
387,18.412306073580133,49.00098261176245,68.0
388,14.766199184978356,30.68205093687147,68.0
389,28.271036241815622,59.69208769534131,68.0
390,12.437184370964054,40.56136545831984,68.0
391,17.15418321044389,66.44509919984974,68.0
392,16.581545746068816,21.122322037183064,68.0
393,16.620420662928527,52.04503173329668,68.0
394,9.084215178841934,53.34623385507463,68.0
395,26.452614178467066,63.58173998137964,68.0
396,21.864199736716035,54.3082369608063,68.0
397,22.602618314912014,35.32550225552664,68.0
398,18.151810059859066,70.73901559700586,68.0
399,24.534413790100857,57.95843198809402,68.0
