unit_id,JobThroughput,DiskIoWait,RackInletTemp,do_fan_controller
77,4.177168733577807,57.74630144060815,67.70802798947355,25.0
78,7.974404105536297,58.93480779763029,65.86423364835517,25.0
79,14.167084448765564,37.92052235355396,38.40398062926289,25.0
80,17.12226371185446,56.773291767096396,34.93601777608965,25.0
81,4.038170805046448,17.935565927570057,55.06255037239075,25.0
82,8.384917266483127,44.266584323189676,59.51241216461737,25.0
83,30.956631810728933,43.99894141164,32.633253952594366,25.0
84,-1.2950357235875272,54.54437751184864,57.339978709163084,25.0
85,3.068996134788473,41.519416385831455,50.35965966668075,25.0
86,11.994904698392956,52.15878076920194,58.381073635153165,25.0
87,2.10516534028224,40.166541722683164,64.57411938875237,25.0
88,9.568003268269075,50.13287199768864,45.76411259846602,25.0
89,-9.438043835994941,45.01833098747781,69.18141233632572,25.0
90,18.348547464303024,51.30129593355008,50.425424684648576,25.0
91,-0.7925355085265764,48.061375129374255,61.940506178702755,25.0
92,21.9599368089419,69.11887563021037,39.0393647419562,25.0
93,6.006809507255943,65.50740909271659,84.64950544865098,25.0
94,9.165449061937823,80.94713145316163,51.28106891507262,25.0
95,53.6179937186973,44.95550949020193,44.25888428724833,25.0
96,4.78683398130156,48.57945851297778,61.374752461345395,25.0
97,3.8554414387564973,65.99506570159544,64.75360804802291,25.0
98,14.39100937352719,40.1392616721217,54.1068596322509,25.0
99,10.23980520857298,26.54206757570909,62.54258166942461,25.0
100,6.415352520182472,63.974541321963684,59.349787773358635,25.0
101,9.77343411073842,65.58963246923419,67.6678269399243,25.0
102,10.079050332214074,22.902704146624274,51.80654831391692,25.0
103,1.8979363678847585,50.63549231592919,57.11766944070974,25.0
104,10.144796763178471,31.2637009043173,60.90489764114756,25.0
105,21.00942219837991,48.96366573026922,56.50722935919588,25.0
106,11.448257054747035,44.31264076298649,53.82875443750822,25.0
107,-8.986544311255468,58.5064958138901,88.3750633958111,25.0
108,19.808347497922092,48.10854877456543,46.223079433141166,25.0
109,7.213478337229679,58.126757377533885,59.90120585416719,25.0
110,10.408840412831772,49.13890147359072,67.32654592386737,25.0
111,24.91266679028526,61.57455387687608,45.7368330740799,25.0
112,8.2813023023945,50.05014320713165,54.944732802307804,25.0
113,12.71974196470255,38.22347619189105,58.23510187269135,25.0
114,34.78083907559347,37.270375987692205,46.339598749465154,25.0
115,-1.4647939612116099,77.49656383615864,70.8021300129282,25.0
116,51.25956371909026,56.16301381443969,66.57777200112005,25.0
117,8.832300169162455,49.70283269511014,49.718922721989045,25.0
118,14.613539602416893,56.07938684627682,63.743170093258776,25.0
119,26.41621361575905,64.39793675865535,40.104726615262194,25.0
120,-8.460062875433326,36.364758441158315,74.22594482115326,25.0
121,29.5195155982331,46.66858486294663,54.15008062572178,25.0
122,13.747284175386437,42.68894354807533,55.932252092993984,25.0
123,3.864371629089685,35.96394256143341,69.03530756407024,25.0
124,7.434895290762482,65.24793885324773,50.70624098286046,25.0
125,13.385002497754364,32.45005934240163,64.38544685605477,25.0
126,22.153961982260217,40.28545478315903,28.969884754833313,25.0
127,-11.325014413316753,54.9014281349808,94.92862602227167,25.0
128,10.89820476504894,67.84123321439905,65.13819243919433,25.0
129,15.286045109757811,36.70381580985595,65.72200205103654,25.0
130,22.953993023486376,54.527064902470805,59.29059322538514,25.0
131,26.542754438560227,61.308536972986595,48.48027809573372,25.0
132,22.46961515967658,81.516633666439,65.3387400232923,25.0
133,-1.8429820551286538,64.59479741724002,61.43358481968543,25.0
134,-8.13355396987977,16.677474170042764,71.23602733966293,25.0
135,12.860604379874525,44.81121582809672,50.60413417510162,25.0
136,3.111415566596257,55.5977453339254,59.627844158625415,25.0
137,16.17412240245112,28.92752555808151,54.66859020451284,25.0
138,18.11272411399267,51.909983220203486,53.80842746549861,25.0
139,37.220586410531816,31.262227153140586,50.50205652991609,25.0
140,12.772267910534072,43.28321792374037,51.97945896256216,25.0
141,1.8583704705799813,79.46870425957873,59.64517795179962,25.0
142,9.954663351476754,64.35740674173556,39.855861419506965,25.0
143,16.59323357851801,27.414153904945437,45.49377253044035,25.0
144,10.996769845398152,47.52499951815971,59.155083617310964,25.0
145,22.16753295733652,73.37975807587875,51.50139883676943,25.0
146,9.200749077867425,49.32515299192856,79.1276449786794,25.0
147,16.39348100199322,55.611926834190484,40.72760238310286,25.0
148,2.9352053250177175,38.30960789460979,67.10265125596449,25.0
149,21.946228500726317,49.090403270206146,38.76296876395807,25.0
150,19.00278585628431,42.46931856195119,48.54164918583704,25.0
151,7.680237801184619,63.64121094804351,52.17964681867367,25.0
152,-6.277494467546184,57.53320649292229,65.54794874519803,25.0
153,8.537022070094425,54.873897404438345,52.28904270117587,25.0
154,6.7354032118559815,34.3487771181018,43.01359892134158,25.0
155,32.54772635339813,54.696556672752045,51.11664034249501,25.0
156,10.759436625546282,62.61075461808748,59.025456064861174,25.0
157,31.768924401712262,45.41547073107597,41.62997358016379,25.0
158,34.10933604210022,39.42131811968175,37.103391543997496,25.0
159,8.307516625643327,71.64494594295313,59.39668639133726,25.0
160,21.59025230488259,41.122975749829706,36.95596459785283,25.0
161,12.555934308983577,40.11767433446102,63.64168323477399,25.0
162,15.998768130151724,38.51644288252292,61.73644059028228,25.0
163,6.891009032046192,40.57077947656565,41.97042831832826,25.0
164,6.9845808474291715,65.2014203083634,67.59457798476576,25.0
165,17.503887543180447,48.09296429228685,61.07802428561282,25.0
166,14.603749430058155,62.77664070657731,42.14428483593798,25.0
167,1.0755416427831146,43.289845913461924,81.75788946901952,25.0
168,15.847799017033632,76.30045426238907,45.458196534806184,25.0
169,31.323449900798003,35.25543556057055,46.271577187902274,25.0
170,25.592621882091855,59.89517148358432,57.02034199694184,25.0
171,14.839953744170728,40.65365342848526,48.45934996627829,25.0
172,15.75324464602353,36.39002923342702,52.370941464649576,25.0
173,5.791464526603145,74.63481240563397,57.37281990108761,25.0
174,-0.2902231568094171,38.29938746337565,73.84971757835524,25.0
175,-10.640846021237985,50.71611098155765,72.7028673510475,25.0
176,9.175905424291063,53.82942771158793,45.912905140167474,25.0
177,45.48554147708037,37.5635504629283,38.274954081299825,25.0
178,1.5417842536789719,60.78532225976126,62.26109412154252,25.0
179,28.332905771518156,37.016230875210084,41.208547959502525,25.0
180,28.87281941022397,53.91015832591441,47.101649034434764,25.0
181,19.929919229912294,40.070826253967574,50.95330897408528,25.0
182,-2.5857127856891147,49.69096856772885,65.98581795607598,25.0
183,11.04301327378406,77.99232358223239,34.636198196156585,25.0
184,11.615769344428287,3.649078097022014,65.10268544945063,25.0
185,4.559078282916434,64.8337244387888,79.83811384814751,25.0
186,26.395640994960004,47.335494299823594,42.688354809106784,25.0
187,6.387525052455109,49.77902243718889,53.583477541091675,25.0
188,-1.4308277259656346,45.38912164357931,68.65547379133795,25.0
189,19.448439564128716,60.870306048422165,44.164859853672375,25.0
190,6.995480898671897,52.16606546460105,80.09546437257526,25.0
191,22.30462309392376,55.69098166102799,58.186103958470575,25.0
192,27.54703863125057,34.99096419492141,44.297992822245476,25.0
193,43.28447091364438,49.920525913823305,69.58849610897471,25.0
194,16.059282724599885,38.054365063818466,61.18854002660581,25.0
195,2.039682794069421,47.13642348108501,45.19817064049009,25.0
196,42.30944303124049,49.94502424558274,38.85593796399105,25.0
197,5.902881746663167,70.15968205416895,57.14275226226418,25.0
198,16.233295117046023,66.79014838170234,51.09480565146207,25.0
199,27.88773612368297,44.58880136826078,45.26883639983713,25.0
200,4.6480538416616906,22.377599137149325,45.78334339611849,25.0
201,2.474769325214443,57.65891741430399,65.01321783136385,25.0
202,6.171141905248595,34.66349530552363,51.99156987097446,25.0
203,9.406036356691162,46.12322549788735,41.85624012986471,25.0
204,10.054018645932931,53.27477117506202,47.320442070082414,25.0
205,7.508474696921017,70.10660609315075,58.78462534227856,25.0
206,23.889760491209852,41.33150247109633,41.9155199091065,25.0
207,10.512997655044678,32.48856181532998,31.304286250875442,25.0
208,18.6721900090359,45.338474594718214,57.325399420808616,25.0
209,12.088775440309798,59.88092971417943,41.37457528891519,25.0
210,11.892932051967868,42.6515312473287,55.102057726346565,25.0
211,24.474062760430677,49.66441753213645,44.87571854204789,25.0
212,16.44605359178321,50.18356712183544,64.96494695359314,25.0
213,4.8220335942773485,59.1960680985798,66.20855890653525,25.0
214,10.430670774620468,38.95302955623176,40.208161818452574,25.0
215,0.30952596331440585,60.839357096442924,62.79920625380825,25.0
216,30.929295691068592,39.89722829349298,26.64098376556822,25.0
217,15.882154455848859,54.5762828748219,45.635078393793215,25.0
218,11.550569466064418,59.4787217447121,59.39917108202328,25.0
219,57.87896821798024,35.54175393316234,46.67864815399474,25.0
220,10.645123429237252,67.12066648414353,41.81446803513858,25.0
221,18.78098650944817,59.827323675855936,50.76659402769916,25.0
222,13.02086061080254,38.895617440933634,44.83555606548605,25.0
223,22.794163227135286,57.87751178063675,42.616851498747145,25.0
224,14.81073222223415,50.71665924415,46.86899730946303,25.0
225,-8.32790668456576,50.00278649859888,74.7837052043903,25.0
226,28.320307194071404,66.09197559261422,43.25026231369271,25.0
227,28.910240190421842,35.7157956346869,37.37170636792375,25.0
228,18.050410952140926,36.40066695640931,49.86961554038345,25.0
229,24.52061899657611,43.719014948283835,39.65955543569863,25.0
230,18.445527374463428,32.823643982792056,46.79065083209401,25.0
231,27.262303358610815,54.05270174663045,49.684584680103235,25.0
232,6.0471283162866465,47.86406295091018,53.28785407514671,25.0
233,36.09740125285025,54.69039084908578,30.73689896146629,25.0
234,2.778717352170726,57.13998792926264,62.5111504070359,25.0
235,15.643164210616668,66.94178696767308,42.92464180953526,25.0
236,41.02668503067659,42.99268458952246,64.7667234435731,25.0
237,8.92186798330744,56.423461926042215,50.020286667956,25.0
238,5.843348262242463,51.049455603684905,59.256271815945816,25.0
239,9.706396593525152,57.63306352870975,48.56590442304787,25.0
240,44.15410988996013,53.47684514911576,55.45321884259469,25.0
241,0.37374899942240347,28.57736738638438,60.26178799640686,25.0
242,12.38969121104308,56.01679708993728,43.602659526159506,25.0
243,17.210934709955673,59.81268817435814,52.68350850603445,25.0
244,7.649229241142308,50.181519555301016,47.73830310135463,25.0
245,29.758797683414485,75.78542027281514,50.5583033839884,25.0
246,12.329809976060346,47.65319102193427,43.43128755928357,25.0
247,3.585192001789848,37.15138992841488,56.44473109604456,25.0
248,23.350212092690207,75.07765101618337,62.92763312458693,25.0
249,5.861930531446205,38.428602229712006,65.56873529232891,25.0
250,21.35158211945125,56.51136704190314,41.9052520640083,25.0
251,-8.507636167057253,57.32721450146022,62.955321069161485,25.0
252,5.635248729860832,52.35432917469055,41.2569361858411,25.0
253,18.30718248840217,67.32563856125131,53.03562305781627,25.0
254,3.13319640678907,55.837777767300935,83.55659733660498,25.0
255,13.362665469751542,52.56472135566353,33.53313502429574,25.0
256,13.090419584440069,55.80645863889579,48.72979739847712,25.0
257,15.66830418026044,36.084373444929525,47.038012750162814,25.0
258,25.388092391229733,44.716246473747105,63.02759925853386,25.0
259,5.16590420700426,34.925097180386544,58.15447987716935,25.0
260,18.13462620312892,67.23522135022996,49.59305294843398,25.0
261,1.311893260705344,36.049204790442836,43.9810500796264,25.0
262,53.21989945448243,48.095495065366514,63.09522326780912,25.0
263,18.400202508345377,50.60670781302234,67.28588410086101,25.0
264,18.170284183131642,50.64660248684628,49.864559429256225,25.0
265,5.942688908506089,49.6389963024401,55.873893772082155,25.0
266,10.73428779532245,69.49519387538854,47.37809225950138,25.0
267,16.25088218895137,41.177752088272285,85.80294852968463,25.0
268,13.656538376401967,41.57004650345205,48.8191382645298,25.0
269,1.8925597888758445,65.7831902294539,68.93874488349867,25.0
270,40.569493267813954,47.87372135698397,48.86056267502895,25.0
271,9.502247914137609,62.828085723607295,48.817524271615014,25.0
272,6.076225432044387,43.754519598708406,69.37028718402036,25.0
273,-4.3615997875928105,29.317099273266336,71.75814691293738,25.0
274,8.18091049692073,65.94269645027855,47.047302354325915,25.0
275,6.74359214250016,63.77668624269482,60.878443476421424,25.0
276,20.584421913844803,73.37525847903389,46.121795130347905,25.0
277,9.766911540068614,54.888728075047005,59.217198476476014,25.0
278,3.8740400761644143,69.94384526347743,65.26799334404936,25.0
279,50.593830939583995,49.994119797040966,45.73949894754594,25.0
280,6.439133879869876,61.54223296608674,48.53314304154111,25.0
281,20.08828837097442,48.061504254722536,69.38347904141867,25.0
282,36.2062469034728,57.310003970633346,70.25939986236534,25.0
283,-2.1372307765558953,45.6698387431842,64.13139619097115,25.0
284,19.336961428924713,41.838212046902775,58.687080328355655,25.0
285,11.367408167063376,33.822712158152235,62.57269078145861,25.0
286,13.831096654521888,81.68224364550755,47.20570832427478,25.0
287,17.91794723293961,62.80477925108509,43.70293629238501,25.0
288,12.282344999777093,38.870655965557816,49.6790353127906,25.0
289,19.702200028211628,49.33840559239293,44.44418288048941,25.0
290,2.922451192190315,73.94898038158271,58.3128571148034,25.0
291,44.80089597333341,47.935315832605625,53.57052320758888,25.0
292,9.845012650867492,63.9821797709796,55.85768964857121,25.0
293,19.64564861873547,34.52040294572216,43.83795727391879,25.0
294,5.396908913189804,48.0635678405341,53.89698155901855,25.0
295,25.92479856530611,44.990157259280984,55.833443844093125,25.0
296,-0.33573616964058495,55.1481545122242,74.50042742152776,25.0
297,-6.89367528747137,56.324566723236565,81.85277665827853,25.0
298,10.12427372164048,45.22335336961786,36.471831306615805,25.0
299,-7.782421055662408,52.07183382247255,70.30501304812734,25.0
300,16.29090921728499,52.66563385738919,50.252073121036275,25.0
301,10.747010765234464,45.26607440514054,41.200741546968715,25.0
302,-0.506896564899284,70.50850806873876,62.872228977746126,25.0
303,15.239119312329638,61.474818527182045,49.69805911059743,25.0
304,4.7294671692251375,35.23788982491359,62.50233532517324,25.0
305,-5.5582146013102935,53.16064554452635,61.48746255445376,25.0
306,17.312606467597163,28.199240872227424,34.84263939373332,25.0
307,11.054537021664105,46.55351774837238,44.477528371354325,25.0
308,6.733087544199705,65.79753719488178,61.171857045584815,25.0
309,8.954047717282585,28.262361874631335,49.28721401209975,25.0
310,25.35820755136297,48.84912705219824,40.629417696869766,25.0
311,-0.1769021842923939,42.43796855745798,55.51908417440745,25.0
312,21.745092516178758,57.89647304362136,70.55359981842287,25.0
313,9.705330322432987,54.41322958488785,51.659197253066914,25.0
314,6.799063585416965,64.62758886174298,62.852702125344194,25.0
315,10.473013950264825,78.73906609053655,58.2260957694621,25.0
316,-2.170593537783172,35.184564441193054,72.9954418555624,25.0
317,29.45514707417726,65.68711094406949,48.98238891069877,25.0
318,-0.849303461244229,65.53691253832227,74.46898638886573,25.0
319,-6.136746666797999,63.432306312942806,83.88216810564347,25.0
320,13.898972130310085,40.05992535789085,56.2718419592678,25.0
321,13.879426823915837,49.9792482598982,35.94340436155934,25.0
322,12.636571279181956,41.57160424284369,38.200344852207884,25.0
323,14.881701067601671,42.72510379964449,58.22153394094484,25.0
324,-6.501555622920099,44.82569826432196,66.56651773748348,25.0
325,8.43696276292042,71.56728168430932,56.886055849085935,25.0
326,7.550355163048723,36.984895617983994,66.37326300227964,25.0
327,8.002064899981791,64.90034044972117,58.71094475615386,25.0
328,35.802477644598454,39.495663036638135,51.17530359640888,25.0
329,3.9726699900394014,58.11019690991697,68.53441854724792,25.0
330,24.46707807847245,39.75006410521296,72.08499096416523,25.0
331,0.3029466307156703,51.53363751813925,66.79959996446551,25.0
332,3.663763465960699,53.372548865719494,55.749891580698346,25.0
333,20.31022354407954,28.413363492610408,48.56700159073655,25.0
334,0.7994043896339535,64.08840433815695,61.46767051971062,25.0
335,16.81016604119322,54.0748928588786,60.14478915585491,25.0
336,27.825786060197338,34.214864890406346,38.49777512449638,25.0
337,5.397932643948837,59.166740565386895,49.3192729952452,25.0
338,42.0685773358489,18.015536115998504,49.40348737822089,25.0
339,11.265937826517323,34.40611114796767,54.67907561716689,25.0
340,26.078856405855433,49.69894348745072,54.26960704014092,25.0
341,26.76880142731432,33.236855999163176,54.32432962144945,25.0
342,14.945544351789662,51.354044951881754,53.37610742089017,25.0
343,11.019093176392833,41.625954843725594,51.95830158657109,25.0
344,36.71118503901192,14.081902961673471,46.28540354588038,25.0
345,6.201547491435015,52.60149057754288,54.217573908701425,25.0
346,1.7085911567585084,48.690416643921466,63.08628516139954,25.0
347,49.965917699635696,53.68293040714003,49.195409497509026,25.0
348,16.68747867248768,50.49122082468709,60.6030698483542,25.0
349,15.18388205017173,54.247334696245666,37.79064397827473,25.0
350,6.6529372608015915,43.53186242684636,72.64474941612099,25.0
351,24.59002749758881,50.04966223433706,51.623341185379594,25.0
352,24.26691857295712,57.15958241551452,44.11023082767147,25.0
353,12.939676656775958,51.5977120046514,47.22689368416223,25.0
354,29.34583751624685,27.869555222351956,43.03975891300379,25.0
355,9.324525670525073,44.03401984014667,42.98873357030202,25.0
356,12.944383280474646,67.15652548833877,59.93239379366803,25.0
357,4.5529773405792024,38.25688523577832,53.315712207828476,25.0
358,3.448872961657031,51.138498126760034,65.28204648333691,25.0
359,33.062372942107814,75.88616443686522,65.70623637264553,25.0
360,2.8338249449928488,59.34716019049459,71.49577515131334,25.0
361,13.897848198927283,56.83925824905095,47.7887424516615,25.0
362,41.012672502714416,25.336982430047296,44.3340296763378,25.0
363,9.910278199962432,38.83675654248729,62.21002600204206,25.0
364,23.811409827588832,69.33566540780699,55.048255979671396,25.0
365,13.98597874036939,50.1545872235927,65.79899341553457,25.0
366,-1.3648483355065404,37.81993682420353,69.95376069720132,25.0
367,5.230862559554673,45.09760686556852,61.75947272051525,25.0
368,0.4329499499710945,64.89309545101601,68.45339415073103,25.0
369,14.082150048988602,44.59320809824486,55.588867774966474,25.0
370,9.067909766015973,46.27332094905428,61.52144963209415,25.0
371,7.119280653689366,67.14019508258309,56.67291127984945,25.0
372,10.832464958827156,72.29062420722876,52.97146738373904,25.0
373,20.260442790250792,30.50557316512652,30.114586410733907,25.0
374,9.94477113774659,50.36867787033632,51.143996937252126,25.0
375,0.36584843240900833,64.52067717070791,80.40479462121252,25.0
376,11.290850302639647,48.18662081712683,60.66532561117161,25.0
377,10.317862821247026,51.71933120875081,64.82090847972533,25.0
378,-10.247128484505467,44.36153727461338,81.1487670664388,25.0
379,19.093808073989372,51.96149873028688,47.31037790950393,25.0
380,8.391627398496416,69.83849669693778,53.96598835677785,25.0
381,4.771508081571929,57.78948736410114,62.67811906847037,25.0
382,28.320459725220932,49.13455504720066,51.81977211757437,25.0
383,47.586203796663575,51.9999405071996,47.954757053045725,25.0
384,29.353219289261723,41.99954232309278,35.77078805490309,25.0
385,18.805953890370493,50.73995773154506,51.91137023499571,25.0
386,22.088986247891782,42.68228597989101,65.50642043559651,25.0
387,34.687167153793894,56.605654367011795,44.24481779581566,25.0
388,18.979786045113926,43.17869666918583,62.061533999464906,25.0
389,14.260362156034288,41.96578925477353,53.47535164814282,25.0
390,19.065503801134124,55.69280817334004,63.22343683771053,25.0
391,18.263403354566094,51.19090646665093,30.84188894510344,25.0
392,10.460934730464299,41.44090304979073,52.11463459042458,25.0
393,7.311626063090815,41.26521828234265,51.07201735426219,25.0
394,8.570749082483157,49.37517147782755,51.029743578444936,25.0
395,45.07665570753948,66.98386945145322,34.11727434917043,25.0
396,5.995126209548579,38.04995687247063,70.40746535090072,25.0
397,10.394845131501516,60.976771161967186,50.86298474674737,25.0
398,59.40593116180779,42.79890195699785,53.35409060293975,25.0
399,33.573352370218636,46.10067059467272,48.930122017133904,25.0
