unit_id,FanSpeed
327,56.290422981321605
328,66.59247006332369
329,67.05249736827568
330,55.56188045462543
331,53.530533073517795
332,78.6854800111273
333,54.58835716062885
334,69.65636637478605
335,59.365841017494716
336,67.35115672084166
337,38.88037602646822
338,61.4305729391485
339,66.22342937983552
340,53.59221374767843
341,72.31998556720274
342,57.03176889585024
343,66.10320956534424
344,64.65439433454168
345,69.99379899780084
346,71.21132453170421
347,71.47349890968043
348,49.8237184582252
349,69.37880823443652
350,69.80828891477086
351,83.14121843363317
352,67.38095361024556
353,52.74651944461687
354,68.96986801745759
355,58.53380964481591
356,59.095481307918746
357,50.230704138729536
358,76.14935196095718
359,46.93113865754769
360,81.70598317648437
361,55.29153363676392
362,59.672094036029236
363,59.2439082375239
364,61.32421695463086
365,51.59108472852311
366,67.24017226956953
367,66.5326764361909
368,56.122911967259625
369,60.59368535906255
370,62.26235575804467
371,65.00065627294885
372,55.39883813867232
373,59.784297994465156
374,58.683202569314
375,79.27000705152504
376,73.08617766189731
377,59.208931249325175
378,74.05410857519011
379,52.59870151779347
380,57.47858113494168
381,53.24852128298633
382,58.12806468869044
383,67.94905721864858
384,56.808394737062734
385,56.1016403097172
386,44.76049881365237
387,28.034421033597443
388,64.64630941299363
389,75.55010431827002
390,63.89973648552053
391,61.19635525748879
392,71.11463564350929
393,79.43537244194786
394,69.30236635858955
395,65.73226584900583
396,58.387532527539165
397,55.21141742751602
398,66.61259679676226
399,47.41548101491887
