unit_id,JobThroughput,RackInletTemp,CpuClock,do_fan_controller
115,5.257839327101115,57.5915122276175,40.71236583996204,25.0
116,21.92722169639447,42.51135582241375,56.32365190198959,25.0
117,6.134003778397506,47.2223042481016,65.35743738536216,25.0
118,24.700549644133268,60.58160933973517,57.21614524189773,25.0
119,3.6888406288756097,76.77306812056312,54.117024805887404,25.0
120,2.0504617363613313,66.24253660937478,49.47154385778378,25.0
121,39.94729336584416,41.95180569282942,49.60824731547344,25.0
122,20.496091588110385,52.497568078519656,52.425392785213134,25.0
123,7.159446943595536,48.13229141231511,41.520873867939784,25.0
124,4.078317421988623,55.78900715457739,51.48974159335536,25.0
125,18.875935430728696,41.367639920201505,65.04100285462125,25.0
126,-3.1337351176194774,63.03539802970736,48.1919222956235,25.0
127,2.124564842163757,64.09408213689204,64.02870633109399,25.0
128,6.294231144762971,46.935692892067024,61.96261794605652,25.0
129,29.255397808094685,40.20680928703207,39.41055598004108,25.0
130,15.822758758042623,42.06810287086284,50.728439086723135,25.0
131,12.442074231156873,46.46790222537128,52.43674152745203,25.0
132,37.31746363208662,53.66506628801287,57.022037139951244,25.0
133,23.899860023246962,55.68414361224509,62.57936428395877,25.0
134,-0.11375813537511625,65.47016643246423,41.904531130208305,25.0
135,-1.8106306191134562,64.53900852064004,46.93873404694577,25.0
136,-11.121000919640526,76.66561110144778,54.388415954366366,25.0
137,-2.310045602513652,65.326558007459,42.95182403716723,25.0
138,24.07973648676296,44.11373980330316,47.26166603989367,25.0
139,12.7783390253324,56.44988820168893,56.645303613089816,25.0
140,14.828263786684932,37.30021284430039,51.21354762758688,25.0
141,2.313972913478259,60.85422108954054,63.384980554501716,25.0
142,49.385551677563676,60.494152948607876,56.35234258318825,25.0
143,19.992374095326774,39.560719293612095,42.36744774457941,25.0
144,16.269557741663306,63.23558874205556,59.17694732468814,25.0
145,11.578359686246358,38.41590982000338,56.32671615866787,25.0
146,16.951344588449913,46.45276555417168,37.580576952060085,25.0
147,40.815612147826634,52.9157691973955,50.9834354324779,25.0
148,20.624679081359755,43.07885660804251,46.47675754147051,25.0
149,-0.4054431410348749,66.78967458740016,44.72444621911887,25.0
150,16.47905339774625,57.55089366447347,55.249723371730674,25.0
151,22.345883141536024,51.34136391528243,49.918585525988476,25.0
152,16.25933489442081,44.48336800428255,36.964484207821535,25.0
153,8.41113747462661,52.99720114652834,62.426911639270735,25.0
154,-2.158069668174095,79.97287317197882,54.1270137231493,25.0
155,9.955851498630196,58.33207132277297,51.59009197762658,25.0
156,2.836168076186884,56.74884836631107,60.855149804660606,25.0
157,-11.93147063175255,68.83737366661214,42.63640471213899,25.0
158,18.353195822443883,46.80220395224243,40.336686970722845,25.0
159,6.122919983892701,49.091885103389714,48.72222015049861,25.0
160,52.514958043369724,55.10685525414462,55.6999418398796,25.0
161,7.410457452968567,58.15679472353321,51.45857438205932,25.0
162,34.16119753877636,59.42530882629338,53.07410546023157,25.0
163,11.47409659420994,58.776871463115945,44.60047465086863,25.0
164,-1.4528641047786692,58.584574096042594,47.64523017171904,25.0
165,3.9212265742234442,61.33046612669405,55.88484288632288,25.0
166,3.729707962115815,50.41470836979318,48.997332775891856,25.0
167,-18.389397327584984,83.18030411105414,48.374812096091276,25.0
168,25.475517676163737,30.905707557596006,50.659531159339636,25.0
169,60.52987245818392,32.743143158264225,42.815496503203626,25.0
170,19.692926188358143,43.65493815836028,58.51475730976924,25.0
171,34.33870243562959,34.01616697798829,59.45590736699944,25.0
172,21.94219687664345,42.01552957879491,51.88136693798102,25.0
173,-7.532066182827875,68.50878292900414,40.79420973238724,25.0
174,23.041559046566444,47.97353875874939,26.073379528980695,25.0
175,26.12931267961683,56.98059216962953,39.94699779852639,25.0
176,11.753108675254525,68.93275688317182,48.56451843534354,25.0
177,24.75009908303226,52.09843909322759,45.699960559406584,25.0
178,10.524971583342964,47.473556409914636,61.99088558311099,25.0
179,5.865928659676212,69.17349300684982,46.02612736278881,25.0
180,5.179574318120498,59.10588839330307,66.97762984503947,25.0
181,27.385265508168768,51.248074738688516,46.731219564435456,25.0
182,-11.395274479136903,85.55628518426379,52.94718841745785,25.0
183,-4.874930540663508,71.70717446425479,52.40743464482501,25.0
184,12.987918629941873,52.94485392281787,41.40591873689193,25.0
185,17.354438607307753,28.893127398827776,42.29996332543998,25.0
186,-0.8623044246669618,69.0142773476519,41.79022802380507,25.0
187,25.943077259992126,56.06787309547151,55.44771839707128,25.0
188,7.813204354430848,52.532327802698816,36.503744510447724,25.0
189,16.744825638081995,59.671614388171804,64.44365660529432,25.0
190,15.102183104776122,44.38401188915064,51.86974822863299,25.0
191,10.662704670619812,57.58833402287039,48.29441497943813,25.0
192,2.6135564085337766,52.33610279118427,58.93107155791273,25.0
193,13.077370514080423,52.25561336033993,56.542313483644044,25.0
194,26.706438765697637,49.083585523199424,53.98723419598229,25.0
195,20.178072910043575,25.58149801550574,48.957790656106305,25.0
196,20.456785890626378,51.80532978156613,57.886199123591645,25.0
197,-8.340944109327031,71.29232110397275,35.39601152386516,25.0
198,23.36799760726747,57.295871755291735,52.07108725966653,25.0
199,24.230034796147535,51.01494711188456,49.07140602137869,25.0
200,3.387704140885217,44.94860639289369,52.757676679235885,25.0
201,22.270606214906365,52.98900034281492,56.260456822347805,25.0
202,16.326611611917148,38.63996880968529,48.85226109646773,25.0
203,33.43106704024043,45.569220031587435,50.30698026975901,25.0
204,13.163318820590371,52.81499508292916,50.6969267048833,25.0
205,-1.61450924185,64.70293196830403,58.915004664926144,25.0
206,45.69874974671206,48.13682031308269,44.17118476485994,25.0
207,18.27635667365251,66.18422520210127,56.31073546559651,25.0
208,13.37123653223178,51.06148170704055,51.66322174177205,25.0
209,12.12627846156893,48.75778069512078,56.8408171337583,25.0
210,25.544825712013722,56.436635189981374,54.315885465838775,25.0
211,15.062376905688888,59.57334870595014,41.16345992595697,25.0
212,15.31977925331267,57.08609900968674,39.7507907274292,25.0
213,19.401185701697862,41.52993243073718,52.91367594493353,25.0
214,18.180406430470526,49.28287297116847,52.81757392784803,25.0
215,32.07755667342474,48.3640875971621,57.41994417122454,25.0
216,11.988553138582253,58.28452983077444,44.98949764392027,25.0
217,15.781603564718557,40.98820543853772,51.220338863621805,25.0
218,12.229157697137563,49.89914130619952,56.70561342810747,25.0
219,6.247166347174086,68.43360302898941,34.01218146356982,25.0
220,16.57338545169058,56.10773837713957,37.88542135775685,25.0
221,21.38473870400008,49.31178895000577,43.48820762923185,25.0
222,10.868638402067495,59.899338274984714,54.990642822186,25.0
223,14.547202741757317,60.11449602737133,56.371283769015704,25.0
224,9.809416856257261,52.188160395444015,39.85029334786973,25.0
225,41.58541893203678,54.77130684479187,63.42057672988183,25.0
226,15.440301673603416,51.440588747757715,51.580267193563344,25.0
227,56.155717796549595,57.37647519047119,51.57549090516427,25.0
228,56.53272304161269,36.32964173504836,46.952075115517154,25.0
229,-3.5394427013807537,51.70020457293429,52.10295385151141,25.0
230,37.51288221378002,55.156063875060966,54.873968932353364,25.0
231,9.296453185182681,40.583694388104895,61.60608679953306,25.0
232,-1.157609474643435,60.37084566222257,48.63938974050068,25.0
233,18.40299483728363,56.21630625896804,47.6524586580533,25.0
234,-4.424795724283651,70.48438152086383,51.46151133598358,25.0
235,-3.3452237060177477,75.32239873632011,46.1788885256606,25.0
236,14.236371490644855,42.92848120685537,62.914285996811884,25.0
237,13.476286373409856,58.144311281196124,41.43949225180589,25.0
238,25.12442398464259,49.996055690940864,52.9643155371375,25.0
239,4.723850838841515,50.703251386498366,49.87656215525725,25.0
240,18.414120749492938,40.67309269244894,46.76839728763509,25.0
241,23.70000454327395,56.82605742309855,50.74148743068779,25.0
242,5.877429911522336,63.98877285708283,59.869388762604736,25.0
243,11.576492084111617,50.18751447799655,44.66617138939298,25.0
244,4.910278363987713,59.39707892478548,48.534492434243354,25.0
245,5.060297774432339,59.30079826082776,42.83098461592945,25.0
246,19.81545543961621,47.153866058166834,50.925585333380575,25.0
247,15.160649769319901,50.539149758370606,58.51860311600294,25.0
248,10.534223901232062,63.23801558521017,47.92674144419794,25.0
249,6.984534656496702,61.24783267056755,54.55458609337028,25.0
250,4.104625569747841,79.13161211826278,38.80995661881434,25.0
251,9.27776619914323,49.00641617565356,47.98248723380157,25.0
252,9.452438195484415,64.45380859890972,46.66602571992786,25.0
253,-2.38313730365767,63.942110482046274,63.935058442704815,25.0
254,14.779734958091185,53.411889859141894,36.018663063622625,25.0
255,-3.4088331229446602,69.44541353858008,36.86821384796807,25.0
256,11.950649517840175,51.97478235008873,52.880711951769776,25.0
257,17.905680784980298,79.28618988498378,38.17573186375154,25.0
258,1.2283801824624088,58.33966994617453,65.29509351433175,25.0
259,11.2865018644021,47.09935457786114,38.98466117226948,25.0
260,24.52720034560123,78.77515738268387,41.81372633322793,25.0
261,-7.180225217934824,69.06879129511313,33.248844384800776,25.0
262,23.739128323039445,47.58028156603264,50.634874602743054,25.0
263,15.81112232289535,39.38978840493803,49.54499530078749,25.0
264,12.16631059054758,55.261327272710645,58.92682505547963,25.0
265,11.725507310064515,59.909879735311,37.384739348550525,25.0
266,48.3902876280775,42.15954237703518,32.15406639048128,25.0
267,16.730867348353463,57.72582715547412,65.49651978134257,25.0
268,22.442725794625797,39.67860473899655,69.69457437004056,25.0
269,-7.589099088512707,99.12641388770733,35.39080758713534,25.0
270,8.056610399294252,67.27514589205416,47.989460959289445,25.0
271,43.92658980888298,32.98584638028909,47.30554593024237,25.0
272,12.638802648963281,47.091127036675715,54.027533133734906,25.0
273,14.909757130773125,50.07600229101713,53.56983439448246,25.0
274,20.79888387960832,47.59756291627929,36.17691891681716,25.0
275,13.50526790383312,36.03101772062462,39.39081482089466,25.0
276,4.25598058687701,62.484210070363034,46.52492752047785,25.0
277,13.513662580804876,37.16443032717299,49.073316968426674,25.0
278,43.36175140135699,40.52826374477863,51.272168980222226,25.0
279,0.8491571130994822,64.83631132537651,50.210280827298405,25.0
280,30.210671514601835,47.55808642757393,52.86068519606132,25.0
281,1.8621572494396075,68.50097330736028,66.75822585854053,25.0
282,19.194135727831327,57.78120394348317,58.95874881615112,25.0
283,27.358884907454893,52.78470383102577,43.78123214846325,25.0
284,1.30143100954951,77.55810533803145,40.65715951393238,25.0
285,0.729838184934799,51.46505327093172,56.76821670011668,25.0
286,23.35940338262542,54.959668028345114,47.37827148309412,25.0
287,36.77114014548284,37.24245383125404,63.02298841474999,25.0
288,8.260572035779447,61.454223946644376,38.73310269147027,25.0
289,24.45121969547674,52.705717122810924,46.76021323904711,25.0
290,5.531598754851765,63.68343627575085,37.53893455715144,25.0
291,21.32490104225204,51.38399549265597,32.473329197042034,25.0
292,24.62177299507308,42.94527194068463,41.14788264571265,25.0
293,28.334347628794095,54.328172128115064,36.03261860342937,25.0
294,-2.029034702838257,63.07957160831758,58.642874261459454,25.0
295,38.0426583689917,56.33659907081271,47.79507742621991,25.0
296,10.535737362407556,59.951047168005054,54.47555727816346,25.0
297,2.6374030794208734,61.727129452254566,47.60156200178975,25.0
298,1.5090558478611245,71.65382848295215,45.8376595511024,25.0
299,42.41890157867001,54.24440108639123,45.51440684575569,25.0
300,12.024490402769878,47.27095853405034,52.73240630938759,25.0
301,41.847768400499056,52.873661562136874,43.91633632401993,25.0
302,6.642209589438806,60.19176342470672,48.96054291908613,25.0
303,13.041435891313133,54.213144124603154,40.81692154436141,25.0
304,15.159352846644325,54.59540319273634,55.94792408911792,25.0
305,39.497352984679615,62.66816468868097,41.53023021560347,25.0
306,26.740257608784763,35.19958018490063,47.44251736638278,25.0
307,14.334316678672915,58.768010999345016,47.03722826241751,25.0
308,3.8733775838609277,50.858890213785486,43.11864356878013,25.0
309,0.21328891263096417,62.42833503569709,52.949891017788765,25.0
310,-0.3696726141131954,58.92363357845874,58.169118421988294,25.0
311,40.194125233949464,79.83873549631758,47.877336589785735,25.0
312,13.114053458099267,56.70027802898483,44.5336974417066,25.0
313,12.196200119926607,55.44884661311241,59.8077416655656,25.0
314,14.032940312629938,48.473853890067886,49.0599373657354,25.0
315,2.6778983534864014,68.88529854434705,35.43768837791006,25.0
316,1.88345919177616,71.09774432393111,49.13013863633312,25.0
317,11.73456234536314,60.994046265546466,55.30497042526123,25.0
318,11.259564857850092,54.59765538741935,57.6014310912248,25.0
319,8.583225276925374,59.398737721083414,43.35011607738932,25.0
320,17.998760103475707,59.24801851549001,64.15476398028451,25.0
321,23.20097057690136,42.63855443925397,52.37591412732543,25.0
322,8.790087336697496,65.20844817174307,54.68767061674806,25.0
323,2.1213394448000322,55.912681154889405,54.227768003150956,25.0
324,24.363114063495505,36.66809067691094,63.55987869409056,25.0
325,23.441059337621176,35.76884033816434,52.05861748642741,25.0
326,65.5460354590203,46.07396190255208,54.91206257072563,25.0
327,47.64186838571126,49.161184641283256,62.150972545362414,25.0
328,48.55918308108408,57.73538954289998,52.27781028817405,25.0
329,-2.02266452934267,77.93665746159888,55.35127741456595,25.0
330,9.123261612921867,66.15065174450889,57.12877306061557,25.0
331,20.442711719416245,46.83623204980764,40.95629511284728,25.0
332,18.1615126304314,45.15037935949646,39.196716913005936,25.0
333,13.497761514360821,52.762950805862204,52.455850758295064,25.0
334,21.19439005662714,60.33511207876666,41.027039061603396,25.0
335,23.921730747988693,49.810157935169585,51.63510559259972,25.0
336,5.424892451484739,64.95246825383087,58.25197809980097,25.0
337,4.298237240528363,56.35886283766356,53.97165954942321,25.0
338,21.348543917239247,68.09458230117836,53.650959545343554,25.0
339,14.410549630015979,57.245339052464765,58.94909628591237,25.0
340,10.36136737481418,41.772012935107966,55.060162110975085,25.0
341,12.651894566161427,57.556085864360085,52.0106557769119,25.0
342,-1.209403151425139,68.70296860180275,46.30965107867215,25.0
343,8.882540898313136,52.912769529739265,42.561691048586034,25.0
344,14.253803484242955,73.30714949251877,53.30459575027338,25.0
345,11.482485004602813,73.8361788736876,51.54969281496056,25.0
346,5.369167212569832,60.01944738668668,46.002911450826716,25.0
347,22.009896884527606,35.694841485184,59.68295305981751,25.0
348,18.6813794148171,38.07116065884805,35.246795466714076,25.0
349,5.148038202322834,59.84376537732843,49.420167569512394,25.0
350,13.219978343017385,54.222861476323516,56.72220599372556,25.0
351,20.449542063142413,46.03469539299883,59.76416304051191,25.0
352,30.92697539785686,22.56308285204365,36.994207647708166,25.0
353,13.137527591109897,48.920731316459566,50.141829448837896,25.0
354,9.551302771767833,49.669858322962526,47.830698025543946,25.0
355,14.567694030649335,54.79133350110542,51.28199814667786,25.0
356,18.85120851798378,40.24617488467295,37.15541057657319,25.0
357,1.0747665206398926,62.13582432901533,25.34238814811874,25.0
358,16.76905794630173,59.2626586127257,56.18092890347344,25.0
359,23.76738733492844,42.311589015800756,54.80558521401463,25.0
360,7.493882978355112,62.0785470288465,53.853808315868186,25.0
361,2.676648523792111,50.616342975706495,44.55587699753726,25.0
362,15.336172659471128,80.11269154771425,59.338839555977664,25.0
363,17.959567414186065,57.76758119537342,42.42964808922437,25.0
364,10.90051877389046,53.54281779990589,49.74491991262874,25.0
365,0.871673949059316,56.10778167850624,38.69195552094964,25.0
366,-2.275903197658404,70.81195636290842,52.725854195818634,25.0
367,17.444769340349442,75.66399949525459,43.88849707157882,25.0
368,10.4139011061697,40.46931063020691,43.668633684153725,25.0
369,-2.2305183402099966,84.80935300072305,50.84708223817968,25.0
370,-1.942631400615071,61.94587730709954,44.19064349147392,25.0
371,14.431308604458868,50.72679588357582,41.79011943546783,25.0
372,5.4577379307847815,66.5561421827223,56.503071683070544,25.0
373,8.997921045133005,54.31835327255781,41.2857655016063,25.0
374,8.136693936134952,47.216496131891304,31.225669889224562,25.0
375,11.282697704097629,48.23813753627334,51.619252968022195,25.0
376,16.187256345143375,46.86802807418346,47.05532196156655,25.0
377,8.156506481637102,56.715943546445914,56.78231983820558,25.0
378,26.57026315270149,51.90003253355521,45.94486746963046,25.0
379,13.023745391213735,49.3119007191783,65.82082268541272,25.0
380,0.013365173086461457,67.03631723668734,64.79251750018742,25.0
381,28.88075137184664,36.150479129732986,48.119918416521045,25.0
382,27.979212005415096,39.945265873890165,48.834452877083685,25.0
383,10.302038628443356,55.59841501201164,67.16605233162316,25.0
384,19.46065169732557,46.61402869610338,33.73518212215762,25.0
385,28.19147292016951,45.712991090456455,59.22773183081233,25.0
386,16.070336804358213,56.95273701137352,45.7255165840202,25.0
387,16.377290857329818,44.35411779491777,60.16086443335062,25.0
388,1.7047781551696688,64.60127224884408,57.25191625864957,25.0
389,11.92198769747079,69.60845659288597,71.33837146309719,25.0
390,6.5692040949872865,58.93867141166274,55.29064463965832,25.0
391,8.546048292879743,45.1579410134302,56.07166670051325,25.0
392,1.5268067970770534,68.96281158059269,33.298312554486536,25.0
393,12.901199461353372,64.51165300634206,45.351161246365486,25.0
394,49.28553238688735,46.01413086323291,54.359466483776686,25.0
395,-2.492296229058519,70.8568541587181,50.627702474832546,25.0
396,15.208472274968742,61.32601105228756,49.92602747424875,25.0
397,-3.9528285607439884,74.37150644038789,53.307033811923304,25.0
398,42.5679392472384,37.69407241598269,40.96136735091621,25.0
399,6.76366050512814,61.181787949795776,56.4511441608308,25.0
