unit_id,JobThroughput,RackInletTemp,DiskIoWait,do_cooling_setpoint_controller
49,-0.2566134978903776,63.4306849636608,63.50282827045605,40.0
50,19.005336828247234,47.08146888110006,54.105251424982114,40.0
51,17.321333223630372,38.34880733982792,64.640827621579,40.0
52,4.908888714768864,49.88613811471675,60.25085112381701,40.0
53,7.832306521821412,51.01937831342061,45.80012392039897,40.0
54,18.10418061480928,39.337457264549435,51.19689816666378,40.0
55,9.116450254572994,44.901390831806495,48.113683992669365,40.0
56,-0.8168630032500686,64.79869242646477,48.87487250361032,40.0
57,0.19009813106150064,59.39040382623249,53.36697749927836,40.0
58,10.189341716959333,58.30180762615135,30.375874857294693,40.0
59,9.221263672342571,38.890489980082535,48.601411799702866,40.0
60,6.732620713400031,60.761222288357416,39.94407379764322,40.0
61,5.902997819370244,48.956666661720966,72.92340675431645,40.0
62,-10.906351298013403,77.68523160375587,51.580436495612275,40.0
63,18.815980551792197,51.675955482025344,55.36359725919848,40.0
64,29.32819959456297,54.03677868220353,60.04224101375607,40.0
65,8.604719726557944,51.37588201833071,28.863840889062786,40.0
66,2.7647026148120357,59.34701404969552,27.64799319226911,40.0
67,9.766331835576311,63.93015665331631,41.72933675084227,40.0
68,43.29833016139568,24.982482020652892,62.98398136085705,40.0
69,5.237549089677296,56.247219552318185,43.09229832225858,40.0
70,9.675451038509564,53.240750852172546,61.78998257742697,40.0
71,8.667218818120073,50.24744930202069,69.36941649467778,40.0
72,-2.3974632828018736,63.948445475250196,49.9521220176266,40.0
73,10.081106472756584,54.928842412388605,39.10123513710927,40.0
74,4.253162457352076,67.0724226444297,44.58686015716872,40.0
75,-10.679040074734466,77.551766445073,46.3634791079714,40.0
76,-0.5491337332197983,58.89047327468824,44.83714031299961,40.0
77,10.348289230360699,47.98813928501267,60.33889994907188,40.0
78,8.52277992730325,42.603857353672716,69.78621204349251,40.0
79,12.990507113165577,42.0057533576139,41.962816839821556,40.0
80,18.841733030063576,45.133230693878374,31.88136841954455,40.0
81,7.587727267592422,41.206056176931654,28.072160815495103,40.0
82,8.301977483384215,43.09489299683456,29.073671716277076,40.0
83,-3.593990477198082,72.78596188011667,70.24267428615414,40.0
84,3.050962012030284,73.10010996112946,59.80422433465025,40.0
85,15.989496940751366,38.40917081526642,33.33291705431723,40.0
86,11.435311206397751,52.82558854091531,47.174772392423804,40.0
87,16.162010856592726,53.24319393496494,47.83804939395289,40.0
88,-0.25962717678997915,53.59838087491534,43.537246719120894,40.0
89,-0.7654904825016726,62.28040971004055,38.31311185176512,40.0
90,9.066793578917316,37.63274020581594,61.66359524794128,40.0
91,-11.398888782737743,62.48449503125266,56.94977209163561,40.0
92,32.742383779795254,46.06545983342997,42.46812750847836,40.0
93,-5.1049440332737035,56.10453091463255,57.72114261057457,40.0
94,8.484517795546891,73.23610796348531,72.75409983788244,40.0
95,10.022083471739734,52.841643975268234,64.5224433873075,40.0
96,-4.437707395529714,78.43909237295112,70.63536932177307,40.0
97,0.49635231995242335,63.43629017593773,39.27308530763392,40.0
98,5.955873068259772,53.25920825582838,28.979786161194056,40.0
99,11.594178288890264,65.40102659138333,45.15454184849336,40.0
100,8.556779347400429,62.285933891106346,52.724763785879716,40.0
101,9.205201917739087,43.59242265794658,58.28648256664625,40.0
102,12.379370412113786,49.39419674882588,58.25463500120866,40.0
103,0.2543516937257409,69.89328805677876,55.7294174455698,40.0
104,-5.527960531736526,67.33520565794271,57.107467914337555,40.0
105,1.0443886846276638,64.7689385983758,37.215348104981565,40.0
106,-10.917082320128905,73.7082750935779,56.253005619794884,40.0
107,20.061675621650963,49.64717857072114,67.72914562427889,40.0
108,7.911269663124636,63.44780464371499,72.1360124337219,40.0
109,17.28375221273829,60.170475354210886,67.79952218099413,40.0
110,3.2146957573266364,57.56706777527526,60.44278127416774,40.0
111,-2.0863057608540614,60.38987366119826,60.7504672215471,40.0
112,21.448603469567797,49.528566697017084,20.751694531618888,40.0
113,4.906017984957433,62.01493319688111,56.218995950492385,40.0
114,2.754655294978781,72.57199293953981,46.7220752957485,40.0
115,9.508651618276076,43.79266387079994,52.734613701766364,40.0
116,2.8474678537304463,58.75831296949312,64.54597898309152,40.0
117,6.158821082099191,57.55172969258505,45.37739887533383,40.0
118,-2.5482222345058827,64.07216537842203,47.172437438625046,40.0
119,-3.1189610362069757,75.2973886684843,65.38450817437167,40.0
120,4.487302087737614,47.55877074729884,59.86572028652349,40.0
121,5.64952577857282,52.11115208685598,58.29260019561802,40.0
122,11.152497492336316,51.05272882583979,36.99639959048037,40.0
123,65.48158358332827,44.01664358825313,32.6049195279622,40.0
124,32.095932584911544,40.591298896764194,24.22089888361394,40.0
125,4.510814193332986,66.76537602382567,43.53500713531992,40.0
126,1.9048318927418464,71.67296677966404,32.743821343716334,40.0
127,8.911310052342216,86.41193651482654,62.208953974135724,40.0
128,13.808387370008264,60.99114249263643,52.244049290602256,40.0
129,12.080263864061436,56.17834174289041,57.83096898865225,40.0
130,11.452816262001406,56.32130629622482,57.85059745786627,40.0
131,-2.2650900461462165,61.46228164057469,41.40329691146996,40.0
132,5.815563703598111,64.62039084434811,71.70685070823573,40.0
133,-1.7522214019283875,60.74809662204351,52.381858390910054,40.0
134,17.317407250531645,34.01202275899286,42.17592822984575,40.0
135,24.984559921355853,62.61271688315173,32.66896672361935,40.0
136,3.0614998135267726,52.97004153289437,32.1141740597649,40.0
137,14.814867838045801,46.996570217159665,36.006709250409976,40.0
138,5.018534557770046,58.75939625601598,50.02306570308315,40.0
139,14.584484910793387,49.74052145285742,56.81020627022626,40.0
140,22.18725550868365,51.04856187007334,35.74934452467678,40.0
141,0.13877644406316592,59.74265041201896,54.93696450192975,40.0
142,25.069190769835718,65.17309225527448,33.9441660567093,40.0
143,16.68824791128636,51.50265360953043,46.18721090057658,40.0
144,20.80002296376194,27.552048314851476,36.95986737833259,40.0
145,7.409174768705869,58.94341344413944,45.13803843441093,40.0
146,16.025245580191484,54.85596737076098,70.5637494506828,40.0
147,5.425706958653292,48.31250481994482,51.87298278468488,40.0
148,30.218967700120903,53.89190406831829,62.87958098025045,40.0
149,21.830505952047613,47.44460920194768,55.00830885286246,40.0
150,19.16570461299778,32.46035599616563,47.8794080883354,40.0
151,7.181008294199568,69.63902471869962,41.653239442327006,40.0
152,10.989512170670482,57.59517101696825,67.22400550799773,40.0
153,17.193483291839257,61.96438982533007,47.615537351774755,40.0
154,12.329170110222812,62.88879382438992,56.469588971795886,40.0
155,-6.756045191342592,59.09001247274206,43.30341447606983,40.0
156,14.489216426667628,42.75844652386057,49.18356580843833,40.0
157,9.580312757458595,57.417552184215474,55.177606112849695,40.0
158,-4.096874016565934,65.03279670477538,58.07528938124539,40.0
159,17.967251660018796,44.59494249981126,38.29195343458114,40.0
160,9.443096833106235,60.620268896461,52.25851388680295,40.0
161,-0.04881227503417351,68.2425847616907,18.4387499751892,40.0
162,71.64927003766856,51.67257069088891,43.317233122271716,40.0
163,19.097653069252143,63.153462872160546,66.12868911277157,40.0
164,6.7314939430710945,49.18383910408051,44.39057810033466,40.0
165,-2.0683372092878844,78.63755998113089,42.92577367597728,40.0
166,3.100204391852442,63.10104349397269,45.13690697970282,40.0
167,18.769891248890076,74.3737474263395,40.97068882650921,40.0
168,13.712584715176193,57.644476161806615,69.77021744375794,40.0
169,1.849790419766792,56.47128721480372,43.80994307674632,40.0
170,-0.4147838821835599,64.15403321281458,53.20777211216697,40.0
171,11.698992990641013,35.98496010891582,56.354498627304764,40.0
172,13.737026149081196,40.43388812020924,52.499234271095304,40.0
173,-1.0518936215372792,65.13058008762671,63.46386802630043,40.0
174,13.385944805235326,46.076869079387315,70.41894577673058,40.0
175,16.537654770471498,34.860022381887106,38.05387277356296,40.0
176,14.498315549056176,36.56307814816195,56.37180840771359,40.0
177,-2.9443939545966193,57.89303270796737,42.33780617346184,40.0
178,10.341151351750021,36.407729507303515,37.32355688513889,40.0
179,2.7058681878053585,55.06408808934959,55.99488176733391,40.0
180,1.5481751101689847,52.56967770746605,50.14501314373765,40.0
181,37.02023212630067,62.40960675813126,47.91798097846285,40.0
182,13.62860266849652,59.505156372929896,53.4820515458043,40.0
183,26.890693525167837,21.228315251741822,67.4338049017003,40.0
184,-2.5217503616906005,77.49652688282065,70.4413671795471,40.0
185,1.8561701239769626,55.088922897094385,69.63254430268077,40.0
186,13.852934906301726,38.747674927603455,41.144683842205154,40.0
187,19.71298552176736,53.84774601434169,51.97540294165532,40.0
188,-4.684481525632108,56.776702876586185,26.806179693004072,40.0
189,11.07957220941195,41.49065886847218,38.76581227406321,40.0
190,-1.2742649618253985,72.4900823618748,54.269342864257645,40.0
191,11.014940617496327,49.85502512611164,47.16756277214261,40.0
192,2.4775100994241206,58.30841341866009,56.81262139322209,40.0
193,-1.421452095727389,65.49460240017756,65.14602837495495,40.0
194,-1.0723924508879303,64.1624098355707,49.11145983544969,40.0
195,20.472152874491332,39.84115141916953,55.88020578951551,40.0
196,18.609738051809504,39.273036885963684,60.76745928210478,40.0
197,5.721906290751672,53.91735827089755,58.095682753648774,40.0
198,2.725414249799056,69.1946343890604,54.655509380206695,40.0
199,29.077745775466727,37.59477942887849,28.976684942089204,40.0
200,7.599922883732147,63.985916530288094,37.454864871738614,40.0
201,23.929339580494933,56.831867126345216,31.94775477346168,40.0
202,10.469733755933463,50.713517450309524,65.5635740318647,40.0
203,6.395287443292301,42.64156217033843,69.41510057155588,40.0
204,14.656048008432274,39.28610455875085,43.52203708077572,40.0
205,4.835047608617552,69.09154740984458,39.85866681259136,40.0
206,10.307505238962474,60.48501127466024,23.421866230812505,40.0
207,7.774488758123414,36.658287737754186,49.078436251991626,40.0
208,3.0123766670519814,64.61624711191324,73.99928198769187,40.0
209,4.017812627239248,59.70491557047155,39.12198943638561,40.0
210,-4.757772186503072,59.17008769373663,28.06724598403496,40.0
211,13.87160970084844,49.81520715217418,32.66383276325908,40.0
212,-2.449635125904212,54.666158621200815,44.84902229442196,40.0
213,-1.0524236456600042,67.8119404569393,23.9597585704565,40.0
214,19.40396566287132,33.188222322131345,31.251290625768174,40.0
215,5.305507041097681,52.22364246856912,76.27143588201494,40.0
216,13.593316391382206,52.96922169425562,68.99625992567456,40.0
217,3.3853055490820116,52.924617938554256,64.62800674155551,40.0
218,28.937240140422823,46.961737446725216,27.84434434765188,40.0
219,16.570907953810593,41.14036851099197,52.42993966888109,40.0
220,9.77531800665224,55.88316443988512,46.2957124011488,40.0
221,-1.226616845903329,61.056040804809506,56.17999671748156,40.0
222,17.24831720787207,43.84908300007111,50.96354778773674,40.0
223,11.510633313196927,56.14942885470235,47.857153313830075,40.0
224,14.49807797185462,41.15576769940117,59.399031766256066,40.0
225,7.134634052549218,51.13796769080606,74.95056201970061,40.0
226,11.741170050559669,47.48155627255783,45.04054563045417,40.0
227,9.683212614829788,52.18170169043754,64.39002210165839,40.0
228,8.785622494445068,49.607216024898264,36.98150212623304,40.0
229,-3.030161207223832,63.607521653250735,72.82784943110269,40.0
230,6.196925372921928,47.75464542472333,30.735839917178502,40.0
231,5.696397736342272,56.476001512887365,46.43313863574213,40.0
232,-1.1195983798813685,59.22110515160013,34.36890604022882,40.0
233,11.415536385975832,74.16371842067012,49.293443406837355,40.0
234,4.86544400221605,60.82890592372132,64.70399079619365,40.0
235,0.34461214266405693,63.080789751229375,32.37524351920568,40.0
236,2.5388404992983147,58.11666345514826,69.60769449046913,40.0
237,15.2983107429683,40.960199277596935,62.900615503833485,40.0
238,4.44583874167729,67.99807107729693,45.854658960198435,40.0
239,-0.6594883072786768,72.45788154693085,63.142730645672714,40.0
240,2.493099423660294,63.66103451843986,54.53600629130101,40.0
241,20.591925163372004,51.50041407524041,57.08303685062708,40.0
242,9.72667833206881,45.823595551055575,59.9543841392479,40.0
243,1.2070821534938134,58.52704797435095,25.024959233034902,40.0
244,9.063717614440291,35.498462217430706,43.68803899269407,40.0
245,8.494002162550599,64.2516255566443,23.02632431455887,40.0
246,12.519726397448657,46.12227898553754,42.670520420595864,40.0
247,0.4543996872217093,52.34847884083295,53.06341885454086,40.0
248,10.213994079325602,54.865829643208784,53.33226713331074,40.0
249,-0.25794022667842853,53.726766077694805,48.17162057867592,40.0
250,2.6988326589699034,60.27680007719199,40.33054778836496,40.0
251,19.37767766146648,50.620169857667776,41.48570416577861,40.0
252,9.241899462613448,47.38785026187749,63.127052830026095,40.0
253,0.13843602772713715,66.22184390729235,38.608061710734106,40.0
254,-1.9453881521521463,53.16551538603781,53.35792695742427,40.0
255,5.239505347885039,52.278941170837335,43.78549597577827,40.0
256,2.7144326100149954,49.28287274498942,36.27565915272643,40.0
257,14.637765213553713,51.28778620119492,32.35030868688379,40.0
258,-3.4957016648396104,58.23507157115824,47.20136580749355,40.0
259,11.382147380593734,40.75752962943962,27.71408124061543,40.0
260,3.7675396550467384,67.89391247429595,63.58403214518113,40.0
261,7.995308148456712,57.69246054991467,62.075927112245694,40.0
262,5.200323177796188,41.22211443969204,58.890870398520974,40.0
263,8.366287782602864,59.356389834944075,60.29152944663126,40.0
264,-7.734266448335186,73.07360404231848,68.65071760212773,40.0
265,23.114702482861794,45.79928559057609,54.1150391899378,40.0
266,12.470659127362216,52.89651818301104,50.53550794954749,40.0
267,15.053516275105434,42.58681512581032,55.732367650970055,40.0
268,19.082838186907907,39.61425642785257,76.8511703232768,40.0
269,47.043437430819964,53.89659504844877,53.17731448364753,40.0
270,8.046807419416119,45.24883063688275,50.65049404898217,40.0
271,19.532217396086978,47.49130422254804,50.125732751866344,40.0
272,5.76518440181747,52.496716667384135,59.66650597343992,40.0
273,15.004798503726079,34.9090819938007,59.70934263616761,40.0
274,30.766566921421276,40.1269622512646,53.14984584452669,40.0
275,-8.629804703876822,76.63617841572102,54.7159295498345,40.0
276,12.631577738211561,49.3064250679669,44.38422588565766,40.0
277,14.666816457788629,48.70733766847962,31.531421025942386,40.0
278,3.4567665877942892,70.14586634928472,38.21257015922959,40.0
279,5.245631580382928,57.15381454333498,59.75973099648055,40.0
280,11.611492703715529,50.40298760571563,59.169389796709076,40.0
281,-2.8773027025797218,62.18413588274443,59.04615644039132,40.0
282,7.704680377131403,52.33291646125707,48.858762012192635,40.0
283,-6.169881188515557,77.22829594441527,43.18436589640301,40.0
284,25.55146630253898,57.39249858460254,46.674361822467056,40.0
285,0.025790183285345325,65.46310289895636,58.725298278615476,40.0
286,15.821814175782935,44.88551587569475,66.83900851774814,40.0
287,47.365601993651964,58.78043768773653,49.728763681269896,40.0
288,5.752921933574787,49.15169405330995,62.20313733307423,40.0
289,24.167205469059454,35.33332389132224,33.03243563719181,40.0
290,12.178511531082895,62.66820804413022,68.46262090366955,40.0
291,1.935334202838007,68.20578315328208,48.34730286127771,40.0
292,6.001345668967261,53.02367394104967,42.537005213573224,40.0
293,17.014999948316397,52.86600746033369,65.60213521821524,40.0
294,8.312812533264621,52.1231932603218,33.83144388408682,40.0
295,11.432708285923947,52.96249733283618,45.16131019181117,40.0
296,9.957180587586837,48.493067005294584,48.28100667408501,40.0
297,-0.646782921492786,64.09731886552949,37.75778351890559,40.0
298,6.5757610536775095,71.56457431556673,47.02841769015454,40.0
299,24.693012077456338,30.944026814783903,56.29890092031394,40.0
300,17.6383578020872,49.89565005633618,56.000579966856854,40.0
301,9.068880337671605,61.22842439480545,50.29728244955488,40.0
302,1.1929178905721134,75.42060374180018,54.70633203779483,40.0
303,20.92597116314277,39.33758122702221,65.5879040817202,40.0
304,-5.418085306350902,80.33377697901385,42.36427560016234,40.0
305,42.6090819991273,54.83983441653284,27.420024972142276,40.0
306,-1.8597194636688195,78.20563456651217,52.80366372773158,40.0
307,11.216014324658666,50.13922948887983,61.930546385216445,40.0
308,17.734966464575407,57.84997797499261,66.50534166846487,40.0
309,10.964290581713716,56.334428105191996,54.19127019867405,40.0
310,17.5854865077702,38.14616813271509,60.51279101111083,40.0
311,4.6452922615691525,56.42263516022007,52.415653372965444,40.0
312,8.134896219360453,46.43306231623184,65.55311349678485,40.0
313,16.790575519932784,45.59559932266337,39.60490127786888,40.0
314,-0.46486121437962247,58.956895380714734,49.727286000911626,40.0
315,5.51491667579848,58.407695411144,48.68603023903687,40.0
316,33.605405612561576,50.82519943423652,45.30249690098874,40.0
317,18.734689059575565,46.16689393110673,38.625686072927365,40.0
318,-0.37626531035892663,69.73504070017106,69.53440001705448,40.0
319,20.80444902800618,43.409150267388064,81.45186558511459,40.0
320,18.443193957520947,61.69954982434324,33.57739467150557,40.0
321,6.265100632479269,52.879531693135554,53.31046153213542,40.0
322,4.281098308898124,61.5603957310428,55.40972160347795,40.0
323,11.071976624465286,74.82175399535404,59.870183572289356,40.0
324,18.358984000288558,52.25539598955394,61.914950240787775,40.0
325,3.021774906220526,59.812116692013475,38.98048695809828,40.0
326,14.583120875723704,46.60261159681389,49.47463757780301,40.0
327,0.4998606899361224,82.80555131092308,65.51860040230291,40.0
328,2.586842394948288,54.067169490953226,80.11008719869434,40.0
329,14.431279256796183,52.871109528892816,62.54208847983985,40.0
330,11.620157428665602,40.84034240905608,54.4929895163496,40.0
331,6.392844537860027,61.079335966330675,55.342693725810065,40.0
332,23.004050776746286,54.27779522982437,48.96416949974512,40.0
333,27.630374481856546,42.564467307821786,63.13482147264658,40.0
334,25.884557091913315,51.01847843788565,61.439567308336315,40.0
335,12.607751049626309,47.40529483717518,25.444687957635168,40.0
336,15.777497594615376,65.91882814675337,32.89419582458942,40.0
337,-3.695485446447674,75.32362934788779,41.19816221853179,40.0
338,-1.8999181710723594,61.76438065287982,69.34166470274593,40.0
339,12.435446906800724,51.354537447249456,50.95305684769208,40.0
340,15.084066844754588,45.830311036667275,63.37996130510329,40.0
341,11.354621479880958,39.09221308816411,67.20969347004235,40.0
342,2.9475887436596135,54.4052506848789,46.94056043431763,40.0
343,11.443684621946442,55.20412582396121,54.061922962349634,40.0
344,12.432638009862709,51.73443250994981,81.65163579189624,40.0
345,11.217854588362329,57.99145188256584,51.62492946488468,40.0
346,5.637756025453856,58.21401903981618,36.126540578809895,40.0
347,9.06378133903903,49.35709547197085,86.66472499143447,40.0
348,3.4241229205008636,45.140460333613106,64.0385564839877,40.0
349,9.646692069202178,51.37947074036191,47.96451426727748,40.0
350,26.791965728285554,37.190695216514875,59.314802077287155,40.0
351,-5.121797017399265,76.40044123711553,20.984821546725364,40.0
352,3.6104287683230254,66.98996321139963,80.58422607011285,40.0
353,13.157680070269969,53.48421385783494,63.706891034028615,40.0
354,7.39651883323918,55.576590955436025,56.49018524015935,40.0
355,25.72254648189814,73.47574166982218,40.74624966836594,40.0
356,14.39470706627697,53.35664347309914,51.847542008054006,40.0
357,-0.21394787731242992,68.29307152172808,70.10916301766126,40.0
358,2.7525224145409948,62.719460717794924,53.54339557246452,40.0
359,1.5604961103166883,59.2192084336431,45.89365478636258,40.0
360,3.1058948666685495,55.18142142565624,64.63185365929303,40.0
361,16.338480211684303,33.67609441147719,65.88028724354032,40.0
362,4.258898919262572,67.97534243121059,46.42596999036423,40.0
363,6.206828535807661,45.947794325645724,54.71521356700302,40.0
364,12.30832149519755,45.09930520318661,52.77005664872822,40.0
365,29.531626018563344,45.09913393655963,26.389587880365994,40.0
366,21.804233038262762,29.491313590608495,34.491870863231185,40.0
367,5.401005416474896,51.159020315706755,59.154254098578946,40.0
368,0.4935116569492033,55.925546517617256,47.43009774837523,40.0
369,10.91687974371731,43.65233269481096,59.366522769644206,40.0
370,8.17363372032375,44.12499071308395,43.00859084993086,40.0
371,33.80984889566054,53.87045249906303,37.09813274573722,40.0
372,4.67770533978923,63.21819862974281,46.01103122459686,40.0
373,-5.801704677419352,78.90520216298425,65.37537053219407,40.0
374,24.475310307385783,39.045279291744365,71.37345249495803,40.0
375,2.2086109020808604,57.264130369566004,50.327440704979246,40.0
376,-1.7678790690004549,73.85107956627488,42.63067613042344,40.0
377,-1.9450023136224028,70.72560026977808,35.22100066111275,40.0
378,7.24272160594747,54.808363512897245,47.79031184389748,40.0
379,-3.1248746521016773,65.88153402837965,52.5408119512684,40.0
380,16.202611731080133,35.48892094389216,38.911631830593436,40.0
381,2.016118659696695,67.93366202684692,41.07227079895543,40.0
382,19.671402675363986,38.26284347392154,51.81013739928077,40.0
383,11.674984306717024,44.32061882552408,40.22645615068745,40.0
384,0.9728790058494088,72.60558538893989,63.32894613444517,40.0
385,4.812117201234447,50.9621808525076,49.47932416884033,40.0
386,1.1326532911997562,82.12941978240498,61.37532831449426,40.0
387,17.793271806229658,49.939941569537844,33.12841811164321,40.0
388,7.37941834903677,57.492553868935836,67.51957571069106,40.0
389,-1.2753980703601768,68.73821526098237,35.973063282762624,40.0
390,11.143384652843002,32.53447742782761,47.9738225248704,40.0
391,-1.1672246830631225,63.19002187330631,62.57235027641608,40.0
392,24.457819154032993,48.07516123132431,47.832113804436005,40.0
393,10.136734224025524,41.450325054692165,51.03356770654841,40.0
394,7.73387224262494,56.701867589941074,60.36050873452274,40.0
395,13.515823218892617,46.29011839399713,34.16351327760488,40.0
396,3.055103518663014,47.61788739594597,50.43903361849654,40.0
397,-8.8269346478192,67.49446021556393,39.986149702854895,40.0
398,-8.395608141353891,75.3173703042674,45.26449271268071,40.0
399,7.819477706765266,44.61996392870758,68.03880977972636,40.0
