unit_id,GpuTemp,CoolingSetpoint
237,54.94274894545365,61.13182968690476
238,37.06866447678441,42.58376919545895
239,58.889962919886315,44.857333130274874
240,57.334892894433374,61.25455002441287
241,43.44948131834389,55.836464006760934
242,49.5757803841295,62.37721265556146
243,53.24592615187556,63.496536474395135
244,53.48656360782629,50.613110698712646
245,40.33905456269113,65.89918548977936
246,38.30460263677998,46.05921795251279
247,53.46239748980326,47.61311863188075
248,51.33675745941784,68.69864664040962
249,41.49824078569273,47.57316550499581
250,52.93632016604582,75.95755579240875
251,56.47526573967204,58.775865941631565
252,40.22245575401338,47.1199012957111
253,56.86478463743116,72.8252147093686
254,54.81105194178311,50.58797843718482
255,58.551611586811774,58.44384666727287
256,39.037565144941276,60.02672450370021
257,55.438801707886995,59.82311791408837
258,54.487600422596536,56.0028328434793
259,23.539074025004833,57.64373847897296
260,50.459417392907206,55.57747960236372
261,46.3013284011176,47.698540043555894
262,51.25323549381309,56.052318177507736
263,54.12770209556155,60.72254114902381
264,60.45688825959697,49.05000003942184
265,65.76753784577234,54.76079404252044
266,33.719995594387264,39.59591108083863
267,53.080531844417095,55.76613166476192
268,62.90672959973698,47.51222524123776
269,41.3554694887215,46.376638218573454
270,62.857225791537076,64.04796099316977
271,31.424306809904916,50.314654973030244
272,38.766674209264416,50.844427780432646
273,47.72712618066207,66.60058378573675
274,70.58417331326314,41.22573051104585
275,62.99984257688441,45.62981822970311
276,55.23347301416509,47.22433351474097
277,55.56713672653754,61.04980011322006
278,47.90964821229095,64.89955703794098
279,41.66283130174013,57.46080144107665
280,67.41593096965545,56.70164556563939
281,56.28974768093156,64.7354974871251
282,76.71987816298125,59.931676057160296
283,40.62465952401658,43.46005066354326
284,54.86865822189722,36.68791432915016
285,50.8470042719092,57.65072506941821
286,39.66649207533253,51.431629805938165
287,60.143945351386705,24.142942853474107
288,29.437234162165133,58.316317674783946
289,53.721771703510626,62.39383856579356
290,54.24758066840452,47.441725890074586
291,51.69166985753992,63.885325099888455
292,32.63493651332368,51.992532236376746
293,42.06116204097241,50.58123130686875
294,48.732542320810644,55.7298636237998
295,47.62880985444396,58.503288142891144
296,65.55215932098224,53.04080740314515
297,63.994100701522456,58.132024091385155
298,63.16006222174766,49.89567680061779
299,56.05017796224165,48.52356469183605
300,34.87108348204438,60.296839442161094
301,42.41331793669985,55.949061268199195
302,68.13508066599007,56.2558362954727
303,66.39858842775988,41.73819960136785
304,51.92145072915902,61.86383144410784
305,49.605843383218506,57.98684934947288
306,44.77931504215862,59.17249957724328
307,38.86646118404403,62.107007765551096
308,62.1067311768827,47.28316647566109
309,61.425662831944074,51.475615556392725
310,41.417091661239894,66.54983283623825
311,45.78398884628837,74.93334774778208
312,47.56183088186556,47.41439319326236
313,42.59685002800894,55.39962247742486
314,46.684282972956865,49.37833227583127
315,46.72561252354345,36.036847063009624
316,38.611503770753565,54.25999180321893
317,49.67170212456644,55.425880372658504
318,52.346372231918195,76.94362567564885
319,54.54321762380221,49.212192872818086
320,53.20901397511659,64.61302895780409
321,59.466868223344626,34.981422523376295
322,54.679260611150745,63.53764590931551
323,46.39786940039551,52.32102662847682
324,39.04313290015931,31.93597780505023
325,59.55792020481341,63.87849975425913
326,43.21233574512091,70.53401280316783
327,53.12250709622069,58.47879626429762
328,38.54502261675905,45.89365938782658
329,56.36288047066201,68.97421699641794
330,38.12919848079259,50.26432747342367
331,56.23261011945306,52.515251927531295
332,57.12384072380597,53.58698556058443
333,69.04713891831403,38.393113688835186
334,69.27463484795697,38.41206983160794
335,32.875903913390076,45.35257434008618
336,58.35566074427442,33.983268637547475
337,25.310341582379294,44.51020029951806
338,42.51599580574524,48.250518262239204
339,37.99835707892417,62.18448739755087
340,54.348571934112314,33.160759680911134
341,47.748479690429676,51.10864407606304
342,42.110408323051224,56.0691274875906
343,67.16819579464463,52.91628861855816
344,56.52426595835828,39.64884288549705
345,46.09023909373342,56.764722951206736
346,61.286987411620025,62.65570274014217
347,44.871745907591006,49.26628528342684
348,65.4545179633995,70.29106414094679
349,44.10342421040275,65.03349939022868
350,43.84560188592192,41.17361902452706
351,55.90904563207336,56.70805006831009
352,38.51515322755406,44.107467333825724
353,41.51624771495965,41.39326254695092
354,56.05799802879127,48.104936969055046
355,52.793224489160075,54.105186312831506
356,51.33327344708691,47.89933363777694
357,45.05614989986572,53.253462235858166
358,43.27899234784903,71.11398564367055
359,45.75033039684547,39.749908264532344
360,47.38574237857431,50.19757172106624
361,72.65975829309957,54.97811268484863
362,26.330796400294382,72.93603922224004
363,42.526106424298625,39.365174879342284
364,59.20315119228394,49.01644170156232
365,56.003360867952594,72.19658203841203
366,29.288346242367293,61.74953035981125
367,76.24653812316018,61.19367613985801
368,44.967254497184854,55.70044940117329
369,39.76588015022783,48.89222902705594
370,41.2111554992165,53.91090099469819
371,50.44731679071518,52.67686190225988
372,53.021670879927846,42.799369340956325
373,55.416913415419856,43.24099204555024
374,55.354225712097794,56.588739256859796
375,42.98454180669063,56.109072341598626
376,46.81506701514799,59.56979802713813
377,43.099460756987234,64.85546922395118
378,31.08216847266555,79.13888623792988
379,43.67897987997385,59.83585422896917
380,71.21650306575955,62.656106332214094
381,57.9619479406901,43.22338676512327
382,41.76429077730228,61.083196481007114
383,33.335959460461595,52.014401458417105
384,62.21226050886049,59.11659725489619
385,40.77095752973376,59.99864017419583
386,46.61380351532243,60.22078870475937
387,55.671227202937445,52.65234834491983
388,34.29399590292154,49.915097527068305
389,66.29488243166084,45.64134406268094
390,52.09562255509814,55.63283928824311
391,77.85639556858047,55.71921700332556
392,49.24867538957554,48.726374890181795
393,44.65986545255304,58.78747296798348
394,59.02301302200057,42.114330089961136
395,38.494317523618314,52.64815235203976
396,51.77224272061516,56.35618711152698
397,40.76445254303652,54.571679241431085
398,42.74348337620325,54.60075971555138
399,58.198543635689745,48.93621738784262
