unit_id,JobThroughput,DiskIoWait,FanSpeed
239,36.88516543238774,55.19701555037108,81.4461553586406
240,12.945856787265576,54.14630331981068,79.27066572513078
241,16.886359373951223,58.768770360006705,65.67991750714616
242,12.320817445664158,58.8733227179003,72.95379344816601
243,16.976766407429857,36.05380043626654,44.20905099081486
244,23.492443973265726,49.46746140328302,60.77210923454332
245,28.994752228276162,54.12527269068278,63.177358714829914
246,19.409980374911655,32.324863189871,60.527326494001805
247,32.37696705798038,41.080310608121486,50.09838036429684
248,43.52522842253718,43.946591488852675,67.51762819448206
249,24.018766815040685,40.639163478576165,71.57198702185488
250,2.132720711691112,40.559919660523796,71.63139961104892
251,15.268560320557365,46.686628480739344,58.66254404135474
252,2.740286389619923,35.63516100596707,68.65635491125914
253,29.275911232879523,35.87592503253179,54.40734737886052
254,17.18757298076649,37.74742449133372,62.47442821936123
255,26.422637206464167,78.4546446872118,66.10018201650045
256,42.31596349773918,56.38398790447934,70.93647128771109
257,54.30758644773422,39.32676559728493,61.48212751160516
258,20.990501526591757,62.17497673129086,75.65750994649117
259,19.75309429708355,62.45764802117775,68.2987606913022
260,4.9758293212834594,73.75781898519425,59.94925539599639
261,19.983689929412805,50.36230033467934,61.72215927822229
262,9.486761237810565,43.23587309883503,59.295716445292626
263,72.48224829894731,50.08905238896068,62.568659864066404
264,46.030605669348546,39.97258591605335,86.47025451055725
265,18.77488285476173,64.94281845546733,59.71762902730261
266,69.6829913970754,40.41853420991404,48.76940664171867
267,22.030177097028087,66.60196760264228,57.06730943128631
268,19.02935191248291,42.923767949837355,61.55819388930697
269,14.602345108107244,51.19274188456673,54.05681504804229
270,16.452517811011017,53.355838895286034,49.64819206078137
271,41.812590443967366,45.63911617359403,65.28151204807773
272,6.966764470550693,36.9668550949201,59.17023473087757
273,19.73535579232714,40.82443000777809,69.18227908220544
274,16.62856123832918,40.176451165345604,57.68457347706026
275,16.10141000802834,45.13178007553918,53.32254444922827
276,35.95171267067767,50.5015594213406,57.27137937478326
277,20.086267980672353,48.70115064595884,47.489959344102935
278,31.8473245595306,62.261080722796535,47.964045080287086
279,33.88440560018356,54.20382841938124,60.93199500586107
280,28.109922067020435,38.613803185031244,57.88981444160199
281,47.34659845837178,60.58315328741594,61.89827328685126
282,12.802467363380474,52.59918273761577,67.02641014310588
283,22.16012562737493,48.6520578393103,57.250866801464625
284,40.36997453699904,56.24798341319655,58.03076699298889
285,18.290801263042653,39.18851508204111,63.197973942899516
286,40.788535293544555,47.63965906153641,53.03954296633526
287,20.683389856832743,68.16408824154007,50.422068092906144
288,33.71278341212891,30.895047736349223,64.16384787195673
289,20.73905718427182,62.42260999970705,49.98069588811167
290,24.751167985786157,54.931399281315564,49.000149626621415
291,24.958485089346492,64.46590425626204,68.11523282554396
292,27.280541383029618,41.70773601916959,66.6078880381428
293,31.177173623240463,46.840736444985936,58.780119149095974
294,53.8892792065066,66.70913744990128,58.806139532564245
295,25.52763713163448,34.873340181466936,62.39575236619568
296,27.26575659021086,45.76768861017762,75.1300048802106
297,10.774375641753837,27.597228244849667,51.697864366005795
298,15.600916476383725,48.03640121704504,59.46364479238219
299,57.7077025219267,44.919993312221315,73.7640420316235
300,27.166151260429437,39.503217280869166,52.534951835757866
301,19.734079424570307,31.763884739626988,49.26205361464929
302,36.397815663219326,47.8653928963977,53.67057446111022
303,24.444407368131305,46.708237579113906,54.35579767933925
304,12.301645513507214,49.567324322565504,55.989075227391105
305,45.95810863302312,45.32268170667429,77.66444266349447
306,20.89987537565459,32.914903831380485,44.67275584759646
307,43.84394276950156,64.04165749000094,50.15327147909943
308,23.41617728582208,35.75022291053477,50.2985673631776
309,66.47314162869907,62.46225568900029,70.87215003523458
310,28.9655700713956,51.28491295033483,57.667534686385224
311,18.866875628560425,34.77060029701295,55.15862296236526
312,13.53593791653162,70.26625609748912,66.52272506281255
313,30.147771176685428,49.70155417780789,63.1900773949287
314,39.040963757616304,45.32463843571785,40.28222821614145
315,65.33580743250825,38.68941490217871,66.14046126236475
316,35.715838722434945,52.31248445245055,41.84337066366636
317,64.05738802352145,40.84257156381723,62.21298613605816
318,12.22151002409699,48.54176418583247,56.84373922558992
319,19.958422551454845,75.87845592441738,50.23555502216263
320,21.29363268501398,36.99260937785747,63.60076259665782
321,30.64798738635206,46.63295729828764,68.2758294356258
322,0.3729856754026706,46.5129793780129,68.51912384837655
323,30.21035816741796,33.37387367683579,64.03973559293277
324,44.23413229701984,52.20164578391885,83.28813808585771
325,39.208382712575364,62.15141705412805,42.88334290139311
326,17.52125588118194,65.22920798248433,54.734323910349
327,27.977368120066963,63.01852826416057,71.08413080702275
328,20.69864386559522,46.79471069942225,50.95430673842521
329,12.933377484350848,55.441047218230395,51.78128261682147
330,11.995263235026655,40.04004320128902,57.011272329721834
331,20.649549895488427,69.87846230883915,47.05826429026354
332,39.508462851907474,80.8211281471909,59.629898318895044
333,11.045769896793113,50.40134511694607,63.55284078856542
334,12.677204007796549,62.08528487451197,54.105157004223244
335,17.950013259590573,43.69462627932285,74.7608889825284
336,6.973377769861214,58.067779296737136,54.50776990487985
337,27.642896710317103,24.508680837655437,73.85987231184134
338,29.598032857603457,72.71475513496326,68.5836674430218
339,6.410321711324151,38.80018893174832,53.66287379994869
340,22.153942016169594,52.07543597125725,50.66068513118517
341,28.515151206061663,47.352423864511685,64.86238001772841
342,24.4371701660274,48.553605969251876,67.91427660396086
343,53.59826458412369,65.80324422904934,51.10164308919508
344,27.227121834406322,41.679029213333216,83.62310647454143
345,29.95176111312367,42.738576861467024,49.90020935635947
346,23.96977769179554,56.704510602638955,60.46638010330856
347,44.69159345444605,56.296610859654194,54.14958305121941
348,73.01876294850834,55.8618530432943,57.723982827292446
349,17.210681337456535,56.71565149743157,51.77535838074398
350,9.301906213606085,58.05453144863557,82.84961765063889
351,28.221480329678986,46.39397863388254,67.00969752226314
352,25.69878681958432,62.96157130093583,57.863408452254184
353,34.42166186289307,49.79781269078076,55.47841023310341
354,31.48178989116994,32.395389873942456,47.97890131322566
355,33.966644582711226,58.66511103827196,57.227483061036374
356,-3.4055181059548083,63.43448433548276,47.60428326850181
357,20.28171528841531,20.340452329053825,63.142066960673816
358,16.256428695479542,56.81573922778294,50.495111895773995
359,7.820443766048097,43.65395209766993,69.1881090390402
360,20.770696346514246,47.00815595361512,47.657325189961064
361,13.493132170087595,45.47053226849653,61.995710032348825
362,30.40715887979369,72.54849169753938,57.678006099478004
363,8.198764456740438,54.67002173410356,56.144401029521404
364,13.371815558359271,50.36684000203761,53.93430811810846
365,21.9879926277103,49.171432404632625,50.2484151962243
366,7.05789056857606,76.69383346310586,64.83904323522594
367,20.719166238400394,69.97990580113748,63.738667170973144
368,1.1531969060783878,49.918467514974516,57.00140887323546
369,7.03171144888532,47.3617600707982,62.042880093084364
370,26.789214272304385,42.72591058349432,55.7102122802878
371,26.02600538207276,53.72327496283852,49.2924306719848
372,33.066393096413876,67.13153095124642,70.16634320294862
373,28.36922179048244,70.12701036108416,71.25112372359362
374,37.939312873336235,54.497032494967186,66.73670790404303
375,12.59598898056361,75.89456295727597,63.31856933108006
376,32.4012200893383,41.762579433159146,63.636887766875326
377,27.264674178428645,48.91306533004925,56.83201640852806
378,36.22346984993217,48.295462742805384,78.27750801528927
379,60.461563625950376,70.30771848538508,72.87181990381083
380,22.468188947598435,51.31302124089136,47.28341819646129
381,51.582224574496934,45.87735489794636,82.69761314196694
382,10.270970808201271,52.46669645662482,51.207850749973524
383,7.313818002898026,48.189208194545884,71.06650939927269
384,26.034657452356065,39.086258890326555,41.66055081033284
385,23.434162457873757,30.61735398724316,57.982277999804055
386,52.74517155994851,56.51951413311932,59.49102357853088
387,12.359985665373506,70.60363319829689,67.7852584807124
388,17.509249567635663,53.84564368035393,62.67635597641093
389,22.794159712892903,43.03246208109384,50.81786665485527
390,44.22068030867005,49.602822811365904,61.922428835978984
391,7.479613779922452,64.70156755207009,65.20618972883108
392,34.13785691208193,26.831790336152558,62.46838565822991
393,19.917380497942418,42.87285614849037,69.75347481463581
394,22.13649967444894,47.814301593543625,49.663975475109055
395,3.6816165160541146,49.96790968501837,49.91006165852866
396,37.15608215611377,69.98831806768334,67.59115996116859
397,36.28046641515894,56.282954484860355,66.15347242502399
398,16.59843553891993,46.23933861835848,62.51649625739112
399,22.856395669621016,64.43848241151451,77.26422184131869
