unit_id,JobThroughput,DiskIoWait,do_cooling_setpoint_controller
71,8.17095985105355,24.17970408744771,48.75
72,14.903651579109763,54.7803552098081,48.75
73,15.295269371437563,58.6223296356788,48.75
74,34.11670503883396,46.08539789130262,48.75
75,14.915476618804018,56.58708035300357,48.75
76,12.73266010983615,49.450871272862145,48.75
77,44.10127658857383,44.46951513340074,48.75
78,33.27193709930611,53.01708445603076,48.75
79,25.60300621926858,17.680514228182986,48.75
80,38.30983822494566,52.352295895035944,48.75
81,18.539771092678553,21.88761612165687,48.75
82,11.725812830116675,60.5365015236645,48.75
83,23.89962047830334,54.35572895978141,48.75
84,51.771039484085144,37.89379110491752,48.75
85,23.395746440595865,75.87290635336154,48.75
86,19.1510690842578,45.837524033454876,48.75
87,43.91774491500446,59.707233027247185,48.75
88,8.903879812871109,80.68393836217896,48.75
89,14.736945696215292,43.90371568100757,48.75
90,24.433171843161805,66.01384992709416,48.75
91,23.715232149346985,41.585081054613234,48.75
92,26.256169352313034,73.6925440284772,48.75
93,17.760050052279325,62.32412190784416,48.75
94,20.762765142496946,33.98710803338075,48.75
95,18.056457186840863,52.18677913887651,48.75
96,19.25361782059601,30.880702948634106,48.75
97,34.79514511351375,45.10068707785732,48.75
98,18.789278580622337,40.88731508453823,48.75
99,26.427154010662615,33.54425834580336,48.75
100,17.685811753336644,71.77101712194012,48.75
101,18.657496561045015,39.35798435670575,48.75
102,7.781162458584941,51.1622594381482,48.75
103,22.224267943664437,68.73560388533126,48.75
104,9.4360238003895,36.029027228875584,48.75
105,16.70852215770177,50.36303664602591,48.75
106,21.450755233750776,72.6891524210012,48.75
107,48.659497850495754,37.96886820938483,48.75
108,1.8719530782936067,49.66325215904371,48.75
109,51.336672139351485,36.6175775288913,48.75
110,14.171295741239682,58.79967462069772,48.75
111,9.449484725255132,29.786885668089955,48.75
112,29.280497907159752,41.21676239536825,48.75
113,14.136610432524865,42.724535667787265,48.75
114,15.20653698331936,75.00113022361838,48.75
115,53.41141625477618,41.56049106181305,48.75
116,10.437262451205642,53.60773442036739,48.75
117,13.58477968301883,57.5449630815542,48.75
118,4.0054183924931674,41.790634093302266,48.75
119,12.593597404829172,44.91386752056247,48.75
120,24.984881674289742,73.7935169649521,48.75
121,25.720151256776173,44.82785404392288,48.75
122,18.925989954485797,48.993692003912805,48.75
123,18.28498835547056,24.71131012419195,48.75
124,9.34188849248184,25.479646708129856,48.75
125,30.045750084567338,33.400360019069296,48.75
126,29.83129310680064,60.18121387188566,48.75
127,22.70167873917063,37.903335686141546,48.75
128,25.477747891081062,67.17908166493294,48.75
129,15.031401466765733,62.9913530173116,48.75
130,22.520419739442197,51.606873547521104,48.75
131,36.80524727813294,59.637098145592795,48.75
132,18.622002928219707,70.98950394211127,48.75
133,48.71992880254562,66.95531462686158,48.75
134,37.160101062229806,55.18842186319269,48.75
135,23.349624900317234,58.4766737157913,48.75
136,2.920814708189099,78.74475328562012,48.75
137,34.00713497368384,50.60578823434942,48.75
138,14.299277636700301,39.07023614821742,48.75
139,33.963989220243285,64.18522907402681,48.75
140,13.85287949766316,40.73188889529746,48.75
141,4.122153731366508,47.079202239164225,48.75
142,3.2005904842455015,37.0453345623817,48.75
143,16.392087839404574,45.394727660254425,48.75
144,22.05668930359179,37.44196250791672,48.75
145,12.112174392619599,46.921591816212704,48.75
146,33.823143468011466,44.10791035996815,48.75
147,7.014482182566508,53.51780195775837,48.75
148,28.931598095628594,70.61887513399735,48.75
149,11.414824309948234,71.86516275177983,48.75
150,26.080206503118443,63.876082615274456,48.75
151,15.701634109676588,54.837965875564414,48.75
152,15.86258624016568,59.03014457135103,48.75
153,28.78721279812892,43.01139256549728,48.75
154,13.817115694123483,77.50737224301622,48.75
155,0.35566263179563684,36.59264834972189,48.75
156,53.432137618175304,38.7408808341215,48.75
157,10.9372174689283,47.95597614888864,48.75
158,24.236183698593372,50.321915703579585,48.75
159,16.281945739814173,37.38871484856769,48.75
160,16.022857407784134,73.77123743197144,48.75
161,28.976569959617613,32.5336817247472,48.75
162,11.278334982835005,45.4046761023876,48.75
163,15.75761245419861,35.914198095941636,48.75
164,4.690393821699836,48.06562982250835,48.75
165,37.21292826767402,45.859345323356266,48.75
166,16.296451319767552,34.814905653910635,48.75
167,19.84344556986059,53.00341428032945,48.75
168,8.681029313392386,43.839411812317685,48.75
169,30.761746903009623,50.61341136412731,48.75
170,6.0993056214507835,44.01864092939749,48.75
171,14.694467910799718,41.86290115978296,48.75
172,1.5686399145310181,53.02031905868804,48.75
173,25.14094126077195,50.3466544046683,48.75
174,-0.943027163387284,60.21422361748354,48.75
175,17.978100499952408,57.610978131930445,48.75
176,36.933101772679336,47.52843420716443,48.75
177,13.168922292310144,65.67031397058936,48.75
178,7.827369524167344,38.23236634002092,48.75
179,16.3744242236908,31.779532891694767,48.75
180,25.553820714116032,59.65779292897185,48.75
181,22.79475184607482,61.06759430374014,48.75
182,15.286800921314105,59.109546194474845,48.75
183,24.536568822219802,61.969069179620035,48.75
184,12.000427500701486,58.60073135022076,48.75
185,8.136806886832998,53.18946142019521,48.75
186,33.674893563460884,51.79990759226017,48.75
187,12.146387680230074,47.4346761701713,48.75
188,12.817783665920057,48.63023973798416,48.75
189,34.40635740761438,34.40304340924818,48.75
190,47.436238340217976,65.37711562089183,48.75
191,25.247279622404008,56.69147075946038,48.75
192,21.761266589312388,62.343837669692306,48.75
193,3.8002313531434044,27.668598509640294,48.75
194,22.295462797397878,56.40951467244747,48.75
195,44.228833059503316,23.177355174266076,48.75
196,19.453008710848383,46.313846610324966,48.75
197,28.49106680574389,54.39188444824355,48.75
198,20.610846709582333,49.46782396804854,48.75
199,-4.578985008360897,47.61669071889356,48.75
200,37.001340471158585,60.393601132779075,48.75
201,18.054928487099104,47.35624423025929,48.75
202,14.654151628926673,36.066452243177764,48.75
203,2.698487777762535,58.16401185354513,48.75
204,33.11605097763417,58.9124214566464,48.75
205,17.426728874789116,41.53749743293708,48.75
206,13.60789562485431,64.05758495885323,48.75
207,19.60249993034635,44.44568897762074,48.75
208,12.077928337226957,43.67326279642285,48.75
209,7.686843969891526,59.261843353961204,48.75
210,17.04213250852719,56.39022634664665,48.75
211,11.516657727380844,58.23798435072896,48.75
212,29.974989808120178,32.07002927608998,48.75
213,21.382799415502937,39.439705344163485,48.75
214,59.42625216217978,46.81215530131243,48.75
215,10.78836599560601,61.26834618950464,48.75
216,21.95856483752638,42.77760366162557,48.75
217,26.56950111694531,30.23902688889278,48.75
218,22.37401974389448,30.818249676028117,48.75
219,30.66168223534689,41.48950915050278,48.75
220,16.080530828148095,46.35483243104372,48.75
221,55.330699874376094,27.47105778411409,48.75
222,-0.907875957225698,36.32345236424207,48.75
223,65.30854224566303,56.7175194008546,48.75
224,14.930364415092328,32.56614876212766,48.75
225,30.561728840405124,77.50267958239807,48.75
226,11.037122129505091,53.73564745136547,48.75
227,11.950359005815708,35.84462055243786,48.75
228,34.335816470509755,46.88965575417422,48.75
229,20.16816818748842,55.39931810021825,48.75
230,3.8344101472651175,29.350903427120116,48.75
231,16.749681693011578,56.78255185432693,48.75
232,18.45215008483287,63.07128279052465,48.75
233,26.703710224429006,55.60875777087929,48.75
234,23.301432075856273,40.814192288119656,48.75
235,60.918333034970246,39.98043618013371,48.75
236,19.154844910391297,55.62475667755353,48.75
237,19.095652398287744,47.21666056120436,48.75
238,15.703293578830262,62.98856107791323,48.75
239,19.200976136528958,55.987198206742065,48.75
240,25.35370220845572,54.93050600918843,48.75
241,20.189591108423535,43.48764796159971,48.75
242,18.748232367286757,44.37873997486037,48.75
243,20.56197386915958,67.18727744720398,48.75
244,17.800625320351646,38.809084376317834,48.75
245,15.939343110163245,60.99782497191094,48.75
246,17.426915311674847,47.84567524099934,48.75
247,17.79369160639141,54.275768623448684,48.75
248,12.200154942629212,39.1494208553591,48.75
249,12.508749519725953,55.59777655403103,48.75
250,4.360230342064751,63.33847170891656,48.75
251,21.200930190262113,72.53515904848491,48.75
252,8.904511626566388,37.33994895264834,48.75
253,16.53811531908332,45.45447248690635,48.75
254,18.760864551208286,43.7123076898945,48.75
255,13.163237664747534,46.9358631120855,48.75
256,29.568028261265837,54.97039205059515,48.75
257,32.55543057824128,49.16592991035799,48.75
258,34.88846163791026,63.61044291988157,48.75
259,10.58707768112042,46.602222007914726,48.75
260,17.428785848376734,55.68086999224761,48.75
261,18.755410192926213,37.62672562119855,48.75
262,10.970513317960158,65.60255828328414,48.75
263,16.042882893936685,50.07517126114678,48.75
264,31.690543349911522,37.27088572066129,48.75
265,20.164249058313946,43.29093650961257,48.75
266,8.222766808307325,50.66474894915385,48.75
267,15.2422787694773,56.821098367188505,48.75
268,7.166605534497969,57.046324798589026,48.75
269,2.509315074261462,39.218538771771094,48.75
270,30.084924536777343,43.20418958314207,48.75
271,3.5133785540130766,55.103121355544495,48.75
272,44.883845071881375,52.29959076082917,48.75
273,30.582860092532425,41.07014141879202,48.75
274,14.228516055384027,66.91313123041853,48.75
275,18.588905969509117,74.68797022188085,48.75
276,20.345232354614396,54.82775016371342,48.75
277,24.19117318886925,51.85649336137559,48.75
278,21.931077603386143,61.154647196028904,48.75
279,27.818954782627987,49.682677109181455,48.75
280,37.48521763164224,59.30305647324487,48.75
281,24.192174878799975,46.94114643623158,48.75
282,15.123946343440124,30.905940145361257,48.75
283,4.3726774180938985,53.42935829835673,48.75
284,29.06887367933682,76.48018660512592,48.75
285,13.747211025740395,37.780957726065225,48.75
286,11.876298487901426,54.15092229522482,48.75
287,28.82820069645687,29.77276361309143,48.75
288,19.87846441887843,46.946180943877295,48.75
289,21.470809540856923,39.44716592641022,48.75
290,11.750825993497074,56.3733440696765,48.75
291,35.736855669808094,23.4460683141795,48.75
292,20.497734306985897,71.09409411931529,48.75
293,4.392555684708687,27.045173549144295,48.75
294,24.19548457258561,45.72399978459474,48.75
295,8.33125660871339,52.713464814820824,48.75
296,26.705882545345247,49.16864742061424,48.75
297,31.420698549912725,49.45157799846397,48.75
298,37.156298336604806,15.672179556308263,48.75
299,12.38659394073715,48.42298921275911,48.75
300,25.520271673230575,49.56317879795604,48.75
301,52.19576248889746,80.97686685130343,48.75
302,19.5235797743307,37.70726410433786,48.75
303,11.359707484862646,74.48081103569592,48.75
304,42.69015435767561,26.113893122383015,48.75
305,31.219390780997124,42.91395586533375,48.75
306,19.3964200190163,25.33655147157218,48.75
307,13.715290305000993,31.545948239108096,48.75
308,38.05470562129145,33.63835558375882,48.75
309,33.42629781865945,55.53286716485236,48.75
310,22.636002673103253,71.84911469998666,48.75
311,6.937686620412345,29.39287130724321,48.75
312,25.020726657728932,68.05304461048556,48.75
313,31.17569850869414,56.83964817738481,48.75
314,9.417480201938295,54.645919504459854,48.75
315,21.673028220916954,31.97132649069585,48.75
316,33.87859558557117,61.43254017774268,48.75
317,13.53678164988871,61.18165952051875,48.75
318,2.391747566818264,46.942448957901156,48.75
319,11.998773968439492,39.24518087880341,48.75
320,60.1866994664401,37.11336210446501,48.75
321,5.956315853388828,54.6352205651521,48.75
322,18.79487622288673,51.40981974120298,48.75
323,21.11835641433335,23.876240636024882,48.75
324,-4.0026111635633885,39.73817542493504,48.75
325,19.628535402073027,34.088394358058615,48.75
326,22.50955451348982,69.63449502928967,48.75
327,13.734543409113083,66.26646963903033,48.75
328,22.155546346830118,61.708673329663675,48.75
329,3.629061600465754,51.49995756533224,48.75
330,26.91306042084569,53.17929525795092,48.75
331,14.927781739309076,45.907167573283374,48.75
332,11.477755487106453,48.497112323557644,48.75
333,30.823112120623968,30.36815725517356,48.75
334,28.94659159107291,56.42471964714337,48.75
335,21.436410171991394,39.245939605062375,48.75
336,-2.060531092585393,40.42022666266192,48.75
337,17.896891513556618,24.181361000189774,48.75
338,13.16806723544661,40.49192199992417,48.75
339,5.918131294375596,46.59464161147147,48.75
340,20.66976309089354,47.16864502296557,48.75
341,7.392802931646386,43.418890370175895,48.75
342,57.339692815892924,70.64536176816326,48.75
343,6.072849877953562,54.872568735793685,48.75
344,32.53351639251062,44.740224227878684,48.75
345,20.71290684573239,56.32713681897582,48.75
346,4.00310257889125,60.392950073504096,48.75
347,7.840538052400645,51.055544265345986,48.75
348,12.131859084692746,45.59034445941241,48.75
349,11.039740151024088,48.38025853279832,48.75
350,6.167726306388304,79.63516900765737,48.75
351,29.55074044948151,51.67044648120093,48.75
352,14.806380629180246,33.636611899299716,48.75
353,13.69564468589996,56.68691408590278,48.75
354,34.70032841455331,46.44014436555318,48.75
355,27.95845069938888,70.29568388930952,48.75
356,5.822172101367445,56.3268421681962,48.75
357,29.483932299321072,49.56305014274612,48.75
358,17.14791063841972,50.09245310199864,48.75
359,17.447494715697946,45.168171642429414,48.75
360,22.552443398935633,54.18925910963695,48.75
361,-7.480830368657258,34.987980555617504,48.75
362,18.324160791683234,47.89578451743665,48.75
363,37.850602593953894,42.99706641640982,48.75
364,20.639653978556364,56.996764325891284,48.75
365,56.483459029121136,74.02021044671221,48.75
366,30.46245425161208,43.34012502106965,48.75
367,47.00232589195837,52.2038870902591,48.75
368,30.527650132412635,32.067704373359426,48.75
369,7.541685661369293,47.94852494257117,48.75
370,11.06176705979861,52.76206198621438,48.75
371,17.790492129421143,42.43918082102982,48.75
372,12.996007796586072,53.27612876151107,48.75
373,15.349272575059446,33.54447659781629,48.75
374,15.452802351124616,50.437355583790755,48.75
375,28.746079992351127,51.721213978590015,48.75
376,17.429293900251874,45.35089919204548,48.75
377,36.16109212889972,34.41520516616365,48.75
378,19.212874854860342,44.19480277210314,48.75
379,20.52549921097326,46.85284304864166,48.75
380,-4.752854173641408,66.18574249130702,48.75
381,5.6859745561275945,29.534145722669315,48.75
382,12.989556429936128,24.355951355778696,48.75
383,17.184446618117278,45.0386512621987,48.75
384,32.56809571559216,73.1863700582875,48.75
385,64.907111692769,33.149715845638255,48.75
386,19.696154722840497,35.30573036903152,48.75
387,34.38482216458301,57.48896223603372,48.75
388,8.561043383837601,33.558447037440914,48.75
389,24.68207724832018,38.508225240830356,48.75
390,5.828136709410572,50.25274906289765,48.75
391,6.1298326284141185,47.570126496403944,48.75
392,27.077652707342992,28.307923023849888,48.75
393,24.865426496421733,57.93247686184827,48.75
394,18.374751213955005,58.14376312808811,48.75
395,25.674388266376745,51.64114748127671,48.75
396,24.27446838953993,60.61975796172,48.75
397,8.548348558757166,35.42623765184548,48.75
398,11.76234055385249,36.46945657347098,48.75
399,25.99015236513541,34.83171647828408,48.75
