unit_id,InterfaceErrorCounter,JobThroughput
126,34.495549926478375,33.654704628846716
127,26.002608232348535,34.91048484691032
128,31.885961259473532,27.388677036039123
129,51.08768757106685,20.986164384723168
130,53.53815329833027,37.20935791174193
131,31.313122151316428,19.52988208564583
132,7.788164016974587,35.50765895213484
133,60.22243596292452,27.332750229019403
134,51.11732829730168,26.134759471029792
135,7.51405499489724,44.77709189645303
136,54.99637619252388,14.853679659425373
137,17.722975377598203,13.449492368542607
138,40.431053531177255,19.967397705668304
139,48.11296331735449,16.660106698992767
140,63.72322951703116,8.090631401557413
141,51.922280488882215,11.64900130876725
142,62.14744232442173,11.152358917650428
143,70.37707326163112,22.354456102802082
144,39.11389444690743,12.206757061590658
145,43.725982522794894,26.961675086007237
146,61.80903685986493,29.798497769266124
147,31.476663903130017,38.30907213797477
148,42.47846023410155,30.83931792389241
149,40.34168936939378,25.04691871999338
150,50.85979834237792,31.376989453292836
151,53.80135569298567,20.029695496060047
152,69.1230978025794,29.394595615871854
153,56.202633661235446,24.526109764901836
154,40.78819238570392,31.253003973697297
155,45.12510657327998,19.197365327998828
156,47.897265202130164,23.56708077586661
157,11.647663511562513,21.956960431406255
158,24.50452361517902,25.709979746506942
159,28.044033146106266,19.080119208479555
160,37.01250980581374,10.630471930392076
161,28.852677596749082,28.101941774780073
162,45.12780082820177,15.878790383269164
163,45.508978747338965,15.908201666559812
164,43.78623457832519,39.19879466308025
165,36.01017601001721,31.421324933583165
166,50.99382326355739,24.938311083320162
167,37.70866349188024,38.62708647685833
168,70.12861707398449,36.566071489625
169,48.51296777463018,15.832296853502555
170,75.32180541883864,20.23946138205205
171,3.8468504348930637,57.21809509362216
172,63.2341291568911,25.98730170365839
173,51.34832164305474,39.9954915984966
174,61.153869474516085,9.747127910382046
175,29.27669009090156,20.802602622002354
176,46.73495223793454,25.344209957032497
177,25.232268844464077,15.494700237633836
178,61.17262489727208,18.019241606683227
179,31.78287748907753,24.742548734384943
180,12.279367644049161,35.59813838922247
181,26.235379128214618,9.059824785832623
182,62.333227787720425,13.06666140199251
183,44.79286550222223,24.98822587052051
184,15.383958222927447,12.187486189211764
185,45.12366880920593,23.473693596759475
186,47.59515805017253,36.74643092314111
187,10.377745684237805,21.53320190952399
188,35.0637236682359,24.382047452744416
189,95.2917697049561,14.007963409387749
190,37.31191270371638,21.749121215287794
191,39.95825481284418,15.24488937648519
192,56.02098302591213,18.79236144628632
193,23.027797784240718,55.8403902164804
194,46.72307610907029,32.03443972527892
195,41.91943958233688,12.515885342764863
196,58.29911897811343,7.920970431256011
197,71.60272864709742,22.31279529925003
198,48.86743875321795,25.563000829379206
199,51.670050206449375,10.15575843195684
200,35.65758813034127,30.786609403548518
201,67.36772213940932,19.728042759686705
202,14.525230656849576,14.144853920846103
203,14.273736065352875,41.68541036948714
204,48.991489180540256,28.001595969258034
205,11.125632757659794,19.626676293525605
206,71.52053668338499,9.26059278924585
207,32.96667917027893,39.173687594756316
208,66.89307070008225,16.329506907039963
209,47.43430233783462,30.89125930570566
210,48.675264661628454,25.955251740855136
211,14.274093228077422,38.22395391554163
212,57.4007994719829,15.557552228997721
213,34.753914415788245,13.674748323993734
214,50.42009763288324,22.52744926547939
215,18.86354080268032,30.499059535527277
216,23.90213327878645,41.05864068130245
217,22.230307254326657,31.775273089413545
218,26.304502152031173,17.45828497830765
219,29.373682711256535,7.63002667237007
220,26.49518326887232,39.982557813538804
221,44.40343177008016,2.078392762472113
222,36.95666719200236,8.50706820356806
223,35.97892216430979,7.079749392498528
224,36.50021531655233,18.589935068462808
225,30.597764900888173,38.04382346454236
226,48.19452867004465,10.69335770832383
227,45.34488511601507,2.1080727737559433
228,39.83342458010628,33.01854402815024
229,38.421747011365916,21.138910519966842
230,51.044891726177205,30.507061389149747
231,37.54801831246622,24.85758058579685
232,31.251026397532637,15.132409587797891
233,32.33102697114156,43.63133483014001
234,15.267469471690266,48.84168719050052
235,33.9102056801791,29.6240521658481
236,57.01210079835037,6.234915102285746
237,57.01728763054836,11.978824821178689
238,29.495475167078965,17.758067381001275
239,51.076400209403076,13.218975454488001
240,5.430860602064053,51.03820025116755
241,67.7806280052907,16.00808117245926
242,32.930281704155746,14.78633763283392
243,9.514914641783317,46.05632784775177
244,23.41216684823728,23.215241702398764
245,65.97093582911852,27.010853741346857
246,6.399909574518674,48.58016131593707
247,40.12374474378299,25.36645287845255
248,40.035246962619965,23.259171587197326
249,12.198110339425291,54.129182662481305
250,36.52259217891844,37.28856976024243
251,22.20116261881467,32.89344522253078
252,34.76268919937219,23.036596054186916
253,57.11978471538533,13.893713797627687
254,31.24655993381494,20.072903589393817
255,50.10394008427782,13.125476209007791
256,39.130811544874504,37.38487713499388
257,26.118937582824472,26.165105260690794
258,28.64266573486581,12.584208057302641
259,54.79821343371878,22.779083634434176
260,16.55843719902979,34.857268297838836
261,52.29080490149055,34.839574424977656
262,36.61947387530016,15.649802865572742
263,59.67836306992321,12.510308483370752
264,47.08726740336189,40.26313199005307
265,61.39495652516294,24.406582360480062
266,46.83766462582326,34.735087975997054
267,47.910727409990116,25.164278638163694
268,64.96604195320276,14.649540562488276
269,45.738910622900576,17.9301184728662
270,24.61534221116204,15.69687541516753
271,24.957157707121784,22.920267918636515
272,62.566710660495716,14.009984429993544
273,59.24332414343521,14.137202258774632
274,17.830528173189922,28.528905030474654
275,49.86728685370175,22.76429624740523
276,52.16530281984656,25.12547084105415
277,39.94702840869255,37.2441358729105
278,-5.061481120683489,53.62418178099732
279,24.204465508883363,3.682333885334172
280,101.07182570653615,20.259706298107645
281,72.48206868131298,11.33321436255674
282,39.123499255752975,16.351364361286276
283,37.21846564145161,25.45038000994721
284,43.508256706409256,19.512079161559726
285,28.701931439050966,20.0327772703823
286,27.408883856696143,21.656817177583104
287,35.53557228176879,27.693275957109833
288,43.916163108757026,20.47572351204766
289,58.72071257968242,17.24458024537228
290,52.44154379134111,13.587245242761714
291,35.21863798876953,30.697348728450066
292,55.91565757423649,41.90223178157433
293,15.579318095897243,16.25492244812481
294,57.5239538232765,27.88224995738035
295,46.76326254907481,19.17693325462824
296,0.6075824769106255,31.767863019426798
297,29.809955994676667,17.273335366939598
298,48.87773298790933,23.750755022662666
299,42.96630126874828,23.41322875554296
300,53.28896756102439,31.558667192105375
301,67.28230725427161,9.849535575296835
302,39.05769769169055,39.859391290091075
303,64.85846666755486,31.466152482293953
304,51.539242674805216,15.38930459722123
305,31.283761023461167,31.246891595434285
306,26.302348316835182,14.571305024210057
307,69.00192398443843,24.905045180519224
308,15.51752396287048,25.63163882051724
309,44.75141249057049,42.17829864137439
310,27.104630351766765,32.87673858618243
311,41.81329451716872,30.584773394558695
312,46.03570882099026,46.00961262804999
313,50.68264616539234,33.26707500916576
314,36.68667670954165,21.846404511511423
315,31.978325231366128,33.60178607834679
316,13.966289382303382,42.65957964328855
317,36.15297645507225,17.831376288220977
318,60.96220043222499,4.682018977215704
319,32.49788756065411,28.90730824132737
320,50.12343941629752,14.422961597821322
321,37.52476904379436,25.18169718996526
322,13.359421083053881,40.106985531148695
323,10.092454628261109,41.72666123396904
324,42.430514333456,16.646789294951066
325,55.51166402127138,29.921993562617576
326,46.45092685495565,22.906772810658076
327,39.52940739085553,45.17764620939044
328,39.1766781689635,11.750762259771045
329,39.91354053173202,18.14737506992308
330,53.64741112510905,19.353404773598296
331,66.61709451693376,11.51480320721496
332,49.99105236046497,26.05472804385995
333,35.7233067639663,12.419811085435299
334,42.35024086188111,10.75195236444771
335,62.05650235105968,19.88450223737438
336,43.62305910801903,12.268855537997128
337,46.841677947466415,18.026099573429747
338,47.4519649278736,19.275047899354348
339,40.35636833913825,19.51397020078013
340,41.518749092422006,17.97739082343115
341,69.38374403300632,26.43868322761947
342,60.81672773462144,29.28173757670469
343,68.59921523938544,22.547246355995572
344,33.800950481546366,41.3149110897423
345,34.47015017760975,28.861328984119822
346,68.98625957444568,22.407823606624763
347,71.58523304821944,12.953714009899327
348,36.60361689355784,40.53426882129584
349,36.539089967299866,36.100473447401725
350,44.02422839056977,41.93795581244165
351,50.10961097082027,45.739009780006164
352,30.678002618327717,8.103998409700505
353,59.40729831455344,27.52512813058874
354,37.73719009825237,16.05060571220458
355,68.9122973888082,12.29214158677524
356,36.62218069488242,35.9143808924326
357,39.68436681934389,34.67723173698959
358,25.50758728796507,16.082834396423376
359,56.58852697172186,18.1750418849929
360,68.85909415432535,16.3059854822384
361,58.46332236620307,26.531196224099823
362,34.518018404710865,45.45344362932511
363,45.31540923608115,5.26175288146587
364,44.042040749010205,9.978316520227665
365,34.12024152452453,18.642042634797413
366,45.584366700548095,37.967739382914985
367,28.23081412473146,21.014420975975913
368,33.550425831312374,30.24870689584696
369,69.495544114882,15.212697654975344
370,41.43019319714058,12.635207366631022
371,24.391436616715733,15.707950621996108
372,67.90077669190292,7.962886421228806
373,13.697254648174283,28.69633731296148
374,71.7130071429471,11.921093353459412
375,23.94518329177732,17.38191980786678
376,69.91195042295044,20.190889684150743
377,62.03605866491828,0.7457795242884622
378,44.72076760781181,15.914960224457168
379,26.652545577507276,10.574189886254473
380,28.48928836859678,22.076464480012284
381,35.1438696254017,30.428932350994057
382,37.810266331902234,49.18211464643743
383,30.350859823457135,32.7254937473241
384,65.30923880980596,28.321821034306712
385,54.62937433734005,27.51460091937517
386,62.297505950237046,25.163455251745084
387,10.190591070564295,27.39651656013328
388,69.83935916857254,20.164332787697635
389,31.849711785690875,38.70817466737668
390,55.40716517967985,13.025085239653635
391,55.99695842954584,16.493041232592415
392,45.462741479171235,7.776106264666607
393,75.17249931113778,6.964626166815066
394,26.841550150808306,34.335705587733536
395,52.937542653570674,15.598798720424394
396,-5.000342141423747,51.29874050224478
397,46.22299607989725,28.42490289638965
398,72.10197575688048,33.315591640958935
399,-23.85935280900464,80.47846794116157
