unit_id,CropYield,NitrogenPPM,PotassiumPPM,do_iron_fertigation
48,19.343093913071364,60.57659335798974,66.92275404887513,80.0
49,20.869773244256702,36.09911620983335,47.131517027340436,80.0
50,20.093884354524462,46.31487051105984,65.7999726457596,80.0
51,22.353296995075368,45.61440855255072,26.789362979824816,80.0
52,20.804652681400018,45.52080055772147,41.837584632199665,80.0
53,22.93474088868949,21.78754339726819,40.63483917129944,80.0
54,24.678698428555187,56.58936414681942,46.28865535936909,80.0
55,17.354774122958318,46.481047230311724,68.51600412840541,80.0
56,22.407912177386567,48.731374333512775,24.701745526515587,80.0
57,19.991430339619075,55.693042826467604,47.05896722370142,80.0
58,24.2921706021301,48.95744478065945,47.21573385010059,80.0
59,17.868950788723197,51.5325726229661,75.32723929305527,80.0
60,24.77028304838263,45.22318736804934,25.546090069178415,80.0
61,21.23352272265282,49.46394010363691,38.074669933564394,80.0
62,21.149299740558334,32.93401848514485,49.30287647726375,80.0
63,24.27684143682919,75.43469604153422,53.36437682214599,80.0
64,22.810879495801363,47.001157769968636,60.73359186921331,80.0
65,22.33377798524411,47.00143388639165,81.78912911089306,80.0
66,18.053472974684098,48.42299528855353,43.24894663054005,80.0
67,22.068882022339622,59.26233065823634,37.64617319901006,80.0
68,17.538853346661867,34.57249010566632,44.9852687103014,80.0
69,23.769366372578133,55.476944165330394,32.07566207434034,80.0
70,20.755396862303435,58.82585442364004,57.91421101942035,80.0
71,24.72484566475611,44.26126753223412,56.1205708914554,80.0
72,22.075621212878744,55.77217795345074,36.287080875481536,80.0
73,23.617045771432135,45.119115604970276,23.35065490554234,80.0
74,24.031314738302118,40.28688995972319,57.09184416738321,80.0
75,24.022256958173955,42.71086577184296,53.56691249110172,80.0
76,23.890882204490303,39.77811143273915,48.85955378308385,80.0
77,23.656304786242593,51.01742659917799,30.58382343260759,80.0
78,17.025432867043506,65.41294058530572,43.175951687869436,80.0
79,22.43553609501898,44.55678430286882,55.26669953856511,80.0
80,16.46679448257564,26.501723007471632,43.51425948438572,80.0
81,19.29429604695874,52.33976748006466,50.91029276385738,80.0
82,17.913036213608493,66.91662789398896,54.47921750583665,80.0
83,25.30481071837241,46.27273464291868,35.871542883254634,80.0
84,21.548341873436435,54.48766080996311,40.10482629274558,80.0
85,23.51106994525772,42.51047597596195,39.01474112315405,80.0
86,21.155361821982883,30.55004366484212,43.22658785899101,80.0
87,27.442464194346417,62.894664524279335,48.997499171240534,80.0
88,20.94065340663283,42.1431358749211,53.89756216312171,80.0
89,23.23063744283804,56.12461300914879,46.98042476225857,80.0
90,12.111870763682887,42.70797525967645,53.39802740314493,80.0
91,19.741467452661407,47.83921272659304,51.6854807188014,80.0
92,25.509967713427848,44.24479556164309,79.09063682066476,80.0
93,14.540349449311275,34.3077510166804,53.87923073056738,80.0
94,30.6861989767974,31.2504919943733,50.250838895653466,80.0
95,22.822069685991444,62.29220257635693,67.01687069426077,80.0
96,21.97179166592111,28.03524931594585,49.640114932137806,80.0
97,23.69366737205857,63.243112908646616,62.97295005330229,80.0
98,22.68430282570849,61.15014138904017,35.97484471661559,80.0
99,29.742589498193716,73.17587349242895,54.445601734869506,80.0
100,25.01167197283569,56.05875741800897,44.47518925047184,80.0
101,17.573077275993757,55.38074562892227,60.014313929154746,80.0
102,25.943252898387783,42.03755362628827,61.204819716397495,80.0
103,22.156436954347893,60.466763633437594,45.9382746167576,80.0
104,19.913322303307837,46.79535528890574,59.35568491514354,80.0
105,21.264347033069345,31.934478218257944,39.54233093921922,80.0
106,19.62260126932722,45.389544334054676,51.29527915374943,80.0
107,27.260481190016353,58.113938582663906,39.20956699879777,80.0
108,23.015203421062886,35.58623064033212,53.348232502838066,80.0
109,25.900082513792317,47.657653463711306,61.1017026347472,80.0
110,23.22909184664966,34.70058374674345,53.8111807507736,80.0
111,21.334160071821312,46.5441808258092,41.4037849623414,80.0
112,26.570122620986627,62.5371117742046,57.28461004311059,80.0
113,25.788256672283055,55.23640478826161,54.17270141546338,80.0
114,26.180562871893784,56.93625944443054,48.56656692455076,80.0
115,19.414423988330306,41.647411742916994,65.85033277564749,80.0
116,25.006608993613963,53.87864790747685,51.10835538229599,80.0
117,22.67651877647028,53.53093320844015,54.80803627019669,80.0
118,24.731061956371526,55.98491222218713,72.62905997700369,80.0
119,20.56180042233305,44.32845891948227,39.18198508368215,80.0
120,15.84335578592209,44.764114278205845,52.313996190432725,80.0
121,22.48685113142839,49.4978957755155,52.576842644320884,80.0
122,22.168695870409596,68.00196165114222,36.38728098353762,80.0
123,21.021518391424543,78.88445405769404,31.203887698201033,80.0
124,19.96361314458506,44.89531287181144,60.904526589112024,80.0
125,29.682076178229764,63.63803096048963,40.36745402088923,80.0
126,28.22338240768321,39.41227162454051,64.38173767872304,80.0
127,29.929278046238053,34.385644253353504,41.20805040672909,80.0
128,22.124320909736795,58.43881515353695,57.07112954318856,80.0
129,27.23368221692119,57.98769662013234,33.2876427498958,80.0
130,28.21246446556755,59.8732474462559,60.73744641588252,80.0
131,21.406521190207823,49.296389184840194,57.28983610127996,80.0
132,21.994438384423507,56.82823858397962,39.49046926317203,80.0
133,20.746710242199253,37.26024781526678,53.08071722946614,80.0
134,21.907270720731336,50.30234056669419,38.897648360408304,80.0
135,27.63729752040385,40.620042881731365,53.71714775640882,80.0
136,19.386865478602154,50.428310817192646,40.96698406778071,80.0
137,24.01346421667475,15.613107916703836,32.225445479385755,80.0
138,24.920733868595093,55.999221319749275,47.73903866217791,80.0
139,24.864117196720862,62.67867522703938,58.375447428615544,80.0
140,20.485851881751028,65.41009397877771,39.31890406528,80.0
141,22.92923438151067,58.92420244408366,45.77841821570673,80.0
142,21.273563098871175,64.59164281617082,47.3641019609393,80.0
143,19.869902382005797,39.61894292480846,38.89169451810693,80.0
144,22.15727102567174,37.246655856555435,62.923108549760975,80.0
145,21.282578767247266,62.30479467013846,37.271517711570496,80.0
146,18.695834125135253,38.56382299301533,39.4543054410813,80.0
147,18.446236842600133,56.6493003206282,47.03735272231753,80.0
148,29.06653179891762,57.038905156838936,55.413860991036366,80.0
149,19.76505889455264,69.12414218472874,47.394701820881515,80.0
150,18.433834064716876,52.619523141694266,58.273447141718826,80.0
151,20.05685640468783,37.66406417995605,46.54104483712452,80.0
152,23.14369601351832,19.922161391803535,58.442792495852125,80.0
153,25.966989244225964,61.146425795276706,65.59846435521582,80.0
154,25.666249408671266,29.67331648229181,68.8054970546875,80.0
155,12.784270486483747,53.82162427281541,38.86207729876152,80.0
156,22.713199255351917,43.07979553309367,64.26059966328022,80.0
157,25.645980143115448,31.371245825588538,24.458657130412885,80.0
158,22.20590458789074,73.3898647383117,41.27934907413781,80.0
159,23.318676974854263,50.011818688294795,52.97037974909133,80.0
160,21.5803581723081,42.08694122286629,15.008962874126084,80.0
161,23.477118022109945,48.93628672910463,65.07424884643066,80.0
162,28.54455959725032,56.16518888867152,61.51134789854778,80.0
163,25.3974547861618,42.139193342168014,44.598428469221616,80.0
164,17.737316118069927,54.88139054791093,52.11157031294412,80.0
165,28.47786222960557,39.654698250126756,51.875063975687965,80.0
166,26.76426119313512,50.28609597776112,57.409582037954706,80.0
167,23.403732020166544,37.40913739726588,38.35029705455031,80.0
168,23.20180279902813,52.07836406419141,47.958236928004574,80.0
169,24.470637966653737,41.779323333373334,26.37108600635913,80.0
170,16.2012257533178,61.15403648955112,53.51924112163117,80.0
171,17.163881753801494,49.29039475696503,41.403707215209295,80.0
172,17.414963027585607,56.43468812794573,46.49005263865016,80.0
173,24.83407414387748,52.23586201767131,39.55553007116253,80.0
174,17.1956751874746,54.21139259328682,27.602374844571248,80.0
175,20.630650609231775,59.53178493953167,49.335251860091915,80.0
176,18.453656492309797,42.63285422512597,37.72533939145171,80.0
177,17.096533467336183,51.94519264383139,51.20387363523905,80.0
178,21.144883955024422,49.032848022904005,66.76037002199445,80.0
179,23.56175497491302,33.39140641532558,52.765851264763896,80.0
180,18.67644122505799,44.21606618679644,51.42232727870039,80.0
181,21.184130720889176,64.75550773425097,49.11256462635962,80.0
182,27.84243505807719,55.393017967572604,71.7877957907844,80.0
183,17.221817495470997,53.04795949778146,43.07332712610371,80.0
184,25.236547362773095,57.936314326172585,43.35769880578385,80.0
185,19.432249054398486,54.024568246765426,31.49927645928382,80.0
186,22.887667905627886,57.96670510212333,61.90789316784449,80.0
187,20.048368006357368,35.62891438839823,53.6390462784446,80.0
188,21.846665112034568,51.50464521473288,48.24309681914625,80.0
189,16.662637589582076,61.155851966135664,68.74012828230401,80.0
190,19.68824731718579,74.95139846978643,43.44430291483164,80.0
191,18.65749448488419,64.70717733433952,39.82624293173995,80.0
192,20.886996697999958,56.67620840872651,56.95128322585949,80.0
193,22.251288950218044,22.390942142289973,47.78849791739058,80.0
194,19.731601224062054,60.08734842468012,47.339434126644704,80.0
195,20.17020980999847,44.14540997236256,53.255363711341815,80.0
196,19.70862865832448,48.34037797525982,29.083233416246074,80.0
197,19.667658184642427,51.78993537152037,52.01691223271118,80.0
198,22.334622929656344,30.986817323241105,61.31818238317612,80.0
199,16.64765103304469,45.283465759693414,56.90230368491213,80.0
200,20.925741847605515,45.99383545867138,33.783866077350794,80.0
201,15.40517369300578,43.1587400184861,53.704284561312015,80.0
202,22.001790456843075,100.78904430691834,50.9730744779135,80.0
203,20.788952043800297,51.57155105994451,56.3583502928969,80.0
204,20.614534045449634,61.52247690117293,45.51347747605677,80.0
205,24.95301454379566,22.957255531502724,41.52555508685275,80.0
206,24.76965162806543,48.59501456256472,54.307036926775545,80.0
207,14.487542621275388,52.98373054287973,66.07712732627428,80.0
208,25.33157428925611,44.18388548520666,68.99510162632494,80.0
209,26.76829467286277,59.46855364529786,49.07758322600072,80.0
210,19.760070318898816,45.50878514171411,53.278969283173765,80.0
211,20.560464515025828,44.36565100350968,78.04780729954567,80.0
212,18.540459016059366,45.62634769341297,39.1881022352798,80.0
213,25.592319172641478,61.467809620614545,51.5222080802703,80.0
214,21.644360738041144,41.768433032846104,54.08743209189326,80.0
215,18.42361478012098,46.08140384879708,55.549400872448366,80.0
216,22.516593758188623,45.093428123679374,52.199009039625594,80.0
217,17.699750010864125,62.23791437599658,63.64690051226985,80.0
218,21.39413104834438,44.60987926441242,49.263257944928725,80.0
219,21.936197300769802,42.78743424798692,65.09636340710146,80.0
220,22.212600008602646,43.276392994707805,11.443907216121188,80.0
221,25.798012452941727,35.756204493831746,43.230021915787866,80.0
222,18.790680025447067,35.67302917011192,57.17832986551417,80.0
223,26.96349047530954,55.62343532951527,58.58609694580416,80.0
224,23.022611383454876,65.2942570070464,57.35241886552567,80.0
225,21.838007512024006,57.40886143355685,40.993376545689586,80.0
226,22.39841962953229,51.81896340523294,51.761766263120315,80.0
227,27.79480982906557,40.79199805418946,40.61758721123755,80.0
228,27.972294670393136,46.50543911444616,50.49454605865752,80.0
229,24.57891746308711,54.68712192262191,73.74337973040508,80.0
230,18.097314703507827,59.07956896910032,67.56740784936177,80.0
231,22.45881712212062,41.01744316598082,62.47726773159157,80.0
232,18.36985856813478,58.79196434446634,38.947243062784146,80.0
233,22.684471235774083,59.761547982207304,57.10885275994439,80.0
234,26.0036165680058,67.83760950348757,25.45575473344791,80.0
235,22.115211541462212,40.41056947124869,50.05871228994447,80.0
236,20.76934402164439,56.81268734841019,56.29596590105924,80.0
237,18.33971572488676,39.633662749530885,45.931394193082426,80.0
238,25.30651036731905,56.281179145987295,53.625251815922255,80.0
239,28.195067697001406,58.24692813086396,44.07901637960889,80.0
240,23.54521166787606,70.16499635767347,39.05694500499163,80.0
241,18.439401493324006,35.66354826797204,17.527938936144242,80.0
242,22.052052306541757,47.50698325040219,54.44722878136343,80.0
243,20.317081479399313,64.1323743315773,61.75510758019982,80.0
244,17.039642068293617,33.5670959215422,59.96454483882264,80.0
245,24.352534161150057,65.49862381433773,33.91446838442848,80.0
246,18.730050979105574,39.329325622384744,62.633866350248454,80.0
247,18.933913348696727,44.179421451576125,48.436321138531625,80.0
248,24.81658130157412,27.848057944421594,40.45737658051731,80.0
249,14.724092817267621,44.46351004062603,26.48937410763319,80.0
250,23.18380296219357,40.884342986981885,51.493882752461204,80.0
251,21.753822025003508,61.98781826546971,52.99796477334307,80.0
252,20.915503901771938,53.729559408846114,41.996024908767126,80.0
253,23.27857796175191,45.23336805861028,67.87978163168043,80.0
254,17.54250134198015,35.50331417361256,22.622811884138223,80.0
255,23.253692804671367,37.27190974104746,44.21607460333343,80.0
256,21.81728540752939,73.89726489965561,36.85003737250634,80.0
257,24.09620788008068,48.75004996083521,52.12500712787545,80.0
258,19.68114186443348,62.60102816102969,47.67933708118294,80.0
259,19.811804581507772,44.212693360127766,51.02449891575033,80.0
260,19.74836181688917,59.45660988732316,38.031332562723286,80.0
261,19.24748873287939,59.8869516205205,33.447469241136986,80.0
262,17.066739533909875,44.96848527765289,37.08495547940785,80.0
263,19.922557528307724,67.23420392993256,63.12425191391442,80.0
264,23.306223343204877,56.094963364092635,37.722719979031616,80.0
265,20.121052337397444,45.39748456957698,48.1859718436229,80.0
266,23.655618602889422,50.33101425909651,63.46422320240725,80.0
267,16.6081332258132,33.787597530939045,42.389003008514315,80.0
268,22.635173587927255,42.03639972968293,29.24447777390043,80.0
269,18.783586802798474,45.98377657615052,73.45585661955474,80.0
270,22.673801282593,27.46366304271358,71.10861635745941,80.0
271,20.43441012554927,71.01091648450274,45.59663998425485,80.0
272,19.889689985006704,35.61544489760035,53.2802726868492,80.0
273,15.360836029476495,51.4728230553415,46.38502123276768,80.0
274,25.288330412228028,43.28725262846643,65.84773947813935,80.0
275,20.283441568235283,53.416754534622875,37.21666126465607,80.0
276,19.82768112199318,43.96942727831338,94.89020235680431,80.0
277,23.834522305940492,39.92836504380962,71.97692161928852,80.0
278,24.31806846535503,35.190873596746414,47.405872634233376,80.0
279,20.909161567183094,48.74243970214839,88.90277487258594,80.0
280,21.418367530343154,45.77480115365299,30.926792559151956,80.0
281,23.804017724240506,49.028959095361415,61.62936165336738,80.0
282,17.505249610743995,44.70219453886736,58.048763970592766,80.0
283,24.815050238688084,55.69149290053677,29.950599915632793,80.0
284,22.652034992862685,55.11558808162168,35.42818598351563,80.0
285,26.009650160047048,63.85282429245008,48.26571345226887,80.0
286,19.127573819488894,45.279956105541025,43.967447368553785,80.0
287,20.064579423886073,64.12186119829643,65.3067914901102,80.0
288,17.028255549969547,46.18131006639935,60.40470704394599,80.0
289,16.594741285494106,47.80658465163306,55.6676456673536,80.0
290,24.879112198600588,42.63297961883234,46.00829221592529,80.0
291,27.48158417287355,63.9643208917234,30.335738255330142,80.0
292,21.086499582373982,73.75639581333697,60.14432544054364,80.0
293,18.528486017339922,47.48019885139761,59.86512647667125,80.0
294,25.287671432515303,42.5768310743237,37.17394124697073,80.0
295,20.434153473135567,56.468695546508954,57.69105422049824,80.0
296,16.897678681498352,40.84368860738555,48.40220565625083,80.0
297,20.11342043383622,73.92438401613887,55.26859135863483,80.0
298,23.54104522958825,65.06938124927012,27.61701081766276,80.0
299,20.093391847549288,47.48614114887364,37.90748141813902,80.0
300,26.599447812088478,68.92117459495343,46.063727500543514,80.0
301,24.18996008504722,62.28592655869143,49.30036631352942,80.0
302,23.039863850785963,51.606594049285924,74.88369919308062,80.0
303,19.742249309775175,66.71380829678426,55.14090899097779,80.0
304,26.89888602028307,35.03857888291621,48.180125672327705,80.0
305,26.077886997679677,33.62968091677528,55.50524436803665,80.0
306,26.580549841145025,58.23671964586593,69.39365279825518,80.0
307,19.720225418151937,44.330752870892375,59.502796393073126,80.0
308,23.081590178875032,63.97984354752846,46.53105634400715,80.0
309,20.651648162892013,21.622921194226585,44.84643244664175,80.0
310,22.052338627217985,33.48843076318766,47.44444740256907,80.0
311,20.375983004891516,55.573732265986294,44.88740362875745,80.0
312,19.090519283934942,33.34076599045409,24.699294108515556,80.0
313,20.366235289563882,46.36076225117026,42.33957322242636,80.0
314,21.338907952397093,47.129670580690195,50.84922838749665,80.0
315,26.690092047674057,58.52235422385709,45.47524736219135,80.0
316,27.449390003094905,52.98288743631668,50.430991080959764,80.0
317,25.376514390310227,55.221267209417775,53.90685165062072,80.0
318,25.063880185984825,47.93689029966938,49.333363483239786,80.0
319,20.929352651800645,41.23360658351457,51.686061630494656,80.0
320,29.74596966531637,40.2413075496911,46.637492352247214,80.0
321,22.535837445857982,52.63733908014275,65.83776586865312,80.0
322,21.721088025758363,64.98552811633121,40.771764210422305,80.0
323,31.05048376466533,45.00079066194022,37.02388057118675,80.0
324,25.498186054055807,37.597389525817775,39.930008636734684,80.0
325,27.634900999399672,45.05664611429417,23.350244559536918,80.0
326,18.927871724071014,21.575519092422283,52.23036124843329,80.0
327,29.409778348331884,67.94944810056634,61.84862164848256,80.0
328,17.017483345321647,45.018854708502296,59.929990620347624,80.0
329,20.34508662803653,56.61355283485411,48.039512142916564,80.0
330,20.577286248664368,65.08292782539066,64.06213554013829,80.0
331,20.280563503138463,61.722592785008494,67.04597149680062,80.0
332,23.938662595654964,52.23186885392312,57.2133324469949,80.0
333,26.676381970939342,81.71888520605509,42.45021329388375,80.0
334,17.92216514238047,66.88593791944118,37.27726563171238,80.0
335,23.376597461338264,49.56434539543683,45.406279135916414,80.0
336,29.19275409845167,63.73602027196337,46.66461499365201,80.0
337,24.5550106779988,80.38440065802557,53.777643448112535,80.0
338,16.986846718469238,40.51851796080814,39.91404706436282,80.0
339,22.652988033340794,56.18895186583918,48.85676438880846,80.0
340,23.43878991788308,44.049646614110884,64.08719125866293,80.0
341,20.908805001701605,56.257993799535214,58.81744785400448,80.0
342,16.596977840051927,35.213496341917676,60.8132779099519,80.0
343,24.100565948008366,47.95289426381241,51.372446280694604,80.0
344,16.82382684319081,57.28272633197941,53.94165461869135,80.0
345,20.2497460522681,61.981299098795624,55.14644413996263,80.0
346,19.586997804890903,48.879849619878875,56.126281198308135,80.0
347,21.701518329270453,52.909003844358004,67.8394427662043,80.0
348,17.320453571335634,49.134631547715756,42.07890054138814,80.0
349,27.207884654026174,25.712853387630368,50.50326185320309,80.0
350,15.837801461748493,45.66516029812019,64.86179316947623,80.0
351,22.486231703767125,62.65180409851551,40.54033220689799,80.0
352,23.002787940516498,39.311118999284616,62.03952049730075,80.0
353,22.40328566393404,61.720448317731964,44.71682530305294,80.0
354,21.914307218747172,58.16771099649427,31.23943347207568,80.0
355,29.45615795138065,38.59118370640594,44.05911584658239,80.0
356,20.260464082570405,34.90406875634169,35.4460579910062,80.0
357,18.096219510994935,60.04022144955577,28.35612542605112,80.0
358,26.54275867680277,37.63642751844613,42.61925334360966,80.0
359,21.36318976113508,54.91957628391517,62.87906364524109,80.0
360,18.435380344024782,66.35301255721502,23.444778814619724,80.0
361,18.63051912457476,35.471017677298555,51.1810626253889,80.0
362,27.396750462826148,67.21712405117314,63.67844666367327,80.0
363,20.200201463785913,61.694082744170835,71.62131820228733,80.0
364,25.783501745618878,54.80641685747848,47.00334913478673,80.0
365,28.645424883010456,61.81088019950877,38.72778141121798,80.0
366,18.893818112081856,59.83650377215738,48.28111475651487,80.0
367,22.34580400889579,37.50622716818307,46.73662656834139,80.0
368,20.844330162650408,35.24324516378946,61.24810960059886,80.0
369,21.282314740234437,53.61467668566616,63.15849104059656,80.0
370,18.41038480240878,50.386113762685476,39.87443551105113,80.0
371,21.239143867955168,73.38392981310211,67.22245084196746,80.0
372,21.240671302057095,32.10057096396047,67.4207350111493,80.0
373,21.621347423938076,41.42923494955531,43.17852413419378,80.0
374,25.030204295651444,49.89377677139624,59.870158191841305,80.0
375,22.18851672143735,52.17951330592143,72.94047516725563,80.0
376,29.95729381428637,43.48515879976174,31.624986395339807,80.0
377,24.083356505126623,47.25333167900541,47.59149261451631,80.0
378,23.085120254683474,47.58588751658008,57.16582306264819,80.0
379,18.934926531086592,58.55905074455859,62.359133994573526,80.0
380,20.729310094602873,52.78357052091643,17.59546728003514,80.0
381,22.947028824679798,72.80541218237609,39.826668278612594,80.0
382,20.63931393470124,60.03165437096899,44.445371138666815,80.0
383,17.45659971138847,45.628252197173786,37.10153299515077,80.0
384,30.315958483365392,44.49351031067515,40.07947740786756,80.0
385,21.276080096352818,25.400336006074188,45.07426695648427,80.0
386,26.063844617770155,52.729211306524086,27.375666047906755,80.0
387,18.829055043705917,30.195943482134005,38.394323922079344,80.0
388,20.227570045255117,63.567887181479875,36.97684818235936,80.0
389,23.357045275745765,51.72595617758836,79.44652439206226,80.0
390,17.827112932820373,44.92467291038052,32.990151992382096,80.0
391,17.416344625373867,45.62410424071648,42.351391880900046,80.0
392,25.873657783643857,62.457735507190996,55.2051827873304,80.0
393,19.63004118040182,46.12984567935232,38.635950331929955,80.0
394,22.084033408913335,53.80980666242454,64.08556437107613,80.0
395,19.608437156566822,64.55011060237102,31.879931272102336,80.0
396,16.833659531303287,36.67657334169909,46.32554731535946,80.0
397,19.832800825745345,31.944586248808044,22.908045714593293,80.0
398,22.977640611495726,58.88390311639368,55.27996804676907,80.0
399,21.734421959640375,51.80497877833387,32.31797726831079,80.0
