unit_id,DissolvedO2Nutrient,RootZoneTemp
77,43.48512969625019,52.78419347314787
78,51.44338102165176,38.50066394907233
79,30.100183513338955,57.5371516197619
80,55.3878605961343,61.27145417020398
81,51.01599918407384,45.43071899275541
82,72.28512115663442,53.766591551148544
83,55.4474233919781,53.53694800617869
84,54.14335067098769,50.84547431378856
85,60.67604454000441,56.72808460056635
86,32.85244562522959,49.988355145520835
87,52.34048141385087,52.00721448440777
88,33.38382703702974,54.138927436855454
89,46.79961157156056,37.468709952431894
90,59.38829192792486,69.18452047167557
91,35.29685123527057,29.161088429265824
92,61.84091994845079,53.71856065435007
93,59.751565868594945,43.04179265262276
94,55.83877505169831,27.926691337954907
95,33.77991027146636,71.97521709274342
96,43.77121909243765,46.78029585069409
97,53.39814713362562,37.462410138849336
98,61.78051923955976,42.66828254636572
99,39.63944359364111,46.89360107399609
100,53.29785711040121,51.11226542943396
101,67.57150690443038,58.36861894910079
102,17.200733994276103,24.76287706010885
103,36.411088671924176,53.97381479860406
104,65.72280697689115,46.70995707353765
105,48.97895591015716,38.47905264931903
106,64.32431920108796,42.98729522286777
107,73.83016033550456,56.543646617357105
108,49.45331595652793,50.6458661528366
109,65.00821319701411,60.75212209090511
110,36.0843620059683,46.3714919828511
111,54.688952614755465,52.47869829134778
112,65.70763580900655,28.80928318775737
113,49.3065592422206,42.2476504880481
114,40.087119371477534,47.31936508497709
115,35.296920579129726,42.14168234087166
116,66.18484455204982,41.46179461606828
117,32.68935236558559,45.15257871567856
118,68.28905581421033,44.747704550614294
119,51.49715903934444,53.499215289004084
120,50.69610848819518,50.57002083688252
121,56.86330570729568,50.44107963113945
122,56.085454936473546,74.77227788882298
123,66.48001745521674,37.98123979034358
124,34.824601591735735,56.93549841213164
125,41.064536667798215,56.74207713939247
126,45.30463411619866,61.11109481869542
127,52.80553979097857,45.718270085694066
128,27.265810271009173,44.81265239697737
129,69.42934486686141,57.68090865045092
130,61.069779144309905,36.05274816654585
131,49.38225082581736,63.12371983298732
132,57.34951269186379,51.09523877731769
133,45.81796658456672,44.034812774900914
134,38.19121897151129,52.255322168482955
135,70.3775620440977,50.30774423686987
136,35.64647394047574,23.471612963052785
137,47.49021037925805,57.31616035179204
138,44.79661219731116,56.88279601980595
139,52.72802679780207,61.597337645359914
140,35.15434880565284,58.29880763748828
141,59.68047957704814,41.40555795519138
142,58.25839847284105,62.71632346116019
143,68.43197306455636,49.55312319724592
144,62.75376024532996,22.981908885030663
145,48.95242300542186,59.46303943498362
146,60.689198964859635,40.10632624648614
147,29.54894049908438,40.02381671912776
148,27.576803643411886,48.87957883656916
149,38.841397135575306,35.549636599616385
150,52.98430501690194,52.23067651224172
151,45.66608012058238,50.11615039583527
152,55.89255787899583,51.32568457684832
153,47.052018021996155,67.40861276823452
154,53.399194014656445,40.455124151189466
155,50.428473617961025,60.73322197032739
156,66.56231340741574,26.546881594935897
157,44.38371834490495,44.87999907704912
158,52.043443061030395,35.94030970344245
159,38.262428246776416,67.0470324215839
160,49.62798932393732,48.73497072959082
161,55.17191822681931,38.91941920428082
162,33.31866644635928,64.29920778899829
163,50.369089056510376,43.039948492509744
164,52.02117536998391,43.5417397677201
165,54.82203936001232,52.56979075379793
166,34.617710011073555,51.747862265078446
167,51.228702047299805,37.13712551284802
168,56.83582524820701,38.52992853169669
169,42.53082367398186,40.187867995030366
170,61.7272793436849,75.52618109269174
171,56.42054710212913,42.20440595758816
172,67.43207242890419,64.34597793766416
173,43.71381927849212,57.19433056338845
174,49.83665817221211,69.93548821000944
175,45.30290628726832,38.632836734070864
176,49.26938930085374,48.83670710073102
177,45.18422237786875,31.330943607673948
178,53.78713178185439,61.72924177963951
179,61.19429957460173,37.94988524202968
180,35.802601318377214,43.96866881946276
181,55.427377447167224,48.115420901009166
182,51.637371080474644,22.020151968714828
183,32.171750503090045,66.19569022685101
184,42.70825099592642,72.07806382115949
185,75.14172209985603,40.26534413582678
186,50.53832546164476,56.88145039477472
187,61.54092714562738,70.6127582334898
188,59.64302948370091,31.65837705090951
189,69.38195048989867,71.26511412947858
190,55.78120497709067,66.43549829998204
191,40.88436823513496,49.671419133444715
192,50.57490400161889,46.82322232628236
193,59.0115029998398,45.0924868150149
194,66.7865295829513,43.2866026872091
195,50.258131938667326,59.66547418964567
196,47.68926455840431,44.954231193219854
197,41.30545313354397,38.81409623815623
198,35.278621276961246,50.15269064250638
199,53.91266448501633,51.63370380413054
200,68.75848407904577,45.063578420955764
201,56.773119453616445,28.491766618638113
202,46.98526003001434,68.25653945605026
203,42.701067251428874,42.723420194961875
204,53.67842404075901,46.811870890297975
205,61.74227883480967,49.92591432697497
206,48.70160863984688,26.556257513176803
207,38.37445958702346,71.78953579363147
208,56.34050910888107,53.90642659681721
209,64.44539840825308,53.05612061972712
210,51.34384845075268,44.04860750833919
211,37.32075212233137,38.92579028539707
212,52.999437346867374,44.70636360394366
213,59.634963323403966,43.63993504808264
214,54.92372627011996,57.67224232364056
215,50.81672385193675,54.19010562196712
216,38.41568433396731,43.99011454376427
217,51.91363161296466,66.03800150070765
218,59.29919429387748,39.117052286815714
219,29.48334812039857,46.62033082760266
220,60.00836169761326,58.45295616850657
221,52.4614454858935,39.177894422003035
222,51.52157662352246,58.865136447182145
223,51.76480386408283,56.043166711934475
224,51.461118176619145,41.65859117608215
225,62.12841107050177,54.166858487491524
226,59.07041339911184,55.06202165010588
227,56.39630710972537,72.14763089745634
228,16.61840371638368,49.893843275045676
229,72.8829487898532,41.03224106501385
230,30.748057635435153,42.8561961732255
231,32.41338454796815,28.501564437059155
232,45.49559698636484,41.96276487049195
233,55.72263762929081,35.224740860787826
234,26.597796476041935,46.803007276342186
235,64.59158864686054,38.73604435567356
236,60.95829234285102,75.85823424152632
237,37.45080925647176,50.984843955430776
238,61.98059954313533,45.139395388051305
239,36.88434329942817,47.92960104517293
240,53.71572963760317,49.57736729450559
241,55.80273659776065,63.73404337684843
242,56.25992539162638,20.789530451547286
243,52.65522857041778,24.49940793118405
244,62.21710189979965,51.18171549790983
245,45.43510459888089,64.92981938652429
246,61.547111601364804,28.824546905537055
247,51.657581473895526,57.4967341318804
248,40.9704182450349,38.55617919639724
249,59.465486770202524,49.542993033118194
250,31.724104617528326,63.65908619884001
251,56.813243055691075,50.616510089770514
252,43.185922467725476,43.05985478519362
253,40.29309529816874,72.27116068722039
254,65.81209334665402,51.412058315865835
255,50.76073282268398,41.38120402646065
256,58.06412902289293,49.234203245904816
257,64.03081582441133,55.790963003159575
258,46.462169412158026,50.209699875178416
259,37.99158441101671,44.24112314375921
260,56.033063925530655,48.975392207831575
261,28.92653795160858,39.15598664530901
262,50.36763672504037,55.88744780492952
263,58.188341440078275,53.34950642642779
264,64.20848057304119,45.20032755166611
265,55.230001181724155,58.47999011584051
266,42.43148221987702,51.54844550539861
267,77.75716033453875,44.70508614468884
268,70.15411613772622,45.88946591132359
269,28.365348293624923,35.49835632732346
270,31.61607851522252,22.120460753376058
271,36.217187870211916,49.793587965170055
272,53.86171672161479,70.28297523655465
273,41.19537515226068,45.75823519184334
274,68.69295911379132,51.88404345186149
275,57.7046221954814,52.38691426458339
276,50.0649676041546,48.82886408234759
277,65.94523717244509,44.83673361576802
278,31.281654517958803,43.87381657827028
279,57.614546481590686,47.760804947816965
280,56.407295269027934,38.85606424007152
281,52.92948483359878,33.773734594214815
282,73.67706670989273,48.085935431329176
283,49.7785703758835,32.82380856192055
284,54.27590038998817,62.39249240335367
285,43.31098633625719,37.379524310987556
286,34.09327583507175,21.677550231335626
287,62.032049682962835,54.0512831139675
288,29.64630317254958,70.30196920220072
289,63.759960057418546,44.828723937298484
290,56.80122464355405,38.432757793625434
291,47.592439601971165,45.69557128193146
292,43.563820897235686,63.78809281216779
293,53.04075310863588,63.33664013518616
294,49.07294403105435,43.68472008089414
295,77.58892399782538,38.39902703092898
296,37.53713084678616,45.824929617446756
297,45.43893895622212,50.51442468035787
298,49.517729261866094,35.42262365127735
299,35.28498856933892,53.090164958806625
300,40.129747805924374,56.94029278633042
301,60.51586917233753,45.14819374259206
302,34.35468531353253,63.91262145693361
303,35.141372778884886,64.32234458282639
304,49.293694059655905,62.47746634631384
305,45.00919288667598,47.04571800129682
306,53.22954924618989,33.918150824162396
307,47.520882603680015,58.06229303415944
308,49.22435336964375,65.600863416584
309,62.051426584423965,62.191001848159274
310,47.241816121277076,45.24772060834348
311,36.282405512520484,41.447377917218766
312,38.298352520314154,62.953748391517884
313,46.75005978862663,60.44883220603463
314,56.442784844577936,47.773665532489204
315,37.89271217249532,43.202175655580824
316,61.452813345440276,60.35028609161464
317,49.33644650900466,77.87307653598263
318,53.68609537444789,54.765738790240164
319,50.86064658691636,33.48684739060393
320,33.32940522114174,52.616769844093
321,49.939727399225134,50.30585286181817
322,64.20208387537285,32.79768176725466
323,47.79396403867051,43.192715045218385
324,50.06256519815286,59.72615641764123
325,71.73620655907594,56.98435330296026
326,38.482484365360335,31.525474062050982
327,66.7091909872246,55.516640173410934
328,64.37558702917376,38.54050160603527
329,49.67452449981502,29.248015261698306
330,67.21874381487419,65.79370777548395
331,55.78271882036027,45.525068258709744
332,38.742045748526934,56.68895275050589
333,45.929365896486445,53.14299734317703
334,43.89298101697059,47.316104700894755
335,36.61999669538617,30.624516186232857
336,44.73996236090414,56.29585752533177
337,53.675234716985685,57.6457499036736
338,43.086902663340524,44.06117936554915
339,57.561312540283865,34.18904173955596
340,49.176058168613615,28.69232499314188
341,47.491574573650105,44.773376448605624
342,39.28784799203085,50.12307892265309
343,43.22691599001494,28.79176994516267
344,58.481084182169376,47.34317420968115
345,60.59072864429123,47.87574273537075
346,59.17256688256151,42.45722546454298
347,34.875368449290946,44.09435009108032
348,43.591330084291165,45.71043935076345
349,39.46746550044506,45.77615397373405
350,35.21961674866698,44.630806381435626
351,48.04774095019473,55.20114243815022
352,45.4002615834516,71.96219544475467
353,37.24268941825807,46.59751903223743
354,34.8786150683515,43.82525643406289
355,46.92154445857553,73.78802139109249
356,57.77139552760818,56.17094264649415
357,60.62879560750206,60.09218032482232
358,40.84622822534566,46.59877412925259
359,46.12795551719539,33.874753570181014
360,37.039659391600374,60.60686870456464
361,47.40535318484745,39.18681210172467
362,21.40938481578583,49.80672410609285
363,57.57994055114593,65.51911442683185
364,30.145886242968782,47.83804340950107
365,53.16289236930579,54.13590254602135
366,49.72351043120548,64.63423806778508
367,59.36168956609414,57.912944941875324
368,38.357301952473684,47.49557447593645
369,44.49014843802264,55.381569241257935
370,41.18610163606573,61.590595736690126
371,45.90844911447729,61.72907087199792
372,60.101154275454114,35.623163158503424
373,37.73733515611137,40.20022274785373
374,72.78429392788443,67.80842979700803
375,48.756511208864126,44.266064738542845
376,20.85432106862811,46.80005170396417
377,51.9227406692292,51.88967815234446
378,44.41163919156777,51.250839511325054
379,53.05688367816922,41.07134728407292
380,73.83323059045756,59.40386865250559
381,54.449840925012346,42.59271101843776
382,57.863779535303074,40.41816343733423
383,49.6067457243362,37.880727487137094
384,36.825454600284516,50.37471784535141
385,35.13109133263443,52.73181528641355
386,36.52751576210424,70.94790568237913
387,37.01558399505667,59.41760168141573
388,68.90836906665258,41.77597619411117
389,42.146134666566994,51.52948855071243
390,32.40546498434585,36.48714502112938
391,22.40844482549717,39.21826567181222
392,49.427269608759005,44.43858833370574
393,48.275951454201,64.30992854148505
394,49.1103934032571,30.130255874036923
395,62.4476386157573,48.424879988354554
396,43.462155022059115,55.17596869899711
397,60.08620422558956,59.670199162537955
398,46.47639368218932,51.848026218461044
399,51.42958945460017,43.11960398282967
