unit_id,CropYield,DissolvedO2Nutrient
236,20.980854194714542,46.721884021665765
237,12.167538975995695,43.175896438744736
238,25.50016882679645,18.94554514519851
239,17.72404058565199,35.720927057976446
240,16.481036597085026,46.034037750755765
241,21.91749252015814,47.378531958231044
242,21.02118781869559,40.485146134488666
243,17.290911930682963,49.46337513125679
244,10.986899675999844,56.07811707231793
245,20.343044115314836,46.85283125857829
246,17.577888627967276,58.053699310868424
247,11.707260354232742,38.00521916944991
248,21.5280339412871,56.611699391116694
249,26.363429432230575,72.04786574730663
250,24.057905325401272,46.320713825877114
251,20.948087686819772,48.213844203700994
252,17.218800695283676,69.5112222271673
253,26.360363926938636,32.414887010892606
254,25.167577549089202,44.90488619153412
255,19.812987505976782,59.547670414615375
256,19.394329296716936,38.64036322155112
257,23.08505198028506,33.31843769786021
258,16.208571336760755,53.93131554856422
259,18.655995221270164,52.1759223593133
260,19.259645091706883,49.66030720047445
261,18.56527966865535,53.28009293948785
262,18.427419679291976,62.81432068360214
263,17.44619828966792,60.99152013740525
264,17.824529116218418,49.11940547451054
265,17.997462289623897,34.81216993755051
266,15.031643611105562,34.24592155996667
267,19.021362602373763,62.43174343327945
268,22.446345134923256,34.582950601750284
269,20.430284781935562,38.236917221274645
270,24.25908776003349,28.54558594498943
271,21.410664846873374,66.2999256635391
272,21.69201864280893,61.84698149596086
273,21.8437518480578,50.8930347706185
274,25.79535198666965,46.09346154297195
275,22.069026028360376,50.57129544818943
276,11.863303901878613,17.827996544788512
277,19.83061445739771,40.68566302925572
278,17.28919991057064,63.87208616465889
279,22.306700086889325,56.06862918705911
280,20.038581137127636,45.37516577915413
281,14.600244986407368,46.88534681349813
282,21.83585885276557,49.18255116487721
283,25.334677217879587,56.08979886729523
284,22.01970096450418,57.21180941465276
285,22.9666127087296,56.705635195686526
286,21.712772997619076,52.24696853517926
287,15.475987085852925,53.41832470890636
288,24.30306770472337,54.906172196154856
289,14.985890037817134,50.23732277099516
290,21.23187942368533,55.16074181590375
291,16.971849775244625,49.907405474233826
292,19.600630631189674,65.7953869103265
293,19.982048433901774,53.72853891083453
294,21.25535251471272,60.177269103277936
295,21.514170731364672,39.00775400803801
296,16.665189432475593,51.13362933076673
297,19.421297980836986,51.578788611748564
298,17.791561281685695,41.49145229266255
299,22.237155649118293,30.82510961195964
300,16.812690624800318,41.33047288153385
301,16.024750657424875,50.67327469849825
302,17.360953268162753,54.782921837685905
303,27.023491416200912,45.065813728981865
304,13.110267811693245,35.53007755357011
305,13.335785238212246,50.912126499422264
306,24.35959971302119,56.149537630358644
307,21.340337428275703,86.53463076958805
308,12.96186030954716,45.49027033599137
309,19.22290262491997,49.93149371429765
310,21.784202701560968,50.82435688020785
311,15.334038612707918,57.832828232856926
312,23.07823333646018,54.77302954195986
313,20.3922074669533,50.7391507606589
314,18.259159995642527,35.39509326847045
315,15.79828742318247,34.71366146812035
316,23.92187068803838,70.83513384406864
317,27.581330287313023,61.74643487453859
318,24.01533675514234,47.60887315299315
319,18.002781494048676,40.14605517275962
320,24.037642823649197,52.540975349779984
321,19.294079545042756,48.76926258775596
322,22.355049411864986,9.75832144883237
323,15.760758712584837,64.32171925984869
324,23.795908033699348,45.3779461480198
325,18.722656636673225,52.633684803575754
326,19.008234216643974,29.504292819806285
327,19.338200433836583,33.995246084038286
328,15.533866102762424,47.604312627332405
329,15.270545788252274,66.8565062470136
330,19.60239648903937,74.43208599517557
331,23.939769386537606,35.3659893616908
332,24.148833896926963,55.56036854515605
333,12.002480778519685,44.53247155841889
334,25.17998902763987,49.957522201853365
335,21.881536933953935,42.61568487812844
336,21.066951511904453,37.04248098549467
337,18.086316726723553,57.30774707457558
338,16.09989732282783,52.672407740270685
339,18.11068190371967,41.486846125063664
340,22.266827651696598,50.16213101349503
341,17.040670609736186,51.12500782387763
342,18.63106307505014,59.51762745105115
343,23.726107240460873,73.4116069786286
344,14.407698534047814,35.632009091980116
345,13.686425203253616,48.516200189020154
346,23.95782458684291,50.18928055416726
347,19.449888168988412,62.28056501945034
348,10.136572190094547,59.02989396758919
349,18.907347043245576,41.43778111253905
350,18.0711524724601,49.66686068771971
351,22.553793769460647,40.83746785951991
352,15.907617328188406,64.37034337917878
353,23.71790460657739,59.53572883031481
354,12.039654778856697,54.086287077453335
355,21.16125936638612,51.6117269123809
356,23.047022136223983,50.961865525015774
357,20.530817556871188,69.46602215613595
358,18.40045517686272,35.89448966802311
359,17.60632903677751,69.60829460258597
360,16.539430867413362,49.965273390198945
361,16.245047260472848,42.886665253352135
362,22.24900587753364,43.095780165609526
363,23.52065975182363,53.169281284249976
364,18.528792548835714,40.41239329208901
365,17.345316597302897,42.696943700789454
366,12.950021331645564,61.102820568469376
367,12.701069285401793,66.50968275937674
368,17.005190889114612,48.259639921540796
369,18.434552907077084,59.97913218395381
370,20.769989733240035,53.18952280051724
371,26.833547652684715,59.85446537906889
372,15.136302211029594,45.38356645759525
373,21.76387619081382,68.2031114362309
374,21.177501038308204,57.6584000882929
375,25.586741523098297,40.048184810341354
376,16.79218159540257,34.81803208349513
377,17.454776635623183,58.21419744484805
378,20.0605198459212,52.371948132419426
379,20.816977994259457,32.00599378177408
380,14.763566490099732,49.210993713510234
381,19.07288752358094,51.329473275719664
382,21.074024003117273,70.03985442603451
383,19.146980146129202,69.09648897779103
384,22.61878594033686,46.806066173759106
385,18.156339501188114,33.260915112836514
386,14.931078105327414,41.56228647173153
387,23.286053694960266,68.0676198818755
388,19.098270327021385,31.805377607094726
389,19.280101061398604,49.92584803701366
390,19.11135617055412,53.46430691773182
391,21.34525797937603,38.469288121711294
392,25.06166443666229,56.33831420346419
393,20.978722298997404,39.591219097265444
394,27.70010907197033,60.296339837147485
395,23.514211350597858,45.83023495824854
396,24.25339846325354,50.320857617923025
397,20.854611209804137,65.73495088632797
398,19.763217505538535,42.40483954766939
399,17.77427675700517,27.46268109443577
