unit_id,CropYield,PotassiumPPM,do_iron_fertigation
64,19.643459893700275,58.43652116587213,50.0
65,22.65609282553184,48.899611753957835,50.0
66,16.057418283273165,45.58149873459062,50.0
67,20.979054277569443,44.239643595558995,50.0
68,18.80626712743861,37.303459630642536,50.0
69,17.46341485801518,49.16496469562498,50.0
70,25.256592948833312,41.991592750085,50.0
71,19.668596517710473,65.45865778237099,50.0
72,15.242533682371135,45.92902279938757,50.0
73,13.132429675366573,53.933236647270014,50.0
74,26.73441284170292,31.887303475132338,50.0
75,21.153073874711403,37.3331597610716,50.0
76,17.617340336624522,56.24811044580536,50.0
77,13.592013760551607,55.31659453892933,50.0
78,18.48294485636106,44.602532614761536,50.0
79,20.010856031532835,54.251487987892524,50.0
80,17.0938382940942,39.184828907944286,50.0
81,25.922923261054546,44.63231759308298,50.0
82,25.097705057627397,33.85425517133801,50.0
83,20.359409881301456,22.4590326348062,50.0
84,19.230120216261593,47.01686360436139,50.0
85,21.6509152184078,49.944196215147436,50.0
86,17.563610024409062,43.89724472770432,50.0
87,21.97083473833886,56.103278416097005,50.0
88,19.94471731970505,50.221101555543875,50.0
89,16.66772912277046,45.77417746611975,50.0
90,15.884753338843314,65.94614590864468,50.0
91,16.814833432446516,69.00974270073448,50.0
92,21.567916929332814,60.949705176155085,50.0
93,24.54121725778939,41.60389713866859,50.0
94,17.37600378660209,38.0977865071353,50.0
95,17.850209709042982,58.74499337481757,50.0
96,19.356014760442722,55.264771748692766,50.0
97,21.725266797775472,76.712213230009,50.0
98,18.257970666097442,55.36309583410268,50.0
99,16.04090982344626,45.036855976168326,50.0
100,25.545768461111003,75.30053212982847,50.0
101,20.048650294926286,41.98954502926871,50.0
102,19.933754819654762,34.77532045859466,50.0
103,16.366693613905056,39.53766551059215,50.0
104,23.684877553114895,51.194282217813104,50.0
105,14.227090757510439,38.98315465208324,50.0
106,27.311377252974403,28.345608707146862,50.0
107,17.2651457146804,53.79624854841429,50.0
108,19.619915247341453,47.70737654814291,50.0
109,19.42998926881662,48.07018121384851,50.0
110,22.594323909949274,49.4827534726528,50.0
111,18.19616221993717,49.88160098465493,50.0
112,18.284133278707095,25.757231162901622,50.0
113,20.36452214450359,47.92829661229344,50.0
114,17.483107754893812,66.01719878818457,50.0
115,19.60654660623093,75.39080719863014,50.0
116,19.628747485029873,52.163641105160934,50.0
117,15.603849067399164,51.955711388449274,50.0
118,25.032009315913072,28.844778930028706,50.0
119,23.795275551993498,45.34062351715693,50.0
120,24.3424339016031,51.52828002673372,50.0
121,15.2373511400878,43.53419997142642,50.0
122,20.415885194663172,52.91598063246208,50.0
123,18.254454487954636,45.63877622915206,50.0
124,26.476063775125198,39.58793011073247,50.0
125,15.414616323216222,54.83468642904883,50.0
126,15.416447998743209,58.01291507889356,50.0
127,16.92698328793606,51.28014481163406,50.0
128,19.0074500216833,34.1429469357474,50.0
129,20.084822321758168,39.28902416929735,50.0
130,18.354144842767173,83.9256110617242,50.0
131,20.814976368891532,32.88349004808203,50.0
132,17.165903832736145,40.64677150916085,50.0
133,20.932513488664217,47.23238662611633,50.0
134,16.993925509442654,42.8074612315788,50.0
135,18.799791353068542,67.34720421086617,50.0
136,20.974171830868,47.35803711690052,50.0
137,18.533312695940083,62.10388241541204,50.0
138,23.190374504677436,58.20438984676994,50.0
139,21.456735446447617,64.23629714938895,50.0
140,14.813926983372003,50.966787459079,50.0
141,21.774287154495674,58.95562838684417,50.0
142,20.618428671639627,38.04296973708549,50.0
143,21.17787564151586,43.39293839845802,50.0
144,24.797032185916116,28.01881203420964,50.0
145,14.521868677353087,57.99306093234164,50.0
146,17.954159228560506,36.702813074623855,50.0
147,18.758031577413213,55.84697155073172,50.0
148,17.772187658692815,54.036889264000145,50.0
149,19.49717040221324,63.41739876804552,50.0
150,21.291567652578266,64.37025121403174,50.0
151,21.199155940337086,54.02517243451557,50.0
152,22.66558147453999,45.52132736442649,50.0
153,19.36544548641015,59.498416865771354,50.0
154,26.36779139823271,76.52631184691549,50.0
155,18.622924749503976,72.22733730113767,50.0
156,20.730516505897164,64.03316261058377,50.0
157,16.182255964061344,31.85285856154822,50.0
158,20.44251968053736,53.14995504062524,50.0
159,18.681538286468022,54.80988307779765,50.0
160,22.6367593152263,58.14362753864461,50.0
161,21.415810345776837,65.58116821960975,50.0
162,20.89598239000191,50.486020267221924,50.0
163,25.294514859896886,74.96078688477542,50.0
164,18.84724122519169,56.20443112042068,50.0
165,19.284150492155117,84.08501664512661,50.0
166,23.959054732487004,47.87934388125021,50.0
167,20.95306024767588,40.23361873143438,50.0
168,18.744511876779825,38.81115783527863,50.0
169,19.698330432262363,71.57495492794583,50.0
170,16.183015414941167,50.65860995238412,50.0
171,13.545438191534164,35.58470667635852,50.0
172,17.706505691135124,52.42938327727988,50.0
173,16.24280880794788,64.48245036229633,50.0
174,16.5985875541361,59.62536263471053,50.0
175,15.007687669505314,19.4007647325966,50.0
176,24.660280712564028,51.10421457168772,50.0
177,16.912568324207818,56.197436699896954,50.0
178,17.245381121385744,61.891015586260814,50.0
179,27.708283991094703,70.56045316512642,50.0
180,21.985931146827074,43.22915923137717,50.0
181,24.145158425258114,48.54210322692027,50.0
182,23.003897981023304,45.523354824707674,50.0
183,25.462812301067608,29.282216135084685,50.0
184,15.53686980897157,39.38098455225722,50.0
185,16.136523476258997,39.69494316460835,50.0
186,21.263524815447603,56.41857184146554,50.0
187,26.40570037796275,67.05546429590518,50.0
188,20.56118051210874,54.94156764877734,50.0
189,21.653966881121633,38.52744892051082,50.0
190,21.30489426089527,51.14394883301593,50.0
191,21.689923652935313,55.2049014572149,50.0
192,16.86687629449594,46.518192936987155,50.0
193,21.1019190221958,55.49060609912903,50.0
194,17.8537580197191,64.80937935441015,50.0
195,15.491094500440026,33.02296707775197,50.0
196,26.14363852985413,59.019437219249106,50.0
197,21.66954593452154,34.536472752588864,50.0
198,21.452170519225316,51.93393549272481,50.0
199,19.881746139157556,42.98937671694672,50.0
200,18.85551009505412,61.983546600411835,50.0
201,21.315652109485896,62.433233671299135,50.0
202,21.904118441750224,45.60708100516754,50.0
203,20.779711381043533,32.797757988830114,50.0
204,22.3150150930805,41.0936872203207,50.0
205,20.229168062386904,45.23281020118919,50.0
206,18.309928960583587,40.865929411557765,50.0
207,21.61852158418394,29.452098577710476,50.0
208,19.570705850345373,49.804383828904804,50.0
209,19.870451745127504,49.353263625893064,50.0
210,20.669683911501078,50.352956061139,50.0
211,21.493658247564106,60.47339147838847,50.0
212,21.24322091154252,60.1221274495949,50.0
213,15.724637900681714,69.71658691299568,50.0
214,19.827515469040005,29.12142997254292,50.0
215,16.940350377789507,30.989888001960892,50.0
216,21.017605630270424,67.08205679576385,50.0
217,25.838818917632825,45.1166957920688,50.0
218,20.871092768515386,46.466608016552094,50.0
219,19.5335583043997,55.01685214449891,50.0
220,20.821506266611014,67.51320449886714,50.0
221,26.617436675403646,44.171162506052696,50.0
222,15.850574561895739,51.282934636283635,50.0
223,25.52171619361078,49.01090165147151,50.0
224,16.08866992330643,39.19214911677472,50.0
225,22.44038052966598,43.00153755621383,50.0
226,22.96045367433915,62.1941197857786,50.0
227,23.792086015535038,27.03157355796472,50.0
228,14.885687499973825,50.01620991749309,50.0
229,14.110707211657651,57.456995183638256,50.0
230,20.208739495291887,49.468929909838735,50.0
231,19.656052326432548,43.330144276419404,50.0
232,16.960336132243803,50.52356558549057,50.0
233,19.097903152579732,57.055041283892564,50.0
234,19.41656236596714,89.16599891833197,50.0
235,25.16685815505556,33.28026981419522,50.0
236,18.887594110337083,28.164764753692367,50.0
237,17.865994651728695,59.44143300385823,50.0
238,22.15716491882693,52.96217671514228,50.0
239,22.19646839489487,61.51737820235901,50.0
240,19.74544748655513,34.665820123719506,50.0
241,18.688539895133903,48.196510351398594,50.0
242,27.597894447970546,46.20112301838447,50.0
243,16.826207252310507,38.9945813106371,50.0
244,21.674991941668246,52.566845867270104,50.0
245,25.024790296442728,44.039768910467814,50.0
246,17.523320790060644,60.090607101873296,50.0
247,21.33341802662195,55.207324364965125,50.0
248,24.76339561450792,80.9755579352199,50.0
249,22.597018308450505,44.08041807901699,50.0
250,25.052761509061035,52.26510665643813,50.0
251,15.666275778559505,48.26438778309219,50.0
252,27.65755278952796,37.67132806523997,50.0
253,15.860132868293867,58.92148783350281,50.0
254,17.466775630855302,35.3283611796152,50.0
255,19.470383427286585,20.127572189425205,50.0
256,24.0150741361538,47.0157048624222,50.0
257,21.78524634828625,73.24859152980584,50.0
258,22.892525117113497,56.95249693595119,50.0
259,16.508738294997556,53.182797684449454,50.0
260,23.22960589322545,86.9391429651024,50.0
261,16.86580044284745,57.45704731995041,50.0
262,20.92061940785296,57.80846212483194,50.0
263,17.610854952381736,25.572922929283074,50.0
264,20.54031338715782,33.482106175636744,50.0
265,24.032163825059342,23.900021067084495,50.0
266,20.658127517798576,55.96104677775327,50.0
267,22.43104981954269,37.03701643709428,50.0
268,18.05634373253643,39.466072771537185,50.0
269,26.886616936612317,26.4394659050774,50.0
270,23.391337928982185,53.75132792344859,50.0
271,15.178524112931129,38.20337772173062,50.0
272,16.1218245027679,54.585192103833194,50.0
273,20.088336364383782,55.63717638058228,50.0
274,21.470007381711095,29.282443097885977,50.0
275,15.757865046473231,42.51150102409077,50.0
276,17.038939531698148,73.06390010430408,50.0
277,17.11093131804807,64.15465845579328,50.0
278,26.780881614977098,56.049787192990095,50.0
279,18.211581677907255,31.60001006186802,50.0
280,23.547065145014592,51.371250983895635,50.0
281,23.13256533388144,36.17054544400425,50.0
282,21.127626003549768,57.807837997112735,50.0
283,25.047752529280118,39.46674614215123,50.0
284,19.768162014002975,60.11204901015249,50.0
285,14.533000294902585,38.71154389967877,50.0
286,22.99268324155823,44.00238239272978,50.0
287,18.109002622986168,56.27637122963197,50.0
288,18.015083367077956,43.88790530404162,50.0
289,20.595466883878853,47.1749181711515,50.0
290,22.85912714072937,77.55006711450305,50.0
291,19.5420372443959,67.87825752630589,50.0
292,24.508262432640045,53.078744266896244,50.0
293,21.058219193182655,61.91039725674396,50.0
294,18.90332351632395,52.2133269765228,50.0
295,25.275322284721184,37.87429110437361,50.0
296,18.70887398968104,54.33299633561036,50.0
297,20.81740953323947,73.7720307367278,50.0
298,17.246390554858323,78.10199341971433,50.0
299,19.87402556629527,63.72107154743007,50.0
300,20.521112026736397,73.98467282847969,50.0
301,19.946048575059603,34.990075818366066,50.0
302,26.071840249057132,30.758042097049774,50.0
303,19.815894811602494,36.914786376890476,50.0
304,19.243992360020325,68.63090746223877,50.0
305,21.01793967705041,50.0378626594257,50.0
306,15.547120092659679,52.10969081800056,50.0
307,16.029757042250687,55.56828748852145,50.0
308,16.698262080317125,66.25799492391307,50.0
309,20.789059914962472,58.11337128317242,50.0
310,17.88096554936198,34.207068887667695,50.0
311,24.177002973701903,54.13753377355057,50.0
312,21.114862141574296,46.4081612838753,50.0
313,25.74270609886046,50.550886765114036,50.0
314,20.742406816040095,56.38283213506869,50.0
315,25.15434255510739,71.80406600775468,50.0
316,21.327447231310845,49.85267342210217,50.0
317,23.758851446567128,46.930920776922754,50.0
318,20.395780455387857,44.074131139204646,50.0
319,18.031578146090922,45.758883522273216,50.0
320,21.970130813507193,39.55099051389263,50.0
321,20.567122978503615,60.79874502731506,50.0
322,23.215083957123873,36.03474923078234,50.0
323,15.049905435991544,56.08097643946704,50.0
324,20.989331382233328,37.07584422506341,50.0
325,17.659620254862315,39.458409503742935,50.0
326,21.77753591426943,56.311050087020966,50.0
327,21.765582516742633,52.158606195625396,50.0
328,26.098727133171344,64.09907299148591,50.0
329,18.91512815992111,39.909224803244406,50.0
330,21.46416617300237,55.64716500391954,50.0
331,21.815428198815802,40.58137700643105,50.0
332,17.70329230249304,42.97533815712371,50.0
333,23.01178034524491,55.28974970011174,50.0
334,22.820811821290995,49.3414899029032,50.0
335,15.918154671437243,38.52430636522061,50.0
336,21.716614856495315,72.98880940399535,50.0
337,19.151834619073473,59.009435903203865,50.0
338,22.020634078397986,42.07085701607409,50.0
339,16.605533063520383,49.051264713004365,50.0
340,17.03282467042089,57.36447296218438,50.0
341,23.25111817803541,50.722698098543525,50.0
342,23.55864050883253,39.409420080424056,50.0
343,20.629220613739694,60.70013028964111,50.0
344,21.564077173732915,66.02666644080276,50.0
345,22.21587063683932,42.194449340796034,50.0
346,18.133279464638154,64.05489813317797,50.0
347,16.7687003429174,37.32460024177395,50.0
348,17.18301366189501,65.27371457616835,50.0
349,23.079865259499396,52.407501739242434,50.0
350,13.23991562203857,70.88391996382623,50.0
351,24.247821149774285,79.94414833939555,50.0
352,13.003471876576643,63.793620528073774,50.0
353,23.592514445451865,50.304170642502555,50.0
354,20.722354298793416,29.456884999835445,50.0
355,18.137899156508357,61.781021390798095,50.0
356,17.25343505534454,57.347284839088246,50.0
357,21.18827586211965,58.910842321439986,50.0
358,19.139084951408755,49.1193905822194,50.0
359,16.473437656229425,50.88900687400807,50.0
360,18.813298567024688,43.249421205378766,50.0
361,14.665870803115926,53.43838284297692,50.0
362,26.966008442590528,54.133115374373716,50.0
363,21.82386853639062,33.248550775242165,50.0
364,19.57674656398554,46.17234248462131,50.0
365,17.19183420752975,57.62775103670615,50.0
366,16.668869273930476,68.87258619981026,50.0
367,23.54683602012015,67.7862555015732,50.0
368,17.769159771929466,35.76388718907778,50.0
369,23.12495158425838,55.11571436017292,50.0
370,17.584424461733697,39.01784117834764,50.0
371,20.320453693420962,49.782617627484335,50.0
372,23.35665512522534,54.236005134477836,50.0
373,20.289091202146427,50.31059340826176,50.0
374,14.300372745101592,50.658448545711934,50.0
375,17.765861262739296,52.55844125276774,50.0
376,21.736431301543067,31.437963259353328,50.0
377,22.519917630424583,43.48372246922772,50.0
378,13.413058929425667,60.3219573581183,50.0
379,18.186801858250544,34.415001862228586,50.0
380,22.751584334109193,46.677152243387525,50.0
381,16.327712765114317,50.13402169236813,50.0
382,15.369046291341665,49.96374678530652,50.0
383,20.37859891654057,40.579451549698206,50.0
384,20.00264446923757,44.116884099318455,50.0
385,17.04701153654518,35.778168838538775,50.0
386,23.18131755571512,31.66443435085497,50.0
387,25.360425531808055,57.5765588240298,50.0
388,22.63206254481927,57.45005606537663,50.0
389,17.685658911117073,76.91487692289148,50.0
390,18.311063437964883,43.248071256182754,50.0
391,16.532195534282074,50.741288192418054,50.0
392,22.69829452817637,46.94509559244693,50.0
393,26.844902794785252,56.93176501538043,50.0
394,23.435282093242876,36.03480485210838,50.0
395,21.04201023749548,68.53985470024092,50.0
396,16.028963627851606,57.90646912803367,50.0
397,23.20329676024969,62.257119152058614,50.0
398,22.981616221100058,66.28948441133348,50.0
399,15.634410957688583,45.4981824128602,50.0
