unit_id,ReadmissionRate,FollowupDays,BloodPressure
98,32.58048468186746,60.7018171560459,57.38133620796464
99,41.65146879689377,53.24646026770221,55.74480265260885
100,57.82355996295814,46.04902808167012,42.70058964926135
101,55.5737712578412,65.51691856035222,22.112997032353697
102,78.41477489758347,58.863248673461825,50.328074409156535
103,60.03902775156156,65.61981632129367,47.912556360714504
104,36.48716862711569,44.43973512063739,43.84662730073638
105,64.68902105017587,64.60857142185198,54.437174458916004
106,39.00714020017369,63.06471489252638,67.1103964936822
107,31.53315572321826,29.28148728308935,52.26019787007486
108,71.63408325848975,29.88857001265163,60.53879145293778
109,59.78782224774035,64.36878998407921,61.3850730652969
110,43.83566459758476,81.84503843949855,62.18204654981246
111,41.07491895675659,45.75567465145887,38.07499777683811
112,55.85398610392703,50.83074099081992,44.63948933444444
113,38.291227622254574,45.630745190649776,37.31250183055846
114,46.05735867732207,37.78333580928823,53.32988818417365
115,71.94130470583272,75.9131474512796,46.807297693736935
116,44.61467113201023,48.54022674304811,77.56844123369387
117,44.69493369213525,44.19328175718665,66.8728804604761
118,35.164509555428616,22.09231447600137,70.31118176514781
119,27.910222728944365,58.24187038389789,36.309834580765575
120,54.83424733086437,41.877893662940416,61.066617682187236
121,37.46664679081065,49.82866548672652,34.66387883660746
122,46.26740182265367,30.234034438091154,37.21859483620355
123,38.417186392146554,46.222359766088154,27.780939126516916
124,51.13782731151007,54.71247859245711,72.94505892164321
125,36.19636967187981,63.61144392599461,64.28024406074323
126,24.850759705159394,55.510912589392476,74.94506190820532
127,35.88256044853623,54.26357251392847,46.80382770511852
128,37.50045112496885,53.70239365764793,68.42226118082368
129,62.956106237649074,55.81190040360365,55.8700340998581
130,47.650156767392154,40.79844072580317,58.69266851826046
131,78.23697233551229,56.71165271717067,75.99548992088363
132,68.825726376517,49.273216438626235,38.53513782831582
133,80.17633369964283,50.060045755407934,36.81235790058268
134,59.39107864121326,39.53778160367334,57.71558764287502
135,35.9301797879558,29.58533837575019,52.723133852764846
136,38.182396813827054,24.82965682504475,52.592417166254194
137,53.26515131841296,34.97243019263102,72.72232650532058
138,52.409141937566766,47.16786713551759,50.89806610072455
139,37.820409573287854,45.23106823495254,44.21662030613211
140,60.201268216029455,48.7026070014881,62.99658440513313
141,30.77781760258753,62.556071785114284,54.03694448486665
142,72.3825037791371,38.92279479035899,38.531682177286285
143,17.842261523063033,48.34934253392486,47.70646033856071
144,33.904163276409605,45.72813990568182,46.3273111798676
145,58.62132092802069,59.47227587835567,51.61821320136453
146,43.165252482770455,42.875403017873474,53.3746989513338
147,36.711068841015866,65.69781456143939,60.258207435411215
148,46.07264015842811,43.184421182562495,58.729886477243966
149,45.84832675453915,48.22587626277705,32.87843572902954
150,46.40809991770634,50.21493292811664,40.11281208939629
151,64.02560004294168,60.14826510484003,46.05951308301457
152,65.87380688444783,59.90200483643273,35.53236670267654
153,35.937281848235386,31.844291375121944,30.0544475949663
154,49.3304871560018,51.49427771918169,72.5948277440916
155,42.725164787891465,58.20638997410724,35.18977443478741
156,73.13549595905876,62.67925730685131,45.27703527493099
157,62.481145666606196,47.207209048959996,63.67809940910963
158,35.99515802757887,49.14524472053335,43.103139999975944
159,93.04259518205228,56.37705138701943,44.261850383424374
160,37.8865842298918,38.3329120562754,48.50733556824527
161,36.44616763281896,42.99947970092221,60.370599753948916
162,34.10877017759222,73.68954247067082,41.69703792397976
163,36.16736579507559,49.44201504724939,53.99166022451743
164,75.33578279948132,58.74820450222023,61.16475873449507
165,31.885452315462675,55.830917195108874,41.43645682835423
166,36.41899446146208,48.376240793190206,58.48770987737322
167,40.98615164636967,50.67472889101404,70.37185201787355
168,32.21964910353468,12.763223716052586,65.62132099015595
169,52.20068734910667,28.582077961838735,64.06801912506394
170,33.36314764698699,65.224684266583,26.84748171986581
171,40.32158812447278,64.97176247711353,55.38197294653381
172,60.14416775283628,39.06080916183194,33.51117663503506
173,43.33168358844451,42.10766529414319,38.699317766359044
174,57.84603185201549,49.41497520293277,46.51737454938018
175,87.81629482727764,64.40882118542449,63.256577547832606
176,44.94667669884748,66.06392661806483,56.68814923447359
177,23.300674709088195,48.302790400833494,56.08061084350701
178,37.20426481701396,56.40473329620185,56.128682544632795
179,29.200795284929704,57.25761412391658,55.053127828513226
180,85.809261153529,42.90058474516159,21.25685588826559
181,43.52841816617217,29.45696186700235,46.98846833168744
182,53.1305470408636,31.54109175623604,42.70917192815391
183,40.21974407381831,40.852419677745715,54.37019602910419
184,56.22911927979428,60.91340694976565,29.819020918969894
185,58.878859170549,53.57200430618932,38.68301593836635
186,71.53346460817801,52.51483966892904,69.44922846016802
187,45.64176147940163,61.23931493114205,38.81403522652291
188,40.13682348639439,57.44835755426726,53.938927210527496
189,64.93674609521385,52.84874586615287,45.271771701845026
190,57.46245368707771,40.681484216230956,58.04370050560273
191,42.6805664362105,38.17103293776425,27.885832237046202
192,66.99501505090905,39.759038597475616,56.669918779298385
193,33.87625000682188,61.71464470565534,35.554017783990346
194,34.08313424358196,25.65957417780401,66.74518551337525
195,56.82286162775859,43.91730613128437,57.770315574014255
196,47.6232719369692,50.7991952662841,65.12340390991409
197,37.47448736219296,52.25652190420301,31.346793296689
198,40.16970713887408,45.71012257978215,61.79454062400235
199,63.27172183698169,43.385862463845505,49.565997232366385
200,16.891399983742104,32.08509757566723,59.079512743577794
201,69.23943974295524,50.542417737404044,68.25515685584301
202,73.52416308837826,52.71604019768981,49.59338692549612
203,61.61696925233786,18.865294695275047,61.5564332478696
204,62.823644260560336,56.27615665788323,29.30219709603352
205,41.54066656119401,79.59040848711349,48.090903848252445
206,36.79438075710519,36.8716710540101,51.51761707647543
207,71.66240920522796,48.61937742183626,44.10368860989933
208,31.27113975822659,58.73349235316237,72.39561405193464
209,37.73192691092465,35.97419165976697,58.380585851837196
210,25.90080611537426,31.2409657828259,45.20518201831722
211,50.5144645727113,35.999559802759464,50.71812541726883
212,65.71894129573653,42.928401242396156,67.90132271413566
213,50.74833858193712,40.48363005939528,59.64728786097749
214,25.65786192467166,51.97823337139495,37.65581040925794
215,31.841294881286846,48.92502743672891,47.38114180530904
216,60.66664999228767,50.36520786907726,47.509037441779256
217,28.496039857665092,45.04009326735414,49.953069031699826
218,28.33643438640236,53.68721550806275,37.251304192074066
219,26.344433383452422,56.936958287491635,68.41939674555837
220,38.84637832436506,48.755617756608046,76.27469514730312
221,38.778420589837815,71.22242446850791,31.08050845550695
222,73.68051882949288,34.506340505401404,41.6758331410003
223,56.40576183212092,46.28382654955773,77.28886769744092
224,52.121160914085124,51.9609102164334,55.8589281962405
225,54.98492669244724,47.82780603771414,67.16777811911038
226,46.76472386691894,54.86915440072192,41.02000629806198
227,35.17426495304884,52.77586488536624,54.66626218306901
228,44.85828538541559,37.141336107946735,33.70224414694988
229,49.65209216298015,41.638917063569146,77.43321251496326
230,36.74081472938762,56.98013274343895,55.52785014214124
231,61.662805215001406,60.32993657557964,50.02826683860034
232,95.48726123600215,47.71164640403762,37.243236426025696
233,48.96951955927159,67.33802604226585,72.84209773293635
234,42.736739126088615,35.03047041071749,37.06066422781001
235,49.9927055895976,31.68348220027135,45.18639677902384
236,61.19494171445573,40.216202312364885,53.416055863508035
237,37.69734675731458,42.39221762905173,39.138768697157325
238,39.331698625406595,46.86051850103402,30.827067436181526
239,29.53391945354189,56.046901619006434,36.131022132749656
240,63.94506657034048,33.480406547539765,52.60071161977679
241,83.50468364144896,42.162926781838124,52.56380720168268
242,32.39706581258311,53.565845613852304,32.358556174907775
243,62.980879142939585,62.68760720142781,79.09382325519732
244,30.470443772768157,33.813422820625625,33.508876520413786
245,82.79718290904319,45.07760136474038,55.28803304401123
246,54.16104362107108,40.1450360958209,35.123017089429624
247,25.32288941862413,42.13728586920043,45.6982146597484
248,68.40983396531387,54.92351397807491,51.851890191757384
249,50.92740339644697,62.66275862962604,44.003971390106166
250,71.6985514550528,38.81341568360521,43.29955732003814
251,22.372824361389622,67.74008344178287,34.10535122836238
252,65.15369483514937,49.48098153834942,62.436440021822115
253,77.1882482078115,46.18689470320746,52.01251614189491
254,50.54515280935959,50.285062641721844,82.14716220618888
255,45.43233170251215,52.5733521804144,59.78178466097854
256,47.04927203171606,52.4840479734959,61.444773034230934
257,43.06224271862397,61.61415968924573,71.71444304284636
258,18.1060984641395,51.20442188098181,41.330837593123505
259,76.5855450579163,51.3629197966912,56.562227262731035
260,29.023998434547995,61.42723921846955,29.333368370668374
261,50.27863424779742,55.861611628992726,82.53621843526905
262,34.21389295402346,54.59492207721065,57.76848630808084
263,57.986145201792326,45.55122675374888,41.431591655992506
264,63.60187129371715,46.12087230625369,44.59016253334713
265,60.89232816144131,25.30603112578997,46.708380257059275
266,84.82930296816436,54.86005741664876,70.82695934890383
267,61.67522000797095,43.19306226700042,75.35004473926567
268,55.07679021586542,41.42475127828163,77.03049351395103
269,32.13512526567116,50.967727584046635,64.27731805928737
270,51.76205707459312,23.36311664245479,36.54308444929498
271,55.38548820979758,49.742281645390776,60.83627331179054
272,79.98264175881171,41.337628492390515,62.11208183017859
273,88.20026145415424,43.723667443489035,56.90091237364416
274,53.2279787009735,46.350699696180925,40.41352678819355
275,26.955500197663856,42.8821509524264,37.24366028707349
276,47.824386974002934,58.88510108791916,55.5389019391492
277,45.359167129972704,41.42590748470266,50.12483655122808
278,48.80725080956509,29.83726662233002,76.65065957033546
279,26.41469027817831,60.07001392879469,42.16994726148518
280,56.632152013657,42.802916675363925,51.32114274364113
281,36.3901934894389,46.61342626103234,27.478113862100216
282,71.78092030222169,50.1504200784641,52.5911672787638
283,67.00993835905179,22.08920364206525,57.953857393566565
284,46.34680154186448,49.839927144584536,28.05416593542532
285,66.6619553694075,45.696414161791786,46.74106176320229
286,70.79908611465956,58.645430146022846,46.92537844001823
287,31.93974450174352,43.825101508792784,53.88020551799336
288,72.84954061529758,25.31474158941252,35.44018006632755
289,55.58913351359641,58.50317628178679,50.72626151838692
290,68.63654708140925,54.94561572303974,30.705235272575152
291,61.389574348796955,53.33320138722299,53.502456190655536
292,60.49050388177956,59.47730757841552,60.8651904067698
293,48.482083097242715,28.985126467531273,52.74637733439101
294,34.78688365869272,69.55503474889751,50.40957524574092
295,44.147185960827144,26.472994116323573,68.99592413701546
296,52.9801162441323,53.372427146298605,41.47820328313907
297,55.189283549832304,53.03233982647594,41.58541639451963
298,54.50109024755564,55.09328796820341,58.68950620874575
299,103.16820893121152,41.59605735209123,50.525059040233934
300,54.975194007768145,51.406544766234404,50.83057924501057
301,20.352301633293283,48.14927595012325,70.16209548172147
302,59.84617048656374,45.628425236789276,58.282454654974586
303,39.17899054000644,81.78823884753606,41.02722974116579
304,59.84459162961394,37.790845771020464,26.25534103947501
305,35.01639838267432,53.91566536995685,43.603799007197225
306,46.1139724316666,69.95012148588589,44.52085147605556
307,65.04980504380421,34.696980381979955,50.74712844256586
308,61.30921282605483,61.52849563025238,67.79967008836196
309,50.13616492381414,52.80627624953952,48.41451783932606
310,36.880966324937916,40.309840321544165,38.42988514724598
311,33.44462332207973,60.157642098306845,53.01773109381502
312,54.60055132798107,60.786886558103994,48.83826403522379
313,65.76440072847902,50.477459109819684,23.919426188542907
314,76.2222887381215,59.80643549245792,50.70558385406184
315,37.22524495530513,62.87957838970844,50.90884506265058
316,59.5432705710118,67.44777061909136,46.964983736496684
317,47.6370718338663,32.108970965750665,35.65089512894918
318,31.153223155030727,45.35667463640531,39.72564785691982
319,69.78910083498403,76.79021898281134,47.32098288785849
320,76.82406737645756,64.2470013187737,39.39571126404098
321,42.377615924596974,45.552108929019546,52.214907851173315
322,33.48932926953334,33.19751348239069,41.16004463642546
323,52.418880258702444,46.92006073540282,54.51488178081619
324,30.028287368034107,48.477966945286326,53.84172943757257
325,54.3052547092162,65.88002635356818,60.40512546466426
326,41.833105559430265,55.346705140560196,58.138487342481405
327,63.18588226159592,27.772823945015645,49.62186609389495
328,38.096132133965746,76.46227660949732,48.46329005497089
329,54.06428529623721,72.99229341020025,42.61244629853756
330,46.288508621505095,52.26984322723644,52.479358788173826
331,50.81214882287164,43.05961816335178,73.30422758737663
332,57.77373012606294,22.925903150133273,47.93855303131136
333,54.41207637727666,45.139233243413166,49.697368361694245
334,51.5627381525776,46.10570646613571,49.290694024127106
335,61.486684949503456,67.35405613135181,59.3203669366177
336,58.44253548658324,58.76498509787053,38.206362939151376
337,35.723020747797534,49.72720960767896,49.374294792457306
338,36.58928351307779,49.472859775577824,46.62994778296674
339,39.63157239369249,60.501909537985895,53.31433192433606
340,50.05788645865734,52.44033123933896,55.66822173510957
341,59.45678811927475,61.16470925650308,49.17897816747313
342,55.44223305008164,64.52717646216236,45.07027247828624
343,55.180748129446904,45.162025547031085,74.28489179371053
344,41.11696969015809,46.743127839665604,57.98888593949896
345,75.75113009404106,54.937163200460674,38.029242523135075
346,56.776345150376756,49.94780673445749,35.88558108731169
347,36.35450037663131,39.76628776641751,62.21129450091282
348,45.68617549140342,55.32959324071316,42.79478817820151
349,16.135724622786125,65.45150641578053,57.223343330230534
350,76.00353018389472,53.890716421760075,54.47554315278059
351,28.85552001562616,50.60532084552929,37.899616747254576
352,46.781855023280265,40.347553490456576,65.54530207853213
353,86.5905683210097,39.659561211675424,55.50312755473078
354,56.51925419175105,53.54680966899947,66.42298200500184
355,60.989569781184755,61.340883359532725,39.75203300261066
356,43.159394558005125,75.7962989420142,42.056105154986916
357,84.52602494665695,69.70251528544473,56.95094185207934
358,47.878166211484356,38.348774305990446,46.54142251917665
359,63.79146386320894,41.96529755428812,68.34871769982237
360,29.15497468616948,48.57020882475892,47.52169465847495
361,34.93166019629774,48.690974523836225,45.03057013926449
362,61.74988116319324,25.80713332729941,58.23353965048254
363,45.3731430426719,49.626968063590446,55.43544697436755
364,37.92406281548241,48.40020345869354,46.536034983583576
365,44.471365856277195,61.54874013017955,43.466987606127425
366,37.87131612796975,75.31096870267014,47.02617224726963
367,37.861799040812315,54.51467279306984,47.60407614587204
368,62.86994848054101,31.48449035697049,50.27293087909601
369,54.2391708040932,48.999992227104634,53.29752839842398
370,51.22980679928815,48.97195136269755,65.04283079462077
371,60.18045522795383,54.92465712272149,48.22123795324556
372,44.80505309970665,47.50371342113775,27.907930251881798
373,85.25831387435369,47.577919306134305,50.01816202332443
374,57.640069356103176,65.8481865724647,55.36085878841723
375,42.688981236776115,48.1586187130726,46.53802328918502
376,39.5979538592764,55.55845840167418,49.28071915509407
377,40.85366722462779,43.11447564439292,65.16164606004406
378,52.640445330251026,68.47840287852064,50.083415771396524
379,53.94656654763125,55.52867799849496,41.45339472253979
380,35.04878928361733,48.080736689034346,41.42764329384444
381,53.354489893565294,56.4041199924276,49.028884762072195
382,37.81136588345097,65.13202258119695,52.50884554680429
383,60.17476898330307,53.86384796756497,34.126618754809584
384,25.132148924996475,60.8625803082026,72.6803400350467
385,87.46012993336406,46.55638540518543,35.01224999578889
386,59.3726341337255,63.50704771241534,71.41894539013589
387,46.9252944950898,64.72253918543575,34.81306436119218
388,59.855015583757414,57.25042025515517,46.23730042358813
389,79.30866936519968,57.42179065241421,58.97870539143446
390,32.40286798224757,53.12038739255597,47.434447650903614
391,80.87749227844874,24.265823634952504,46.90948734050596
392,62.961485129422556,49.806284006480595,61.648052389624326
393,62.70785958776229,56.9999805710876,38.70776436396345
394,50.97181238342456,55.448989506152564,48.52068818631843
395,46.18026545120478,57.482783617859496,72.7245782383083
396,31.454195471091747,33.329452945243446,56.34992485965186
397,61.76805763446768,25.325271290977422,22.144530136004335
398,59.73759483367254,39.01894229137456,68.49382228187575
399,55.495034156721225,54.617898770218545,57.062100002114214
