unit_id,HarvestBiomass,TankTurbidity,NitriteLevel,do_set_UVSterilizer
82,19.847256396333677,72.52160095375667,64.607657088783,50.0
83,28.55230756251489,71.02638714936954,53.461511868381606,50.0
84,25.92270091822618,64.81481229923217,53.48286995620818,50.0
85,30.121150923359497,81.00883645851982,45.0129698756398,50.0
86,28.888433738850857,84.01210972178913,55.46140896192388,50.0
87,22.69975264153612,81.02446750564351,61.623786559720465,50.0
88,29.995547606016274,98.30501177557238,29.55425667102228,50.0
89,21.148105065094924,56.665901079528865,51.28094700093468,50.0
90,19.882964517982476,77.48658623502246,73.26455410384366,50.0
91,26.21776445206389,92.02439532519632,59.46349225941844,50.0
92,15.708883899129246,78.21759904036061,52.52281841371325,50.0
93,18.576577185276065,68.62802608261279,49.62532329123941,50.0
94,26.992863889922422,59.01239860053447,46.917498654757004,50.0
95,29.354744991671897,88.4407454489096,82.95637220312761,50.0
96,25.20810236633045,84.36291174396166,10.354315217171434,50.0
97,26.259647761727617,88.53224575561272,45.781983539774345,50.0
98,25.647135285808396,80.8761628776008,51.938825332729614,50.0
99,26.881583146212186,79.93366826853921,58.301141203217156,50.0
100,31.24310777265191,78.61190592589617,53.57705235834033,50.0
101,25.4030196693542,65.64126585003655,48.89982337412861,50.0
102,30.56674236711315,76.08041384244986,55.93927938985854,50.0
103,26.162320599774052,78.44798782750286,46.95438164952895,50.0
104,27.262533313378157,74.84149290841366,46.56670057616843,50.0
105,25.378941166677798,91.31816789030498,54.91490654523346,50.0
106,23.233978527266167,61.15732115500521,55.41328070645926,50.0
107,26.700315245416668,72.9062378892386,41.416431561027835,50.0
108,32.18801328633223,93.8309105825413,59.19991726449292,50.0
109,23.601576835840476,60.163868827013275,40.92558119422972,50.0
110,26.06643078676473,72.67338881773026,60.765137429833004,50.0
111,25.419237338190978,89.49893877907111,40.87351668067397,50.0
112,22.315419457310302,62.013736274515736,52.92810222195608,50.0
113,27.970106782621542,69.16240491622253,52.38022346407634,50.0
114,28.820900289166133,81.13497990154922,59.09550899931128,50.0
115,27.39631939415294,73.69512014834241,64.77268233459564,50.0
116,31.307866123843247,101.13428555175645,47.22416937774336,50.0
117,27.32239837235465,81.82885606898445,49.83406205256869,50.0
118,29.63774972085197,79.37662933360123,43.23686895808568,50.0
119,23.203648561162716,75.88782866718512,54.09597402638337,50.0
120,25.430075898984242,75.59676977884826,41.33185954112832,50.0
121,26.143296835129508,69.54214239974212,38.1660043576735,50.0
122,23.02802865726351,63.603487009243096,46.73158446626219,50.0
123,28.179732130783613,65.40885035574046,41.62217000188879,50.0
124,21.360805531463235,70.84251026741246,57.79737614547051,50.0
125,29.366765199839506,86.660669082641,58.73738478213035,50.0
126,24.75229133543737,88.48635363081533,60.49867789163992,50.0
127,22.59341864135841,88.7038350024922,57.37320424147317,50.0
128,26.979132481394185,67.87397867428547,58.518509903262924,50.0
129,28.239406812589607,81.33325079791183,59.021335889875935,50.0
130,28.01639005301928,84.243130175128,26.787287496708334,50.0
131,22.647932519996772,70.65814092247864,45.56509763417487,50.0
132,20.562949813797363,50.1223204588467,78.71097052935067,50.0
133,28.968303108666717,69.46979259990182,70.35270526058133,50.0
134,28.892740363502327,83.4614567286883,68.2205554452145,50.0
135,20.010882474446976,58.579168095146585,38.0950674359064,50.0
136,28.835803537275282,77.8136486202531,43.56027937793231,50.0
137,21.201671356384118,73.56648515416184,55.62676464322165,50.0
138,26.047634122858543,82.26104585326436,61.034279737364386,50.0
139,25.98024904054071,73.57714781777211,46.06942730541798,50.0
140,30.24102889303002,87.01227172465968,62.80490457566795,50.0
141,28.273249609103715,83.58655532576275,49.12878878309516,50.0
142,30.05342566413795,74.8613471376429,55.218972352950566,50.0
143,31.489357224213414,92.66037616539597,52.97865548063703,50.0
144,24.667825888307654,70.11007407694154,64.12212537119846,50.0
145,24.605997920798256,53.76394822862868,75.43885809053671,50.0
146,30.79910575331932,88.87080819221293,51.85523444673573,50.0
147,23.97431815328341,62.41100484955852,49.05285889023754,50.0
148,26.136625446575003,68.64256450339566,61.14503705445884,50.0
149,25.877645461756288,57.230907634911,43.32178043814115,50.0
150,29.906177782074234,93.89096946733136,43.99536779711984,50.0
151,28.328523932918856,86.84223427248348,56.990024786221454,50.0
152,31.352042221561014,68.38633253965918,67.70271297161175,50.0
153,28.55116771730892,78.43670891632483,36.89714324709877,50.0
154,25.554670250329394,78.22764430385992,56.91666581397781,50.0
155,24.0454909501013,76.00910318076322,67.12434828956661,50.0
156,28.76870315051352,73.55322816148369,34.641438564353756,50.0
157,18.308285285960743,69.40663547538021,41.70727996353956,50.0
158,22.068162801017632,62.365277160685494,56.514047964006295,50.0
159,23.867714099677997,84.734504561984,49.60956351426295,50.0
160,23.583253811809648,84.40698050506779,19.966601490986598,50.0
161,22.305403363712298,87.06002585309056,59.20652022922762,50.0
162,30.190671300079128,87.83514354155194,54.027379240173694,50.0
163,25.18655313359666,66.73222882414005,67.44138354931047,50.0
164,26.577973638505394,62.14540358782822,35.06421738516205,50.0
165,24.05938964875824,76.05436820976821,27.95791392441978,50.0
166,27.431768922248665,76.99967827821091,48.058152315599514,50.0
167,25.16352798469623,68.17753007574754,54.5495155302682,50.0
168,31.93195860223029,83.4343071485827,27.353933218374898,50.0
169,27.72423046960263,78.39542212632894,39.58067579999303,50.0
170,33.22470940467873,78.98885758624266,52.59843533968973,50.0
171,20.36424084578223,49.52095122513728,70.5999021200367,50.0
172,32.06528328807333,85.89657618550852,37.877776887021476,50.0
173,29.043196006856796,65.16227667507529,60.19553976207574,50.0
174,28.112707853308677,80.03563597005589,43.831778720028026,50.0
175,26.90762915775737,83.08074567693548,60.71464374667117,50.0
176,26.030843396059915,84.04088489281911,41.626491420343754,50.0
177,21.982134701029086,84.96872023030198,37.12231830913452,50.0
178,29.018177903783002,82.20011482934817,41.993148464975405,50.0
179,23.603076285413888,70.68763936102492,59.9441820755938,50.0
180,21.150092819975846,56.47247583655097,38.32752257986581,50.0
181,21.415398287263894,80.13264183361284,52.984355033004874,50.0
182,30.065785847961653,80.49631162082771,50.53663086918362,50.0
183,25.44695965162954,67.71016665525248,55.91162248084695,50.0
184,18.700959182960872,66.5883966041502,51.5700782083433,50.0
185,26.109603643452232,81.12824296954277,43.78468069022663,50.0
186,29.359071866791,80.1040744426763,34.9825832381768,50.0
187,20.515788122464173,74.35742522030742,50.81321949764527,50.0
188,26.197347644341885,77.88956120909292,60.387278066933256,50.0
189,37.8762139442902,96.98130833483259,58.82630432338768,50.0
190,24.28929838542311,65.35401507666926,57.20605161025467,50.0
191,25.48958152558179,81.45505272927139,46.244482485156,50.0
192,27.796564350878228,87.80997770641956,40.61190222355746,50.0
193,25.51553979996362,73.47024279157331,69.08279138202681,50.0
194,27.558892283845925,72.18581428756606,53.52572646925039,50.0
195,27.278984774184984,89.6920239763447,56.807967620414026,50.0
196,29.02594276503546,92.46230376670054,61.47743131741748,50.0
197,30.461749094648205,69.46115767536773,41.22652134310619,50.0
198,27.31139472740828,74.82353233007841,50.44951342363481,50.0
199,25.316911803007542,64.18623042572753,34.08450790128187,50.0
200,23.728378968728542,73.33605436630096,41.804018802901766,50.0
201,29.692638150760704,71.28764137818794,45.45295482108248,50.0
202,19.8950093067469,77.84027952028175,52.96782779385077,50.0
203,21.854348563434,72.129265081257,60.40301988984815,50.0
204,25.785259945410136,65.18735896882286,46.37878323747397,50.0
205,20.335553190671078,81.22147055655749,73.8025709295709,50.0
206,31.264353355110543,81.32376623325825,51.00314704283757,50.0
207,26.04944891088788,74.91829088692305,51.49356272355783,50.0
208,29.817531784732267,76.12911981133382,34.1034256655684,50.0
209,25.914359225796375,62.43615785145219,51.07802823369698,50.0
210,26.745454009082625,70.08885997132192,68.112949254057,50.0
211,21.716034547784034,67.96856180060745,39.52691554801326,50.0
212,27.860129969769726,70.04319934239523,40.12841784698118,50.0
213,22.15491587383246,60.86641994771286,44.00030426758811,50.0
214,25.84626980571886,68.69610194919252,25.643042122210723,50.0
215,22.298817000392894,70.26147147050128,31.902823604620895,50.0
216,24.54913410480544,68.63801953494045,25.3759967311453,50.0
217,22.704227112408784,57.081671444391496,53.637957442525405,50.0
218,22.95590395151984,87.46182481729444,35.78872743929554,50.0
219,22.775312275217146,75.75045219558596,55.08297190457142,50.0
220,23.03490833235127,69.19633764855409,38.469406621327614,50.0
221,27.570356596377476,104.49909405262943,55.64929917391926,50.0
222,24.02802890513163,81.18130967015811,55.45510020136342,50.0
223,23.997881616433894,92.53820106647308,70.57320225255495,50.0
224,24.45581187220338,90.4351918514258,30.032451293303986,50.0
225,24.40490959129644,75.80158318623559,48.60825406352127,50.0
226,26.75611701796759,92.2269732909742,43.38137850772771,50.0
227,24.16332967180221,74.78806332516332,26.972299023372088,50.0
228,28.637537872564394,59.67305964554774,64.23519479458041,50.0
229,24.725257705767035,84.6358859450634,68.41340130505884,50.0
230,29.106906248721515,67.5476164183298,39.036341320119575,50.0
231,24.196250276797322,62.62819979096949,52.24776083976272,50.0
232,22.443026933888486,78.74764581960271,56.57551257338007,50.0
233,23.60090156576226,66.3753533069551,63.27697493074878,50.0
234,24.81987952568114,69.47223890440075,43.217015568827016,50.0
235,23.68338329631655,66.287444604314,47.17569046340713,50.0
236,29.741031897906268,98.24658530693937,39.07069807722284,50.0
237,30.31588396409129,97.53899615240246,59.14288148915171,50.0
238,21.84199428668871,66.15666429488732,31.961163923631155,50.0
239,27.263064231562105,86.05148466718114,62.22734803805877,50.0
240,20.264255531246995,53.582052556015626,53.45851101545478,50.0
241,29.467709418044517,73.04879266388768,34.02172176817734,50.0
242,25.171855450728,79.87033960112797,32.65282354002705,50.0
243,18.999185295983082,57.56115226389463,50.24647529229141,50.0
244,22.982129666098437,70.41021888513393,46.564538912495124,50.0
245,30.059597176079706,75.65403167027371,57.73355125544602,50.0
246,20.478496992193804,68.6936920697497,51.651142235611076,50.0
247,25.45711466031721,85.41415167673543,72.14791563186859,50.0
248,23.785311462915644,66.41474114185395,56.30426216630774,50.0
249,20.07517681904632,78.5657231763468,55.614149324095564,50.0
250,26.955688976273834,73.09176090152357,57.602616973283126,50.0
251,22.087087515681805,68.20167192741602,40.68649388524218,50.0
252,23.094226724671884,75.78142297613267,50.00667869692834,50.0
253,29.50052494598339,89.84077314551912,14.01936665076209,50.0
254,24.046096887890783,89.88757151080492,43.43030639003523,50.0
255,26.82316119988941,82.25479145947273,76.63753015964683,50.0
256,25.007727036964095,68.09431410615004,59.69772246987177,50.0
257,22.38440988970526,64.98029577567154,41.00215262291103,50.0
258,21.682596839657904,74.65845863258434,46.20443340108738,50.0
259,29.666242581629135,70.2065713241847,48.420645668967595,50.0
260,24.797429342714857,82.24031936904902,49.05651493305101,50.0
261,28.31829124133959,70.63245643824666,43.01651805766647,50.0
262,27.23373704092036,87.66042265898612,55.289527934307735,50.0
263,28.469629011760905,93.78652682188249,52.53260294247564,50.0
264,27.83325859847036,65.01795240882453,71.40798023984843,50.0
265,29.66527723059676,84.71213356455343,64.22581155086274,50.0
266,27.146500056866174,76.95830194314992,58.03966739366768,50.0
267,25.7963242329157,69.71251393293483,47.75088958937565,50.0
268,31.807305350940265,94.62311294531116,45.31640183316853,50.0
269,26.850473769325596,73.6411004468409,44.707446722952234,50.0
270,21.745504670316592,84.91055643156864,48.54729947744418,50.0
271,21.258562439221524,78.42810752048297,49.60727335841032,50.0
272,28.621089517979197,78.97139844029601,64.22240516312989,50.0
273,28.8269868116118,78.90270578761219,56.46840020429185,50.0
274,21.208548336830788,60.527164419201995,57.11653153631777,50.0
275,26.225405353990315,60.95326421147644,62.21042951450428,50.0
276,26.740851116141936,86.55453304739835,56.47040850910555,50.0
277,25.84524853765684,76.5171378155127,30.212041757212916,50.0
278,18.617005792247976,46.328713037992415,48.461664127740946,50.0
279,21.356227307480495,90.03033984079607,40.08511421094265,50.0
280,38.093900269989945,96.13318592507662,64.81247542850807,50.0
281,31.680967371961113,79.4910892289915,38.30820968576491,50.0
282,25.526167596260013,75.71072334358202,19.499264862831673,50.0
283,23.214653085543247,68.14980200439547,42.52760053489155,50.0
284,26.150406972170988,84.37154821864866,51.20288680776589,50.0
285,22.869681902634643,87.89975518665396,53.79136869088877,50.0
286,22.30780890455388,81.09835321009379,47.88728550556739,50.0
287,24.958337871307965,89.36848914561419,59.29925099702359,50.0
288,26.083600657690273,88.05889022152337,59.69839019133671,50.0
289,27.635004719785787,71.75197526718624,49.97854913407197,50.0
290,28.394280756740923,92.59424504306811,65.26253296875076,50.0
291,25.451678406431505,81.62789464776509,73.2613328823069,50.0
292,28.309768187946176,61.670567036891555,75.69259615182634,50.0
293,20.870344906843144,62.31275111253484,52.66465525066333,50.0
294,30.506518490359912,79.53166202114969,47.37238928524837,50.0
295,26.974837865659715,87.83106708361201,39.72897349434405,50.0
296,17.440340272445503,59.47043650817421,39.93107495807441,50.0
297,24.29677625613931,88.8455131483394,66.67726245904117,50.0
298,28.096366796291196,94.57799104019428,47.81107883275452,50.0
299,23.927848968199818,73.48874326876422,46.24462193897291,50.0
300,26.835151374064296,74.83284827017697,48.606643510470725,50.0
301,30.205591200323834,86.56075703478156,49.154452820328856,50.0
302,25.541190801135304,61.88114738156645,57.82581100620532,50.0
303,31.177146305401855,78.38918811012644,42.79360889086657,50.0
304,26.84088483494606,81.25509505460167,59.54547504156848,50.0
305,21.949332434469078,73.64883695692717,40.75919687166795,50.0
306,21.980037689670393,82.8238974825148,58.68423197979714,50.0
307,31.923340309230046,63.17577681394562,29.697359707537544,50.0
308,20.2740460646854,71.33499960431269,36.35116630737998,50.0
309,26.918104380565644,75.6206875469246,42.47638776084338,50.0
310,21.79775532918982,68.12913669516881,41.64989965930651,50.0
311,24.818165178912963,61.72679179774017,57.55554662845752,50.0
312,27.399047850375307,59.37288374046313,57.13841999677354,50.0
313,27.366421061137295,69.30612843035576,47.00959670822949,50.0
314,24.119889283465348,79.20955220475402,53.161990687371805,50.0
315,23.93747857874653,69.35498169193772,46.99995155822108,50.0
316,22.658002017047124,54.544445683807794,57.94336330699432,50.0
317,24.66237720577859,84.28108959085361,41.65294897226391,50.0
318,28.268513397068304,58.52104642517148,47.76491166201002,50.0
319,24.041607309327876,53.80842527915725,39.84504936685788,50.0
320,27.444564373171595,66.5652937789425,46.11828777967142,50.0
321,24.14473905797765,68.22781168628406,50.267922389904115,50.0
322,21.608908992101,71.66657020701143,47.65774754865756,50.0
323,19.21110610085986,67.98360894041294,50.280586136722256,50.0
324,25.99328166898759,88.61459613306423,39.2875288085146,50.0
325,27.26929682238165,70.55280032677365,58.83080481233627,50.0
326,26.348708529681463,92.20177019520636,35.83467702126379,50.0
327,26.82656470876464,63.5171337003,42.5705918981732,50.0
328,24.12000864596003,81.92483159073274,29.552029026599772,50.0
329,26.935051471933736,71.4272568048641,66.89458300485462,50.0
330,28.178510255114176,83.75923100885652,51.654557346010584,50.0
331,30.347425146235043,71.91524634953339,69.51047914726529,50.0
332,25.88920327562156,74.34216222568607,33.871249321724285,50.0
333,23.07031263373067,87.05250208522419,38.42879197465495,50.0
334,25.046966811430664,65.35803527134986,54.40887132743348,50.0
335,31.123072756805023,82.76206687741463,55.544106373008326,50.0
336,25.164078940366107,73.65439893176674,33.83531206569458,50.0
337,26.12053104751639,68.49161232043545,59.5250065222756,50.0
338,25.89942974792149,74.56515817563141,45.038520176177364,50.0
339,23.88405551776631,54.30655039665893,37.93853408530894,50.0
340,25.53473549489582,73.52824670297683,29.205981682851448,50.0
341,31.10360558142815,80.56494816071694,30.82791362104668,50.0
342,31.15215183844306,79.15994815852545,47.4263089830989,50.0
343,30.80915988890793,84.50824256980799,69.53691287729532,50.0
344,26.229236714233448,67.96433061838377,57.571583789781194,50.0
345,25.66446036944472,88.67610545308911,52.94823454362541,50.0
346,30.74565753587106,92.16305669434554,74.03265755658589,50.0
347,31.028951952693607,71.64690476259202,51.79268774093103,50.0
348,24.936884413112605,62.22232328987359,29.185593450752368,50.0
349,25.595922161207486,78.44889616923098,61.85878646403515,50.0
350,27.887813870144985,58.343023711763564,48.17443665959762,50.0
351,27.731599540137186,67.90575740346021,28.742120245355245,50.0
352,21.71350336846448,68.85835870834276,61.86028745817524,50.0
353,29.079764472573682,79.60424802610376,42.667959132115385,50.0
354,25.14300966065787,81.60444133435827,33.768809197699355,50.0
355,29.565285564562608,72.42113212625136,57.18060928705476,50.0
356,25.332119028469215,62.53771609161369,39.84005704281703,50.0
357,26.183680399198494,68.95675504452679,54.11439413759657,50.0
358,20.501849291006984,74.20951485701482,57.844751375026824,50.0
359,29.886409030405964,93.14725546605642,36.5671198892322,50.0
360,31.01400518438159,84.0576656071096,51.72262485168766,50.0
361,29.954927903520055,77.23800500270912,67.52387843359573,50.0
362,25.738065657828475,72.2644362826801,67.05093881427783,50.0
363,26.300423193871847,84.51058107661079,38.66791371535031,50.0
364,27.425846099752267,88.74634017947616,53.07847183323604,50.0
365,24.06113941737553,88.88035364415012,45.59649822736973,50.0
366,27.336118565801033,57.47228496021281,74.95252897748294,50.0
367,21.826179682974953,66.82246191057436,35.34530189149785,50.0
368,24.290542840728765,79.96359055220184,26.68683774220529,50.0
369,30.573139444526383,81.11522559813712,29.997158525782652,50.0
370,25.913299232600615,100.33479176884332,59.631045960977595,50.0
371,20.671861099337,60.823656440619054,45.52877833977166,50.0
372,32.03655948979354,93.84407886907061,44.33297322495833,50.0
373,19.370429576456065,67.68487285789807,46.177567408153806,50.0
374,29.958096970334825,70.87252978343473,46.98221729637675,50.0
375,21.330117893260834,74.02938852452834,67.04853047381648,50.0
376,31.87468479164506,74.06297825590289,49.7556781499413,50.0
377,29.698617874576488,77.46336349729457,37.42698320821292,50.0
378,25.880567493075816,84.27946018606482,40.68801397069034,50.0
379,21.58156108945744,78.58430560137751,59.09417560939154,50.0
380,27.414210825227915,83.35041649583133,43.62036024057728,50.0
381,26.42755334774634,63.40550107356198,36.42994030545274,50.0
382,28.104682264304586,61.171622898009865,42.67056746062035,50.0
383,25.85104760577688,82.07412936136527,35.4305294899253,50.0
384,30.94266457611458,86.2534364596462,74.3784297061068,50.0
385,28.864404823004303,71.16039576318798,23.151128692671964,50.0
386,27.795081431316163,81.56048444353877,39.88248658484325,50.0
387,19.448290565320377,84.19756760247522,44.82511187726646,50.0
388,29.613196216818107,73.5824664396305,39.27414152201557,50.0
389,26.74101507198623,73.38953401757283,53.23290321937929,50.0
390,27.471759910125186,87.27063096177692,51.26076731815995,50.0
391,28.665780210523977,93.56293604949705,46.31561187650873,50.0
392,25.011301160570554,82.25001936698324,53.020441807301644,50.0
393,31.849750063472214,87.32224381810451,24.876619395562056,50.0
394,22.702890257133102,67.6921408246689,58.31383086939322,50.0
395,26.483461225013205,78.5790485406173,75.31594891619298,50.0
396,18.597126273223157,45.11711364447241,40.21393858262474,50.0
397,26.40210546931727,84.80875793451612,54.48583970221797,50.0
398,33.20360588606397,72.94045876814427,42.79335970309756,50.0
399,14.827316005619522,39.74930396494733,58.00435813028433,50.0
