unit_id,FlowThroughRate,TankTurbidity,NitriteLevel,HarvestBiomass
36,61.61066003219886,86.02651718973901,76.0316238270258,31.49256364625026
37,50.70398962905011,79.13075915663352,42.88928374012594,25.84670234333275
38,64.08597227536896,54.08267512283494,54.07097407579156,18.285409381685504
39,40.70040229235959,69.04095498304338,57.34990560340793,29.816820283034232
40,67.54431864691892,68.5375162831769,33.32656880196061,27.599395753331788
41,45.8919527647372,77.61905140104025,39.49158018336846,19.909831187866253
42,56.99818187108402,83.04727038941498,45.35771496802308,26.54629924892967
43,57.343604939369726,74.11538621204387,54.515049010425535,26.083570418935448
44,44.39921276413031,75.43897407421402,55.12112111056974,26.385047696473453
45,32.02664240403735,65.91008792435035,45.87379587037466,27.488994346708907
46,60.96606709529863,91.40575573874484,42.97912299715337,30.297324680598603
47,43.01058445417837,79.55741067759236,51.208990871696074,25.571296934127886
48,39.89676713769866,81.88400741990613,31.88412586316374,28.14668354346553
49,42.18510449522711,76.8088712285214,42.80245215227175,20.422555526613863
50,60.84480187720745,67.18775244351545,48.283652834093765,30.63048982461052
51,34.93655700531437,91.92132431712552,55.581835519364404,26.08834442351624
52,33.98290582547089,79.75725053343221,57.638424719818794,26.201042299213135
53,63.12580082908961,83.10080508952059,69.5505213219017,25.88421093407369
54,29.071622554551897,59.942448917980734,39.939033216173485,23.940869643039992
55,35.04553492462752,68.78153247712554,69.07671537054152,24.61398777291193
56,46.73921190925999,75.91542202817355,53.86078209848727,23.267633802609684
57,42.65803204818034,71.47447110292663,41.08011588851511,27.504232868289154
58,64.08144024267305,71.52548951772818,45.061119830446955,24.11379332281728
59,59.4896932406767,75.10626875078486,37.63640516348056,26.803664570073163
60,30.663607490189246,73.45024042847058,58.92456602727871,26.746038495765355
61,41.10260004941787,75.28198605965791,69.03728211182327,21.96096890406317
62,55.22300045464262,82.0590426176131,63.84344844502792,26.36616041540976
63,47.57220180071305,74.85994923188365,64.92371366050284,22.50772038906801
64,48.60128213260872,78.0412367672388,56.39688254305937,30.248676511447385
65,63.56861863775436,68.39973867654233,42.858325635901174,25.48457849616333
66,54.118198709429734,79.02014603962694,46.441054357493094,19.213288627097104
67,54.4522609532665,65.52360192826663,54.37595586631701,28.400327377448665
68,51.5984070179649,58.2557730376362,51.555388790525484,20.613561156551192
69,65.81149381662283,82.87175447343074,48.85863043096037,28.619760240829695
70,66.36799258795418,74.1262557402589,63.13512854218789,24.90576887456849
71,51.816047810473236,73.17557790632752,27.426425822866175,26.811729950586685
72,30.932212162059507,52.977449500916606,60.18131236810085,27.12299643652325
73,59.27739457013539,89.79974575802309,43.435360147855256,21.943418435054145
74,44.20782205991509,79.20138160186258,48.75156962110678,21.44135892365158
75,31.1216051062383,59.36557771559465,50.29342587520196,26.03037633801826
76,19.482617762204193,93.213392230376,51.42182671184701,25.665927900266855
77,62.332026182898396,92.70936339426417,34.98311627676922,31.714441401026015
78,49.15450076997956,75.17123836210513,67.65780406259915,26.132071658787133
79,40.082959642662104,88.53757422251597,28.58628130700932,25.53202252413548
80,65.95287529063434,73.26148278324418,72.21961247301118,28.599923972796468
81,38.8886192698937,71.41487514551076,51.800901611358526,23.331492907731832
82,52.356728847463465,71.41841724613445,45.969317156502676,22.410517034854994
83,62.86713658468009,63.846604964930805,55.749551387887415,24.977851369261554
84,48.620657230944225,73.97483596700516,58.89942984382823,24.850168182932553
85,55.605827325490196,66.86536043292814,52.117178281764026,23.247629679568398
86,75.01126995051449,80.54185573800991,44.39583281597932,25.28063048965363
87,57.366726770321876,57.42200319719128,60.06214723040502,21.492561392939137
88,57.86897601164228,72.6011377539705,61.52868182560536,28.06023206574702
89,61.728636839966626,63.89797474370069,53.924874141870944,25.7046823574855
90,56.738832480274816,73.28133748595187,18.788433739283963,23.114630835081275
91,56.30506985292411,69.43134777292371,49.919171119817165,22.694396057469135
92,64.1164857345521,77.65043166772679,45.47972605128047,23.879124550633318
93,54.86910590873562,78.492733171387,34.11744397306477,31.893672460183957
94,60.3864792512513,72.25525072303662,42.1901756504676,22.289549180091264
95,48.44905709769891,88.91752535779801,65.89220609299998,23.364203017150086
96,52.46341025658996,88.01442453660422,50.58670970766681,27.863987743314873
97,31.078095482669834,81.60247393026307,68.26183562713986,24.473141890620944
98,62.67412737754277,84.81727117785535,47.169577261097274,28.12388406622585
99,43.0875206359378,87.84595264286224,71.25836080146706,23.3069934106207
100,57.88761939493322,88.06709510319534,58.827917325372226,26.990002951808794
101,45.238423778864544,54.96549544326663,80.17510005350906,19.25716042638436
102,37.354370967827144,58.39619212053662,53.06740341746864,19.885292368254206
103,51.97708175038524,70.65421288093943,36.180432549679246,24.17350040860954
104,56.04633879755258,74.36424077258069,56.89986001589212,20.626196740057686
105,50.55853465074859,67.1349326339436,79.44774955223652,20.18497904153294
106,53.82623631724696,71.46448154937218,36.84877218358872,25.310026726997634
107,59.34138792251687,71.1702191516859,62.87212144298513,20.945632204339432
108,57.43902185702538,63.16498432505758,59.03441226558373,29.76038012334878
109,61.091121452886036,70.01959426990881,74.03471075249061,21.91943729331229
110,71.17709789009469,82.50040628738792,39.56692794801156,26.40699808611984
111,67.50932898839206,83.12552425602578,47.24542224054323,27.207681763019952
112,41.600259817253125,58.77677695331776,52.66351782093425,23.484137555944557
113,69.1618290118902,84.87608765910817,56.97193110744532,28.49620082023965
114,43.24796589946794,75.89194334814468,54.324128274618566,30.15095011771206
115,55.60169979492531,80.52045416741035,47.90709166473349,29.058444835590937
116,53.73023768395134,80.10054000663473,41.15061937924388,25.579764441968425
117,48.02702571892674,87.5633437954599,70.22200756775818,27.914525784914368
118,46.70221322769884,60.80860645037551,63.52706225987026,21.36937714442964
119,66.9665612961784,67.53495026681297,60.650559456217536,28.902531837116925
120,55.00452565373778,66.61413382383992,45.23009450048897,23.394030881139933
121,32.06089213688675,59.936964379071874,18.147014257678617,23.82305150109177
122,45.14778371437343,109.01023067931908,42.18504564434279,29.457473848912976
123,59.10741593766084,76.30424730246037,49.24559102404042,27.43313240013675
124,61.917193959613144,66.85421436830963,33.205488737929535,28.00543637572061
125,55.802668311150455,105.44563279550384,23.835333754218517,33.01460280537626
126,60.108941260171804,63.80307065509881,54.52285903151946,19.03022608864164
127,40.934619478699105,76.83762684185956,34.61348110729312,23.21864430428434
128,66.47904177312631,65.05801516673353,65.3268589947555,21.954647793116308
129,14.52263785481765,63.23652605347231,31.56394755938339,20.26957891112538
130,55.10458062425829,84.12892520139833,63.527134276386796,29.99147942380061
131,49.37489992797317,82.1762231098393,58.84735352805298,25.862178737944056
132,63.34064278241362,76.82548653492174,43.33059466135614,26.12057137385417
133,26.259457975685763,89.34215608545087,34.253607373840396,24.567699522675333
134,36.31937762593711,80.57893441023329,33.525691213358925,27.88974073419732
135,53.817662766784785,91.36360699131437,67.303558073909,26.777591001999085
136,66.88933434287026,78.97155871918126,35.89870918853666,28.80561875891774
137,63.179669334622034,75.38704767312286,53.14461414148024,25.252483013921022
138,37.53050331779992,69.690647671194,37.82643220402261,27.48415075698455
139,32.28512039404913,67.40300785378996,76.22759295165345,24.06036382918335
140,54.33783028568291,74.77088780608166,59.67058250467782,23.40099290522579
141,53.03421649263035,78.76180194950163,70.28038782824184,22.791062686244935
142,54.29988167953218,56.90838800960191,53.84049400645443,24.550910611198315
143,41.42263136917555,76.65437451174115,34.14049491490109,22.940133438050935
144,43.57272509364844,67.82198789204858,37.03082647921722,20.076405752969958
145,67.40355463789581,72.08834930991034,63.901675289120895,25.437618538486184
146,32.8626432339082,70.52645096933432,66.66261770587805,23.635394768284485
147,60.51764542628713,102.26866444021739,46.81717483273015,29.102823941705484
148,61.65932412550667,77.04190516740434,37.22079671499855,27.849314335657056
149,51.13703182447682,71.44712438375177,70.66820893129938,23.1274893588543
150,44.455001401929444,75.95795849864382,30.494786399367285,32.23484718627079
151,57.880359035671255,91.89824288362651,33.94543271800486,25.73746062075617
152,38.762001243090786,78.20964733940332,30.258787640363785,28.74856869655126
153,33.8821434190769,78.29238354368103,53.44586890327967,29.292178083664588
154,66.2345662464609,61.95478673412058,55.763704144863425,27.332441274058695
155,58.11955621732159,64.2514500756174,46.69321601431366,27.35888487828247
156,27.585541488996075,91.55335755206616,57.50049441925655,35.049181331521304
157,44.6710492421529,87.29892202934452,67.1125247593091,25.461345710863803
158,63.932814280668545,68.7419925127139,62.31884221975374,26.26592674418694
159,67.96612860090477,71.23609488893855,36.53538127764976,29.049052104550846
160,55.26005700219588,71.62273930478742,68.31861829383713,24.754940171194725
161,25.78663197508691,86.89446583127038,43.53612359130135,22.2219285196575
162,48.76437411412544,84.0675123085357,31.467153241928486,26.711108480884594
163,42.39411689799926,72.11909154628205,48.47664200814841,24.78536053253636
164,48.02894276025128,82.38511400867797,45.163435807617674,28.790706326123544
165,38.25697479259038,69.08731842206898,69.42605266612416,22.19302629592474
166,40.113503393485665,57.45123219907178,39.69908955616032,23.33059233072354
167,26.005809113343197,74.97997019906504,63.86476532560524,29.946167019487252
168,38.70698996480464,58.61176188837716,46.940016077763076,26.510843481721217
169,33.879631060971974,86.69828545149402,29.37940682458499,25.950335111054933
170,54.30353224150789,94.86353711634312,70.28176917000307,26.21137217126363
171,48.17817969622877,81.95847056850609,46.28927104809992,27.260340403858553
172,71.47990179164069,88.45679726698748,49.77542735987827,32.3511720861325
173,69.7491761100097,76.01823669230718,50.880554515667036,24.776163690179693
174,50.31491084826473,72.5160823609689,45.26992195981875,27.591133960433183
175,60.74403311072633,53.444005209328,26.68517762517204,30.69035295669728
176,55.90186975416394,82.07785554883408,51.10370928476602,30.26030993399661
177,53.14676545782642,91.95575384166753,48.634940185322165,28.358087850933284
178,43.02254558237631,64.13221140206535,45.5915648718901,28.32799743554734
179,43.09256689446061,79.81711551492539,23.978082944207085,30.507815601291142
180,40.35882807591417,55.277509833796884,42.527881602273595,21.84761888380453
181,43.10247914457888,68.44602946202012,53.09225048426171,20.78688051915775
182,41.107557138425335,64.97830095206014,57.312143871516724,19.110863103655124
183,61.14046793125031,77.67016564132571,55.33893663429533,26.59022470203062
184,46.134345734463466,69.09866442337285,30.264927950746177,20.121254142299563
185,41.15673420807447,56.52047284349394,54.88247381081323,25.896550823550665
186,46.68809381523344,67.83878886429446,51.852140563291954,26.892891472221898
187,52.675614534913855,87.91228988227381,73.41490916429682,30.332980566768253
188,50.9145939348352,63.344453541398366,74.54471071389858,19.02047501912841
189,56.45528250561099,74.90564879496605,41.060715178143845,18.466559820103328
190,59.93593317254269,97.67325476548733,39.519829264044155,30.42353941252486
191,68.87864878922896,76.7945282658089,46.315422936553944,19.175172094265783
192,17.868994177471407,86.6619918900995,45.55214025819881,24.879376099131466
193,51.20368789080423,63.68052227940181,50.46857064319294,25.098040647865304
194,39.76413572681619,86.85325935068988,47.00409220150465,25.6807243727547
195,31.341600757773396,65.02879365445722,64.68567815796578,23.322230792320852
196,42.7427234951207,87.06765059274824,55.682931293722135,27.76510786033157
197,67.19603696013384,71.7080773461893,63.15129129885966,24.23530368155421
198,49.3555763797726,52.27520664400379,59.21309126010037,20.769024499776144
199,39.63794554769658,79.3901690099891,26.512723844064865,23.73338481980092
200,52.186112724706284,91.04014391429361,46.44253383053138,22.24624251280165
201,60.4825618763501,63.768007816337516,44.71463371739675,19.36191810997556
202,42.16920230671732,66.59955629876798,62.17983328272053,20.614162951337267
203,61.56782877632986,72.67240555194705,41.700119633910234,26.886747812447997
204,54.988718879550554,48.85636569913785,49.145715020577555,23.937449362238272
205,61.319802418974945,79.0198671580227,42.575803383555034,26.060498701151523
206,50.869281974054374,72.36506550786008,71.15890398168438,23.02906405809926
207,84.04904194571492,54.22570307301104,48.57414831882824,23.673968462266316
208,26.167215568309214,65.39127218056112,38.102403552063706,22.260983556584147
209,36.2967182425637,77.85858410353222,56.308291548731916,25.6920791906382
210,43.36220020534712,71.46442327542155,47.78056458153966,26.95012241072087
211,27.06212771099203,98.90851901648239,56.30142181548552,29.75791406791505
212,55.893079695459626,74.08039417484578,70.95624131430097,22.2581865707177
213,46.66963512542251,58.82058436662956,58.28311500746891,21.039376691942017
214,54.41803825920775,67.1570979107125,52.86606500934543,25.812484757371628
215,58.321929049669485,88.31123396682923,66.21949954661913,26.741244443185856
216,52.78749916010069,71.71556475876095,45.874686302683386,21.41326124702129
217,45.30635798309098,88.26014089244308,66.97833513824105,29.30905397416919
218,54.279781387234024,76.68176373327404,62.31684439006587,29.741825486614918
219,57.28113942049375,64.6292181135296,48.12123886602188,27.249333853459945
220,59.682802965744486,51.739329296108366,78.39416115402003,24.794218602387684
221,33.98191608093978,84.14054679903084,34.912664648054786,26.716572978854614
222,41.35537092745866,68.32320080550167,44.13402732865481,23.907293377111557
223,64.5103109141958,93.48106441689046,65.08700740061559,22.61127587537981
224,51.71633475715193,65.18737723643952,26.89975708324787,25.715800473633248
225,54.185674701351765,59.635470173453996,30.717335255543887,23.242104826929662
226,47.03623500372465,83.6757329162371,65.88313973982349,22.980785948881433
227,66.04213942528276,53.58735214090164,68.2200878160542,23.180687309072407
228,68.71025702856467,100.23235294872919,43.16053683614486,25.546851336837396
229,49.14037889206973,57.14340875444475,59.387311095573054,21.827901503972605
230,27.149128395042336,106.71560936375474,32.548474831011745,27.16544721938131
231,51.04488927535265,68.67099257928889,71.69319578565508,29.126099811154404
232,55.41113081700088,94.42866493337434,33.578687780084294,24.386976420883425
233,40.44891931771322,83.02490080514256,58.64113879192315,22.178282048287432
234,54.92931798823591,67.31899241639721,55.91238123540532,18.61177371058801
235,42.88939849751888,99.1263157616792,63.73232518580073,28.997552151642147
236,50.01317028930262,69.62759749229282,56.17276760227107,21.49107330600542
237,42.75883227315915,65.64698596306422,61.280659952171995,25.340904710335593
238,55.00514223955756,64.56012747145652,77.0861844532028,25.149996769758484
239,54.07420626521706,98.41963976539954,50.77699217022654,32.09916311034867
240,46.87334297881313,85.86793566110791,59.59745956325927,30.200218240562233
241,78.7334795189001,62.62995275573416,37.68908209341009,22.71811911365349
242,37.9919668709448,68.57483685174759,44.57959228979282,26.36076681313611
243,31.62644129401812,66.0148997248902,37.70136649751474,24.38321585675761
244,53.15077325380533,65.02364782821398,45.71626599137188,21.78101983842251
245,48.97822212137854,63.58405498595419,44.14639976074172,20.177165263603733
246,70.9811638918756,90.73988940214633,61.22549056107028,31.127066946843485
247,64.41287225610448,86.61344318974963,64.3295734270533,25.8999584373256
248,43.55425963894108,81.42204354361336,39.98525878509722,31.13229614500428
249,43.88673704455592,84.34468571629073,39.60399785500771,29.56115407697033
250,75.14416771368792,57.73826491848567,47.43171371674269,23.943005034345745
251,34.8802774980226,101.93850764569777,45.734461038826176,28.71503425778671
252,48.49333491737551,67.10709796941572,48.5709835636094,25.636679633486512
253,77.73720708464927,95.53701476397462,51.58875244372559,27.569591115518406
254,54.5703718460992,97.04056190964954,36.97808069483213,24.45726275255809
255,56.21321082322072,75.51883690630305,39.79948675077302,27.1675546432858
256,30.68801919675162,85.33747865707552,56.49802832115336,25.90673196657416
257,45.968956049897606,76.70994384829001,52.739440455956,24.904410074122207
258,62.23075848696705,98.4613882415805,53.97722956073554,27.6103624717655
259,45.376849880905446,75.6388133498036,64.93065222175443,26.06708236674442
260,67.32186021225365,95.01795506484535,48.6513548932728,28.453814611483082
261,42.21066449442334,79.37800881659786,47.11458743761375,24.902522638510376
262,68.808834320078,79.97670488315542,35.813425345772174,26.6729318453966
263,38.720715182503305,88.81235446233616,42.31437841372474,27.907322130169327
264,57.97395474944472,91.10939603842341,51.98983244612893,29.45588022952642
265,61.60286320751179,68.22443400695445,73.46041784391174,26.737611630969752
266,50.933358233011255,60.56203199453772,45.804874868052906,23.110050208153492
267,48.527466467705224,57.0469818154279,46.04119290107973,24.23561986035455
268,64.95369727434174,71.91028180176848,42.63578593521491,27.45193566486233
269,48.71985226849486,99.9842951897251,48.6032761705125,31.04973205047793
270,61.173671789939334,64.99321780445221,48.91147945304366,19.759857413952396
271,61.28816644643158,63.008175428569224,42.36524328444401,24.49286178747331
272,32.58984626367065,82.45137823630364,32.55407763163414,25.68019031626757
273,49.677845513982966,85.89024298123738,29.376145181463556,25.077855677230687
274,56.98299501640444,64.66413825092623,48.208627819532616,21.012783080047356
275,69.57087458350533,77.09471703334115,41.629470381135874,26.66553516187008
276,64.39868502687152,81.07551494664176,43.19494583471915,25.95651927892525
277,34.07798809907244,79.93966458038301,56.259665627037506,26.53665316480999
278,43.05315431398588,70.11816699359427,36.628502243471495,27.089434680954934
279,36.1199327079737,84.05969272025399,49.34766162901582,25.216978697786665
280,67.62034615532886,81.81099494904961,52.571823553858174,23.55432766768314
281,64.02232613185345,82.34578969550041,62.47093223583126,24.6995803028737
282,49.399600574927724,65.81146104486963,55.41755667233559,26.35696454642803
283,66.02596339655577,61.89249992704597,42.32165135425365,20.700541778069024
284,58.526908570267345,63.91095344361612,44.03251596068807,22.431020926060707
285,60.23672358589467,66.45749772857293,48.30081073645162,22.467826753878402
286,47.22943657491975,79.63199418906808,25.79396045710666,25.306403679846714
287,69.92366931156636,73.53057394015076,63.31123233818684,27.534626215367208
288,42.48916071274541,59.64324919168538,37.50379948580918,22.06906517124174
289,55.13091593765902,68.23886086538279,20.13994423953774,19.290565736353464
290,50.328593952559764,88.9887277636243,49.80438031082093,25.146000146632446
291,33.27551031466601,82.79039001488006,36.05780740825273,25.949540795204005
292,40.53192345482479,76.84566625747995,45.965457705883836,25.886562083960452
293,28.9304211351082,75.99857981514381,56.79179287658137,25.299999163473963
294,41.17167457945808,43.03327340035967,47.43421443753093,22.347572154371058
295,54.90345580244662,62.80977281676923,35.89800965027774,26.594350243151247
296,22.117291383718662,65.31239512597247,54.39921675028071,26.7883568142675
297,50.78782858545788,101.72475811236643,77.65142766936863,30.280611624901027
298,46.76048549721422,74.4370762732204,43.38207165850003,26.37879197831214
299,51.27229203519439,71.8405617009149,58.64997212663096,22.49684299750922
300,43.81734295019091,82.52640464541263,55.658902644437354,29.41956912934043
301,35.169659817045655,62.67789033459603,46.68890825223996,23.974055322259378
302,25.461611231564316,64.73146508341776,58.58098946243241,29.83924146721886
303,69.921567177414,71.88018458087762,55.654169592740246,27.065077291173125
304,61.078187015824625,68.20813078517794,52.5465372448926,24.217873536976775
305,52.49099948495078,72.14605848632988,58.953609809243794,29.019426665284925
306,73.31515352249106,74.34498752375643,70.19337724699689,25.670757351510733
307,46.52768877389372,89.37238953963794,64.88541182869284,30.351349182240323
308,57.01044033095424,64.89565138882969,49.4095268062424,24.246503444148143
309,51.697200246287515,74.90973528712095,47.36103450055021,27.546485503536303
310,53.31087014051841,83.35288912206904,43.937942243536746,30.606917259470208
311,31.29020645274516,61.206439360857296,66.61356361064425,23.9492413731678
312,60.42026891967519,103.31878093559222,52.27750809709082,31.529070348345183
313,49.35334196264152,56.782792423374765,28.71259698474913,18.74134076099066
314,55.50664830069565,64.52742619182268,46.168516609850116,25.914706130354112
315,67.52221751169562,92.6897162781561,56.69391285711826,24.371775652709857
316,69.51348908462326,78.5848847306775,58.49149804764546,25.021668430422842
317,42.311310686263376,62.07653121751357,28.991077344653544,17.066651077453493
318,49.873363254003614,65.40344853398418,59.26868118727038,26.560776545440994
319,43.762976906497855,63.55982193448383,54.96774338757075,24.506946897190733
320,39.290183063707325,83.31805166299404,50.976335011250725,28.128876563798887
321,33.12659292257272,92.14586590889836,64.14109494220175,22.646717347570195
322,60.34753771316697,73.25767685512982,52.31145144078915,25.78692378452454
323,57.88372472589786,77.82606462719619,59.97450201059893,27.562886709125223
324,44.166691719129126,60.363820380733145,57.52870438506598,23.054240416834695
325,61.05742138378511,55.017052867706425,43.96502414984955,17.35034796217548
326,44.69075038740973,61.97526525844304,44.83096555593714,16.07485933550615
327,61.77013205911272,76.78848829023225,35.23648363003508,23.192155716199935
328,38.885130338795946,70.24651747540221,58.92503133989068,19.97636439673465
329,23.838979975637834,71.1930657837395,46.99738576455361,22.56364408904175
330,67.48942349684123,69.17976147641863,54.269142782295376,26.25523278391673
331,38.18932414698786,52.81604545398587,29.767389266303915,22.2523923525352
332,58.99557596059125,64.10943276817864,44.60241762211629,23.739317745805597
333,33.54378749025291,60.30471250680179,46.61965161963429,22.904370560105423
334,40.533286570707524,80.10534602081367,63.42312805561788,24.451951722065942
335,58.085634050070084,79.58309270661329,49.76384287439055,29.61494223226226
336,69.85401394332848,92.93753298368044,58.42796451914875,21.924710296267037
337,52.359139324698376,74.4930406253045,37.66830078979676,24.58970212572692
338,44.30895226657092,71.25177580590476,31.279564486944075,23.385065251735536
339,71.96544454367205,60.64371655631862,51.004037982304155,25.130505761246866
340,59.672301823534006,83.74584945283127,57.20818490282714,25.807143977020015
341,67.1654640825646,80.68108160702556,40.351055849809114,27.28045960440645
342,64.05814608281001,78.24884138484965,54.69846507120261,24.971176648988035
343,66.52941823724065,83.22787467840487,71.74804417951484,21.788839047548016
344,57.46064322866689,53.668411732033434,69.88122781179021,21.77969525286406
345,35.20323369850996,65.25312609285955,45.83549344807106,24.277319291882886
346,55.7679325074117,88.56026465986169,39.91993822093209,27.56617764954913
347,47.024688129591595,79.9474596894978,48.75530213859244,27.432359905961103
348,55.277694089195876,85.86698368715786,41.179732012527126,24.98582021711169
349,52.79791739543609,69.19493033130782,50.09327175147221,28.11674884563537
350,55.64437070031602,81.98734678907398,35.7770337743004,25.75579579941829
351,49.45602093364297,88.92014248796572,40.14530934801827,29.891487056645
352,40.75624436767763,90.8455465205584,42.39670877178202,29.789815146520436
353,59.56527560335066,82.03400574179231,40.6559986248617,30.928967450997746
354,35.85457159520668,80.1746325593182,57.63768981281027,29.24761986872022
355,55.76753499247653,88.06940151593831,59.012865969849614,29.161578512057957
356,52.64889895689596,84.43063377122643,52.34754066835107,27.04543069692737
357,53.55836356413464,68.73652610845784,59.33857619613169,25.226637913318775
358,48.003851713695695,86.63671879113977,62.43311758959349,28.681521380040856
359,34.027584558078246,73.29436239976182,36.17103296995539,28.24444862935216
360,55.79461283856725,72.2493863851837,51.977721773644376,28.693939722630173
361,88.01502671721289,74.36955113306954,59.577323463127584,20.884340400294967
362,52.02888207644793,80.96363973454646,64.40549747997254,22.0321341978619
363,55.52838756874283,64.46434248189993,68.0273979947618,24.42690765713676
364,80.91711925830708,72.5201223913659,38.591975765857725,24.620360112835307
365,50.374414376110835,65.11531645189758,63.03844601294115,23.03246475940963
366,35.96060910097948,64.98576855483643,43.67272988663664,23.588915730753005
367,55.716483077603044,75.97026404685676,42.11534957562681,24.74159137615873
368,60.94322200232629,58.61475535217752,35.41368693225392,26.39895304988979
369,21.19738485790127,82.38402986874429,60.34021881166247,29.481828105623098
370,36.06015637987395,73.61971949383837,70.09458164973219,26.613616408052472
371,38.5155658162786,68.07631619784564,44.52301925740051,23.360085163861008
372,53.204045739555696,78.06158289284053,73.66906547378312,22.348738137167302
373,35.26712520843214,70.44003231527194,66.34120547686372,28.691622630031574
374,35.030607798337684,83.38559504809226,53.96893701241405,29.063348721549996
375,46.80391791663356,59.35153358866158,41.68145208041331,24.444887218020167
376,24.169604394000565,68.72290434426857,67.24185895149037,19.788271365902713
377,28.60458198955898,73.03071925068436,54.7701062677323,28.052954531220674
378,57.63278542899443,71.68994375244351,35.91257672631323,29.459721028107698
379,39.712332897624535,57.012776237879336,76.39994619569566,25.79837873227414
380,42.916946932421936,88.48287196567382,56.4017319807982,26.912000703479197
381,49.303323922849565,82.72044544948702,28.791010918212578,30.12560538947996
382,49.83499377286064,61.5894405768537,44.78066029316796,22.17150602305566
383,56.00176085852547,81.27165557182467,59.59510482531857,27.331780682223176
384,53.16195510409153,105.20480933216542,21.642142188016518,32.817022709408704
385,57.898021137951034,40.960394635282796,36.891926647993216,21.335974035360277
386,64.2170283687617,84.54726485036126,52.80822597327247,24.307582423541504
387,40.59109578712113,80.71484800291736,39.06554883046586,24.472189603284516
388,34.07418923425465,63.98905898750578,27.85784141456721,24.41667151252843
389,59.19182631727151,74.92370678449873,41.72838180135108,32.005250945377675
390,43.965838811173725,87.92804742164458,54.622038046741864,23.79976604745255
391,63.46226309796691,75.57504139083208,54.098155540639816,32.62665915696158
392,16.714586099372937,65.60604182567849,33.53350518564334,20.150680022468364
393,45.04873245019297,76.64373493856363,50.71219155112665,23.131095226853287
394,56.38135693739311,90.69039196206894,40.47462764311807,25.52950543479356
395,59.58966769965778,74.90977852495618,40.79267781497034,33.98830583598993
396,55.03697497711028,70.66027924015815,48.40259878223343,30.323491910767586
397,34.86535180432459,75.0557153952523,55.49454192939805,26.81677205662089
398,65.3194289427124,85.02493512457652,39.22104526431014,29.023280520125113
399,59.26396301578259,74.22773461992118,50.460018596690034,25.916072953752714
