unit_id,NitriteLevel,FeedProteinPct,StockingDensity,HarvestBiomass
37,69.09264064155774,74.97552494143268,54.13947236145668,23.336021171305713
38,58.365791152476355,68.35459599247268,37.065190453575944,26.469963978145763
39,53.65175777601423,68.09441458748302,26.647960133783176,23.26223506280456
40,61.46045887430715,49.878874958093725,32.84420537422677,30.87259933403117
41,41.37437933399354,52.053799289724246,41.4556125103557,24.827737692918173
42,67.05136370676126,66.65826848443945,25.55228793442101,26.046696739571637
43,45.930756574784084,31.482473123130042,31.718341673493786,20.550482104034167
44,60.863913226476924,53.66981041724232,56.8182755806232,29.07185728549332
45,43.06319686253469,55.824588517762265,33.0783933774427,25.139979316292155
46,74.24614506081703,60.49179748665974,32.05279974740993,24.209976344561518
47,53.41044651242265,57.13448249537461,18.426316027047474,25.948056736094212
48,41.569547958256976,22.560170530484164,45.687683452691026,31.50616038527143
49,37.1493797591051,49.47545370766825,41.29918609650299,27.971069158096814
50,39.081629612388525,51.571415893178006,53.563881302340555,26.457118801456062
51,59.13878933879006,26.078550178317617,31.590516669667597,22.333569325520703
52,39.71281587451283,59.99524590660773,22.045976737539316,21.564653229878335
53,36.691013039228345,48.83700433699276,43.64352341577079,24.712003545853804
54,40.07171457646877,20.72127364459732,50.23650481492454,28.85337467498699
55,55.63538679732308,60.066085345147556,30.389279496700652,26.93801179781228
56,61.5819946423377,30.63294604793661,70.9851182563029,25.391344965903393
57,37.451729706305095,39.39733577445091,37.36357029581378,28.572637381934314
58,38.27600060541377,34.997550908090524,23.205494164070256,26.579390535537716
59,70.49339597684222,53.864098819241995,33.640894575308565,26.020219842528654
60,46.5994344881218,85.78767506649201,36.442521006970075,29.812785460262088
61,66.01464784334658,52.42667843647312,44.34862090354506,20.44778343492863
62,40.436390351035655,58.860616638717495,41.91633518602496,26.149625621524848
63,38.543425954169244,40.325246046229324,49.127420910275085,26.720264134890684
64,53.215514191005965,44.488397804064284,41.03707268975972,27.89871077108697
65,46.278770019968945,56.226849710935625,42.8329231270466,28.58994661444483
66,48.41176906051779,50.38366682741257,18.679047946136613,29.330739682737793
67,63.35847562890173,48.39341372625624,54.90148887737308,21.719005854352407
68,52.73005898308805,53.29178224951834,54.00573797653801,27.004781008406784
69,55.11408885143659,36.19752752959137,33.423192257370424,28.061879125990398
70,48.28960757744489,41.84806864217773,39.563618849212716,24.524638599138612
71,45.69283384958104,68.69222305125396,38.42359634229098,30.129620664685426
72,49.48765677700413,47.19152236807662,55.332488749598475,25.539780427391932
73,43.812825837047555,33.2937060293712,61.17589407130733,23.779033961830045
74,49.465164706126906,38.11021952119013,32.37503643362762,22.008640463152943
75,53.265271448169266,35.62282997207553,61.76850024574726,25.022325796749385
76,43.770705607660474,66.26208729592412,12.35385902307603,23.5327184349002
77,32.29459562007235,37.95691593673949,55.343200669805746,31.988773781800592
78,62.0349042405822,41.487654387368714,37.39806603390349,28.421547244978854
79,42.16992921694337,52.541717460783936,37.38438985352771,31.293175198857206
80,63.53931080454517,49.779267844032226,45.701165553236834,31.846705498137794
81,63.35353267075574,41.59733163056822,36.376895586761044,26.23863088138492
82,41.757488665088275,55.82897615810896,54.64212163342454,23.184235777929448
83,45.254421357106864,66.29298901766253,36.45731282706355,29.099415243884224
84,47.3848252449322,44.09365461506597,33.648687192746465,26.417046738958295
85,50.77294850104662,18.667437229264088,34.765257915681204,23.392881504880624
86,55.87124449772453,42.2315603002113,39.67442853992896,24.83774658178784
87,51.89384540850398,49.87669908928349,40.16743011883523,21.176850000293296
88,55.33620505483059,54.5622301053168,62.2298518812697,27.901976796864062
89,67.81804595233206,52.117966347171695,40.00861886074125,32.10767431555071
90,57.3602510558,66.13628783536694,43.33312912865401,21.450033037677496
91,31.362211970637624,66.22782494305089,41.08614916070386,27.328473225535575
92,47.478837721800915,42.05300906018116,41.69457918176188,31.04500808492624
93,56.4845072346647,47.0641570496386,32.890663585454426,23.833083856547937
94,44.34780015674462,45.578269450285156,36.93833736229311,27.40729253597689
95,51.211298974133825,53.56890557549806,17.15724949642302,24.266751322790245
96,50.08255322324332,55.57019760446888,36.52575276226761,31.8269126498722
97,51.890726483601036,50.989931246011324,21.49464550540769,24.884432668411044
98,48.492617390458996,60.7018171560459,52.79870721734779,19.455676649083482
99,29.582121810772577,53.24646026770221,36.38578382535528,26.01144337596387
100,17.722292778638362,46.04902808167012,22.65256045842215,24.376384899569516
101,39.90530693926346,65.51691856035222,11.01081027479192,27.533637648118702
102,51.9087100527243,58.863248673461825,37.70248644225294,24.773222292959804
103,55.286278424626765,65.61981632129367,44.70923426215702,24.70813847888617
104,53.39222729343712,44.43973512063739,44.3168931909996,25.44289107801688
105,63.03166247038864,64.60857142185198,49.532981853642696,22.786642311994775
106,80.10212975887681,63.06471489252638,29.498507902881023,21.975622315952037
107,48.59382817682139,29.28148728308935,21.262204282744168,24.763076955016295
108,53.59809834270579,29.88857001265163,18.044522273303535,32.485197655911286
109,48.30878018629902,64.36878998407921,52.34492935263878,28.715759132436183
110,51.075521635971135,81.84503843949855,31.573309809268803,19.580026726369294
111,49.790682230448795,45.75567465145887,38.96434887568046,27.386684488695963
112,54.42784775568106,50.83074099081992,54.71593741257493,27.049169044443037
113,46.47086313226361,45.630745190649776,28.54842852169522,27.785721463960112
114,48.0075505117977,37.78333580928823,24.77342544190573,25.69806539450532
115,66.03115652324036,75.9131474512796,59.32599033428104,25.057420908948867
116,34.49058212938138,48.54022674304811,45.96805736262963,17.99924419965479
117,77.53248921786768,44.19328175718665,45.68343727385455,24.818834075123224
118,44.02524970367083,22.09231447600137,66.04730853504114,24.753341666810183
119,45.67907720780353,58.24187038389789,28.635339772605,22.003406417424316
120,59.85648033166739,41.877893662940416,15.468712298394754,22.667079003425716
121,39.67280750907266,49.82866548672652,35.53058933096158,23.651219453070397
122,48.91944005753885,30.234034438091154,35.08495842450623,27.77310903773766
123,65.0491403577668,46.222359766088154,22.810119812626372,25.37476848330555
124,47.927299707211894,54.71247859245711,43.62345760282296,25.460991153533087
125,42.0279697498471,63.61144392599461,43.721474614077216,24.032406366095582
126,48.160094491301386,55.510912589392476,29.43390583122235,24.179705215038062
127,44.98872266782403,54.26357251392847,48.31040907563701,31.2815136776152
128,54.39135683836663,53.70239365764793,42.73256855451903,25.95265639968482
129,42.46066736104646,55.81190040360365,34.614547437464864,28.9000147592147
130,55.671916011759066,40.79844072580317,27.554406617797262,29.491328966603206
131,48.73920163781073,56.71165271717067,59.55155496559512,26.85733826909008
132,63.39817691955697,49.273216438626235,24.53391502247088,20.41947903363858
133,28.728443377744636,50.060045755407934,26.21263774873033,26.97678364899881
134,47.2488393883786,39.53778160367334,40.47895855511479,23.105675298291352
135,41.20497033388542,29.58533837575019,16.375727668618254,25.722440517361264
136,49.89314124414111,24.82965682504475,29.443579102097253,20.976747397279386
137,50.06760655489276,34.97243019263102,20.848444390118953,29.969593042608956
138,28.879607476602946,47.16786713551759,25.865970443912676,17.995516649463436
139,56.66912517691832,45.23106823495254,33.58820290314709,30.626741190805134
140,36.7422792256605,48.7026070014881,31.996405675335858,28.352130379194413
141,46.22319209416962,62.556071785114284,31.93352864134568,22.94599694197451
142,52.04501522024725,38.92279479035899,34.48972360582373,26.822176149820812
143,34.6951149953801,48.34934253392486,41.00181904363132,20.517710492808234
144,58.4914283077513,45.72813990568182,37.32368086465945,27.187308955036517
145,79.30190095082105,59.47227587835567,37.39256222993081,24.599755207736067
146,63.034434111325666,42.875403017873474,32.7139827899119,27.589878372219893
147,52.54984694126699,65.69781456143939,33.265783113353976,24.0563116226653
148,38.79473928368214,43.184421182562495,34.6451712336077,25.03268754589931
149,70.84397209717241,48.22587626277705,53.86325411407213,29.36957707929048
150,52.55568462175455,50.21493292811664,34.449077787061576,28.92435601821011
151,53.59557918262218,60.14826510484003,55.63249678331655,29.576463568823176
152,42.81878870648736,59.90200483643273,36.563496291743974,31.332018563476836
153,50.62680720309389,31.844291375121944,36.52326966165705,23.80009524367268
154,58.07891139653196,51.49427771918169,47.76798730936642,28.503532738467456
155,52.90535787233325,58.20638997410724,37.53964878215196,29.7742490719894
156,31.323737007626676,62.67925730685131,55.280329569540875,25.905386781532282
157,54.31020724874339,47.207209048959996,54.66142827562625,23.32480090207519
158,32.356525490889744,49.14524472053335,52.487516442944695,26.5367374190052
159,60.63082449439165,56.37705138701943,46.39697955065855,27.817489476556307
160,24.056077920398707,38.3329120562754,37.71165717750681,26.72232928628888
161,43.862573889387605,42.99947970092221,46.74548963523069,28.53771817129164
162,44.91077415064929,73.68954247067082,36.84975336136321,27.087323631030586
163,49.4637106603352,49.44201504724939,70.69702449923496,24.03540662827542
164,41.36002295103373,58.74820450222023,43.13580707221688,22.14022229556072
165,51.07224388249131,55.830917195108874,43.91789962481726,19.104863317024584
166,54.82291451021668,48.376240793190206,37.48761821411043,30.671726570655224
167,59.963781512862916,50.67472889101404,43.76565726163439,31.588038854330776
168,47.670245805031456,12.763223716052586,20.344122076649413,24.465480321994143
169,49.659590549189936,28.582077961838735,45.60482915474255,32.05015116080751
170,46.477375580802295,65.224684266583,62.54538918790417,24.911011810952367
171,33.18843944480853,64.97176247711353,50.62076991358395,26.057190097276283
172,59.67571128895823,39.06080916183194,45.573530246115745,24.320126855260042
173,31.54615538475451,42.10766529414319,36.7965755053921,22.554673626662762
174,46.35490706405049,49.41497520293277,33.80115823154564,26.679737931936263
175,67.94586585617255,64.40882118542449,44.40654143159767,29.85588268976327
176,58.36398548358884,66.06392661806483,37.67111306081119,16.32817533166851
177,55.077177768765694,48.302790400833494,53.47760925268085,23.26933611364331
178,61.18042008583074,56.40473329620185,22.071971468654112,25.721475620322327
179,38.029713518820856,57.25761412391658,53.30927018423375,23.94171719174399
180,41.75876541462874,42.90058474516159,59.65404890721733,29.316340197861393
181,57.25327060634267,29.45696186700235,32.677167666317764,23.51825875819298
182,64.28042478675582,31.54109175623604,43.948498979680814,24.59076993236493
183,49.311800850886456,40.852419677745715,56.73550279309679,19.19093174990418
184,47.96211514634226,60.91340694976565,40.14244359394884,22.112185778892172
185,59.553720885501036,53.57200430618932,21.96135389697873,26.861051486181683
186,46.431266578990915,52.51483966892904,43.24745691610881,30.038873689049893
187,44.460393715470985,61.23931493114205,38.59414768453869,25.04781745379778
188,39.69252518643853,57.44835755426726,28.649022092890142,28.283850009755426
189,53.51062930528133,52.84874586615287,46.46910448107056,28.409492960610276
190,49.53215480081302,40.681484216230956,20.831463392006317,29.55361982285846
191,47.55673234363,38.17103293776425,27.68370642560567,25.83314037829523
192,67.73288607011521,39.759038597475616,44.81032315613118,33.22203777461283
193,39.76860280727127,61.71464470565534,25.267192180581233,19.79121300641699
194,54.93113987234028,25.65957417780401,53.04809512622984,21.13756311195454
195,28.123924654758756,43.91730613128437,27.513700353603795,22.0138504669071
196,55.00426805874341,50.7991952662841,39.00311931108443,26.16396051108294
197,49.09608315387991,52.25652190420301,53.6271909329655,30.92036882542936
198,49.082644811523735,45.71012257978215,50.012346672486544,26.891309300397015
199,61.34880599405972,43.385862463845505,33.8256865775852,18.912335413956477
200,71.34619110128503,32.08509757566723,51.37418572031564,21.030829474068852
201,54.91828913841688,50.542417737404044,38.190754821281786,25.349073038934286
202,51.61939405396408,52.71604019768981,62.3789347244872,26.27712192928336
203,28.28206383226195,18.865294695275047,6.515476435933869,26.115656565905926
204,51.49043026460953,56.27615665788323,46.40436668622739,23.205696332768582
205,44.19160441224813,79.59040848711349,37.0238510645448,22.88506201390324
206,36.999527470605564,36.8716710540101,45.09864572706691,21.515655754831847
207,41.067613367172704,48.61937742183626,39.50102681252571,27.109239299649687
208,65.79309367980751,58.73349235316237,43.202811562308185,20.389612151283238
209,59.989264277780094,35.97419165976697,40.47920248821352,28.78765593459652
210,44.720252901162716,31.2409657828259,39.31185580361583,25.981883269297853
211,48.25254361596681,35.999559802759464,50.39223473840964,28.21599259664218
212,38.980693018073715,42.928401242396156,51.17337370726377,29.060862808656616
213,48.952986554747525,40.48363005939528,23.188494494412787,23.097808579698686
214,40.562626727110306,51.97823337139495,45.72802382146439,22.458603385500528
215,72.7806623749514,48.92502743672891,41.2990091954781,22.963560525053573
216,13.937280833512993,50.36520786907726,34.879473864524954,23.347533486417237
217,58.21900438162563,45.04009326735414,33.45987409686267,24.920700923979012
218,56.62307059214975,53.68721550806275,37.16316269865345,22.91664263383858
219,53.253138186697704,56.936958287491635,28.623840789512105,27.068497436062952
220,44.256297436069644,48.755617756608046,47.25319636392018,26.305961876662764
221,58.338758047166344,71.22242446850791,64.04946211833774,29.315569782016215
222,50.32618700487676,34.506340505401404,69.08080171747302,27.32722440937118
223,44.77673357783928,46.28382654955773,35.65078190804167,30.780036886441017
224,59.31818093290891,51.9609102164334,56.98789045708486,28.060251356934007
225,75.17067101401754,47.82780603771414,39.360923403095974,22.285379590676882
226,51.30513146941508,54.86915440072192,22.932990537354847,29.728064153668463
227,54.53639144211237,52.77586488536624,54.21158728593831,26.57594733041963
228,61.77881007794813,37.141336107946735,31.361299571603695,20.2299236466029
229,56.73457163386708,41.638917063569146,29.870163455327663,23.256625590036396
230,53.26511026502766,56.98013274343895,41.73945432057823,29.991341679954097
231,54.75313705627908,60.32993657557964,28.64981893781209,30.7550233070028
232,52.081430060885324,47.71164640403762,45.90441601240751,26.792321424449582
233,37.63658177523163,67.33802604226585,51.41678863969385,16.81852680944217
234,38.92127962242649,35.03047041071749,24.796323637518334,33.83221739775987
235,39.63784296976191,31.68348220027135,12.695446630200049,24.384683845121984
236,62.67988542604474,40.216202312364885,19.55816519653756,25.890433419511716
237,67.50524579944192,42.39221762905173,10.584330602790125,31.807786185969558
238,53.47110575316733,46.86051850103402,57.70458555513163,23.72265710089256
239,52.47640126304362,56.046901619006434,30.107823083655465,24.274227027231067
240,45.48382707841346,33.480406547539765,48.26239952663271,25.822574173249897
241,66.87222136228402,42.162926781838124,41.09971588968034,31.45933059875253
242,55.7749732115258,53.565845613852304,46.47709382141916,22.220527031543142
243,49.30189112319197,62.68760720142781,50.22577946112021,28.22295378544736
244,65.73465494726481,33.813422820625625,32.52051703129677,22.90499436989482
245,41.05071427259518,45.07760136474038,47.05812380852972,27.927816890678777
246,46.93438017330129,40.1450360958209,45.705149553676996,28.94875082302707
247,38.667923668235126,42.13728586920043,27.374871338348054,22.469182899410804
248,68.29323115571097,54.92351397807491,43.54891408412878,23.595228190671534
249,36.16856295921956,62.66275862962604,42.656077587152964,21.44421601394403
250,57.92544907761914,38.81341568360521,41.46366047630797,28.07241184513784
251,60.20984147224761,67.74008344178287,34.87343941246116,22.757800537170827
252,38.625219988360556,49.48098153834942,41.34135713585758,27.93303559059778
253,25.552667529836853,46.18689470320746,61.57478962336591,30.277454046745913
254,53.83545471197455,50.285062641721844,52.18815355094451,24.995683917049853
255,49.73697472687995,52.5733521804144,11.637956239145094,23.70799197203742
256,67.53228175578336,52.4840479734959,35.82944775432466,25.14816432411754
257,54.818446741071945,61.61415968924573,52.90991673304933,30.23002060687263
258,38.96083816853697,51.20442188098181,13.147352007833938,28.193550203978333
259,42.66720912178716,51.3629197966912,50.30272506256078,26.32723939460211
260,48.86572474699815,61.42723921846955,20.03520749607757,24.107709996351755
261,31.51068680747646,55.861611628992726,21.462792420974,24.8730661261422
262,66.91620202978203,54.59492207721065,37.97213749261161,24.33320037516771
263,66.94347495035842,45.55122675374888,35.576862851948334,30.614659543743787
264,60.992345754140366,46.12087230625369,36.502033258146064,28.895888732720508
265,50.71205800210751,25.30603112578997,41.62808187095106,29.967937876091234
266,41.83515625396155,54.86005741664876,54.65692776941293,24.47481402478152
267,43.02799769070933,43.19306226700042,54.632811363691786,26.08621694339509
268,57.54095231181305,41.42475127828163,57.221935591321675,24.828802764543983
269,49.77036907704194,50.967727584046635,48.59069650239641,25.703900779405895
270,57.32186206694345,23.36311664245479,40.806659540427844,26.76191250414742
271,58.00738400588561,49.742281645390776,52.75966612339883,23.799805952037328
272,44.00047448484964,41.337628492390515,41.71233226688927,23.424157125835475
273,40.93791532016854,43.723667443489035,28.015585563705514,21.39722413400394
274,61.77656339258059,46.350699696180925,54.69840129200491,27.725901526907275
275,36.52031674113581,42.8821509524264,36.452485599915406,22.820358474986513
276,44.927123046299926,58.88510108791916,49.16141235233613,26.570778411632453
277,55.51522605586812,41.42590748470266,47.27460549694298,29.320307260028432
278,50.57037839167829,29.83726662233002,19.563150593780684,24.895969102623432
279,33.96063124561057,60.07001392879469,50.55306755632341,15.849951945141019
280,60.32791569006061,42.802916675363925,43.22772424929251,24.296062399015824
281,46.946930765849146,46.61342626103234,61.47792021039979,28.170427994516455
282,57.98308455804835,50.1504200784641,63.0017034561397,29.606971720090915
283,48.84972297115536,22.08920364206525,32.61949754438108,32.68669335854676
284,51.85975839010167,49.839927144584536,32.15022522221433,22.319570150970232
285,53.338118362435075,45.696414161791786,41.70352507755249,22.132508979814304
286,49.43378303664778,58.645430146022846,55.1670717922639,26.43548951469984
287,66.55674717045059,43.825101508792784,33.83051757335398,26.439239843437917
288,39.14582743860179,25.31474158941252,25.04251587405191,24.951321121905607
289,47.55246533923162,58.50317628178679,16.269403783773775,18.75556297398431
290,44.14267173424855,54.94561572303974,51.56781317494611,29.223980548246985
291,46.98961496416892,53.33320138722299,35.89020232084934,22.177315035602557
292,49.43721945743577,59.47730757841552,53.2863918222007,28.156083059049628
293,56.95918133652542,28.985126467531273,22.114229576724966,24.57682724473248
294,61.00269522583648,69.55503474889751,56.55070437047418,22.257319631237557
295,40.56691916297043,26.472994116323573,68.16208045823973,33.51398171730494
296,50.85968484971454,53.372427146298605,57.18159743236426,16.042804114898104
297,45.20333808392182,53.03233982647594,65.35564382555202,27.362300170318267
298,61.77453432919767,55.09328796820341,51.70295293106179,28.342015070501542
299,49.22840116646918,41.59605735209123,64.98770820054177,28.56996882740767
300,60.31245207358111,51.406544766234404,26.31114920166922,25.4317560992375
301,41.86634457226869,48.14927595012325,36.23016046764412,24.212435469683488
302,59.85312541478174,45.628425236789276,30.018952877622983,26.88573244236825
303,56.40837037897096,81.78823884753606,48.29791332759238,28.356571757257857
304,83.22963275112498,37.790845771020464,54.11387869925975,22.576124601672102
305,43.29420992652737,53.91566536995685,47.38237099768959,33.41528985398584
306,41.894132651419994,69.95012148588589,46.76659319871109,26.146052203478234
307,54.07700517324194,34.696980381979955,40.433525702677656,27.33774721417452
308,43.28841303991868,61.52849563025238,57.792900938396414,25.37055937059228
309,43.77865672990616,52.80627624953952,62.059572446144124,26.90243790643519
310,62.59694740562103,40.309840321544165,36.1478029145784,30.915202025695972
311,38.72614480666184,60.157642098306845,43.19878943676598,23.830597774907126
312,51.606215611194706,60.786886558103994,28.146648243926244,30.479481701848275
313,57.518601891703106,50.477459109819684,28.404986180851314,23.16834171679359
314,48.36092692174938,59.80643549245792,30.247206812604134,28.228051533921757
315,54.71930615306091,62.87957838970844,48.3425188530908,31.836302546917743
316,16.94570928483184,67.44777061909136,54.617580572657545,27.534249242128393
317,45.422998590097045,32.108970965750665,32.39275932551621,25.28235205247927
318,30.55137107792751,45.35667463640531,30.499382101576437,25.134813659170348
319,53.25690807065772,76.79021898281134,46.16320875399171,17.354627718937692
320,55.64536352642646,64.2470013187737,28.73455704242066,27.234591264695727
321,42.24023129881726,45.552108929019546,42.859978474276275,24.03182931283973
322,25.505635409721943,33.19751348239069,41.29062079280934,22.916268132158095
323,29.52485153686592,46.92006073540282,54.33754118980515,24.60555339022027
324,57.82450548351074,48.477966945286326,47.602946868776925,25.758002357619546
325,66.08005419234983,65.88002635356818,37.82428802253998,25.462270028640962
326,33.157876752010324,55.346705140560196,27.793292253691657,20.20171041030241
327,67.00031273996726,27.772823945015645,46.04109931100047,26.08702705404873
328,74.74181139829139,76.46227660949732,19.80530545575744,32.70372630990988
329,62.60010884578261,72.99229341020025,37.33957331075467,18.03937902536285
330,44.99293870583682,52.26984322723644,51.74956292457604,31.933415444540984
331,70.80177888662138,43.05961816335178,16.457211444648493,27.969471027298493
332,63.989799255931345,22.925903150133273,30.81207742151108,25.97650445273272
333,61.97722563229494,45.139233243413166,36.9046979527828,25.370274165620774
334,58.85150160957644,46.10570646613571,44.337869876988904,28.591925725882547
335,30.110148402744358,67.35405613135181,24.36990956059541,28.53458752829517
336,71.14466693786136,58.76498509787053,27.95279688694018,31.954552207084237
337,40.70303153943118,49.72720960767896,54.107277751458234,21.90416652942211
338,54.99927193950652,49.472859775577824,64.88076514887447,25.603893676456853
339,33.86696412096925,60.501909537985895,62.17238942191477,28.3610259654461
340,55.888786130798266,52.44033123933896,48.117957276070705,24.405624818519275
341,59.256762986587894,61.16470925650308,38.47255184921981,26.00765904140401
342,74.93471932018032,64.52717646216236,52.57617057559921,26.822133217402758
343,49.22071751559002,45.162025547031085,62.47503255246086,30.39588956366616
344,65.8651391065653,46.743127839665604,39.55369593798177,28.530810194449515
345,63.01811204678745,54.937163200460674,59.37499150303439,19.150365591973937
346,51.84943719348889,49.94780673445749,41.44327079406452,28.66272747310809
347,33.98708737932607,39.76628776641751,44.16245631733404,21.43445176426158
348,48.58793022878412,55.32959324071316,31.80836786693693,27.351373200057793
349,59.39567948023528,65.45150641578053,41.96813300639321,24.597974201595505
350,32.734076518033866,53.890716421760075,40.23900633855183,29.01020689487008
351,41.29074663610646,50.60532084552929,34.567645028407036,27.743775244185574
352,44.04302183300102,40.347553490456576,55.07485277678475,30.37284685897142
353,46.52139595058089,39.659561211675424,56.8489990306337,25.878056989709034
354,55.58154111123574,53.54680966899947,53.03831054447185,25.702669550534917
355,57.101912328322875,61.340883359532725,36.17579830045359,26.449898502340815
356,47.72799519605063,75.7962989420142,31.883817187149734,25.448695996991173
357,76.98187138461796,69.70251528544473,46.81582335248277,22.85513724016801
358,30.46322623717761,38.348774305990446,22.50534162817612,26.826991701258844
359,42.92454619374377,41.96529755428812,69.42838487953335,24.633340515823136
360,54.82051432505432,48.57020882475892,26.05822566029135,25.930173099350686
361,52.40622923630574,48.690974523836225,41.23147528474285,22.93400956836792
362,60.51029996827056,25.80713332729941,38.93192720447505,27.950922863508545
363,45.99327507853485,49.626968063590446,51.14254713597118,27.505355884179096
364,71.16820797873258,48.40020345869354,50.69980246279603,23.631360295001027
365,46.99798047831374,61.54874013017955,50.28282143108207,21.904913464574232
366,41.59556373041306,75.31096870267014,34.808883297715234,24.244290102721763
367,61.24851765522891,54.51467279306984,42.11548993149465,23.088495424527775
368,68.34657211618075,31.48449035697049,40.993930517059425,26.41721026641965
369,47.6548142048184,48.999992227104634,42.46532656934657,24.391241355676602
370,55.47878649317399,48.97195136269755,28.085624605632713,25.13677985968432
371,37.162645621886156,54.92465712272149,29.916860155612074,23.231387744877185
372,45.62018345155175,47.50371342113775,57.980806429084055,32.533842087690005
373,47.5449505429696,47.577919306134305,51.06119917964716,26.2747968238117
374,45.187588290279514,65.8481865724647,40.38688637869047,25.01981230201164
375,55.86005188252787,48.1586187130726,37.45974666069772,19.395065706963635
376,46.875189794761134,55.55845840167418,37.194954920833986,28.944667611440657
377,39.00146170311488,43.11447564439292,53.13443224434482,23.837022067038433
378,54.835477908542956,68.47840287852064,25.246512889159575,27.032887236379477
379,19.067674235034243,55.52867799849496,39.76937958281823,33.000689503322754
380,65.64741923904432,48.080736689034346,30.346321595121132,24.814709664208106
381,42.0651774585247,56.4041199924276,52.62364162113887,27.607813797823447
382,33.332276413463255,65.13202258119695,28.73013045456692,25.687531565650538
383,39.710032909222875,53.86384796756497,37.489649221830305,29.336755629069476
384,54.34219895722459,60.8625803082026,56.34379488937798,25.38510713576242
385,18.805263261516064,46.55638540518543,56.536446956379265,29.002712224260073
386,65.83052043919092,63.50704771241534,47.81146109324274,27.813773702054835
387,45.771928882571515,64.72253918543575,28.516142525378864,30.351223852250982
388,40.71278192048474,57.25042025515517,42.33662315424079,23.58618174724197
389,40.03400823200336,57.42179065241421,33.52234045104766,27.886096178493585
390,63.00155695079841,53.12038739255597,32.82033764292536,19.40874167105463
391,64.10062228651091,24.265823634952504,33.15424741618637,23.488268717550902
392,60.41941409927257,49.806284006480595,33.42156630167295,25.186475966553402
393,49.77613212424295,56.9999805710876,53.95495709869653,28.4799192721718
394,43.54917700927856,55.448989506152564,63.91247264990392,24.875407275875457
395,30.675493590165388,57.482783617859496,20.805795765028204,26.59354852588779
396,39.704522669173976,33.329452945243446,53.03973403559641,21.699203137869944
397,58.35591078437253,25.325271290977422,31.38511598041461,30.68934251484213
398,61.75824512745715,39.01894229137456,49.130452375261356,25.992037191867922
399,32.43668232533917,54.617898770218545,47.2611271168575,22.907445912026922
