unit_id,HarvestBiomass,TankTurbidity,StockingDensity,FeedProteinPct,NitriteLevel,WaterTempAqua
69,27.359122892402958,62.99972429302772,39.059436669879865,58.87357561384951,49.958750183218555,45.696785910881616
70,29.65039965982453,70.11234664456241,48.86348370762707,40.36398470164416,43.9594645110407,56.62593803793226
71,26.64586127394079,74.75523339884388,26.10851918580852,38.99629140556625,51.285749644364,60.05908205859134
72,28.498450635576607,77.4742610759407,46.53156151263089,48.182596447935005,41.606681163416404,46.61091676421641
73,25.750807443446536,67.84814634773987,48.22761719319182,54.065754566080805,28.716679972097882,76.07312414030132
74,25.599393097479165,60.445855780619226,44.5972775194732,55.593554208301484,50.50978776263439,43.80170284506407
75,22.667654268719385,81.63343510122955,23.550318054836723,44.308737701804496,32.49331907485212,17.977682358157523
76,20.551630189195066,67.84055171374386,38.063897283797,65.33162729185116,46.51071930522137,49.04442523293998
77,27.687240110332986,53.66687252264243,38.88487847010768,62.74827310838438,49.87352289704757,43.29495827346066
78,26.774686826129738,66.00355182299634,22.262159019246738,41.06740927460374,58.35930959798283,28.146012777990617
79,24.129595133230726,56.91589463552446,45.19749692347864,64.3034945571699,58.427235792407004,55.35402772345583
80,23.505570674261243,63.14909466850768,31.4926994826425,37.92542348069207,66.82396421772066,39.57168727725911
81,24.632398534665157,69.03795575619256,26.96880493237169,68.28027040907662,65.80546760341979,76.65710499571955
82,23.988788816114425,82.21889562729086,38.47707253615344,47.508687208420156,45.85382709288875,12.710600688639348
83,26.49854408692697,67.37670022410856,34.317032221928514,46.121914993199105,41.81853656281982,49.368949674973415
84,22.916574616240467,58.95994249502281,41.06291723392852,47.74079255677298,36.26755859135334,55.82486055741119
85,23.550289425052217,66.43194549138084,18.98258057806382,64.70475198168484,59.27780070886678,58.13066767760514
86,32.691871458762954,98.57765643532959,27.944403195249294,68.79969071743017,42.4094361965258,50.525272573820146
87,31.43404179025554,57.20761559723952,54.071114825814654,63.23010806456677,53.71141410722998,53.4543200927645
88,27.140038344053764,85.23077299646613,50.11413117957334,60.63413056959185,67.35496104953276,34.82110574231829
89,24.507417715241314,82.54391872471402,30.5307660564817,57.33233584372071,57.381739759119675,37.46588604120554
90,29.374556656846593,78.00761753326411,52.280696923804534,76.50187162349401,66.18070084253007,47.677507588038445
91,27.3555083519679,72.54070555961125,66.49315725601625,38.60086864027396,69.12351412768955,40.581917043590316
92,19.281308591926695,68.81754847401001,41.19258008400128,72.74135256505075,57.416309050706275,60.664335658986175
93,23.225383111235413,78.3953351655322,43.22236671723525,49.95834030027028,40.92704574936505,53.893143452516355
94,28.989878829352357,76.34961987036858,37.44794221847027,70.9293835500866,60.76370286839817,58.66667653041419
95,23.0133495695831,69.40265706760667,52.31867502906685,40.970796431384095,41.57625877281019,65.29894030432214
96,22.91667402329529,75.4958733263643,38.470767212576234,10.152944081821111,50.98093350061058,29.179057354959088
97,27.617223816069977,61.89208989906594,32.08236347793521,46.03178350079122,55.114365316831694,53.127531778367754
98,30.459241266136615,70.52339714998979,47.3391282500805,40.246252649450355,58.871002222185396,51.052894253423034
99,26.837432169165787,59.57608101096416,52.92771722100199,38.549235247349955,44.89768777083087,34.78533228843095
100,34.874190651476006,96.1059425539401,39.13991903669452,42.65378366006384,50.37004677405674,33.08675204556113
101,26.719389351212037,81.90190243318031,22.163332548032848,45.093231846306736,57.59985089527431,55.912271221120164
102,24.17844152624874,75.09750713196706,31.070626231243093,45.71233765688597,38.586759740020455,47.16030593965845
103,23.99636716823936,69.03463609576235,52.021907300691176,61.959380387813766,38.5893293038356,64.97005303848526
104,27.724730358625877,84.43820589013463,52.761677026885586,48.659863318698136,54.725670199634976,50.01258647890898
105,26.796285666327087,72.45575037288287,44.34617195368349,40.48732461163259,50.75922784122079,66.33632124692606
106,28.02922985149861,73.7641965675075,42.65576184313786,46.04347851526036,41.095101358960825,35.439408017264014
107,20.522128399277456,52.516983684897774,27.018097338303654,23.01545341297638,62.8192511614012,24.556007611642695
108,27.53554969546768,93.70142351154682,37.50861700058653,43.81301862234446,51.73203919382875,50.829668953734476
109,23.754121984358072,50.03462378483298,21.247388110283712,37.51858741541555,61.288752900298654,58.683076319113866
110,26.224213170951124,75.12760654982989,38.482746244518445,48.86884677592631,56.480210677285626,36.996272968353274
111,23.241962414158827,75.58615526260088,19.930692876199043,57.762240976969636,41.00577453792997,66.14031834309915
112,31.026547723799727,69.35298500260704,32.63807766505569,21.211664429723385,44.414215794136,49.10358175298436
113,29.803386328210635,72.84106383519278,28.52218980060916,37.69594735528794,44.22073158805817,61.58710121274132
114,29.354536619478857,86.06498274951728,37.56885814104709,43.23717462519587,47.230736914593244,56.033142557128805
115,25.94772214685991,58.318979627704735,60.72909114661881,63.97240738614776,26.355846575997298,49.377319315316164
116,32.10641552788626,86.97501541783822,19.44676813443336,39.2423410161217,58.732822984135005,40.44469770761442
117,25.474586447698595,81.80570096699313,28.83386820123802,49.499540360319806,45.16928235495752,48.0079222284205
118,17.48143102711076,82.30526531337692,38.728997988342165,52.35441185860946,33.61108636512264,54.624687678995826
119,24.113022610113166,80.29942077271431,48.461294918441894,41.01870006676579,35.11648238717307,52.24608427719374
120,25.952049833371667,78.89517123367558,29.757272959818735,46.12142761520152,36.37439118577797,54.41259438557926
121,23.19880403867574,70.49976780273445,39.25240684364476,40.077884349377925,45.630544324304985,56.39071334006449
122,22.528127608948278,72.61894224758933,56.70500553201099,45.72894630045359,46.95877854323681,41.73144917338522
123,26.53878913885113,64.20877664189338,41.73023572936554,60.83015571129024,35.03195440206643,46.08851046926133
124,26.21813982328999,82.91757593225701,28.496071863478196,43.42243487175309,66.79017891132737,58.17187374986604
125,23.011082903779712,61.44567257055708,19.226501423805736,43.854178145038674,56.02007398204844,49.25066115516825
126,22.130555417487397,69.38078190463354,35.36790327404846,55.24369379199645,60.69520529352994,56.24591509301353
127,23.672646207935905,71.68833531823707,37.862759346667005,62.65701100084237,47.27877357842479,59.73577573273177
128,28.2803098043678,78.94503373333572,28.01655715656908,60.543520388229666,42.23681272147574,40.89614822950209
129,22.273416013442738,81.65682379457284,58.74921357088858,46.17957306914696,46.33012187527483,55.46096248187101
130,30.40863628665644,80.56586891966258,32.623086260567405,41.77036538418692,36.34959284925294,40.46685129755829
131,18.17312520708639,64.73055265990457,50.603854412099075,48.901106238045664,47.72146032954852,50.10722050040515
132,30.593522853658698,79.46195757169217,27.498968046169015,51.297441500637355,49.6312043216913,52.71241059977807
133,26.930726471288395,60.86084094872348,37.40921181304613,68.51920878568056,32.750369550849506,56.872924207762274
134,28.464186006025635,68.92702634008981,39.08727700246703,63.80068437909034,57.93256708665764,54.62110537335144
135,26.378475079563025,72.4766582039972,57.49234029387834,47.2847327756876,49.50313650590805,42.53604625127887
136,22.80889655577482,83.34014518206051,32.46677035929658,36.260402443076536,49.0623959671452,24.173617461061685
137,23.710302607266847,56.099767830871635,14.723992832763729,44.92001466840969,50.68738239521886,59.3436845305807
138,26.645102082907787,71.72147539233339,28.64568555027641,51.12069182300108,52.890876079475596,31.48724976553155
139,24.592283386944484,61.94446110361599,41.12226543056101,72.58397156229655,47.991842823327374,50.034223074173504
140,29.378364084588235,86.6883343785875,44.35497871171123,48.13771769738712,61.202802195381416,50.59552012485665
141,22.774427472270325,79.72899103939527,56.03516027384255,47.82934388518541,51.19053555927632,55.96651220317593
142,22.420774374859498,79.95072358785217,27.978541856710475,62.10290422831808,67.28860708834152,55.60262960878182
143,20.182119125065213,71.53289974848603,47.04265238613134,51.19904683837559,39.492155221213935,66.33465594542042
144,22.675861416806523,57.424485463251486,45.97682576619609,49.51890927821139,53.37263385540871,54.823457618272066
145,24.511682923977396,68.57307634601628,28.69619955012346,61.34191015851398,50.1269033614106,71.40878818794779
146,26.99391310221224,70.65013456213566,38.467914145355806,32.97178873457468,36.4167961302285,70.06093728363729
147,22.38233449863358,82.22924369609227,37.63097028137977,26.542181014815657,27.749675847314364,38.993974778917874
148,21.59464484810862,70.99371294421039,10.664921529514025,43.52448656436766,72.71256920702045,37.27889463121102
149,26.88028903133594,95.6811455019986,28.189682584084004,51.88030129356482,31.529862222406273,48.50564988100674
150,22.55170416323336,69.1005240824392,64.94529659162205,47.06305160977947,64.4636523562523,39.40113846991974
151,23.211231737153234,82.4069101195865,13.433207000284431,31.785450542758753,35.02720149398979,44.99107681795222
152,22.599454919021998,84.73529575696014,44.43322713717659,55.30027874625366,69.42166538118803,38.4256930534525
153,25.89191991157918,84.3918046059232,51.467435719554814,65.6922345905078,45.11925981205791,47.3247858935139
154,24.310634040633257,79.97565749271118,59.96106525761112,49.4607176016969,49.792756937014765,39.7051220629809
155,34.95980054851408,99.29234493030995,36.07298332984949,38.31926861927749,57.14507886656272,43.58915065278031
156,21.61161130132781,53.29160689717319,13.10807273888339,46.024305169773406,50.4315529234106,33.747040407442675
157,18.397440728289215,71.0184120981194,35.18882107358355,55.48173371625936,52.03572376315614,62.36811624235625
158,20.994755417535817,76.94906199233169,21.470191033783735,48.21989379746984,40.72410632545875,42.35958333893201
159,25.245441220539416,74.89740786938555,34.2464058887922,50.009413856613556,35.96116862947849,23.833523984644547
160,28.54204871811337,81.83996372364875,38.4076378974864,39.565898995423055,47.77473764471024,40.326730515172514
161,22.71632397787172,62.4066503281974,46.470738911786334,48.328695075508755,43.0120304343032,13.478345266438158
162,29.516035049620957,85.77034020146627,65.98670880414555,65.73056251582952,20.590899150835064,17.90431934896549
163,27.746438913545397,72.3759620893656,40.30666765706748,45.636485533729115,63.241054500833336,45.897073113176596
164,33.778665286449616,103.294004897456,57.44912273248005,55.871514060366124,62.3707330452607,67.57151006843011
165,27.109433214882333,67.30216246482726,41.71018569555278,51.11749235818449,64.57831608972431,58.107571347207355
166,31.672815319329583,84.92404935451565,36.157572800531895,48.4348277591067,61.327948821191285,57.400156594664544
167,24.96959936595611,63.13986115457305,46.29868439526421,70.32797634387225,62.30224586403924,32.659036100737
168,27.50820935531351,89.78778850740001,29.757329985520077,59.713034928021,35.33881155282235,52.14316000349934
169,18.893395784689183,61.511772690119386,21.123289307310646,57.16362751722861,50.56304487543451,36.7090185157333
170,31.74103769092231,93.0030249783684,32.46410168662967,43.85817677112459,29.31172696871233,54.562273408949075
171,26.28625674544419,85.50213775751126,20.161042058888484,37.36981342334144,45.6157406680449,47.30442535771616
172,19.032393084242226,75.27280140803278,37.25703577806192,59.37582668129902,34.65810362378559,46.31418019353974
173,23.244426130511787,64.91231517422213,34.60734311006389,39.27851812350763,55.86134109302031,34.83608349329008
174,25.75362814043029,92.11150957812946,25.99861425274765,64.1487806775817,46.35899864175246,41.26275254571804
175,28.85810218452966,78.96802971510716,54.02915880031934,43.038785619091655,44.97292338688477,59.681914437840156
176,27.482393432373843,80.30435965517047,15.106043616167524,25.825127898566002,41.319708882527834,42.38462426117876
177,23.882604491604997,67.98506654862477,42.67828237963608,56.098532308580424,36.44852338450926,30.14222043515001
178,23.092084430955165,77.70378416047902,43.84843360358417,40.56235964695514,27.424056053136958,47.280537047292
179,31.2324553231356,84.51413240982428,45.061959843743956,75.23426236283737,43.59644458208981,34.31693752898214
180,29.240298314398995,82.40790681760188,47.7629196278118,55.31470274040899,60.86823811784956,28.51925783635079
181,27.850376386083916,92.88700952359986,26.210406946368494,27.315688728875188,47.87046395804502,33.89377942199083
182,29.56709104939003,84.57033869783412,34.28467244763914,31.55934921989365,42.17952126277153,69.9547151857687
183,27.568815284827345,66.91922780912172,28.948848644559988,57.67407954163442,51.213974688076675,73.26870545828486
184,25.85882811358265,80.82721323959164,40.32447123130814,73.9854952204569,61.42374488735621,45.43940381605869
185,24.932270218814466,83.43710324652746,24.625482967669896,51.97730757757073,47.16275833756486,39.95774157924748
186,24.60417916309077,62.27151909069417,48.001064435668404,56.122328734133056,44.543960629079855,33.31349325581073
187,30.41488511696453,77.98284452011696,15.372432313021752,51.25426572534025,57.61558658994155,36.34861093842834
188,25.854531312087012,78.36081762874677,24.93831613559855,59.09764433369135,43.620890209479676,60.84638467340433
189,27.26208808161728,74.48661027461463,44.78493993545233,64.94513208316681,27.599551336263847,62.88689424037268
190,20.86518975361475,58.203941695841706,56.887614194956704,49.922924391650696,53.84626915128374,87.4278994047034
191,23.50013391108847,75.06953956814333,44.20471922251144,70.05395980989636,50.51188000601373,74.49014244744882
192,29.92271687970433,68.58366712003439,32.363238251035156,68.3401619370011,49.54636110695252,52.569188635541025
193,30.246809097701657,101.0133131296936,19.842997980782293,47.52280936333456,53.46356544509706,54.837555947579965
194,25.360532431332867,61.402838996312056,18.939083864433485,48.85612042738463,34.658080863108395,27.420695493884864
195,28.369459184345523,64.35283807103825,32.07211017729756,58.13032429309206,56.28905677661951,72.27402669027093
196,28.756252195453197,75.18139534556343,45.84598515914604,54.52704124270369,63.2619573229919,32.793417799871804
197,18.674817334601542,63.030888900848176,41.24353245869017,57.421904657200926,46.16076327818641,35.512781727702695
198,28.077929923271615,70.43798733631203,50.888522505843184,29.876256920824417,16.296842813725345,60.291954037045805
199,23.15381175496612,89.63871864790282,86.50593539573872,31.308793618374523,59.39586173308567,41.61711502665027
200,23.843098810643188,69.8959950422007,46.58030873206487,58.30767889116144,53.6373483363174,65.19276024124949
201,21.397361292907625,67.05998564298237,38.95482848396306,48.3550196566097,39.81815289386499,42.871647315813185
202,32.9283035025636,83.74774281766766,52.483380877933854,43.93438369016082,25.35868072835285,74.98550558877642
203,27.709314686269693,86.8142295125433,27.615303485808255,39.6399568794308,38.40006735178437,55.367265001225924
204,24.497202902223037,60.44353708194397,36.650504257073585,57.06437467267485,48.05676182898398,24.143197578013947
205,24.044225195024076,74.51110823428813,36.53449310822434,59.75678406393847,46.65736434214718,55.26832960701637
206,23.57288077695513,79.50235483091697,43.360907500589256,34.86097638108581,58.94436936109462,49.25821083716266
207,27.73306095974202,76.64239527832575,30.307780664120756,52.446215471989966,53.83911445460041,43.841171837900006
208,27.273235692777977,84.18577092535665,33.72603906039521,31.556743394268324,40.02976305598663,41.25004964408638
209,28.65223778318299,92.76002649549008,45.03016739466664,59.93552230039141,39.839274019121106,51.18927330493057
210,29.703093621678423,76.59717817748606,34.01051037611604,44.590172961044836,43.51977062944216,35.7084399690957
211,17.35990396537951,70.12152992408943,23.146466129238945,37.47291698348342,49.726516046721365,46.05643424725397
212,24.73496481321334,72.29630546693349,48.600652654173075,61.14157327602488,54.7593789386607,63.88471212866331
213,21.6704568791979,70.26171475698264,39.316826033299975,49.743024008455556,52.71310729889973,57.02911134634832
214,19.587178730632218,43.7680775000676,29.855475996128373,33.90243844271002,34.16030860057545,45.465670241460636
215,31.180940140158132,95.88744911117467,25.119934268001344,50.42349931494864,46.32864020049256,48.429838432703335
216,29.58898490627064,81.73544573813645,57.98623463007284,56.96816694274378,41.714803069559714,57.21778256407854
217,22.54088206152602,83.4954348599039,55.76761126780202,56.33202383917856,53.714945699946554,51.120915028852956
218,27.173632200237975,74.85846924071325,35.325212056177584,75.9464641236341,44.79861454335263,26.94286879796085
219,19.065881646163277,58.48797984503427,32.57484473932971,45.67702008549038,58.64753893539162,71.09828941676943
220,20.522243553654803,86.45723273473914,46.994493628820315,59.538889353811406,59.96046755165793,21.492002545602215
221,23.511967788044682,45.287326388758515,46.12012598230502,50.51588878948783,33.26981072387426,37.927887481627586
222,29.893982534797065,88.12001632785132,31.610859336104287,54.48952512038545,31.51392530959292,34.79782891555428
223,20.11849171334353,45.44860884400656,40.7755374330203,50.95560909176905,35.823292803384945,42.84554165074876
224,27.849925797989034,76.22648584771558,47.612743236339654,59.19822251189082,70.01326805900126,30.908641029631927
225,27.630213701557008,67.47127823096584,39.537134750634664,34.50269966297681,33.70026643244407,66.58639864399711
226,22.32998660547959,75.26559381496776,40.85644270525369,51.88439719892626,53.98118508630262,54.31570242230306
227,24.7209179167032,78.51202680915877,40.05235345280494,57.528431986257594,56.70763924961937,76.41871457522127
228,29.746653394047488,76.85156092547794,36.65645027710868,48.212529925021364,52.0051307017571,50.483322624728075
229,24.396273067767954,72.08113120193939,68.04376838042644,57.58456402629009,60.164097399387465,52.892660278332336
230,23.707022149686352,85.33996026008076,32.032234444050566,39.80080524227272,75.51879558193518,36.141190913198145
231,25.05536824946789,78.06049092524857,70.7681981365042,57.45979328441387,51.8974685456752,66.0270968703203
232,25.674763042343645,81.03964612133812,42.961047996219435,45.88114404523689,71.66975786908664,55.08839110351282
233,27.762457985910903,72.60091749641091,54.72453435583287,49.353647114830984,39.18601153631491,60.654066404401036
234,27.60030743952524,85.70020783463713,43.50735708193828,55.48024380445534,55.93568932356033,53.44652158789137
235,21.114271692465,45.09758320157432,49.691007474567144,46.52006104851583,63.15129582716561,39.17946341145069
236,28.0957976119679,71.24851579591136,42.77634622203349,47.43770166119588,34.07563314051096,62.89086430138891
237,29.26592191838572,80.14286648990404,23.709831947183638,48.301523487455185,47.61789344025941,41.840942903567935
238,28.667022834475905,78.21636411989145,35.22939447460191,59.26751089870607,53.19472111287572,51.382184840018205
239,22.96140235423806,71.88378178206347,33.307690962685236,39.30890362751039,57.605004180925796,80.48192962927939
240,30.85933165016193,81.2757831972548,43.31646597264056,53.273043776935545,38.736313747065005,69.91000452348213
241,23.33668938308863,65.97024273239067,23.94725870759035,72.43250315749343,59.98859464634252,30.782306710075794
242,25.544301181008656,71.7466389789106,31.349986737091026,43.189336533156585,66.94265987640799,54.53820463895441
243,18.476475613306164,65.56811322703084,50.58031235814246,43.479988838631535,46.524653878559,62.1359475135586
244,23.96709093375655,81.64977083778155,31.5855688228806,39.92896121251664,68.1576916308027,31.96836294969863
245,27.228324682088623,83.70999387911436,34.58709787788833,40.74864966834441,51.19515050708132,46.77766497280444
246,28.041978469243972,94.47233710082644,55.94041498099834,53.49469662790017,62.468992124680895,53.826936226407
247,31.385159963245286,81.06567324144689,24.72924311820137,62.72911116488736,51.62522872001246,57.24121262090387
248,31.440895928643723,96.73046698338467,60.55135195334686,66.62281620573441,44.770518217287076,51.67444074439562
249,27.00267002943426,74.53059950423233,34.577664175940846,28.545882581993155,42.54584610831949,57.367673253110404
250,25.001162695624142,81.95594290451395,39.01344477036372,32.970339074812706,50.0242183441776,41.66756692414151
251,23.309979941367807,73.45975551827054,30.580974326713246,68.54897751238103,55.483434577289295,42.3327699902382
252,26.126945161062643,85.67574178145837,36.53160707588645,36.60712562438756,53.36103350050112,58.96423481561025
253,29.60781621486259,99.08611769592238,43.91357173340847,35.36614178428734,55.82738044215087,41.854790893621846
254,25.277189165330203,79.62353199755144,35.926184768617034,60.481224077486594,42.09000546632896,37.07897998782994
255,27.053461498887415,91.4440393518245,28.847798345978696,56.169487923258416,42.623163203346856,52.9957227261329
256,30.15732801176557,60.067624538461985,55.39854869206369,69.7204844107431,55.88680505848197,52.815699064745935
257,27.608180835828584,67.88667524942348,31.59480579164918,53.25698456920814,60.36385270812269,52.387738393625
258,25.563634158897507,64.54904728352426,35.12011803663007,55.28956980703876,43.507341432893185,51.55036906759113
259,30.610693030432127,85.67309054906359,36.8005996454277,68.5986026546466,16.585822352233645,32.64844923643241
260,19.306828937216785,62.29383646039391,39.675650769479944,34.08479711829243,52.96679040528672,44.34032230410098
261,24.198909177478804,74.74821044517533,37.106172353123924,54.21479349803085,60.913872647517174,57.689002605364905
262,21.858320742446033,79.63799557869703,26.442192193950408,52.433087927645445,65.80670954618668,30.781971770334188
263,26.941045051069263,76.73121649153623,52.545423188117525,60.17104933775952,49.497734879638905,52.229011867631925
264,26.88523216796748,65.57508272604333,31.559432446254338,49.61657855852287,61.933513860676946,69.82093327522895
265,25.700871999203354,79.42907674457493,46.15815574572506,51.38308114196053,46.98132223548976,67.0866859942226
266,24.999388700621108,75.67750888902276,47.993437062820895,49.67109430776565,58.966232573905614,46.87888403904395
267,26.57105339307874,79.53575316438055,42.81572690267969,50.528095542885225,51.03327910177836,48.603093497481034
268,23.21692426588413,83.51895995968567,50.50307668376351,55.14282894285293,46.954680233633766,38.98627636413102
269,24.053925040491144,92.21844923282254,45.891570537143366,23.392914023300126,47.84321877135326,41.90870774296372
270,21.4323132144019,62.166365539800985,43.90439015188267,59.319823730101646,29.08493063550872,63.2973344002854
271,19.818992604891026,83.70964918483834,24.68319483738032,63.26229938695301,74.0435443473593,66.72117664831212
272,30.024059460691443,56.79506359109562,71.35196073365567,51.9843771773504,41.39112102460103,58.78389446251572
273,23.751682212633813,71.23527228041281,56.337737891210004,62.487613419061574,68.1750700757137,51.28564714697737
274,26.734152178307312,89.56204196435864,38.61481228552376,56.73091424751033,55.10441479561737,38.658486455941684
275,31.717225134130214,80.99256955174421,47.11367822438659,54.69053785996343,60.089481841747165,45.20480338904362
276,23.345464462264683,66.68964073472866,22.942082612461675,62.75332531473042,51.87414233938352,46.25975529128762
277,26.42679236173619,92.03180994456169,31.459565103817518,45.90438416330319,49.79306495846358,34.235664032541266
