unit_id,WaterTempAqua,HarvestBiomass
189,56.88852062762313,21.03638839023654
190,57.59169079492039,28.702682572709563
191,60.10484136447748,21.29753011600857
192,61.4513241488691,27.736283366747433
193,71.04007946913265,29.229060929317626
194,29.33362060858661,29.52312778143587
195,39.637615968910595,24.619107178451817
196,47.97743471098235,22.66510042841582
197,67.64887993189791,19.39246680226789
198,58.83273769991687,20.465130049876745
199,43.15815019299616,25.543815880848378
200,85.1530494617317,27.525362232036027
201,72.60942755580767,24.49867527139041
202,62.95124491858436,27.591371707069317
203,44.57196074097539,29.483975525141535
204,54.153461981186304,20.525323195632936
205,35.05710787866094,24.092254093220276
206,60.481687888321105,20.011787243807234
207,51.59432888711185,26.21588032319079
208,36.14990517158942,20.269946763441503
209,47.452044596794835,27.121453288987354
210,47.90062571658189,22.385427312174507
211,73.98159040959669,24.66768261622655
212,50.75385430766596,25.867517020831865
213,57.96101777868202,24.501719011861905
214,46.93412809953639,21.991039858056617
215,74.57323486644499,24.595712450175554
216,60.07035965987803,25.462831303274957
217,53.74540717609833,29.188339238418305
218,59.99722492767744,17.97285138833478
219,53.848669616795505,23.06947888362695
220,21.432344838860246,29.82974784135816
221,65.98828869395209,23.827631716061628
222,50.402619048625446,22.24679842554317
223,37.472502753443806,18.70517409081055
224,72.06585437818082,23.288173527547055
225,28.127359408510912,20.616942623460258
226,38.75041929951142,18.748761805904408
227,33.41241794075069,23.565066317622776
228,35.96312461065384,29.443673580366266
229,55.901350077848946,24.655171514165726
230,37.87981670529623,21.32593857776112
231,26.49964033635268,19.66254883152415
232,59.160168682629255,24.08198413859875
233,70.53127428510047,23.57299135571113
234,62.86684365089083,29.191013495040117
235,50.98067371631288,26.915489801841677
236,43.05782893995883,24.364933177905478
237,62.675748713109606,24.97235974433789
238,58.9883738076046,25.530378070268117
239,27.941849005236108,31.980890638431838
240,63.482070659124574,26.674311517635672
241,45.95611385056376,26.899765160968975
242,38.84525701214077,23.972786059887873
243,45.213409193396664,23.25808575731253
244,61.844672425296416,24.807779419002962
245,69.41143198125644,21.794252287973386
246,50.10990112436676,23.0050643053029
247,61.86251677837492,27.72900455425521
248,52.12028408133978,24.43537956249411
249,48.57794334550986,26.53092021722442
250,49.46628948626525,22.805173248489155
251,41.67682196338376,27.97190197278193
252,46.98454067333633,28.12527370673338
253,56.021866060967724,25.180633370207882
254,42.19349033046089,31.048921840478286
255,52.70878847748398,18.928899686744032
256,46.70873835564994,26.613434636623893
257,44.06016715846105,26.210882435689065
258,66.47859351081695,29.36678188315089
259,34.627649018557584,27.8201458458019
260,40.59934778457996,28.44174351501094
261,43.94354763660715,24.211390201461203
262,48.025322446879095,23.555669378886655
263,61.75993981900582,29.673907707485604
264,56.931332771179015,23.93573122754973
265,53.79162768866398,18.88679602460244
266,50.016748734243436,21.764297797695768
267,68.3554301518552,31.797571313409875
268,47.704681067363964,29.21738891552713
269,44.42011889027985,29.013490400685306
270,55.01743054676061,20.06375567245435
271,58.286906543548,24.871103386138092
272,43.65853836376725,28.777343751304688
273,35.22726477777509,20.895748941709943
274,26.751993231007656,25.7342921684214
275,67.30795353916405,24.897133507161207
276,61.00421998692076,25.777252415647098
277,72.06462894328268,34.223538548556775
278,45.1760948920665,27.758210540844715
279,42.6253056729241,25.6232945019291
280,49.187161194935456,32.98068340221302
281,27.995353403605602,23.022003710475058
282,38.82782204801728,27.21099499808172
283,61.40577666776521,28.522144060067752
284,38.31428829766502,20.50441892803518
285,52.603769873496056,16.29639693351197
286,54.17446680896474,21.889083172655475
287,48.8709773787341,24.27946942006103
288,50.47797908582833,27.573565517263834
289,16.298186466909304,26.93189354086461
290,54.07121155418544,27.879002965726453
291,65.26892915959841,28.607182304860768
292,31.72324117947827,24.533848268605865
293,50.27005424791877,22.701395443286124
294,48.537182983947744,21.257603426841015
295,60.78466248787846,28.341905837995558
296,61.329131017674506,29.17196860127255
297,61.711425621443205,20.279777692718692
298,65.3549282378943,23.357975881271464
299,57.45793354415332,27.233079365649516
300,49.75299072069539,23.57472196225425
301,52.97701618740774,26.74929961955415
302,57.0233042373015,30.888184064908717
303,53.27193917233358,23.07937710608858
304,43.37271298551203,25.17144900182782
305,65.21733238347308,27.788491258112145
306,41.65500771604126,27.469742111652806
307,51.0413933914905,24.202631310561735
308,74.96529476226405,22.912132362406865
309,58.04511450297939,29.771800325370762
310,35.91736439758404,26.383293613598664
311,61.50889943603902,27.097691252301114
312,50.05511622063914,29.06340572954955
313,49.452798335259104,31.88993202688279
314,54.90059025909534,23.933097449886446
315,49.859549949333214,24.17767045854131
316,41.10229343025725,28.08540500244852
317,48.37438096766604,15.106609182013742
318,56.742277564561,26.246908779131864
319,64.16654788414586,27.12195463837689
320,65.05297728820545,27.754309037425806
321,45.76534344473993,29.126782888614198
322,61.36649981200881,27.022328816741602
323,58.045142729090394,22.668843543527295
324,31.48185434253192,28.703384215129894
325,59.14137162786381,26.493094713532205
326,49.01829396378502,27.606578295687747
327,39.788810160264426,25.653776864714068
328,33.13280692775867,29.031773341335196
329,67.53472370254677,28.40704261929629
330,45.784180073312804,23.35376463806571
331,49.58357821203338,27.392186219761314
332,62.82352685810538,21.925257160315695
333,50.22491638137164,27.74651515280733
334,41.14242451732048,27.89789721507128
335,57.33015831031451,30.06724469259905
336,42.44973214169991,22.77694169199512
337,50.60369223037306,29.086852930544588
338,69.82256672235444,24.503992448081707
339,64.14661794596906,17.319013103732598
340,54.97864763428592,29.327445692815466
341,57.859497755908826,27.697464867387037
342,60.526953265684966,27.370851942112537
343,55.18890948256476,22.120694047171856
344,56.4106207076055,27.347065735984152
345,35.196718376047556,22.60440001909869
346,56.73994678818815,19.174321841833613
347,52.47126627090878,22.12999128029947
348,32.47726740329351,24.56852952004259
349,47.6206997621166,27.127888343855755
350,51.69091371984464,27.598520625776725
351,41.5850207776713,23.895265726752722
352,42.324731988376875,26.33968684332205
353,58.13328064713519,24.017139917089654
354,69.01661721343726,28.334044317406374
355,45.30883628902872,24.315189233778813
356,33.84972733469886,25.141959179505317
357,50.18086128452222,22.597567842752674
358,55.860930369955454,30.081097167522096
359,51.53378744195356,23.411909797130775
360,37.863385771828796,23.447731748503067
361,77.7169730172832,29.18098585428485
362,57.857683480022786,19.972947889995382
363,47.66834442442917,21.495353973163088
364,75.72686192213959,22.509003842333797
365,34.0007830689132,26.68226483053536
366,43.710741774696615,16.732556305686053
367,53.55101508727192,32.34816938852612
368,66.67294708813331,20.926154334937205
369,58.5523997677944,27.17959901715804
370,28.496552814130993,24.916021179313624
371,54.69223564145752,26.309293982063124
372,33.21421766321892,28.60853230624395
373,62.86811539603475,25.149040012041095
374,69.91231625493802,29.23627523859093
375,50.07171761771814,33.79073915590175
376,34.05909620062032,27.69468997038992
377,32.51422327672119,27.94908059539516
378,54.39928210103858,25.197693706144445
379,66.18666170924581,25.483762335400762
380,52.240276865559544,18.43893964521962
381,65.67765332156455,23.534255114010044
382,39.49068509874968,29.156643654727485
383,40.305379191616694,29.11180196388053
384,17.403342472372493,23.30663200497771
385,42.15825597553334,22.587619054128567
386,50.40293451727385,24.735820708163878
387,45.034401182242824,28.783831575321095
388,43.10818897301866,25.78406374990988
389,40.71013786017964,24.472697352367117
390,33.61388754469555,25.858330110540397
391,40.86161022215769,26.324141729083696
392,24.4469097237426,24.203793784287026
393,57.982601597700985,24.739855486441602
394,55.100817621359035,22.559685576456303
395,48.682775336956894,29.105075481971557
396,53.184156158642786,18.6775637978182
397,72.26994068005882,23.049321183081332
398,56.04068434208547,30.64723416131397
399,37.406165856396115,27.15647831958286
