unit_id,HarvestBiomass,TankTurbidity,FlowThroughRate,NitriteLevel,do_set_FlowThroughRate
196,28.62689999829654,62.0963775571189,73.89039174678177,37.74938610280756,75.0
197,22.068687691009814,77.98685680370745,77.45329145552459,32.94814694855359,75.0
198,26.60787289503161,70.38583780290858,77.96861900892661,32.20129885581851,75.0
199,22.223611111799357,57.87310929196829,68.66783472960887,45.73824347721504,75.0
200,21.990089319322074,79.11087448593882,70.5721356996384,61.488537212636615,75.0
201,25.570159647908145,72.92111702798181,73.42848839714527,46.06733323945957,75.0
202,18.840661793961743,68.39922130795267,75.77174747000758,47.209184284807904,75.0
203,28.896380792802184,104.33437813152747,74.70672333604541,52.180496700599655,75.0
204,23.69922092351328,70.81977973096392,71.81210580535787,63.0943341945178,75.0
205,28.847274680111525,105.68973658689617,80.17819295101079,57.19003248420695,75.0
206,28.69743548258681,82.06863753859488,75.11924560004658,52.9276013896111,75.0
207,21.507177487248658,94.72594934275999,68.145197241344,30.48914942785992,75.0
208,28.015350453888846,71.62507318048925,72.56504636678979,41.65984782934139,75.0
209,25.92361910715605,74.67286356050772,71.20320779897261,34.12142811478959,75.0
210,27.49188815332718,63.84320921651829,71.22566386326584,32.755811061915466,75.0
211,25.295698268507557,73.14427175426141,74.89024270345236,68.39483515261912,75.0
212,20.032276428969787,63.3928941858818,76.72366453358742,30.05669103992551,75.0
213,19.36873052829968,72.19577398025251,78.50438859249266,42.89769851118933,75.0
214,26.07807077597468,92.77000334606446,74.03895181185881,55.02859996992193,75.0
215,25.57278326068869,87.98480928953353,76.80296067546216,40.6560395190794,75.0
216,28.4571412322729,65.63219361485365,73.82847655290801,63.94551465786575,75.0
217,24.45861218224344,71.32195575897823,75.91445977765635,46.08139974789478,75.0
218,25.37166118207311,77.82462111440525,81.37498261803961,47.24942903924549,75.0
219,23.808164550687028,55.78008908603933,74.60133851109248,22.93711682982186,75.0
220,22.427982236888145,83.39639279961614,71.82781032938267,76.09946604959949,75.0
221,22.779331310516397,67.71179168321221,73.80811268607533,48.96246726872436,75.0
222,27.278427244966895,79.68347731021142,71.29533515335902,62.56232591701941,75.0
223,28.279554141810678,67.44956708049436,71.3081529216872,46.835804299294125,75.0
224,25.596830818518967,79.48602410506555,70.72867982544946,70.7160777124911,75.0
225,23.762219679503417,92.5721743972662,77.36323057294693,28.531301330502078,75.0
226,26.640944265169612,85.00097156109759,75.69696684544407,49.50539352143619,75.0
227,23.297331014427126,61.522347705503165,78.2069756561324,34.754747843692144,75.0
228,22.09354498049866,76.76634563460296,74.82638333061136,42.96118850521444,75.0
229,28.81797447496473,75.85168565414193,69.65375003876073,68.37366369042091,75.0
230,26.149149379302287,68.50444945973103,73.65000900539388,48.978574798751936,75.0
231,21.074657692135048,61.8173689263082,71.94459011585033,59.36059756340978,75.0
232,27.768327974813744,82.74445267554167,74.24029203533057,48.80791675070238,75.0
233,22.8641024499024,67.41051755125537,72.48546665799091,45.69622954363742,75.0
234,24.37416156155646,85.65497752914692,71.8014809149893,68.48685754719806,75.0
235,26.04049697997301,73.72430955346613,74.41901402474424,60.003702700754005,75.0
236,20.74520729516545,48.11864580451551,77.72090594001295,48.550439031745626,75.0
237,23.64049655824102,84.50279642705736,74.21186152116346,68.5222534672878,75.0
238,27.81052513766425,87.49108335978676,73.49799495942071,45.1322613440165,75.0
239,23.488143664849023,94.21023781781139,79.2203213935692,48.178149359835885,75.0
240,23.914125852287007,51.82153880635232,74.03901496151094,39.53449187216691,75.0
241,23.454246437172703,87.78489924548686,77.00745878428732,51.04765456095892,75.0
242,25.67395184437847,90.23713630044892,68.84313848023962,48.99648305304169,75.0
243,24.00141181247165,69.2595051704686,76.17726155883433,64.77211957080394,75.0
244,26.64911722419369,89.85899014046905,74.37554685038242,58.681591984883454,75.0
245,26.786323665882264,70.66697726811569,80.16625031323306,42.58113227080214,75.0
246,25.656515974823332,84.9790658564705,75.1844085238055,58.06017738529304,75.0
247,30.413482342271127,96.57515858502929,74.6847923423081,52.82148573344152,75.0
248,19.45987897652609,63.08521692000802,72.54879948473439,35.65029183497776,75.0
249,26.75145432223774,67.79904498420545,71.53170857649414,50.59580283824167,75.0
250,23.709434604352452,75.72423285680685,72.49359575972973,29.331413401681825,75.0
251,24.722116571977573,91.4647003926,73.34899133913594,69.74469262542827,75.0
252,24.781098668593508,87.36305912681208,71.86328159487975,38.85295732232587,75.0
253,27.68494021835466,74.48024340445187,76.17182884650519,28.084341644081384,75.0
254,26.50555600454505,68.13912265733639,79.5926067146101,41.33452897677194,75.0
255,27.657513706147174,84.88950378916785,72.17739705862364,46.54137142902366,75.0
256,28.854965188869063,86.82092404095297,75.7137189673081,45.38134478504593,75.0
257,29.497506480009854,73.7605193514207,75.06733919838511,37.258249671905745,75.0
258,25.985080801777148,54.093847423110965,75.62846493544782,44.24349252832379,75.0
259,23.940453197505416,63.60695265877807,75.95850825542854,45.8760078560839,75.0
260,25.51656220157833,77.54315665853501,78.54290270247648,61.804667752958785,75.0
261,23.062889376678307,84.7341703485752,69.16007144084261,68.29360491991197,75.0
262,26.42291500395809,56.3257274303284,74.6410692157675,54.20002153868328,75.0
263,25.449103046938728,70.80956569774858,74.56407496721069,49.3534953940932,75.0
264,26.806253438428644,69.38004700866595,72.36883382504573,72.1884039275443,75.0
265,29.901932287914214,99.823662736443,79.255342973931,54.168242520231416,75.0
266,26.535544582990866,78.52355344259732,78.5777600177076,34.57035430423885,75.0
267,23.368212531178223,49.79313227369154,78.80514332507138,39.37277284149487,75.0
268,25.614114859227833,77.13587739284125,77.69182660847687,58.00806154281064,75.0
269,30.396731223535635,79.22576812193098,77.12224515651963,62.04774246581338,75.0
270,19.862629661824357,53.218105266100224,70.05045259773576,40.355286031082706,75.0
271,28.42996010379626,92.564727974563,78.24312391086332,42.31425962860778,75.0
272,18.168489852728484,67.07411585344549,76.68487589352259,47.24470503962252,75.0
273,20.763640017853625,73.00866893335818,74.2566287512314,37.58547121433814,75.0
274,26.090302130893825,92.33712404909109,70.6696044888211,59.19743847644156,75.0
275,34.68192239939017,90.82938246713624,77.44221472832048,37.91435043198595,75.0
276,22.082599335642243,63.15534823149923,71.37650217018827,59.630707396676335,75.0
277,26.587000511886295,70.79195257537769,67.45422894429207,37.81573685606817,75.0
278,31.77092782278619,94.92482680445738,80.46687637426803,9.346723818738432,75.0
279,24.79722753746342,62.359036862937536,71.37496378009885,55.651697164197856,75.0
280,31.095640248730053,98.48169380016657,73.22571036889278,74.77971452054808,75.0
281,27.329405767055583,72.16820676098035,78.92791915080815,25.82683485382487,75.0
282,29.855244125688913,55.071844618643674,78.45693026860268,46.647314990126574,75.0
283,22.249937274098084,79.70108692067006,75.75092318111197,37.168919239942426,75.0
284,28.404308856925763,71.97705149573389,77.2433932514381,51.52759246966414,75.0
285,21.049395043691305,59.43232714934362,71.29597532466421,66.86994044063225,75.0
286,24.81027255675259,79.54865843293788,75.52199177254232,47.41137177267788,75.0
287,19.937669636311426,76.21296764572715,76.63534436735911,38.6794002120139,75.0
288,27.38841742649495,79.67861745319387,78.01863473983249,61.40237253757789,75.0
289,26.802165178600177,71.9612739020636,76.77133933055232,57.87116601015936,75.0
290,21.517721350279075,79.04057873015795,78.33354196989804,41.10410186875809,75.0
291,24.818190242910383,47.778769463703725,77.45893511826782,73.3915369482128,75.0
292,30.673249739712855,77.1915494727782,73.51958320054831,50.42749291649923,75.0
293,23.704593648411496,71.22197634392145,76.99568303010594,56.90514718310451,75.0
294,28.319999152074267,99.00629033941046,74.90129391320046,55.011329124608224,75.0
295,15.61527578509493,61.8848070245288,78.18277561753378,55.29574440425979,75.0
296,24.007907598411173,83.24194260440348,79.25501482463133,59.98495590030438,75.0
297,22.360103832067622,91.24433575848839,80.92806806030941,48.89808574635735,75.0
298,24.142344487697066,86.09607983510658,71.96572131225973,49.88093566212878,75.0
299,22.089841166280397,78.10350046967284,75.3754030576951,65.23195586467484,75.0
300,25.427878688438433,67.34538624127553,74.2767484002205,33.75062336793901,75.0
301,20.151362044040766,67.06579611287648,67.98784789363779,39.49442184082468,75.0
302,26.5052623903416,86.21780498374655,73.6344296447861,52.76727341764064,75.0
303,28.349203903132963,91.38725102107146,76.79524895476061,82.27136762758687,75.0
304,25.726070922708686,79.82569945300891,75.44854476607988,48.60710501734017,75.0
305,22.481095729260343,85.13688020366664,74.22929188663221,46.88942510187464,75.0
306,26.062452893804878,88.6946095054956,78.0047583741051,31.73882397469647,75.0
307,27.7742400844161,70.43932545773207,73.73663809624989,32.89916718476506,75.0
308,25.3224016868658,76.6412594826904,72.3388334534846,60.73423280760464,75.0
309,27.447293194327017,90.45195700744685,78.47426821777425,51.853833519916186,75.0
310,23.373650475256934,71.27768256371503,84.23692692867331,40.842079004264974,75.0
311,25.014702852372494,92.42644388216208,70.18406241820749,57.79297606138361,75.0
312,30.4513950308845,75.18741602319302,77.08697121083407,48.24508879265723,75.0
313,21.896799322848395,82.40420277430664,73.75145442827117,40.331964103329625,75.0
314,27.356726813529644,75.99983327998802,78.12469806679064,47.09456830368391,75.0
315,25.28926077879172,72.25460411853287,75.97909696733107,44.24389515488692,75.0
316,21.43662222939257,78.52896701668432,78.36819927872398,43.43365289992159,75.0
317,21.640671383073677,70.45225534770448,76.23322001764654,57.02068938968465,75.0
318,31.46639150332016,92.91749349582439,76.63841956968153,41.88205782470293,75.0
319,21.602342346801333,71.74456342407478,78.55817638783176,68.51890207896928,75.0
320,30.837394187801692,79.07823777857253,72.35022759691374,45.59232360666187,75.0
321,24.938753079973303,75.1256500765113,72.65561069202828,52.009196183303146,75.0
322,28.66283110054151,97.14505309259759,72.50864829478697,52.744672815854614,75.0
323,33.087132704512285,88.75789682037127,81.05787495453737,47.48303164998282,75.0
324,21.777018242918352,81.85829525597312,74.05981942143816,64.62842990533838,75.0
325,25.779601644754862,88.32980588290025,79.02943586171475,54.78992561266153,75.0
326,22.893180796499237,72.89462330754446,80.56855184143457,41.91255810291443,75.0
327,23.61216748379751,79.36700987506306,76.33184782287636,64.98038763262181,75.0
328,26.321305628598918,59.6986921921786,74.27488867875594,58.90275610750643,75.0
329,24.090309183137652,75.30221697855171,78.26908548465293,24.13821326820399,75.0
330,25.988219163933714,53.240032492727,79.64210710520094,42.99018284658406,75.0
331,23.428199736244675,81.52846232376922,78.63559056376775,47.44758313344789,75.0
332,24.809844881499313,70.93337600004627,70.774444181333,59.687640135357256,75.0
333,29.264654494594303,67.23380421394424,68.33405349828709,38.419343789064676,75.0
334,23.16762485748253,78.64830434635304,75.86755377896844,61.055054298033276,75.0
335,25.23529990633346,62.87418017493136,73.49949473303838,62.717675742185605,75.0
336,31.13675184952341,65.47549826513124,71.79857170433098,40.45710399962162,75.0
337,24.961925565578966,77.08482422295667,68.53344243531318,66.24322070155904,75.0
338,18.68469205725216,55.20783734022231,80.80848431475192,44.233688504193026,75.0
339,29.46732198453822,81.68270462846897,75.1751301194595,62.11528766725117,75.0
340,26.908645580635678,57.198372852574536,77.26588838476846,28.005889108253925,75.0
341,25.185773196045464,67.40149828869819,70.3343893034261,59.9026275031435,75.0
342,29.076889187769968,75.29635829114237,76.61673599211314,51.18549483534297,75.0
343,26.697704140872204,74.72919004555091,74.35159743559902,49.66285253837464,75.0
344,20.068772765755387,56.08692208434802,71.10249779398684,55.73934561425415,75.0
345,26.328022683697125,88.42596032496034,77.60648137752908,69.05629840707125,75.0
346,28.67074232549323,86.12642060060509,75.42202341408478,53.97455065085607,75.0
347,25.773226060169428,50.70761035186793,72.39074434859761,48.0291735689941,75.0
348,24.693794577484706,73.12101169876709,77.17187973731568,41.06886354669608,75.0
349,24.11152951128432,74.44681122187146,69.93093450990631,48.05061226037601,75.0
350,25.02333894683686,64.52505796822035,71.23265323412342,49.03509445278366,75.0
351,19.86720178754818,60.49027908927965,74.2471063308045,39.560488673344416,75.0
352,20.35726021948603,57.902590710610525,76.48097866500616,61.586156569704656,75.0
353,26.350639896621093,87.709556841729,79.53480917918296,42.017130384329086,75.0
354,26.63750989069319,61.36973556963064,74.90372979426459,41.91501882890332,75.0
355,24.723417301284467,86.43107437330059,72.59384097267268,55.258007573630806,75.0
356,23.342400293741726,60.35670888303121,71.86328540413884,43.7074650417837,75.0
357,23.14892655296696,70.01486689933155,69.35366903248958,63.37712848665621,75.0
358,26.33913236564761,78.98717944346932,74.54468483780968,30.0786361759804,75.0
359,25.932302530986377,55.609975328459306,74.98829657359825,57.89940397112336,75.0
360,27.516077580223822,92.31467294563889,80.83260577692772,54.63030901883471,75.0
361,31.679794041326197,80.2408977112757,73.02420726801464,62.37356167143811,75.0
362,21.421989953099143,63.26784814966932,78.26845899835253,46.39652965273411,75.0
363,28.931859640120983,71.30408060356389,75.37412466905161,46.147004968615946,75.0
364,17.75123641437763,60.11334561002803,80.14633948209267,71.46321402378007,75.0
365,21.508215753559327,66.70873676215773,76.7199121426073,55.11574964347962,75.0
