unit_id,HarvestBiomass,TankTurbidity,NitriteLevel,WaterTempAqua,FlowThroughRate
50,25.420448261614293,72.37840388008078,55.16149005749253,58.7652502079947,49.569269890601404
51,28.53965579121775,76.85408860545326,57.35376099643816,62.04743321798566,69.5067603818307
52,26.3152648096059,79.84655864342946,80.93796700873509,29.24952322987086,57.68623952405219
53,27.500318524253093,70.81530129092468,70.18827185092744,59.58468977031314,40.15975866382346
54,30.241074386238605,76.76460664989449,54.64176530697287,50.21962629327539,50.08167707925227
55,23.01476452660117,79.89002051836214,63.65433413817586,49.336984528932035,43.75558370707555
56,25.807318905433736,78.80982436912896,47.63049774699004,70.81512128007661,54.176237520025296
57,23.513917593233916,82.13588119908071,58.893634535372826,50.089433039183426,56.08982445226055
58,26.23254112001724,66.91147086749504,60.98150924924657,46.81185309289446,33.03662993710776
59,25.953616583972693,88.07780183345773,51.767897278906936,44.920831226694546,47.22727881917062
60,27.041207757008102,73.03636961608836,53.28883997703637,46.13290163344162,40.85776973642605
61,26.916896949812937,79.10017012771951,72.14268392913438,61.847769023657875,77.25250204182288
62,23.10438224095509,76.57436067713984,71.33316368669283,33.76549086753357,61.05262953564868
63,27.26657716447408,75.11796541636836,39.13920752749699,33.08091394318281,54.81997820138681
64,24.763050088525226,67.13809462009593,72.48998565024822,35.88441113011021,60.56464943636015
65,27.41237691485551,80.83464037438424,40.11838225775881,49.43738838825917,39.53639396177167
66,19.391665811894413,61.64539086188196,33.62849884097885,21.061110082043484,27.740659385683234
67,25.973198860983906,74.92681682994458,44.33698292532676,42.98759150927878,43.549039409167136
68,24.75211965930456,61.58460090567177,44.19299655304337,64.8065106603956,62.12094669234439
69,29.537044030142827,87.64407043022086,56.00550524160384,41.075630133083855,44.83118620376066
70,22.53863005803041,65.10589343476775,40.98244252418712,63.47252692303405,65.22765772525531
71,27.00373987936462,84.80701778844397,49.54109784882823,53.89462530978285,65.97154897527233
72,27.601022497119835,98.99013506859865,60.113022037087326,70.23311569107045,47.81047157599585
73,27.978946455227693,74.6548662215644,50.44723144364484,52.44899527811249,43.98198013619729
74,26.541068497069865,74.13631627647361,58.109662491416806,41.971878067369715,47.992833242821504
75,25.833082410608473,83.67517184067106,24.719067054685656,46.8145558309954,42.77460828672056
76,27.54662126313009,75.70788598928084,35.15660405479951,44.38042448401911,48.61789234893319
77,28.87168215356645,76.85271803338624,60.41698014272966,51.297563847641015,60.00301821140805
78,25.08064552056824,96.02829335412002,56.16683576710011,36.33123846178367,69.08027294162535
79,27.583998136495303,71.81382015942033,68.27111192949484,52.163041321622885,40.44462954214698
80,20.37550370745254,54.89520864319843,49.65520852349921,47.331733080825266,32.681844310379184
81,24.655494991473844,75.47787107333595,48.90443213271486,49.04773042832414,27.597602791050473
82,25.38829638296494,88.68794582915696,28.086583097889253,55.76741268820557,30.767294251295016
83,26.06295879924957,73.62257077963423,43.19633114587478,31.077943667202113,65.91973232252718
84,20.12267344958201,62.382332771533804,45.550223730729876,45.58704644936872,55.68420914014984
85,33.06684151016838,94.43291399178732,51.99017318355238,63.51436549505232,34.21874067642775
86,26.596611887760194,75.19548567997205,40.078726591021116,48.02385272286487,46.68210215990368
87,32.02816421020743,66.16389678791231,48.93694939731365,42.078601308042046,43.24889061738915
88,25.74609705234817,76.87598576068689,35.79341695760432,41.32830985703983,48.302122822071425
89,28.44661819554107,84.32138749470248,53.66876936571417,27.314831020691038,42.22868328152388
90,18.3487411571289,71.86619959075851,54.632222815296295,42.65234561520613,57.04869301045681
91,22.867663832362197,84.68748519189654,42.08054055833586,43.89603469145911,54.37663105597575
92,27.25380625265535,56.634957123168405,22.701966057293546,38.56925111197652,41.27915558849998
93,17.869851439301588,69.85782917993747,64.89778198304444,33.299570762921434,56.10523418547905
94,31.355387625527527,70.86353253949248,58.161565322155575,38.69215602113717,62.07217963656553
95,28.18241217574879,80.98526597058,60.54402050392592,53.07957372823342,63.837892449268026
96,23.148703400839764,75.6216874195551,48.17003705875914,56.44273671701283,67.74038929068617
97,27.80085297671751,79.02369810487335,47.643606729828676,37.271447398527606,37.64277345306073
98,28.369587742129195,81.76326678587711,47.94853237057533,47.60131679859765,27.750927294613348
99,31.40194264553036,72.70236448998806,48.07717624339208,51.46332295103895,46.605055211666105
100,25.72188692874809,68.39582370546373,64.3908686637216,34.359230320105816,51.044411447334575
101,23.378165504285406,75.10642314144752,59.2825188016158,37.72331691193851,58.300444734321765
102,30.155243810497755,74.8822427506386,45.12220110452718,50.2485703891318,57.01436408061664
103,26.23476513235219,83.69206915112993,54.78182727595471,67.36276344431383,58.25683968622138
104,23.526110713477145,80.92481302038888,55.50781890718919,35.30721402911443,56.761257405933414
105,25.158365034702864,83.73825640742265,45.762653780759244,44.80495043386867,35.375172685417866
106,21.148053527427827,72.54226852140926,42.31292850608722,61.223036098750086,51.364145016465166
107,30.107283039069173,71.45179603701764,61.23912718128572,46.55095017159303,74.28361292749804
108,24.337996531216376,65.90938625828733,56.91098203587397,50.937000396653175,75.79415374056465
109,26.132975469688603,56.833020722445504,46.03594972803016,50.700410408867405,68.57061069768594
110,26.259758107417493,71.40649704159446,40.09347265985272,46.354200771304065,62.73619061311356
111,28.014922159517816,92.88190474867518,52.736545265469026,71.34334339261748,54.64222162209855
112,28.624870239473314,65.15373847188948,63.066980438553024,48.29220477331558,18.63183125105022
113,27.77993706617886,79.11437637073152,29.230055047900958,49.57977113613656,59.34839999088042
114,26.503554177576525,63.641408564888124,44.691722604257905,61.54879595866528,50.1192390984823
115,25.0657431137026,73.61281774085784,49.37478234126409,43.03844553162935,55.12351795608091
116,31.81123047707392,96.6398609931074,39.078495151161235,35.8608311243582,73.15975295165066
117,28.610657730270496,82.97136976863518,49.47488021287397,36.82805780899001,46.087023119647185
118,28.674535047391462,83.31130173993058,58.74193085365249,41.36598869758976,41.95957606644869
119,19.513154524328478,62.2866269478549,26.485661080291774,27.53698706535779,61.43292928708389
120,21.57090145435641,84.33762584298567,44.590785617697925,34.90309064883566,54.573050830057234
121,28.22031830198019,81.36248404686037,47.372776546169554,54.48153642153636,61.134263178265954
122,27.288078665329273,80.43611434572233,56.90060245835337,39.81207760807173,37.215712837518566
123,24.89216933774864,57.386934187469016,41.55943341684481,19.868664293016373,36.70668772417921
124,23.003188637190608,53.686188687892546,71.63795481454116,22.9242981596905,20.478404134900178
125,32.630887579688384,79.93896664342921,55.95089049205836,46.937736739943155,49.43014800291163
126,29.26038787049808,76.1566406913997,40.291598124717765,48.167109003252456,30.155473592218478
127,27.211769654300987,60.43703000520314,58.87031720459314,58.92710696895617,60.94155316458903
128,25.45213904601549,73.78816539822355,38.852217480492996,35.04872954538112,52.372155978362564
129,34.96528617046218,100.86776646129397,57.393329593030415,43.611913864974916,55.25637777281797
130,36.51573163201869,106.00466247382933,52.03489787943614,55.2552211875983,57.26568009200059
131,25.712238084876194,80.29540441061052,61.550067194135586,30.005677015822066,39.497436191168106
132,26.698162307065495,81.64059711015648,63.93799104832044,55.491150893960594,73.1436156085202
133,24.722826260029482,82.33024842954843,38.249148868868666,35.99117333012792,53.429075819583716
134,28.63141994559984,79.66974908884902,53.87150626404593,44.53228344889365,47.02395801734328
135,30.532298463734108,73.20281529843754,45.188773567046304,48.40840548755072,39.91924874724814
136,25.92537537002202,87.09815357144363,47.295793042147594,50.169115001061556,31.56396330911445
137,27.61460506688052,68.62805041756906,54.796253181865616,51.15693267739761,35.55166515324283
138,30.027940892357428,90.3549292521002,56.16991337452176,41.653795086912176,52.18501584200418
139,26.401977319472962,68.59099507458102,43.91306748893864,59.07049144036026,55.11979957353364
140,23.797169551673306,63.94487393199971,37.33084600405072,20.941299280138722,39.1003665435848
141,28.775763969571006,91.56152799802796,50.252261788406884,61.21848023785203,65.04534769575552
142,22.925239147795036,63.59314804001963,38.44964384892222,55.697777356761044,31.819644995934027
143,23.3862737894516,60.602581234862264,38.46905468708287,83.00309412921479,47.19925564255248
144,28.698680567835744,68.42334491539921,56.11374225204009,57.44450659290151,34.341754879867594
145,26.011890508022,85.94889211379422,53.73434115928405,68.52589176729506,48.33836193762349
146,21.42023358739959,60.76326582464268,47.85582442404599,53.31213096957847,69.7601236886195
147,25.80461536934932,91.93990859555679,52.850383550605805,30.795775300152684,56.819303023882476
148,29.464490618627792,63.958239774327794,51.892020152953684,60.53022066166251,63.71624024232675
149,21.179499386845965,54.38173196206339,54.57651785550052,27.784398842659012,59.562749753934256
150,27.40585992806274,84.77520771241096,64.93473244042079,46.15265268106878,49.94481622612352
151,19.94784447945031,60.85184213011346,55.067158581529014,49.423904439394946,43.0479739199348
152,24.432615892597976,59.0048393698775,48.66050350123317,71.84176058583348,61.63751785518158
153,25.701310103946412,63.49286284190604,54.762673584355845,49.526196721511255,43.736930005625
154,27.756552178668912,65.79868290890684,56.23935207561396,56.76223856691231,53.25438281013081
155,16.39960710312335,76.82673130396726,49.09539435201394,69.99213058062793,41.268823569176305
156,25.519975046049623,72.02939716978395,46.24342137035918,32.8860447848062,48.95753597036406
157,28.62934853205892,64.99307271841873,49.60798767284642,53.992828855814075,55.190701966040734
158,26.91134213814804,87.75520166433137,38.56470675796098,59.69950839027865,55.873121451021845
159,29.42655491982211,75.89109528045923,55.883559388144626,51.67888702444597,36.0619842939028
160,24.066865457076577,73.73212047294506,66.2598420157299,26.93665388080992,53.075344571449726
161,25.974976559141684,84.3028152932287,38.118668580973115,32.73414286458646,23.355422708965236
162,28.024685193447418,41.25174286190708,29.505671198171203,56.98248566845053,37.69577726692362
163,26.783194585685823,61.216564697448774,40.41520672492016,48.582761662520376,68.51311552967806
164,24.216148525026185,86.00298893761699,43.174866117408165,56.91621131986568,42.750375781415855
165,29.936852885257856,83.08799886008511,38.350633731882766,35.70095880681395,40.53392078030832
166,28.884975710275675,76.40793384167057,60.386218171954695,61.589176755867676,44.33079712090866
167,22.390021798709796,62.01809724985867,69.80518383353825,33.11600104519842,41.10339276264328
168,26.061744585216424,76.51794356879752,58.80365735276126,37.278024554091594,75.24853384422238
169,29.464417053627308,83.59087519515379,55.165358201593904,42.190829434017274,32.14305594187673
170,17.856064320582245,75.5977645324396,40.60629612544225,60.31185513989918,55.90613073231772
171,24.143138393968176,70.1234104193032,31.60278940020415,54.956314515505206,60.27928852334268
172,25.586834069709205,86.42844636869727,34.50916513528048,48.0816965261603,55.5300936380022
173,31.04915819119309,93.27236322667099,48.837222354241746,42.83193699999709,62.00908526385846
174,21.696660057502953,66.24831556656281,40.026590823478955,37.35961353729923,70.4190245170775
175,29.192206312958575,79.86909592789941,67.73613631560971,51.6837287136931,43.628429815111986
176,21.3744773935085,57.511792384903885,59.57408558704318,62.79768937772457,52.684912581759434
177,23.89196618255814,94.38726600554084,38.28372700564936,46.16868270081272,38.52630636984807
178,28.30058524996117,81.45521345125033,58.489375859555906,36.33364825892744,34.35207840508145
179,30.865227327794344,96.9734603678956,40.45084039495222,19.189269061163923,54.886765157593295
180,26.94845343925209,82.14576795667918,56.851415722867706,61.27519888085814,54.311694435883574
181,21.478153776292825,51.93518241083713,59.49358985958516,42.36820035623685,34.23330019745211
182,30.646413712164218,73.31150529279043,41.94395236427939,64.80381598356969,48.697546104551414
183,25.14921095535452,65.61248031574831,58.55661731357863,56.9192368834736,67.35127497451576
184,25.104452065151683,70.59423840586054,67.65396654812065,38.49440289240028,68.49897899076808
185,23.466657249212446,79.46883820927646,67.0478975175958,43.136542142314354,67.21140519398683
186,29.81083460012569,78.28669936225063,37.079632507745515,52.91002505331301,42.12823222589333
187,22.097917106291273,59.33646747874517,39.76599818783129,52.48774539339157,56.016460510263485
188,25.35915374732614,81.47825626018889,49.516126783954725,48.845876187549436,36.6770923010539
189,21.7722250445344,69.20530402772371,50.56833890166091,51.07610133500342,28.932749338699693
190,23.117844614685556,84.28698955260032,60.82566415454077,54.13746100029705,60.34858206910862
191,23.504839157927698,76.2980236467198,58.454350467136294,57.665677417154924,43.801039390043684
192,28.25645760267404,98.8804701018017,37.60360481370034,51.712528061961436,61.92454541580454
193,25.51773517823517,83.22266797391532,36.820435178431694,36.72562598699908,63.77445975262432
194,23.969459663457997,80.2158278973052,48.89518257562783,46.80743619882758,44.760790348033254
195,24.052441457976872,54.880152613077684,56.609922925766234,48.34346570583345,57.092180509443125
196,25.43108364201277,70.50638903970028,31.819333528714036,66.7739921411843,58.27363518974728
197,24.34581699912741,74.66508231127092,63.08520014463029,48.76572839403333,58.024400301015085
198,24.05184175376658,71.5157892325123,44.7754706950998,50.538560950912434,56.44555049121317
199,21.91342691656874,58.119006060127674,35.782915914284864,37.57875948869151,24.866656776375617
200,24.80541614000403,78.81182694484728,50.005657720572636,38.20178200369402,35.36539729534762
201,18.437578842516317,62.346768902239006,48.027289829457494,25.5408266409043,29.888856297577714
202,28.106632402917167,83.88560742965859,47.05897740177721,37.614186259255455,76.31195649360498
203,28.757197179018092,88.6524504626385,49.41430387067967,47.10907462204997,73.32902467109083
204,25.085983793364807,65.59990509521074,36.990121675616656,69.54532438785259,43.999102605555386
205,26.30461139784432,78.29076357687143,52.97720953743705,41.738800287703135,42.574191444950976
206,29.551393882750276,80.4528281512278,52.6072907909731,46.66075357457105,30.30526837242765
207,20.45255694471987,74.3687871503771,58.773073514645496,58.27914692243165,45.08968023562626
208,28.110631180094806,77.34045243059916,27.25702878774508,66.79066511602723,77.58668328721517
209,29.72027788273275,82.2401312988158,55.55337137093934,60.6008386106011,36.96298086474661
210,24.52093537335401,92.1965712789456,66.11175548402214,52.94366193402219,33.7724980825446
211,24.244112980098684,68.96443673088254,60.63335473352953,49.19414824290278,22.922864627551096
212,22.12332650611973,78.26137432040304,41.105529572696554,33.19037615797586,48.359793577542476
213,29.19116889893027,90.88484231765689,54.29289256054602,50.5457989049118,28.999482140072192
214,32.32733359974608,91.9164750923384,57.88029452817031,56.51584419295441,27.610549407844815
215,21.03151741497698,62.75067974194251,52.87527129193171,56.915619361289856,75.16041862475787
216,26.15652039564596,73.14735380039762,63.389391940878234,54.94576243775462,72.00443402310744
217,24.01197941911006,97.85147000397492,50.7227228860602,60.622540795232474,60.54208021154202
218,24.848587882365717,60.448100656805636,80.92377872210497,40.82984351718855,24.331929613664535
219,28.016001782529294,78.05312017522184,46.93663556987602,37.24752494893502,54.4186381234683
220,26.119231578254873,73.47453709703258,56.218183139643,58.65483997861703,41.44605550695301
221,30.87612396291792,86.9129675891527,57.43643127447825,73.88910066017469,48.617300101408354
222,23.019566785474474,64.10277756736568,34.851837587738345,45.76421300051415,47.62528898788596
223,31.68525520512606,89.33111487984941,36.51714359088905,45.67806171209151,51.657102659835616
224,30.365752294558714,75.83575422945914,46.694746567664275,50.29258846587368,61.71603655329574
225,26.43225549907211,74.85411580285724,36.07737727139957,49.11108011837872,76.68784655110437
226,29.69229756516129,93.88077483680009,56.09115659677684,82.18089363170108,45.25747805103607
227,32.65751238369877,80.63325518780164,23.070059379742247,60.67914833106278,63.77672565459467
228,28.812662605779924,72.65281566029805,29.745142911158567,60.30640931903456,38.46683441489686
229,29.507402563216914,94.38844886067803,48.30474017431407,41.256733405824455,70.15685283665412
230,25.781211694473797,91.4817694302429,34.29106705626994,37.57888954186826,30.192142020238727
231,25.010353579425708,65.12759429534236,31.127068289645873,26.391047513497806,51.75792216359269
232,23.384616609459968,79.15723529348165,27.133129140522765,31.103803830865434,31.07471928732653
233,22.701487455477032,69.26408499554837,64.8690691554827,50.498725112134025,42.87786353051102
234,27.186454189130526,65.63901582615136,29.14586589089631,43.29798664948151,68.37240418280668
235,24.7877885971521,74.75648088922192,52.5754913689256,52.944532285695836,34.032969577276816
236,25.316299586693948,76.61144939899565,62.633586047694834,55.59986310075518,66.59145112011065
237,25.665890473744984,74.56428081562181,37.68836498240633,48.562162060618036,67.48050677940658
238,26.4711211858996,67.6657555031772,44.105702855530176,53.92509392198258,48.26809529929614
239,30.944099333154007,79.20600675738791,43.34705066460178,41.44510242782604,71.04886218515918
240,27.421207694207443,77.491639989065,62.01970929168119,59.74477867802426,55.089989040671576
241,21.4117322474123,59.41014458386092,68.94169090113944,71.29505294374317,57.18130534399475
242,26.29230882368244,73.21205499469797,70.39014049064218,40.52605198108317,59.21061917623392
243,24.176006004646847,75.00132135014492,41.66262487643737,42.13621215244691,26.38187773221422
244,24.437215156598384,72.83898871887676,46.55990195692505,24.873093826174006,48.82250656171618
245,26.82774757408021,77.87722290618495,36.8682251447863,65.04152357165874,25.905788825115255
246,24.094191356896573,68.61713055282767,61.465634551977814,38.24793071566269,38.55589905358462
247,24.792512659907864,87.89336284642125,49.96892640393869,50.629074115594435,55.105267819748946
248,31.60855930189825,89.3256310884782,51.64842646974967,43.66906103883841,56.047698707580466
249,19.640228683327365,73.24296319421306,47.636466368481464,60.70226556838066,41.75270171711997
250,29.019723276252915,89.69995242807957,43.48805807039819,50.82594926673835,44.422625245454206
251,23.47709176547079,56.772665740871446,39.63287133910296,55.774318803731404,40.53340448532553
252,27.793089730945184,87.69295524073493,70.25896560424114,47.651106806335946,60.96242257643101
253,27.428850346314423,84.65886536126006,44.830159742521275,72.38739907051524,35.86219538639135
254,19.985525966928755,79.61293970165673,64.57076334613005,71.16500842067343,53.4748101750054
255,28.37202488506114,72.25230504778172,32.38101506082586,54.35963778907417,47.724638282531615
256,28.330936225595003,82.47542371760666,52.963787863549314,59.907742373352114,37.5330135358356
257,27.209855071078085,61.36082242288072,60.86919233969156,50.734018165566006,25.880175013913174
258,23.273205847977216,77.96720295692771,45.962317930771896,58.896599542400395,44.15632707666276
259,25.495799980328883,73.01688343496606,68.93378783045657,59.79738603351187,30.967614793262467
260,21.20678814405756,63.58505550059393,40.569808917962845,63.48400616070213,67.67984588349633
261,23.096182405034373,71.26687333561907,60.89446802485742,38.49680486404133,60.70464558050387
262,24.89444953790194,89.53711547253997,43.31333024439821,39.55158050321863,56.478917106116214
263,22.848438749224155,72.78117926498862,63.48031639007556,29.72125072960928,64.97076176794826
264,26.184517472510375,83.10045665246308,43.76204664539422,43.162977416535036,70.7446639064507
265,26.13574021974356,73.04883239871702,56.11996952307348,66.07247549385912,50.37672904511757
266,27.73018974960354,74.7793264319746,37.617565684071714,38.25916057524177,50.796480244981694
267,23.330452555591954,78.99898885902384,85.11562287163306,66.76515541614019,63.802611982949635
268,24.32465503609462,61.043859012382505,29.764075489931837,47.41958486749491,76.20749318467128
269,18.908234527025265,46.519586408752524,52.14223229068155,59.05324342163333,54.8543319594508
270,28.837153917443384,85.90670996076041,55.40901409742635,69.37242668327836,59.80063198324027
271,25.196240686259102,65.0419311409964,55.00225560209824,71.18721347382002,46.78785460603177
272,24.57621833753108,79.06537662773121,45.15564260555007,64.01692671691812,52.044500422044024
273,21.79397286093836,68.29339105446527,42.8927919828808,55.139428090121996,55.84643540451465
274,29.872827357055346,61.66061983860495,50.34473408276268,45.69351972287957,56.5218085716987
275,22.264075665065906,84.84552841817087,59.03753538071395,62.6179244001292,49.488056247079385
276,22.74325322407899,54.824444614171526,51.06335092219361,37.16879478350017,43.056564171458106
277,28.30311778612699,64.06525930584137,45.24103767873709,53.97810588829499,27.428247325603635
278,25.865791393995043,69.62582961570497,52.502916165695375,45.599303499944675,34.73113669755743
279,24.30765797530456,72.33486688512008,74.52678945529964,43.81093134160508,56.427219796580545
280,24.069950161718193,59.323416049655336,39.50550063342799,47.02401911314104,60.970180805644056
281,27.310431332497398,85.14038788293239,51.67602629771424,44.32064982960291,53.63458865964315
282,21.064810899762787,64.89961795559492,80.68898950153523,41.27433089988007,48.91266070618213
283,26.327624402579406,82.5181252172707,47.85499956145879,31.36686487193587,40.799204296653386
284,23.876450823676095,56.05104742397642,44.4594718866243,40.8483164710452,48.01465347472916
285,28.11669705548507,83.54009484411226,52.054638430026266,60.267285765189676,56.23393136928927
286,23.73814420378358,70.07154708282638,54.40829038912944,65.9530841160958,59.21999667763589
287,18.67813111663341,47.13749197617773,64.99897526337834,22.606726748588944,52.09123623046849
288,22.539459807252744,81.53484173377716,70.77125359959577,32.626390069444156,63.7041984520194
289,22.529741724170993,67.20720746528323,53.99763635164923,61.596131706579314,27.959459284418354
290,28.36470103656274,72.02680781270077,54.55437849439203,37.26602596609141,65.64675789050875
291,30.443719349550538,74.91603161361556,26.22215150774381,56.68865587084157,56.26966077132299
292,26.926677631311545,81.43548841283862,55.76627911121118,42.89254710356293,37.934954144667834
293,18.00634201981883,62.19455499797091,61.8696508083499,64.3240822636542,64.84537086158285
294,29.103134942706305,74.2732055406405,49.85621126304116,31.280108618169578,31.50865527976925
295,24.25955433163582,72.65194001169006,55.69593215727603,24.23279062018086,42.20820910223324
296,20.946778162400925,65.94351037782195,58.74569110804804,64.62337995384739,50.8955306844362
297,25.241145632810777,88.75045386644237,67.63576125155356,52.088321966012415,39.37659999557311
298,23.64412706763723,69.29227182295713,51.48699540486761,39.50165676856538,51.28106776091389
299,24.62803228127937,66.39353618584981,39.93011571618511,61.81673803395907,58.24170541956585
300,34.50624541956839,94.48998003024269,66.81783109236278,31.826506762326954,54.53962291781462
301,26.290189503401578,71.10829500481859,43.154701722038915,31.175083554229115,55.54240499024497
302,26.447690608039515,73.3643033847995,42.19413846014541,48.06426152523729,51.045765735475
303,24.019731553083233,62.32144771292784,73.49678842739112,62.405126780339096,63.34427993658103
304,28.019004760660994,80.77888228656798,53.67804199276003,48.90001481027221,34.90707765663331
305,26.522369917723037,54.400800332839445,44.431802335437446,48.58869165235446,27.277629826258703
306,27.31525566134933,73.89337279792157,59.08971099520709,55.9496404330454,45.03783380261638
307,23.268272548699166,67.06441854535338,64.11797166163721,64.41822263725568,60.97113818593649
308,24.533037458177844,60.95890107584421,37.68803189067617,42.40794913846729,71.06139697745107
309,22.719852074712776,61.94849607305813,62.33574507089277,63.87024659722542,48.85316052024485
310,27.544996908732063,69.52187073527546,42.796234427889644,38.49054313487011,64.80590916419368
311,24.37491830362473,75.90644944863118,37.101513182536586,33.17007161628691,52.91771872754561
312,24.262090267566013,71.72887828110866,38.920246944883566,58.244400527782375,71.92842741175353
313,27.57387378228286,85.34869699680686,38.570969160768755,57.10220161231712,32.27320876288196
314,23.374289929336847,76.73586750058463,45.90870521861327,59.95170724959185,44.62293902252736
315,28.172215773585208,69.65200463797616,45.841865866871196,34.27574583639698,53.58294311239368
316,29.277380196390737,58.53297942019546,46.04148322121954,55.619465873313004,47.280814443917166
317,28.271585199810215,71.19479434771485,40.877254363671135,73.73560674571713,39.17776203090059
318,29.690309197321344,88.32101073713173,68.17711818676129,46.389930616132915,72.7838670777878
319,24.89648682038989,61.92326492131861,61.15583638222746,58.26499550370912,89.61712790317965
320,31.18749239509059,57.10925497382145,60.932876814405404,41.1569445072425,33.390217747208766
321,26.97262099834411,69.88470687697972,53.381877987884074,47.68012264026095,45.61396900558726
322,25.107756887513162,73.91513409615652,51.91225526183924,45.928070659267576,56.9311863977274
323,32.04346570004584,68.3941930385272,54.29421578125201,56.46822330139327,65.59149667895943
324,26.023612894239726,57.593838284877044,45.566234647634275,45.659534502707984,61.458099339453085
325,28.83511456888873,72.30008238677344,49.99535546129755,62.16922529912871,49.11222033037494
326,21.909675016624007,58.63123380987324,37.98691689778702,63.503741590390945,49.21013854619817
327,30.667639109293702,80.9224745504638,60.77733747628573,42.82749881956029,54.048152879382236
328,21.570761251007355,81.23696269743276,61.44375665476785,40.44503074077303,77.46843402289547
329,23.84688535938849,62.830122547946914,39.789731559269995,25.554254284747675,60.54294547285301
330,27.44025316317644,82.3417190739435,33.707837152224805,50.708361637581405,60.324126801062704
