unit_id,WaterClarityScore,PressureReading,LineFlushRate,do_LineFlushRate,do_MaskingAdditive
119,11.644375335444202,81.91572045727267,15.38484233369063,15.0,50.0
120,22.092889546177485,87.90274124459256,18.85288620395599,15.0,50.0
121,23.899234079036166,64.8096649465632,16.8260964460372,15.0,50.0
122,23.775899167151987,73.15666312283531,20.83886365083838,15.0,50.0
123,27.766391059838163,81.89781836915277,14.942433779768995,15.0,50.0
124,25.453122567837003,79.90517138448108,14.231656447335768,15.0,50.0
125,36.66926237572662,85.88862758622977,15.743189878421072,15.0,50.0
126,15.414240905236806,86.41338552516342,14.37080397205156,15.0,50.0
127,16.012191980557148,83.70316318732364,11.980117851684208,15.0,50.0
128,23.375113318990692,74.33316942854482,18.041347870751558,15.0,50.0
129,24.104020866201235,59.49546134993609,14.769074508054427,15.0,50.0
130,33.218498041867186,79.36049224723686,14.230687702173704,15.0,50.0
131,39.285483747916714,92.2623496216435,16.47890047990224,15.0,50.0
132,11.245439150581749,59.28367992767498,14.200319431454322,15.0,50.0
133,18.91533692214674,69.21839299839888,15.420360313697799,15.0,50.0
134,8.394671647907701,76.59653486705365,9.836637216186878,15.0,50.0
135,17.525635526466758,86.68399076987836,11.493516156122002,15.0,50.0
136,0.19048542560275727,72.18655589593949,15.609106970518356,15.0,50.0
137,3.424054994230337,65.71684892429467,13.673213609340687,15.0,50.0
138,32.16135184325111,71.95833146649277,10.083703383471352,15.0,50.0
139,18.16979070277321,71.75529752521626,15.285521738913191,15.0,50.0
140,32.494066029744324,77.87502867727798,13.81936789008573,15.0,50.0
141,26.72292341033599,92.43961190612274,16.00274816424798,15.0,50.0
142,5.827204290862498,53.602920203028056,17.371963098609832,15.0,50.0
143,36.17849969363096,76.37495157126783,13.399909795589469,15.0,50.0
144,21.711939177540184,77.6226083286657,17.985113139160823,15.0,50.0
145,41.15943370748213,93.86131183129191,11.194547226596164,15.0,50.0
146,29.49235310061599,78.75881371607399,14.175059381329229,15.0,50.0
147,17.992004735284546,64.44015042227176,18.503867437138773,15.0,50.0
148,27.47142268815164,71.28353250253689,12.46719938814459,15.0,50.0
149,7.6346676221483545,70.9421013230383,13.575516044413176,15.0,50.0
150,19.975212917237403,73.88250269784062,20.472471286429553,15.0,50.0
151,16.03692688124333,61.52365970547708,12.501926633680686,15.0,50.0
152,24.74113375596349,66.04770824528973,13.793179891444268,15.0,50.0
153,38.44325941149759,100.5328943314122,16.618915774927782,15.0,50.0
154,22.124102552469864,99.82388491862031,19.21311595321402,15.0,50.0
155,15.42456007964974,72.84694254982766,18.772933865155064,15.0,50.0
156,25.43742847194444,86.13679897266823,7.7857020612531525,15.0,50.0
157,1.7217703752218263,71.14036513009381,19.35745190102977,15.0,50.0
158,27.45085720278242,73.8171038351438,16.410570568644513,15.0,50.0
159,27.770328225621185,82.88251819318464,12.595240574801291,15.0,50.0
160,7.588920948431613,49.06575165174362,12.456631937548224,15.0,50.0
161,29.408649843847243,92.14550612693039,16.808885684598504,15.0,50.0
162,5.295285146223428,53.82804302898276,16.871634794033326,15.0,50.0
163,20.505962329202756,73.69165567008483,15.34122489155933,15.0,50.0
164,14.332843462440522,77.56286932674116,11.007597830058696,15.0,50.0
165,23.786125946693012,90.92228019658569,16.474334204744213,15.0,50.0
166,29.4708324391757,83.20354381056677,12.16376961288763,15.0,50.0
167,15.893584434436018,104.88690079252758,10.075352382631193,15.0,50.0
168,30.695585226503884,62.55032764669906,16.081555656540985,15.0,50.0
169,29.305016255720567,57.84612920680695,12.405862704127266,15.0,50.0
170,30.230275756729185,77.800446508222,19.231955752965202,15.0,50.0
171,25.668220387356527,61.82291301514083,13.623523131290822,15.0,50.0
172,27.416174320619024,70.02901286470723,14.63922161616869,15.0,50.0
173,22.75449549667791,103.10423197389412,16.664232311634564,15.0,50.0
174,22.072470514390847,69.72045983706349,15.147300571863175,15.0,50.0
175,3.7724349365105745,58.21259151618117,12.295215637172424,15.0,50.0
176,18.810073218913832,80.53547366187381,17.455170593855037,15.0,50.0
177,11.82268195493175,61.01259303302199,12.845160933509675,15.0,50.0
178,23.755641128704045,76.99085337844033,14.59225389363622,15.0,50.0
179,32.54656991452997,100.69582608692832,15.861601165356952,15.0,50.0
180,24.882229409291693,87.1156435414465,20.365672088355634,15.0,50.0
181,14.521665490606281,54.54034209869142,13.44295789774739,15.0,50.0
182,-0.792780261534737,77.40517452291375,13.162394242658733,15.0,50.0
183,19.22006540908248,90.03255437608516,17.679008896188535,15.0,50.0
184,8.787804131300515,61.98437267080321,18.360613931275022,15.0,50.0
185,43.615438803271395,87.18140037444435,11.770933770665808,15.0,50.0
186,15.740373153868068,84.58718528640964,12.877653539684818,15.0,50.0
187,26.103456393441853,72.51489948268787,13.445480714864722,15.0,50.0
188,27.556378770161366,82.9208158365354,12.462474088220256,15.0,50.0
189,11.755717481894795,64.94305572346357,16.483913279844888,15.0,50.0
190,34.81820993702932,80.99667903994647,16.21990903017515,15.0,50.0
191,25.3353669661486,82.74347084393149,12.366619270324472,15.0,50.0
192,29.671302340208598,92.9119360967835,18.944129272487643,15.0,50.0
193,11.573577850231766,60.57041591722448,15.794667615866885,15.0,50.0
194,27.46453492608557,76.15030903278141,21.325607990635124,15.0,50.0
195,37.37571533388793,75.78605675627833,10.003429509531706,15.0,50.0
196,18.301325944508864,60.40640407898934,15.193091415921872,15.0,50.0
197,12.989263948836625,83.90954225705225,14.316503128474897,15.0,50.0
198,18.2299506393849,69.04867743116762,15.43695443710132,15.0,50.0
199,23.10325511692005,71.09696894213316,11.686049718690995,15.0,50.0
200,29.618913868562643,84.09117062745456,14.607189880934346,15.0,50.0
201,27.12039290079906,77.59311402133946,13.461136890382214,15.0,50.0
202,42.93278785748316,87.71851224140808,15.189579359498808,15.0,50.0
203,18.698126723528006,57.569730990319236,18.74483539213847,15.0,50.0
204,20.158488710544574,70.01353066077884,16.11383813785891,15.0,50.0
205,11.415163127368144,78.05194324325521,16.588780066212244,15.0,50.0
206,17.709549364191236,59.01713569103406,11.308350418378927,15.0,50.0
207,0.5276782982257308,55.976930154231994,10.035910064558323,15.0,50.0
208,21.059640586586745,71.84545617776112,8.970788660254293,15.0,50.0
209,34.38124531998477,88.13715579269123,15.870531878972736,15.0,50.0
210,28.365178247627043,83.14978842308538,13.662604469577794,15.0,50.0
211,10.310208491681356,64.10774136033884,15.634718144875624,15.0,50.0
212,19.048945020058618,72.11488505841646,19.601019824990836,15.0,50.0
213,33.865179141756336,81.10621541113518,16.930560739912778,15.0,50.0
214,11.7189739011841,55.63172763005155,20.71749136563234,15.0,50.0
215,16.359257298080493,61.24464642079597,16.299060889768434,15.0,50.0
216,18.180392991545467,73.67459736359939,12.382403997659742,15.0,50.0
217,39.293351037996246,80.73849218160854,13.561967577500226,15.0,50.0
218,38.37748825402889,95.44564351306606,15.547822686018002,15.0,50.0
219,12.169441435783886,78.93770380295564,15.335397478591208,15.0,50.0
220,22.91957739130366,76.79118487230691,17.93895899461674,15.0,50.0
221,27.376305389677622,68.28114842417317,15.198130796195946,15.0,50.0
222,5.043741610883233,64.02083693339965,20.321818414201093,15.0,50.0
223,14.743801064045188,65.21285040368062,17.980415836223298,15.0,50.0
224,21.498589558062392,77.99580891031714,13.959958484737019,15.0,50.0
225,16.258675590220648,59.8754899040531,14.189586268985106,15.0,50.0
226,35.497134161727274,87.14700748922606,11.087921407537214,15.0,50.0
227,14.302312024785287,56.056317082688395,17.721275431175428,15.0,50.0
228,22.001257739676674,55.814807794610395,16.69997697836589,15.0,50.0
229,20.278213227615588,86.12536718859191,16.834753443020027,15.0,50.0
230,19.743611670454,67.72371022265118,13.632873954444847,15.0,50.0
231,41.169421139586774,91.93254238274457,17.65168061627667,15.0,50.0
232,26.419967410360975,98.42127448173024,14.259454119555123,15.0,50.0
233,17.907282718063307,71.27130179980409,14.320775740120915,15.0,50.0
234,23.695560819467897,100.62638653543168,17.854679922592858,15.0,50.0
235,9.709126307210969,76.92067900043973,18.702448866126282,15.0,50.0
236,44.00852142492381,98.02777996425549,17.004601207549435,15.0,50.0
237,15.779739774332597,73.3555044288561,14.000694025842307,15.0,50.0
238,30.966885950205175,77.5526450119762,17.489803758907872,15.0,50.0
239,28.81731139580297,85.36353066269899,14.161713617798965,15.0,50.0
240,27.74132890266381,68.45681492586091,16.424210151715144,15.0,50.0
241,5.641661514203706,56.691630479947094,14.974084920372725,15.0,50.0
242,20.202879499567615,78.65324735198676,14.830260718061167,15.0,50.0
243,14.627659860555678,65.97890217807668,10.776655000539815,15.0,50.0
244,12.465296514583722,70.33725924516054,8.15273875659852,15.0,50.0
245,13.47991053608659,67.87921547329496,17.56830686519707,15.0,50.0
246,26.56101344301085,74.94440507639253,15.619050493782893,15.0,50.0
247,28.107202287301753,77.56787807363321,14.01403290645005,15.0,50.0
248,8.71283416173203,64.04750987633646,11.21004041580655,15.0,50.0
249,12.946869506665596,69.52650642228365,14.489613063279817,15.0,50.0
250,4.668265509520651,72.5557085660134,16.89542217276132,15.0,50.0
251,27.49814091566892,83.41723669980158,16.118076949875878,15.0,50.0
252,16.039614168679968,69.89677722929726,16.194564134759595,15.0,50.0
253,22.10680246433277,96.50869685009313,12.752365699495847,15.0,50.0
254,30.914682796503286,88.6759641166605,18.845743294970088,15.0,50.0
255,19.430142821259725,92.29307812224286,11.787085228284472,15.0,50.0
256,27.03047638184694,77.58367701306811,18.697460044777507,15.0,50.0
257,-9.229567171069457,57.31107547183752,12.884454620905045,15.0,50.0
258,27.0150474206341,87.73038681541101,11.446891697680496,15.0,50.0
259,15.026033368153845,63.43989651483664,11.028223442782288,15.0,50.0
260,1.4639397622052217,67.0951187526655,17.84156220770914,15.0,50.0
261,12.284585076686989,88.967489225841,14.718052145417552,15.0,50.0
262,24.00285211072316,67.34217840533506,18.555535286501282,15.0,50.0
263,34.78754912685788,79.46730800873726,17.195991536930567,15.0,50.0
264,27.56950705442892,84.10870578967695,15.684360975483232,15.0,50.0
265,28.407502954668892,86.22504690121077,18.306976563666336,15.0,50.0
266,18.7441871319849,51.52155597236297,15.64133193208012,15.0,50.0
267,15.289631428538295,66.33016979744535,12.859728759574814,15.0,50.0
268,16.05945739116634,54.196961951693936,14.038343293551632,15.0,50.0
269,-4.785454671826994,71.41019183574791,17.988113875444945,15.0,50.0
270,22.604467446038203,87.09140721352439,16.87439254673172,15.0,50.0
271,21.153195219220073,51.96378792823177,16.36492156099162,15.0,50.0
272,28.980050941764585,81.97146251995312,15.460016348806597,15.0,50.0
273,27.68669531782738,78.1661226264604,16.03630359805515,15.0,50.0
274,28.23507803898442,73.1390822223439,17.180679442737564,15.0,50.0
275,44.247519930811286,95.19838346220412,15.665907662012865,15.0,50.0
276,14.853428259170071,80.24430575438879,12.888760872650046,15.0,50.0
277,35.75357177409847,80.21736857747179,17.410307201678876,15.0,50.0
278,34.44444076562621,63.33029071537849,15.142978030617076,15.0,50.0
279,2.2577351214530643,66.15249480795411,14.97669309676394,15.0,50.0
280,21.850076350130237,60.79874182157096,22.482740906811223,15.0,50.0
281,9.724808038881125,73.17443476437784,13.386799168366213,15.0,50.0
282,13.524635899284702,65.90158987895663,17.355537122324776,15.0,50.0
283,17.678003252855916,59.798337257643446,13.30999268695764,15.0,50.0
284,12.660531025061891,89.23321624488057,6.302986844655241,15.0,50.0
285,15.281426411556527,74.93083057165882,18.55189605317465,15.0,50.0
286,15.793324155276197,63.365533290486965,16.12217738548503,15.0,50.0
287,31.854147769996295,68.23853280827583,20.20836695104356,15.0,50.0
288,14.627043181010357,76.53047518431418,15.238983402923536,15.0,50.0
289,11.961125922813116,57.504418423801525,12.759499948754177,15.0,50.0
290,30.22141684503632,96.5267267685796,21.01903649804423,15.0,50.0
291,30.921867097960984,82.25323797335241,13.0745152213781,15.0,50.0
292,32.310583582976925,69.5784358608314,15.991756773275688,15.0,50.0
293,8.920728182910022,55.02012929456074,17.598622560382594,15.0,50.0
294,26.577879813654317,99.76803345033177,20.556637846622138,15.0,50.0
295,10.436592024083529,51.90878698844241,15.418618197516317,15.0,50.0
296,16.437767105638812,75.40164333699417,20.466522984482204,15.0,50.0
297,27.189596650981727,94.67672579376838,16.926854223289983,15.0,50.0
298,7.598036052424615,79.04599873213996,16.25145666437941,15.0,50.0
299,23.783548097699455,71.21820978704325,16.145165382700498,15.0,50.0
300,28.63881705103128,79.07034329498994,11.721640035251273,15.0,50.0
301,11.80175683544481,57.301703768931105,16.35585486768712,15.0,50.0
302,15.58373768647478,67.77043060956323,13.997678243096201,15.0,50.0
303,13.060111619150254,63.58255032409691,13.082491644017502,15.0,50.0
304,21.598730464949483,75.44057155145538,15.486096533823693,15.0,50.0
305,7.953838348388705,59.53754384787475,17.54145444790162,15.0,50.0
306,33.70429342088099,73.38951949784192,19.261433374487464,15.0,50.0
307,16.907102541523805,77.00919909443255,17.02132077279379,15.0,50.0
308,20.565067201349695,79.37503118509558,16.033674179238268,15.0,50.0
309,22.997475744190364,89.953357093985,15.141578027802217,15.0,50.0
310,21.178351136281744,86.70281050887243,12.965093916465651,15.0,50.0
311,-5.243522725107446,56.27007138212908,13.573426021539985,15.0,50.0
312,17.916399974149634,70.51432362128809,14.38537320588397,15.0,50.0
313,26.93639692418045,78.28920600790623,15.44762235629056,15.0,50.0
314,24.054793304373078,72.09604570539243,11.331834434815672,15.0,50.0
315,9.287269652100534,69.14142199809962,10.71973852244986,15.0,50.0
316,11.978805697773256,80.12824488722981,17.56575248778151,15.0,50.0
317,18.58141151883904,74.58858915272423,13.938494689789577,15.0,50.0
318,22.297295469948708,76.54099334430805,16.1139705491196,15.0,50.0
319,21.421031700911357,83.62001323450099,13.848270694005905,15.0,50.0
320,23.444313437872808,79.0745452204603,7.661151819296278,15.0,50.0
321,37.78253381082016,81.76161438198258,16.637493966638143,15.0,50.0
322,14.008618953910883,75.00854211265562,20.524187736878478,15.0,50.0
323,27.8552553173604,96.23901972507714,13.496254451720421,15.0,50.0
324,24.441015232295122,56.99718145407525,16.124659274375684,15.0,50.0
325,31.973593859660525,70.49403691534586,17.22100191621314,15.0,50.0
326,22.85144066758903,56.50159660506979,9.429815058113807,15.0,50.0
327,17.04383884680733,55.90608191720824,18.942128492363775,15.0,50.0
328,13.90578603534045,55.14075614949599,17.311945120883298,15.0,50.0
329,0.8759267915080455,72.4184967196782,21.941200766034235,15.0,50.0
330,23.40447738385886,89.16143408321422,11.530389316614315,15.0,50.0
331,29.175223352827224,73.7144932783276,11.009855472775044,15.0,50.0
332,23.69481228672253,69.37570187490535,12.989772712040155,15.0,50.0
333,26.19569842989173,76.80192218261578,13.323032377867172,15.0,50.0
334,7.019584629114117,56.91763478379056,14.929096757195213,15.0,50.0
335,18.606099032334008,68.21854361220186,14.07116925166685,15.0,50.0
336,14.889467817620535,77.23131871808029,10.376838810131408,15.0,50.0
337,14.09754234662,70.6766718369438,11.235557618744018,15.0,50.0
338,15.277564070865072,76.35533929215099,13.608412739129271,15.0,50.0
339,9.022609375030004,64.29257594923152,11.751393506733185,15.0,50.0
340,32.87148144967468,83.03912587218524,15.557837838570823,15.0,50.0
341,18.252922395523758,70.62798189615856,14.285296237114096,15.0,50.0
342,6.295512158226506,66.88157473690376,13.633308456748049,15.0,50.0
343,26.573598548230443,82.80573119707194,16.628008864632235,15.0,50.0
344,-2.2919867713733555,59.918209348339055,17.9207750187325,15.0,50.0
345,12.22173502689459,79.11328138806296,16.95632411408167,15.0,50.0
346,28.686762999076613,95.69959024714753,16.97546259080036,15.0,50.0
347,29.763333186266838,67.61290930704753,9.429592437803732,15.0,50.0
348,31.23209478300453,72.77267287240815,15.080374342986056,15.0,50.0
349,19.005276402910273,77.1855004358813,18.015545382992673,15.0,50.0
350,10.465998361731476,68.48181483606045,18.74508165538091,15.0,50.0
351,31.87391072201637,74.17533173386212,20.964713759505692,15.0,50.0
352,30.622684017573935,60.37339548045056,13.335011264720496,15.0,50.0
353,34.8387874066911,84.43848664424347,18.879185829054897,15.0,50.0
354,17.077380507375622,63.968781554415806,9.038277203603272,15.0,50.0
355,13.729802208647047,66.25162366937803,14.647804671630533,15.0,50.0
356,34.283032269990436,79.10402054073717,13.025116228005182,15.0,50.0
357,30.819138497669936,101.94493636048276,14.717012773782265,15.0,50.0
358,19.699100288178983,77.33577923618914,14.05896285582399,15.0,50.0
359,29.62298379668979,74.25578556424293,18.880124142351768,15.0,50.0
360,10.589584162050501,70.01047346689471,11.12493673423442,15.0,50.0
361,20.814228225607447,79.48496553348714,18.33626863923339,15.0,50.0
362,6.575096132227588,69.45501580086365,16.17916281513596,15.0,50.0
363,16.670464359247827,69.27664615999338,13.402302578157215,15.0,50.0
364,25.888001101882423,81.76021645326998,14.642606746659332,15.0,50.0
365,18.620739940976698,80.95199905897299,15.725983996847255,15.0,50.0
366,9.926835298960146,83.14306500970814,12.042276153629693,15.0,50.0
367,5.475067182088442,69.78973197985606,21.161748931949248,15.0,50.0
368,26.845429725288547,71.66798063863634,14.268269869849725,15.0,50.0
369,7.0193035069714185,82.2516412963456,13.837905636202798,15.0,50.0
370,33.56733580214296,109.65827081376726,13.695208762673255,15.0,50.0
371,22.842809403517027,72.46841667116382,9.779091135067683,15.0,50.0
372,16.998791664003008,78.56047410729161,13.456432072632142,15.0,50.0
373,19.109960879220726,72.78146222357253,15.565468230681523,15.0,50.0
374,16.445762761645057,68.64105666683353,10.171619370145622,15.0,50.0
375,21.16373512686619,71.4653382695324,15.528964551143813,15.0,50.0
376,26.319651646779732,71.01073479011143,13.48166482965496,15.0,50.0
377,18.87767871188766,72.41619705475416,16.18164787591232,15.0,50.0
378,4.394957792054889,55.71521434064075,13.73313537694623,15.0,50.0
379,26.1304609017606,78.10505328587655,13.710233308881804,15.0,50.0
380,20.69635130818262,89.54950989454929,12.374861907608512,15.0,50.0
381,33.77473095053687,74.78523206599291,14.38669285526124,15.0,50.0
382,20.880907037602473,60.46657001099849,10.818772035483263,15.0,50.0
383,34.81857583448031,96.6130092005246,8.483760282113895,15.0,50.0
384,21.741358988160112,66.08734311918278,18.305695211160323,15.0,50.0
385,11.79358325106348,54.37714594473788,9.401519025907945,15.0,50.0
386,18.1759424271314,68.87118802214431,13.90334957089264,15.0,50.0
387,35.71554151813443,77.75517910259789,11.658338724915863,15.0,50.0
388,20.747404650792067,85.08213307354424,13.60049753157384,15.0,50.0
389,5.751881968663115,71.29722533390412,14.025917700948577,15.0,50.0
390,11.566888183796326,69.57043942611676,14.53012871461404,15.0,50.0
391,21.211147846823078,71.85160160650298,14.34274065170737,15.0,50.0
392,12.27224332266125,75.91975267089221,16.16755584918559,15.0,50.0
393,12.718391000388738,65.02440864432317,12.886756419856834,15.0,50.0
394,23.70846966669763,58.85193720155272,16.848839512128823,15.0,50.0
395,20.025136688087787,94.16362789608145,17.846586974407337,15.0,50.0
396,4.65249450325767,64.35576121461452,12.455153779505114,15.0,50.0
397,15.286569821338405,88.96534979301455,10.00310336241894,15.0,50.0
398,32.102317887626626,61.782483943916226,12.457632692306102,15.0,50.0
399,11.794000732654663,75.61543837550877,17.764393308174245,15.0,50.0
