unit_id,WaterClarityScore,do_LineFlushRate
109,16.041982890917406,10.0
110,20.64870673496761,10.0
111,31.23883506195611,10.0
112,5.342381450839939,10.0
113,29.70617914334377,10.0
114,24.261757497047956,10.0
115,20.79448804735938,10.0
116,25.309489902390176,10.0
117,30.067771771794124,10.0
118,9.430032436677061,10.0
119,21.495192938549486,10.0
120,32.76072210887223,10.0
121,15.904815276613501,10.0
122,37.565148974844824,10.0
123,29.04165954892808,10.0
124,19.19708162311784,10.0
125,27.935772641200206,10.0
126,20.671416232432225,10.0
127,12.949998988294135,10.0
128,24.621229675662995,10.0
129,11.193023164481282,10.0
130,30.507804031130856,10.0
131,26.538917267906463,10.0
132,29.97165873882424,10.0
133,36.7836225187974,10.0
134,24.068296134444072,10.0
135,40.96593862307753,10.0
136,36.615700060826235,10.0
137,25.42465095926856,10.0
138,16.78842651301374,10.0
139,12.688221401864483,10.0
140,25.538069986869743,10.0
141,30.10167029300906,10.0
142,26.770985721445637,10.0
143,17.49416647906761,10.0
144,18.009906192478525,10.0
145,14.882008036248632,10.0
146,21.405425872536668,10.0
147,45.34060740012636,10.0
148,40.036849083130704,10.0
149,23.95289527262057,10.0
150,20.273579304444397,10.0
151,30.442405960216117,10.0
152,24.68928927765952,10.0
153,22.84995621259429,10.0
154,25.3817243888579,10.0
155,17.11475554296132,10.0
156,43.200103262154165,10.0
157,33.60724648825172,10.0
158,7.017649260089484,10.0
159,18.7685855296538,10.0
160,17.289779105737434,10.0
161,26.530431708776636,10.0
162,27.854357846307582,10.0
163,25.835163180860626,10.0
164,26.170336869719804,10.0
165,13.461976179713197,10.0
166,15.296931882389275,10.0
167,27.27084531014154,10.0
168,14.696567672261338,10.0
169,23.911765441048484,10.0
170,37.75784910434975,10.0
171,36.60112467281351,10.0
172,36.76172836623329,10.0
173,23.33135142532269,10.0
174,27.48345279828095,10.0
175,22.94603584699043,10.0
176,18.99840406509866,10.0
177,35.82951687489162,10.0
178,3.4540817815563445,10.0
179,26.68248889454212,10.0
180,2.9850529710826947,10.0
181,12.599359743469916,10.0
182,11.526760966292729,10.0
183,29.703241306997388,10.0
184,21.41580889843505,10.0
185,20.594947650023297,10.0
186,23.043819565842075,10.0
187,26.66299682498557,10.0
188,17.273057534450167,10.0
189,23.670543353452885,10.0
190,38.4660478173989,10.0
191,33.61461570872695,10.0
192,40.16921348701602,10.0
193,22.168128204994535,10.0
194,21.514114018887042,10.0
195,8.070713155230983,10.0
196,30.16521751577289,10.0
197,26.875734879716354,10.0
198,7.591869807482801,10.0
199,29.70726705405096,10.0
200,36.357619415231085,10.0
201,23.538111789210305,10.0
202,16.745846959165924,10.0
203,28.70591386979719,10.0
204,17.257547478947014,10.0
205,26.728997821173177,10.0
206,27.053999132895694,10.0
207,12.285929342523593,10.0
208,11.352102070798576,10.0
209,20.887044194859545,10.0
210,18.64240774568031,10.0
211,43.491588263582074,10.0
212,25.68078552563643,10.0
213,17.275418662638163,10.0
214,16.322102168988646,10.0
215,25.962852671542745,10.0
216,28.67096542997427,10.0
217,37.7487653280005,10.0
218,37.43219964530295,10.0
219,31.100039506109866,10.0
220,18.360040099042422,10.0
221,24.34284988554583,10.0
222,27.89201345754719,10.0
223,29.6677708536685,10.0
224,23.26321332397001,10.0
225,6.3018576116933485,10.0
226,11.624388195969711,10.0
227,13.605447022457662,10.0
228,33.81150516803879,10.0
229,10.36504819556895,10.0
230,44.42920947085173,10.0
231,23.891279272038997,10.0
232,36.7532712661977,10.0
233,24.35584227003595,10.0
234,27.30704396012681,10.0
235,40.07829273856672,10.0
236,5.243102792189514,10.0
237,22.030362924628683,10.0
238,22.199219147594675,10.0
239,34.192398612970855,10.0
240,26.56335772815331,10.0
241,15.604322419044667,10.0
242,14.613378339648541,10.0
243,11.820590554699237,10.0
244,21.116318919641373,10.0
245,8.164292576395296,10.0
246,30.88397343034608,10.0
247,45.14497284295366,10.0
248,23.146133146643272,10.0
249,30.385139023149467,10.0
250,15.576897935852703,10.0
251,29.63514866441244,10.0
252,9.377528357967224,10.0
253,37.18883328440165,10.0
254,46.01405229354186,10.0
255,29.556697286719988,10.0
256,17.211512858767733,10.0
257,24.137092148537583,10.0
258,32.297709461216066,10.0
259,39.539725417313136,10.0
260,42.92384778011803,10.0
261,20.27104598649126,10.0
262,42.22033441884421,10.0
263,36.24656956912168,10.0
264,28.00850207159168,10.0
265,17.86043575035293,10.0
266,9.801934187836967,10.0
267,23.74076491045967,10.0
268,22.033218196960473,10.0
269,18.848546927673233,10.0
270,20.074943503609045,10.0
271,33.93602149161016,10.0
272,25.418967653598603,10.0
273,40.532644095500466,10.0
274,31.101911213024476,10.0
275,32.12684070181105,10.0
276,30.26117161214,10.0
277,23.733922805805584,10.0
278,17.291982222913994,10.0
279,30.789110736812788,10.0
280,27.45957725431535,10.0
281,22.710880329043682,10.0
282,8.71748486448748,10.0
283,20.09067480064427,10.0
284,8.36641474071727,10.0
285,9.265496400449459,10.0
286,24.02577348248333,10.0
287,14.400315130685097,10.0
288,14.025249076086444,10.0
289,10.862495485024539,10.0
290,36.68328052443009,10.0
291,26.21313002520543,10.0
292,23.066805103237968,10.0
293,27.10653753024157,10.0
294,8.519098540714666,10.0
295,24.293413168309897,10.0
296,29.81617265417242,10.0
297,37.50172481165596,10.0
298,27.767132115246106,10.0
299,27.17730110233735,10.0
300,40.49269399862156,10.0
301,14.330841039637956,10.0
302,18.252737252892274,10.0
303,26.485067578163925,10.0
304,20.79629391425064,10.0
305,32.37205520251939,10.0
306,31.79131114911274,10.0
307,25.561285802749836,10.0
308,27.234969587855723,10.0
309,24.768693865024858,10.0
310,29.531435182280898,10.0
311,18.719127161788965,10.0
312,30.160868722917858,10.0
313,16.071444349083226,10.0
314,20.39482669169052,10.0
315,33.09653692458926,10.0
316,34.36050014536353,10.0
317,21.228154094662923,10.0
318,9.803504128678943,10.0
319,10.654983125218067,10.0
320,37.54868653693022,10.0
321,34.230017282328156,10.0
322,29.53426270091765,10.0
323,31.121129924018067,10.0
324,12.197098237379048,10.0
325,11.180996571982591,10.0
326,6.267295560769114,10.0
327,26.26877820553471,10.0
328,11.93798127032313,10.0
329,23.004194366869168,10.0
330,33.58546041524231,10.0
331,15.077552287248366,10.0
332,23.612024676188852,10.0
333,12.504008253324997,10.0
334,32.41583500223012,10.0
335,14.736476915149797,10.0
336,38.089036222877205,10.0
337,30.63640484019787,10.0
338,17.455468498650642,10.0
339,13.49310364031585,10.0
340,18.17169941179883,10.0
341,28.319932329419988,10.0
342,23.861325472530353,10.0
343,21.88941657987936,10.0
344,9.685584992779418,10.0
345,21.88799042937719,10.0
346,27.267081433268423,10.0
347,28.258544946227712,10.0
348,25.323465720144856,10.0
349,11.414000675218034,10.0
350,27.149892431721533,10.0
351,30.16075906409966,10.0
352,21.686011137597685,10.0
353,32.04787845435455,10.0
354,31.49532522020505,10.0
355,33.706310567764305,10.0
356,34.05538651320015,10.0
357,14.051839087163799,10.0
358,23.923426603845673,10.0
359,22.512411831515386,10.0
360,28.67760628394807,10.0
361,35.70829788515545,10.0
362,26.52658021811996,10.0
363,2.761010788641487,10.0
364,27.951542237936334,10.0
365,9.007832776047573,10.0
366,14.881509185494423,10.0
367,15.50223022561595,10.0
368,23.12834646976912,10.0
369,29.081082632177562,10.0
370,28.719807686540488,10.0
371,22.09855059400355,10.0
372,19.463241007345783,10.0
373,12.157398473070852,10.0
374,24.527341278418163,10.0
375,9.4054922892942,10.0
376,6.522117507801198,10.0
377,21.476776922587316,10.0
378,32.91057125678555,10.0
379,18.798395429182065,10.0
380,29.178583837675898,10.0
381,37.45051030611181,10.0
382,17.18892559573805,10.0
383,34.44109039469019,10.0
384,36.84184179338216,10.0
385,11.116138256764598,10.0
386,35.764975122374764,10.0
387,19.786334312287824,10.0
388,15.838316337992977,10.0
389,33.478859024567996,10.0
390,33.511118181885124,10.0
391,17.392463758630395,10.0
392,6.062778936102249,10.0
393,11.32391448240319,10.0
394,33.71223618598753,10.0
395,18.657078709048104,10.0
396,21.90963657390016,10.0
397,26.65801064401345,10.0
398,29.679337060490717,10.0
399,22.22618330956852,10.0
