unit_id,WaterClarityScore,LineFlushRate,UVDose
61,-18.110642119261076,48.92458161542404,49.93974131645517
62,-12.084773248797054,60.34331383555514,37.783120834882936
63,-1.1702856510818962,47.22308316130176,27.21931070449142
64,30.36736770190881,23.10458645477179,42.64666425152805
65,3.4367445450927954,48.60710069921793,68.38071403994216
66,12.702452604780113,25.175438047510763,79.4722394356156
67,4.708482816604226,29.77244387917826,66.55673077431538
68,-16.942655101434777,49.173151445336956,47.45458766160748
69,-4.82809434625859,44.11467291976863,53.41830364355807
70,-14.679903085026293,64.79559125524541,52.32547672195527
71,-10.453709932360862,46.817092155049224,31.231627678840926
72,-17.79831486165218,57.7329266688726,43.968023468698036
73,-14.631752180017367,55.558562571531155,53.62177028109012
74,-15.428879416933057,66.27390588655601,54.7152181414549
75,2.239761859239894,29.502791041453804,61.92079654882565
76,-1.234743547610167,58.5510291957621,44.60120840019294
77,-36.57217824751884,37.825272972015256,63.89249324836199
78,17.45384037537606,20.51016176942756,63.250941208410524
79,6.388898852153633,46.53685640681141,65.13591607333596
80,-7.065197078660825,38.21264728484757,49.5158342246841
81,-16.001749263841862,57.29730610606177,35.40286617204608
82,-17.184296312794213,55.284068280935784,40.06859477371838
83,14.11874744933763,18.44391842023186,52.791516980734734
84,-3.44809542521268,24.911917657221604,29.871751796508278
85,-2.0785555085199157,31.660688525361472,48.4864211955203
86,-19.28347641142951,52.67689000946419,40.31347442402546
87,-13.961421209253286,41.40004824150731,53.5638224280392
88,0.6583565987527291,42.32747265987409,48.979480283580166
89,-14.000852154204395,45.736232171460074,77.3288206341925
90,14.782638099977184,30.06963008323402,53.53052711889802
91,-2.890950158171238,27.345804097317334,70.01307077237989
92,-4.458864879245953,46.190852407341296,51.86660220206336
93,-13.830380340423618,39.56402929450133,23.133794201468582
94,-2.7880276622852427,43.18758554611831,55.69648189715872
95,-12.437254652529392,51.61243863776412,70.0659554348113
96,22.19855058996017,35.10303502552526,52.815720622159674
97,19.158616561249275,37.012497432105555,36.61721821183584
98,-14.304079887831296,46.75104151282689,58.60650196677313
99,-7.611440582206772,46.54946406887013,48.722953206055955
100,-7.548789012700969,40.291344398368274,39.28155620724905
101,11.505143018749589,33.646571380818465,50.50833596190818
102,23.75961682182931,23.07805670213122,35.53068367493171
103,-16.04146981196423,38.719999367977934,68.21735195214922
104,-8.07411453628176,49.86276990697699,59.7382450983002
105,14.404598084911957,45.419251078593774,40.41258711712395
106,1.852851399423165,28.930094670986026,54.82151635705379
107,-19.276566555406006,48.72800369219863,43.49229293738891
108,17.409151020790166,27.745535109698206,51.20492023087173
109,-11.11144230552512,45.3335149173083,49.73020722497021
110,7.494893614524996,46.341676397673474,64.19467501803793
111,-7.790341426278866,52.206715233932,71.01467152476168
112,-4.365434301062587,32.60677775618022,55.33991946624928
113,-4.9543951268898,39.42409429343816,45.365850165854
114,-7.589867710087066,59.82904324707465,32.18444703612367
115,-10.82980519703256,34.2629366393979,47.16815859025488
116,6.441872475101139,20.49945622021932,49.75406204177856
117,-5.446921074758339,26.092160951046274,33.50380301159718
118,18.590360451998162,21.780287751340403,54.11725400640151
119,0.7701808476474759,34.582386972596396,62.99093729012152
120,11.70919998756753,28.671289963679136,41.38685253836233
121,22.16039992710114,44.279176756158186,49.748297304788835
122,-15.131789847265729,41.25070086070442,70.66357591342303
123,-9.852521927343334,27.196956629017336,32.60882610758832
124,-21.03553275776148,33.761758032041016,27.71055390358492
125,-10.414476766480393,52.038215093672314,63.196093148643875
126,-8.17788954915391,19.803565128625138,51.26557035851404
127,20.836381181807837,29.777654421848013,39.25225480559061
128,-7.542258480488718,37.955842715348844,47.026886994772134
129,-21.73066320523638,41.294430773112,59.65893771848161
130,-15.0668302842255,39.72618409843281,61.57647189927156
131,3.698320100312296,41.944923324038655,40.23400242697625
132,-9.521730362588766,34.71257115484419,55.27949853570082
133,-0.2566397783617562,56.806704243117615,60.720925672143736
134,-11.83508142293578,34.093073939482444,52.3553706974092
135,10.172239756385316,20.82982451561816,53.23866364144059
136,8.707720068060542,19.667117801079545,44.79753503180118
137,-3.4211378519058857,30.039152426669503,58.297700565734495
138,14.770238947960365,18.098874445021472,43.666572413840214
139,-5.9334076346836175,24.798079178852223,47.45930719415363
140,25.177811668225708,20.676059836256275,37.51467901051205
141,-3.3516031398512087,44.86662315574828,45.899790112919945
142,-16.457598944611078,61.09129905257732,37.78918777347419
143,1.1535540662379997,31.481810450700003,72.61818356516858
144,29.07951819065647,26.04090673515124,56.24609027072877
145,-13.220171503713006,49.9902016786339,44.316762191787305
146,-18.231594631061398,43.081280459113025,34.87346587331156
147,23.025859173257647,49.98156791673156,57.81819116754285
148,25.291674613568212,16.30367801015676,29.019406693979228
149,1.1990388237262413,30.106004402462435,66.6107949391811
150,-10.708802434148437,42.45100412464795,45.4026393598806
151,4.522023175440242,46.077137951270004,63.849349281768994
152,-3.6347323010186536,34.76076849704205,67.18825630211066
153,-12.467464413549425,45.018736350331764,45.42083284725359
154,-13.659822707566907,39.98631070104236,43.99812655068408
155,11.564001818824536,37.52444071803172,53.361614697546244
156,-12.546615870989708,35.49472499872669,24.442706279857155
157,-24.87880909931771,52.82876510705623,49.800459534898714
158,-5.48973887486569,38.46208632078411,52.105536199338744
159,-18.67934895879278,34.66335761126047,58.32810508338462
160,-2.5363687431505157,22.940499469974647,53.24954160472188
161,-17.1389991964928,46.47992032456694,56.06301931675483
162,13.925881050642097,27.054413760156123,39.3331613064729
163,28.347595998132874,56.237671757062394,44.60480595189956
164,27.093857618417413,17.587537175671013,45.310255299849395
165,0.551626226237226,47.88479557234838,83.70052839003012
166,-4.229526406829837,33.65058113295196,31.16995599989553
167,-24.066347446899442,43.652555666126,56.68432301500417
168,1.470968526084235,39.50926983810838,72.06578790141833
169,-3.5024679262779994,49.88260806253224,40.08385488569269
170,-10.3081352738873,37.15249702247757,62.2956629932368
171,-8.277575692443552,47.542906451629335,46.22455254862857
172,-12.581892495121583,51.30230938166599,59.10134194132145
173,23.808144607710965,30.630396741381446,23.24986192628217
174,8.961757347010712,31.764709429780034,61.44789775177074
175,-3.506845898005197,40.54952106284568,28.95956052511832
176,0.6150147342154275,29.993710089362423,51.37198631638113
177,5.901299640970006,21.25790332736208,36.886354546862115
178,17.322264016255154,28.061492699726323,56.45710826328218
179,-0.818118359593317,40.622598046679094,55.84999835595728
180,-1.8293616550209018,34.67212495033063,71.18886395462341
181,-4.117387506617941,36.59637472525312,58.97851621283611
182,-10.562234535965576,43.732837303100425,41.70089296616209
183,-5.365919073789833,31.26545641441737,74.70261135499344
184,-1.3885946201293864,27.70881191868368,50.06742143180007
185,7.009993330544095,33.278205525190835,63.54549941464254
186,-5.3856821000376405,41.42419562317782,51.61193923523178
187,11.018034655758239,30.697837634469266,45.3026055846987
188,15.79424532047272,33.40286185425922,54.89058499122028
189,25.953960233453948,16.381629547637694,41.51884995471777
190,1.4302336511486748,34.12962181140689,53.029461024115506
191,0.9423918496712886,36.472804041236074,45.100442662819376
192,14.386773832386133,48.863076930874996,37.74688862082528
193,-7.564975846628877,44.31475002125641,61.65891699720007
194,-1.4507598929319665,50.43103944785093,42.39181593564369
195,6.153719631570932,33.44468757122097,47.257421242030134
196,9.633000551906875,28.530324618592218,60.79655545458256
197,-1.5730034681544516,29.782325728552703,55.33951545235506
198,-1.2319015950769376,31.19765594171944,49.36929044379179
199,-13.375926956622656,46.060975731280635,47.81896291457207
200,-4.4262477650717384,33.461437389134026,44.33773297676102
201,-11.423634782982592,41.84748946387971,71.68663978176231
202,4.580665046993072,21.305686451998525,46.67093693557059
203,-2.8630026842221037,20.478645727631953,68.94571725702392
204,-3.7613868469203853,40.27151205979607,47.457439708063006
205,-4.945013747801068,59.885543346991746,54.45219787391235
206,3.6626407391990643,48.82354712191617,37.338204034714984
207,-22.059644230750866,44.52047374027964,49.99176839262272
208,-8.895581592654636,49.49073428517782,59.4823162797346
209,21.289139842703275,40.978269142946935,44.226850710947794
210,-2.249048563535453,28.0696145155936,40.30512996776
211,-9.632252960688334,22.909800503137966,59.09684107061104
212,8.760810480841256,15.240502307214717,57.40421624694016
213,-2.704014505842489,35.353456189034596,70.26962555389991
214,-8.220542753139608,29.221611146036523,51.31764161593259
215,-14.16678457143189,52.90383338596746,31.613778135185427
216,11.58957273713952,31.719009219009266,49.15945027570612
217,13.370438816231696,13.81726212945927,41.18117546300766
218,-26.874712423159437,44.834011141044755,47.2922427379081
219,-7.038050540232557,45.567000829012514,69.77423979105849
220,32.15130189830515,47.54013684287158,63.56415631415069
221,-7.971519247027135,33.257342878386964,21.19301732588988
222,15.482670843724092,34.51955721114906,43.226026754424005
223,-13.176446086336634,48.75860183710656,62.268765304552744
224,-6.4206696928326785,35.207818945305306,38.42566510256567
225,-17.677139060653754,37.1821294936418,70.16166657632513
226,-19.838681446004003,40.72568007917494,59.81051689212445
227,6.840758385823039,37.948495586969386,60.1754707213653
228,-14.400662473566769,34.252271088750454,56.281494204754765
229,-21.63946345796583,46.35580290070606,63.34982880738401
230,2.3330074130163787,37.78098319708869,41.66289797735936
231,-17.270745531337155,42.73203380170624,66.92351251188207
232,32.17444327502854,41.77646067484377,33.797146019529585
233,3.2592563514184807,27.4755517682434,66.72442686708759
234,0.865405375875179,44.79304890605392,54.47831456556947
235,-14.964564782657954,40.05125237773342,70.49243909508316
236,-10.089385735211215,42.5175370799179,65.36307152046857
237,-1.2720861027371322,44.2131730650239,29.29809811687504
238,-4.466127267900983,25.550930883422406,28.54141668311037
239,8.242287206189825,47.20241883301307,64.38488518748304
240,15.018579141922096,24.334628788877765,25.62890199169944
241,-25.965721269549082,49.20898607148236,40.886116903904075
242,-25.629740562433327,50.81381357042536,31.103674761263047
243,-5.805599956176268,38.896400343147754,47.00903772388755
244,-0.2544916674611448,30.66940835691863,45.952459486968344
245,-20.65956706805554,44.203687861079814,21.9731708611822
246,40.073269403649924,-1.9382609560330906,41.683978306207024
247,-4.128533679503168,43.000137205800115,47.326271640252045
248,-39.187088741831474,53.28987021795367,53.95144940661349
249,-10.94801639742484,44.63190396443227,61.10165495139083
250,-8.592383543722576,76.9462101303224,45.220549619402625
251,-14.14349034559018,49.72531807492076,51.978192167112546
252,-2.8001696550141637,38.28413326807463,62.66388141114082
253,-8.04253111749141,60.30305878684404,60.56186782834443
254,-19.320643731866124,38.97238204351637,72.11968402373998
255,-8.336020065592104,53.839357278969935,57.80439342234373
256,-5.112091941177461,29.54731174367771,52.46882222927936
257,-28.52693849621218,43.4978936133685,56.63995420998633
258,6.345807731677081,22.922729024012007,60.01884354999262
259,7.9251635346403715,56.74330501492122,41.556446164128474
260,7.985262686222606,29.463393973324465,59.25776603313304
261,-22.49279211457623,52.6984594859995,59.58498981705011
262,28.21430835539087,19.301000617780687,39.52676177317438
263,10.787304509454621,33.42492559084239,61.56378143774623
264,4.852645980068672,41.3476044194307,34.32178928420437
265,-4.131259877617986,28.65051207548317,45.46871357543586
266,22.551335862870364,42.09638629503587,33.68794333871345
267,-7.0862154280672085,28.619560864707687,46.99694358486777
268,-9.101111050442066,32.230106880497864,53.15457990021566
269,2.9923916445888876,38.885565851019734,54.417275326333545
270,-12.600853797310078,32.580303911733196,67.43138071376605
271,-4.697678527542247,44.044614581862746,34.194188695624696
272,20.161927428771445,25.66499412329199,53.568312564673086
273,6.205620497580685,17.2614323997977,42.64160175622893
274,-18.98898758873279,40.07388342857896,68.25192469532743
275,-2.831346605376224,34.3556425369611,26.88036586459556
276,16.31204054876124,42.31441999095141,46.44260812925948
277,-4.638199014579616,53.36993062969029,53.63613708507198
278,27.453491141383452,29.341906261862544,32.149167749378954
279,-10.580677716880556,55.58740546863909,66.48194865386655
280,-6.552096431399328,28.060237542480603,41.837700139460765
281,29.96121271999355,29.630193855369715,49.831182778834666
282,-3.6944039146537753,35.1096691670113,34.68557562804555
283,-13.481752271160968,25.034736638345194,43.258302647014524
284,-14.461716762831525,55.10816219243906,39.06027457498648
285,-14.74989033890945,42.18896529535815,57.69410834420156
286,-23.303954028082966,45.46168093077705,51.453036475784884
287,6.148357116874876,31.396871874771787,61.56493380761971
288,-5.592738997722629,26.72056101380825,65.38249698103841
289,18.918523310826846,33.5869448264154,56.24665390405965
290,-16.56644233119043,61.64789335483926,45.20078843069929
291,-4.73811719463058,35.605042194176136,56.9627439236448
292,7.548353726268421,49.576180180655015,68.59138137275373
293,-3.548990987542428,46.92533728370495,54.49263656392145
294,-15.670237663109587,45.876932511670724,32.54276528136273
295,-7.0844429386773555,36.61545544838487,46.77681247278239
296,1.969033859910795,26.464494322138222,51.764487623766115
297,-4.855061399935387,34.978748867622556,46.09916970797602
298,-11.079932415967502,39.6517353694893,32.73058605721186
299,-3.3028212979386185,45.049361548264336,17.727159258433684
300,4.5775765887645035,25.61701222816719,42.760637814049026
301,3.934409481717033,30.51240765843942,47.34634735899031
302,-11.056417744288893,23.240233912952597,54.996073470708616
303,-10.485209451862355,41.17981083113283,51.7752585175529
304,1.2006305064419749,29.450679298458073,52.383471991543125
305,26.74425725813732,48.98892871629815,29.257831486914707
306,-15.083519668061564,48.1836799818298,71.23601106833321
307,-18.716915162461557,69.26518831100991,41.09047959947242
308,10.02906674363067,33.69209478401007,50.83638448661356
309,9.433241797829796,31.2002001518811,51.88140068467701
310,6.139858470675032,31.95123868575478,62.224806221961465
311,-12.583656720834623,34.623862376396985,60.28258826449748
312,-12.085447247976443,64.93174650213771,42.28550165176029
313,12.885781673971493,37.194594328716384,59.3056424742374
314,4.795743629723777,26.549356030609975,43.8345297826362
315,24.785335091537696,16.790865750951397,32.88796306704313
316,-5.947745565924994,31.102898384174136,46.78202700683724
317,-19.12526980542053,47.18754229424287,66.75377248171314
318,2.727056037020674,30.317272370491697,37.870582229517325
319,0.6490250073852186,23.17237968124295,60.171177957763476
320,-14.730548493647483,42.0838127843901,41.20595842629901
321,1.5910411801052362,30.099595800485478,32.00222503506205
322,-13.116781654304583,43.116572272025785,28.517068911611737
323,13.956424193395854,23.458417463059952,25.45340223988181
324,-17.709279043360592,40.6541979777073,34.18426877174686
325,7.755176408450545,25.520746359106447,75.91561491240131
326,-5.725315745532301,33.00947523303044,53.500550748452724
327,10.361404452824283,27.28223945725856,60.75684157838553
328,-6.406050513486402,38.21530667050813,45.511868936257756
329,8.102293702913926,22.664291244762907,62.45359904914909
330,8.994043488475844,36.50386240026543,42.51124544451698
331,-15.036737296269301,62.50833214157993,52.43641364446235
332,-3.344621628901465,55.38336927387834,34.56931413849148
333,0.06336485371337952,64.5398800131078,48.34288187632577
334,8.320905369017506,49.540867777312705,53.62778647183916
335,5.222659054226228,37.8541687158617,26.944207687630175
336,-20.46304301301676,64.64911737163929,54.966809210035706
337,9.110810136505005,24.65375396803061,52.133685013641994
338,-2.6793187046851497,46.29973929248859,74.92425485569485
339,-4.736129013036892,35.2034064404338,47.002517006612955
340,-12.025565353336864,27.455694849019274,34.532588381112504
341,-1.5801230539314626,28.390358087269817,36.974931319512194
342,-3.7768879590149336,50.94087460907936,35.23910740961048
343,-9.163422840867714,26.956874141155755,63.54224150360136
344,-6.543553348609949,34.56180484293786,40.03869070895366
345,-21.80339112974699,41.62859005667019,41.52722476989396
346,-21.54621637296914,55.91843731499349,33.779292961299205
347,28.22452850444187,25.631399425505823,75.49518624611568
348,21.900873541418406,32.53257978363561,44.674085753375
349,-4.6566764041225674,47.15004731321591,26.925241319121795
350,0.38896633722146956,52.74884751176246,45.407460551203556
351,-7.219798950037788,59.35170891898844,56.38589940523712
352,8.039288680465162,17.73664826131633,54.504942776701256
353,-17.639018947344073,59.14112233777106,59.50824436848914
354,27.433619425396714,28.32423855135285,59.68273444379793
355,-13.987353619792351,34.650472583494356,41.764949811500045
356,-12.69901718513011,30.72007628993108,36.07053643025696
357,-16.75789781804282,38.15974816547151,55.17740819916941
358,12.959210140314063,24.784134723208414,61.67521742595234
359,16.342092629376985,27.262400825418204,52.10276149505666
360,-7.674225235458305,35.30609855500724,45.396654313926206
361,-0.3620315848679939,46.66922221267483,44.00058089079198
362,-13.453056220958096,64.83780262168524,35.37751590786151
363,-21.436346520081674,56.41937834801103,47.29307985262199
364,-0.909114167243752,49.180429356287526,26.383941994861072
365,22.268805148797973,59.83949059794174,45.50071226200284
366,-16.618879403270718,50.309146113859455,27.556748533932126
367,27.23250268681362,50.45563870354855,44.8358842415194
368,-2.65903467968123,31.53328220161668,45.34173468309008
369,-3.7701499775691643,26.6096171366466,57.26188556082226
370,-18.114577387768463,38.524224482894596,38.5621851703353
371,-26.535771208418765,34.85944762387208,44.67111237549926
372,20.137272330523906,20.061756369381285,65.94026701867917
373,4.703575142645167,31.04400109600777,77.50837252646988
374,1.640193404784847,27.785489349164546,26.583095700032242
375,-29.955221501183644,35.32722915362362,64.31758574348073
376,-3.1671398639778854,41.973601265653244,66.97357301645057
377,-4.76344320953438,43.93073388749271,43.11099396476327
378,-0.5404715130169784,36.17402408355134,49.06629021724383
379,2.5708968891190436,28.61115942758298,49.13251888031251
380,-11.279101353194395,35.635502324538784,41.05799529915837
381,8.58440452315134,39.993161350727874,56.17699069691515
382,-7.542221545817066,66.33469355174927,63.3733143124696
383,30.319542453963717,28.792166553983083,37.88621132535227
384,-14.068022710899204,40.76971492607076,38.98469378515587
385,13.736992241426261,28.557756026875772,42.79504255670456
386,3.4283338656462403,43.011100246431916,53.472614261847546
387,12.254605204726683,47.529726200918,59.60559776092591
388,-10.703330308235369,63.67691712870222,38.00932515303756
389,39.13266507307373,19.011601172985902,63.57471675117416
390,5.265979473839013,32.322240251896126,53.437214776289885
391,-6.630274004365916,37.26050736317286,41.433671463456534
392,-8.088133141694904,41.09861428395124,46.88041772592361
393,-7.83136730121781,34.11590137566424,35.17875039462065
394,-15.684334364381089,44.745902943091124,56.53591406454084
395,-7.65462443212182,59.97099858357381,84.96087820009329
396,-13.937359868958666,30.770655230883758,32.980191095552144
397,-14.899532824312463,52.105741808797674,43.472034823307546
398,-27.16121373199061,45.32810838104004,56.38892979909772
399,-12.61349267216227,53.92470565013505,33.8948848035718
