unit_id,WaterClarityScore
109,-17.98300963082332
110,4.277496663136306
111,-23.826087588983764
112,-18.35005439908903
113,-16.717618376919752
114,9.91692703366315
115,-12.969681236329464
116,29.004164686125275
117,11.896469107228105
118,22.008560742979867
119,-16.445366580114488
120,8.421832549570246
121,-11.801521384554684
122,-16.52361465223308
123,28.568629312327392
124,-12.844640137817832
125,-9.67518820997315
126,-12.62110673225374
127,10.265724670320257
128,-4.715569414631927
129,-21.549246555034284
130,17.789586186336038
131,23.630695305466453
132,-12.524646258070018
133,-22.281367003703878
134,-14.860794903692863
135,7.154908885097846
136,-7.93235034380335
137,-28.421068072794704
138,-3.3575965294543133
139,-3.730324409458029
140,-4.673991909054961
141,0.666865886796784
142,-12.637558505352871
143,12.413658209159452
144,-18.061924797869494
145,4.240400967703199
146,-17.39214449681876
147,-0.7950390619936059
148,3.307956740348448
149,4.6317513869578395
150,-5.346244365044678
151,8.0879518393553
152,-17.835776420985955
153,0.43808296137735003
154,-13.587355550313296
155,5.855278438295326
156,2.199757252324353
157,-2.113422676518521
158,-21.816727330077946
159,14.687523324630053
160,-14.711684396024129
161,-8.975194035976228
162,-6.934741775867388
163,-3.8504188991388464
164,-4.353201155554061
165,-16.41079812015787
166,-12.37723765467576
167,-11.499230209027726
168,-24.796318722944964
169,-2.4899957357200284
170,-25.706270746230416
171,-2.2813585998712327
172,8.899297083068024
173,-6.826067668691724
174,-30.170536179197267
175,-9.214925575139265
176,-13.7154960495499
177,-3.125545306921768
178,-1.058452184442488
179,12.557626337432657
180,-16.276043317874034
181,-8.433369746151907
182,-5.8994438833505605
183,3.7183275346209292
184,4.491953871691509
185,19.112002413283346
186,-18.537983297427033
187,-9.958385342836634
188,-11.425005108960374
189,6.179695044288451
190,-6.941746735173243
191,-8.002119122274946
192,20.203092710697792
193,3.1678621123886463
194,-4.5033256727972715
195,7.995555928882468
196,5.144331783171189
197,-3.377873039873668
198,-22.2308779877421
199,-3.856686450447256
200,14.271328056555
201,-10.583241123872849
202,-16.69843244904584
203,-9.997285869724278
204,-2.1717340491340247
205,-16.126944498863484
206,36.31043629425841
207,-8.86233648099769
208,6.24947401587309
209,4.437539598636069
210,-5.115037456862459
211,6.003031252185368
212,10.540573966193676
213,0.2505370778012095
214,-8.53448907913296
215,-7.305059611189304
216,-16.838023495031415
217,-5.3040120598830915
218,-24.275554421518198
219,-10.045610126899064
220,-16.511870860036353
221,16.554044720163027
222,2.8595075963881076
223,-5.3386178768436725
224,7.136224783706975
225,-0.24178561851686528
226,17.07332803037736
227,-21.93254826433151
228,-6.843333168344819
229,-1.0441168699450016
230,-16.1491289926216
231,-13.646286635663174
232,-16.429040933142936
233,-1.1801836752517953
234,-8.410901205987415
235,-9.520435597260192
236,-14.760824974323626
237,-7.759729476356247
238,2.5724942580745247
239,-1.1914945643216122
240,-14.319060059906136
241,-0.2588488645418847
242,0.7582773915483567
243,24.401400462814472
244,2.684399043417601
245,-15.312307537582004
246,-13.164838957185744
247,0.8467742966661276
248,19.233515428695018
249,0.8174209631770504
250,-7.219806178892975
251,-20.67348046856994
252,19.600000247424855
253,-14.863775392852192
254,9.364431713250958
255,-14.320543298187363
256,-5.190295738408713
257,-17.691415548887885
258,-6.047390892006275
259,5.28107886145318
260,-13.803782499974952
261,-8.949000997018747
262,5.373312959098272
263,-19.884995590544698
264,14.628516282880573
265,-34.90071466382867
266,-15.43311464382779
267,1.8229677370660546
268,6.909375110393674
269,-6.912302249544029
270,-2.224354983307368
271,12.120409771574591
272,32.76913332543619
273,-9.701280552441844
274,-0.675510081761117
275,-14.806894536152297
276,-20.05350384507947
277,-6.108781105703395
278,24.501938082221383
279,-12.700075315469288
280,-10.059142112023158
281,6.417005749378441
282,-13.515011557167597
283,1.1768841508468908
284,-2.31349628616766
285,-10.667845187573985
286,-7.885714984887045
287,-12.754251354254173
288,-17.823970881428394
289,-12.944490771738252
290,6.263563672394595
291,12.354974852705306
292,14.94036185975568
293,22.11617512575261
294,-9.399507214886643
295,-1.0659787402545522
296,5.531837275794084
297,-18.855973193417142
298,-13.796673795466525
299,-11.424914746397263
300,-5.68565512306979
301,13.274705388844282
302,5.41670407517309
303,34.49198571590985
304,-2.3242240248094674
305,-2.500383693762174
306,-18.649256619629014
307,-11.595656747652399
308,-1.5756728965390359
309,6.652390401165196
310,-1.7339607536410648
311,-14.44142970192264
312,-3.993351977896209
313,-3.8535169415053807
314,17.09931965679267
315,-16.687491452823902
316,-8.376604640929989
317,-11.827592651090727
318,14.511462689517359
319,-22.592167157187653
320,-0.482057293768396
321,-1.6442636882727069
322,23.690283542733233
323,5.119420009566957
324,-20.139256424315658
325,27.473521887470753
326,-16.15354623552272
327,-3.9836191855172496
328,15.332121887640685
329,14.654588615053278
330,10.965627550059546
331,6.688572281993965
332,3.0374050797936833
333,-2.009392271350267
334,-14.620721910366585
335,11.257507997103687
336,33.411133799980476
337,-8.69198311358721
338,4.138205719897039
339,-20.45830498293762
340,2.9008749507953526
341,-9.107502142061337
342,-9.232332040281715
343,23.219120897697692
344,-11.633133246039227
345,-21.561845188141433
346,-6.61359096045839
347,5.917400607768577
348,-18.067028919300732
349,-1.88344634185996
350,-10.93393147016973
351,-10.221878133574702
352,4.011897725185434
353,17.07695950246698
354,-14.677996515480393
355,-24.023350311072743
356,-14.574571207007192
357,11.300686557627568
358,12.178780189535248
359,4.341503294102138
360,-7.90806257696554
361,-6.4834405772725345
362,-19.359038552951553
363,-1.5610957303244462
364,-8.431863762471268
365,15.374349127216467
366,-13.668900520931178
367,-15.417531265056406
368,-20.416151154099047
369,14.154872852407767
370,-4.343258026661779
371,-29.967734053316462
372,10.052051264398695
373,-1.342726809686064
374,-13.936772235778749
375,5.572164660552963
376,2.1636142123751254
377,-14.704217292428119
378,12.269712965361125
379,-10.086818616553733
380,-29.564215705480617
381,10.622276573501427
382,-8.443135046276966
383,-11.481342812248354
384,-16.553360769588114
385,-17.24076925368572
386,2.09689735332703
387,18.793995775971062
388,-16.227863394118923
389,15.194281426533056
390,-8.22755025541424
391,-21.31663825376988
392,-5.613632104697077
393,0.28014431430282905
394,-6.9063334914644
395,1.86848995410282
396,-11.341685567812595
397,-8.808632259140778
398,-2.3735787475672723
399,2.0199843271569664
