unit_id,WaterClarityScore,PressureReading,do_LineFlushRate
387,23.0067521611901,53.59632033738673,0.0
388,28.038497127235214,64.25522633550578,0.0
389,37.85833917217379,81.82073744034841,0.0
390,33.61318993861016,67.2264012806048,0.0
391,35.089048463501236,90.25264564223308,0.0
392,34.84813774108345,65.89896706318166,0.0
393,42.099053695373385,86.58218051924172,0.0
394,32.215874294294615,71.54781825886897,0.0
395,33.60453566150548,74.97587417548553,0.0
396,36.61681201680532,83.42659216648883,0.0
397,42.446370589133885,93.72396621415226,0.0
398,49.82894987676653,107.2391648070543,0.0
399,43.66863345300908,84.32596028401937,0.0
