unit_id,FeedFlowRate,PressureDropBed
137,50.7366916625138,52.25465262075834
138,48.54448162107611,52.55763034162795
139,45.99303853526989,46.149576541054905
140,30.91676451961603,6.605311781115906
141,43.469553411536474,38.28906652523886
142,29.735576264551455,36.18180101275413
143,41.00192540304754,13.564079379365811
144,67.36246134745946,45.34733799708833
145,34.130801714105814,19.222085577905986
146,54.65602383330213,43.77941202149528
147,34.70215222125971,22.862628543952418
148,43.75128112883087,47.76064479285279
149,34.77909533940479,49.446380730535154
150,13.515241580074306,37.93706710578899
151,32.464756629923365,58.26418519266045
152,47.10623477772314,42.18719908481672
153,46.56175991324776,85.22438915499325
154,42.363616918131626,35.2515752531951
155,33.44066115804954,67.85288399737112
156,49.888300741058636,47.88186776640819
157,37.02080312855629,19.796547842413112
158,51.686813892669704,63.47699061960075
159,59.60220461317659,60.18808701231528
160,58.68885859791073,71.58462800670195
161,28.231199072062136,35.824066448427466
162,38.955932816335554,76.48455253779304
163,33.55883955868527,34.92998687604424
164,48.61495222888845,49.94382983969302
165,16.917265526361806,41.577854845767774
166,42.868320081704134,59.9237863820412
167,31.316663597652234,36.98006967638897
168,23.687197286969443,55.15454015482578
169,26.78200494319564,67.17421796911859
170,36.44151962200377,84.93058929951698
171,41.635811968136565,58.351547305205216
172,37.80326260870866,71.54438304179808
173,48.49378649274497,12.254069057233188
174,55.019405655152994,26.01341012089531
175,49.52902125438975,59.65540088469479
176,53.616014695956025,35.957712705983795
177,27.180842489204633,14.108661932845973
178,19.130080183238075,62.285691348580514
179,45.755266130210885,83.03477130763301
180,64.71077824771088,59.9669021312684
181,30.44609817327607,41.31868829007509
182,55.27760646087648,39.12442939777547
183,47.38367002967784,55.7083220312977
184,41.50499955008831,70.86708696232331
185,21.784786853678018,63.03730673142399
186,45.53383090768635,28.086237878731726
187,36.37807366970936,65.20129845155168
188,38.9061666232347,20.35157547182762
189,59.93692715866351,32.898185908161736
190,23.216402552815165,39.65079233286727
191,68.29033794509981,74.36827698312793
192,39.266758064291224,25.70136104334246
193,55.07097144311118,56.104849921323215
194,40.85081560063546,43.71855408336528
195,29.007833093850337,88.65962903592273
196,42.00288013186918,33.16671290118742
197,35.595801522147,31.480608409800812
198,16.97830669608887,47.77821294178914
199,21.968897963299426,47.797234613691444
200,74.47012422607114,59.31613184540059
201,45.93962949945286,49.33251760121185
202,43.16235256737197,6.725130041491672
203,48.35087983797562,31.156747326887093
204,72.92759340906525,63.30793379327245
205,39.73636467817447,40.49120943701242
206,40.311846533681035,43.35896020766549
207,29.750000733804402,45.3448238447319
208,39.89047380632829,46.549670374682236
209,53.72081544173156,59.57767828734302
210,38.919321187188615,36.650871040161896
211,49.16548010424431,47.7897303941633
212,23.76524247470064,24.134496147800462
213,52.87314191853123,51.51338034426628
214,62.896184302321146,58.10222423346205
215,45.431347298624466,84.87553602282216
216,16.46721885096191,63.447409067639846
217,38.57648984685106,21.68237781280633
218,19.063800122732356,4.934810719992418
219,22.38063419329634,23.514291851786737
220,49.128790472791984,70.5905401316091
221,56.07185078758832,39.853750452648036
222,20.469144918973505,85.26329401165954
223,34.343545579494524,38.958260578608346
224,34.22275437366812,68.53828579448586
225,25.724924141124543,49.723253818386354
226,28.093229324883122,40.95850434809563
227,39.6236038853837,26.632135782843314
228,21.91481814818183,52.587799088923965
229,57.52097706072853,31.726034312795022
230,31.08051025164169,59.28552051938258
231,33.01129226750999,12.291336222616252
232,44.25409275848279,42.61805494161632
233,53.5607228214647,64.28742783243871
234,55.265154480115314,70.64588110384338
235,28.430917476268366,33.14224722102321
236,26.811124311781217,46.038108173095196
237,45.9626800068928,49.30087482859996
238,22.803312155505843,25.274074038819954
239,24.63290864409283,71.52761042888001
240,48.16410437149376,69.27421654100071
241,37.91764980838638,36.9184502553333
242,45.16153263358501,24.724064832529102
243,51.251192236997525,40.56514821199802
244,33.03332167991267,69.67076657016895
245,55.29643337705257,81.22357748554701
246,31.89007481534749,36.914470874987884
247,29.617750625529446,42.752129925856956
248,58.00683197141896,38.29438557853987
249,30.01001722124252,64.8786194747422
250,68.34140432876312,54.95941485173166
251,42.81490722338528,67.29954596207949
252,33.07708636479765,44.722430263644625
253,61.293203830926004,61.993104409429954
254,38.04320544582881,58.31352580001888
255,48.39850271840599,62.56754745705141
256,53.361658081700796,47.274592944013484
257,44.01150790903325,73.59252995348952
258,45.05003263198502,42.755262020779355
259,40.602087761452296,43.36617474331957
260,41.72217833848874,30.64657736716368
261,33.553133214557214,24.681069187652916
262,38.34753990909089,58.660082466487026
263,49.105935607854654,30.350099985650566
264,29.198017344380567,51.38936882357342
265,43.453901489703476,40.8199099801297
266,25.864109626857008,21.23198618230363
267,40.05144183228643,36.07202359513051
268,30.55412730259223,30.537423268932884
269,34.28165427415345,44.92943904393842
270,50.250953797811384,88.7804937931814
271,31.003145030088117,56.801448470079194
272,33.70885920845272,22.99190180742188
273,57.64744124850794,47.38493726781975
274,26.401331479382378,56.56743434815048
275,26.948697623579974,51.20446070948843
276,31.918161886006985,61.58479064397166
277,46.96462770828145,50.96253935070986
278,53.13673302524432,29.470972782906525
279,44.623870595270766,98.75678008222462
280,41.09442281285283,51.8816387580079
281,53.461452802726775,67.19973501748292
282,51.46909609545947,46.00074292933558
283,29.341058153356848,63.37019431147053
284,17.06468774314754,53.580599692049844
285,45.77566796692845,77.82676393786686
286,35.95095771135133,7.249307469329226
287,2.2344409388245143,41.62899380303387
288,44.03011833003224,42.07414315494488
289,54.666611783281354,57.67011052670466
290,31.434992219832232,54.53510323228049
291,53.657376614997446,58.251381520984324
292,32.63577528003564,38.330873738394324
293,35.00436954367218,60.614893519663475
294,33.08557277334528,59.566051248266575
295,46.84688592297076,69.0109119835763
296,39.4355476618917,35.69649679288246
297,42.87570850359463,39.28924824684779
298,32.46311019600321,64.20727723811306
299,28.91003882570411,104.34266496396431
300,46.30608313840106,38.61340037377906
301,37.92245619914688,52.84180646610517
302,44.27440605259941,36.11089982543826
303,28.712454901982284,43.34045541889422
304,50.84641908022073,52.29450542968901
305,47.317528844409,55.61043996176995
306,41.654824787533904,81.25410548127688
307,43.38307283858631,89.31191063572368
308,26.356825839283864,66.13921560075302
309,38.08238903026367,36.70795031618502
310,54.44172705441081,51.535724056019085
311,60.92149247736942,52.52206767055034
312,28.14902685827378,58.43653935907005
313,40.564638382767555,53.44287085583978
314,30.432209027621624,59.521994743657004
315,16.353381842587165,25.108178762026665
316,42.58317088756987,88.0909541652783
317,37.81197089663563,45.74409498902588
318,68.8426511749138,56.743050577710186
319,29.53412042507766,26.47039443879354
320,48.42611262136154,41.79413964120691
321,11.478001209191936,52.03709375226125
322,48.818967789662594,27.743181077067938
323,38.129037327455826,48.808928017555026
324,8.981989806817229,36.02630303491126
325,45.20003539507914,67.02637095505574
326,58.62161673617924,41.678899875172405
327,47.21272823945186,46.87099473319735
328,26.100303546568068,59.24478316497069
329,54.20013593644224,75.3924408573803
330,30.938983090052652,44.701623956575276
331,32.65888086478078,37.82403590798704
332,38.27376696704737,79.99925008841521
333,18.073521509838407,46.731904192732834
334,16.834380730790112,69.96166293917882
335,25.156514482320617,44.32142001933703
336,9.989426955095329,69.66451236948706
337,22.43643408446517,17.910888685632226
338,25.453458562857627,65.91387616053728
339,49.47715674118694,55.916550892440355
340,14.359429389635794,28.46444417570175
341,31.53742609163512,81.42224133533283
342,39.161822820368414,36.81928532855815
343,33.74242686151665,67.80964187126592
344,22.111063354147415,58.4654383583059
345,46.08952376800063,61.33692455793675
346,51.959503466550615,64.86671068773158
347,30.748136170229515,76.96402678098819
348,62.02175300447166,27.815731054222173
349,51.076572141529596,73.43637651394066
350,20.15111968956287,68.19101104407964
351,43.2526942552074,96.84814639017078
352,30.573806775272747,61.96050638589106
353,16.86775471818098,45.68160997453434
354,28.513361075564706,72.8216918067902
355,39.26467331545164,46.1816943757676
356,29.711472170170715,50.46560442711181
357,34.18872367823346,37.561004474220255
358,60.69667546549756,79.38715667246763
359,17.745554379832754,32.43859553995928
360,35.98499900681919,86.46702864017409
361,42.801030059161995,36.81857541766778
362,64.33031199946439,39.93417527002875
363,20.068793987642827,44.041981688127564
364,35.59566012823998,35.760696762725715
365,58.10778931563095,40.59811278169687
366,47.56616222719807,68.33669412877467
367,52.32828407402143,60.22691375553877
368,45.971656497054916,36.13202492335469
369,35.96580815304552,41.712736787589236
370,37.47988887626818,55.343923476451835
371,42.7577169689282,47.481171949437815
372,22.802846296427333,47.076191732672214
373,19.494323310744903,57.25101907780188
374,42.47507747071883,55.60657274063113
375,43.50349842766761,79.88760100153583
376,45.41826490072271,76.68833961776807
377,53.868556043977605,42.96263043626895
378,71.62581740394432,66.57945418241724
379,47.295435243090864,42.15649175151919
380,52.267826582127014,43.73861362015074
381,25.787158494104148,39.4196758408989
382,46.364861866862334,42.74473833464503
383,34.2626743705,62.89758803632188
384,43.80759179101938,44.06894098872894
385,45.036858618644615,37.16103971043101
386,48.961398098372186,18.098901456366352
387,34.57376888870578,-0.19342653636024032
388,32.391594635526666,67.28197042042873
389,32.34811661419627,67.55738178480573
390,40.44917058081687,56.02771561054462
391,41.85813699032674,55.762141021606816
392,25.429078704508388,81.07878120489866
393,46.00434721246991,83.16962014258786
394,24.6474911580443,57.973626738012875
395,38.637850315786274,58.74550152825073
396,43.75687749250674,45.52648578940532
397,40.79772447208231,44.38252875110942
398,40.31471874699075,59.862136595075064
399,35.50623073544811,18.406432322602846
