unit_id,ConversionEfficiency,ReactorPressure,FeedMoisture
77,15.32595951644219,43.26779123000628,12.825119608841002
78,25.861893629467147,76.99840288665814,7.554000901867125
79,25.13114897633414,80.65635603841835,22.141825116630148
80,19.673767516234292,78.97757946062144,17.817670605137497
81,19.42418672511197,62.277715945298375,28.073564671236465
82,15.825296105684494,55.690528674368906,31.435516621003842
83,18.396125668512035,69.03751462967018,7.717697339483732
84,21.299600797156266,65.18331337202197,8.218993318180754
85,22.83009325380759,61.47042682645757,12.270822501693821
86,18.546964305759612,67.43166822017437,30.478648893456686
87,19.919247836137696,56.17550562329163,14.639422470547752
88,21.963761534786812,82.11743916342954,25.789457650595832
89,22.79649154782909,83.6266642066771,27.060272756365332
90,18.350939727785764,76.11866959233024,4.140723262988879
91,19.2350886030272,62.83324272559345,18.383705453216233
92,21.41155446334261,77.12728467697406,20.99002797492245
93,17.511583750421337,63.32205960133476,20.172463876148306
94,22.247442910996043,80.15752968724507,23.59199605914416
95,15.704325623698534,60.62186395206037,26.091801911582866
96,19.967439821437377,82.12394215126166,21.231595734985742
97,19.620714753240836,75.19079076709374,25.830970966484525
98,14.655841244710587,81.5512171823926,26.224637825172472
99,23.769541721687517,74.36175975952354,24.9725861429598
100,24.16524909811227,69.26900240298244,21.710339732706775
101,22.78729728909317,85.22371592330191,17.431514416785348
102,15.538817493644178,60.5351791666629,12.239720880243912
103,17.83760462715222,62.37681017566999,24.30174986002165
104,23.118553777198766,78.48263358826358,23.451172893621315
105,23.79636361147669,87.2502631749788,19.810844223325386
106,20.314239511879855,76.7198675485215,8.967578209310268
107,16.432820081851368,62.17283943743378,22.603090124685494
108,19.004963126030667,92.6037989471576,10.391746609228422
109,23.814911529736655,73.0454678156547,24.6412786870185
110,24.578940599063134,68.46924780224437,21.698981771171567
111,19.102529470327966,61.36238945998218,27.590509907104607
112,19.467373327225328,79.66748964492638,22.04287370072855
113,17.812916240040273,64.3364096928325,18.585925089932
114,24.790530810567574,88.02953779909004,25.564854055435
115,19.407343997772507,59.37658832773386,23.425124231502274
116,19.63595235536861,64.01500031613402,8.916279236850652
117,21.139791849069645,67.75778751249511,10.5379115445648
118,32.53630121475703,87.5498651314639,12.693224409142422
119,16.879613459247054,72.5387309133249,13.160574381804366
120,20.01976411108222,57.717419581864114,12.952109551416658
121,27.344442636876312,90.4576564614356,31.79642999676917
122,24.102608090682512,77.76643174247874,19.226315141786532
123,15.175414396838924,61.43570373146621,12.123048109353102
124,20.933762051018746,38.98485710936307,15.425385774479507
125,25.220524302576838,61.88425598099211,37.12525504278017
126,22.533509350956717,66.73849873639266,12.307018718207692
127,27.960979693988985,88.25241547009057,15.033420718508484
128,28.890771593301366,81.66525714875137,23.993140475217867
129,15.593523438144754,52.57550841219494,22.197544037300798
130,24.84840841860483,76.93984598564894,26.318932879878624
131,23.374013369300442,86.9782774370925,16.55274957529011
132,16.751242115552742,78.60824202767337,12.518444812136423
133,21.21258730685471,78.23508112285779,32.022203436350594
134,21.951313694423135,88.24061880028509,11.996904763620233
135,21.015928221883954,80.51911162550604,12.543225040219536
136,21.04516233441079,73.63799726095715,5.688500819920712
137,17.019091334515636,82.83781589479104,8.039663938179233
138,22.071480089616525,65.24704116711857,0.4509306454802955
139,17.61947486965594,55.828127491094214,9.724286783678501
140,21.527411957376952,84.99535857586385,5.030902214819927
141,15.94199122749798,87.40566400189745,21.392622535113365
142,20.6547236042801,61.665262929656066,36.45521503513009
143,22.156431979284978,87.95070659959013,21.36589930490143
144,20.709214694896726,68.9300886024076,14.067525199311778
145,24.665667812196965,71.8740847491623,24.089665606860507
146,23.369614132172327,78.6192817874451,15.334709214717835
147,22.601353912979405,74.93451079618484,27.440931017728214
148,24.406535210408013,88.0051636209151,7.643462562751305
149,20.037383554333502,79.78728355770563,10.384271362319621
150,18.233412389381698,66.9499272338531,23.996023134933896
151,24.774904053204807,96.69186368912237,27.383443000970797
152,21.817501105278723,79.43624015663242,17.529050816118165
153,21.316771501894905,71.03768211205677,22.41549958576728
154,18.195951193396454,70.27513314291333,16.136934187437426
155,25.40653638686415,71.19049462446799,18.172602765688307
156,22.59500771505499,63.04993500943427,17.090505561127436
157,23.403315258341994,61.045871242114806,24.512764074726615
158,18.19098825577805,61.73366911507595,19.581549291750356
159,16.905105550875934,60.80809209276793,19.879841014321894
160,22.633150217742184,69.61961813605565,9.530105672340667
161,19.195166760562053,66.1223003972574,25.36167573847814
162,24.376148490839597,94.7811984402054,17.004245007883263
163,23.509125709755242,99.56223868328318,24.437808691961045
164,20.87966199725688,82.42711114284937,11.12722805333771
165,24.121189693150075,97.45874519983751,25.378882824477184
166,18.64550559227214,62.746905905294824,21.231838859791274
167,14.68934393671256,56.98374853350784,20.54506169349424
168,18.78436544095794,97.53458595774559,14.07859885354939
169,27.849686073013586,86.39714445191582,26.61284399828113
170,19.775646501795233,76.01770864783987,20.19754179469081
171,23.08105265141343,72.86214495198215,21.150305331134177
172,26.492658799072252,79.21559616697584,32.59802716479361
173,23.68707267196703,84.31521561037462,6.386183445728492
174,26.63161145077072,86.83388104968273,17.935228163364833
175,19.694241202831883,79.72128470675285,19.020500510546384
176,23.902269111013084,71.27577753687227,15.364898374590123
177,20.84308753240778,82.6600108044397,10.590381187963262
178,23.43806154760277,86.09679726288294,11.746576801774355
179,17.616804459926477,84.22300511828014,25.172443703210874
180,27.801357041569474,73.55667365755893,16.1578806206014
181,25.844460486679793,84.75098522517749,16.071013878911725
182,24.54883341937188,59.164755764321974,19.185626984562873
183,20.580652454055816,74.99470621711815,19.111418294443272
184,27.040909516987707,86.06311665328666,18.612711595748024
185,23.673964502135966,70.57210994032604,14.091971382530925
186,20.525748399996868,68.76335628743594,21.694503482121615
187,24.359945061120364,54.53870233105551,16.406940273682448
188,20.179257342167066,68.32344451234319,11.618172981177269
189,22.170822738597206,61.94462990944249,4.2081598895942935
190,26.013129176111015,79.19142539944828,22.976933805732248
191,22.111047381943298,72.52417172050738,18.550610282640726
192,23.531607853162917,90.52398153976335,23.5783484182951
193,23.640501603796697,64.4186173001571,20.04996052370812
194,26.62628211263107,76.4943607323157,25.223141476718368
195,21.24120056558171,68.97848975649444,17.59173728664947
196,14.87878353766257,50.90066076662156,17.580400604999404
197,22.521781672205893,80.28177577153555,16.308125879854085
198,22.41876625719035,82.33520404443072,17.207550331442025
199,19.673858505246063,62.92048913229675,16.310380206970954
200,28.15616257025405,87.78556226694782,12.487102460598095
201,24.049690083235184,82.48331741626957,18.362836844433875
202,24.34033511590666,84.97936354118056,8.107390215339581
203,22.870679983334178,79.69101240670608,4.444403172907653
204,23.750855469818237,75.82421641640589,19.962081944012816
205,21.33135441521714,86.60414976083955,29.169067897421
206,21.91626020586982,81.58967915138642,24.439797446499405
207,25.776762071600054,67.99265626091317,20.206451098961537
208,26.887147671124104,82.47312653585134,28.551564520419777
209,20.049793246987605,61.553599364903896,20.583686275654898
210,19.73376327492064,69.16760644671324,18.384042428784667
211,21.293001562715272,69.96825029989321,11.914989091123743
212,16.668273636983614,59.96453178194232,5.145224316560347
213,23.279767559868336,80.52927900487936,18.65385612811724
214,17.672861117930722,57.32282597760011,9.576702342849629
215,16.978961576455518,76.52993134036421,22.675260177660043
216,25.622649822302996,84.83062405816823,9.950252062479802
217,20.592922317554624,85.28874635138781,-1.466023599255466
218,15.474860636977468,55.90352245723792,22.37954701648932
219,22.661321070841595,97.2819629625466,20.86693646552291
220,17.729597440260562,94.96319476872003,20.09621371344306
221,29.96342304103405,77.07608192602588,11.481421077369113
222,22.25331428807319,75.51033044558373,14.18264807679621
223,29.463110155385976,77.25502086773585,25.993613577717714
224,18.00689096999283,70.96641421662663,15.648468042480559
225,16.109077650897092,67.76146224108024,18.544235406589124
226,18.91233026163063,62.00536424617764,20.181337121458323
227,26.316490464119425,87.73281266535909,21.404102436166944
228,22.493995150284377,65.08296324784459,20.055581798588975
229,19.215644886864794,58.6697668317396,20.90004504973004
230,23.606547846320318,85.2022484848009,22.505446829091326
231,25.165521115255782,74.49145801919083,21.37531122762737
232,29.08072231545928,86.1704308294737,14.146042510511192
233,19.802241285134613,71.43463974520984,6.547159501827989
234,21.995298726867603,86.69835642175777,22.79939904161179
235,20.727379440109775,66.52201907995864,21.761278679511634
236,22.046358035471748,60.97309276912722,28.441755381106084
237,16.340806817137874,70.14959230806934,24.22430457346811
238,25.12932893658812,56.492564991880734,10.26433156040995
239,21.443915934277882,66.15964507214636,28.928921495970158
240,21.178876777267277,82.14253950521352,12.438687468740898
241,20.06347363251281,52.60828612649591,27.41049757580383
242,19.99686768701209,64.24755591541606,25.71938566099789
243,19.985309595562313,67.87550880013616,17.869211890847158
244,14.819961683131428,86.27721541306533,5.865322014368555
245,20.035757961521828,54.30794836674606,24.551610904348387
246,21.08205513994902,76.19163426414035,-1.4723383099760694
247,17.158128505826134,103.10914741962182,15.025653125478206
248,18.182850723356314,44.109384997343696,19.99595733771862
249,29.127169692144548,81.34857744316336,20.96116658300971
250,33.130880578924234,84.07190682430165,45.51551228638221
251,23.933438923128723,73.5957414201892,24.94379901576788
252,20.171187561622453,74.84860674245442,22.787701454459
253,28.466721140168357,82.55945992355596,33.499991156366974
254,23.300442203533343,61.84187529125511,21.72864918643504
255,23.40346838500964,84.31316065213569,26.26707446719934
256,22.234304017473416,85.45612171621676,13.981308244857454
257,19.99273218110546,56.34834965194662,22.320184731472626
258,18.346157818591387,65.9043797154002,2.839923232801758
259,22.1371417943846,63.57885380637447,21.77575255177284
260,22.457121343951123,80.68417431512245,18.194996319147457
261,16.792206811131347,60.467376398157334,27.982837392087795
262,23.53168985149241,89.29630760129817,1.0578822409050392
263,22.79047822417008,92.21442343479552,18.10823504831733
264,22.594102276226,85.10103021271007,17.759417317744152
265,20.027994024624725,89.38196668679161,7.538172696346267
266,21.0837452419112,76.90880822158891,26.458107857518353
267,20.437806766061698,71.86876685168258,8.268971466493534
268,24.38576614311495,81.65072975942277,11.06020749412272
269,23.507304784779933,93.84756719299597,25.978073742863643
270,25.796910075212015,70.15057662603512,17.881838325876352
271,24.00652673822945,79.63823656112315,24.61203498919626
272,26.182637579193987,80.32420185904842,7.259447828319091
273,24.118331044756303,89.01022931093085,-1.1844790875540108
274,23.560633782858215,51.418456032623716,22.301548831657627
275,25.026576654052736,76.5425428038411,17.372182997177042
276,18.521454840362026,76.20592555493434,18.672589223402646
277,25.023694385336057,87.81157909409805,29.658073460797826
278,22.38969581390991,67.47746826315942,14.030203873947315
279,25.060512701526115,88.5043396441509,28.62785225529966
280,22.744683675993606,80.0192963753271,4.146247087623618
281,22.423264069598222,101.44598512786897,14.161943405360251
282,23.53506491426963,91.91552007946224,19.093334452159112
283,23.880772038342975,63.277651061197055,7.176958536510001
284,24.898605928037274,83.28875515400632,26.793589295588365
285,23.392046928580996,60.23771703664975,21.49892500643254
286,19.952783680620087,56.06460761940429,22.921839508631955
287,18.146987238857495,77.85750659779815,14.850421480124801
288,24.875476436100726,76.87977574980016,11.449541795334873
289,21.165231398201286,90.70057174521955,16.114180368704634
290,22.066717976168327,77.92664552130101,33.52813031397266
291,18.489064901325207,71.32781140434962,14.518105557317426
292,25.387976320308166,91.22378162217831,26.126872424882094
293,22.965234371978333,70.82991978446924,21.69067167532801
294,22.425071230374805,74.80615581543431,22.92694022345292
295,23.892665424660564,72.1216272597476,11.767700732900888
296,18.910648502883678,74.98634784461372,6.934355025176972
297,21.82916417122221,87.86611369007878,18.212566336673028
298,18.597936225235426,65.98786625257516,23.656935466296204
299,25.46494497996899,81.03417041468462,25.03054241905014
300,19.65803963171583,77.07338560388109,18.443995166532364
301,20.709804946382736,81.5577711529223,12.995954370913978
302,15.770743104051421,47.48394138811679,9.535903673988742
303,26.378086107991145,73.73730986662055,28.323496354702613
304,14.227582069871346,57.50310571499864,19.38966669832801
305,20.09554670326896,82.80322671782436,27.418239530587243
306,24.82617160345224,72.27721213228756,26.897729267416484
307,21.440959384499678,71.60407862558306,42.08411706542422
308,15.54616100451754,69.0441950146105,17.072530399897026
309,23.577574043459514,71.73390088844626,7.858569706670286
310,26.280291157286193,76.52915359041292,11.322786288848693
311,14.472490943112561,49.36855245785193,22.59618723078913
312,24.80937158219313,76.43549434088042,43.25696286074529
313,25.643399831265707,83.46202185934563,20.193876492302866
314,19.860181642288683,69.06142636399203,10.244183378369561
315,21.5167510194732,80.76781546646225,-0.8421028596041724
316,26.050635886073206,69.4146939043836,16.830383540674966
317,28.413436148838002,63.43517271572207,17.166750240481427
318,27.062609488464602,81.73733090216143,18.500363053977992
319,20.93482019702818,85.62524529331523,10.81978960630849
320,23.60709115603064,70.47540027241868,21.795026620253584
321,22.718951244140968,71.07976160650449,4.160930391259127
322,24.17997951916502,71.65406284196918,25.993666461390035
323,19.48912450398049,72.04537417681071,7.4930703142065225
324,23.221841276953633,77.3039321289143,20.571782809523903
325,20.248361396247077,78.33234793215959,12.66688531271671
326,21.310257261358704,65.49324243810392,12.581803144141114
327,22.237138613408657,71.77850666337366,12.46034333903232
328,17.95588332959373,74.9323813373246,25.635590465673417
329,17.15519271468448,80.74001761666422,1.8511820159169
330,23.686250385066838,82.44568552071672,18.677319650128492
331,26.79659205004517,75.99641133805174,31.321170903661653
332,29.080167986783792,86.4477575554823,33.580776738208506
333,18.18312290578013,85.31324741260242,33.99108592769177
334,30.849688095962748,86.87516093025407,26.57223657832692
335,24.890212903583087,76.57811008612107,22.698213630151777
336,22.1820596627001,60.98785785437571,40.158063063274945
337,21.673353169028793,91.81048049632948,13.04116193486842
338,20.062514029186424,97.64398733621843,22.26956152848458
339,21.155888063194432,73.44058978687066,13.995362196172424
340,21.873008078229045,55.741319935212175,13.01278822768223
341,19.347218885289468,72.64581108761459,14.694122739298004
342,22.51563100865897,89.03305998430501,25.294176928126763
343,24.77194209011855,76.99934633169703,15.159925660738006
344,17.395013715916846,77.58759244048734,9.406861924695637
345,13.327144428873861,69.74248263792205,20.950764267909566
346,24.801481968153443,68.30678526193769,34.90009432727026
347,24.988601133176143,90.40065497114803,1.3434355473921658
348,16.054185659129335,88.9539666476058,21.06371955009626
349,22.624281807705877,78.1813179481221,28.503021543569616
350,22.430457457435836,76.1481609476331,24.283427151840133
351,26.914275347600583,85.99054711857413,35.23385472395492
352,15.692753919634649,57.278982814896004,9.329043508680286
353,24.65059294986536,51.6794325034667,33.20365201220072
354,17.252844188405355,71.86088817207957,12.699847819170568
355,21.374582691366363,58.83746225014624,12.02431593816664
356,23.911143354127166,77.06002777368963,4.729972702590624
357,20.082422712986872,65.28749125716108,18.869043137985106
358,21.727614137882064,82.17786983245584,3.301708120963306
359,20.97976035534693,71.49181335806557,9.712449604950576
360,17.81449485804927,57.33860122750539,15.039171565938073
361,20.324553406501845,78.50559861138132,23.414294467571313
362,24.76126256604687,78.5368087811465,39.123891023163516
363,24.531603954204687,76.78894965150558,27.077410641350607
364,23.072994526737702,91.81126677123281,27.1310789343798
365,24.819277153502583,91.39722602473987,40.18825376316347
366,14.300374449509478,71.2797574345328,21.189060091732404
367,20.45088671588982,86.46367657748952,26.960397752046866
368,18.1650582675845,76.85597447917105,12.796042882357598
369,19.409329477599567,78.07490672309797,13.390640712498179
370,20.280999867036698,67.47257257560167,17.93680384477403
371,24.338965802480487,64.47021043743196,6.88572599597839
372,18.775538124111684,74.95674259363926,5.6378035869620975
373,25.228485474366433,76.0633173400579,19.018155401610546
374,23.605565063667346,79.26078843276737,13.044707302990185
375,22.539991559983775,47.387364576245496,18.51139078936977
376,21.86377280779249,88.708171341059,14.225686842131985
377,20.913433738102132,72.40453338980916,19.183982389000843
378,22.32731918363561,77.13545778613013,19.816014936592833
379,23.09373335842569,69.87675725864423,12.63272423888592
380,15.97249462874649,63.62345613727392,19.20387422938688
381,23.201325342392135,74.50124453747466,19.319303945017026
382,24.796756401644146,90.88493115635181,41.412324786669735
383,23.74223222223103,68.38817526632222,14.450563518636802
384,23.07562548235231,79.99115168271787,23.58713648070969
385,23.12156574858484,102.48595291286308,13.629012688855493
386,18.68240601352995,74.80391808745016,20.96195354249717
387,29.171767331078335,83.97642286425152,23.42697384543321
388,20.781935568446308,78.77936660671355,38.40776048725682
389,24.807692802279284,73.3578027600032,13.977250309266095
390,22.029262596522372,74.04360952235659,20.801699769872148
391,24.74358467152451,91.50102039050839,13.449641958010663
392,27.523283759713216,85.19645492935165,21.398028223187076
393,23.145129650991155,74.41064550005612,14.962747789067649
394,27.3246772401827,62.81919544644087,26.562780908632114
395,26.755210671983154,85.19316578078792,35.68305156377815
396,24.12769282246045,66.45721004491506,9.922691156702227
397,22.088997562671743,60.69851030598927,25.377081846619664
398,18.40624738346066,59.306097393801565,18.94683406780164
399,19.417085137017626,67.54128172742928,26.020269764184093
