unit_id,ConversionEfficiency,FeedMoisture,ReactorPressure,do_FeedMoisture
52,21.23270079845096,1.8978584832072416,80.24486502569039,0.0
53,25.88069955024232,0.5801818526754681,85.0816614142519,0.0
54,25.48358696304934,-2.903523653333402,84.33868722842085,0.0
55,24.411097529499227,4.274642072015505,72.9822667721067,0.0
56,21.569234274794024,3.1632786567813436,97.43099792600948,0.0
57,18.31885855984993,-1.7926187645540443,84.15056922052365,0.0
58,25.130841510856033,0.714739637099474,90.28099526136567,0.0
59,20.41896124222334,-1.5329847844924944,78.79080938095791,0.0
60,21.594090455333195,1.3423627398825313,74.97458505070475,0.0
61,24.54167878733212,1.0757959304284692,71.83843945949931,0.0
62,18.799626650626404,3.222150445257735,53.4712626404533,0.0
63,23.290310742770064,1.7165822526026662,91.2062706839763,0.0
64,24.700388384083208,-1.0463099941889435,74.89791989570708,0.0
65,25.40701715587072,-2.685844654933165,73.9358612827623,0.0
66,27.87065688180462,-1.3483493905210135,82.97818050162752,0.0
67,26.688745177378916,1.2219071818905958,95.53129127620461,0.0
68,20.955734370825223,-1.755390381083833,68.47127161131237,0.0
69,25.186766746493774,0.4593327021721253,77.36383505030095,0.0
70,23.089557280765874,4.227313352681444,63.60487291829071,0.0
71,20.311466396327177,-2.762775591415196,77.42680806011205,0.0
72,23.028939464065466,-4.0259662211451905,97.576781585278,0.0
73,19.19651837416587,2.5878020677885916,76.30130590857586,0.0
74,22.84994446892803,0.36641450562408734,75.41375818536952,0.0
75,24.26515752221414,0.8815170163644552,74.2084894375977,0.0
76,27.33136778183978,3.3619592667545355,77.91545082435032,0.0
77,17.17509777365927,-3.6323892872867614,68.60081065253968,0.0
78,22.86653318018079,7.424024211887194,93.25913133991419,0.0
79,16.922583371230914,-3.470001843244512,62.747198634211614,0.0
80,19.755959146647175,0.924636468527044,69.45740366800574,0.0
81,18.84944825740388,2.297430547544053,63.36507435832953,0.0
82,18.13854274427307,-0.35700878717578954,75.94637729366583,0.0
83,26.07749751527248,0.8862215871173523,78.78340177168066,0.0
84,23.12468603865046,2.434076525525142,71.50795877592664,0.0
85,22.669335195633646,2.8679732303682837,75.26740922356888,0.0
86,21.684883573675055,0.2863208962105086,53.30621282111173,0.0
87,23.396517344292604,0.3965866012109278,79.72387579846648,0.0
88,20.343170144118506,-0.30020924605615407,63.988255340504175,0.0
89,23.32269173415203,-0.9923193718608144,63.24504853059969,0.0
90,19.96073220778135,3.034892099036056,72.64056375476868,0.0
91,22.96594089136977,0.24181631396769382,79.37883000529143,0.0
92,23.941154586594866,2.4599734168048024,98.39171327332397,0.0
93,19.432778028005192,-1.915262992130351,56.4686120901481,0.0
94,25.76069405967179,-2.2056927246864086,80.82504512888062,0.0
95,17.305389580743473,-2.340837215048616,61.6749581063758,0.0
96,20.278066134141856,2.176550890570674,73.66801652052422,0.0
97,15.501327951824422,0.9314218453253706,85.56372226468736,0.0
98,17.25844252529259,-1.7120913575070302,86.10217615044017,0.0
99,24.1747327730579,1.120307117402986,81.60556336506336,0.0
100,22.6846905700924,2.239106364853524,61.1945802735089,0.0
101,14.507424774135618,4.618990388317154,70.38340512829393,0.0
102,24.60907807803641,0.6740466603345014,86.85454276462549,0.0
103,27.135703994376748,-3.0576729092499475,77.75130699294047,0.0
104,25.35249068959021,9.160795974135386,70.25809641795729,0.0
105,18.216306432279627,0.32083255939207433,66.35412676023098,0.0
106,23.327585361239198,2.3198768030754104,64.30320099714223,0.0
107,28.22093886176426,0.8776993854431462,93.68377446692853,0.0
108,19.262162086304066,-1.3878006341987443,78.53242219430223,0.0
109,20.932886475875076,2.3961211266381746,63.660405556218215,0.0
110,21.037831066827696,-1.7986743522460902,67.05811852712516,0.0
111,23.8845626752317,0.21270170893821394,87.07979583242157,0.0
112,16.05764674112919,2.9050882744678717,61.0130856110731,0.0
113,23.319176184198813,1.767331971413722,77.28795995023873,0.0
114,17.051180486763577,-0.23152877113744808,55.92880297953806,0.0
115,20.662886548363172,-4.158876790364269,64.51186561340602,0.0
116,24.5957056472959,0.25486079834386854,83.71662677329925,0.0
117,22.137502014507437,0.5866101715245061,82.9212802589611,0.0
118,17.975626201084758,3.337592032372721,64.49214573552662,0.0
119,18.464385987478032,1.0782417454072108,64.23713986602026,0.0
120,21.119310215075643,1.455788053673459,75.987822312273,0.0
121,25.373662537332635,-1.6388884742918501,74.04793633821471,0.0
122,19.186912748250087,1.6802951014575909,77.63535683138693,0.0
123,23.27183560349837,1.6863426911655561,76.57198411130759,0.0
124,22.89699162043344,-1.6015800767866317,76.69794378716384,0.0
125,20.524306258919314,3.866788212285601,84.1013927726533,0.0
126,20.71426730730155,3.5140620776738767,77.84431145564926,0.0
127,23.16621305001993,2.519798908237933,85.50431586955904,0.0
128,20.807319768743806,-0.22496974602344294,89.15956108349307,0.0
129,13.281514293780386,-2.1024471478624136,76.22938349794924,0.0
130,21.643366707154275,-1.4089279640934564,93.0111015607993,0.0
131,24.210973566700947,-1.88414876689559,68.08532711953319,0.0
132,18.20743291963415,1.880864144990695,86.50342797069267,0.0
133,24.321162266038915,4.68711098659317,77.20891463922742,0.0
134,18.30220050892366,1.9259316040202346,54.68839485394151,0.0
135,23.749304691705106,0.49125984330955247,52.36807004117258,0.0
136,22.020075640904828,-3.470154154807876,90.73532088784816,0.0
137,20.906524465731966,5.968447716616028,57.5798724346576,0.0
138,16.148669047896018,-3.3498397682169454,41.66537555604742,0.0
139,21.91680048915351,-0.5331133257535352,82.14563339521011,0.0
140,22.749814224567494,-1.7815816052626432,74.4440962253501,0.0
141,22.65730637511272,3.417015225045922,84.06667213727843,0.0
142,18.771477168951506,0.27318689172001465,68.24719800779123,0.0
143,24.181379442664444,-0.3210385323565852,73.91748760794337,0.0
144,25.0403238022349,0.09252734035603014,94.17137863865038,0.0
145,24.11006824068437,0.4555437123003395,87.33229232022741,0.0
146,24.13787330890015,2.8222127458293103,89.08154083537754,0.0
147,23.696625529867678,-4.714441569975258,70.38254590881134,0.0
148,14.679511793469228,0.4428527715312144,78.79647383927889,0.0
149,27.24479039279678,-3.383114805248347,91.30120044463497,0.0
150,27.664743791890896,-5.944045640434738,84.88328798124965,0.0
151,27.2110301495864,-1.6926929224220189,69.59520364711005,0.0
152,23.443360287683515,-3.581361951281496,61.63461951765903,0.0
153,23.13024691175351,1.4448196059285265,66.82505737219283,0.0
154,24.908579959179107,-2.1226396272481916,82.62928224503807,0.0
155,23.23445113253685,0.06339880140843562,74.20121112830464,0.0
156,20.402930478054216,0.9552871152014359,74.20807358576745,0.0
157,24.940863775340805,-0.963914822340439,67.86113692000816,0.0
158,23.547927750448036,2.6532923174054215,60.112787221298184,0.0
159,28.133461078114546,-2.112388867183756,98.64151508205643,0.0
160,14.940985600321728,0.061244901498036255,66.62254089026072,0.0
161,23.99498628731091,-1.3739595255396257,69.28001203768241,0.0
162,20.044968094638815,-0.16380340851588968,63.09971686864939,0.0
163,25.407795993619743,-1.508292069173088,69.88336557692735,0.0
164,24.301921402178948,-1.3653586225280903,98.12160456124914,0.0
165,23.783426254579506,-0.46687761613376316,73.02335225090017,0.0
166,20.25421751462192,-0.022837756705523397,78.8968872832696,0.0
167,22.599642886052045,2.5751564537164966,84.00574701009735,0.0
168,22.84854913289539,0.24072094584334558,78.92023679679231,0.0
169,19.376579115532074,-3.066251185751614,81.19761845891293,0.0
170,20.468009579577497,5.435072174453751,68.1749190544493,0.0
171,21.78094999827135,0.24992092979145267,67.38677934423555,0.0
172,22.289455812019504,0.07131641910783626,89.39295677209519,0.0
173,24.956918805605348,-1.954301341918249,70.34942479299094,0.0
174,18.713622616370778,1.3631465903034838,69.82030224617617,0.0
175,30.137183456947383,0.489511079053301,99.4984474582719,0.0
176,20.66084441770212,2.14864675812602,50.49517238255208,0.0
177,23.756305112930548,2.0742098945083045,85.50153336277626,0.0
178,23.251419071757496,-7.579006601089294,78.82194555088795,0.0
179,25.037077138648513,4.468772845541706,68.9173102282629,0.0
180,18.233773830767678,-5.209334143555597,88.62599769783998,0.0
181,26.251957810492314,-5.706238145454089,96.91246474223091,0.0
182,25.726066872107033,1.1257675417459228,79.91941872326622,0.0
183,23.33406322690131,-1.3133291161188416,72.52124457876859,0.0
184,23.241012880988077,-2.088194896740161,68.71070561028662,0.0
185,23.08794075889212,3.2269321131151933,72.01926412258081,0.0
186,21.887403499498763,-0.8289529571274585,68.71007834163046,0.0
187,24.604802041405627,0.40500500482519247,104.60766154913331,0.0
188,27.262687278940906,1.7625579850984052,95.47621515211178,0.0
189,20.797539845775344,3.0969267535908145,62.45641765856069,0.0
190,22.47172815093468,-0.08357059634336318,88.56949074406074,0.0
191,30.722392857922834,1.1115654283420127,85.59025632015278,0.0
192,25.61174902196303,2.18476344647779,104.74741232522885,0.0
193,25.298119771283346,1.41183327585497,82.64004003080926,0.0
194,19.601550457047274,-5.161153343470843,56.67210195132277,0.0
195,16.52009763365472,-0.07108528243472498,67.57300713967525,0.0
196,15.17238658888026,-3.1714466262266754,62.8173807223632,0.0
197,26.6003992945381,1.5714633443568915,103.77384089168574,0.0
198,20.875697147414904,1.9137930450620613,81.7686346188896,0.0
199,19.174768773273733,4.221429183243922,79.56339892056201,0.0
200,23.088558846215,-1.3096979545642013,74.39126764070237,0.0
201,23.79705828288402,2.5782485324283853,68.71962757323423,0.0
202,22.248195397542766,-5.782832922336125,70.60090301873801,0.0
203,19.41328431916522,0.9719864649126919,73.10886239457923,0.0
204,18.1350107501349,0.4160495282830754,56.91509015250093,0.0
205,22.935543424048966,3.50180993858248,103.24760583179028,0.0
206,29.55777105973893,-0.008897733686991496,82.91900538159359,0.0
207,21.42070982489608,-5.45902682350502,81.42440830521915,0.0
208,23.894580343759582,-2.471578994859798,68.60114819039266,0.0
209,20.013156734633373,3.5789213708114413,80.74242032903017,0.0
210,17.229330444592268,0.7006674754377437,74.8619833775529,0.0
211,24.47321831949966,0.4866435888909185,71.09645688641038,0.0
212,17.66705483934036,-2.354805671463049,59.11810349524529,0.0
213,21.736070521129903,-0.24284504496973455,93.98249028833722,0.0
214,21.4300383603564,0.9334765473379458,72.72076742788866,0.0
215,20.56268100029443,0.5885859990092033,68.3624172088042,0.0
216,20.403304124164105,-0.4047382363512411,64.1674701321077,0.0
217,28.386227215144075,1.396562000487517,82.72776256147685,0.0
218,23.452675282589208,-1.7782420633105807,78.79268180145002,0.0
219,24.590155633350196,-0.7639313147311981,88.60949317180335,0.0
220,20.01061505745041,0.9820274252510874,71.12563029790628,0.0
221,17.11488309451877,2.6340924841407136,54.959386614443986,0.0
222,28.29380519468443,0.8112611753597392,70.15985157281975,0.0
223,19.496877061502982,-0.13956584344264267,67.18569864127714,0.0
224,19.952058256029243,-2.3656617778243083,81.92209566763802,0.0
225,29.809388901342224,6.773970513016977,96.87851757934386,0.0
226,24.090462670465023,-3.3971661342901265,97.21023279123348,0.0
227,19.92131133834241,4.700034999530087,78.20658771147016,0.0
228,18.680697993904694,4.171616247411379,85.24966550771632,0.0
229,20.120672288903794,-1.2103510980239052,73.37568344774854,0.0
230,20.974499647163686,-4.479062209906104,76.08189338480612,0.0
231,26.128304507928597,1.9531356801048112,88.74319903495034,0.0
232,17.167036720009975,-0.8106283064348354,68.24727537363911,0.0
233,25.274657521621567,-0.6031512597373541,69.3747243656778,0.0
234,21.671834817990643,0.2398928709221258,66.26445735786794,0.0
235,27.749368550460062,-4.1898717819428555,92.34838627249721,0.0
236,24.313654021736042,1.6259731294055597,76.55229101071984,0.0
237,23.815459471797936,1.1848742398626193,94.69016955598883,0.0
238,22.13424810129628,-3.646705921484916,100.9383176466939,0.0
239,27.04674418970542,0.9012440276365069,80.99390036811958,0.0
240,26.98032268068251,1.5273676459265253,85.44634181658314,0.0
241,16.420298221398806,-5.175439760794537,75.45306119174933,0.0
242,26.38946837017694,-0.3913397733683022,79.141483131345,0.0
243,24.25984538461907,-3.362341102234742,87.12608967863133,0.0
244,23.895370832703765,0.38799565632668354,68.59530726759695,0.0
245,25.058262095421853,-3.602655158404228,73.95092093568931,0.0
246,25.90782518799924,-1.502345373853942,91.1232649020228,0.0
247,27.481244560502233,-4.007694375162372,70.7622244944446,0.0
248,19.018264627252005,-0.6322102889025778,66.38329286908095,0.0
249,17.03674114835591,1.1068820472501457,66.77727198984479,0.0
250,20.17760024467267,-0.4653098358217598,85.51417433791948,0.0
251,23.82968828469,4.25247456609569,63.218913548857124,0.0
252,20.351950356076532,0.37533216234873407,76.32025981252238,0.0
253,21.046601321721692,2.1242407874781652,82.52369060523101,0.0
254,24.110071056094764,0.016012523397723362,89.68511393662851,0.0
255,28.39180572858318,4.220203197231732,91.82134443023023,0.0
256,26.80031269634834,6.973342480403366,81.21493767217562,0.0
257,25.86104962795344,1.4850203427399467,99.89097226162819,0.0
258,21.78364119734427,0.7270757248733382,79.37371865052276,0.0
259,20.210267825082674,0.29733807535898404,64.41362328717035,0.0
260,20.119850545371907,-1.4469453694746008,74.60574189406633,0.0
261,24.38411323291587,-1.2653285129467686,73.9149732170912,0.0
262,19.99065810050397,-3.7254670389611295,58.13843951905517,0.0
263,20.228889683290117,-0.19185247319277854,53.476720290218495,0.0
264,23.594641237778497,-1.9475692525618225,90.73405285186318,0.0
265,21.00876200059782,-3.2991613999232134,72.12154128351307,0.0
266,24.35888006081642,-1.4462594303723781,76.7298910119752,0.0
267,21.726391996293387,0.9588504037102366,75.06639427248996,0.0
268,25.75719955687415,1.8270329927208038,78.6209295825441,0.0
269,24.072139433313076,6.3547675433641775,79.49892497469614,0.0
270,18.07547455242077,-3.526425104888486,70.04744036612595,0.0
271,19.05302615036852,-0.6581740511516838,69.95177644179061,0.0
272,20.545497696062483,0.7634995663745553,73.94401451656248,0.0
273,21.589144271319917,-1.1246289527334052,84.27451719620464,0.0
274,29.954689943752523,-0.999358702676564,88.56977183234342,0.0
275,20.29202729855138,-1.9271569648774771,55.39312260431296,0.0
276,18.84914228700835,-0.9086058879667663,64.3763963342698,0.0
277,30.10326377847003,-2.3082375724865,81.26000761875056,0.0
278,17.74686036116726,0.4919999320230492,78.64444795888528,0.0
279,22.03389612619983,-1.1467913352549948,81.76962263795231,0.0
280,21.310132384407904,0.3553243242117464,72.24584015738563,0.0
281,18.27516144330619,1.0715675252961963,83.17160278987458,0.0
282,26.90749803151848,-2.7479927977121275,61.56315958769247,0.0
283,26.525738207184027,-1.5372390429018652,84.04459551410436,0.0
284,23.87491296397715,-0.4530514750417026,79.11162743851337,0.0
285,23.94481229187707,-1.794859394050145,80.91595675200618,0.0
286,18.067551033116878,-4.419044637219509,41.342823336691126,0.0
287,23.303431443678118,2.0851943096690175,92.67384852106146,0.0
288,17.442247886876572,-3.4912384949072037,68.89499445867752,0.0
289,25.311428903431242,-5.6057132375527745,65.99227212196442,0.0
290,28.708379027359747,-2.1289538414686415,90.26235872555331,0.0
291,24.663718045040376,1.8324195045365763,89.69943498065399,0.0
292,25.418157028031978,1.1129781423449914,85.57869735066079,0.0
293,23.69694660341443,2.849327522818394,86.03599425048812,0.0
294,17.235719102585136,-0.7085699866432895,66.08646957965018,0.0
295,23.19611203257505,1.4687716278733585,80.48265413670607,0.0
296,19.750423251397137,-2.2356890354447723,66.5337507207131,0.0
297,22.37053715739124,0.07442778053689893,99.19931256403918,0.0
298,25.36593082027465,2.976156250915889,90.63752050725483,0.0
299,21.87170547693533,2.949643342228605,50.755958062998566,0.0
300,16.043252409060013,-0.938492787706265,84.65899734409979,0.0
301,17.743820789490982,1.1553115883160152,75.6479376407671,0.0
302,22.06727456382694,1.7855493698804645,63.87731889675346,0.0
303,19.430280367354865,1.6369030262669213,54.881464226073156,0.0
304,16.415592131581533,-2.4902869666409098,53.6451626865948,0.0
305,21.90043221280307,-3.7252730265023546,88.21803267999778,0.0
306,20.518086185212535,-0.06955449289674479,81.37460645306356,0.0
307,21.950926692216637,1.177551531744487,79.16925168997436,0.0
308,25.183073775006676,5.857849806935517,66.71944679263247,0.0
309,21.343997293353468,-5.279447856727715,62.39450297583015,0.0
310,26.064066426145693,2.2436062305209266,73.49314849559637,0.0
311,20.218564222306213,-0.20668740604154023,73.09992976469583,0.0
312,20.194757244827098,3.9313556025845235,87.23965586760016,0.0
313,25.51473596572434,4.19876362844037,77.62653847174177,0.0
314,13.790546946036454,0.7967715022974567,76.87075784545408,0.0
315,20.23002088306958,-9.091721568549389,65.07166899740004,0.0
316,20.466687183028416,-3.382477453991865,74.0162816403869,0.0
317,26.116254076068365,0.606393020806312,96.78111398430836,0.0
318,16.387781005870146,0.8342954919528003,70.61086619574834,0.0
319,22.064931369094673,-6.6142004592865895,75.87487570848039,0.0
320,23.301953804928544,3.6991701025259065,78.22385052850996,0.0
321,22.26311111974556,-0.055827341841560726,87.85600186490419,0.0
322,17.99950021374125,2.9188179050491376,84.44051010861172,0.0
323,26.72475901631355,3.56837575705235,71.46549083458586,0.0
324,25.213000979640718,-0.29546760312098413,92.1272602554473,0.0
325,21.660625262414143,-1.5266806056162348,99.49626086597239,0.0
326,16.688185375530477,-5.7319336260176215,66.62640388525365,0.0
327,28.969003853751975,3.553643918044779,88.1075584163806,0.0
328,22.401260800815166,-9.3745954348469,65.17055517144415,0.0
329,16.66908107049177,5.82063349573154,54.86996449953232,0.0
330,16.58822454415714,-1.944960823088842,43.061460892663895,0.0
331,22.41266527081759,-1.3323321226496,86.98298418563654,0.0
332,23.369336722984002,-2.4062814394365346,82.32582860756925,0.0
333,19.67285865978117,0.6223567851264975,54.571006958322904,0.0
334,30.461760482480194,-2.5911281866074742,84.57365481963876,0.0
335,15.995281039601881,-5.123081534176487,63.54463619089511,0.0
336,20.07441904231305,-1.4841435877133486,61.70313538759418,0.0
337,24.550144336289677,-0.4758660839977597,69.09844639466411,0.0
338,24.844325074807788,1.7742945240489227,94.92365277692195,0.0
339,22.355801772217156,5.761544201279053,88.15833541646438,0.0
340,15.371036236439707,3.297708616459759,65.43286188204986,0.0
341,20.533173404516297,-1.2405728752370004,85.30165225664932,0.0
342,27.005806413626182,-3.188917289400825,69.50381548834406,0.0
343,19.669671721655114,-6.250216924763212,74.18032122131615,0.0
344,20.552295745247214,-2.054097767741187,64.60303557203339,0.0
345,23.331733608672828,7.0975469867859164,74.66169837099434,0.0
346,15.694817454607767,-0.30618502646131407,69.03983892755866,0.0
347,21.113977181463817,5.626296546947019,63.55028791576478,0.0
348,26.38031291573153,0.03923237991437655,84.13411724901867,0.0
349,18.36950157301854,-3.416538580368096,67.35253908990411,0.0
350,16.982909457626562,-1.077136541249987,47.99623908718218,0.0
351,23.912752404035928,-2.0048930392741244,77.54233370745831,0.0
352,20.15056710391157,0.49705284235073033,56.10154589940824,0.0
353,23.799712927552342,2.7695829474323173,78.90000505388353,0.0
354,22.71383267766886,-2.054553740537447,79.99867629368327,0.0
355,18.53926210756098,-5.222659694249616,53.85781078480573,0.0
356,20.013896299427604,-0.12776930192184388,84.51488661964244,0.0
357,24.240620055083504,0.5677192565315815,84.94755849524091,0.0
358,25.534268825936294,-0.7945157341391553,110.09692337817606,0.0
359,20.068895576962262,-1.3949046915107997,78.09013947662099,0.0
360,24.989402521409975,4.246696139048312,92.36956040265255,0.0
361,11.198420209377083,-7.40072974727325,48.8738144998154,0.0
362,19.123713380812326,-0.040294078318739386,51.31332796813117,0.0
363,24.938692624664213,-3.3240503081403485,83.75483844580313,0.0
364,20.126362593490303,0.8392566821120025,59.78187282298185,0.0
365,20.5800530842904,-2.662088351053198,59.097332119752096,0.0
366,25.094166244177426,0.8656710786289369,76.8302741682202,0.0
367,23.623162070878358,-4.200684224198882,77.42568848620483,0.0
368,23.747891121656973,-2.0681648104245483,105.43289198813443,0.0
369,25.90055250934605,-1.1048790456677282,87.21926035890876,0.0
370,18.92663058332575,1.1053280508766152,76.96283565897494,0.0
371,16.101322330058576,-5.78756596781686,61.95761007880524,0.0
372,23.294925552587987,1.8558812918477527,84.7354847658877,0.0
373,14.456456565615184,2.451970396352223,51.35515994234401,0.0
374,19.934679690028204,-1.3129906635437212,82.53491742694247,0.0
375,21.021175158403185,5.915011794221673,77.52078157760666,0.0
376,19.408344402145385,1.876747712993056,66.38318884779366,0.0
377,25.20790051785863,0.3848823994373227,82.11217822088685,0.0
378,22.375702608820532,0.6066047771470868,68.39894213689756,0.0
379,25.131780357778226,1.4127946100587978,64.13608976090569,0.0
380,26.000015067333358,-2.889211037042557,93.45717270354835,0.0
381,22.176770716822713,-0.20927478408585248,86.71774553626469,0.0
382,23.700500852608954,-1.9766644725844453,87.5296477484247,0.0
383,22.777903726174184,-1.6870373471679292,82.24462136341928,0.0
384,23.155006495039657,1.1040493437491872,85.12206348287486,0.0
385,25.155217557415003,0.26678552907513997,88.42008558114581,0.0
386,26.422306717142092,-1.38336896548266,91.05366576189128,0.0
387,21.01213840079735,1.960972786885356,59.46738616876799,0.0
388,19.588003371460154,1.6417395782670687,81.21432150217294,0.0
389,25.539092120058264,1.346057096422119,80.25435616780585,0.0
390,23.497200629599924,2.1517438855565776,46.32194950618459,0.0
391,19.822886286366547,-4.123438695311844,76.06989609256652,0.0
392,20.05377668320335,-4.750216735256714,70.95200747955555,0.0
393,22.281532408674913,1.0849349793931538,81.81672910973056,0.0
394,21.91440220035605,1.5224544073019088,79.81163950504036,0.0
395,21.879607399408403,-3.7891271425481095,63.890150517092195,0.0
396,25.441043189770525,2.7604185051571704,86.30926771580431,0.0
397,23.66203867941467,0.4568255524494307,76.04632235467162,0.0
398,13.548843721845866,6.858390086367361,67.16805518673615,0.0
399,16.13762536862317,3.9480647117506495,59.81737640986066,0.0
